osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,bridge
496870362,False,,,,residential,,True,46.219,"LINESTRING (80.5500627 5.9504276, 80.5497998 5.9503903, 80.5496636 5.9503224)",,
23233978,False,,,St.Servatius Road,residential,30,True,109.903,"LINESTRING (80.5515711 5.9439471, 80.5514854 5.9449318)",,
496929034,False,,,,residential,,False,12.278,"LINESTRING (80.5515711 5.9439471, 80.5516821 5.9439489)",,
496929034,False,,,,residential,,True,12.278,"LINESTRING (80.5516821 5.9439489, 80.5515711 5.9439471)",,
496929034,False,,,,residential,,False,71.724,"LINESTRING (80.5516821 5.9439489, 80.5516827 5.9439823, 80.5516975 5.9439956, 80.5517122 5.9440036, 80.5520703 5.9440383, 80.5520904 5.9440503, 80.5521132 5.944081, 80.5521333 5.9440917, 80.5522668 5.9441009)",,
496929035,False,,,,residential,,False,47.927,"LINESTRING (80.5516821 5.9439489, 80.5517055 5.9437609, 80.5517256 5.9437288, 80.5517632 5.9437195, 80.5519281 5.9437395)",,
496929034,False,,,,residential,,True,71.724,"LINESTRING (80.5522668 5.9441009, 80.5521333 5.9440917, 80.5521132 5.944081, 80.5520904 5.9440503, 80.5520703 5.9440383, 80.5517122 5.9440036, 80.5516975 5.9439956, 80.5516827 5.9439823, 80.5516821 5.9439489)",,
496929035,False,,,,residential,,True,47.927,"LINESTRING (80.5519281 5.9437395, 80.5517632 5.9437195, 80.5517256 5.9437288, 80.5517055 5.9437609, 80.5516821 5.9439489)",,
365714840,True,2,AA002,,trunk,40,False,7.784,"LINESTRING (80.5499314 5.9446019, 80.5498623 5.9446152)",,
354108757,False,,,,residential,30,True,419.38300000000004,"LINESTRING (80.5449312 5.9465259, 80.5455965 5.9465312, 80.5462495 5.9466967, 80.5469609 5.9466844, 80.5471856 5.9467196, 80.5472511 5.9467706, 80.5475423 5.9467804, 80.5479326 5.9467356, 80.5483335 5.9467344, 80.5486787 5.9467491)",,
374316016,True,,,Kumaratunga Mawatha,secondary,35,False,43.933,"LINESTRING (80.547155 5.9481604, 80.5467657 5.9480818)",,
496929037,False,,,,residential,,False,99.449,"LINESTRING (80.547155 5.9481604, 80.5472014 5.9479413, 80.5472524 5.9476825, 80.5472389 5.9475851, 80.5469318 5.9475424)",,
496929037,False,,,,residential,,False,14.813,"LINESTRING (80.5469318 5.9475424, 80.5469238 5.9475958, 80.5468447 5.9475864)",,
496929037,False,,,,residential,,True,99.44899999999998,"LINESTRING (80.5469318 5.9475424, 80.5472389 5.9475851, 80.5472524 5.9476825, 80.5472014 5.9479413, 80.547155 5.9481604)",,
"[513697248, 496929038]",False,,,,residential,,False,105.146,"LINESTRING (80.5469318 5.9475424, 80.5469429 5.9473657, 80.5469573 5.9473343, 80.5469813 5.9473233, 80.5476855 5.947425)",,
496929037,False,,,,residential,,True,14.813,"LINESTRING (80.5468447 5.9475864, 80.5469238 5.9475958, 80.5469318 5.9475424)",,
"[513697248, 496929038]",False,,,,residential,,True,105.14599999999999,"LINESTRING (80.5476855 5.947425, 80.5469813 5.9473233, 80.5469573 5.9473343, 80.5469429 5.9473657, 80.5469318 5.9475424)",,
"[496929041, 497815206]",False,,,,residential,,"[False, True]",54.806999999999995,"LINESTRING (80.5503269 5.9487963, 80.5503689 5.9485321, 80.5503707 5.9484434, 80.5503796 5.948307)",,
"[329594210, 513697252]",False,,,"['Sri Dharmarathna Mawatha', 'Dharmarathna Mawatha']",residential,30,"[False, True]",259.12,"LINESTRING (80.5503269 5.9487963, 80.5501592 5.9487963, 80.5499406 5.9487629, 80.5496509 5.9486722, 80.5494149 5.9485175, 80.5490528 5.9483641, 80.5489603 5.9482947, 80.5488508 5.9481622, 80.5487524 5.9478799, 80.5486558 5.9476892, 80.5485713 5.9476558, 80.5484961 5.9476292)",,
513697252,False,,,Sri Dharmarathna Mawatha,residential,30,True,13.8,"LINESTRING (80.5503269 5.9487963, 80.5503952 5.9488136, 80.5504368 5.9488483)",,
496929042,False,,,,residential,,False,58.03799999999999,"LINESTRING (80.5510685 5.9488066, 80.5510732 5.9485972, 80.5510325 5.9484458, 80.5510378 5.9483805, 80.5511281 5.9483895)",,
513697252,False,,,Sri Dharmarathna Mawatha,residential,30,False,74.54899999999999,"LINESTRING (80.5510685 5.9488066, 80.550638 5.9487336, 80.5504878 5.9487923, 80.5504368 5.9488483)",,
513697252,False,,,Sri Dharmarathna Mawatha,residential,30,True,158.269,"LINESTRING (80.5510685 5.9488066, 80.5512274 5.9488217, 80.5524628 5.9491206)",,
496929042,False,,,,residential,,True,58.038000000000004,"LINESTRING (80.5511281 5.9483895, 80.5510378 5.9483805, 80.5510325 5.9484458, 80.5510732 5.9485972, 80.5510685 5.9488066)",,
496929445,False,,,Station Road,unclassified,,True,55.617,"LINESTRING (80.5451234 5.9510866, 80.5450905 5.9515857)",,
129499008,False,,,Court Road,residential,30,False,5.611,"LINESTRING (80.5460067 5.9440415, 80.5459562 5.9440463)",,
129499008,False,,,Court Road,residential,30,True,77.196,"LINESTRING (80.5460067 5.9440415, 80.5467038 5.9440064)",,
496930039,False,,,,living_street,,False,56.615,"LINESTRING (80.5460067 5.9440415, 80.5460038 5.9438936, 80.5460615 5.943851, 80.5460494 5.9435615)",,
496930039,False,,,,living_street,,True,56.61500000000001,"LINESTRING (80.5460494 5.9435615, 80.5460615 5.943851, 80.5460038 5.9438936, 80.5460067 5.9440415)",,
129499002,False,,,Lawrence Road,residential,30,True,44.992,"LINESTRING (80.5449965 5.9451486, 80.5454033 5.9451511)",,
496930040,False,,,,living_street,,False,49.379,"LINESTRING (80.5449965 5.9451486, 80.5449952 5.9453413, 80.5451307 5.9453398, 80.5451261 5.9454563)",,
496930040,False,,,,living_street,,True,49.379000000000005,"LINESTRING (80.5451261 5.9454563, 80.5451307 5.9453398, 80.5449952 5.9453413, 80.5449965 5.9451486)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,True,23.046,"LINESTRING (80.5460816 5.9522709, 80.5460982 5.9520643)",,
513697245,False,,,,residential,,True,64.265,"LINESTRING (80.5486103 5.9520813, 80.5488284 5.9520538, 80.5488315 5.9519346, 80.5488547 5.9519287, 80.5490721 5.9519303)",,
497815204,False,,,,residential,,False,27.956,"LINESTRING (80.5505795 5.9481389, 80.5504439 5.9481373, 80.5503968 5.948244)",,
497815204,False,,,,residential,,False,6.902,"LINESTRING (80.5503796 5.948307, 80.5503282 5.9483422)",,
497815204,False,,,,residential,,True,7.259,"LINESTRING (80.5503796 5.948307, 80.5503968 5.948244)",,
"[496929041, 497815206]",False,,,,residential,,"[False, True]",54.807,"LINESTRING (80.5503796 5.948307, 80.5503707 5.9484434, 80.5503689 5.9485321, 80.5503269 5.9487963)",,
497815204,False,,,,residential,,True,6.902,"LINESTRING (80.5503282 5.9483422, 80.5503796 5.948307)",,
497815204,False,,,,residential,,False,7.259,"LINESTRING (80.5503968 5.948244, 80.5503796 5.948307)",,
497815205,False,,,,residential,,False,20.937,"LINESTRING (80.5503968 5.948244, 80.5505839 5.9482727)",,
497815204,False,,,,residential,,True,27.956,"LINESTRING (80.5503968 5.948244, 80.5504439 5.9481373, 80.5505795 5.9481389)",,
497815205,False,,,,residential,,True,20.937,"LINESTRING (80.5505839 5.9482727, 80.5503968 5.948244)",,
152775289,True,,,,trunk_link,40,False,64.543,"LINESTRING (80.5483776 5.9449147, 80.5484341 5.9449461, 80.5485224 5.945014, 80.5485801 5.9450747, 80.5487413 5.9453534)",,
666146377,True,,,,tertiary,,False,33.334,"LINESTRING (80.5483776 5.9449147, 80.5484344 5.9449176, 80.5486702 5.944982)",,
152177850,True,1,,,tertiary,40,False,58.711,"LINESTRING (80.5487714 5.9448128, 80.5484313 5.9448757, 80.5482488 5.9449054)",yes,
329887064,True,2,AA002,Colombo-Galle-Hambanthota Road,trunk,40,False,23.417,"LINESTRING (80.5487714 5.9448128, 80.5486811 5.9448914, 80.5486702 5.944982)",,
4860427,True,2,AA002,,trunk,40,False,109.05600000000001,"LINESTRING (80.5489419 5.9449408, 80.5490421 5.9448699, 80.5491626 5.9448207, 80.5493957 5.9447675, 80.5498831 5.9446894)",,
666146378,True,,,,tertiary,,False,24.481,"LINESTRING (80.5489419 5.9449408, 80.548865 5.9448471, 80.5487714 5.9448128)",,
4860427,True,2,AA002,,trunk,40,False,8.07,"LINESTRING (80.548901 5.9450009, 80.5489419 5.9449408)",,
"[329887064, 152178655]",True,2,AA002,Colombo-Galle-Hambanthota Road,trunk,40,False,42.348,"LINESTRING (80.5486702 5.944982, 80.5487129 5.9450919, 80.5487413 5.9453534)",,
666146377,True,,,,tertiary,,False,26.112000000000002,"LINESTRING (80.5486702 5.944982, 80.5487752 5.9450135, 80.548901 5.9450009)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,False,23.046,"LINESTRING (80.5460982 5.9520643, 80.5460816 5.9522709)",,
353619650,False,,B54,Matara-Hakmana Road,primary,40,True,25.863,"LINESTRING (80.5460982 5.9520643, 80.5461012 5.9520266, 80.5461187 5.9518326)",,
359931158,False,,,Sri Karathota nahimi Mawath,residential,30,True,10.488,"LINESTRING (80.5469466 5.9496385, 80.5468622 5.9495955)",,
28307581,True,2,B54,Matara-Hakmana Road,primary,40,False,98.536,"LINESTRING (80.5469466 5.9496385, 80.5472024 5.9489874, 80.5472048 5.9488003)",,
356878133,True,2,B54,Matara-Hakmana Road,primary,40,False,13.503,"LINESTRING (80.5468622 5.9495955, 80.5468264 5.9497116)",,
359931158,False,,,Sri Karathota nahimi Mawath,residential,30,False,10.488,"LINESTRING (80.5468622 5.9495955, 80.5469466 5.9496385)",,
359931158,False,,,Sri Karathota nahimi Mawath,residential,30,True,72.679,"LINESTRING (80.5468622 5.9495955, 80.5467764 5.9493789, 80.5466898 5.948967)",,
