osmid,name,highway,oneway,reversed,length,geometry,junction,ref,lanes,bridge
75039558,Carrer del Mur Sant Joaquim,residential,True,False,52.580000000000005,"LINESTRING (-0.2563095 39.1635269, -0.2558321 39.1632927, -0.2558019 39.1632669)",,,,
69103554,Carrer dels Horts,residential,True,False,25.854,"LINESTRING (-0.2563786 39.1655937, -0.2565464 39.165401)",,,,
69103617,Carrer Mare de Deu de la Bona Guia,residential,False,True,52.974,"LINESTRING (-0.2563786 39.1655937, -0.2565512 39.1656999, -0.256872 39.1658774)",,,,
75041850,Carrer de Bega,residential,True,False,70.808,"LINESTRING (-0.2548766 39.162165, -0.2542004 39.1618036)",,,,
69103666,Carrer de Bega,residential,True,False,73.571,"LINESTRING (-0.2548766 39.162165, -0.2547619 39.1621766, -0.2541512 39.1618558)",,,,
69968923,Carrer del Rey En Jaume,residential,True,False,44.635,"LINESTRING (-0.2535901 39.163906, -0.2538811 39.163574)",,,,
637320285,Carrer del Pintor Muñoz Degrain,residential,True,False,98.592,"LINESTRING (-0.2535901 39.163906, -0.2538234 39.1640066, -0.2542034 39.1641749, -0.2545846 39.1643437)",,,,
69103669,Rambla de Sant Isidre,tertiary_link,True,False,16.397000000000002,"LINESTRING (-0.2569049 39.1635195, -0.2569408 39.1635107, -0.2569748 39.163498, -0.2570174 39.1634767, -0.2570491 39.1634335)",,,,
772907125,Plaça de Sant Isidre,tertiary,True,False,58.88100000000001,"LINESTRING (-0.2569049 39.1635195, -0.2572235 39.163748, -0.2572953 39.1638033, -0.2573462 39.1638587, -0.2573692 39.1639017)",,,,
69103672,Carrer de Santa Anna,residential,False,True,14.452,"LINESTRING (-0.2515094 39.1647597, -0.2516108 39.1646562)",,,,
91011238,Carrer Murs de les Animes,residential,False,False,82.71600000000001,"LINESTRING (-0.2559288 39.1662947, -0.255716 39.1662329, -0.2555022 39.1661196, -0.2550864 39.1659444)",,,,
69103633,Plaza Andres Piles,residential,False,True,17.79,"LINESTRING (-0.2493542 39.1624797, -0.2492008 39.1625867)",,,,
69103583,Plaça d'Andreu Piles,residential,True,False,66.217,"LINESTRING (-0.2493542 39.1624797, -0.2496753 39.1620038, -0.2497456 39.1619828)",,,,
69103676,Avinguda Diagonal del Pais Valencià,residential,True,False,42.766,"LINESTRING (-0.2555754 39.1622892, -0.2554483 39.1622979, -0.2553 39.1622866, -0.2552572 39.1622997, -0.2552265 39.1623278, -0.2552133 39.1623722, -0.2552186 39.1624241)",,,,
75041848,Avinguda Diagonal del País Valencià,tertiary,True,False,46.524,"LINESTRING (-0.2555754 39.1622892, -0.2552719 39.1622649, -0.2550382 39.1622499)",,,,
61484093,Avinguda de German Sapiña,tertiary,True,False,52.095,"LINESTRING (-0.2578235 39.1643554, -0.2576412 39.1640726, -0.2575672 39.1639819, -0.2575184 39.1639575)",,,,
69103638,Carrer de Sant Francesc,residential,False,False,33.056,"LINESTRING (-0.254892 39.1653972, -0.2547031 39.1656559)",,,,
69103542,Carrer de Dalt,residential,True,False,64.638,"LINESTRING (-0.254892 39.1653972, -0.255269 39.16553, -0.2555595 39.1656604)",,,,
91012738,Avinguda de 25 d'Abril,residential,True,False,54.669000000000004,"LINESTRING (-0.2485224 39.1623934, -0.2485962 39.1622986, -0.2487303 39.1621509, -0.2487598 39.1621073, -0.2487842 39.1620437, -0.2488319 39.1619675)",,,,
91011238,Carrer Murs de les Animes,residential,False,False,38.709,"LINESTRING (-0.2541518 39.1655086, -0.253761 39.1653372)",,,,
91011238,Carrer Murs de les Animes,residential,False,True,16.854,"LINESTRING (-0.2541518 39.1655086, -0.2543195 39.1655865)",,,,
"[69103553, 69887425, 69968916]","['Carrer F.P Esteve', 'Carrer dels Dolors', 'Carrer Trinquet']",residential,False,"[False, True]",84.877,"LINESTRING (-0.2541518 39.1655086, -0.253964 39.165754, -0.2541825 39.1658494, -0.2543195 39.1655865)",,,,
61507786,Carrer dels Pescadors,residential,True,False,45.47,"LINESTRING (-0.2530184 39.1631793, -0.2527513 39.1635319)",,,,
75135406,Carrer del Pintor Sorolla,residential,True,False,90.963,"LINESTRING (-0.2530184 39.1631793, -0.2521789 39.1626838)",,,,
69103618,Plaça de Sant Isidre,tertiary,True,False,24.541,"LINESTRING (-0.2561087 39.162951, -0.2561578 39.1631109, -0.2561817 39.1631641)",,,,
69103625,Rambla de Sant Isidre,residential,False,True,41.771,"LINESTRING (-0.2561087 39.162951, -0.2562583 39.1628291, -0.2564434 39.1626794)",,,,
69103675,Passeig del Doctor Alemany,residential,True,False,64.67699999999999,"LINESTRING (-0.2561087 39.162951, -0.2560303 39.1630077, -0.2555991 39.1633775)",,,,
69103614,Carrer Villasegura,residential,False,True,27.988,"LINESTRING (-0.2536137 39.1655615, -0.253761 39.1653372)",,,,
69103594,Carrer del Riu,residential,True,False,7.731,"LINESTRING (-0.2565008 39.1646168, -0.2564368 39.1646655)",,,,
75041848,Avinguda Diagonal del País Valencià,tertiary,True,False,7.175,"LINESTRING (-0.2550382 39.1622499, -0.2549555 39.1622427)",,,,
69968923,Carrer del Rey En Jaume,residential,True,False,83.518,"LINESTRING (-0.2550382 39.1622499, -0.2550605 39.1622246, -0.2555848 39.1616298)",,,,
69103679,Carrer de Ramon i Cajal,residential,True,False,49.988,"LINESTRING (-0.255672 39.1641148, -0.2553161 39.1644697)",,,,
75135416,Carrer San Vicente Ferrer,residential,True,False,46.494,"LINESTRING (-0.255672 39.1641148, -0.2560595 39.1644056)",,,,
69103671,Passeig del Doctor Alemany,residential,False,False,4.99,"LINESTRING (-0.2551873 39.1637679, -0.255224 39.1638026)",,,,
69103675,Passeig del Doctor Alemany,residential,True,False,36.975,"LINESTRING (-0.2551873 39.1637679, -0.2549125 39.1640232)",,,,
69103604,Carrer Sant Jordi,residential,False,True,56.526,"LINESTRING (-0.2543942 39.166198, -0.2547192 39.1657565)",,,,
69103611,Carrer del Metge Joan Garcés,residential,True,False,26.464,"LINESTRING (-0.2514734 39.1634706, -0.2512965 39.1636651)",,,,
69103550,Carrer del Vall,residential,True,False,117.99600000000001,"LINESTRING (-0.2514734 39.1634706, -0.2506507 39.163078, -0.250298 39.1629275)",,,,
91011238,Carrer Murs de les Animes,residential,False,True,17.399,"LINESTRING (-0.2535892 39.1652551, -0.253761 39.1653372)",,,,
69887427,Carrer Bonavista,residential,True,False,41.918,"LINESTRING (-0.2535892 39.1652551, -0.2535676 39.1652807, -0.2533229 39.1655705)",,,,
69968915,Plaça de la Verge,residential,False,False,35.7,"LINESTRING (-0.2535892 39.1652551, -0.253463 39.1651949, -0.2533607 39.1651454, -0.253233 39.1650916)",,,,
61484097,Carrer de Bega,residential,True,False,31.99,"LINESTRING (-0.2527334 39.1610657, -0.2530333 39.1612351)",,,,
69103652,Calle Padre Antonio Berenguer,residential,True,False,69.248,"LINESTRING (-0.2527334 39.1610657, -0.2525967 39.1612331, -0.2522984 39.1615892)",,,,
69103623,Passeig del Doctor Alemany,residential,True,False,25.118,"LINESTRING (-0.2546325 39.1643649, -0.2548183 39.1641909)",,,,
69103648,Carrer de la Sèquia,residential,True,False,42.121,"LINESTRING (-0.2553953 39.1650048, -0.2549233 39.164907)",,,,
"[69103574, 61484079]",Avinguda del Port,residential,True,False,57.55800000000001,"LINESTRING (-0.2569796 39.1633241, -0.2569566 39.1632407, -0.2569327 39.1631784, -0.2567939 39.1629959, -0.2566967 39.1628599)",,,,yes
69103615,Avinguda del Port,tertiary,True,False,85.32900000000001,"LINESTRING (-0.2569796 39.1633241, -0.2567066 39.1630141, -0.2564434 39.1626794)",,,,
61507786,Carrer dels Pescadors,residential,True,False,51.074,"LINESTRING (-0.2527513 39.1635319, -0.2524772 39.1639391)",,,,
637320285,Carrer del Pintor Muñoz Degrain,residential,True,False,83.427,"LINESTRING (-0.2527513 39.1635319, -0.2535901 39.163906)",,,,
69103572,Carrer Santa Marta,residential,True,False,52.943,"LINESTRING (-0.2553161 39.1644697, -0.2548183 39.1641909)",,,,
69103679,Carrer de Ramon i Cajal,residential,True,False,59.256,"LINESTRING (-0.2553161 39.1644697, -0.2549233 39.164907)",,,,
69103552,Carrer dels Gils,residential,True,False,39.417,"LINESTRING (-0.256872 39.1658774, -0.2566114 39.1661422, -0.2566006 39.1661619)",,,,
69103617,Carrer Mare de Deu de la Bona Guia,residential,False,False,52.974,"LINESTRING (-0.256872 39.1658774, -0.2565512 39.1656999, -0.2563786 39.1655937)",,,,
61484093,Avinguda de German Sapiña,tertiary,True,False,168.06,"LINESTRING (-0.2587034 39.1657039, -0.2586091 39.1655721, -0.2584904 39.1653956, -0.2578235 39.1643554)",,,,
69103613,Carrer de Jesus,residential,True,False,50.102000000000004,"LINESTRING (-0.2587034 39.1657039, -0.2586435 39.1657186, -0.2583162 39.1660302)",,,,
69968923,Carrer del Rey En Jaume,residential,True,False,51.407,"LINESTRING (-0.253255 39.1642884, -0.2535901 39.163906)",,,,
69713173,Plaça de la Llibertat,residential,True,False,40.936,"LINESTRING (-0.253255 39.1642884, -0.252867 39.1641007, -0.25285 39.1640975)",,,,
69103648,Carrer de la Sèquia,residential,True,False,52.286,"LINESTRING (-0.255961 39.1651743, -0.2553953 39.1650048)",,,,
58402977,Carrer de la Sèquia,residential,True,False,57.498,"LINESTRING (-0.255961 39.1651743, -0.2560818 39.1652697, -0.2565464 39.165401)",,,,
69103594,Carrer del Riu,residential,True,False,38.792,"LINESTRING (-0.255961 39.1651743, -0.2559341 39.1652501, -0.2557043 39.1654533)",,,,
75039553,Carrer del Metge Joan Garcés,residential,True,False,48.305,"LINESTRING (-0.2521789 39.1626838, -0.2525 39.1623278)",,,,
75135406,Carrer del Pintor Sorolla,residential,True,False,120.19,"LINESTRING (-0.2521789 39.1626838, -0.2511422 39.1621763, -0.2510089 39.162097)",,,,
"[69103549, 75610766]",Plaça de la Verge,residential,True,False,93.535,"LINESTRING (-0.254223 39.1646668, -0.2537726 39.1644722, -0.253255 39.1642884)",,,,
69103589,Plaça de la Verge,residential,True,False,85.468,"LINESTRING (-0.254223 39.1646668, -0.2538986 39.1650117, -0.2538685 39.1650341, -0.2535892 39.1652551)",,,,
69103623,Passeig del Doctor Alemany,residential,True,False,49.199,"LINESTRING (-0.254223 39.1646668, -0.2543833 39.1645887, -0.2546325 39.1643649)",,,,
69968915,Plaça de la Verge,residential,False,False,10.682,"LINESTRING (-0.2528962 39.1649509, -0.2528069 39.1648843)",,,,
69971812,Passatge de la Casota,residential,True,False,62.467,"LINESTRING (-0.2528962 39.1649509, -0.2525151 39.1654287)",,,,
69968915,Plaça de la Verge,residential,False,True,32.996,"LINESTRING (-0.2528962 39.1649509, -0.2529975 39.164989, -0.253233 39.1650916)",,,,
69103648,Carrer de la Sèquia,residential,True,False,17.312,"LINESTRING (-0.2549233 39.164907, -0.2547227 39.1649141)",,,,
637320291,Carrer de l'Ateneu Musical,residential,True,False,105.264,"LINESTRING (-0.2541802 39.1632327, -0.2551873 39.1637679)",,,,
69968923,Carrer del Rey En Jaume,residential,True,False,56.016,"LINESTRING (-0.2541802 39.1632327, -0.2542001 39.16321, -0.2545453 39.162816)",,,,
776970941,Pont de Pòrtland,residential,False,True,78.169,"LINESTRING (-0.257414 39.1622925, -0.256664 39.1626875)",,,,yes
69103600,,residential,True,False,22.352,"LINESTRING (-0.257414 39.1622925, -0.2574961 39.1622651, -0.2575782 39.1622542, -0.2576647 39.1622571)",,,,
69103637,Carrer del Teatre,residential,True,False,15.524,"LINESTRING (-0.2564097 39.1636429, -0.2563095 39.1635269)",,,,
69103587,Avinguda del Port,residential,False,True,64.243,"LINESTRING (-0.2560185 39.1620996, -0.2555848 39.1616298)",,,2,
69103636,Avinguda del Port,residential,True,False,18.186,"LINESTRING (-0.2560185 39.1620996, -0.2560564 39.1621621, -0.2560527 39.1621963, -0.2560448 39.1622224, -0.256024 39.1622516)",,,,
61507786,Carrer dels Pescadors,residential,True,False,51.83,"LINESTRING (-0.2533569 39.1627941, -0.2530184 39.1631793)",,,,
69103643,Carrer de l'Ateneu Musical,residential,True,False,86.121,"LINESTRING (-0.2533569 39.1627941, -0.2541802 39.1632327)",,,,
69103614,Carrer Villasegura,residential,False,False,27.988,"LINESTRING (-0.253761 39.1653372, -0.2536137 39.1655615)",,,,
91011238,Carrer Murs de les Animes,residential,False,False,17.399,"LINESTRING (-0.253761 39.1653372, -0.2535892 39.1652551)",,,,
91011238,Carrer Murs de les Animes,residential,False,True,38.709,"LINESTRING (-0.253761 39.1653372, -0.2541518 39.1655086)",,,,
69103594,Carrer del Riu,residential,True,False,69.882,"LINESTRING (-0.2564368 39.1646655, -0.255961 39.1651743)",,,,
69103587,Avinguda del Port,residential,False,False,64.243,"LINESTRING (-0.2555848 39.1616298, -0.2560185 39.1620996)",,,2,
69103587,Avinguda del Port,residential,False,True,27.454,"LINESTRING (-0.2555848 39.1616298, -0.2554083 39.1614243)",,,2,
776970935,Carrer dels Horts,residential,False,True,8.49,"LINESTRING (-0.2575185 39.164487, -0.2574433 39.1645363)",,,,
75381610,Carrer Cervantes,tertiary,True,False,89.166,"LINESTRING (-0.2575185 39.164487, -0.2575998 39.1649483, -0.2576673 39.1652805)",,,,
776970933,Carrer dels Horts,residential,True,False,30.153,"LINESTRING (-0.2575185 39.164487, -0.25757 39.1644668, -0.2577957 39.1643733, -0.2578235 39.1643554)",,,,
69103612,Passeig del Doctor Alemany,residential,False,True,6.063,"LINESTRING (-0.2549125 39.1640232, -0.2549723 39.1640519)",,,,
69103675,Passeig del Doctor Alemany,residential,True,False,45.49,"LINESTRING (-0.2549125 39.1640232, -0.2547046 39.1642282, -0.2545846 39.1643437)",,,,
