osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,access,bridge,junction,tunnel
128057473,False,,residential,,True,35.47,"LINESTRING (2.1810126 41.483455, 2.1814349 41.4834958)",,carrer de Barberà,,,,
638493111,False,,residential,,True,41.585,"LINESTRING (2.1813641 41.4838659, 2.181391 41.4836941, 2.1814349 41.4834958)",,Passatge de Barberà,,,,
128057473,False,,residential,,False,35.47,"LINESTRING (2.1814349 41.4834958, 2.1810126 41.483455)",,carrer de Barberà,,,,
128057473,False,,residential,,True,146.986,"LINESTRING (2.1814349 41.4834958, 2.1816253 41.4835348, 2.1816465 41.4835825, 2.1816359 41.4837149, 2.1816783 41.4838527, 2.1820921 41.484107, 2.182286 41.4841452, 2.182386 41.4841476, 2.1825344 41.4841464, 2.1826844 41.4841489)",,carrer de Barberà,,,,
638493111,False,,residential,,False,41.585,"LINESTRING (2.1814349 41.4834958, 2.181391 41.4836941, 2.1813641 41.4838659)",,Passatge de Barberà,,,,
638493111,False,,residential,,True,68.408,"LINESTRING (2.1814349 41.4834958, 2.1814647 41.4834409, 2.1814755 41.4831767, 2.1814647 41.4828852)",,Passatge de Barberà,,,,
638493111,False,,residential,,False,68.408,"LINESTRING (2.1814647 41.4828852, 2.1814755 41.4831767, 2.1814647 41.4834409, 2.1814349 41.4834958)",,Passatge de Barberà,,,,
638493887,False,,residential,,False,211.46399999999997,"LINESTRING (2.1814647 41.4828852, 2.1816891 41.4828817, 2.1817891 41.4829135, 2.1818616 41.4829641, 2.1819693 41.4831008, 2.1821842 41.4833399, 2.1822363 41.4833629, 2.1823069 41.4833698, 2.1828503 41.48329, 2.1830742 41.4832571, 2.183297 41.4832565, 2.1833504 41.4832617, 2.1835069 41.483287, 2.183602 41.4833445, 2.183618 41.4833696)",,carrer de Terrasa,,,,
636076914,False,,residential,,True,33.047,"LINESTRING (2.1905621 41.484307, 2.1901678 41.4843398)",,Passatge de les Maduixes,,,,
35555524,False,,residential,,True,32.773,"LINESTRING (2.190595 41.4845536, 2.1902043 41.4845883)",,Ptge. Jacint Verdaguer,,,,
"[530271613, 128057446]",False,,residential,,True,47.532000000000004,"LINESTRING (2.1835561 41.483008, 2.1836972 41.4831767, 2.183722 41.4832401, 2.1837064 41.4833169, 2.183618 41.4833696)",,carrer de les Malves,,,,
109397122,False,,residential,,False,11.303999999999998,"LINESTRING (2.1833974 41.4844614, 2.1833812 41.4844933, 2.1833716 41.484528, 2.1833683 41.48456)",,carretera Vella,,,,
109397122,False,,residential,,True,13.83,"LINESTRING (2.1833974 41.4844614, 2.183424 41.4844303, 2.1834466 41.4844056, 2.1834942 41.4843605)",,carretera Vella,,,,
932038744,False,,residential,,False,2.878,"LINESTRING (2.1833683 41.48456, 2.1833656 41.4845858)",,carretera Vella,,,,
109397122,False,,residential,,True,11.304,"LINESTRING (2.1833683 41.48456, 2.1833716 41.484528, 2.1833812 41.4844933, 2.1833974 41.4844614)",,carretera Vella,,,,
932038745,True,,residential,,False,9.459,"LINESTRING (2.1832551 41.4845668, 2.1833122 41.4845634, 2.1833683 41.48456)",,Carrer de Sabadell,,,,
932038745,True,,residential,,False,13.47,"LINESTRING (2.1830939 41.4845764, 2.1832551 41.4845668)",,Carrer de Sabadell,,,,
109397134,False,,residential,,True,67.29599999999999,"LINESTRING (2.1830939 41.4845764, 2.1830422 41.4845574, 2.1828943 41.484512, 2.1827378 41.4844499, 2.1826994 41.4843849, 2.1826727 41.484295, 2.1826744 41.4842238, 2.1826844 41.4841489)",,carrer de Sabadell,,,,
932020326,True,,residential,,False,28.511,"LINESTRING (2.1830939 41.4845764, 2.1832592 41.4845296, 2.1833154 41.4845038, 2.1833974 41.4844614)",,Carrer de Sabadell,,,,
224110232,False,,residential,,False,54.352,"LINESTRING (2.1867237 41.4795511, 2.1873697 41.4794826)",,Carrer Joanot Martorell,,,,
109397137,False,2,motorway_link,50,False,61.580000000000005,"LINESTRING (2.1835993 41.4842022, 2.1836246 41.4840927, 2.1837069 41.4838489, 2.1837467 41.4837592, 2.1837986 41.4836707)",,,yes,,,
109397137,False,2,motorway_link,50,True,12.081,"LINESTRING (2.1835993 41.4842022, 2.1836002 41.4842418, 2.1836087 41.4842734, 2.1836272 41.4843075)",,,yes,,,
