osmid,oneway,name,highway,reversed,length,lanes,geometry,width,ref,junction,maxspeed,bridge
536733338,False,Carrer de Plató,residential,False,135.673,,"LINESTRING (2.8347998 41.7014245, 2.8343697 41.7012587, 2.8342678 41.7012435, 2.8341659 41.701232, 2.8332843 41.7012183, 2.8332229 41.7012184)",,,,,
536733338,False,Carrer de Plató,residential,True,152.133,,"LINESTRING (2.8347998 41.7014245, 2.8351189 41.7015327, 2.8351544 41.7015442, 2.8351935 41.7015422, 2.8356203 41.701455, 2.8358041 41.7014175, 2.8360703 41.7012987, 2.8361277 41.7012714, 2.8361408 41.7012441, 2.8361287 41.7010327, 2.8361257 41.70098)",,,,,
79649650,False,,secondary_link,False,19.978,,"LINESTRING (2.8361257 41.70098, 2.8363517 41.7010417)",,,,,
79649650,False,,secondary_link,True,66.526,,"LINESTRING (2.8361257 41.70098, 2.8354824 41.7007913, 2.8353787 41.7007636)",,,,,
536733338,False,Carrer de Plató,residential,False,152.13299999999998,,"LINESTRING (2.8361257 41.70098, 2.8361287 41.7010327, 2.8361408 41.7012441, 2.8361277 41.7012714, 2.8360703 41.7012987, 2.8358041 41.7014175, 2.8356203 41.701455, 2.8351935 41.7015422, 2.8351544 41.7015442, 2.8351189 41.7015327, 2.8347998 41.7014245)",,,,,
79649645,False,Carrer de Sòcrates,residential,False,98.981,,"LINESTRING (2.8334857 41.7016593, 2.8336471 41.7016875, 2.8344914 41.701654, 2.8346724 41.7016535)",,,,,
79649643,False,Carrer del Xino-Xano,residential,True,27.695,,"LINESTRING (2.8346724 41.7016535, 2.8347122 41.7015534, 2.8347383 41.7015092, 2.8347998 41.7014245)",,,,,
79649645,False,Carrer de Sòcrates,residential,True,98.981,,"LINESTRING (2.8346724 41.7016535, 2.8344914 41.701654, 2.8336471 41.7016875, 2.8334857 41.7016593)",,,,,
495560463,False,Avinguda de la Vila de Blanes,secondary,True,17.952,,"LINESTRING (2.83478 41.700405, 2.834993 41.7004328)",,GI-682,,,
303556308,False,Avinguda de la Vila de Blanes,secondary,False,76.372,,"LINESTRING (2.83478 41.700405, 2.8341107 41.7003023, 2.8338782 41.7002695)",,GI-682,,,
183253025,False,Avinguda de la Vila de Blanes,secondary,False,45.08,2,"LINESTRING (2.839197 41.7006598, 2.8389421 41.7007096, 2.8386652 41.700738)",,GI-682,,40,
183253025,False,Avinguda de la Vila de Blanes,secondary,True,35.469,2,"LINESTRING (2.839197 41.7006598, 2.8393626 41.7006303, 2.8396103 41.7005792)",,GI-682,,40,
80306695,True,Carrer de Riu de la Plata,residential,False,130.428,,"LINESTRING (2.8333952 41.697158, 2.8332396 41.6983252)",,,,,
156856256,False,Carrer de Valentí Almirall,residential,False,72.404,,"LINESTRING (2.8342134 41.6996404, 2.8346429 41.6990737)",,,,,
156856256,False,Carrer de Valentí Almirall,residential,True,77.439,,"LINESTRING (2.8342134 41.6996404, 2.8338663 41.700109, 2.8338353 41.7001483, 2.833761 41.7002494)",,,,,
218410049,True,Carrer de Pere Codina i Mont,residential,False,56.557,,"LINESTRING (2.8342134 41.6996404, 2.8340528 41.6996092, 2.8335618 41.6994925)",,,,,
218410050,False,Carrer de Ricard Canals,residential,True,319.773,,"LINESTRING (2.8374199 41.6954041, 2.8378217 41.6952231, 2.8380202 41.6951239, 2.8381363 41.6951121, 2.8382471 41.6951318, 2.8384898 41.6952263, 2.8386428 41.6953248, 2.8386929 41.6954529, 2.8387431 41.6955809, 2.8387537 41.6957267, 2.8387537 41.6959198, 2.8387906 41.6960419, 2.8388856 41.6961916, 2.8390702 41.696428, 2.8393158 41.696779, 2.8394726 41.6970031)",,,,,
80306695,True,Carrer de Riu de la Plata,residential,False,168.419,,"LINESTRING (2.8335918 41.6956505, 2.8333952 41.697158)",,,,,
128278321,True,Carrer de Puerto Rico,residential,False,81.007,,"LINESTRING (2.8335918 41.6956505, 2.8337548 41.6956207, 2.8339686 41.6955558, 2.8341859 41.6954557, 2.8343417 41.69538, 2.8344611 41.6953316)",,,,,
56661713,False,Carrer de Domènech Carles,residential,True,106.148,,"LINESTRING (2.8368949 41.696609, 2.83727 41.6975216)",,,,,
156515753,True,,residential,False,22.991999999999997,,"LINESTRING (2.8368949 41.696609, 2.8368495 41.6966154, 2.836804 41.69661, 2.8367635 41.6965934, 2.8367329 41.6965675, 2.8367159 41.6965355, 2.8367143 41.6965011)",,,roundabout,,
49134796,False,Carrer de Narcís Macià i Domènech,residential,True,37.516999999999996,,"LINESTRING (2.8332396 41.6983252, 2.8333761 41.6983689, 2.8336365 41.6984851)",,,,,
218410046,True,Carrer de Francesc Layret,residential,False,208.452,,"LINESTRING (2.8344611 41.6953316, 2.8344391 41.695423, 2.8341984 41.6971957)",,,,,
218410065,True,Passeig de Ferran Agulló,residential,False,63.855999999999995,,"LINESTRING (2.8344611 41.6953316, 2.834517 41.6953052, 2.8346198 41.6952565, 2.835025 41.6952714, 2.8352003 41.6952778)",,,,,
218410049,True,Carrer de Pere Codina i Mont,residential,False,29.243,,"LINESTRING (2.8354453 41.7003007, 2.8351178 41.7002039)",,,,,
218413180,True,,secondary_link,False,10.762,,"LINESTRING (2.8354453 41.7003007, 2.8353906 41.7003305, 2.835362 41.7003715)",,,,,
218410049,True,Carrer de Pere Codina i Mont,residential,False,98.569,,"LINESTRING (2.8351178 41.7002039, 2.8350958 41.7001885, 2.8347992 41.7000114, 2.8345767 41.6998398, 2.8343321 41.6996737, 2.8342134 41.6996404)",,,,,
156850839,True,Pujada Potosí,residential,False,105.05100000000002,,"LINESTRING (2.8405757 41.6982768, 2.8406442 41.6983407, 2.840793 41.6983596, 2.8410472 41.6983186, 2.8412701 41.6982861, 2.8413517 41.6982983, 2.8415661 41.6984066, 2.8416864 41.698502)",,,,,
218318448,True,Carrer del Pla de Fenals,residential,False,67.235,,"LINESTRING (2.8341984 41.6971957, 2.8340409 41.697215, 2.8333952 41.697158)",,,,,
495560463,False,Avinguda de la Vila de Blanes,secondary,False,17.952,,"LINESTRING (2.834993 41.7004328, 2.83478 41.700405)",,GI-682,,,
495560464,False,Avinguda de la Vila de Blanes,secondary,True,29.218,,"LINESTRING (2.834993 41.7004328, 2.8353384 41.7004832)",,GI-682,,,
80716199,True,,secondary_link,False,18.45,,"LINESTRING (2.834993 41.7004328, 2.8350469 41.7003324, 2.8350636 41.7003021, 2.8350764 41.700279)",,,,,
40773049,False,Carrer de la Costa de Carbonell,residential,False,220.85299999999998,,"LINESTRING (2.837265 41.6995746, 2.8377579 41.6996674, 2.8386671 41.6997942, 2.8389603 41.6998351, 2.8397542 41.6999291, 2.8398784 41.6999383)",,,,,
40773049,False,Carrer de la Costa de Carbonell,residential,True,64.722,,"LINESTRING (2.837265 41.6995746, 2.8372022 41.6995634, 2.836515 41.699416)",,,,,
78732020,True,Carrer de Constantí Ribalaiga,residential,False,246.114,,"LINESTRING (2.837265 41.6995746, 2.8377643 41.6992258, 2.8381437 41.6989671, 2.8387851 41.6988626, 2.8392854 41.698822, 2.8394152 41.6988267, 2.8395083 41.6988301, 2.8398705 41.6989251)",,,,,
156515733,True,,residential,False,17.394,,"LINESTRING (2.8367721 41.6959729, 2.8367808 41.6959982, 2.8367791 41.6960242, 2.8367671 41.6960487, 2.836746 41.6960695, 2.8367177 41.6960847, 2.8366846 41.696093)",,,roundabout,,
"[156515755, 1245453011]",True,Carrer de Picasso,residential,False,114.97500000000001,,"LINESTRING (2.8367721 41.6959729, 2.8371479 41.6960068, 2.8371662 41.6960105, 2.8374231 41.6960619, 2.8374431 41.6960659, 2.8377562 41.6961466, 2.8380178 41.6962537, 2.8380772 41.6962828)",,,,,
156448926,False,Carrer del Comte Ramon Borrell,living_street,True,97.541,,"LINESTRING (2.8451716 41.69936, 2.8446486 41.7001455)",,,,,
156451122,False,Carrer del Grau,residential,False,96.585,,"LINESTRING (2.8451716 41.69936, 2.844134 41.6989672)",,,,,
78732016,False,Avinguda de Just Marles,tertiary,False,68.218,2,"LINESTRING (2.843364 41.6999447, 2.8431266 41.7001109, 2.8430553 41.7001683, 2.8429736 41.7002196, 2.8428512 41.7002926, 2.8427433 41.700344)",20,,,,
78732016,False,Avinguda de Just Marles,tertiary,True,36.236,2,"LINESTRING (2.843364 41.6999447, 2.8435044 41.6998112, 2.843603 41.6996735)",20,,,,
78732016,False,Avinguda de Just Marles,tertiary,False,44.556,2,"LINESTRING (2.844134 41.6989672, 2.8438599 41.6993117)",20,,,,
156451122,False,Carrer del Grau,residential,True,96.585,,"LINESTRING (2.844134 41.6989672, 2.8451716 41.69936)",,,,,
78732016,False,Avinguda de Just Marles,tertiary,True,118.88400000000001,2,"LINESTRING (2.844134 41.6989672, 2.8444931 41.6984721, 2.8444991 41.6984636, 2.8446048 41.6983149, 2.8447871 41.6980586, 2.8448127 41.6980258)",20,,,,
156513131,False,Passatge de la Torre Campdera,residential,False,65.426,,"LINESTRING (2.8443811 41.6972352, 2.8441912 41.6973567, 2.8440716 41.6973991, 2.8440035 41.6974233, 2.8438885 41.6974583, 2.8437384 41.6974776, 2.8436963 41.6975024)",,,,,
"[702454443, 218413172]",False,Carrer de Josep Tarradellas,residential,False,83.606,,"LINESTRING (2.8443811 41.6972352, 2.844527 41.6972153, 2.8447727 41.6971735, 2.8448375 41.697182, 2.8448818 41.6972171, 2.8449448 41.6973762, 2.8449906 41.6975047, 2.8450318 41.6975524)",,,,,
"[218413172, 536733335]",False,Carrer de Josep Tarradellas,residential,True,265.77700000000004,,"LINESTRING (2.8443811 41.6972352, 2.844248 41.6972533, 2.8441234 41.6972711, 2.844006 41.6972642, 2.8438757 41.6972058, 2.8438008 41.6971545, 2.84373 41.6970314, 2.8437392 41.6969263, 2.8437787 41.6968527, 2.8442206 41.6963719, 2.8443866 41.696197, 2.844427 41.6961171, 2.844449 41.6960392, 2.8444248 41.6959534, 2.8443091 41.6957997, 2.8442314 41.6957615, 2.8441983 41.6957532, 2.844164 41.6957445, 2.843993 41.6957341, 2.8438403 41.6957756)",,,,,
156513132,False,Passatge de la Torre Campdera,residential,False,59.605,,"LINESTRING (2.8436963 41.6975024, 2.8430016 41.6973672)",,,,,
156513131,False,Passatge de la Torre Campdera,residential,True,65.426,,"LINESTRING (2.8436963 41.6975024, 2.8437384 41.6974776, 2.8438885 41.6974583, 2.8440035 41.6974233, 2.8440716 41.6973991, 2.8441912 41.6973567, 2.8443811 41.6972352)",,,,,
536733336,False,Carrer del Fort,residential,False,25.206,,"LINESTRING (2.8436963 41.6975024, 2.8436492 41.6975302, 2.8435859 41.6977058)",,,,,
536733336,False,Carrer del Fort,residential,True,25.206,,"LINESTRING (2.8435859 41.6977058, 2.8436492 41.6975302, 2.8436963 41.6975024)",,,,,
156513132,False,Passatge de la Torre Campdera,residential,True,59.605,,"LINESTRING (2.8430016 41.6973672, 2.8436963 41.6975024)",,,,,
78731903,True,Carrer de la Riera,residential,False,41.617000000000004,,"LINESTRING (2.8427619 41.6986842, 2.8424958 41.698734, 2.8422711 41.6987577)",,,,,
156515714,False,Carrer de Ramon Casas,residential,False,71.028,,"LINESTRING (2.8356845 41.6970557, 2.835519 41.696429)",,,,,
156515714,False,Carrer de Ramon Casas,residential,True,53.96,,"LINESTRING (2.8356845 41.6970557, 2.8358103 41.6975318)",,,,,
218318448,True,Carrer del Pla de Fenals,residential,False,124.363,,"LINESTRING (2.8356845 41.6970557, 2.8341984 41.6971957)",,,,,
156515714,False,Carrer de Ramon Casas,residential,False,111.771,,"LINESTRING (2.835519 41.696429, 2.8352748 41.6954405)",,,,,
156515714,False,Carrer de Ramon Casas,residential,True,71.028,,"LINESTRING (2.835519 41.696429, 2.8356845 41.6970557)",,,,,
156515714,False,Carrer de Ramon Casas,residential,True,111.771,,"LINESTRING (2.8352748 41.6954405, 2.835519 41.696429)",,,,,
156515726,True,,residential,False,15.724,,"LINESTRING (2.8352748 41.6954405, 2.8352187 41.695433, 2.8351764 41.6954094, 2.835151 41.6953719, 2.8351513 41.6953545)",,,roundabout,,
156515726,True,,residential,False,9.100999999999999,,"LINESTRING (2.8352003 41.6952778, 2.8352502 41.6952635, 2.8353061 41.6952675)",,,roundabout,,
156515726,True,,residential,False,11.292,,"LINESTRING (2.8353061 41.6952675, 2.8353494 41.6952871, 2.8353785 41.6953198, 2.8353825 41.6953441)",,,roundabout,,
193448022,True,Passeig de Ferran Agulló,residential,False,88.546,,"LINESTRING (2.8353061 41.6952675, 2.8354365 41.6952676, 2.8359977 41.695268, 2.836048 41.6952681, 2.8361384 41.6952766, 2.8362048 41.6953056, 2.8362994 41.6953987)",,,,,
156515727,True,Carrer de Joaquim Mir,residential,False,99.566,,"LINESTRING (2.8367143 41.6965011, 2.835519 41.696429)",,,,,
156515753,True,,residential,False,11.835,,"LINESTRING (2.8367143 41.6965011, 2.8367238 41.6964754, 2.836742 41.6964526, 2.8367676 41.6964341, 2.8367988 41.6964212)",,,roundabout,,
156515733,True,,residential,False,27.555999999999997,,"LINESTRING (2.8366846 41.696093, 2.8366477 41.6960934, 2.8366125 41.6960852, 2.8365825 41.6960692, 2.8365606 41.6960471, 2.836549 41.6960209, 2.836549 41.6959934, 2.8365604 41.6959672, 2.8365821 41.695945, 2.8366121 41.6959289)",,,roundabout,,
156515743,False,Carrer de Domènech Carles,residential,False,37.706,,"LINESTRING (2.8366846 41.696093, 2.8367417 41.6962571, 2.8367988 41.6964212)",,,,,
175842234,False,Carrer de Domènech Carles,residential,True,64.419,,"LINESTRING (2.8366121 41.6959289, 2.8362994 41.6953987)",,,,,
611337968,True,,residential,False,15.796000000000001,,"LINESTRING (2.8366121 41.6959289, 2.8366484 41.6959205, 2.8366865 41.6959212, 2.8367222 41.695931, 2.8367518 41.6959489, 2.8367721 41.6959729)",,,roundabout,,
156515753,True,,residential,False,15.043000000000001,,"LINESTRING (2.8369809 41.6965008, 2.8369796 41.6965346, 2.8369633 41.6965662, 2.836934 41.696592, 2.8368949 41.696609)",,,roundabout,,
156515743,False,Carrer de Domènech Carles,residential,True,37.706,,"LINESTRING (2.8367988 41.6964212, 2.8367417 41.6962571, 2.8366846 41.696093)",,,,,
156515753,True,,residential,False,20.047000000000004,,"LINESTRING (2.8367988 41.6964212, 2.8368381 41.6964147, 2.8368782 41.696417, 2.8369156 41.6964282, 2.8369469 41.6964471, 2.8369693 41.6964721, 2.8369809 41.6965008)",,,roundabout,,
78627439,True,Carrer de Vincenç Bou,residential,False,30.437,,"LINESTRING (2.8448365 41.700992, 2.8450858 41.7007913)",,,,,
156556086,True,Carrer d'Hipòlit Làzaro,living_street,False,78.428,,"LINESTRING (2.8448365 41.700992, 2.8441788 41.7004857)",,,,,
156556086,True,Carrer d'Hipòlit Làzaro,living_street,False,90.55099999999999,,"LINESTRING (2.8441788 41.7004857, 2.8441049 41.7004289, 2.843364 41.6999447)",,,,,
78731903,True,Carrer de la Riera,residential,False,19.891,,"LINESTRING (2.8409844 41.699208, 2.8408373 41.6992496, 2.8407628 41.6992757)",,,,,
536733337,True,Carrer del Caribe,residential,False,59.202,,"LINESTRING (2.8407628 41.6992757, 2.8407211 41.6987442)",,,,,
78731903,True,Carrer de la Riera,residential,False,41.054,,"LINESTRING (2.8407628 41.6992757, 2.8406633 41.6993105, 2.8403424 41.6994688)",,,,,
536733337,True,Carrer del Caribe,residential,False,53.356,,"LINESTRING (2.8407211 41.6987442, 2.8405757 41.6982768)",,,,,
78732056,True,Carrer de Potosí,residential,False,85.08,,"LINESTRING (2.8407211 41.6987442, 2.8415583 41.6985662, 2.8416864 41.698502)",,,,,
495560460,False,Avinguda de la Vila de Blanes,secondary,True,9.984,,"LINESTRING (2.833761 41.7002494, 2.8338782 41.7002695)",,GI-682,,,
156856256,False,Carrer de Valentí Almirall,residential,False,77.439,,"LINESTRING (2.833761 41.7002494, 2.8338353 41.7001483, 2.8338663 41.700109, 2.8342134 41.6996404)",,,,,
156856256,False,Carrer de Valentí Almirall,residential,True,72.404,,"LINESTRING (2.8346429 41.6990737, 2.8342134 41.6996404)",,,,,
49134794,False,Carrer de la Costa de Carbonell,residential,False,37.221000000000004,,"LINESTRING (2.8346429 41.6990737, 2.8345827 41.6990563, 2.834361 41.6989658, 2.834246 41.6989188)",,,,,
49134794,False,Carrer de la Costa de Carbonell,residential,True,83.23400000000001,,"LINESTRING (2.8346429 41.6990737, 2.8349784 41.6991709, 2.8353903 41.6992432, 2.8356066 41.6992712)",,,,,
156856257,False,Carrer de Buenos Aires,residential,False,96.134,,"LINESTRING (2.8335618 41.6994925, 2.8336868 41.6990752, 2.8337558 41.6986413)",,,,,
49134794,False,Carrer de la Costa de Carbonell,residential,False,20.284,,"LINESTRING (2.8337558 41.6986413, 2.8337266 41.6986221, 2.8336743 41.6985597, 2.8336365 41.6984851)",,,,,
49134794,False,Carrer de la Costa de Carbonell,residential,True,51.352999999999994,,"LINESTRING (2.8337558 41.6986413, 2.8340658 41.6988452, 2.834246 41.6989188)",,,,,
156856257,False,Carrer de Buenos Aires,residential,True,96.134,,"LINESTRING (2.8337558 41.6986413, 2.8336868 41.6990752, 2.8335618 41.6994925)",,,,,
489173950,False,Avinguda de Just Marles,tertiary,True,30.408,3,"LINESTRING (2.8422512 41.7005197, 2.842586 41.7004088)",20,,,,
564825019,True,Avinguda de Just Marles,tertiary,False,8.949,,"LINESTRING (2.8422512 41.7005197, 2.8421637 41.7005667)",,,,,
183253024,True,Avinguda de la Vila de Blanes,secondary,False,33.117,,"LINESTRING (2.8418313 41.7010452, 2.8415259 41.7008536)",,GI-682,,,
1217104994,False,Avinguda de la Vila de Blanes,secondary,True,74.036,3,"LINESTRING (2.8418313 41.7010452, 2.8424974 41.7014879)",,GI-682,,40,
56661706,True,Carrer del Llorer,residential,False,21.28,,"LINESTRING (2.8417009 41.700586, 2.841833 41.700422)",,,,,
178010269,True,Avinguda de Just Marles,tertiary,False,26.473,2,"LINESTRING (2.8417009 41.700586, 2.8420124 41.7005351)",,,,,
218410070,False,Carrer de Maria Fortuny,residential,True,601.788,,"LINESTRING (2.8399857 41.6942878, 2.8396612 41.6941419, 2.8395856 41.6941034, 2.839474 41.6940464, 2.8391229 41.6938167, 2.8390738 41.6937864, 2.8389601 41.6937528, 2.8384105 41.69405, 2.8383158 41.6941579, 2.8383324 41.6942958, 2.8384114 41.6943328, 2.8391882 41.6947328, 2.839296 41.6947809, 2.839471 41.6950111, 2.8398544 41.6955712, 2.8398877 41.6958264, 2.839812 41.6959919, 2.8397375 41.6961547, 2.8397267 41.6962896, 2.8397794 41.6963989, 2.8400127 41.6968345, 2.8403748 41.6973844)",,,,,
156515726,True,,residential,False,15.634,,"LINESTRING (2.8353825 41.6953441, 2.8353855 41.6953622, 2.8353602 41.6954073, 2.8353196 41.6954316, 2.8352748 41.6954405)",,,roundabout,,
156515726,True,,residential,False,9.926,,"LINESTRING (2.8351513 41.6953545, 2.8351517 41.6953291, 2.8351673 41.6953028, 2.8352003 41.6952778)",,,roundabout,,
218410067,True,Passeig de Ferran Agulló,residential,False,57.729,,"LINESTRING (2.8351513 41.6953545, 2.835068 41.6953336, 2.8350249 41.6953342, 2.8346124 41.6953402, 2.8345419 41.6953362, 2.8344611 41.6953316)",,,,,
218410043,False,Carrer de Buenos Aires,residential,False,34.045,,"LINESTRING (2.8354226 41.6976315, 2.835497 41.6976115, 2.8358103 41.6975318)",,,,,
"[49134794, 218410043]",False,"['Carrer de Buenos Aires', 'Carrer de la Costa de Carbonell']",residential,True,220.262,,"LINESTRING (2.8354226 41.6976315, 2.8350999 41.6976455, 2.8342894 41.6976162, 2.834092 41.6976522, 2.8338739 41.6977378, 2.8337874 41.6978074, 2.833654 41.6980332, 2.8336081 41.698403, 2.8336365 41.6984851)",,,,,
218410088,False,Passatge de Buenos Aires,residential,True,230.987,,"LINESTRING (2.8354226 41.6976315, 2.8353953 41.6979956, 2.8353705 41.6980771, 2.8353011 41.6981067, 2.8344702 41.6980456, 2.8343982 41.6980548, 2.8343213 41.6981067, 2.834246 41.6989188)",,,,,
49134794,False,Carrer de la Costa de Carbonell,residential,False,51.352999999999994,,"LINESTRING (2.834246 41.6989188, 2.8340658 41.6988452, 2.8337558 41.6986413)",,,,,
49134794,False,Carrer de la Costa de Carbonell,residential,True,37.221000000000004,,"LINESTRING (2.834246 41.6989188, 2.834361 41.6989658, 2.8345827 41.6990563, 2.8346429 41.6990737)",,,,,
218410088,False,Passatge de Buenos Aires,residential,False,230.98699999999997,,"LINESTRING (2.834246 41.6989188, 2.8343213 41.6981067, 2.8343982 41.6980548, 2.8344702 41.6980456, 2.8353011 41.6981067, 2.8353705 41.6980771, 2.8353953 41.6979956, 2.8354226 41.6976315)",,,,,
78732016,False,Avinguda de Just Marles,tertiary,True,45.535,2,"LINESTRING (2.843603 41.6996735, 2.8438599 41.6993117)",20,,,,
218410052,False,Carrer de Santa Marta,residential,False,51.676,,"LINESTRING (2.843603 41.6996735, 2.8431236 41.6993771)",,,,,
78732016,False,Avinguda de Just Marles,tertiary,False,36.236,2,"LINESTRING (2.843603 41.6996735, 2.8435044 41.6998112, 2.843364 41.6999447)",20,,,,
303556307,False,Avinguda de la Vila de Blanes,secondary,True,14.633,,"LINESTRING (2.8353384 41.7004832, 2.8355118 41.7005068)",,GI-682,,,
495560464,False,Avinguda de la Vila de Blanes,secondary,False,29.218,,"LINESTRING (2.8353384 41.7004832, 2.834993 41.7004328)",,GI-682,,,
178010269,True,Avinguda de Just Marles,tertiary,False,19.98,2,"LINESTRING (2.8420124 41.7005351, 2.842089 41.7005226, 2.8422512 41.7005197)",,,,,
80716199,True,,secondary_link,False,9.03,,"LINESTRING (2.8350764 41.700279, 2.8351178 41.7002039)",,,,,
303965254,True,Carrer de Pere Codina i Mont,residential,False,28.233,,"LINESTRING (2.8350764 41.700279, 2.8351661 41.7002665, 2.8352391 41.7002863, 2.8353021 41.7003128, 2.835362 41.7003715)",,,,,
218413180,True,,secondary_link,False,12.574,,"LINESTRING (2.835362 41.7003715, 2.8353561 41.7003992, 2.8353384 41.7004832)",,,,,
489173950,False,Avinguda de Just Marles,tertiary,False,30.408,3,"LINESTRING (2.842586 41.7004088, 2.8422512 41.7005197)",20,,,,
322129219,False,Avinguda de Just Marles,tertiary,True,14.915,2,"LINESTRING (2.842586 41.7004088, 2.8426783 41.7003704, 2.8427433 41.700344)",20,,,,
40773037,True,,secondary,False,11.951,,"LINESTRING (2.8377383 41.7011904, 2.8376673 41.7012839)",,GI-680,,50,
218318446,False,Carrer de Josep Tarradellas,residential,True,84.227,,"LINESTRING (2.8429495 41.6954762, 2.8430467 41.6955335, 2.8431722 41.6956086, 2.8433184 41.6956961, 2.8435456 41.6957696, 2.8438403 41.6957756)",,,,,
