osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,ref,bridge,lanes
43722138,False,Juan Alzaga kalea,residential,True,47.824,"LINESTRING (-2.7331308 43.2197954, -2.7327593 43.2194612)",30,,,,
27503693,True,Urbano Larruzea kalea,residential,False,47.728,"LINESTRING (-2.7327593 43.2194612, -2.7322966 43.2197268)",30,,,,
43722138,False,Juan Alzaga kalea,residential,False,47.824,"LINESTRING (-2.7327593 43.2194612, -2.7331308 43.2197954)",30,,,,
"[69856274, 674398835]",True,Ixer kalea,residential,False,136.96699999999998,"LINESTRING (-2.7350397 43.2219839, -2.7349418 43.2220421, -2.7348058 43.2221231, -2.7347625 43.2221516, -2.73474 43.2221667, -2.7347302 43.2221751, -2.7347236 43.2221823, -2.7347192 43.2221883, -2.7347155 43.2221967, -2.7347133 43.2222051, -2.7347119 43.222213, -2.734712 43.2222316, -2.7347135 43.2222472, -2.7347165 43.2222646, -2.7347232 43.222292, -2.734732 43.2223188, -2.734924 43.2228194, -2.7349913 43.2229995, -2.7350207 43.2230781)",,,,,
641866172,False,San Pedro kalea,tertiary,False,36.157,"LINESTRING (-2.7350397 43.2219839, -2.735139 43.2220648, -2.7352386 43.2221452, -2.7353382 43.2222256)",,,,,
"[43620550, 43620551, 219145833, 674398836, 674398837]",False,San Pedro kalea,tertiary,True,83.612,"LINESTRING (-2.7350397 43.2219839, -2.7349958 43.2219481, -2.7349523 43.221913, -2.7348662 43.2218406, -2.7348536 43.2218304, -2.7347621 43.2217558, -2.7346607 43.2216722, -2.7346309 43.2216466, -2.7345113 43.221548, -2.7343567 43.2214203)",,,,yes,
"[43392624, 1006244698]",True,Ixerbekoa kalea,residential,False,151.31399999999996,"LINESTRING (-2.7368436 43.2218276, -2.7369129 43.221886, -2.7369235 43.2218967, -2.7369337 43.2219084, -2.7369457 43.2219238, -2.7369526 43.2219364, -2.7369557 43.2219434, -2.736959 43.2219544, -2.7369596 43.2219611, -2.7369605 43.2219704, -2.7369608 43.2219763, -2.7369605 43.2219821, -2.7369579 43.2219968, -2.7369526 43.2220165, -2.7367676 43.2226014, -2.7367611 43.2226213, -2.7367572 43.22263, -2.7367522 43.2226394, -2.736744 43.2226516, -2.7367345 43.2226636, -2.7367094 43.2226931, -2.7366847 43.2227219, -2.7366658 43.2227424, -2.7364489 43.2229777, -2.7364018 43.2230288, -2.7363724 43.2230605)",,,,,
43392625,False,Ixerbekoa kalea,residential,True,49.568999999999996,"LINESTRING (-2.7368436 43.2218276, -2.7367836 43.2217775, -2.7365287 43.2215694, -2.7364686 43.2215183, -2.7364391 43.2214932)",,,,,
1001495918,False,Ogenbide kalea,residential,True,80.213,"LINESTRING (-2.7368436 43.2218276, -2.7368733 43.221808, -2.7369548 43.221754, -2.7374926 43.2213979, -2.7375094 43.2213868, -2.7375247 43.2213779, -2.737535 43.2213728, -2.73755 43.2213673, -2.7375607 43.2213642, -2.7375891 43.2213571)",,,,,
423653703,False,Zubipunte kalea,residential,True,92.59,"LINESTRING (-2.7380776 43.2184212, -2.7380506 43.2184185, -2.7380434 43.2184176, -2.7380381 43.2184168, -2.7380325 43.2184159, -2.7380233 43.2184142, -2.7379869 43.218407, -2.737952 43.2184011, -2.7379456 43.2184002, -2.7379382 43.2183992, -2.7379321 43.2183986, -2.7379159 43.2183971, -2.7378853 43.2183949, -2.7378675 43.2183937, -2.7378561 43.2183929, -2.7378464 43.2183925, -2.7378255 43.218392, -2.7378018 43.2183917, -2.737735 43.2183918, -2.7377264 43.2183921, -2.7377162 43.2183928, -2.7377043 43.2183937, -2.7376872 43.2183959, -2.7376499 43.2184022, -2.737636 43.2184046, -2.7376089 43.2184096, -2.7375806 43.218415, -2.7375252 43.2184261, -2.7374201 43.2184487, -2.7372187 43.2184938, -2.7372037 43.2184975, -2.7371884 43.2185017, -2.7371728 43.2185065, -2.7371586 43.2185117, -2.7371499 43.2185153, -2.7371411 43.2185193, -2.7371237 43.2185278, -2.7371097 43.2185351, -2.7371002 43.2185403, -2.7370911 43.2185458, -2.7370745 43.2185573, -2.7370579 43.2185705, -2.7370406 43.2185857, -2.7370292 43.2185967, -2.7370182 43.2186086)",,,,,
423653704,True,Zubipunte kalea,residential,False,15.727,"LINESTRING (-2.7380776 43.2184212, -2.7381307 43.2184253, -2.7381646 43.2184273, -2.7381936 43.2184286, -2.7382711 43.2184317)",,,,,
72490352,True,,residential,False,15.0,"LINESTRING (-2.7360111 43.2161856, -2.7360173 43.216159, -2.7360118 43.2161323, -2.7359951 43.2161082, -2.735969 43.2160891, -2.735936 43.2160769)",,roundabout,,,
688751317,True,,residential,False,13.105,"LINESTRING (-2.735936 43.2160769, -2.7358959 43.2160729, -2.7358564 43.2160791, -2.7358221 43.2160947, -2.7357972 43.2161179)",,roundabout,,,
72490352,True,,residential,False,9.167,"LINESTRING (-2.7359319 43.2162402, -2.735958 43.2162323, -2.7359808 43.21622, -2.7359988 43.2162041, -2.7360111 43.2161856)",,roundabout,,,
202353334,False,Zubizabala kalea,residential,False,94.19999999999999,"LINESTRING (-2.7359319 43.2162402, -2.735946 43.2162552, -2.7359598 43.2162688, -2.7359707 43.2162789, -2.7359865 43.2162919, -2.7360036 43.2163053, -2.7360211 43.2163182, -2.7360391 43.2163312, -2.7360609 43.2163462, -2.736081 43.21636, -2.7361015 43.2163734, -2.7363237 43.216522, -2.7365472 43.2166697, -2.7367235 43.2167901, -2.7367727 43.2168237)",,,,,
"[219224145, 27503740, 27503735]",False,"['Sabino Arana kalea', 'Leginetxe auzoa']",residential,True,178.13700000000006,"LINESTRING (-2.7357972 43.2161179, -2.7357639 43.2161081, -2.7357307 43.216098, -2.7357039 43.2160874, -2.7356835 43.2160779, -2.7356648 43.2160655, -2.7356431 43.2160494, -2.7356217 43.2160295, -2.7356028 43.2160107, -2.7355252 43.2159299, -2.7354544 43.2158444, -2.7352704 43.215593, -2.7352343 43.2155436, -2.7352024 43.2154997, -2.7351838 43.2154799, -2.7351732 43.2154688, -2.7351626 43.2154583, -2.7351484 43.215445, -2.7351305 43.2154298, -2.7351044 43.2154085, -2.7350802 43.2153912, -2.7350491 43.2153738, -2.7350186 43.2153617, -2.7349923 43.2153534, -2.7349724 43.2153484, -2.7349488 43.2153439, -2.734927 43.2153408, -2.7349004 43.2153376, -2.7348829 43.2153361, -2.734868 43.2153355, -2.7348408 43.2153347, -2.7348082 43.2153344, -2.7347781 43.2153354, -2.7347537 43.2153384, -2.7347292 43.2153445, -2.7346979 43.2153553, -2.7346464 43.2153815, -2.7346263 43.2153933, -2.7346052 43.215407, -2.7345883 43.2154186, -2.734573 43.2154306, -2.7345599 43.2154417, -2.7345486 43.2154524, -2.7345383 43.2154639, -2.7345289 43.2154756, -2.7345221 43.2154855, -2.7345069 43.2155118, -2.734503 43.2155197, -2.7344996 43.2155285, -2.7344973 43.2155367, -2.7344952 43.2155459, -2.7344938 43.2155537, -2.7344926 43.2155626, -2.7344915 43.2155758, -2.7344887 43.2156181, -2.7344878 43.2156302, -2.7344863 43.2156404, -2.7344857 43.215644, -2.7344847 43.2156477, -2.7344822 43.2156545, -2.7344786 43.2156618, -2.7344738 43.2156687, -2.7344684 43.2156752, -2.7344585 43.2156875)",,,,yes,
72490352,True,,residential,False,22.041,"LINESTRING (-2.7357972 43.2161179, -2.7357848 43.2161447, -2.7357851 43.216173, -2.7357982 43.2161997, -2.7358225 43.2162218, -2.7358554 43.2162369, -2.7358933 43.2162432, -2.7359319 43.2162402)",,roundabout,,,
97469441,False,Arraibi,residential,False,40.15100000000001,"LINESTRING (-2.7277092 43.2209512, -2.7277821 43.220988, -2.7278227 43.2210091, -2.7278597 43.2210262, -2.7279293 43.2210542, -2.7280092 43.2210834, -2.7280556 43.2210993, -2.7280845 43.2211086, -2.7281415 43.2211252)",,,,,
97469441,False,Arraibi,residential,True,32.433,"LINESTRING (-2.7277092 43.2209512, -2.7275935 43.2208763, -2.727553 43.220849, -2.7275189 43.2208237, -2.7274936 43.2208041, -2.7274618 43.2207785, -2.7274249 43.2207465)",,,,,
913837875,True,,primary,False,19.686,"LINESTRING (-2.7283069 43.2213091, -2.7283187 43.2213435, -2.7283417 43.2213747, -2.7283746 43.2214007, -2.7284153 43.22142, -2.7284613 43.2214314)",,roundabout,,,
913837879,True,,primary,False,38.25,"LINESTRING (-2.7283069 43.2213091, -2.7282704 43.221391, -2.7282212 43.2214692, -2.7281596 43.2215424, -2.7280865 43.2216099)",,,BI-635,,
202211444,True,Lehendakari Agirre kalea,primary,False,116.503,"LINESTRING (-2.7286831 43.2212431, -2.728709 43.2212227, -2.7287547 43.2211896, -2.7288499 43.2211258, -2.7289366 43.2210675, -2.728985 43.2210315, -2.7290882 43.2209499, -2.7291591 43.220889, -2.7292281 43.2208255, -2.7292941 43.2207587, -2.729348 43.2207039, -2.7293937 43.2206548, -2.7294827 43.2205453, -2.729573 43.2204283)",,,BI-635,,
913837877,True,,primary,False,10.383,"LINESTRING (-2.7286831 43.2212431, -2.728664 43.2212153, -2.7286369 43.2211911, -2.7286034 43.2211719)",,roundabout,,,
43392532,True,Arraibiondo etorbidea,residential,False,29.515,"LINESTRING (-2.7276257 43.2206952, -2.727626 43.2207136, -2.7276263 43.220732, -2.7276283 43.2207576, -2.7276306 43.2207723, -2.7276327 43.220783, -2.7276373 43.2207977, -2.7276458 43.2208211, -2.7276671 43.2208696, -2.7277092 43.2209512)",30,,,,
380589691,True,,residential,False,17.789,"LINESTRING (-2.7276257 43.2206952, -2.7275831 43.2207207, -2.7275741 43.2207253, -2.7275632 43.2207296, -2.7275486 43.2207339, -2.7275341 43.2207372, -2.7275078 43.220741, -2.7274772 43.2207438, -2.7274249 43.2207465)",,,,,
97469442,True,,primary,False,14.677999999999999,"LINESTRING (-2.7285235 43.2214333, -2.7285816 43.2214213, -2.7286319 43.221397, -2.7286696 43.2213626)",,roundabout,BI-635,,
913837881,True,,residential,False,22.44,"LINESTRING (-2.7285235 43.2214333, -2.7285435 43.2214371, -2.7285594 43.2214418, -2.7285756 43.2214476, -2.728592 43.221455, -2.728605 43.2214615, -2.7286212 43.2214699, -2.7286449 43.2214837, -2.7286767 43.2215059, -2.7287081 43.2215288, -2.7287395 43.2215546)",,,,,
688751323,False,San Juan kalea,tertiary,False,4.706,"LINESTRING (-2.7266604 43.2196388, -2.7266062 43.219654)",,,BI-4327,,
97469441,False,Arraibi,residential,False,138.257,"LINESTRING (-2.7266604 43.2196388, -2.7266829 43.2196813, -2.726741 43.2197774, -2.7270554 43.2202653, -2.7272015 43.2204996, -2.7272026 43.2205014, -2.7272284 43.2205385, -2.7272601 43.22058, -2.7272785 43.2206008, -2.7272979 43.2206222, -2.7273405 43.2206652, -2.7274249 43.2207465)",,,,,
202211443,False,San Juan kalea,tertiary,True,86.531,"LINESTRING (-2.7266604 43.2196388, -2.7268437 43.2195854, -2.7272587 43.219472, -2.7276554 43.2193564)",,,BI-4327,,
688751322,True,,primary,False,13.28,"LINESTRING (-2.7286034 43.2211719, -2.7285534 43.2211557, -2.7284993 43.2211504, -2.7284453 43.2211562)",,roundabout,BI-635,,
97469441,False,Arraibi,residential,True,40.151,"LINESTRING (-2.7281415 43.2211252, -2.7280845 43.2211086, -2.7280556 43.2210993, -2.7280092 43.2210834, -2.7279293 43.2210542, -2.7278597 43.2210262, -2.7278227 43.2210091, -2.7277821 43.220988, -2.7277092 43.2209512)",,,,,
370842670,True,,residential,False,21.661,"LINESTRING (-2.7281415 43.2211252, -2.7282062 43.2211697, -2.7282614 43.2212206, -2.7283067 43.2212767)",,,,,
72044194,False,Nafarroa kalea,residential,False,120.545,"LINESTRING (-2.7301447 43.2160911, -2.7302064 43.2161475, -2.7303773 43.2163075, -2.7306093 43.2165248, -2.7306667 43.2165793, -2.7308116 43.2167166, -2.7310557 43.2169481)",30,,,,
913837887,True,,primary,False,13.301,"LINESTRING (-2.7332062 43.2204538, -2.7332067 43.2204239, -2.7331952 43.2203952, -2.7331727 43.2203702, -2.7331411 43.2203511)",50,roundabout,,,
913837886,True,,primary,False,16.689999999999998,"LINESTRING (-2.7330576 43.220538, -2.7330989 43.2205359, -2.7331374 43.2205253, -2.7331537 43.2205161, -2.7331699 43.2205068, -2.7331934 43.2204823, -2.7332062 43.2204538)",50,roundabout,,,
913837889,True,San Pedro kalea,tertiary,False,30.904999999999998,"LINESTRING (-2.7330576 43.220538, -2.7331751 43.220572, -2.7332867 43.2206153, -2.733396 43.2206646)",,,,,
913837884,True,,primary,False,5.832000000000001,"LINESTRING (-2.730937 43.218548, -2.7309238 43.2185728, -2.7309189 43.2185984)",30,roundabout,BI-635;Bi-3334,,
202211446,True,San Juan kalea,primary,False,51.14999999999999,"LINESTRING (-2.7304984 43.2189708, -2.7305343 43.2189423, -2.7305679 43.2189176, -2.7307128 43.2188327, -2.7308239 43.2187692, -2.7308582 43.2187533, -2.7308737 43.2187461, -2.7309087 43.2187359, -2.7309407 43.2187287, -2.7309761 43.2187229, -2.7310127 43.2187201)",30,,BI-635,,
378797614,True,,residential,False,18.636000000000003,"LINESTRING (-2.7278513 43.2175985, -2.7279118 43.2177082, -2.7279371 43.217754)",30,,,,
378797615,True,,residential,False,16.801,"LINESTRING (-2.7278513 43.2175985, -2.7278466 43.2175909, -2.7278448 43.2175889, -2.7278427 43.2175869, -2.7278384 43.2175838, -2.7278332 43.2175807, -2.7277356 43.2175185, -2.7277004 43.2174961)",30,,,,
43532225,True,Andrandi auzoa,residential,False,75.921,"LINESTRING (-2.7279371 43.217754, -2.7286554 43.2175318, -2.7287995 43.2174872)",30,,,,
43392656,False,Elizalde kalea,residential,True,46.374,"LINESTRING (-2.735413 43.2179642, -2.7359813 43.2180133)",,,,,
674398835,True,Ixer kalea,residential,False,46.806,"LINESTRING (-2.7350207 43.2230781, -2.7351452 43.2234042, -2.7351567 43.2234342, -2.735173 43.2234841)",,,,,
202614869,True,Ixer kalea,residential,False,61.95100000000001,"LINESTRING (-2.7357245 43.2236675, -2.7359394 43.2236777, -2.7364872 43.2237066)",,,,,
202614905,True,Ixer kalea,residential,False,114.26599999999999,"LINESTRING (-2.7357245 43.2236675, -2.7354828 43.2230279, -2.7354772 43.2230183, -2.7354705 43.2230105, -2.7354628 43.223004, -2.7354547 43.2229998, -2.735446 43.222997, -2.7354357 43.2229954, -2.7354256 43.2229947, -2.7354156 43.2229953, -2.7350873 43.2230641, -2.7350207 43.2230781)",,,,,
202614869,True,Ixer kalea,residential,False,130.57899999999998,"LINESTRING (-2.7364872 43.2237066, -2.7367533 43.2237228, -2.7374281 43.223759, -2.7379415 43.2237872, -2.7380213 43.2237931, -2.7380934 43.2238007)",,,,,
202614904,True,Ixer kalea,residential,False,51.071000000000005,"LINESTRING (-2.7364872 43.2237066, -2.736522 43.2236466, -2.7365317 43.2236313, -2.7366931 43.2233768, -2.7367146 43.2233485, -2.7367287 43.2233312, -2.7367364 43.2233219, -2.7367615 43.2232937)",,,,,
27288676,True,Luis Urrengoetxea kalea,tertiary,False,98.505,"LINESTRING (-2.7331092 43.2213496, -2.7330734 43.2214147, -2.7328783 43.2217763, -2.7326635 43.2221738)",,,,,
202893951,True,San Migel kalea,primary,False,14.722999999999999,"LINESTRING (-2.7330516 43.2203374, -2.7330201 43.2203308, -2.7329991 43.2203253, -2.7329828 43.2203203, -2.7329667 43.2203144, -2.7329519 43.2203085, -2.7328871 43.2202824)",,,BI-635,,
903767843,True,,primary,False,11.94,"LINESTRING (-2.7330516 43.2203374, -2.733016 43.2203444, -2.7329843 43.220358, -2.7329585 43.2203773, -2.7329407 43.2204007)",50,roundabout,,,
688751323,False,San Juan kalea,tertiary,True,4.706,"LINESTRING (-2.7266062 43.219654, -2.7266604 43.2196388)",,,BI-4327,,
"[22769222, 334419754, 205143156, 41293941, 41293942]",False,,trunk,False,626.424,"LINESTRING (-2.7262178 43.2206049, -2.7264297 43.2210724, -2.7265408 43.2213167, -2.72661 43.2214552, -2.7266446 43.2215237, -2.7266612 43.2215559, -2.7266813 43.2215932, -2.7267299 43.2216784, -2.7267825 43.2217679, -2.7268224 43.2218321, -2.7268687 43.2219043, -2.7269129 43.2219682, -2.7269342 43.2219977, -2.7269585 43.2220304, -2.7270077 43.2220943, -2.7270465 43.2221433, -2.727108 43.2222184, -2.7271328 43.2222475, -2.72716 43.2222781, -2.7271883 43.2223084, -2.7272257 43.222347, -2.7273123 43.2224342, -2.7274355 43.2225534, -2.7275059 43.2226158, -2.7275738 43.2226749, -2.7277146 43.2227888, -2.7278572 43.2228941, -2.7279114 43.2229328, -2.7279571 43.2229638, -2.7280086 43.2229983, -2.7280983 43.2230539, -2.7281743 43.2231, -2.7282287 43.223133, -2.7282731 43.2231586, -2.72832 43.2231846, -2.7284041 43.2232298, -2.728465 43.223261, -2.7285166 43.223287, -2.728577 43.2233165, -2.7286894 43.2233683, -2.7287751 43.2234058, -2.7288228 43.2234264, -2.7288723 43.2234469, -2.7289868 43.2234926, -2.7290823 43.2235294, -2.7291145 43.2235409, -2.729146 43.2235519, -2.7291675 43.2235596, -2.7293578 43.223622, -2.7294373 43.2236458, -2.7295196 43.2236711, -2.7296047 43.2236969, -2.7296562 43.2237123, -2.729707 43.2237269, -2.7299105 43.2237811, -2.7299973 43.223804, -2.7300841 43.2238275, -2.7315431 43.2242111)",80,,N-634,yes,
"[219224145, 27503740, 27503735]",False,"['Sabino Arana kalea', 'Leginetxe auzoa']",residential,False,178.137,"LINESTRING (-2.7344585 43.2156875, -2.7344684 43.2156752, -2.7344738 43.2156687, -2.7344786 43.2156618, -2.7344822 43.2156545, -2.7344847 43.2156477, -2.7344857 43.215644, -2.7344863 43.2156404, -2.7344878 43.2156302, -2.7344887 43.2156181, -2.7344915 43.2155758, -2.7344926 43.2155626, -2.7344938 43.2155537, -2.7344952 43.2155459, -2.7344973 43.2155367, -2.7344996 43.2155285, -2.734503 43.2155197, -2.7345069 43.2155118, -2.7345221 43.2154855, -2.7345289 43.2154756, -2.7345383 43.2154639, -2.7345486 43.2154524, -2.7345599 43.2154417, -2.734573 43.2154306, -2.7345883 43.2154186, -2.7346052 43.215407, -2.7346263 43.2153933, -2.7346464 43.2153815, -2.7346979 43.2153553, -2.7347292 43.2153445, -2.7347537 43.2153384, -2.7347781 43.2153354, -2.7348082 43.2153344, -2.7348408 43.2153347, -2.734868 43.2153355, -2.7348829 43.2153361, -2.7349004 43.2153376, -2.734927 43.2153408, -2.7349488 43.2153439, -2.7349724 43.2153484, -2.7349923 43.2153534, -2.7350186 43.2153617, -2.7350491 43.2153738, -2.7350802 43.2153912, -2.7351044 43.2154085, -2.7351305 43.2154298, -2.7351484 43.215445, -2.7351626 43.2154583, -2.7351732 43.2154688, -2.7351838 43.2154799, -2.7352024 43.2154997, -2.7352343 43.2155436, -2.7352704 43.215593, -2.7354544 43.2158444, -2.7355252 43.2159299, -2.7356028 43.2160107, -2.7356217 43.2160295, -2.7356431 43.2160494, -2.7356648 43.2160655, -2.7356835 43.2160779, -2.7357039 43.2160874, -2.7357307 43.216098, -2.7357639 43.2161081, -2.7357972 43.2161179)",,,,yes,
219224147,True,Sabino Arana kalea,residential,False,9.947000000000001,"LINESTRING (-2.7344585 43.2156875, -2.7344466 43.2156867, -2.734434 43.2156869, -2.7344222 43.2156888, -2.7344104 43.2156917, -2.7343999 43.215696, -2.7343898 43.2157013, -2.7343808 43.215708, -2.734374 43.215715, -2.7343687 43.2157233, -2.7343646 43.2157315)",,roundabout,,,
219224147,True,Sabino Arana kalea,residential,False,20.006999999999998,"LINESTRING (-2.7343646 43.2157315, -2.7343628 43.2157416, -2.7343624 43.2157513, -2.7343646 43.2157618, -2.7343694 43.2157706, -2.7343763 43.2157792, -2.7343848 43.2157871, -2.7343945 43.2157932, -2.7344068 43.215799, -2.734419 43.2158024, -2.7344329 43.2158049, -2.7344477 43.2158053, -2.7344603 43.2158042, -2.7344738 43.2158012, -2.7344858 43.2157969, -2.7344972 43.2157908, -2.7345065 43.2157839, -2.7345143 43.2157755, -2.7345202 43.2157667)",,roundabout,,,
235542990,False,Sabino Arana kalea,residential,True,290.891,"LINESTRING (-2.7345202 43.2157667, -2.7345282 43.2157688, -2.7345369 43.2157716, -2.7345439 43.2157741, -2.7345515 43.2157773, -2.7345653 43.2157836, -2.7345812 43.2157915, -2.7345936 43.2157983, -2.7346098 43.2158073, -2.7346665 43.2158421, -2.7350277 43.2160645, -2.7350602 43.216086, -2.7350789 43.2160993, -2.7350951 43.2161119, -2.7351111 43.216126, -2.7351296 43.2161441, -2.735155 43.2161694, -2.7351774 43.2161955, -2.7351872 43.2162078, -2.7351924 43.2162147, -2.7351966 43.2162211, -2.735219 43.2162569, -2.7352404 43.2162932, -2.7352932 43.2163909, -2.7353021 43.2164075, -2.7353079 43.2164176, -2.7353142 43.2164275, -2.7353244 43.2164425, -2.7353276 43.2164471, -2.7353431 43.2164689, -2.7353748 43.2165103, -2.7354667 43.2166329, -2.7355526 43.2167448, -2.7356609 43.216886, -2.7356996 43.2169365, -2.7358131 43.2170844, -2.735817 43.2170895, -2.7358237 43.217098, -2.7358703 43.2171571, -2.7359352 43.2172395, -2.7359607 43.2172746, -2.7359672 43.2172844, -2.735979 43.2173043, -2.7359897 43.2173255, -2.7359994 43.2173478, -2.7360068 43.2173685, -2.7360114 43.2173821, -2.736016 43.2174024, -2.7360185 43.2174162, -2.7360203 43.2174295, -2.7360214 43.2174402, -2.7360222 43.2174535, -2.7360228 43.2174704, -2.7360229 43.2174884, -2.7360228 43.2174993, -2.7360228 43.2175095, -2.7360228 43.2175451, -2.736022 43.2175732, -2.7360202 43.2176037, -2.7360165 43.2176665, -2.7360146 43.2176897, -2.7360038 43.217825, -2.7359855 43.2179855, -2.7359813 43.2180133)",,,,,
688751318,True,Sabino Arana kalea,residential,False,11.5,"LINESTRING (-2.7345202 43.2157667, -2.7345237 43.2157564, -2.7345253 43.2157464, -2.7345236 43.2157359, -2.7345206 43.215726, -2.7345141 43.2157163, -2.7345066 43.2157081, -2.7344964 43.2157009, -2.734485 43.2156947, -2.734472 43.2156904, -2.7344585 43.2156875)",,roundabout,,,
316671198,True,,trunk,False,6.779999999999999,"LINESTRING (-2.7287218 43.2242047, -2.7287401 43.2241793, -2.7287568 43.2241494)",40,roundabout,,,
316671198,True,,trunk,False,13.767,"LINESTRING (-2.7285157 43.2238706, -2.7284749 43.2238685, -2.7284383 43.2238704, -2.7283934 43.223876, -2.7283491 43.2238869)",40,roundabout,,,
533465164,True,,primary,False,64.392,"LINESTRING (-2.7283491 43.2238869, -2.7282811 43.2238916, -2.7282441 43.2238922, -2.7282126 43.2238918, -2.7281817 43.22389, -2.7281477 43.2238869, -2.7281207 43.2238826, -2.7280894 43.2238759, -2.7280496 43.2238664, -2.7280054 43.2238543, -2.7279678 43.2238422, -2.7279279 43.2238275, -2.7278936 43.2238127, -2.7278588 43.2237953, -2.7278115 43.2237681, -2.7277813 43.2237486, -2.7277562 43.2237317, -2.7277096 43.2236963, -2.7276585 43.223658)",,,BI-635,,3
913837874,True,,trunk,False,27.621000000000002,"LINESTRING (-2.7283491 43.2238869, -2.728315 43.2239037, -2.7282796 43.2239246, -2.7282449 43.223949, -2.7282215 43.2239732, -2.728203 43.2239993, -2.7281897 43.2240276, -2.7281818 43.224055, -2.7281786 43.2240881)",40,roundabout,,,
913837872,True,,trunk,False,37.347,"LINESTRING (-2.7283153 43.2242685, -2.7283631 43.2242861, -2.7283971 43.2242956, -2.7284377 43.2243009, -2.7284785 43.2243033, -2.7285211 43.2242999, -2.7285559 43.2242937, -2.7285916 43.2242845, -2.728622 43.2242734, -2.7286567 43.2242551, -2.7286897 43.2242343, -2.7287218 43.2242047)",40,roundabout,,,
913837873,True,,trunk,False,23.831,"LINESTRING (-2.7281786 43.2240881, -2.7281814 43.2241187, -2.7281921 43.224149, -2.7282057 43.2241757, -2.7282261 43.2242015, -2.7282565 43.2242326, -2.7282848 43.2242509, -2.7283153 43.2242685)",40,roundabout,,,
533465163,True,,primary,False,24.641,"LINESTRING (-2.7276585 43.223658, -2.7278316 43.2238402)",,,,,
366556728,False,,primary,False,219.7489999999999,"LINESTRING (-2.7276585 43.223658, -2.7275761 43.2235824, -2.7275438 43.223551, -2.7275116 43.2235185, -2.727449 43.223453, -2.7273941 43.2233921, -2.7273282 43.2233111, -2.727236 43.2231936, -2.72717 43.2231066, -2.7271389 43.2230642, -2.7271099 43.2230234, -2.7270553 43.2229455, -2.727031 43.2229081, -2.7270103 43.2228756, -2.7269849 43.2228301, -2.7269638 43.2227873, -2.7269515 43.22276, -2.7269464 43.2227461, -2.726942 43.2227325, -2.7269369 43.2227152, -2.726934 43.2227001, -2.7269315 43.2226841, -2.7269299 43.2226705, -2.7269285 43.2226472, -2.7269286 43.2226236, -2.7269323 43.2225769, -2.7269376 43.2225465, -2.726943 43.2225262, -2.7269494 43.222507, -2.7269577 43.2224827, -2.726967 43.2224596, -2.7269737 43.2224454, -2.7269807 43.2224323, -2.7269944 43.222409, -2.7270112 43.2223843, -2.7270284 43.2223602, -2.7270462 43.2223377, -2.727071 43.2223121, -2.727087 43.2222965, -2.7271021 43.2222815, -2.7271184 43.2222665, -2.7271563 43.2222357, -2.7271903 43.2222093, -2.7272281 43.2221837, -2.7275209 43.221983)",,,BI-635,,
674690476,True,,primary,False,39.413000000000004,"LINESTRING (-2.7278316 43.2238402, -2.7279297 43.2239086, -2.7279924 43.22395, -2.7280588 43.2239943, -2.7281153 43.2240349, -2.7281317 43.224048, -2.7281786 43.2240881)",,,,,
97469442,True,,primary,False,5.044,"LINESTRING (-2.7284613 43.2214314, -2.7285235 43.2214333)",,roundabout,BI-635,,
97469442,True,,primary,False,13.715,"LINESTRING (-2.7286696 43.2213626, -2.7286901 43.2213243, -2.7286948 43.2212834, -2.7286831 43.2212431)",,roundabout,BI-635,,
913837876,True,,primary,False,3.603,"LINESTRING (-2.7283067 43.2212767, -2.7283069 43.2213091)",,roundabout,,,
43619546,False,Nafarroa kalea,residential,True,30.256,"LINESTRING (-2.7322009 43.2180352, -2.7320503 43.2178891, -2.7319746 43.2178188)",30,,,,
986939637,True,Nafarroa kalea,residential,False,12.657,"LINESTRING (-2.7322009 43.2180352, -2.7321859 43.2180457, -2.7321703 43.2180676, -2.7321652 43.218092, -2.7321709 43.2181163, -2.732187 43.218138)",30,roundabout,,,
370842667,True,Betarragane Kalea,residential,False,79.67600000000002,"LINESTRING (-2.7304793 43.2206956, -2.7304677 43.2206847, -2.7304548 43.220675, -2.7304405 43.2206669, -2.7304243 43.220661, -2.7303769 43.2206484, -2.7301253 43.2205817, -2.7297679 43.2204874, -2.7296865 43.2204653, -2.729653 43.2204556, -2.7296121 43.2204429, -2.729594 43.2204364, -2.729573 43.2204283)",,,,,
988636964,False,,residential,False,24.320000000000004,"LINESTRING (-2.7304793 43.2206956, -2.7305009 43.220687, -2.7305219 43.2206799, -2.7305321 43.2206777, -2.730545 43.2206771, -2.730558 43.2206783, -2.7305799 43.2206819, -2.7306115 43.2206898, -2.7306489 43.2207005, -2.7306999 43.220717, -2.7307573 43.2207374)",,,,,
370842672,False,,residential,False,55.342,"LINESTRING (-2.7287395 43.2215546, -2.7288331 43.221652, -2.7288851 43.2217086, -2.7291222 43.2219668)",,,,,
913837880,True,,residential,False,22.244,"LINESTRING (-2.7287395 43.2215546, -2.7287189 43.2215212, -2.7287041 43.2214931, -2.7286907 43.2214623, -2.7286852 43.2214452, -2.7286805 43.2214286, -2.7286738 43.2213953, -2.7286696 43.2213626)",,,,,
