osmid,oneway,lanes,name,highway,reversed,length,geometry,access,ref,maxspeed,width,bridge
75076635,True,,Avenida Maria Rosario Sotomayor,residential,False,11.801,"LINESTRING (-16.5540758 28.4124426, -16.5541663 28.4123724)",,,,,
714015324,True,2,Avenida Melchor Luz,residential,False,73.663,"LINESTRING (-16.5540758 28.4124426, -16.5542485 28.4125281, -16.5547021 28.4128094)",,,40,,
235634246,True,2,Avenida Melchor Luz,residential,False,93.92500000000001,"LINESTRING (-16.5549581 28.4128475, -16.5547797 28.4127338, -16.5543156 28.4124379, -16.5541663 28.4123724)",,,40,,
235634284,True,,Paseo Hermanos Fernández Perdigón,residential,False,11.915,"LINESTRING (-16.5549581 28.4128475, -16.554888 28.4128873, -16.5548551 28.4129047)",,,,,
75076623,False,,Calle Gorrión,residential,False,97.52799999999999,"LINESTRING (-16.5538499 28.415145, -16.5541085 28.4150539, -16.5539275 28.4147284, -16.553823 28.414531, -16.5538006 28.4144829)",,,,,
83265035,False,,Calle Sor Pura Arencibia,residential,False,18.23,"LINESTRING (-16.5523956 28.4144648, -16.5523423 28.4143077)",,,,,
224015751,True,2,Paseo Hermanos Fernández Perdigón,residential,False,3.474,"LINESTRING (-16.5523956 28.4144648, -16.5523642 28.4144794)",,,,,
"[751820149, 27528190]",True,2,Calle Cupido,residential,False,68.63,"LINESTRING (-16.5522676 28.4145129, -16.5521725 28.4145349, -16.5519614 28.4145832, -16.5516818 28.4146473, -16.5516396 28.4146539, -16.551587 28.4146624)",,,,,
94504122,True,,Calle San Felipe,residential,False,2.245,"LINESTRING (-16.554102 28.4162993, -16.5541243 28.4162945)",,,,5,
75076534,True,,Calle San Felipe,residential,False,56.635000000000005,"LINESTRING (-16.5513006 28.4170579, -16.5513563 28.4170418, -16.5518508 28.416899)",,,,3,
25032771,False,1,Calle Nieves Ravelo,residential,False,14.45,"LINESTRING (-16.5509818 28.415916, -16.5509659 28.4157868)",,,,,
25032771,False,1,Calle Nieves Ravelo,residential,True,12.269,"LINESTRING (-16.5509818 28.415916, -16.5509953 28.4160257)",,,,,
"[93292780, 93292789]",True,1,Calle José de Arroyo,residential,False,66.588,"LINESTRING (-16.5509818 28.415916, -16.5510294 28.4159121, -16.5511919 28.4158979, -16.5516591 28.4158547)",,,,4,
235634270,True,1,Calle Pérez Zamora,residential,False,77.429,"LINESTRING (-16.5516591 28.4158547, -16.5516539 28.4157257, -16.5517749 28.4156953, -16.5517511 28.4152392)",,,,,
25038977,False,1,Calle Las Canastilleras,residential,True,5.82,"LINESTRING (-16.5516879 28.4124226, -16.5516822 28.4124747)",,,,,
94552865,True,,,secondary_link,False,57.068,"LINESTRING (-16.5516879 28.4124226, -16.5514262 28.4123966, -16.5513767 28.4123792, -16.5513135 28.4123382, -16.5512711 28.412283, -16.5512496 28.4121858)",,,,,
219245669,False,,Calle Las Canastilleras,residential,False,109.416,"LINESTRING (-16.5516879 28.4124226, -16.5516956 28.4123749, -16.5517164 28.4122672, -16.5517103 28.4121597, -16.5518636 28.4114535)",,,,,
75076539,True,,Calle Canino,residential,False,7.25,"LINESTRING (-16.5516462 28.4128178, -16.5517043 28.4127773)",,,,,
714488917,True,,Calle Canino,residential,False,9.014,"LINESTRING (-16.5516462 28.4128178, -16.5517382 28.4128227)",,,,,
219239716,False,2,Calle Cabezas,secondary,False,195.557,"LINESTRING (-16.5488053 28.4140588, -16.5489485 28.4140537, -16.5491184 28.4140809, -16.5492502 28.4141396, -16.549434 28.4142747, -16.549493 28.4143054, -16.5495465 28.4143183, -16.5496008 28.4143176, -16.5497101 28.4142733, -16.5497931 28.4142044, -16.5500816 28.4138313, -16.5501584 28.413759, -16.5503577 28.4136149)",,TF-312,,,
219239716,False,2,Calle Cabezas,secondary,True,32.759,"LINESTRING (-16.5488053 28.4140588, -16.548652 28.4140833, -16.5484793 28.4141252)",,TF-312,,,
116960311,False,2,Calle Cabezas,secondary,False,25.542,"LINESTRING (-16.5482216 28.4141625, -16.5484793 28.4141252)",,TF-312,,,
219239716,False,2,Calle Cabezas,secondary,True,10.865,"LINESTRING (-16.5504246 28.413537, -16.550412 28.4135543, -16.5503577 28.4136149)",,TF-312,,,
1011137804,False,2,Calle Cabezas,secondary,False,101.831,"LINESTRING (-16.5504246 28.413537, -16.5506209 28.4132485, -16.550822 28.4129693, -16.5509708 28.4127574)",,TF-312,,,
116960311,False,2,Calle Cabezas,secondary,True,25.542,"LINESTRING (-16.5484793 28.4141252, -16.5482216 28.4141625)",,TF-312,,,
219239716,False,2,Calle Cabezas,secondary,False,32.759,"LINESTRING (-16.5484793 28.4141252, -16.548652 28.4140833, -16.5488053 28.4140588)",,TF-312,,,
75076526,True,1,,secondary_link,False,73.943,"LINESTRING (-16.5509708 28.4127574, -16.5510695 28.4127146, -16.5511039 28.412703, -16.5511568 28.4126977, -16.551199 28.4127012, -16.5512384 28.4127049, -16.5514264 28.4127407, -16.5516048 28.4127711, -16.5516543 28.4127761, -16.5517043 28.4127773)",,,,,
105742631,False,2,Calle Cabezas,secondary,False,69.253,"LINESTRING (-16.5509708 28.4127574, -16.5510536 28.412607, -16.5511622 28.4124041, -16.5512496 28.4121858)",,TF-312,,,
1011137804,False,2,Calle Cabezas,secondary,True,101.83099999999999,"LINESTRING (-16.5509708 28.4127574, -16.550822 28.4129693, -16.5506209 28.4132485, -16.5504246 28.413537)",,TF-312,,,
105742631,False,2,Calle Cabezas,secondary,True,69.253,"LINESTRING (-16.5512496 28.4121858, -16.5511622 28.4124041, -16.5510536 28.412607, -16.5509708 28.4127574)",,TF-312,,,
217836097,True,1,Calle Cólogan,residential,False,34.241,"LINESTRING (-16.5482684 28.4143671, -16.5483388 28.4142599, -16.5483895 28.4141951, -16.5484793 28.4141252)",,,,,
217836092,True,2,Calle Cólogan,residential,False,30.936999999999998,"LINESTRING (-16.5481949 28.4147505, -16.5481975 28.4144837, -16.5481982 28.4144723)",,,,,
116960808,True,1,Calle Cólogan,residential,False,19.174,"LINESTRING (-16.5482749 28.4149078, -16.5482363 28.4148396, -16.5481949 28.4147505)",,,,,
217836097,True,1,Calle Cólogan,residential,False,60.135,"LINESTRING (-16.5482749 28.4149078, -16.5482687 28.4146202, -16.5482654 28.4144782, -16.5482684 28.4143671)",,,,,
116960810,True,,Calle Cólogan,residential,False,9.866,"LINESTRING (-16.5482772 28.4149965, -16.5482749 28.4149078)",,,,,
217836093,True,,Calle Valois,residential,False,6.411,"LINESTRING (-16.5482772 28.4149965, -16.5482127 28.4150068)",,,,,
120439880,False,,Calle Villanueva,residential,False,58.817,"LINESTRING (-16.5538251 28.4163602, -16.5539517 28.4168773)",,,,,
93292792,True,,Calle San Felipe,residential,False,27.915,"LINESTRING (-16.5538251 28.4163602, -16.5540147 28.4163189, -16.554102 28.4162993)",,,,,
93292792,True,,Calle San Felipe,residential,False,22.852,"LINESTRING (-16.5536029 28.4164238, -16.5538251 28.4163602)",,,,,
120439878,False,,Calle La Peñita,residential,False,56.783,"LINESTRING (-16.5536029 28.4164238, -16.5537478 28.4169183)",,,,5,
120439880,False,,Calle Villanueva,residential,True,58.817,"LINESTRING (-16.5539517 28.4168773, -16.5538251 28.4163602)",,,,,
120439878,False,,Calle La Peñita,residential,True,56.783,"LINESTRING (-16.5537478 28.4169183, -16.5536029 28.4164238)",,,,5,
"[36823333, 244400895]",True,,"['Calle Mequínez', 'Calle Teobaldo Power']",residential,False,306.62300000000005,"LINESTRING (-16.5547646 28.4171485, -16.5546515 28.4173858, -16.5546057 28.417438, -16.5545558 28.4174713, -16.5544997 28.4174971, -16.5542579 28.4175067, -16.5539992 28.4175178, -16.5538577 28.4175194, -16.5529041 28.4175438, -16.5528861 28.4170712, -16.5528505 28.4166864, -16.5528417 28.4166265)",,,,3,
120439875,False,,Calle Carrillo,residential,False,36.705,"LINESTRING (-16.5547646 28.4171485, -16.5545324 28.4171492, -16.5543894 28.4171542)",,,,,
57934829,False,,Calle Mazaroco,residential,False,99.049,"LINESTRING (-16.5543894 28.4171542, -16.5542886 28.4168183, -16.5541243 28.4162945)",,,,,
120439875,False,,Calle Carrillo,residential,False,57.979,"LINESTRING (-16.5543894 28.4171542, -16.5542307 28.4171606, -16.5540162 28.4171715, -16.5539755 28.4171733, -16.5537973 28.4171803)",,,,,
120439875,False,,Calle Carrillo,residential,True,36.705,"LINESTRING (-16.5543894 28.4171542, -16.5545324 28.4171492, -16.5547646 28.4171485)",,,,,
75076506,False,,Calle Pérez Zamora,residential,False,87.781,"LINESTRING (-16.5518954 28.4176873, -16.5518733 28.4171943, -16.5518582 28.416954, -16.5518508 28.416899)",,,,,
1065422809,False,1,Calle Antonio Ruíz Álvarez,residential,False,2.398,"LINESTRING (-16.5569197 28.4115526, -16.5569073 28.4115712)",,,,,yes
1065422807,True,1,Calle Antonio Ruíz Álvarez,residential,False,22.950000000000003,"LINESTRING (-16.5569197 28.4115526, -16.5567604 28.4115746, -16.556687 28.4115737)",,,,,
75076508,False,,Avenida Blas Pérez González,residential,False,14.924,"LINESTRING (-16.5568149 28.4116469, -16.556687 28.4115737)",,,,,
1065422810,False,2,Avenida Blas Pérez González,residential,True,15.236,"LINESTRING (-16.5568149 28.4116469, -16.5569455 28.4117216)",,,,,
75076517,True,2,Paseo Hermanos Fernández Perdigón,residential,False,225.457,"LINESTRING (-16.5568149 28.4116469, -16.556757 28.4116772, -16.5565576 28.4118001, -16.5562633 28.4119843, -16.5561607 28.4120523, -16.5561374 28.4120678, -16.5560821 28.4121039, -16.5558578 28.4122506, -16.5557904 28.4122938, -16.5554053 28.4125403, -16.5550131 28.4128079, -16.5549581 28.4128475)",,,,,
55425358,False,,Calle Canino,residential,False,6.04,"LINESTRING (-16.5517382 28.4128227, -16.5517043 28.4127773)",,,,,
"[52380918, 55425358]",False,,"['Lomo Nieves', 'Calle Canino']",residential,True,164.346,"LINESTRING (-16.5517382 28.4128227, -16.5517817 28.4128257, -16.5518448 28.4128386, -16.5518565 28.4128951, -16.5519522 28.4134099, -16.5525575 28.4133058, -16.5526655 28.4132497, -16.5526863 28.4132208, -16.5526742 28.4131353, -16.5526615 28.413107)",,,,,
"[55425358, 52380918]",False,,"['Lomo Nieves', 'Calle Canino']",residential,False,164.346,"LINESTRING (-16.5526615 28.413107, -16.5526742 28.4131353, -16.5526863 28.4132208, -16.5526655 28.4132497, -16.5525575 28.4133058, -16.5519522 28.4134099, -16.5518565 28.4128951, -16.5518448 28.4128386, -16.5517817 28.4128257, -16.5517382 28.4128227)",,,,,
633272329,True,2,,unclassified,False,9.287,"LINESTRING (-16.5517771 28.4124717, -16.5516822 28.4124747)",,,,,
714488919,True,,,secondary_link,False,10.291,"LINESTRING (-16.5517771 28.4124717, -16.5516879 28.4124226)",,,,,
27528246,True,1,,residential,False,30.658999999999995,"LINESTRING (-16.5565437 28.4154684, -16.5564588 28.4155146, -16.5564097 28.4155475, -16.5563747 28.4155687, -16.5563456 28.4155713, -16.5563249 28.4155656, -16.5563125 28.4155458, -16.556311 28.415517)",,,,,
91018414,True,1,Paseo Luis Lavaggi,residential,False,75.34,"LINESTRING (-16.5565437 28.4154684, -16.5564723 28.4155296, -16.5564284 28.4155643, -16.5563998 28.4155878, -16.5563146 28.4156515, -16.5560689 28.4159123, -16.5560334 28.415971)",,,,,
"[224015751, 751606603, 235634289, 235634290, 754718271]",True,2,Paseo Hermanos Fernández Perdigón,residential,False,98.27600000000001,"LINESTRING (-16.5546051 28.4130552, -16.554573 28.4130754, -16.5544662 28.4131441, -16.5544125 28.4131786, -16.5543286 28.4132325, -16.5541776 28.4133295, -16.5540897 28.413386, -16.5539459 28.4134784, -16.5538717 28.4135261, -16.5537914 28.4135737)",,,,,
1029063280,False,,Calle Gangochera,residential,False,50.318999999999996,"LINESTRING (-16.5557257 28.4127996, -16.5553652 28.4130409, -16.5553142 28.4130711)",,,,,
75076508,False,,Avenida Blas Pérez González,residential,True,14.924,"LINESTRING (-16.556687 28.4115737, -16.5568149 28.4116469)",,,,,
1065422810,False,2,Avenida Blas Pérez González,residential,False,15.236,"LINESTRING (-16.5569455 28.4117216, -16.5568149 28.4116469)",,,,,
235634232,False,,Avenida Blas Pérez González,residential,True,107.81099999999999,"LINESTRING (-16.5569455 28.4117216, -16.5570116 28.4117594, -16.5571862 28.4118594, -16.5573541 28.4119537, -16.5577564 28.4121816, -16.5578719 28.4122471)",,,,,
1065422808,True,1,Calle Antonio Ruíz Álvarez,residential,False,18.963,"LINESTRING (-16.5569455 28.4117216, -16.5569272 28.4116103, -16.5569197 28.4115526)",,,,,
