osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,access,width,junction,bridge
302279748,True,2,Calle Manuel José García Caparrós,primary,50,False,77.247,"LINESTRING (-4.4255881 36.7171203, -4.4255727 36.7173511, -4.4255294 36.7177404, -4.4255242 36.717813)",,,,,
760004443,True,2,Calle Hilera,secondary,50,False,25.61,"LINESTRING (-4.427 36.7177531, -4.4267177 36.717796)",,,,,
"[183856409, 565144868, 373181236]",True,1,"['Calle Hilera', 'Pasillo de Santo Domingo']",primary_link,"['40', '50']",False,131.572,"LINESTRING (-4.427 36.7177531, -4.4269241 36.7177366, -4.4268482 36.7177278, -4.4266741 36.7177141, -4.4264454 36.7176947, -4.4263901 36.7176849, -4.4263516 36.7176685, -4.4263247 36.7176522, -4.4263019 36.7176216, -4.4262858 36.7175826, -4.4262867 36.7175528, -4.426292 36.7174874, -4.4263111 36.7172321, -4.4263054 36.717144, -4.4262882 36.7170911, -4.426264 36.7170385)",,,,,
190796497,False,3,Calle Hilera,secondary,50,True,24.653000000000002,"LINESTRING (-4.4264415 36.7178052, -4.4266574 36.717795, -4.4267177 36.717796)",,,,,
234932378,True,1,Calle San Jacinto,residential,,False,101.628,"LINESTRING (-4.4264415 36.7178052, -4.4264489 36.7178738, -4.4264581 36.7179189, -4.4264821 36.7179639, -4.4266945 36.7182068, -4.4269635 36.7185119, -4.4270182 36.7185791)",,,,,
"[1188462842, 277000197, 149953122]",False,"['1', '3']","['Puente de la Esperanza', 'Calle Hilera']",secondary,50,"[False, True]",82.1,"LINESTRING (-4.4264415 36.7178052, -4.4262774 36.7178264, -4.4256892 36.7178284, -4.4256358 36.7178286, -4.4255242 36.717813)",,,,,yes
372823137,True,2,Glorieta Lola Carrera,secondary,50,False,9.116999999999999,"LINESTRING (-4.4271434 36.717833, -4.4271697 36.7178504, -4.4272009 36.7178614, -4.4272347 36.717865)",,,,roundabout,
"[190816352, 587013326]",True,2,Pasillo de Santa Isabel,primary,50,False,141.65300000000002,"LINESTRING (-4.4252544 36.7193509, -4.4251791 36.7197459, -4.4251468 36.7199411, -4.4251371 36.7200071, -4.4251251 36.7204202, -4.425131 36.7204876, -4.4251417 36.7206175)",,,,,
445866116,True,1,Calle Merced,tertiary,30,False,59.879,"LINESTRING (-4.4177676 36.7240028, -4.4175333 36.7242402, -4.417389 36.7243809, -4.4173458 36.7244219)",,,,,
61279745,False,1,Calle Olózaga,residential,20,True,30.833,"LINESTRING (-4.4246996 36.7193373, -4.4245542 36.7190857)",,,,,
184110290,False,1,Calle Panaderos,residential,30,False,13.876,"LINESTRING (-4.4254905 36.7173484, -4.4253444 36.7173915)",,,,,
132695027,False,2,Calle Cerezuela,residential,30,False,15.465,"LINESTRING (-4.4271648 36.7185581, -4.4271832 36.7184198)",,,,,
132695027,False,2,Calle Cerezuela,residential,30,True,21.34,"LINESTRING (-4.4271648 36.7185581, -4.4271607 36.7185885, -4.4271558 36.7186743, -4.4271558 36.7187165, -4.4271666 36.7187486)",,,,,
184177725,True,1,,residential,30,False,14.652999999999999,"LINESTRING (-4.4270182 36.7185791, -4.4270574 36.7185895, -4.4271193 36.7185909, -4.4271648 36.7185581)",,,,,
343435958,False,2,Calle San Jacinto,residential,30,False,23.034999999999997,"LINESTRING (-4.4270182 36.7185791, -4.4270703 36.7186432, -4.4271056 36.7186818, -4.4271297 36.7187082, -4.4271666 36.7187486)",,,,,
190509812,False,2,Calle Mármoles,secondary,30,False,91.882,"LINESTRING (-4.4259084 36.7217226, -4.4260475 36.7217196, -4.4269382 36.721685)",,,,,
"[295024811, 34436467, 277000207]",False,2,"['Puente de la Aurora', 'Calle Mármoles']",secondary,30,"[False, True]",57.538,"LINESTRING (-4.4259084 36.7217226, -4.4257896 36.7217267, -4.4257781 36.7217267, -4.4253387 36.7217488, -4.4253177 36.7217489, -4.4252641 36.7217534)",,,,,yes
36071914,True,1,Calle Trinidad,residential,30,False,89.963,"LINESTRING (-4.4261176 36.7229591, -4.4261739 36.7229597, -4.4266601 36.7229522, -4.4271197 36.7230176)",,,,,
"[256705712, 568942996]",True,1,"['Plaza de la Aurora', 'Calle Ribera del Guadalmedina']",residential,30,False,68.048,"LINESTRING (-4.4261176 36.7229591, -4.4261218 36.7229351, -4.4261222 36.7228966, -4.4260903 36.7226624, -4.4260941 36.7226535, -4.4261013 36.7226473, -4.4261199 36.7226373, -4.4261376 36.7226269, -4.4261624 36.722609, -4.4261751 36.7225908, -4.426183 36.7225716, -4.4261874 36.7225602, -4.4261664 36.7224375, -4.4261568 36.7223814)",,,,,
184110290,False,1,Calle Panaderos,residential,30,False,21.677,"LINESTRING (-4.4253444 36.7173915, -4.4251187 36.7174641)",,,,,
184110290,False,1,Calle Panaderos,residential,30,True,13.876,"LINESTRING (-4.4253444 36.7173915, -4.4254905 36.7173484)",,,,,
359228055,False,1,Calle Villaescusa,residential,30,False,23.121,"LINESTRING (-4.4253444 36.7173915, -4.4252614 36.7171945)",,,,,
255925785,False,5,Plaza de la Marina,tertiary,50,False,81.315,"LINESTRING (-4.419732 36.7177001, -4.4197373 36.7178497, -4.4197589 36.7182497, -4.4197707 36.7184307)",,,,,
35923003,True,2,Avenida de la Rosaleda,primary,50,False,49.418,"LINESTRING (-4.4254459 36.7240583, -4.4254724 36.7244475, -4.4254751 36.7245021)",,,,,
135476543,True,1,Calle la Goletera,residential,30,False,37.494,"LINESTRING (-4.4254459 36.7240583, -4.4250677 36.7239957, -4.4250336 36.7239915)",,,,,
"[1189949001, 358195690]",True,2,Pasillo de Santa Isabel,primary,50,False,126.789,"LINESTRING (-4.4251417 36.7206175, -4.425153 36.7207361, -4.4251558 36.7207595, -4.4251783 36.7209863, -4.4252634 36.7217207, -4.4252641 36.7217534)",,,,,
"[692874996, 692874997, 1102524196, 1189948999]",True,1,Calle Carretería,living_street,20,False,229.446,"LINESTRING (-4.4251417 36.7206175, -4.4250848 36.7206986, -4.425085 36.7207648, -4.4250964 36.7210385, -4.4251228 36.7213982, -4.4251002 36.7214919, -4.4250437 36.7215995, -4.4250076 36.7216504, -4.4249929 36.7216729, -4.4249518 36.7217359, -4.4247543 36.7220418, -4.424439 36.7224682, -4.4243996 36.7225224)",,"['permissive', 'permit']",,,
"[497255613, 191099607]",True,2,Calle Nazareno del Paso,residential,50,False,117.387,"LINESTRING (-4.4267597 36.7168299, -4.4269049 36.7168872, -4.426941 36.7169025, -4.427054 36.7169569, -4.4271233 36.7170235, -4.4271616 36.7170771, -4.4271879 36.7171277, -4.427194 36.7171653, -4.4272001 36.7172032, -4.4271758 36.7174723, -4.4271657 36.7175274, -4.4271473 36.7176266, -4.4271348 36.7177083)",,,,,
359228055,False,1,Calle Villaescusa,residential,30,True,23.121,"LINESTRING (-4.4252614 36.7171945, -4.4253444 36.7173915)",,,,,
1189947726,False,2,Calle San Rafael,residential,30,True,19.957,"LINESTRING (-4.4251826 36.7235502, -4.4252191 36.7235387, -4.425322 36.7235521, -4.4253565 36.7235568, -4.4254013 36.723563)",,,,,
