osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,ref,width,access
22932486,,Carrer de Pelai,residential,,,True,False,147.399,"LINESTRING (1.9766529 41.285732, 1.9774794 41.2869031)",,,,
22932477,,Carrer de Santa Marta,residential,,,True,False,52.222,"LINESTRING (1.9769341 41.2871326, 1.9774794 41.2869031)",,,,
22932481,,Carrer del Cid,residential,30,,True,False,61.095,"LINESTRING (1.9769341 41.2871326, 1.9772802 41.2876166)",,,,
22932477,,Carrer de Santa Marta,residential,,,True,False,51.656,"LINESTRING (1.9774794 41.2869031, 1.9780349 41.2866992)",,,,
22932488,,Carrer de Jaume I,residential,,,True,False,151.395,"LINESTRING (1.9771937 41.2854933, 1.9780349 41.2866992)",,,,
348685397,,Carrer de la Pietat,residential,30,,True,False,52.405,"LINESTRING (1.9771937 41.2854933, 1.9766529 41.285732)",,,,
22932477,,Carrer de Santa Marta,residential,,,True,False,55.152,"LINESTRING (1.9780349 41.2866992, 1.9786169 41.2864652)",,,,
22932488,,Carrer de Jaume I,residential,,,True,False,60.66,"LINESTRING (1.9780349 41.2866992, 1.9783821 41.2871783)",,,,
22932481,,Carrer del Cid,residential,30,,True,False,74.733,"LINESTRING (1.9764966 41.2865464, 1.9769341 41.2871326)",,,,
22932495,,Carrer d'Agustina d'Aragó,residential,,,False,False,23.96,"LINESTRING (1.9802246 41.2879289, 1.9800291 41.2878906, 1.9799471 41.2878746)",,,,
561036963,,Carrer d'Agustina d'Aragó,residential,,,False,True,79.755,"LINESTRING (1.9802246 41.2879289, 1.9806183 41.2881118, 1.9810374 41.288305)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,True,89.772,"LINESTRING (1.9797042 41.287827, 1.9786614 41.2880215)",,,,
539694740,,Carrer d'Agustina d'Aragó,residential,,,False,True,20.974,"LINESTRING (1.9797042 41.287827, 1.9799471 41.2878746)",,,,
23028392,,Carrer d'Agustina d'Aragó,residential,,,False,False,20.648,"LINESTRING (1.9797042 41.287827, 1.9798721 41.2877686, 1.9799287 41.2877494)",,,,
23028373,,Passatge del Lliri,residential,,,True,False,64.336,"LINESTRING (1.9775043 41.2888997, 1.9774438 41.2883229)",,,,
"[350009257, 22932501]",,"['Carrer de Garcia Lorca', 'Carrer de Cervantes']",residential,,,True,False,213.77999999999997,"LINESTRING (1.9775043 41.2888997, 1.9784897 41.2888599, 1.9794223 41.2890301, 1.979537 41.2890249, 1.9797272 41.2886797)",,,,
23028367,,Carrer d'Andalusia,residential,,,True,False,23.897,"LINESTRING (1.9797272 41.2886797, 1.9794902 41.2885594)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,False,89.772,"LINESTRING (1.9786614 41.2880215, 1.9797042 41.287827)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,True,78.176,"LINESTRING (1.9786614 41.2880215, 1.9777759 41.2882486)",,,,
350000104,,Carrer de Cervantes,residential,,,True,False,73.886,"LINESTRING (1.9795449 41.2890905, 1.9801842 41.2895496)",,,,
561036966,,Carrer de les Corts de Cadis,residential,,,True,False,81.67899999999999,"LINESTRING (1.9795449 41.2890905, 1.9794194 41.2890907, 1.9792397 41.289137, 1.9790546 41.2892116, 1.9788427 41.2893748, 1.9787415 41.2894566)",,,,
22932511,,Carrer de Pablo Picasso,residential,,,False,False,26.939,"LINESTRING (1.9795558 41.2900005, 1.979789 41.2898332)",,,,
23028532,,Carrer de la Giralda,residential,,,True,False,73.395,"LINESTRING (1.9795558 41.2900005, 1.979813 41.2901818, 1.9801178 41.290316, 1.980263 41.290386)",,,,
22932511,,Carrer de Pablo Picasso,residential,,,False,True,45.659,"LINESTRING (1.9801842 41.2895496, 1.979789 41.2898332)",,,,
350000104,,Carrer de Cervantes,residential,,,True,False,16.031,"LINESTRING (1.9801842 41.2895496, 1.9803219 41.28965)",,,,
23028373,,Passatge del Lliri,residential,,,True,False,59.421,"LINESTRING (1.9775573 41.2894326, 1.9775043 41.2888997)",,,,
23028376,,Carrer de la Giralda,residential,,,True,False,100.184,"LINESTRING (1.9775573 41.2894326, 1.9784499 41.289405, 1.9785584 41.2894017, 1.9787415 41.2894566)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,False,14.137,"LINESTRING (1.9774438 41.2883229, 1.9776051 41.2882845)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,False,78.176,"LINESTRING (1.9777759 41.2882486, 1.9786614 41.2880215)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,True,14.818,"LINESTRING (1.9777759 41.2882486, 1.9776051 41.2882845)",,,,
22932520,,Carrer de Manuel de Falla,residential,,,False,False,107.802,"LINESTRING (1.9777759 41.2882486, 1.9777945 41.2883246, 1.9778717 41.2884085, 1.9788845 41.2886213)",,,,
22932520,,Carrer de Manuel de Falla,residential,,,False,True,107.802,"LINESTRING (1.9788845 41.2886213, 1.9778717 41.2884085, 1.9777945 41.2883246, 1.9777759 41.2882486)",,,,
22932523,,Carrer de Magallanes,residential,,,True,False,101.32,"LINESTRING (1.9772155 41.2894673, 1.9765439 41.290226)",,,,
23028376,,Carrer de la Giralda,residential,,,True,False,28.817,"LINESTRING (1.9772155 41.2894673, 1.9775573 41.2894326)",,,,
350007057,,Carrer de Murillo,residential,,,True,False,17.249,"LINESTRING (1.976715 41.2903128, 1.9765439 41.290226)",,,,
23028379,,Carrer de les Corts de Cadis,residential,,,True,False,62.550000000000004,"LINESTRING (1.9787415 41.2894566, 1.9787225 41.2895476, 1.9787834 41.2896625, 1.9788874 41.2899242, 1.9788474 41.2899914)",,,,
23028532,,Carrer de la Giralda,residential,,,True,False,92.503,"LINESTRING (1.9787415 41.2894566, 1.9788554 41.289476, 1.9789921 41.2895568, 1.9792764 41.2897857, 1.9795558 41.2900005)",,,,
22932527,,Carrer de Ramón i Cajal,residential,,,False,False,25.59,"LINESTRING (1.9814913 41.2893909, 1.9813255 41.2895844)",,,,
22932527,,Carrer de Ramón i Cajal,residential,,,False,True,49.825,"LINESTRING (1.9814913 41.2893909, 1.9818736 41.289047)",,,,
23028285,,Carrer de Mansió,residential,,,True,False,52.226,"LINESTRING (1.9814913 41.2893909, 1.9810911 41.2890301)",,,,
350010474,,Carrer de Pep Ventura,residential,,,False,True,59.339,"LINESTRING (1.9810911 41.2890301, 1.9805356 41.2893626)",,,,
23028285,,Carrer de Mansió,residential,,,True,False,121.09899999999999,"LINESTRING (1.9810911 41.2890301, 1.9808071 41.288847, 1.9805067 41.2886987, 1.979848 41.2884883)",,,,
23028136,,Passeig de Lormont,residential,,,True,False,139.569,"LINESTRING (1.9849697 41.2892651, 1.9849399 41.2893319, 1.9848884 41.2896157, 1.9849056 41.2898543, 1.9849142 41.2900865, 1.9848627 41.2903251, 1.9847382 41.2904851)",,,,
561036883,,Carrer de Ramón i Cajal,residential,,,False,False,47.836,"LINESTRING (1.9806722 41.2900851, 1.980263 41.290386)",,,,
"[561036883, 909676901]",,Carrer de Ramón i Cajal,residential,,,False,True,77.989,"LINESTRING (1.9806722 41.2900851, 1.9810587 41.2897778, 1.9813255 41.2895844)",,,,
23028563,,Avinguda de Manuel Girona,residential,30,,False,False,122.19100000000002,"LINESTRING (1.9817939 41.285818, 1.9818704 41.2858049, 1.9819602 41.2857767, 1.9821204 41.2857134, 1.9828829 41.2851991, 1.9828919 41.285193, 1.9829431 41.2851584)",,,,
223825560,,Avinguda de Manuel Girona,residential,30,,False,False,69.035,"LINESTRING (1.9817939 41.285818, 1.9817302 41.2858261, 1.9816343 41.2858301, 1.9815136 41.2858281, 1.9814157 41.2858251, 1.9812708 41.2858069, 1.9811515 41.2857938, 1.980976 41.2857659)",,,,
23028563,,Avinguda de Manuel Girona,residential,30,,False,True,48.243,"LINESTRING (1.9839473 41.2844362, 1.9837459 41.2846035, 1.9836893 41.2846435, 1.9835439 41.2847461)",,,,
906856935,,Avinguda de Manuel Girona,residential,,,True,False,22.829,"LINESTRING (1.9839473 41.2844362, 1.9839668 41.2844048, 1.9839884 41.284376, 1.983999 41.2843518, 1.9840837 41.2842595)",,,,
561036938,,Carrer del Bisbe Urquinaona,residential,30,,False,False,126.53,"LINESTRING (1.9776119 41.2819001, 1.9776544 41.2819332, 1.9777502 41.2820078, 1.9778872 41.2821144, 1.9780072 41.2822078, 1.9784821 41.2825774, 1.9785428 41.2826207, 1.9786062 41.2826659, 1.9786633 41.2827185)",,,,
23028634,,Carrer del Bisbe Urquinaona,residential,30,,False,False,102.776,"LINESTRING (1.9795945 41.2834496, 1.9799401 41.2837162, 1.9803451 41.2840427, 1.980442 41.2841194)",,,,
23028634,,Carrer del Bisbe Urquinaona,residential,30,,False,True,112.548,"LINESTRING (1.9795945 41.2834496, 1.9795069 41.2833773, 1.9792025 41.2831498, 1.9790023 41.2829896, 1.9787938 41.2828229, 1.9786633 41.2827185)",,,,
23028573,,Carrer Major,residential,30,,True,False,111.209,"LINESTRING (1.9797787 41.2820568, 1.9798435 41.2821047, 1.9806934 41.2827332, 1.9807273 41.2827583)",,,,
23038610,,Carrer d'Albert Einstein,residential,30,,True,False,27.109,"LINESTRING (1.9797787 41.2820568, 1.9798422 41.2820202, 1.9799462 41.2819603, 1.9800362 41.2819085)",,,,
23028573,,Carrer Major,residential,30,,True,False,96.121,"LINESTRING (1.9807273 41.2827583, 1.9815377 41.2833718)",,,,
23038620,,Carrer de Tomàs Edison,residential,,,True,False,122.185,"LINESTRING (1.9807273 41.2827583, 1.9801578 41.2831509, 1.9795945 41.2834496)",,,,
23028573,,Carrer Major,residential,30,,True,False,146.14499999999998,"LINESTRING (1.9815377 41.2833718, 1.98161 41.2834195, 1.9828422 41.2842473)",,,,
49549039,,Carrer d'Isaac Peral,residential,,,True,False,124.052,"LINESTRING (1.9815377 41.2833718, 1.9814622 41.2834137, 1.9809314 41.2837302, 1.9809057 41.2837464, 1.9808577 41.2837781, 1.9804786 41.2840899, 1.980442 41.2841194)",,,,
23028634,,Carrer del Bisbe Urquinaona,residential,30,,False,False,112.54799999999999,"LINESTRING (1.9786633 41.2827185, 1.9787938 41.2828229, 1.9790023 41.2829896, 1.9792025 41.2831498, 1.9795069 41.2833773, 1.9795945 41.2834496)",,,,
23038610,,Carrer d'Albert Einstein,residential,30,,True,False,118.77,"LINESTRING (1.9786633 41.2827185, 1.9787617 41.2826574, 1.9790326 41.2824891, 1.9791351 41.2824255, 1.9791632 41.282408, 1.9792362 41.2823664, 1.979711 41.2820954, 1.9797787 41.2820568)",,,,
561036938,,Carrer del Bisbe Urquinaona,residential,30,,False,True,126.52999999999999,"LINESTRING (1.9786633 41.2827185, 1.9786062 41.2826659, 1.9785428 41.2826207, 1.9784821 41.2825774, 1.9780072 41.2822078, 1.9778872 41.2821144, 1.9777502 41.2820078, 1.9776544 41.2819332, 1.9776119 41.2819001)",,,,
49546899,,Carrer d'Arcadi Balaguer,residential,30,,True,False,110.255,"LINESTRING (1.9800362 41.2819085, 1.9800991 41.2819383, 1.9809509 41.2823662, 1.9811337 41.2824589)",,,,
23038620,,Carrer de Tomàs Edison,residential,,,True,False,47.55499999999999,"LINESTRING (1.9811337 41.2824589, 1.9810699 41.2825059, 1.9807901 41.282712, 1.9807273 41.2827583)",,,,
49546899,,Carrer d'Arcadi Balaguer,residential,30,,True,False,92.782,"LINESTRING (1.9811337 41.2824589, 1.9811828 41.2824844, 1.9819914 41.282904, 1.9820478 41.2829326)",,,,
"[49546899, 23038630]",,"['Carrer de Juan de la Cierva', ""Carrer d'Arcadi Balaguer""]",residential,30,,True,False,223.242,"LINESTRING (1.9820478 41.2829326, 1.9821081 41.282962, 1.9827227 41.2832565, 1.9832462 41.2836177, 1.9834436 41.2838112, 1.9828422 41.2842473)",,,,
49549039,,Carrer d'Isaac Peral,residential,,,True,False,65.01400000000001,"LINESTRING (1.9820478 41.2829326, 1.981997 41.2829788, 1.9816132 41.2833276, 1.9815792 41.2833512, 1.9815377 41.2833718)",,,,
23028573,,Carrer Major,residential,30,,True,False,80.71,"LINESTRING (1.9828422 41.2842473, 1.9828677 41.2842664, 1.9829473 41.2843229, 1.9835439 41.2847461)",,,,
23038630,,Carrer de Juan de la Cierva,residential,,,True,False,215.78900000000002,"LINESTRING (1.9828422 41.2842473, 1.9822059 41.2846942, 1.9809325 41.2855536)",,,,
23028634,,Carrer del Bisbe Urquinaona,residential,30,,False,True,102.776,"LINESTRING (1.980442 41.2841194, 1.9803451 41.2840427, 1.9799401 41.2837162, 1.9795945 41.2834496)",,,,
304633096,,Carrer del Doctor Marañón,residential,50,,False,False,93.604,"LINESTRING (1.980442 41.2841194, 1.9804491 41.2842134, 1.9804559 41.2843251, 1.9804937 41.2849603)",,,,
223647861,,Carrer de Guillermo Marconi,residential,,,False,False,13.184,"LINESTRING (1.981603 41.2842503, 1.9814829 41.2843272)",,,,
223647860,,Carrer de Guillermo Marconi,residential,,,False,False,71.06,"LINESTRING (1.9804937 41.2849603, 1.9811119 41.2845652, 1.9811411 41.2845459)",,,,
304633096,,Carrer del Doctor Marañón,residential,50,,False,False,51.148,"LINESTRING (1.9804937 41.2849603, 1.9805114 41.2851997, 1.9805197 41.285312, 1.9805272 41.2854196)",,,,
304633096,,Carrer del Doctor Marañón,residential,50,,False,True,93.60399999999998,"LINESTRING (1.9804937 41.2849603, 1.9804559 41.2843251, 1.9804491 41.2842134, 1.980442 41.2841194)",,,,
1191837591,,Carrer de la Indústria,residential,30,,True,False,78.107,"LINESTRING (1.9841918 41.2829842, 1.9841784 41.2830174, 1.9841515 41.2830456, 1.9841046 41.283088, 1.9837655 41.2833238, 1.9835344 41.2834757)",,,,
539694751,,,tertiary,30,roundabout,True,False,34.431,"LINESTRING (1.9870421 41.2862118, 1.9871228 41.2861956, 1.9872031 41.2862128, 1.9872601 41.2862585, 1.9872778 41.2863199, 1.9872541 41.2863758)",,,,
"[863755428, 1116911973, 1192906933]",4,Avinguda de la Constitució,tertiary,30,,False,True,166.86599999999999,"LINESTRING (1.9870421 41.2862118, 1.9869415 41.2861353, 1.9862597 41.285632, 1.9859236 41.2853902, 1.985676 41.2852113, 1.9856166 41.2851611)",,C-245,12,
223647860,,Carrer de Guillermo Marconi,residential,,,False,True,71.06,"LINESTRING (1.9811411 41.2845459, 1.9811119 41.2845652, 1.9804937 41.2849603)",,,,
23028563,,Avinguda de Manuel Girona,residential,30,,False,False,67.997,"LINESTRING (1.9829431 41.2851584, 1.9834007 41.2848511, 1.9835439 41.2847461)",,,,
23028563,,Avinguda de Manuel Girona,residential,30,,False,True,122.191,"LINESTRING (1.9829431 41.2851584, 1.9828919 41.285193, 1.9828829 41.2851991, 1.9821204 41.2857134, 1.9819602 41.2857767, 1.9818704 41.2858049, 1.9817939 41.285818)",,,,
23028563,,Avinguda de Manuel Girona,residential,30,,False,False,48.243,"LINESTRING (1.9835439 41.2847461, 1.9836893 41.2846435, 1.9837459 41.2846035, 1.9839473 41.2844362)",,,,
23028563,,Avinguda de Manuel Girona,residential,30,,False,True,67.997,"LINESTRING (1.9835439 41.2847461, 1.9834007 41.2848511, 1.9829431 41.2851584)",,,,
"[223825227, 23028573]",,Carrer Major,residential,30,,True,False,154.173,"LINESTRING (1.9835439 41.2847461, 1.9836211 41.2847958, 1.9837271 41.2848555, 1.9848684 41.2857099)",,,,
223825240,,,residential,,roundabout,True,False,13.65,"LINESTRING (1.9831986 41.2869573, 1.9832289 41.2869801, 1.9832429 41.2870194, 1.9832289 41.2870587, 1.9832203 41.2870652)",,,,
223825233,,Carrer de Narcís Monturiol,residential,,,True,False,62.98,"LINESTRING (1.9830759 41.2870798, 1.9825449 41.2874818)",,,,
223825240,,,residential,,roundabout,True,False,15.55,"LINESTRING (1.9830759 41.2870798, 1.9830478 41.2870587, 1.9830338 41.2870194, 1.9830478 41.2869801, 1.9830748 41.2869599)",,,,
223825238,,Carrer General Palafox,residential,,,True,False,168.097,"LINESTRING (1.9830748 41.2869599, 1.9820433 41.2862019, 1.9819383 41.2860305, 1.9818578 41.2859257, 1.9818113 41.2858474, 1.9817939 41.285818)",,,,
223825240,,,residential,,roundabout,True,False,11.318999999999999,"LINESTRING (1.9830748 41.2869599, 1.9830861 41.2869514, 1.9831384 41.2869408, 1.9831907 41.2869514, 1.9831986 41.2869573)",,,,
22932447,,Carrer de Rafael Casanova,residential,50,,False,False,3.064,"LINESTRING (1.9790138 41.2862763, 1.9789858 41.2862585)",,,,
22932447,,Carrer de Rafael Casanova,residential,50,,False,True,59.395,"LINESTRING (1.9790138 41.2862763, 1.9795359 41.2866388)",,,,
223831163,,Carrer de Viriat,residential,,,True,False,90.946,"LINESTRING (1.9790138 41.2862763, 1.979253 41.2854784)",,,,
304633094,,Avinguda de Manuel Girona,residential,,,False,False,83.73700000000001,"LINESTRING (1.979253 41.2854784, 1.9796808 41.2855505, 1.9797995 41.2855705, 1.9801254 41.2856255, 1.9802308 41.2856435)",,,,
304633094,,Avinguda de Manuel Girona,residential,,,False,True,140.841,"LINESTRING (1.979253 41.2854784, 1.9781071 41.2853175, 1.9775971 41.2852418)",,,,
22932447,,Carrer de Rafael Casanova,residential,50,,False,True,159.603,"LINESTRING (1.9774778 41.2853775, 1.9789858 41.2862585)",,,,
304633095,,Avinguda de Manuel Girona,residential,50,,False,False,18.084,"LINESTRING (1.9774778 41.2853775, 1.9775971 41.2852418)",,,,
348685397,,Carrer de la Pietat,residential,30,,True,False,27.006,"LINESTRING (1.9774778 41.2853775, 1.9771937 41.2854933)",,,,
22932459,,Rambla de Blás de Infante,residential,50,,True,False,45.91,"LINESTRING (1.9772802 41.2876166, 1.9767946 41.2878098)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,False,14.818,"LINESTRING (1.9776051 41.2882845, 1.9777759 41.2882486)",,,,
22932473,,Carrer d'Agustina d'Aragó,residential,,,False,True,14.137,"LINESTRING (1.9776051 41.2882845, 1.9774438 41.2883229)",,,,
348686120,,Carrer del Cid,residential,,,True,False,79.139,"LINESTRING (1.9776051 41.2882845, 1.9775127 41.2880706, 1.9774241 41.2878711, 1.9773371 41.287718, 1.9772802 41.2876166)",,,,
22932459,,Rambla de Blás de Infante,residential,50,,True,False,104.171,"LINESTRING (1.9783821 41.2871783, 1.9772802 41.2876166)",,,,
23028285,,Carrer de Mansió,residential,,,True,False,33.167,"LINESTRING (1.979848 41.2884883, 1.9798201 41.2884794, 1.9796259 41.288482, 1.9795508 41.2885123, 1.9794902 41.2885594)",,,,
23028374,,Carrer de Garcia Lorca,residential,,,True,False,69.795,"LINESTRING (1.979848 41.2884883, 1.9799907 41.2882442, 1.9801221 41.2880588, 1.9802246 41.2879289)",,,,destination
23028367,,Carrer d'Andalusia,residential,,,True,False,140.72,"LINESTRING (1.9803219 41.28965, 1.9803984 41.2896167, 1.9804601 41.2895603, 1.9804963 41.2893859, 1.9804306 41.2891975, 1.980326 41.2890645, 1.9802187 41.2889395, 1.9799666 41.2888025, 1.9797272 41.2886797)",,,,
350000104,,Carrer de Cervantes,residential,,,True,False,56.609,"LINESTRING (1.9803219 41.28965, 1.9803382 41.2896619, 1.9806722 41.2900851)",,,,
23028367,,Carrer d'Andalusia,residential,,,True,False,92.29899999999999,"LINESTRING (1.9794902 41.2885594, 1.9794596 41.2885439, 1.9788159 41.2881828, 1.9786614 41.2880215)",,,,
350010474,,Carrer de Pep Ventura,residential,,,False,False,59.339,"LINESTRING (1.9805356 41.2893626, 1.9810911 41.2890301)",,,,
350281428,,Carrer de Montserrat Roig,residential,,,False,False,63.739,"LINESTRING (1.988316 41.2874761, 1.9877947 41.2878946)",,,,destination
22932301,,Carrer de l'Església,residential,,,True,False,76.375,"LINESTRING (1.9871405 41.2883861, 1.9864894 41.287904)",,,,
350281429,,Carrer de l'Agricultura,residential,,,False,False,66.535,"LINESTRING (1.9876722 41.2869812, 1.9871183 41.2874111)",,,,destination
223825227,,Carrer Major,residential,,,True,False,78.003,"LINESTRING (1.9871183 41.2874111, 1.9877947 41.2878946)",,,,
350281429,,Carrer de l'Agricultura,residential,,,False,True,66.535,"LINESTRING (1.9871183 41.2874111, 1.9876722 41.2869812)",,,,destination
22932301,,Carrer de l'Església,residential,,,True,False,68.842,"LINESTRING (1.9864894 41.287904, 1.9859026 41.2874694)",,,,
350281427,,Carrer de l'Agricultura,residential,,,True,False,75.928,"LINESTRING (1.9864894 41.287904, 1.9871183 41.2874111)",,,,
350281428,,Carrer de Montserrat Roig,residential,,,False,True,63.739,"LINESTRING (1.9877947 41.2878946, 1.988316 41.2874761)",,,,destination
350281484,,Carrer de Montserrat Roig,residential,,,True,False,77.295,"LINESTRING (1.9877947 41.2878946, 1.9871405 41.2883861)",,,,
27999221,,Ronda de Can Rabadà,residential,,roundabout,True,False,8.672,"LINESTRING (1.9883231 41.2831574, 1.9883216 41.2831243, 1.9883349 41.2830927, 1.9883444 41.2830834)",,,,
223647861,,Carrer de Guillermo Marconi,residential,,,False,True,13.184,"LINESTRING (1.9814829 41.2843272, 1.981603 41.2842503)",,,,
399714236,,Carrer de Guillermo Marconi,residential,,,True,False,37.511,"LINESTRING (1.9814829 41.2843272, 1.9811411 41.2845459)",,,,
454512160,,Passatge de Pablo Picasso,residential,,,False,True,51.25,"LINESTRING (1.9793724 41.2894949, 1.979789 41.2898332)",,,,
22932511,,Carrer de Pablo Picasso,residential,,,False,False,45.659,"LINESTRING (1.979789 41.2898332, 1.9801842 41.2895496)",,,,
22932511,,Carrer de Pablo Picasso,residential,,,False,True,26.939,"LINESTRING (1.979789 41.2898332, 1.9795558 41.2900005)",,,,
454512160,,Passatge de Pablo Picasso,residential,,,False,False,51.25,"LINESTRING (1.979789 41.2898332, 1.9793724 41.2894949)",,,,
539694737,,Carrer d'Agustina d'Aragó,residential,,,False,False,29.366,"LINESTRING (1.9799287 41.2877494, 1.9802492 41.287641)",,,,
23028392,,Carrer d'Agustina d'Aragó,residential,,,False,True,20.648,"LINESTRING (1.9799287 41.2877494, 1.9798721 41.2877686, 1.9797042 41.287827)",,,,
539694740,,Carrer d'Agustina d'Aragó,residential,,,False,False,20.974,"LINESTRING (1.9799471 41.2878746, 1.9797042 41.287827)",,,,
539694742,,Carrer d'Agustina d'Aragó,residential,,,True,False,14.006,"LINESTRING (1.9799471 41.2878746, 1.9799287 41.2877494)",,,,
22932495,,Carrer d'Agustina d'Aragó,residential,,,False,True,23.96,"LINESTRING (1.9799471 41.2878746, 1.9800291 41.2878906, 1.9802246 41.2879289)",,,,
1134262423,,Carrer de la Indústria,residential,30,,False,False,10.073,"LINESTRING (1.9835344 41.2834757, 1.9835062 41.2834949, 1.9834521 41.2835417)",,,,
905877722,,,living_street,20,roundabout,True,False,13.174999999999999,"LINESTRING (1.9868258 41.2898762, 1.9868163 41.2898373, 1.9868301 41.2897993, 1.9868647 41.2897695)",,,,
909658956,,,living_street,20,roundabout,True,False,11.636,"LINESTRING (1.9870517 41.2898448, 1.9870284 41.2898941, 1.9869721 41.2899249)",,,,
20018030,1,,tertiary,,,True,False,85.65100000000001,"LINESTRING (1.9834521 41.2835417, 1.9835198 41.283577, 1.983856 41.283752, 1.9839077 41.2837854, 1.9841052 41.2839131, 1.9842605 41.2840136)",,C-245,,
1134262423,,Carrer de la Indústria,residential,30,,False,True,10.073,"LINESTRING (1.9834521 41.2835417, 1.9835062 41.2834949, 1.9835344 41.2834757)",,,,
