osmid,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,tunnel,junction
52732352,,Calle El Velón,residential,,,False,False,37.681,"LINESTRING (-5.4108838 41.8653402, -5.4107136 41.8653453, -5.4104289 41.8653448)",,,
51034496,,Plaza Santo Domingo,residential,,,False,False,61.109,"LINESTRING (-5.4141479 41.8663528, -5.4140767 41.8662953, -5.4140054 41.8662377, -5.4135818 41.8660033)",,,
100724763,CL-612,Carretera a Medina de Rioseco,primary,50,8,False,False,74.784,"LINESTRING (-5.4141479 41.8663528, -5.4142725 41.866285, -5.4146178 41.8661537, -5.4148296 41.8661, -5.4149625 41.8660742)",2,,
100724763,CL-612,Carretera a Medina de Rioseco,primary,50,8,False,True,173.55,"LINESTRING (-5.4141479 41.8663528, -5.4135776 41.8667239, -5.4133258 41.8668783, -5.4131473 41.8669561, -5.4129308 41.8670206, -5.412393 41.8671664)",2,,
51034501,,Calle Las Bodegas,residential,,,False,False,39.53,"LINESTRING (-5.4123895 41.8681933, -5.4119248 41.8682747)",,,
51034501,,Calle Las Bodegas,residential,,,False,True,96.404,"LINESTRING (-5.4123895 41.8681933, -5.4117206 41.8674837)",,,
51034486,,Camino Barrabueyes,residential,,,False,True,392.35,"LINESTRING (-5.4123895 41.8681933, -5.4125599 41.8682068, -5.4126562 41.8681907, -5.4129111 41.8681293, -5.4131092 41.8680741, -5.4141962 41.8677715, -5.4142608 41.8677348, -5.4153239 41.8671312, -5.4163771 41.8664329)",,,
418066916,CL-612,Calle Feria,primary,50,8,False,False,11.035,"LINESTRING (-5.4109871 41.8683237, -5.4110529 41.8682374)",,,
418066916,CL-612,Calle Feria,primary,50,8,False,True,67.832,"LINESTRING (-5.4109871 41.8683237, -5.4108958 41.8684297, -5.4107828 41.8685658, -5.4104984 41.8688111)",,,
418066921,,Calle Rincón de la Gloria,residential,,,False,True,74.637,"LINESTRING (-5.4109871 41.8683237, -5.4113892 41.8685188, -5.4117164 41.868321)",,,
51034501,,Calle Las Bodegas,residential,,,False,False,96.404,"LINESTRING (-5.4117206 41.8674837, -5.4123895 41.8681933)",,,
418066917,CL-612,Calle Feria,primary,50,8,False,True,27.992,"LINESTRING (-5.4117206 41.8674837, -5.4115073 41.867679)",,,
418066917,CL-612,Calle Feria,primary,50,8,False,False,30.415000000000003,"LINESTRING (-5.4117206 41.8674837, -5.4118409 41.8674005, -5.4119237 41.8673567, -5.4120064 41.8673128)",,,
51034488,,Plaza San Andrés,residential,,,False,False,6.559,"LINESTRING (-5.4101561 41.8636553, -5.4100825 41.8636335)",,,
326839856,,Calle Amargura,residential,,,False,True,14.282,"LINESTRING (-5.4101561 41.8636553, -5.4102521 41.863762)",,,
51034500,,Calle Real,residential,,,False,True,41.789,"LINESTRING (-5.4101561 41.8636553, -5.4103669 41.8636237, -5.4106458 41.8636818)",,,
326839859,,Carretera de Quintanilla del Monte,residential,,,False,False,9.242,"LINESTRING (-5.4095351 41.8637043, -5.4094242 41.8637136)",,,
418066912,,Calle Cercas de San Miguel,secondary,30,,False,False,11.753,"LINESTRING (-5.4095351 41.8637043, -5.4095619 41.8636005)",,,
418066912,,Calle Cercas de San Miguel,secondary,30,,False,True,14.516,"LINESTRING (-5.4095351 41.8637043, -5.40951 41.8638335)",,,
23376679,,Calle Cercas de San Pedro,secondary,30,,False,False,20.037,"LINESTRING (-5.4095619 41.8636005, -5.4095352 41.8634214)",,,
418066912,,Calle Cercas de San Miguel,secondary,30,,False,True,11.753,"LINESTRING (-5.4095619 41.8636005, -5.4095351 41.8637043)",,,
"[51034488, 51034492, 326959230, 326959231]",,Plaza San Andrés,residential,,,False,True,43.327000000000005,"LINESTRING (-5.4095619 41.8636005, -5.409839 41.8636237, -5.4099445 41.8636325, -5.4099723 41.8636349, -5.4100825 41.8636335)",,building_passage,
23376679,,Calle Cercas de San Pedro,secondary,30,,False,True,20.037,"LINESTRING (-5.4095352 41.8634214, -5.4095619 41.8636005)",,,
51034482,,Calle San Francisco,residential,,,False,False,41.501,"LINESTRING (-5.4095352 41.8634214, -5.4094028 41.8632863, -5.4092398 41.8631199)",,,
675609655,,Calle Cercas de San Pedro,secondary,30,,False,False,309.73699999999997,"LINESTRING (-5.4095352 41.8634214, -5.4096146 41.8633437, -5.4103744 41.8628119, -5.4107952 41.8625985, -5.4112268 41.8624636, -5.4117284 41.8623344, -5.4121859 41.8622737, -5.4126787 41.8622528, -5.4127787 41.8622578)",,,
51034485,,Calle San Pedro,residential,,,False,True,71.129,"LINESTRING (-5.4106458 41.8636818, -5.4108534 41.8633993, -5.4110138 41.8631667, -5.4110173 41.8631106)",,,
51034500,,Calle Real,residential,,,False,False,41.789,"LINESTRING (-5.4106458 41.8636818, -5.4103669 41.8636237, -5.4101561 41.8636553)",,,
51034500,,Calle Real,residential,,,False,True,111.38300000000001,"LINESTRING (-5.4106458 41.8636818, -5.4110722 41.8637922, -5.4115097 41.8638596, -5.4119493 41.8639192)",,,
51034479,CL-612,Carretera de Villamartín de Campos a Zamora,primary,50,8,False,True,59.895999999999994,"LINESTRING (-5.416292 41.8614568, -5.4159942 41.8615859, -5.4157771 41.8617201, -5.4157076 41.86177)",,,
52732337,,,residential,,,False,False,137.685,"LINESTRING (-5.416292 41.8614568, -5.4162575 41.8614081, -5.4161558 41.8612644, -5.4157457 41.8607904, -5.4154817 41.8606429, -5.4152097 41.8605837)",,,
326959237,,Calle Convento,residential,,,False,True,24.757,"LINESTRING (-5.4167313 41.8642343, -5.416438 41.8642774)",,,
51034481,,Calle Cercas de Santiago,secondary,30,,False,True,94.125,"LINESTRING (-5.4167313 41.8642343, -5.4166931 41.8641421, -5.4165146 41.8638849, -5.4163042 41.8636966, -5.4160931 41.8635492)",,,
326959237,,Calle Convento,residential,,,False,False,44.160000000000004,"LINESTRING (-5.4167313 41.8642343, -5.4171347 41.8642805, -5.4172587 41.864293)",,,
418066913,,Calle Cercas de Santa María,secondary,30,,False,False,113.99000000000001,"LINESTRING (-5.4167313 41.8642343, -5.4167786 41.8643484, -5.4167855 41.8645629, -5.4164534 41.8652083)",,,
326959237,,Calle Convento,residential,,,False,False,24.757,"LINESTRING (-5.416438 41.8642774, -5.4167313 41.8642343)",,,
52732339,,Calle Juego Pala,residential,,,False,True,93.273,"LINESTRING (-5.416438 41.8642774, -5.4164923 41.864403, -5.4164995 41.864545, -5.4164392 41.8646996, -5.4163378 41.8648938, -5.4162292 41.8650717)",,,
"[326959237, 52732335]",,"['Calle Convento', 'Plaza de Santa María']",residential,,,False,True,133.917,"LINESTRING (-5.416438 41.8642774, -5.4163298 41.8643961, -5.4162436 41.8644945, -5.4158885 41.8644467, -5.415664 41.86443, -5.4154397 41.8644017, -5.4152398 41.864354, -5.4151773 41.8644441, -5.4150889 41.8644886)",,,
447588941,,Ronda las Monjas,residential,,,False,True,88.428,"LINESTRING (-5.416438 41.8642774, -5.4163792 41.8640273, -5.4163471 41.8639834, -5.4160181 41.8637212, -5.4158718 41.8636458)",,,
447588505,,Calle Barrabueyes,residential,,,False,True,58.618,"LINESTRING (-5.4170839 41.8648032, -5.4172046 41.8645015, -5.4172587 41.864293)",,,
52732336,,Calle Espino,residential,,,False,True,24.973,"LINESTRING (-5.4164534 41.8652083, -5.4162582 41.8651239, -5.4162292 41.8650717)",,,
418066913,,Calle Cercas de Santa María,secondary,30,,False,False,94.49,"LINESTRING (-5.4164534 41.8652083, -5.4162454 41.8656362, -5.4160231 41.8659945)",,,
418066913,,Calle Cercas de Santa María,secondary,30,,False,True,113.99000000000001,"LINESTRING (-5.4164534 41.8652083, -5.4167855 41.8645629, -5.4167786 41.8643484, -5.4167313 41.8642343)",,,
451753302,,Camino de Toro,residential,,,False,False,48.381,"LINESTRING (-5.4152097 41.8605837, -5.4146255 41.8605811)",,,
52732337,,,residential,,,False,True,137.685,"LINESTRING (-5.4152097 41.8605837, -5.4154817 41.8606429, -5.4157457 41.8607904, -5.4161558 41.8612644, -5.4162575 41.8614081, -5.416292 41.8614568)",,,
451753302,,Camino de Toro,residential,,,False,True,48.381,"LINESTRING (-5.4146255 41.8605811, -5.4152097 41.8605837)",,,
