osmid,oneway,name,highway,width,reversed,length,geometry,lanes,maxspeed,junction,tunnel,bridge
174251512,True,Arramendi pasealekua,residential,,False,16.132,"LINESTRING (-1.9043492 43.3087787, -1.9043766 43.3089224)",1,,,,
806449500,True,Glorieta de Aragón,tertiary,,False,11.68,"LINESTRING (-1.9043492 43.3087787, -1.9043759 43.3087997, -1.9044205 43.3088181, -1.9044736 43.3088243)",1,,roundabout,,
174251513,True,Arramendi pasealekua,tertiary,,False,19.911,"LINESTRING (-1.9044227 43.308462, -1.9043853 43.3085891, -1.9043712 43.3086371)",1,,,,
799484299,True,,residential,,False,8.536,"LINESTRING (-1.902497 43.3094682, -1.902536 43.3094476, -1.9025665 43.3094123)",2,30,roundabout,,
174251691,True,Arramendi pasealekua,residential,,False,10.083,"LINESTRING (-1.9025665 43.3094123, -1.9026814 43.3093772)",1,30,,,
799484299,True,,residential,,False,8.106,"LINESTRING (-1.9025665 43.3094123, -1.902575 43.3093778, -1.9025654 43.3093406)",2,30,roundabout,,
174251690,True,Arramendi pasealekua,residential,,False,10.23,"LINESTRING (-1.9026814 43.3093772, -1.9026234 43.3093589, -1.9025654 43.3093406)",1,30,,,
"[174251688, 1116989462]",False,Arramendi pasealekua,residential,,False,105.23299999999999,"LINESTRING (-1.9026814 43.3093772, -1.9027341 43.3093675, -1.9030138 43.3093412, -1.9036202 43.3092895, -1.9038471 43.3092701, -1.9039678 43.3092459)",2,30,,,
174251692,False,Altxu kalea,residential,,False,391.953,"LINESTRING (-1.9021566 43.3094178, -1.9020594 43.3094365, -1.9017552 43.3095263, -1.9016411 43.309578, -1.9014033 43.3096857, -1.9011141 43.309938, -1.9009712 43.3101117, -1.9009337 43.3101625, -1.9006489 43.3105967, -1.9005166 43.3107363, -1.9003761 43.3108252, -1.9002368 43.3108878, -1.9000524 43.3109308, -1.8999503 43.3109375, -1.8998992 43.310935, -1.8997867 43.3109013, -1.8997022 43.3108422, -1.8996632 43.3107666, -1.899669 43.3106788, -1.8996875 43.3106493, -1.8997049 43.3106197, -1.8998511 43.3105059, -1.9000142 43.3103962, -1.9001885 43.3102417, -1.9002832 43.3101343, -1.9003512 43.3100332)",2,,,,
174251694,True,,residential,,False,15.318,"LINESTRING (-1.9021566 43.3094178, -1.9022486 43.3094342, -1.9023405 43.3094505)",1,,,,
174251693,True,,residential,,False,13.001,"LINESTRING (-1.9022989 43.3093635, -1.9021566 43.3094178)",1,,,,
45135856,True,Glorieta Cataluña,residential,,False,10.589,"LINESTRING (-1.9022989 43.3093635, -1.9023006 43.3093985, -1.902312 43.3094223, -1.9023405 43.3094505)",2,30,roundabout,,
25834980,False,Jose Miguel Barandiaran kalea,residential,,True,48.596000000000004,"LINESTRING (-1.9024293 43.3095587, -1.902433 43.3096081, -1.9024388 43.3096463, -1.9024918 43.3099933)",,30,,,
174251695,True,,residential,,False,11.457999999999998,"LINESTRING (-1.9024293 43.3095587, -1.9024582 43.30952, -1.902497 43.3094682)",1,30,,,
45135856,True,Glorieta Cataluña,residential,,False,29.336,"LINESTRING (-1.9025654 43.3093406, -1.9025403 43.3093107, -1.9024827 43.3092824, -1.9024332 43.3092766, -1.9024023 43.3092796, -1.9023584 43.309294, -1.902338 43.3093063, -1.9023104 43.309335, -1.9022989 43.3093635)",2,30,roundabout,,
27717242,False,Lousada kalea,residential,,True,93.92000000000002,"LINESTRING (-1.8970706 43.3090366, -1.8970148 43.3091189, -1.8969903 43.3092196, -1.8969987 43.309283, -1.897054 43.3094147, -1.8971383 43.3095905, -1.8971444 43.3096454, -1.8971514 43.3097081, -1.8971382 43.3097726, -1.8970968 43.3098465)",2,30,,,
294986386,False,Aldapa A,living_street,,False,64.731,"LINESTRING (-1.8970706 43.3090366, -1.8971743 43.3090453, -1.8972 43.3090521, -1.8973312 43.3090916, -1.897507 43.3091444, -1.8975723 43.3091695, -1.8977096 43.3092249, -1.8977951 43.3092696)",2,,,,
34370635,False,Aldapa C,living_street,,True,57.594,"LINESTRING (-1.8992861 43.3100407, -1.898913 43.3101079, -1.898731 43.3101466, -1.898597 43.3101231)",,,,,
398393499,False,Nafarroa etorbidea,secondary,,False,6.973,"LINESTRING (-1.9016786 43.3148463, -1.9017647 43.3148492)",2,30,,,
148814041,False,Nafarroa etorbidea,secondary,,True,34.019999999999996,"LINESTRING (-1.9016786 43.3148463, -1.9015079 43.3148335, -1.9012598 43.3148191)",2,30,,,
25834978,True,Glorieta de La Rioja,residential,,False,28.836,"LINESTRING (-1.9028499 43.3106923, -1.9028504 43.310674, -1.9028276 43.3106272, -1.9028041 43.3106023, -1.9027649 43.310576, -1.9026959 43.3105528, -1.9026038 43.3105502)",,30,roundabout,,
398547964,False,Astotokia,living_street,,True,61.129,"LINESTRING (-1.8986217 43.311636, -1.8989867 43.3120814, -1.899013 43.312106)",,,,,
25367844,True,Lope de Isasti kalea,residential,,False,77.08900000000001,"LINESTRING (-1.9033605 43.312442, -1.9034535 43.3124573, -1.9035084 43.3124795, -1.9039668 43.3128367, -1.9040459 43.3128409, -1.9040894 43.3128381)",,,,,
1116991685,True,Urola kalea,residential,,False,45.687,"LINESTRING (-1.9033605 43.312442, -1.9033485 43.3124816, -1.9029797 43.3127368)",,,,,
552327823,False,Nafarroa etorbidea,secondary,,True,22.098,"LINESTRING (-1.8973697 43.3129243, -1.8975957 43.3130359)",2,30,,,
552327820,True,,residential,,False,13.391,"LINESTRING (-1.8973697 43.3129243, -1.8974096 43.3129846, -1.8974295 43.3130361)",,,,,
552327822,False,Nafarroa etorbidea,secondary,,False,128.468,"LINESTRING (-1.8973697 43.3129243, -1.8972952 43.3128883, -1.8965315 43.3125195, -1.8961728 43.3123477, -1.8961214 43.3123217, -1.8960835 43.3123025, -1.8960481 43.312284)",2,30,,,
27847845,True,Panierreko zubia,residential,,False,13.497,"LINESTRING (-1.8974295 43.3130361, -1.8974959 43.3130309, -1.8975957 43.3130359)",,,,,
"[552327821, 27847846]",False,"['Askatasunaren Martiriak kalea', 'Panierreko zubia']",residential,,False,50.801,"LINESTRING (-1.8974295 43.3130361, -1.8973549 43.3131197, -1.8972702 43.3132146, -1.8972445 43.3132467, -1.8971988 43.3133038, -1.8971124 43.3134298)",2,30,,,yes
25357524,True,Nafarroa biribilgunea,secondary,,False,12.336,"LINESTRING (-1.9042526 43.3149258, -1.9042303 43.3148977, -1.9042044 43.3148795, -1.9041728 43.3148671, -1.9041377 43.3148614)",1,30,roundabout,,
855621630,True,Alaberga auzoa,residential,,False,19.936999999999998,"LINESTRING (-1.9042526 43.3149258, -1.904278 43.3148773, -1.9043176 43.3148077, -1.904344 43.3147593)",1,,,,
1008685726,False,Aldapa C,living_street,,False,26.005,"LINESTRING (-1.8995126 43.3100078, -1.8995606 43.3100009, -1.8997818 43.3099688, -1.8998278 43.3099621)",,,,,
28881606,False,Olibet auzoa,residential,,True,56.068,"LINESTRING (-1.8993241 43.3152718, -1.8988722 43.3149899, -1.8988454 43.3149726, -1.898798 43.3149436)",2,,,,
"[45242970, 1112463004]",False,Pablo Iglesias,living_street,,True,21.365000000000002,"LINESTRING (-1.8995934 43.3116703, -1.8994311 43.3117288, -1.8993558 43.3117541)",,,,,
25333224,False,Goiko kalea,living_street,6,False,2.741,"LINESTRING (-1.899013 43.312106, -1.8989854 43.3121203)",,,,,
25333224,False,Goiko kalea,living_street,6,True,41.7,"LINESTRING (-1.899013 43.312106, -1.8993949 43.31196, -1.8994697 43.3119322)",,,,,
398547964,False,Astotokia,living_street,,False,61.129,"LINESTRING (-1.899013 43.312106, -1.8989867 43.3120814, -1.8986217 43.311636)",,,,,
1256718524,True,Ikutza Kortsarioa kalea,residential,,False,32.202,"LINESTRING (-1.9036428 43.3143652, -1.9034291 43.3145525, -1.9033887 43.3145881)",,,,,
1256718525,False,Ikutza Kortsarioa kalea,residential,,True,17.532,"LINESTRING (-1.9036428 43.3143652, -1.9037413 43.3142782, -1.9037809 43.3142437)",,,,,
