osmid,oneway,ref,highway,reversed,length,bridge,width,name,geometry,junction
175891707,False,,residential,False,38.067,,,Calle de Cádiz,"LINESTRING (-2.1469186 37.388217, -2.1469424 37.3882073, -2.1470684 37.3881391, -2.1472723 37.3880219)",
175879331,False,,residential,True,4.197,,,Calle del Muro,"LINESTRING (-2.1455841 37.3886645, -2.1455587 37.3886326)",
175879329,True,,residential,False,79.815,,,,"LINESTRING (-2.1455841 37.3886645, -2.145599 37.3886176, -2.1456365 37.3885665, -2.1456903 37.3884953, -2.1457089 37.3884706, -2.1457691 37.3883288, -2.1457894 37.3882809, -2.1457894 37.3881914, -2.1457277 37.3881296, -2.1456193 37.3880324)",
175879331,False,,residential,False,146.931,,,Calle del Muro,"LINESTRING (-2.1455841 37.3886645, -2.1456097 37.3886965, -2.1458379 37.3889244, -2.1458752 37.3889629, -2.1465887 37.3897173)",
175891668,False,,residential,False,92.431,,,Calle Practicante Andrés del Âguila,"LINESTRING (-2.1449606 37.3876331, -2.1449441 37.3876489, -2.1449441 37.387715, -2.1449897 37.3878237, -2.1450705 37.3879153, -2.1451323 37.3879314, -2.1454591 37.3878045, -2.1455405 37.3879698)",
175891702,False,,residential,True,118.818,,,Calle del Doctor Ferrán,"LINESTRING (-2.1449606 37.3876331, -2.1455661 37.3873589, -2.1457768 37.3872674, -2.1460196 37.3871631, -2.1461354 37.3871131)",
1169805922,False,,residential,True,71.069,,,Calle de Inocencio Arias,"LINESTRING (-2.1449606 37.3876331, -2.144915 37.3875244, -2.1447668 37.3872485, -2.1447353 37.3871898, -2.1446682 37.387047, -2.1446663 37.3870388)",
175879326,False,,residential,True,24.335,,,,"LINESTRING (-2.1479399 37.3839454, -2.1477528 37.384106)",
175879308,True,,residential,False,33.733,,,Calle de Andalucía,"LINESTRING (-2.1467255 37.3879922, -2.146645 37.3878142, -2.1466097 37.387747, -2.1465896 37.3877088)",
175891657,False,,living_street,False,63.79600000000001,,,Calle Parrales,"LINESTRING (-2.1467255 37.3879922, -2.1464676 37.3881348, -2.146135 37.3883224)",
175879315,False,,residential,True,50.568,,,Calle de Salvador Madariaga,"LINESTRING (-2.1454629 37.3862212, -2.145965 37.3860029)",
175879324,False,,residential,False,33.216,,,Calle de Andalucía,"LINESTRING (-2.1454629 37.3862212, -2.1452851 37.385958)",
175879315,False,,residential,False,89.01899999999999,,,Calle de Salvador Madariaga,"LINESTRING (-2.1454629 37.3862212, -2.1452154 37.3863288, -2.1447567 37.3865441, -2.1445901 37.386621)",
175879324,False,,residential,True,47.223,,,Calle de Andalucía,"LINESTRING (-2.1454629 37.3862212, -2.1455534 37.3863437, -2.1456338 37.3864609, -2.1457231 37.3865921)",
175879307,False,,tertiary,True,32.654,,,Calle de Córdoba,"LINESTRING (-2.1462679 37.3863456, -2.1465919 37.3862043)",
175879312,True,,residential,False,68.988,,,Calle Duque de Ahumada,"LINESTRING (-2.1462679 37.3863456, -2.1467065 37.3868589)",
175879307,False,,tertiary,False,55.393,,,Calle de Córdoba,"LINESTRING (-2.1462679 37.3863456, -2.146189 37.3863799, -2.1457411 37.3865845, -2.1457231 37.3865921)",
175879324,False,,residential,True,33.216,,,Calle de Andalucía,"LINESTRING (-2.1452851 37.385958, -2.1454629 37.3862212)",
175879332,False,,residential,False,31.305999999999997,,,Calle Huelva,"LINESTRING (-2.1452851 37.385958, -2.1450491 37.3860581, -2.144976 37.3860953)",
175879332,False,,residential,True,46.339,,,Calle Huelva,"LINESTRING (-2.1452851 37.385958, -2.1453817 37.3859026, -2.1455855 37.3858067, -2.1457368 37.3857478)",
175879331,False,,residential,True,146.931,,,Calle del Muro,"LINESTRING (-2.1465887 37.3897173, -2.1458752 37.3889629, -2.1458379 37.3889244, -2.1456097 37.3886965, -2.1455841 37.3886645)",
175879311,False,,residential,True,20.270000000000003,,,Callejón Lobdar,"LINESTRING (-2.1472291 37.3836363, -2.1472693 37.3837045, -2.1472987 37.3838089)",
175879323,False,,residential,True,53.405,,,Callejón Lobdar,"LINESTRING (-2.1472291 37.3836363, -2.1472968 37.383652, -2.1474309 37.383652, -2.1475053 37.3836662, -2.1475348 37.383696, -2.1474597 37.3837301, -2.1472987 37.3838089)",
174388828,False,AL-8100,tertiary,False,72.575,,,Avenida de Pío XII,"LINESTRING (-2.1464728 37.3875428, -2.1457605 37.3878679)",
174388828,False,AL-8100,tertiary,True,28.256,,,Avenida de Pío XII,"LINESTRING (-2.1464728 37.3875428, -2.1467501 37.3874162)",
175879324,False,,residential,False,56.317,,,Calle de Andalucía,"LINESTRING (-2.1464728 37.3875428, -2.1461354 37.3871131)",
175879307,False,,tertiary,False,105.76700000000001,,,Calle de Córdoba,"LINESTRING (-2.1457231 37.3865921, -2.1451873 37.3868163, -2.1447836 37.3869852, -2.1446663 37.3870388)",
175879307,False,,tertiary,True,55.393,,,Calle de Córdoba,"LINESTRING (-2.1457231 37.3865921, -2.1457411 37.3865845, -2.146189 37.3863799, -2.1462679 37.3863456)",
175879324,False,,residential,False,47.223,,,Calle de Andalucía,"LINESTRING (-2.1457231 37.3865921, -2.1456338 37.3864609, -2.1455534 37.3863437, -2.1454629 37.3862212)",
175879324,False,,residential,True,68.458,,,Calle de Andalucía,"LINESTRING (-2.1457231 37.3865921, -2.1457572 37.3866442, -2.1461354 37.3871131)",
175879326,False,,residential,False,24.335,,,,"LINESTRING (-2.1477528 37.384106, -2.1479399 37.3839454)",
175879311,False,,residential,False,56.922,,,Callejón Lobdar,"LINESTRING (-2.1477528 37.384106, -2.1475731 37.3840633, -2.1474604 37.384025, -2.1473793 37.3839859, -2.1473343 37.3839248, -2.1473042 37.3838281, -2.1472987 37.3838089)",
175879311,False,,residential,True,59.002,,,Callejón Lobdar,"LINESTRING (-2.1477528 37.384106, -2.1478493 37.3841678, -2.1479828 37.3842608, -2.1481497 37.3843127, -2.1483206 37.3843732)",
175879324,False,,residential,True,56.317,,,Calle de Andalucía,"LINESTRING (-2.1461354 37.3871131, -2.1464728 37.3875428)",
175891702,False,,residential,True,57.835,,,Calle del Doctor Ferrán,"LINESTRING (-2.1461354 37.3871131, -2.1467065 37.3868589)",
175879324,False,,residential,False,68.458,,,Calle de Andalucía,"LINESTRING (-2.1461354 37.3871131, -2.1457572 37.3866442, -2.1457231 37.3865921)",
175891702,False,,residential,False,118.818,,,Calle del Doctor Ferrán,"LINESTRING (-2.1461354 37.3871131, -2.1460196 37.3871631, -2.1457768 37.3872674, -2.1455661 37.3873589, -2.1449606 37.3876331)",
174388828,False,AL-8100,tertiary,True,34.656,,,Avenida de Pío XII,"LINESTRING (-2.1470626 37.3872676, -2.1473987 37.3871069)",
174388828,False,AL-8100,tertiary,False,32.177,,,Avenida de Pío XII,"LINESTRING (-2.1470626 37.3872676, -2.1467878 37.387399, -2.1467501 37.3874162)",
175879315,False,,residential,True,89.019,,,Calle de Salvador Madariaga,"LINESTRING (-2.1445901 37.386621, -2.1447567 37.3865441, -2.1452154 37.3863288, -2.1454629 37.3862212)",
175879321,False,,tertiary,False,46.983999999999995,,,Calle de Inocencio Arias,"LINESTRING (-2.1445901 37.386621, -2.1446173 37.3868318, -2.1446663 37.3870388)",
175879315,False,,residential,False,116.012,,,Calle de Salvador Madariaga,"LINESTRING (-2.1474363 37.3853591, -2.1462866 37.3858631)",
174389109,False,,tertiary,False,123.102,,,Calle de Ramón y Cajal,"LINESTRING (-2.1465919 37.3862043, -2.1473987 37.3871069)",
175879307,False,,tertiary,False,32.654,,,Calle de Córdoba,"LINESTRING (-2.1465919 37.3862043, -2.1462679 37.3863456)",
175879307,False,,tertiary,True,37.88,,,Calle de Córdoba,"LINESTRING (-2.1465919 37.3862043, -2.1469681 37.3860409)",
174389109,False,,tertiary,True,46.552,,,Calle de Ramón y Cajal,"LINESTRING (-2.1465919 37.3862043, -2.1462997 37.3858774, -2.1462866 37.3858631)",
175879312,True,,residential,False,46.565,,,Calle Duque de Ahumada,"LINESTRING (-2.145965 37.3860029, -2.1462679 37.3863456)",
175879315,False,,residential,False,50.568,,,Calle de Salvador Madariaga,"LINESTRING (-2.145965 37.3860029, -2.1454629 37.3862212)",
175879315,False,,residential,True,32.388,,,Calle de Salvador Madariaga,"LINESTRING (-2.145965 37.3860029, -2.1462866 37.3858631)",
175891685,False,,residential,True,16.639,,,Calle del Aire,"LINESTRING (-2.1509415 37.3902702, -2.1508852 37.390413)",
175891685,False,,residential,False,46.315,,,Calle del Aire,"LINESTRING (-2.1509415 37.3902702, -2.1509308 37.3901444, -2.1509281 37.3899867, -2.1509442 37.3898546)",
175891665,False,,residential,False,52.91,,,Calle del Longo,"LINESTRING (-2.1488774 37.3875389, -2.1489352 37.3875573, -2.1491445 37.3876404, -2.1492437 37.3876766, -2.1493778 37.3875658)",
175891665,False,,residential,True,80.10099999999998,,,Calle del Longo,"LINESTRING (-2.1488774 37.3875389, -2.1487207 37.3874891, -2.1485168 37.3873804, -2.1483263 37.3872057, -2.1482593 37.3871523, -2.1481896 37.3871225, -2.1481628 37.3871268)",
174388818,False,AL-8100,tertiary,False,44.435,,,Calle de la Estación,"LINESTRING (-2.1481628 37.3871268, -2.1481199 37.3873101, -2.1480796 37.3874763, -2.1480582 37.3875168)",
174388818,False,AL-8100,tertiary,True,38.0,,,Calle de la Estación,"LINESTRING (-2.1481628 37.3871268, -2.1481252 37.3869819, -2.1480404 37.3868002)",
175891665,False,,residential,False,80.101,,,Calle del Longo,"LINESTRING (-2.1481628 37.3871268, -2.1481896 37.3871225, -2.1482593 37.3871523, -2.1483263 37.3872057, -2.1485168 37.3873804, -2.1487207 37.3874891, -2.1488774 37.3875389)",
175891666,False,,residential,True,56.867,,,Calle Herrerías,"LINESTRING (-2.148257 37.3903344, -2.1488328 37.390563)",
175891690,False,,residential,True,26.883,,,Calle del Caño de San Felipe,"LINESTRING (-2.148257 37.3903344, -2.1484781 37.3901683)",
175891690,False,,residential,False,28.599,,,Calle del Caño de San Felipe,"LINESTRING (-2.148257 37.3903344, -2.1481923 37.3903831, -2.1480099 37.3905003)",
175891659,False,,residential,False,4.372,,,Calle del Longo,"LINESTRING (-2.149638 37.3880474, -2.1496767 37.3880719)",
175891690,False,,residential,False,12.524000000000001,,,Calle del Caño de San Felipe,"LINESTRING (-2.1490024 37.3896407, -2.1489889 37.3896586, -2.148946 37.3897438)",
175891690,False,,residential,True,50.550999999999995,,,Calle del Caño de San Felipe,"LINESTRING (-2.1490024 37.3896407, -2.1491391 37.3894604, -2.1492517 37.3893432, -2.1492812 37.3892494)",
175891715,True,,residential,False,84.378,,,Calle de la Escuadra,"LINESTRING (-2.1490024 37.3896407, -2.1493537 37.3898099, -2.1498457 37.389625)",
174388818,False,AL-8100,tertiary,False,10.421,,,Calle de la Estación,"LINESTRING (-2.1478675 37.3863809, -2.1478995 37.3864711)",
174388818,False,AL-8100,tertiary,True,76.30799999999999,,,Calle de la Estación,"LINESTRING (-2.1478675 37.3863809, -2.1478446 37.3863164, -2.1478258 37.3862098, -2.1478231 37.3860841, -2.1479117 37.3857047)",
175891709,False,,residential,True,99.61700000000002,,,Calle de Partaloa,"LINESTRING (-2.1478675 37.3863809, -2.1477604 37.3863361, -2.1477068 37.3863233, -2.1475271 37.3863212, -2.1473849 37.3863361, -2.1472455 37.3863574, -2.1469681 37.3860409)",
175891690,False,,residential,True,15.468,,,Calle del Caño de San Felipe,"LINESTRING (-2.1492812 37.3892494, -2.1492975 37.3891109)",
175891705,True,,residential,False,50.796,,,Calle del Rosario,"LINESTRING (-2.1492812 37.3892494, -2.1487877 37.389015)",
175891690,False,,residential,False,50.551,,,Calle del Caño de San Felipe,"LINESTRING (-2.1492812 37.3892494, -2.1492517 37.3893432, -2.1491391 37.3894604, -2.1490024 37.3896407)",
175879308,True,,residential,False,19.265,,,Calle de Andalucía,"LINESTRING (-2.1477551 37.3891066, -2.1476397 37.3889596)",
175891673,False,,residential,True,40.759,,,Calle de la Sacristía,"LINESTRING (-2.1477551 37.3891066, -2.1477953 37.3891748, -2.1478704 37.3892835, -2.1479448 37.3893902, -2.1479767 37.3894277)",
175891690,False,,residential,False,15.468,,,Calle del Caño de San Felipe,"LINESTRING (-2.1492975 37.3891109, -2.1492812 37.3892494)",
175891656,False,,residential,False,50.55,,,Calle Angulo,"LINESTRING (-2.1492975 37.3891109, -2.1496782 37.3892217, -2.1498284 37.3892792)",
175891690,False,,residential,True,11.719999999999999,,,Calle del Caño de San Felipe,"LINESTRING (-2.1492975 37.3891109, -2.1493 37.3890896, -2.1493411 37.3890122)",
175891679,False,,residential,True,44.046,,,,"LINESTRING (-2.1483854 37.3865258, -2.1482915 37.3865066, -2.1481735 37.3864789, -2.1480554 37.3864576, -2.1479375 37.3864725, -2.1478995 37.3864711)",
174389109,False,,tertiary,True,45.637,,,Calle de Ramón y Cajal,"LINESTRING (-2.1502164 37.3887666, -2.1497991 37.3885247)",
174389109,False,,tertiary,False,68.731,,,Calle de Ramón y Cajal,"LINESTRING (-2.1502164 37.3887666, -2.1506706 37.3890299, -2.1508718 37.3890917)",
175891655,False,,residential,False,35.933,,,Camino de Cantoria,"LINESTRING (-2.1502164 37.3887666, -2.1502522 37.3887464, -2.1504919 37.38853)",
175891674,False,,residential,False,58.594,,,Barranco Alfarerias,"LINESTRING (-2.1504079 37.390967, -2.1504668 37.3909734, -2.1506331 37.390999, -2.1508477 37.3910437, -2.1509657 37.3910842, -2.1510408 37.3911141)",
175891676,False,,residential,False,69.99199999999999,,,Calle Alfareria,"LINESTRING (-2.1504079 37.390967, -2.150499 37.3910608, -2.1505499 37.3911418, -2.1505982 37.3912654, -2.1506519 37.3913485, -2.1507377 37.391438, -2.150794 37.3915104)",
175891676,False,,residential,True,35.79,,,Calle Alfareria,"LINESTRING (-2.1504079 37.390967, -2.1503541 37.3909116, -2.150279 37.3907795, -2.1502683 37.3906729)",
175891656,False,,residential,True,50.55,,,Calle Angulo,"LINESTRING (-2.1498284 37.3892792, -2.1496782 37.3892217, -2.1492975 37.3891109)",
175891667,False,,residential,False,35.721000000000004,,,Calle del Ángulo,"LINESTRING (-2.1498284 37.3892792, -2.149918 37.3891054, -2.1499368 37.3890329, -2.1499383 37.3889735)",
175891667,False,,residential,True,38.899,,,Calle del Ángulo,"LINESTRING (-2.1498284 37.3892792, -2.1498043 37.3894391, -2.1498457 37.389625)",
174389109,False,,tertiary,False,63.89,,,Calle de Ramón y Cajal,"LINESTRING (-2.1480582 37.3875168, -2.1486429 37.3878549)",
174388818,False,AL-8100,tertiary,True,44.435,,,Calle de la Estación,"LINESTRING (-2.1480582 37.3875168, -2.1480796 37.3874763, -2.1481199 37.3873101, -2.1481628 37.3871268)",
174389109,False,,tertiary,True,74.002,,,Calle de Ramón y Cajal,"LINESTRING (-2.1480582 37.3875168, -2.1475164 37.3871886, -2.1474848 37.3871667, -2.1473987 37.3871069)",
175891707,False,,residential,True,56.235,,,Calle de Cádiz,"LINESTRING (-2.1480582 37.3875168, -2.1479214 37.3876276, -2.1477921 37.3877087, -2.1476317 37.387813, -2.1475766 37.3878462)",
175891690,False,,residential,False,11.331,,,Calle del Caño de San Felipe,"LINESTRING (-2.1485713 37.3900983, -2.1484781 37.3901683)",
175891690,False,,residential,True,51.887,,,Calle del Caño de San Felipe,"LINESTRING (-2.1485713 37.3900983, -2.1486885 37.3900102, -2.1488092 37.3899185, -2.148946 37.3897438)",
175891711,False,,residential,True,71.72399999999999,,,Calle Hermanos Siret,"LINESTRING (-2.1485713 37.3900983, -2.1489782 37.390381, -2.1488328 37.390563)",
175891688,False,,residential,False,9.725,,,Calle San Jose,"LINESTRING (-2.1511695 37.3908924, -2.1511988 37.3908081)",
175891688,False,,residential,True,14.428,,,Calle San Jose,"LINESTRING (-2.1511695 37.3908924, -2.1511507 37.3909564, -2.151073 37.3909734)",
175891667,False,,residential,False,69.25999999999999,,,Calle del Ángulo,"LINESTRING (-2.1501396 37.3901913, -2.150102 37.390153, -2.1499652 37.3899654, -2.1498982 37.3898674, -2.1498499 37.3896436, -2.1498457 37.389625)",
175891676,False,,residential,False,32.979,,,Calle Alfareria,"LINESTRING (-2.1501396 37.3901913, -2.1501798 37.3903341, -2.1502359 37.3904776)",
175891683,False,,residential,True,9.41,,,Calle del Barranco,"LINESTRING (-2.1501396 37.3901913, -2.1502147 37.3901935, -2.1502444 37.3902015)",
175891697,False,,residential,False,118.903,,,Calle de los Naranjos,"LINESTRING (-2.1501396 37.3901913, -2.1494046 37.3902702, -2.149131 37.3904918, -2.1490365 37.3906439)",
174389109,False,,tertiary,False,55.754,,,Calle de Ramón y Cajal,"LINESTRING (-2.1489318 37.3880219, -2.1494449 37.3883138)",
174389109,False,,tertiary,True,31.564,,,Calle de Ramón y Cajal,"LINESTRING (-2.1489318 37.3880219, -2.1486429 37.3878549)",
175891662,False,,residential,False,29.005,,,Calle de Antonio Martínez,"LINESTRING (-2.1489318 37.3880219, -2.1491284 37.387813)",
175891662,False,,residential,True,91.08300000000001,,,Calle de Antonio Martínez,"LINESTRING (-2.1489318 37.3880219, -2.1489218 37.3880325, -2.1487295 37.3882393, -2.1485651 37.3884161, -2.1484122 37.3885909, -2.1483066 37.3886711)",
175891716,False,,residential,True,69.04899999999999,,,Calle del Longo,"LINESTRING (-2.1504641 37.3877342, -2.1504936 37.387877, -2.1505875 37.3881476, -2.1507768 37.3882726)",
175891688,False,,residential,True,9.725,,,Calle San Jose,"LINESTRING (-2.1511988 37.3908081, -2.1511695 37.3908924)",
175891677,False,,residential,True,92.919,,,Calle de San Antonio,"LINESTRING (-2.1511988 37.3908081, -2.1511025 37.3907944, -2.1502359 37.3904776)",
175891701,False,,residential,False,14.258,,,Calle de la Libertad,"LINESTRING (-2.1511561 37.3884843, -2.1510999 37.3886045)",
174389109,False,,tertiary,False,45.637,,,Calle de Ramón y Cajal,"LINESTRING (-2.1497991 37.3885247, -2.1502164 37.3887666)",
174389109,False,,tertiary,True,39.105,,,Calle de Ramón y Cajal,"LINESTRING (-2.1497991 37.3885247, -2.1494449 37.3883138)",
175891712,False,,residential,False,32.728,,,Calle Augusto Barcia,"LINESTRING (-2.1497991 37.3885247, -2.1500153 37.3882857)",
175891663,True,,residential,False,67.82900000000001,,,Calle del Caño de San Felipe,"LINESTRING (-2.1497991 37.3885247, -2.1495817 37.3887337, -2.1493993 37.3889233, -2.1493411 37.3890122)",
175891703,False,,residential,True,3.891,,,Calle Jose Manuel Serrano,"LINESTRING (-2.1480206 37.3894305, -2.1479767 37.3894277)",
175891661,False,,residential,False,91.76500000000001,,,Calle de Cervantes,"LINESTRING (-2.1480206 37.3894305, -2.1481708 37.3894284, -2.1483264 37.3894369, -2.1484203 37.389471, -2.1486295 37.3895989, -2.148946 37.3897438)",
175891703,False,,residential,False,26.706000000000003,,,Calle Jose Manuel Serrano,"LINESTRING (-2.1480206 37.3894305, -2.1481279 37.3893901, -2.1482917 37.3893243)",
175891685,False,,residential,False,16.639,,,Calle del Aire,"LINESTRING (-2.1508852 37.390413, -2.1509415 37.3902702)",
175891683,False,,residential,False,61.57,,,Calle del Barranco,"LINESTRING (-2.1508852 37.390413, -2.1507726 37.3903895, -2.1505392 37.3902872, -2.1503166 37.3902212, -2.1502444 37.3902015)",
175879312,True,,residential,False,55.273,,,Calle Duque de Ahumada,"LINESTRING (-2.1467065 37.3868589, -2.1470626 37.3872676)",
175891702,False,,residential,False,57.835,,,Calle del Doctor Ferrán,"LINESTRING (-2.1467065 37.3868589, -2.1461354 37.3871131)",
175891655,False,,residential,False,38.115,,,Camino de Cantoria,"LINESTRING (-2.1504919 37.38853, -2.1507768 37.3882726)",
175891659,False,,residential,True,50.109,,,Calle del Longo,"LINESTRING (-2.1504919 37.38853, -2.1500153 37.3882857)",
175891655,False,,residential,True,35.933,,,Camino de Cantoria,"LINESTRING (-2.1504919 37.38853, -2.1502522 37.3887464, -2.1502164 37.3887666)",
175891676,False,,residential,False,21.931,,,Calle Alfareria,"LINESTRING (-2.1502359 37.3904776, -2.1502415 37.3904918, -2.1502683 37.3906729)",
175891676,False,,residential,True,32.979,,,Calle Alfareria,"LINESTRING (-2.1502359 37.3904776, -2.1501798 37.3903341, -2.1501396 37.3901913)",
175891677,False,,residential,False,92.919,,,Calle de San Antonio,"LINESTRING (-2.1502359 37.3904776, -2.1511025 37.3907944, -2.1511988 37.3908081)",
175891674,False,,residential,False,0.182,,,Barranco Alfarerias,"LINESTRING (-2.1510408 37.3911141, -2.1510388 37.3911137)",
175891674,False,,residential,True,58.594,,,Barranco Alfarerias,"LINESTRING (-2.1510408 37.3911141, -2.1509657 37.3910842, -2.1508477 37.3910437, -2.1506331 37.390999, -2.1504668 37.3909734, -2.1504079 37.390967)",
175891706,False,,residential,True,49.209,,,Calle San Jose,"LINESTRING (-2.1510408 37.3911141, -2.1508182 37.3914827, -2.150794 37.3915104)",
175891676,False,,residential,False,35.79,,,Calle Alfareria,"LINESTRING (-2.1502683 37.3906729, -2.150279 37.3907795, -2.1503541 37.3909116, -2.1504079 37.390967)",
175891676,False,,residential,True,21.931,,,Calle Alfareria,"LINESTRING (-2.1502683 37.3906729, -2.1502415 37.3904918, -2.1502359 37.3904776)",
175891682,False,,residential,False,78.68,,,Calle del Carril,"LINESTRING (-2.1502683 37.3906729, -2.1504561 37.3907347, -2.1507457 37.3908583, -2.1509442 37.3909372, -2.151073 37.3909734)",
175891707,False,,residential,False,33.234,,,Calle de Cádiz,"LINESTRING (-2.1472723 37.3880219, -2.1475766 37.3878462)",
175891707,False,,residential,True,38.067,,,Calle de Cádiz,"LINESTRING (-2.1472723 37.3880219, -2.1470684 37.3881391, -2.1469424 37.3882073, -2.1469186 37.388217)",
"[175891692, 175891710]",True,,residential,False,102.41999999999999,,,"['Calle de Brígida Pardo', 'Calle de las Palmeras']","LINESTRING (-2.1472723 37.3880219, -2.1477309 37.3885333, -2.1480379 37.3883707)",
175891683,False,,residential,False,9.41,,,Calle del Barranco,"LINESTRING (-2.1502444 37.3902015, -2.1502147 37.3901935, -2.1501396 37.3901913)",
175891683,False,,residential,True,61.56999999999999,,,Calle del Barranco,"LINESTRING (-2.1502444 37.3902015, -2.1503166 37.3902212, -2.1505392 37.3902872, -2.1507726 37.3903895, -2.1508852 37.390413)",
175891701,False,,residential,True,65.58800000000001,,,Calle de la Libertad,"LINESTRING (-2.1502444 37.3902015, -2.1503649 37.3899271, -2.1504561 37.3897651, -2.1505392 37.3896628)",
175891661,False,,residential,True,91.765,,,Calle de Cervantes,"LINESTRING (-2.148946 37.3897438, -2.1486295 37.3895989, -2.1484203 37.389471, -2.1483264 37.3894369, -2.1481708 37.3894284, -2.1480206 37.3894305)",
175891690,False,,residential,False,51.887,,,Calle del Caño de San Felipe,"LINESTRING (-2.148946 37.3897438, -2.1488092 37.3899185, -2.1486885 37.3900102, -2.1485713 37.3900983)",
175891690,False,,residential,True,12.524000000000001,,,Calle del Caño de San Felipe,"LINESTRING (-2.148946 37.3897438, -2.1489889 37.3896586, -2.1490024 37.3896407)",
174388818,False,AL-8100,tertiary,True,10.421,,,Calle de la Estación,"LINESTRING (-2.1478995 37.3864711, -2.1478675 37.3863809)",
174388818,False,AL-8100,tertiary,False,38.691,,,Calle de la Estación,"LINESTRING (-2.1478995 37.3864711, -2.1479278 37.3865508, -2.1480082 37.3867149, -2.1480404 37.3868002)",
175891679,False,,residential,False,44.04600000000001,,,,"LINESTRING (-2.1478995 37.3864711, -2.1479375 37.3864725, -2.1480554 37.3864576, -2.1481735 37.3864789, -2.1482915 37.3865066, -2.1483854 37.3865258)",
175891705,True,,residential,False,71.151,,,Calle del Rosario,"LINESTRING (-2.1480379 37.3883707, -2.1475766 37.3878462)",
175891692,True,,residential,False,78.747,,,Calle de Brígida Pardo,"LINESTRING (-2.1480379 37.3883707, -2.1480528 37.3883628, -2.1482835 37.3882073, -2.1484288 37.3880664, -2.1486429 37.3878549)",
175891667,False,,residential,False,38.899,,,Calle del Ángulo,"LINESTRING (-2.1498457 37.389625, -2.1498043 37.3894391, -2.1498284 37.3892792)",
175891667,False,,residential,True,69.25999999999999,,,Calle del Ángulo,"LINESTRING (-2.1498457 37.389625, -2.1498499 37.3896436, -2.1498982 37.3898674, -2.1499652 37.3899654, -2.150102 37.390153, -2.1501396 37.3901913)",
175891653,False,,residential,True,28.39,,,,"LINESTRING (-2.1482917 37.3893243, -2.1481655 37.3890895)",
175891703,False,,residential,False,57.446,,,Calle Jose Manuel Serrano,"LINESTRING (-2.1482917 37.3893243, -2.148372 37.3893048, -2.1485893 37.3892067, -2.1487448 37.3890853, -2.1487877 37.389015)",
175891703,False,,residential,True,26.706000000000003,,,Calle Jose Manuel Serrano,"LINESTRING (-2.1482917 37.3893243, -2.1481279 37.3893901, -2.1480206 37.3894305)",
175891674,False,,residential,True,0.182,,,Barranco Alfarerias,"LINESTRING (-2.1510388 37.3911137, -2.1510408 37.3911141)",
175891688,False,,residential,False,16.341,,,Calle San Jose,"LINESTRING (-2.1510388 37.3911137, -2.1510515 37.3910672, -2.1510435 37.3910246, -2.151073 37.3909734)",
175879307,False,,tertiary,False,37.88,,,Calle de Córdoba,"LINESTRING (-2.1469681 37.3860409, -2.1465919 37.3862043)",
175879307,False,,tertiary,True,94.054,,,Calle de Córdoba,"LINESTRING (-2.1469681 37.3860409, -2.1471466 37.3859558, -2.1477367 37.3856873, -2.1479117 37.3857047)",
175891709,False,,residential,False,99.617,,,Calle de Partaloa,"LINESTRING (-2.1469681 37.3860409, -2.1472455 37.3863574, -2.1473849 37.3863361, -2.1475271 37.3863212, -2.1477068 37.3863233, -2.1477604 37.3863361, -2.1478675 37.3863809)",
175891678,False,,residential,True,87.548,,,Paseo de los Tristes,"LINESTRING (-2.1489031 37.3908413, -2.1480099 37.3905003)",
175891678,False,,residential,False,83.93100000000001,,,Paseo de los Tristes,"LINESTRING (-2.1489031 37.3908413, -2.1496568 37.3911375, -2.1497536 37.3911776)",
175891697,False,,residential,True,24.915,,,Calle de los Naranjos,"LINESTRING (-2.1489031 37.3908413, -2.1490264 37.3906602, -2.1490365 37.3906439)",
174388828,False,AL-8100,tertiary,False,28.256,,,Avenida de Pío XII,"LINESTRING (-2.1467501 37.3874162, -2.1464728 37.3875428)",
175891710,True,,residential,False,81.637,,,Calle de las Palmeras,"LINESTRING (-2.1467501 37.3874162, -2.1472723 37.3880219)",
174388828,False,AL-8100,tertiary,True,32.177,,,Avenida de Pío XII,"LINESTRING (-2.1467501 37.3874162, -2.1467878 37.387399, -2.1470626 37.3872676)",
175891665,False,,residential,True,52.910000000000004,,,Calle del Longo,"LINESTRING (-2.1493778 37.3875658, -2.1492437 37.3876766, -2.1491445 37.3876404, -2.1489352 37.3875573, -2.1488774 37.3875389)",
175891713,False,,residential,False,63.04,,,Calle Almazora,"LINESTRING (-2.1490211 37.3887699, -2.1494449 37.3883138)",
175891676,False,,residential,True,19.446,,,Calle Alfareria,"LINESTRING (-2.1508438 37.3916807, -2.1508289 37.3916213, -2.150794 37.3915104)",
175891678,False,,residential,True,112.601,,,Paseo de los Tristes,"LINESTRING (-2.1508438 37.3916807, -2.1507672 37.3916127, -2.1506867 37.3915488, -2.1504963 37.3914593, -2.1503649 37.3913975, -2.150043 37.3912973, -2.1497536 37.3911776)",
"[175891672, 175891712]",False,,residential,"[False, True]",92.468,,,"['Calle Augusto Barcia', 'Calle Perpendicular Augusto Barcia']","LINESTRING (-2.1497855 37.3877001, -2.1502656 37.3880091, -2.1500153 37.3882857)",
175891685,False,,residential,True,46.315,,,Calle del Aire,"LINESTRING (-2.1509442 37.3898546, -2.1509281 37.3899867, -2.1509308 37.3901444, -2.1509415 37.3902702)",
