osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,junction,access
568370096,True,,Calle de la Fuente de Mora,residential,,False,24.743000000000002,"LINESTRING (-0.3047432 39.6197781, -0.3046189 39.6198493, -0.3045595 39.6199418)",1,,,
77594405,False,,Carrer de la Font de Mora,residential,,False,15.421,"LINESTRING (-0.3041354 39.6202455, -0.3040512 39.6202748, -0.3039638 39.6202798)",2,,,
568370099,True,,Carrer de la Font de Mora,residential,,False,43.969,"LINESTRING (-0.3041354 39.6202455, -0.3043892 39.6201571, -0.3046025 39.6200815)",1,,,
77594403,True,,Avinguda dels Collidors,residential,,False,21.712,"LINESTRING (-0.3052747 39.6200101, -0.3053344 39.6200322, -0.3054222 39.6200647, -0.3055011 39.6200978)",1,,,
568370105,False,,Avinguda dels Collidors,residential,,False,34.294,"LINESTRING (-0.3052747 39.6200101, -0.3050578 39.6200313, -0.3048775 39.6200489)",2,,,
77594405,False,,Carrer de la Font de Mora,residential,,True,15.421,"LINESTRING (-0.3039638 39.6202798, -0.3040512 39.6202748, -0.3041354 39.6202455)",2,,,
77594554,True,,Carrer d'en Ildefonso Fierro,residential,,False,59.908,"LINESTRING (-0.3077077 39.6180918, -0.3076439 39.6182273, -0.3074693 39.6185983)",,,,
77594557,True,,Carrer d'el Reverendo en Vicent Valero,residential,,False,65.092,"LINESTRING (-0.3077077 39.6180918, -0.3071855 39.6179985, -0.3069674 39.6179596)",,,,
77594554,True,,Carrer d'en Ildefonso Fierro,residential,,False,51.736,"LINESTRING (-0.3074693 39.6185983, -0.3072634 39.6190357)",,,,
77594555,False,,Carrer d'en Ildefonso Fierro,residential,,False,62.458,"LINESTRING (-0.3072634 39.6190357, -0.3070425 39.619571)",,,,
77594568,True,,Carrer Santa Marta,residential,,False,51.78,"LINESTRING (-0.3072634 39.6190357, -0.306667 39.6189596)",,,,
77594555,False,,Carrer d'en Ildefonso Fierro,residential,,True,62.458,"LINESTRING (-0.3070425 39.619571, -0.3072634 39.6190357)",,,,
77594564,False,,Carrer Font de Mora,residential,,False,58.006,"LINESTRING (-0.306533 39.6183598, -0.3069674 39.6179596)",,,,
77594556,True,,Carrer San Isidre,residential,,False,84.47,"LINESTRING (-0.306533 39.6183598, -0.3069179 39.6184578, -0.3074693 39.6185983)",,,,
77594564,False,,Carrer Font de Mora,residential,,True,78.945,"LINESTRING (-0.306533 39.6183598, -0.3064203 39.6184637, -0.3058871 39.6188655)",,,,
77594557,True,,Carrer d'el Reverendo en Vicent Valero,residential,,False,87.508,"LINESTRING (-0.3069674 39.6179596, -0.3059642 39.6178108)",,,,
77594564,False,,Carrer Font de Mora,residential,,False,60.725,"LINESTRING (-0.3069674 39.6179596, -0.307378 39.6175144)",,,,
77594564,False,,Carrer Font de Mora,residential,,True,58.006,"LINESTRING (-0.3069674 39.6179596, -0.306533 39.6183598)",,,,
77594569,False,,,unclassified,,False,58.238,"LINESTRING (-0.3052401 39.6177034, -0.3055567 39.6172399)",,,,
77594569,False,,,unclassified,,True,300.605,"LINESTRING (-0.3052401 39.6177034, -0.3047787 39.6183232, -0.3043925 39.6187447, -0.3036737 39.6195464, -0.3034698 39.6198604, -0.3034556 39.6200076)",,,,
77594567,False,,Carrer Castell de Morvedre,residential,,True,92.762,"LINESTRING (-0.3062515 39.6188999, -0.3059113 39.6196919)",,,,
77594568,True,,Carrer Santa Marta,residential,,False,31.446,"LINESTRING (-0.3062515 39.6188999, -0.3058871 39.6188655)",,,,
77594560,False,,Carrer Arenals,residential,,False,77.767,"LINESTRING (-0.306667 39.6189596, -0.3064294 39.6196346)",,,,
77594568,True,,Carrer Santa Marta,residential,,False,36.203,"LINESTRING (-0.306667 39.6189596, -0.3062515 39.6188999)",,,,
77594560,False,,Carrer Arenals,residential,,True,77.767,"LINESTRING (-0.3064294 39.6196346, -0.306667 39.6189596)",,,,
77594567,False,,Carrer Castell de Morvedre,residential,,False,92.762,"LINESTRING (-0.3059113 39.6196919, -0.3062515 39.6188999)",,,,
77594564,False,,Carrer Font de Mora,residential,,False,78.945,"LINESTRING (-0.3058871 39.6188655, -0.3064203 39.6184637, -0.306533 39.6183598)",,,,
77594571,True,,Carrer Font de Mora,residential,,False,141.062,"LINESTRING (-0.3058871 39.6188655, -0.3058096 39.6189255, -0.30494 39.6196165, -0.3047432 39.6197781)",,,,
77594554,True,,Carrer d'en Ildefonso Fierro,residential,,False,8.526,"LINESTRING (-0.3079438 39.6175629, -0.3079114 39.6176354)",,,,
77613383,True,,Avinguda València,tertiary,,False,37.003,"LINESTRING (-0.3079438 39.6175629, -0.3075299 39.6174676)",,,,
77594569,False,,,unclassified,,True,58.238,"LINESTRING (-0.3055567 39.6172399, -0.3052401 39.6177034)",,,,
77613373,True,,Avinguda de la Mancomunitat de l'Horta Nord,residential,,False,191.696,"LINESTRING (-0.30752 39.6174385, -0.307799 39.6170829, -0.3081986 39.6164217, -0.3084861 39.6158866)",,,,
77613378,True,,,tertiary,,False,10.418,"LINESTRING (-0.30752 39.6174385, -0.3075015 39.6174201, -0.3074759 39.6174076, -0.3074458 39.6174026, -0.3074158 39.6174059)",,,roundabout,
77613374,True,,Avinguda de la Mancomunitat de l'Horta Nord,residential,,False,41.898,"LINESTRING (-0.3076488 39.6170746, -0.3074158 39.6174059)",,,,
77613378,True,,,tertiary,,False,6.761,"LINESTRING (-0.3074158 39.6174059, -0.3073891 39.6174169, -0.3073689 39.6174342, -0.3073609 39.617447)",,,roundabout,
77613375,False,,Avinguda València,residential,,False,60.877,"LINESTRING (-0.3073609 39.617447, -0.3066659 39.6173325)",,,,
77613378,True,,,tertiary,,False,7.973,"LINESTRING (-0.3073609 39.617447, -0.3073558 39.61747, -0.3073612 39.6174929, -0.307378 39.6175144)",,,roundabout,
77613375,False,,Avinguda València,residential,,True,60.877,"LINESTRING (-0.3066659 39.6173325, -0.3073609 39.617447)",,,,
77613679,True,,Carrer Alacant,residential,,False,54.667,"LINESTRING (-0.3066659 39.6173325, -0.3068527 39.6168624)",,,,
77613375,False,,Avinguda València,residential,,False,41.658,"LINESTRING (-0.3066659 39.6173325, -0.3062973 39.6172718, -0.3061903 39.6172542)",,,,
77594564,False,,Carrer Font de Mora,residential,,True,60.725,"LINESTRING (-0.307378 39.6175144, -0.3069674 39.6179596)",,,,
77613378,True,,,tertiary,,False,10.459,"LINESTRING (-0.307378 39.6175144, -0.3074018 39.6175288, -0.3074316 39.6175362, -0.3074618 39.6175351, -0.3074898 39.6175262)",,,roundabout,
77613385,True,,Avinguda València,tertiary,,False,38.099,"LINESTRING (-0.3074898 39.6175262, -0.3079114 39.6176354)",,,,
77613378,True,,,tertiary,,False,7.661,"LINESTRING (-0.3074898 39.6175262, -0.307512 39.6175104, -0.3075259 39.6174897, -0.3075299 39.6174676)",,,roundabout,
261688396,True,,,tertiary,,False,3.345,"LINESTRING (-0.3075299 39.6174676, -0.30752 39.6174385)",,,roundabout,
77594554,True,,Carrer d'en Ildefonso Fierro,residential,,False,53.665,"LINESTRING (-0.3079114 39.6176354, -0.3077339 39.6180331, -0.3077077 39.6180918)",,,,
77613385,True,,Avinguda València,tertiary,,False,56.89,"LINESTRING (-0.3079114 39.6176354, -0.3083676 39.6177275, -0.3085595 39.6177398)",,,,
77594557,True,,Carrer d'el Reverendo en Vicent Valero,residential,,False,63.162,"LINESTRING (-0.3059642 39.6178108, -0.3052401 39.6177034)",,,,
77613680,True,,Carrer Vall d'Aiora,residential,,False,64.851,"LINESTRING (-0.3061903 39.6172542, -0.3059642 39.6178108)",,,,destination
"[77613369, 77613370, 77613375]",False,,"['Carrer de Sant Joan', 'Avinguda València']",residential,,False,131.01500000000001,"LINESTRING (-0.3061903 39.6172542, -0.3059866 39.6172207, -0.3058892 39.6171986, -0.3054816 39.6171242, -0.3053708 39.6171029, -0.3050953 39.6170498, -0.3046982 39.6169985)",,yes,,
77613375,False,,Avinguda València,residential,,True,41.658,"LINESTRING (-0.3061903 39.6172542, -0.3062973 39.6172718, -0.3066659 39.6173325)",,,,
77613679,True,,Carrer Alacant,residential,,False,43.331,"LINESTRING (-0.3069621 39.616587, -0.3071307 39.6162196)",,,,
77614134,True,,Carrer Garcia Lorca,residential,,False,77.356,"LINESTRING (-0.3069621 39.616587, -0.3078419 39.616744)",,,,
77613679,True,,Carrer Alacant,residential,,False,32.025,"LINESTRING (-0.3068527 39.6168624, -0.3069621 39.616587)",,,,
77614130,True,,Carrer Cisterna,residential,,False,72.158,"LINESTRING (-0.3068527 39.6168624, -0.3076488 39.6170746)",,,,
77614139,False,,Carrer Nord,residential,,False,42.004,"LINESTRING (-0.3058463 39.6163639, -0.3060395 39.6160167)",,,,
77614139,False,,Carrer Nord,residential,,True,78.562,"LINESTRING (-0.3058463 39.6163639, -0.3054708 39.6170085)",,,,
77614134,True,,Carrer Garcia Lorca,residential,,False,98.76599999999999,"LINESTRING (-0.3058463 39.6163639, -0.3060881 39.6164204, -0.3069621 39.616587)",,,,
77613374,True,,Avinguda de la Mancomunitat de l'Horta Nord,residential,,False,40.311,"LINESTRING (-0.3078419 39.616744, -0.3076488 39.6170746)",,,,
77614139,False,,Carrer Nord,residential,,False,78.562,"LINESTRING (-0.3054708 39.6170085, -0.3058463 39.6163639)",,,,
77615602,True,,Carrer Colón,residential,,False,78.232,"LINESTRING (-0.3080202 39.6163792, -0.3071307 39.6162196)",,,,
77613374,True,,Avinguda de la Mancomunitat de l'Horta Nord,residential,,False,43.344,"LINESTRING (-0.3080202 39.6163792, -0.307983 39.6164553, -0.3078419 39.616744)",,,,
77613679,True,,Carrer Alacant,residential,,False,62.2,"LINESTRING (-0.3071307 39.6162196, -0.3073727 39.6156922)",,,,
77615602,True,,Carrer Colón,residential,,False,96.154,"LINESTRING (-0.3071307 39.6162196, -0.3060395 39.6160167)",,,,
77614139,False,,Carrer Nord,residential,,False,60.094,"LINESTRING (-0.3060395 39.6160167, -0.3063184 39.6155208)",,,,
77614139,False,,Carrer Nord,residential,,True,42.004,"LINESTRING (-0.3060395 39.6160167, -0.3058463 39.6163639)",,,,
77613374,True,,Avinguda de la Mancomunitat de l'Horta Nord,residential,,False,62.851,"LINESTRING (-0.3082711 39.6158481, -0.3081852 39.6160415, -0.3080202 39.6163792)",,,,
77615618,True,,Carrer del Pare Buenaventura,residential,,False,19.021,"LINESTRING (-0.3082711 39.6158481, -0.3083729 39.6158759, -0.3084861 39.6158866)",,,,
77615618,True,,Carrer del Pare Buenaventura,residential,,False,78.883,"LINESTRING (-0.3073727 39.6156922, -0.3082711 39.6158481)",,,,
77613679,True,,Carrer Alacant,residential,,False,33.263999999999996,"LINESTRING (-0.3073727 39.6156922, -0.3074598 39.6155231, -0.3075117 39.6154129)",,,,
77614139,False,,Carrer Nord,residential,,True,60.094,"LINESTRING (-0.3063184 39.6155208, -0.3060395 39.6160167)",,,,
77615618,True,,Carrer del Pare Buenaventura,residential,,False,92.298,"LINESTRING (-0.3063184 39.6155208, -0.3073727 39.6156922)",,,,
77614139,False,,Carrer Nord,residential,,False,123.37800000000001,"LINESTRING (-0.3063184 39.6155208, -0.306438 39.6153036, -0.3066011 39.6153279, -0.3073852 39.615465, -0.3074407 39.6154746, -0.3075117 39.6154129)",,,,
77613373,True,,Avinguda de la Mancomunitat de l'Horta Nord,residential,,False,25.193,"LINESTRING (-0.3084861 39.6158866, -0.3085534 39.615721, -0.3085714 39.6156698)",,,,
77461956,True,,Carrer Federica Montseny,residential,,False,27.754,"LINESTRING (-0.3074703 39.6130167, -0.3077881 39.6130653)",,,,
77617231,False,,Carrer de Gutiérrez Mellado,residential,,True,113.29,"LINESTRING (-0.3074703 39.6130167, -0.3071109 39.6139972)",,,,
219715114,True,,Carrer del Professor Tomàs y Valiente,residential,,False,43.887,"LINESTRING (-0.3072758 39.6144642, -0.3077764 39.6145482)",,,,
77617220,True,,Carrer de Gutiérrez Mellado,residential,,False,84.591,"LINESTRING (-0.3069862 39.6151915, -0.3072758 39.6144642)",,,,
77617231,False,,Carrer de Gutiérrez Mellado,residential,,False,172.131,"LINESTRING (-0.3069862 39.6151915, -0.3068789 39.6152245, -0.3066428 39.6151832, -0.3065785 39.615084, -0.3071109 39.6139972)",,,,
77461955,True,,Avinguda de la Llibertat,residential,,False,77.55799999999999,"LINESTRING (-0.308557 39.6142328, -0.3077072 39.61409, -0.3076722 39.6140848)",,,,
77617228,True,,Carrer del Caminàs,residential,,False,12.783,"LINESTRING (-0.3079845 39.6155075, -0.3079698 39.6153931)",,,,
1213526109,False,,Calle del Caminás,tertiary,,False,4.198,"LINESTRING (-0.3079845 39.6155075, -0.3080307 39.6155201)",2,,,
77461959,False,,Carrer del Caminàs,tertiary,,True,41.843,"LINESTRING (-0.3079845 39.6155075, -0.3077583 39.6154618, -0.3075117 39.6154129)",2,,,
1213526110,True,,Carrer del Caminàs,residential,,False,87.185,"LINESTRING (-0.3079698 39.6153931, -0.3069862 39.6151915)",,,,
77617254,True,,Carrer de Noisiel,residential,,False,95.62,"LINESTRING (-0.3079698 39.6153931, -0.3079741 39.6153174, -0.3079157 39.6150794, -0.3078921 39.6149843, -0.3077764 39.6145482)",,,,
77617231,False,,Carrer de Gutiérrez Mellado,residential,,False,113.29,"LINESTRING (-0.3071109 39.6139972, -0.3074703 39.6130167)",,,,
77617231,False,,Carrer de Gutiérrez Mellado,residential,,True,172.131,"LINESTRING (-0.3071109 39.6139972, -0.3065785 39.615084, -0.3066428 39.6151832, -0.3068789 39.6152245, -0.3069862 39.6151915)",,,,
77617254,True,,Carrer de Noisiel,residential,,False,52.295,"LINESTRING (-0.3077764 39.6145482, -0.3076722 39.6140848)",,,,
23525638,True,,,tertiary,,False,11.007,"LINESTRING (-0.308493 39.6155671, -0.308408 39.6155563, -0.3083663 39.615562)",1,,roundabout,
77617639,True,,Calle de Mercè Rodoreda,tertiary,,False,13.599,"LINESTRING (-0.2999128 39.6142433, -0.3000457 39.6141764)",1,,,
23525631,True,,,tertiary,,False,10.455,"LINESTRING (-0.2999128 39.6142433, -0.2998824 39.6142025, -0.299839 39.6141695)",2,,roundabout,
904706973,False,,,tertiary,,True,30.603,"LINESTRING (-0.3000457 39.6141764, -0.300386 39.6140926)",2,,,
77617640,True,,Calle de Mercè Rodoreda,tertiary,,False,17.725,"LINESTRING (-0.3000457 39.6141764, -0.2999157 39.6141706, -0.299839 39.6141695)",1,,,
1253420373,True,,,residential,,False,9.16,"LINESTRING (-0.3044894 39.6130348, -0.304596 39.6130283)",,,,
77708815,True,,Carrer Miajadas,residential,,False,80.924,"LINESTRING (-0.3044894 39.6130348, -0.3043846 39.6134723, -0.3043323 39.6137523)",,,,
77708828,True,,Carrer Mercé Rodoreda,residential,,False,7.471,"LINESTRING (-0.3024901 39.6134209, -0.3025732 39.6134005)",,,,
77708796,True,,Carrer de Calderón de la Barca,residential,,False,64.85900000000001,"LINESTRING (-0.3024901 39.6134209, -0.302479 39.613481, -0.3024392 39.6136964, -0.3023667 39.613895, -0.3023459 39.6139924)",,,,
77621048,False,,Carrer Assali de Gudal,residential,,False,58.452,"LINESTRING (-0.2990388 39.614831, -0.2988525 39.6153367)",,,,
1175552473,True,,Carrer Cabeçol,residential,,False,27.003,"LINESTRING (-0.2990388 39.614831, -0.2987391 39.6147557)",,,,
77621792,True,,Carrer la Plana,residential,,False,49.593,"LINESTRING (-0.2985564 39.6181329, -0.2984032 39.618563)",,,,
77621798,False,,Carrer del Mestre Soriano,residential,,True,12.929,"LINESTRING (-0.2980697 39.6176966, -0.2981088 39.6175843)",,,,
77621800,True,,Carrer les Germanes Martinez,residential,,False,69.238,"LINESTRING (-0.2973095 39.6174915, -0.2981088 39.6175843)",,,,
77621788,False,,Carrer de les Rotgeres,residential,,False,193.257,"LINESTRING (-0.2973095 39.6174915, -0.2974075 39.6165571, -0.2974746 39.615863, -0.2974954 39.6157597)",,,,
77621792,True,,Carrer la Plana,residential,,False,54.219,"LINESTRING (-0.2988558 39.6171702, -0.2987203 39.6176465)",,,,
77621792,True,,Carrer la Plana,residential,,False,55.878,"LINESTRING (-0.2987203 39.6176465, -0.2985564 39.6181329)",,,,
77621800,True,,Carrer les Germanes Martinez,residential,,False,50.027,"LINESTRING (-0.2987203 39.6176465, -0.2992976 39.6177147)",,,,
77626324,True,,Carrer de Nicolau Factor,residential,,False,50.001,"LINESTRING (-0.2984032 39.618563, -0.2989827 39.6186172)",,,,
"[1125708706, 77621796]",True,,"['Carrer de Nicolau Factor', 'Carrer de les Rotgeres']",residential,,False,175.587,"LINESTRING (-0.2984032 39.618563, -0.2978004 39.6184895, -0.2977005 39.6184774, -0.2973439 39.6175994, -0.2973095 39.6174915)",,,,
77626323,True,,Carrer del Replà,residential,,False,52.321,"LINESTRING (-0.3035443 39.6191176, -0.3038137 39.6186953)",,,,
"[77626319, 77626327]",True,,"['Carrer del Replà', 'Carrer Riu Palancia']",residential,,False,58.891,"LINESTRING (-0.3035443 39.6191176, -0.3033699 39.6193854, -0.3030735 39.6193575)",,,,
77621798,False,,Carrer del Mestre Soriano,residential,,False,12.929,"LINESTRING (-0.2981088 39.6175843, -0.2980697 39.6176966)",,,,
77621800,True,,Carrer les Germanes Martinez,residential,,False,52.834,"LINESTRING (-0.2981088 39.6175843, -0.2983818 39.6176138, -0.2987203 39.6176465)",,,,
77625017,False,,Camí Fondo,unclassified,,True,32.338,"LINESTRING (-0.300931 39.6188367, -0.300803 39.6191103)",,,,
77626324,True,,Carrer de Nicolau Factor,residential,,False,35.025,"LINESTRING (-0.300931 39.6188367, -0.3013363 39.6188785)",,,,
77625017,False,,Camí Fondo,unclassified,,False,32.338,"LINESTRING (-0.300803 39.6191103, -0.300931 39.6188367)",,,,
77626323,True,,Carrer del Replà,residential,,False,57.197,"LINESTRING (-0.3038137 39.6186953, -0.3040746 39.6182218)",,,,
77707769,True,,Carrer Verge al Peu de la Creu,residential,,False,52.474,"LINESTRING (-0.3038137 39.6186953, -0.3032054 39.6186393)",,,,
77626319,True,,Carrer Riu Palancia,residential,,False,70.071,"LINESTRING (-0.3030735 39.6193575, -0.3022634 39.6192697)",,,,
77626319,True,,Carrer Riu Palancia,residential,,False,83.578,"LINESTRING (-0.3022634 39.6192697, -0.3012985 39.6191578)",,,,
77626321,False,,Carrer Riu Palancia,residential,,False,31.354,"LINESTRING (-0.2996268 39.6189815, -0.299989 39.6190223)",,,,
77626324,True,,Carrer de Nicolau Factor,residential,,False,68.851,"LINESTRING (-0.3023242 39.6189832, -0.3031193 39.6190742)",,,,
77626325,True,,Carrer de Castelló,residential,,False,32.28,"LINESTRING (-0.3023242 39.6189832, -0.3022634 39.6192697)",,,,
77626324,True,,Carrer de Nicolau Factor,residential,,False,36.721,"LINESTRING (-0.3031193 39.6190742, -0.3035443 39.6191176)",,,,
77626326,True,,Carrer Gobernador Angresola,residential,,False,31.745,"LINESTRING (-0.3031193 39.6190742, -0.3030735 39.6193575)",,,,
77626325,True,,Carrer de Castelló,residential,,False,48.595,"LINESTRING (-0.3024091 39.6185511, -0.3023242 39.6189832)",,,,
77707769,True,,Carrer Verge al Peu de la Creu,residential,,False,85.852,"LINESTRING (-0.3024091 39.6185511, -0.3014174 39.6184391)",,,,
77626326,True,,Carrer Gobernador Angresola,residential,,False,48.918,"LINESTRING (-0.3032054 39.6186393, -0.3031193 39.6190742)",,,,
77707769,True,,Carrer Verge al Peu de la Creu,residential,,False,68.908,"LINESTRING (-0.3032054 39.6186393, -0.3024091 39.6185511)",,,,
77621794,True,,Carrer d'en María Amigó,residential,,False,78.146,"LINESTRING (-0.3042938 39.6177941, -0.3033893 39.6177022)",,,,
77707268,False,,Passeig de la Constitució,residential,,True,48.247,"LINESTRING (-0.3042938 39.6177941, -0.3044959 39.6173891)",,,,
77626323,True,,Carrer del Replà,residential,,False,51.132000000000005,"LINESTRING (-0.3040746 39.6182218, -0.3041344 39.6181086, -0.3042938 39.6177941)",,,,
77621794,True,,Carrer d'en María Amigó,residential,,False,68.748,"LINESTRING (-0.3033893 39.6177022, -0.3025965 39.6176058)",,,,
77626326,True,,Carrer Gobernador Angresola,residential,,False,50.502,"LINESTRING (-0.3033893 39.6177022, -0.3032997 39.6181511)",,,,
77707260,False,,Carrer Gobernador Angresola,residential,,False,23.734,"LINESTRING (-0.3033893 39.6177022, -0.3034285 39.6174909)",,,,
77707260,False,,Carrer Gobernador Angresola,residential,,True,23.734,"LINESTRING (-0.3034285 39.6174909, -0.3033893 39.6177022)",,,,
77621794,True,,Carrer d'en María Amigó,residential,,False,87.688,"LINESTRING (-0.3025965 39.6176058, -0.3015853 39.6174828)",,,,
77626325,True,,Carrer de Castelló,residential,,False,51.041,"LINESTRING (-0.3025965 39.6176058, -0.3025069 39.6180596)",,,,
77621800,True,,Carrer les Germanes Martinez,residential,,False,66.838,"LINESTRING (-0.3032997 39.6181511, -0.3040746 39.6182218)",,,,
77626326,True,,Carrer Gobernador Angresola,residential,,False,54.883,"LINESTRING (-0.3032997 39.6181511, -0.3032054 39.6186393)",,,,
77707265,True,,Carrer de la Font,residential,,False,49.893,"LINESTRING (-0.3038354 39.616001, -0.3035369 39.6163863)",,,,
77707272,True,,Carrer de Sant Miguel,residential,,False,102.697,"LINESTRING (-0.3038354 39.616001, -0.3049986 39.6162248)",,,,
77707265,True,,Carrer de la Font,residential,,False,43.889,"LINESTRING (-0.3035369 39.6163863, -0.3033318 39.616748)",,,,
77707274,True,,Carrer de Sant Pere,living_street,10,False,74.997,"LINESTRING (-0.3035369 39.6163863, -0.3026875 39.6162227)",,,,
77707267,True,,Carrer dels Horts,residential,,False,47.834,"LINESTRING (-0.3032145 39.6171469, -0.3028829 39.6170229, -0.3027046 39.6169727)",,,,
77707267,True,,Carrer dels Horts,residential,,False,29.183,"LINESTRING (-0.3044959 39.6173891, -0.3041626 39.6173347)",,,,
77707268,False,,Passeig de la Constitució,residential,,False,48.247,"LINESTRING (-0.3044959 39.6173891, -0.3042938 39.6177941)",,,,
77707268,False,,Passeig de la Constitució,residential,,True,46.762,"LINESTRING (-0.3044959 39.6173891, -0.3046982 39.6169985)",,,,
77707768,True,,Carrer de Coladers,residential,,False,47.835,"LINESTRING (-0.3041626 39.6173347, -0.3043704 39.6169354)",,,,
77707267,True,,Carrer dels Horts,residential,,False,83.929,"LINESTRING (-0.3041626 39.6173347, -0.3032805 39.6171686, -0.3032145 39.6171469)",,,,
77626325,True,,Carrer de Castelló,residential,,False,71.004,"LINESTRING (-0.3027046 39.6169727, -0.3025965 39.6176058)",,,,
77707267,True,,Carrer dels Horts,residential,,False,88.534,"LINESTRING (-0.3027046 39.6169727, -0.3016849 39.6168426)",,,,
77621800,True,,Carrer les Germanes Martinez,residential,,False,68.665,"LINESTRING (-0.3025069 39.6180596, -0.3032997 39.6181511)",,,,
77626325,True,,Carrer de Castelló,residential,,False,55.291,"LINESTRING (-0.3025069 39.6180596, -0.3024091 39.6185511)",,,,
77707270,True,,Carrer de Sant Josep,residential,,False,37.605,"LINESTRING (-0.3023661 39.6157336, -0.3024756 39.6154061)",,,,
77707272,True,,Carrer de Sant Miguel,residential,,False,37.241,"LINESTRING (-0.3023661 39.6157336, -0.3027869 39.6158178)",,,,
77707275,True,,Carrer de Sant Antoni,residential,,False,44.378,"LINESTRING (-0.3026445 39.6150025, -0.3021348 39.614931)",,,,
77707271,False,,Carrer Don Paco Roca,residential,,False,48.496,"LINESTRING (-0.3031279 39.6150769, -0.3029735 39.6154965)",,,,
77707275,True,,Carrer de Sant Antoni,residential,,False,42.226,"LINESTRING (-0.3031279 39.6150769, -0.3026445 39.6150025)",,,,
77707271,False,,Carrer Don Paco Roca,residential,,True,38.315,"LINESTRING (-0.3028625 39.6158303, -0.3029735 39.6154965)",,,,
77707272,True,,Carrer de Sant Miguel,residential,,False,85.471,"LINESTRING (-0.3028625 39.6158303, -0.3038354 39.616001)",,,,
77707272,True,,Carrer de Sant Miguel,residential,,False,6.623,"LINESTRING (-0.3027869 39.6158178, -0.3028625 39.6158303)",,,,
77707273,False,,Calle de la Torreta,residential,,False,45.821,"LINESTRING (-0.3027869 39.6158178, -0.3026875 39.6162227)",,,,
77707273,False,,Calle de la Torreta,residential,,False,45.235,"LINESTRING (-0.3026875 39.6162227, -0.3025758 39.6166203)",,,,
77707273,False,,Calle de la Torreta,residential,,True,45.821,"LINESTRING (-0.3026875 39.6162227, -0.3027869 39.6158178)",,,,
77707274,True,,Carrer de Sant Pere,living_street,10,False,81.752,"LINESTRING (-0.3026875 39.6162227, -0.3017633 39.6160392)",,,,
77707265,True,,Carrer de la Font,residential,,False,53.011,"LINESTRING (-0.3040091 39.615189, -0.3038898 39.6156568)",,,,
77707275,True,,Carrer de Sant Antoni,residential,,False,76.505,"LINESTRING (-0.3040091 39.615189, -0.3031279 39.6150769)",,,,
77707282,True,,Carrer del Puig,residential,,False,29.697,"LINESTRING (-0.3008927 39.6147639, -0.3009757 39.6145046)",,,,
77707275,True,,Carrer de Sant Antoni,residential,,False,114.188,"LINESTRING (-0.3008927 39.6147639, -0.2998117 39.6146156, -0.2997905 39.6146012, -0.2997802 39.6145868, -0.2997784 39.6145533, -0.2997906 39.6145168, -0.2998316 39.6144525)",,,,
77707281,True,,Carrer de Juan Ramón Jiménez,residential,,False,13.108,"LINESTRING (-0.3009944 39.6143876, -0.3009757 39.6145046)",,,,
77707285,True,,Carrer de Palau,residential,,False,25.675,"LINESTRING (-0.2985613 39.615282, -0.2988525 39.6153367)",,,,
77621048,False,,Carrer Assali de Gudal,residential,,False,76.524,"LINESTRING (-0.2988525 39.6153367, -0.298633 39.6160038)",,,,
77621048,False,,Carrer Assali de Gudal,residential,,True,58.452,"LINESTRING (-0.2988525 39.6153367, -0.2990388 39.614831)",,,,
77707286,True,,Carrer de Palau,residential,,False,54.102,"LINESTRING (-0.2994577 39.6154759, -0.2988525 39.6153367)",,,,
"[77707283, 77707287]",True,,"['Carrer Vicente Sebastia', 'Carrer Cabeçol']",residential,,False,114.441,"LINESTRING (-0.2994577 39.6154759, -0.2996633 39.6149725, -0.2990388 39.614831)",,,,
77621794,True,,Carrer d'en María Amigó,residential,,False,54.419,"LINESTRING (-0.3011157 39.6174326, -0.3004864 39.6173654)",,,,
77621792,True,,Carrer la Plana,residential,,False,57.98,"LINESTRING (-0.2990513 39.616671, -0.2988558 39.6171702)",,,,
77707766,True,,Carrer de Sant Vicent,residential,,False,50.27,"LINESTRING (-0.2990513 39.616671, -0.2996242 39.6167691)",,,,
77707275,True,,Carrer de Sant Antoni,residential,,False,107.458,"LINESTRING (-0.3052424 39.6153659, -0.3040091 39.615189)",,,,
77708027,False,,Carrer del Venerable Muñoz,residential,,False,56.836,"LINESTRING (-0.3052424 39.6153659, -0.3050658 39.6158586)",,,,
77707277,True,,Carrer de les Barreres,residential,,False,6.672,"LINESTRING (-0.3050658 39.6158586, -0.3051417 39.6158721)",,,,
77708027,False,,Carrer del Venerable Muñoz,residential,,True,56.836,"LINESTRING (-0.3050658 39.6158586, -0.3052424 39.6153659)",,,,
77708028,True,,Carrer de Sant Miguel,residential,,False,57.542,"LINESTRING (-0.3056507 39.6163491, -0.3049986 39.6162248)",,,,
77708033,False,,Carrer 9 d'Octubre,residential,,False,82.104,"LINESTRING (-0.3056507 39.6163491, -0.3051596 39.6169832)",,,,
77707759,True,,Carrer de Montcada,residential,,False,89.822,"LINESTRING (-0.3049986 39.6162248, -0.3048065 39.616687, -0.3046982 39.6169985)",,,,
77708029,True,,Carrer 9 d'Octubre,residential,,False,42.394,"LINESTRING (-0.3058608 39.6160039, -0.3056507 39.6163491)",,,,
678603864,False,,Carrer del Caminàs,tertiary,,True,13.293,"LINESTRING (-0.3052064 39.6150723, -0.3050513 39.6150682)",2,,,
