osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,junction,ref
151800460,residential,False,False,49.951,"LINESTRING (-1.3079633 38.1142603, -1.3075865 38.1139228)",,Calle Dama de Elche,,,
151749671,primary,False,False,28.721,"LINESTRING (-1.3052655 38.1166991, -1.305018 38.1168688)",,Avenida Antonete Gálvez,30,,
151749671,primary,False,True,37.213,"LINESTRING (-1.3052655 38.1166991, -1.3055797 38.1164735)",,Avenida Antonete Gálvez,30,,
152522239,residential,False,True,71.487,"LINESTRING (-1.3052655 38.1166991, -1.3045523 38.1163853)",,Calle Isaac Peral,,,
152105265,residential,False,False,56.167,"LINESTRING (-1.3077991 38.115821, -1.3073073 38.1161457)",,Calle Azahar,,,
151884911,residential,False,False,71.209,"LINESTRING (-1.3069461 38.116908, -1.3076651 38.1166078)",,Calle La Rosa,,,
151884911,residential,False,True,49.185,"LINESTRING (-1.3069461 38.116908, -1.3064489 38.1171145)",,Calle La Rosa,,,
152105238,residential,True,False,24.819,"LINESTRING (-1.3069461 38.116908, -1.3070723 38.1171079)",,Calle Orquídea,,,
151884911,residential,False,True,71.209,"LINESTRING (-1.3076651 38.1166078, -1.3069461 38.116908)",,Calle La Rosa,,,
152105240,residential,True,False,35.763,"LINESTRING (-1.3076651 38.1166078, -1.3074718 38.1163244)",,Calle Alhelí,,,
1148779614,residential,True,False,25.13,"LINESTRING (-1.3067954 38.1196267, -1.30679 38.119573, -1.3067747 38.1195197, -1.306751 38.1194662, -1.3067077 38.1194158)",,,,,
"[1148779626, 1148779615]",primary,True,False,41.717999999999996,"LINESTRING (-1.3067954 38.1196267, -1.3067884 38.1196178, -1.306762 38.1195944, -1.306733 38.1195703, -1.3067058 38.1195505, -1.3066655 38.1195295, -1.3066227 38.1195085, -1.3065799 38.1194915, -1.3065314 38.1194737, -1.3064914 38.1194631, -1.3064451 38.1194561, -1.3064129 38.1194563, -1.3063908 38.1194606)",,Avenida Daniel Ayala,,circular,
151749670,primary,False,False,36.737,"LINESTRING (-1.3045112 38.117186, -1.3041836 38.1173927)",,Avenida Antonete Gálvez,30,,
151749670,primary,False,True,19.604,"LINESTRING (-1.3045112 38.117186, -1.304671 38.1170624)",,Avenida Antonete Gálvez,30,,
152105252,residential,True,False,80.958,"LINESTRING (-1.3045112 38.117186, -1.3051465 38.1177154)",,Calle Cabo Guardia Civil Pedro Moreno,,,
151883855,unclassified,False,False,33.249,"LINESTRING (-1.3074718 38.1163244, -1.3071309 38.1164566)",,Avenida La Rosaleda,,,
152105240,residential,True,False,24.579,"LINESTRING (-1.3074718 38.1163244, -1.3074496 38.1162918, -1.3073073 38.1161457)",,Calle Alhelí,,,
152105248,residential,True,False,70.10300000000001,"LINESTRING (-1.3056534 38.1181848, -1.3055192 38.1182397, -1.3050164 38.1185639)",,Calle Alfonso X el Sabio,,,
152105256,unclassified,False,False,19.127000000000002,"LINESTRING (-1.3055912 38.1190366, -1.3056046 38.1191011, -1.3055778 38.1191265, -1.305486 38.1191121)",,,,,
152105267,residential,False,False,12.687999999999999,"LINESTRING (-1.3055912 38.1190366, -1.305635 38.1190835, -1.305677 38.1191286)",,Calle Actor Francisco Rabal,,,
152105267,residential,False,True,29.996000000000002,"LINESTRING (-1.3055912 38.1190366, -1.3055369 38.1189852, -1.3053721 38.1188291)",,Calle Actor Francisco Rabal,,,
152105251,residential,True,False,107.743,"LINESTRING (-1.3071307 38.1181097, -1.3077102 38.1189647)",,Calle Rodrigo López de Mendoza,,,
152105268,residential,True,False,85.492,"LINESTRING (-1.307647 38.1200709, -1.306821 38.11966)",,,,,
152271966,residential,False,False,114.542,"LINESTRING (-1.307647 38.1200709, -1.3076833 38.1200739, -1.3077101 38.1200402, -1.3077074 38.1199769, -1.3076753 38.1198777, -1.3074982 38.1195991, -1.3072306 38.1191628)",,Calle Comendador Frey Luis de Paz,,,
152262451,residential,False,True,95.875,"LINESTRING (-1.3065813 38.1138094, -1.3060743 38.1145738)",,Calle Delicias,,,
152105259,residential,True,False,16.933999999999997,"LINESTRING (-1.3065813 38.1138094, -1.3066705 38.1138301, -1.3067196 38.1138242, -1.3067652 38.1138064)",,,,roundabout,
152105264,residential,False,False,47.929,"LINESTRING (-1.3065907 38.1173134, -1.3070723 38.1171079)",,Calle Las Naves,,,
152105251,residential,True,False,48.204,"LINESTRING (-1.3065907 38.1173134, -1.3067786 38.1175854, -1.3068538 38.1176943)",,Calle Rodrigo López de Mendoza,,,
151884911,residential,False,False,49.185,"LINESTRING (-1.3064489 38.1171145, -1.3069461 38.116908)",,Calle La Rosa,,,
152105251,residential,True,False,25.358,"LINESTRING (-1.3064489 38.1171145, -1.3065907 38.1173134)",,Calle Rodrigo López de Mendoza,,,
152105254,residential,False,False,49.765,"LINESTRING (-1.3064489 38.1171145, -1.3059502 38.1173298)",,Calle Azalea,,,
152264369,residential,False,False,17.937,"LINESTRING (-1.3065597 38.1136057, -1.3065702 38.1134446)",,Calle Agustina de Aragón,,,
152105259,residential,True,False,14.32,"LINESTRING (-1.3065597 38.1136057, -1.3065376 38.1136252, -1.3065124 38.1136663, -1.3065067 38.1136923, -1.3065087 38.1137229)",,,,roundabout,
152105243,residential,True,False,71.492,"LINESTRING (-1.3059502 38.1173298, -1.305537 38.1167751)",,Calle J. García Díaz,,,
152105254,residential,False,True,49.765,"LINESTRING (-1.3059502 38.1173298, -1.3064489 38.1171145)",,Calle Azalea,,,
152105254,residential,False,False,38.065,"LINESTRING (-1.3059502 38.1173298, -1.3056358 38.1174561, -1.3055627 38.1174855)",,Calle Azalea,,,
151800457,residential,False,True,54.788,"LINESTRING (-1.3067652 38.1138064, -1.307084 38.1142305)",,Calle La Alhambra de Granada,,,
152105259,residential,True,False,22.845,"LINESTRING (-1.3067652 38.1138064, -1.3068153 38.1137616, -1.3068328 38.1137198, -1.3068255 38.1136588, -1.3068012 38.1136231)",,,,roundabout,
151749671,primary,False,False,24.513,"LINESTRING (-1.3057902 38.116328, -1.3055797 38.1164735)",,Avenida Antonete Gálvez,30,,
151749671,primary,False,True,41.826,"LINESTRING (-1.3057902 38.116328, -1.3061533 38.1160833)",,Avenida Antonete Gálvez,30,,
152105251,residential,True,False,47.138,"LINESTRING (-1.3057902 38.116328, -1.3061262 38.1166594)",,Calle Rodrigo López de Mendoza,,,
152105264,residential,False,False,62.581,"LINESTRING (-1.30716 38.1170794, -1.3077921 38.1168159)",,Calle Las Naves,,,
152105264,residential,False,True,8.301,"LINESTRING (-1.30716 38.1170794, -1.3070723 38.1171079)",,Calle Las Naves,,,
155084948,residential,True,False,49.085,"LINESTRING (-1.30716 38.1170794, -1.3074778 38.1174432)",,Calle Orquídea,,,
152105240,residential,True,False,69.899,"LINESTRING (-1.3073073 38.1161457, -1.3067944 38.1156637)",,Calle Alhelí,,,
152105265,residential,False,True,56.167,"LINESTRING (-1.3073073 38.1161457, -1.3077991 38.115821)",,Calle Azahar,,,
152105241,residential,True,False,46.623,"LINESTRING (-1.306653 38.1182956, -1.3071307 38.1181097)",,Calle Vaso Ibérico de los Guerreros,,,
152271966,residential,False,True,108.865,"LINESTRING (-1.306653 38.1182956, -1.3072306 38.1191628)",,Calle Comendador Frey Luis de Paz,,,
151883855,unclassified,False,False,20.41,"LINESTRING (-1.3067344 38.1166074, -1.3065123 38.1166636)",,Avenida La Rosaleda,,,
151883855,unclassified,False,True,38.528,"LINESTRING (-1.3067344 38.1166074, -1.3071309 38.1164566)",,Avenida La Rosaleda,,,
152105238,residential,True,False,38.213,"LINESTRING (-1.3067344 38.1166074, -1.3069461 38.116908)",,Calle Orquídea,,,
152105251,residential,True,False,52.157,"LINESTRING (-1.3068538 38.1176943, -1.3071307 38.1181097)",,Calle Rodrigo López de Mendoza,,,
152105248,residential,True,False,94.85999999999999,"LINESTRING (-1.3068538 38.1176943, -1.3061168 38.1179996, -1.3059179 38.1180819, -1.3058943 38.1180917)",,Calle Alfonso X el Sabio,,,
152105248,residential,True,False,23.48,"LINESTRING (-1.3058943 38.1180917, -1.3056534 38.1181848)",,Calle Alfonso X el Sabio,,,
152105258,residential,False,False,50.63,"LINESTRING (-1.3058943 38.1180917, -1.3061668 38.1184934)",,Calle Gregorio de la Rosa,,,
152105251,residential,True,False,37.674,"LINESTRING (-1.306244 38.1168165, -1.3064489 38.1171145)",,Calle Rodrigo López de Mendoza,,,
152105257,unclassified,False,False,28.982,"LINESTRING (-1.306244 38.1168165, -1.3065123 38.1166636)",,,,,
152105269,residential,False,True,5.852,"LINESTRING (-1.3067077 38.1194158, -1.3067388 38.1193692)",,,,,
152105239,residential,True,False,28.579,"LINESTRING (-1.3067077 38.1194158, -1.3066221 38.119413, -1.3065459 38.1194196, -1.3064831 38.1194304, -1.3064364 38.1194437, -1.3063908 38.1194606)",,,,,
152105241,residential,True,False,78.909,"LINESTRING (-1.3053721 38.1188291, -1.3061668 38.1184934)",,Calle Vaso Ibérico de los Guerreros,,,
152105267,residential,False,True,42.87,"LINESTRING (-1.3053721 38.1188291, -1.3050164 38.1185639)",,Calle Actor Francisco Rabal,,,
152105267,residential,False,False,29.996000000000002,"LINESTRING (-1.3053721 38.1188291, -1.3055369 38.1189852, -1.3055912 38.1190366)",,Calle Actor Francisco Rabal,,,
151749671,primary,False,False,34.887,"LINESTRING (-1.3067944 38.1156637, -1.3064861 38.1158627)",,Avenida Antonete Gálvez,30,,
151749671,primary,False,True,20.153,"LINESTRING (-1.3067944 38.1156637, -1.3069677 38.1155443)",,Avenida Antonete Gálvez,30,,
393011298,primary,False,False,22.875,"LINESTRING (-1.3057084 38.1192203, -1.3055168 38.1191271, -1.305486 38.1191121)",2,Avenida Daniel Ayala,,,
393011298,primary,False,True,52.95,"LINESTRING (-1.3057084 38.1192203, -1.3057659 38.1192477, -1.3060236 38.1193702, -1.3061785 38.1194395, -1.3062302 38.1194615)",2,Avenida Daniel Ayala,,,
152105254,residential,False,False,44.935,"LINESTRING (-1.3055627 38.1174855, -1.3053697 38.1175662, -1.3053069 38.1175924, -1.3051465 38.1177154)",,Calle Azalea,,,
152105254,residential,False,True,38.065,"LINESTRING (-1.3055627 38.1174855, -1.3056358 38.1174561, -1.3059502 38.1173298)",,Calle Azalea,,,
152096147,residential,False,True,48.762,"LINESTRING (-1.3067388 38.1193692, -1.3072306 38.1191628)",,Avenida 12 de octubre,,,
152105258,residential,False,True,109.488,"LINESTRING (-1.3067388 38.1193692, -1.3061668 38.1184934)",,Calle Gregorio de la Rosa,,,
152105269,residential,False,False,5.852,"LINESTRING (-1.3067388 38.1193692, -1.3067077 38.1194158)",,,,,
152105248,residential,True,False,61.315,"LINESTRING (-1.3074778 38.1174432, -1.3068538 38.1176943)",,Calle Alfonso X el Sabio,,,
152105259,residential,True,False,23.744000000000003,"LINESTRING (-1.3068012 38.1136231, -1.3067597 38.1135927, -1.306694 38.1135733, -1.3066365 38.1135747, -1.3066087 38.1135814, -1.3065597 38.1136057)",,,,roundabout,
155084972,residential,False,True,24.567,"LINESTRING (-1.3068012 38.1136231, -1.3068693 38.113613, -1.3070722 38.113566)",,Camino de los Valientes,,,
152262453,residential,False,True,40.483,"LINESTRING (-1.3065087 38.1137229, -1.3060532 38.113787)",,Camino de los Valientes,,,
152105259,residential,True,False,11.703,"LINESTRING (-1.3065087 38.1137229, -1.3065571 38.1137944, -1.3065813 38.1138094)",,,,roundabout,
1148779619,primary,True,False,12.01,"LINESTRING (-1.3069347 38.1198028, -1.3068396 38.1197249)",,Avenida Daniel Ayala,,,RM-522
152105252,residential,True,False,68.489,"LINESTRING (-1.3051465 38.1177154, -1.3056534 38.1181848)",,Calle Cabo Guardia Civil Pedro Moreno,,,
152105254,residential,False,False,79.047,"LINESTRING (-1.3051465 38.1177154, -1.3044763 38.1181922)",,Calle Azalea,,,
152105254,residential,False,True,44.935,"LINESTRING (-1.3051465 38.1177154, -1.3053069 38.1175924, -1.3053697 38.1175662, -1.3055627 38.1174855)",,Calle Azalea,,,
1148779625,primary,True,False,4.327999999999999,"LINESTRING (-1.306821 38.11966, -1.3068073 38.1196418, -1.3067954 38.1196267)",,Avenida Daniel Ayala,,circular,
152105241,residential,True,False,47.884,"LINESTRING (-1.3061668 38.1184934, -1.306653 38.1182956)",,Calle Vaso Ibérico de los Guerreros,,,
152105258,residential,False,False,109.488,"LINESTRING (-1.3061668 38.1184934, -1.3067388 38.1193692)",,Calle Gregorio de la Rosa,,,
152105258,residential,False,True,50.63,"LINESTRING (-1.3061668 38.1184934, -1.3058943 38.1180917)",,Calle Gregorio de la Rosa,,,
