osmid,oneway,lanes,ref,highway,reversed,length,name,maxspeed,geometry,junction,width
953118449,False,,,residential,True,13.565,Rúa Viriato Lamas,,"LINESTRING (-8.4041725 43.0792337, -8.4042786 43.079246, -8.4042989 43.0792489, -8.4043371 43.0792543)",,
953118452,False,,,residential,False,116.24700000000001,Rúa Viriato Lamas,,"LINESTRING (-8.4041725 43.0792337, -8.4037155 43.0791881, -8.4034465 43.0791606, -8.4028921 43.079105, -8.4027545 43.0790916)",,
86462918,False,,DP-5903,secondary,False,103.41999999999999,Rúa do Recreo,30,"LINESTRING (-8.4124085 43.0744226, -8.4123367 43.0744449, -8.4121592 43.0745089, -8.4119745 43.0745756, -8.4117481 43.074719, -8.411552 43.0749177, -8.4114681 43.075014)",,
86462918,False,,DP-5903,secondary,True,47.732,Rúa do Recreo,30,"LINESTRING (-8.4124085 43.0744226, -8.4125142 43.0743858, -8.4128043 43.0743, -8.4129494 43.0742551)",,
87609426,False,,,residential,False,57.471000000000004,Rúa da Reverencia,,"LINESTRING (-8.4124085 43.0744226, -8.4124357 43.0744687, -8.4125907 43.0747316, -8.4126686 43.074812, -8.4127542 43.0748649)",,
87609539,False,,,residential,False,20.936,,,"LINESTRING (-8.404243 43.0790526, -8.4042084 43.0791411, -8.4042055 43.0791486, -8.4041725 43.0792337)",,
953118451,False,,,residential,False,14.719000000000001,Rúa de Galicia,,"LINESTRING (-8.404243 43.0790526, -8.4043242 43.079081, -8.4044031 43.0791144)",,
"[87609489, 953118453]",False,,,residential,True,83.97399999999999,Rúa de Galicia,,"LINESTRING (-8.404243 43.0790526, -8.4041857 43.0790144, -8.4039332 43.07876, -8.4036283 43.0784468)",,
256499072,False,2,,residential,False,189.09199999999998,Rúa do Mediodía,30,"LINESTRING (-8.4098532 43.0737897, -8.4099982 43.0738846, -8.4114681 43.075014)",,
1086060549,False,,,residential,True,15.279,Rúa do Mediodía,,"LINESTRING (-8.4098532 43.0737897, -8.4098131 43.0737622, -8.409716 43.0736957)",,
190007266,False,,,residential,True,19.09,Rúa da Fábrica,,"LINESTRING (-8.4027545 43.0790916, -8.4026841 43.0789278)",,
190007266,False,,,residential,False,115.208,Rúa da Fábrica,,"LINESTRING (-8.4027545 43.0790916, -8.4028327 43.0794756, -8.4037148 43.0795435)",,
953118452,False,,,residential,True,116.247,Rúa Viriato Lamas,,"LINESTRING (-8.4027545 43.0790916, -8.4028921 43.079105, -8.4034465 43.0791606, -8.4037155 43.0791881, -8.4041725 43.0792337)",,
947926476,False,,DP-5903,secondary,True,21.201,Rúa do Recreo,30,"LINESTRING (-8.4086432 43.0760782, -8.4088091 43.0762254)",,
282830570,True,,,residential,False,84.833,Rúa Victor González Faya,30,"LINESTRING (-8.4086432 43.0760782, -8.4087015 43.0760341, -8.4087201 43.0760188, -8.4087899 43.0759627, -8.4088341 43.075917, -8.4088728 43.0758724, -8.4089129 43.0758222, -8.4089342 43.0757886, -8.4089562 43.0757527, -8.4091114 43.0754088)",,2.5
947926476,False,,DP-5903,secondary,False,75.432,Rúa do Recreo,30,"LINESTRING (-8.4086432 43.0760782, -8.4086117 43.0760498, -8.4084879 43.0759382, -8.4083892 43.0758493, -8.408295 43.0757946, -8.4082221 43.0757523, -8.4081498 43.0757275, -8.4079414 43.075653)",,
87609436,True,,,residential,False,92.024,Rúa do Mirón,,"LINESTRING (-8.4115431 43.0767056, -8.4112535 43.076542, -8.4109794 43.076337, -8.4107223 43.076138)",,
737167494,False,,,residential,False,53.994,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4115431 43.0767056, -8.4115777 43.0766686, -8.4119184 43.0763048)",,
737167494,False,,,residential,True,40.35,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4115431 43.0767056, -8.4114799 43.0767764, -8.4114284 43.0768387, -8.4113914 43.0768953, -8.4113645 43.0769539, -8.4113563 43.076986, -8.4113478 43.077034)",,
87609415,True,1,,residential,False,45.36,Rúa do Mercado,30,"LINESTRING (-8.4086933 43.0789854, -8.4086944 43.0789191, -8.4087001 43.0785775)",,
87609430,False,,,residential,True,174.21099999999998,Rúa da Canteira,30,"LINESTRING (-8.4086933 43.0789854, -8.4085553 43.0789771, -8.4083478 43.0789645, -8.4078288 43.0787782, -8.4070526 43.078484, -8.4068851 43.0784339, -8.4067329 43.0783883)",,4
344890101,False,,,residential,True,78.483,Rúa Ramón Ferreiro,30,"LINESTRING (-8.4086933 43.0789854, -8.4086927 43.0790592, -8.4086879 43.0796019, -8.4086871 43.0796912)",,
344890105,False,,,residential,False,97.231,Rúa da Canteira,30,"LINESTRING (-8.4086933 43.0789854, -8.4087749 43.0789924, -8.4091878 43.0790277, -8.4098858 43.0790586)",,10
256499079,False,,,residential,False,6.291,Rúa de Galicia,,"LINESTRING (-8.4044031 43.0791144, -8.4044753 43.0791349)",,
953118451,False,,,residential,True,14.719000000000001,Rúa de Galicia,,"LINESTRING (-8.4044031 43.0791144, -8.4043242 43.079081, -8.404243 43.0790526)",,
87609468,False,,,residential,True,96.278,Rúa de Campeiras,,"LINESTRING (-8.4121197 43.0760664, -8.4110826 43.0756471)",,
737167494,False,,,residential,True,31.146,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4121197 43.0760664, -8.4119184 43.0763048)",,
737167494,False,,,residential,False,58.242999999999995,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4121197 43.0760664, -8.4121445 43.0760363, -8.4122823 43.0758694, -8.4124899 43.0756178)",,
87609518,False,,,residential,False,36.831,Rúa da Fonte Seca,,"LINESTRING (-8.4056968 43.0805839, -8.4057649 43.0806026, -8.406117 43.0807084)",,4
895927524,False,2,N-550,trunk,False,65.402,Rúa Alfonso Senra,50,"LINESTRING (-8.4056968 43.0805839, -8.4055872 43.0808474, -8.4055028 43.0810581, -8.4054684 43.0811479)",,
"[900455963, 895927524, 895927525]",False,2,N-550,trunk,True,117.761,Rúa Alfonso Senra,50,"LINESTRING (-8.4056968 43.0805839, -8.4059031 43.0801411, -8.4060446 43.0798574, -8.4060913 43.0797635, -8.4061383 43.0796703, -8.4061794 43.0795853)",,
221654805,False,3,N-550,trunk,False,28.399,,50,"LINESTRING (-8.4094175 43.0734731, -8.4092461 43.0736957)",,
291649702,False,3,N-550,trunk,True,47.305,,,"LINESTRING (-8.4094175 43.0734731, -8.409709 43.0731048)",,
256499074,True,1,,trunk_link,False,24.110999999999997,,,"LINESTRING (-8.4094175 43.0734731, -8.4094563 43.0735759, -8.4095546 43.0736595)",,
291649710,False,3,AC-524,primary,True,44.659,,50,"LINESTRING (-8.4080153 43.0724945, -8.408501 43.0723063)",,
87609508,False,,,residential,True,213.79299999999998,Rúa Carnota,,"LINESTRING (-8.4080153 43.0724945, -8.4080795 43.0726288, -8.4082948 43.0729615, -8.4083339 43.073118, -8.4083209 43.0733724, -8.4083847 43.0737852, -8.4084311 43.0737972, -8.4090748 43.073791, -8.4091804 43.0737922)",,
291649715,False,3,AC-524,primary,False,167.15699999999998,,50,"LINESTRING (-8.4080153 43.0724945, -8.4079316 43.0725272, -8.4066763 43.0730185, -8.4062879 43.0731646, -8.4061959 43.0731968)",,
291649715,False,3,AC-524,primary,True,167.157,,50,"LINESTRING (-8.4061959 43.0731968, -8.4062879 43.0731646, -8.4066763 43.0730185, -8.4079316 43.0725272, -8.4080153 43.0724945)",,
"[291649717, 368023590]",False,3,AC-524,primary,False,289.415,,50,"LINESTRING (-8.4061959 43.0731968, -8.4058869 43.0732856, -8.4052528 43.0733705, -8.4049371 43.0734537, -8.4046399 43.0735755, -8.4043894 43.0737284, -8.4037007 43.0741488, -8.4031742 43.0744701)",,
737167521,False,,,residential,True,32.823,Camiño do Vilar,,"LINESTRING (-8.4061959 43.0731968, -8.406153 43.0731374, -8.4061317 43.0731113, -8.4059999 43.0729387)",,
"[951580945, 291649709]",False,,,residential,False,297.081,Camiño do Vilar,,"LINESTRING (-8.4061959 43.0731968, -8.4065832 43.0735688, -8.4066101 43.073682, -8.4065533 43.0739992, -8.406549 43.0740232, -8.4065464 43.0740524, -8.4065465 43.0740783, -8.4065772 43.074121, -8.4065939 43.0741619, -8.4068375 43.0742724, -8.4069485 43.0743089, -8.4071566 43.0743775, -8.4073744 43.0744467, -8.4074458 43.0744638, -8.4074991 43.0745812, -8.4075266 43.0746417, -8.4076452 43.0747603, -8.4077962 43.0748465, -8.4079202 43.0749813, -8.4079417 43.0750535, -8.4078795 43.0751744, -8.4078763 43.0752, -8.4078997 43.0752365)",,
291649713,False,3,AC-524,primary,False,47.631,,50,"LINESTRING (-8.4031742 43.0744701, -8.4029239 43.074612, -8.40269 43.0747099)",,
"[291649717, 368023590]",False,3,AC-524,primary,True,289.41499999999996,,50,"LINESTRING (-8.4031742 43.0744701, -8.4037007 43.0741488, -8.4043894 43.0737284, -8.4046399 43.0735755, -8.4049371 43.0734537, -8.4052528 43.0733705, -8.4058869 43.0732856, -8.4061959 43.0731968)",,
164698368,True,2,AC-524,primary_link,False,29.373,,,"LINESTRING (-8.40269 43.0747099, -8.4025229 43.0747151, -8.4024526 43.0747173, -8.4023287 43.0747211)",,
291649713,False,3,AC-524,primary,True,47.631,,50,"LINESTRING (-8.40269 43.0747099, -8.4029239 43.074612, -8.4031742 43.0744701)",,
291649710,False,3,AC-524,primary,False,44.659,,50,"LINESTRING (-8.408501 43.0723063, -8.4080153 43.0724945)",,
257373706,False,,,residential,False,34.23,Rúa Campomaior,,"LINESTRING (-8.4104692 43.0791602, -8.410549 43.0791857, -8.4108652 43.0792651)",,
257373707,True,,,residential,False,17.721,Rúa Campomaior,,"LINESTRING (-8.4104692 43.0791602, -8.4104302 43.0790972, -8.4104128 43.0790511, -8.4103935 43.0790111)",,
257373706,False,,,residential,True,182.93,Rúa Campomaior,,"LINESTRING (-8.4130598 43.079534, -8.4127116 43.0795386, -8.4126445 43.0795395, -8.4125791 43.0795404, -8.4124535 43.0795344, -8.4121494 43.0795199, -8.4116293 43.0794776, -8.4108652 43.0792651)",,
87609489,False,,,residential,False,41.25,Rúa de Galicia,,"LINESTRING (-8.4033481 43.0781374, -8.4035318 43.07834, -8.4036283 43.0784468)",,
87609489,False,,,residential,True,132.41,Rúa de Galicia,,"LINESTRING (-8.4033481 43.0781374, -8.4033071 43.0780857, -8.4032815 43.0780415, -8.4032511 43.0779888, -8.403065 43.0776137, -8.4028482 43.0771753, -8.4027716 43.0770246)",,
"[190007257, 346906781]",False,,,living_street,False,201.60799999999998,Rúa Cidade Xardín,,"LINESTRING (-8.4033481 43.0781374, -8.4033678 43.0780777, -8.4037969 43.0767773, -8.4037437 43.0766739, -8.4036361 43.0765985, -8.4034881 43.0764882, -8.4034505 43.0764588)",,
190007255,False,,,residential,False,57.224,Travesía da Mina,,"LINESTRING (-8.4037148 43.0795435, -8.4037088 43.0795785, -8.4036339 43.0800189, -8.4036279 43.0800542)",,
190007266,False,,,residential,False,61.043,Rúa da Fábrica,,"LINESTRING (-8.4037148 43.0795435, -8.4044006 43.0795845, -8.4044639 43.0795883)",,
190007266,False,,,residential,True,115.208,Rúa da Fábrica,,"LINESTRING (-8.4037148 43.0795435, -8.4028327 43.0794756, -8.4027545 43.0790916)",,
190007266,False,,,residential,True,61.043,Rúa da Fábrica,,"LINESTRING (-8.4044639 43.0795883, -8.4044006 43.0795845, -8.4037148 43.0795435)",,
320042765,False,,,residential,False,34.858000000000004,Rúa do Camposanto,,"LINESTRING (-8.4044639 43.0795883, -8.4045653 43.0793763, -8.4046036 43.0792919)",,
320042765,False,,,residential,True,62.287,Rúa do Camposanto,,"LINESTRING (-8.4044639 43.0795883, -8.4042994 43.0799466, -8.4042201 43.0801194)",,
190007263,False,,,residential,False,43.311,,,"LINESTRING (-8.4023867 43.0799487, -8.4029124 43.0800141)",,
190007255,False,,,residential,True,57.224,Travesía da Mina,,"LINESTRING (-8.4036279 43.0800542, -8.4036339 43.0800189, -8.4037088 43.0795785, -8.4037148 43.0795435)",,
"[190007261, 190007263]",False,,,residential,"[False, True]",63.773,Rúa da Mina,,"LINESTRING (-8.4036279 43.0800542, -8.4029198 43.0799656, -8.4029124 43.0800141)",,
190007261,False,,,residential,True,48.64,Rúa da Mina,,"LINESTRING (-8.4036279 43.0800542, -8.4041348 43.08011, -8.4042201 43.0801194)",,
190007261,False,,,residential,False,48.64,Rúa da Mina,,"LINESTRING (-8.4042201 43.0801194, -8.4041348 43.08011, -8.4036279 43.0800542)",,
320042765,False,,,residential,False,62.287,Rúa do Camposanto,,"LINESTRING (-8.4042201 43.0801194, -8.4042994 43.0799466, -8.4044639 43.0795883)",,
320042765,False,,,residential,True,63.17699999999999,Rúa do Camposanto,,"LINESTRING (-8.4042201 43.0801194, -8.4041754 43.0801798, -8.4041398 43.080231, -8.4039257 43.0805394, -8.4038661 43.0806253)",,
87609541,False,,,residential,False,79.726,,,"LINESTRING (-8.4017326 43.0805075, -8.4026832 43.0806864)",,
87609541,False,,,residential,True,79.726,,,"LINESTRING (-8.4026832 43.0806864, -8.4017326 43.0805075)",,
320042460,False,,,residential,False,57.918,Rúa do Laranxal,,"LINESTRING (-8.4026832 43.0806864, -8.4031296 43.0806585, -8.4033942 43.0806465)",,
737167516,False,,,residential,True,58.012,Rúa do Piñeiro,,"LINESTRING (-8.4026832 43.0806864, -8.4027282 43.0805995, -8.4027872 43.0803786, -8.4028438 43.0801791)",,
86462918,False,,DP-5903,secondary,False,47.732,Rúa do Recreo,30,"LINESTRING (-8.4129494 43.0742551, -8.4128043 43.0743, -8.4125142 43.0743858, -8.4124085 43.0744226)",,
86462918,False,,DP-5903,secondary,True,77.415,Rúa do Recreo,30,"LINESTRING (-8.4129494 43.0742551, -8.4133578 43.074123, -8.4138229 43.0739766)",,
198341611,False,,,unclassified,True,90.123,Rúa de Quintás,,"LINESTRING (-8.4129494 43.0742551, -8.4129505 43.0742053, -8.4129648 43.0735868, -8.4129753 43.0735684, -8.4130039 43.0735661, -8.4131423 43.0735691)",,
198341626,False,,,residential,True,128.649,Rúa da Fonte,,"LINESTRING (-8.4094977 43.0754895, -8.4095428 43.075598, -8.409686 43.0757659, -8.4098455 43.0758373, -8.4099824 43.0758701, -8.4100991 43.0758715, -8.4102298 43.0758592, -8.4103512 43.0758337, -8.4104479 43.0758077, -8.4106029 43.075749, -8.4106974 43.0757781, -8.4107635 43.0757984)",,
86462918,False,,DP-5903,secondary,False,31.208,Rúa do Recreo,30,"LINESTRING (-8.4107635 43.0757984, -8.4105547 43.076034)",,
86462918,False,,DP-5903,secondary,True,27.42,Rúa do Recreo,30,"LINESTRING (-8.4107635 43.0757984, -8.4109499 43.0755928)",,
198341626,False,,,residential,False,128.649,Rúa da Fonte,,"LINESTRING (-8.4107635 43.0757984, -8.4106974 43.0757781, -8.4106029 43.075749, -8.4104479 43.0758077, -8.4103512 43.0758337, -8.4102298 43.0758592, -8.4100991 43.0758715, -8.4099824 43.0758701, -8.4098455 43.0758373, -8.409686 43.0757659, -8.4095428 43.075598, -8.4094977 43.0754895)",,
291649700,False,3,N-550,trunk,False,57.874,,,"LINESTRING (-8.4099978 43.072629, -8.409709 43.0731048)",,
221654805,False,3,N-550,trunk,True,28.399,,50,"LINESTRING (-8.4092461 43.0736957, -8.4094175 43.0734731)",,
291649703,False,2,N-550,trunk,False,11.984,Rúa Alfonso Senra,50,"LINESTRING (-8.4092461 43.0736957, -8.4091804 43.0737922)",,
256499071,True,1,,trunk_link,False,25.378999999999998,,,"LINESTRING (-8.4092461 43.0736957, -8.4093999 43.0736778, -8.4095546 43.0736595)",,
256499073,True,1,,trunk_link,False,14.78,,,"LINESTRING (-8.409716 43.0736957, -8.4096494 43.073572)",,
1086060549,False,,,residential,False,15.279,Rúa do Mediodía,,"LINESTRING (-8.409716 43.0736957, -8.4098131 43.0737622, -8.4098532 43.0737897)",,
256499073,True,1,,trunk_link,False,52.608,,,"LINESTRING (-8.4096494 43.073572, -8.4096321 43.0734672, -8.4096387 43.0733643, -8.409709 43.0731048)",,
256499074,True,1,,trunk_link,False,21.91,,,"LINESTRING (-8.4096494 43.073572, -8.409577 43.0735309, -8.4094175 43.0734731)",,
256499071,True,1,,trunk_link,False,13.738,,,"LINESTRING (-8.4095546 43.0736595, -8.4096145 43.0736766, -8.409716 43.0736957)",,
256499074,True,1,,trunk_link,False,12.563,,,"LINESTRING (-8.4095546 43.0736595, -8.4095984 43.0736328, -8.4096494 43.073572)",,
291649703,False,2,N-550,trunk,True,9.637,Rúa Alfonso Senra,50,"LINESTRING (-8.4081081 43.075294, -8.4081461 43.0752119)",,
314199238,True,,,residential,False,18.095,Rúa da Igrexa,,"LINESTRING (-8.4081081 43.075294, -8.4080299 43.0752724, -8.4078997 43.0752365)",,
955088326,False,2,N-550,trunk,False,42.153,Rúa Alfonso Senra,50,"LINESTRING (-8.4081081 43.075294, -8.4080023 43.0755201, -8.4079414 43.075653)",,
87605721,False,2,AC-417,tertiary,False,83.71000000000001,Prolongación da Rúa dos Lagartos,,"LINESTRING (-8.4034505 43.0764588, -8.4029818 43.0768305, -8.4027716 43.0770246)",,
87605721,False,2,AC-417,tertiary,True,110.666,Prolongación da Rúa dos Lagartos,,"LINESTRING (-8.4034505 43.0764588, -8.4035034 43.0764168, -8.4043699 43.0757243)",,
"[190007257, 346906781]",False,,,living_street,True,201.608,Rúa Cidade Xardín,,"LINESTRING (-8.4034505 43.0764588, -8.4034881 43.0764882, -8.4036361 43.0765985, -8.4037437 43.0766739, -8.4037969 43.0767773, -8.4033678 43.0780777, -8.4033481 43.0781374)",,
87605721,False,2,AC-417,tertiary,True,109.388,Prolongación da Rúa dos Lagartos,,"LINESTRING (-8.4017027 43.077592, -8.4019952 43.0775314, -8.4022918 43.0773642, -8.4027716 43.0770246)",,
953118450,False,,,residential,True,15.341,Rúa de Galicia,,"LINESTRING (-8.4046514 43.0791848, -8.4044753 43.0791349)",,
"[368000840, 953118455]",True,,,residential,False,131.896,Rúa de Galicia,,"LINESTRING (-8.4046514 43.0791848, -8.4047366 43.0792051, -8.4051594 43.0793109, -8.4056219 43.0794424, -8.4060166 43.0795502, -8.4061794 43.0795853)",,
953118448,False,,,residential,True,12.532,Rúa do Camposanto,,"LINESTRING (-8.4046514 43.0791848, -8.4046185 43.0792639, -8.4046036 43.0792919)",,
86462920,True,1,,residential,False,146.22300000000004,Rúa Mestre Nicolás del Río,40,"LINESTRING (-8.4019884 43.0734807, -8.4024339 43.0738526, -8.4024973 43.0739056, -8.4026523 43.074035, -8.4028064 43.0741628, -8.4030891 43.0743973, -8.4031146 43.0744178, -8.4031742 43.0744701)",,
257373699,False,,,living_street,False,104.92999999999999,Rúa da Costa,,"LINESTRING (-8.4122473 43.0774015, -8.4122929 43.0772428, -8.4122473 43.0771507, -8.4121051 43.0770743, -8.4113478 43.077034)",,
257373699,False,,,living_street,True,104.93,Rúa da Costa,,"LINESTRING (-8.4113478 43.077034, -8.4121051 43.0770743, -8.4122473 43.0771507, -8.4122929 43.0772428, -8.4122473 43.0774015)",,
257373704,False,,,residential,True,201.54399999999998,Rúa da Feira,30,"LINESTRING (-8.4113478 43.077034, -8.4113372 43.0771159, -8.4113178 43.0774594, -8.4113099 43.0775079, -8.4112986 43.0775541, -8.4111698 43.0778341, -8.4111668 43.0778407, -8.411137 43.0779055, -8.4109509 43.0782426, -8.4109115 43.0783123, -8.4106448 43.0786909, -8.4106101 43.0787401)",,
737167494,False,,,residential,False,40.349999999999994,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4113478 43.077034, -8.4113563 43.076986, -8.4113645 43.0769539, -8.4113914 43.0768953, -8.4114284 43.0768387, -8.4114799 43.0767764, -8.4115431 43.0767056)",,
86462928,True,,,residential,False,3.435,,,"LINESTRING (-8.4101847 43.0790605, -8.4102261 43.0790668)",roundabout,
291649703,False,2,N-550,trunk,False,9.637,Rúa Alfonso Senra,50,"LINESTRING (-8.4081461 43.0752119, -8.4081081 43.075294)",,
257807408,False,,,residential,True,50.793,Rúa da Fonte,,"LINESTRING (-8.4081461 43.0752119, -8.4082009 43.0752264, -8.4085218 43.0753101, -8.4086027 43.0753028, -8.4086623 43.0752718, -8.4087285 43.0752518)",,
291649703,False,2,N-550,trunk,True,179.48499999999999,Rúa Alfonso Senra,50,"LINESTRING (-8.4081461 43.0752119, -8.4082785 43.0749486, -8.4083612 43.0747843, -8.4090217 43.0739849, -8.4091804 43.0737922)",,
87609436,True,,,residential,False,17.862000000000002,Rúa do Mirón,,"LINESTRING (-8.4107223 43.076138, -8.4106167 43.0760725, -8.4105547 43.076034)",,
737167494,False,,,residential,False,31.146,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4119184 43.0763048, -8.4121197 43.0760664)",,
257807411,True,,,residential,False,102.722,Travesía do Mirón,,"LINESTRING (-8.4119184 43.0763048, -8.4114713 43.0761178, -8.4108197 43.0761354, -8.4107223 43.076138)",,
737167494,False,,,residential,True,53.994,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4119184 43.0763048, -8.4115777 43.0766686, -8.4115431 43.0767056)",,
87609415,True,1,,residential,False,37.410000000000004,Rúa do Mercado,30,"LINESTRING (-8.4087001 43.0785775, -8.408705 43.078313, -8.4087036 43.0782411)",,
87609415,True,1,,residential,False,35.323,Rúa do Mercado,30,"LINESTRING (-8.4087036 43.0782411, -8.4086989 43.0780063, -8.4086859 43.077924)",,
258804202,True,,,residential,False,129.572,Praza de Abastos,30,"LINESTRING (-8.4087036 43.0782411, -8.4086389 43.0782415, -8.4081278 43.0782451, -8.4081251 43.0785697, -8.4086013 43.0785762, -8.4086346 43.0785766, -8.4087001 43.0785775)",,
272050144,False,,,residential,True,55.353,Rúa de Trazo,,"LINESTRING (-8.4053155 43.0724267, -8.4051823 43.0729149)",,
282830558,False,,,residential,False,20.195,Rúa da Fonte,,"LINESTRING (-8.4093414 43.0754778, -8.4091114 43.0754088)",,
256499076,False,,,residential,False,51.192,Travesía da Fonte,,"LINESTRING (-8.4083219 43.0749605, -8.4084055 43.0749888, -8.4086446 43.0750551, -8.4086532 43.0750871, -8.4087006 43.0751943, -8.4087285 43.0752518)",,
282830558,False,,,residential,True,20.195,Rúa da Fonte,,"LINESTRING (-8.4091114 43.0754088, -8.4093414 43.0754778)",,
282830558,False,,,residential,False,35.845,Rúa da Fonte,,"LINESTRING (-8.4091114 43.0754088, -8.4090779 43.0753856, -8.4090657 43.0753772, -8.4087285 43.0752518)",,
282830570,True,,,residential,False,189.918,Rúa Victor González Faya,30,"LINESTRING (-8.4091114 43.0754088, -8.4091939 43.0752181, -8.4095124 43.074493, -8.4095323 43.0744477, -8.4095692 43.0743664, -8.409789 43.0739083, -8.4098146 43.0738493, -8.4098532 43.0737897)",,2.5
256499076,False,,,residential,True,51.192,Travesía da Fonte,,"LINESTRING (-8.4087285 43.0752518, -8.4087006 43.0751943, -8.4086532 43.0750871, -8.4086446 43.0750551, -8.4084055 43.0749888, -8.4083219 43.0749605)",,
257807408,False,,,residential,False,50.793,Rúa da Fonte,,"LINESTRING (-8.4087285 43.0752518, -8.4086623 43.0752718, -8.4086027 43.0753028, -8.4085218 43.0753101, -8.4082009 43.0752264, -8.4081461 43.0752119)",,
282830558,False,,,residential,True,35.845000000000006,Rúa da Fonte,,"LINESTRING (-8.4087285 43.0752518, -8.4090657 43.0753772, -8.4090779 43.0753856, -8.4091114 43.0754088)",,
737258731,True,1,,residential,False,38.399,Rúa do Muíño,30,"LINESTRING (-8.4100357 43.0785826, -8.4100048 43.078868, -8.4100593 43.0789116)",,
913199819,False,2,,residential,True,86.493,Rúa do Muíño,30,"LINESTRING (-8.4100357 43.0785826, -8.4100641 43.0783211, -8.4100694 43.0782724, -8.4101218 43.0778073)",,
737167499,False,,,living_street,True,81.387,Rúa Maside,,"LINESTRING (-8.4136657 43.0760323, -8.4136818 43.0756933, -8.413714 43.0755092, -8.4137889 43.0753624, -8.413813 43.0753151)",,
86462918,False,,DP-5903,secondary,False,77.415,Rúa do Recreo,30,"LINESTRING (-8.4138229 43.0739766, -8.4133578 43.074123, -8.4129494 43.0742551)",,
198341614,False,,,residential,True,101.302,Travesía de Quintás,,"LINESTRING (-8.4138229 43.0739766, -8.4138287 43.0739307, -8.4139371 43.0730694)",,
"[320042331, 87609493]",False,,,residential,False,125.753,"['Rúa Camposanto', 'Rúa Casavella']",,"LINESTRING (-8.4046595 43.0811835, -8.4045044 43.0811922, -8.4039222 43.0812153, -8.4038949 43.0809246, -8.4038814 43.0807531, -8.4038661 43.0806253)",,
87609493,False,,,residential,True,65.85,Rúa Casavella,,"LINESTRING (-8.4046595 43.0811835, -8.4053689 43.0811459, -8.4054684 43.0811479)",,
737167515,False,,,residential,False,19.174,Rúa do Piñeiro,,"LINESTRING (-8.4028438 43.0801791, -8.4029124 43.0800141)",,
737167516,False,,,residential,False,58.012,Rúa do Piñeiro,,"LINESTRING (-8.4028438 43.0801791, -8.4027872 43.0803786, -8.4027282 43.0805995, -8.4026832 43.0806864)",,
737167525,False,,,residential,False,22.045,Rúa Viriato Lamas,,"LINESTRING (-8.4046036 43.0792919, -8.4043371 43.0792543)",,
320042765,False,,,residential,True,34.858000000000004,Rúa do Camposanto,,"LINESTRING (-8.4046036 43.0792919, -8.4045653 43.0793763, -8.4044639 43.0795883)",,
953118448,False,,,residential,False,12.532,Rúa do Camposanto,,"LINESTRING (-8.4046036 43.0792919, -8.4046185 43.0792639, -8.4046514 43.0791848)",,
344890101,False,,,residential,False,78.483,Rúa Ramón Ferreiro,30,"LINESTRING (-8.4086871 43.0796912, -8.4086879 43.0796019, -8.4086927 43.0790592, -8.4086933 43.0789854)",,
344890101,False,,,residential,True,11.664,Rúa Ramón Ferreiro,30,"LINESTRING (-8.4086871 43.0796912, -8.4086866 43.0797618, -8.4086863 43.0797961)",,
592198377,True,,,residential,False,64.287,Rúa Grande Cobián,30,"LINESTRING (-8.4086871 43.0796912, -8.4087668 43.0796918, -8.4093611 43.0796963, -8.4094786 43.0796972)",,
256499079,False,,,residential,True,6.291,Rúa de Galicia,,"LINESTRING (-8.4044753 43.0791349, -8.4044031 43.0791144)",,
953118450,False,,,residential,False,15.341,Rúa de Galicia,,"LINESTRING (-8.4044753 43.0791349, -8.4046514 43.0791848)",,
895927529,True,,,residential,False,26.59,,,"LINESTRING (-8.4044753 43.0791349, -8.4045232 43.0791653, -8.4045291 43.0791884, -8.4045166 43.0792146, -8.4044791 43.0792388, -8.4044365 43.0792458, -8.4043946 43.0792495, -8.4043371 43.0792543)",,
737167525,False,,,residential,True,22.045,Rúa Viriato Lamas,,"LINESTRING (-8.4043371 43.0792543, -8.4046036 43.0792919)",,
953118449,False,,,residential,False,13.565,Rúa Viriato Lamas,,"LINESTRING (-8.4043371 43.0792543, -8.4042989 43.0792489, -8.4042786 43.079246, -8.4041725 43.0792337)",,
344890101,False,,,residential,False,11.664,Rúa Ramón Ferreiro,30,"LINESTRING (-8.4086863 43.0797961, -8.4086866 43.0797618, -8.4086871 43.0796912)",,
198341611,False,,,unclassified,False,90.123,Rúa de Quintás,,"LINESTRING (-8.4131423 43.0735691, -8.4130039 43.0735661, -8.4129753 43.0735684, -8.4129648 43.0735868, -8.4129505 43.0742053, -8.4129494 43.0742551)",,
198341614,False,,,residential,False,101.302,Travesía de Quintás,,"LINESTRING (-8.4139371 43.0730694, -8.4138287 43.0739307, -8.4138229 43.0739766)",,
737167494,False,,,residential,True,58.243,Rúa Mestre Alfonso Lesta,,"LINESTRING (-8.4124899 43.0756178, -8.4122823 43.0758694, -8.4121445 43.0760363, -8.4121197 43.0760664)",,
