osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed,lanes
"[164338168, 164338169]",False,residential,True,100.745,"LINESTRING (-2.9738493 43.3088702, -2.973614 43.3086135, -2.9732864 43.3087725, -2.9732987 43.3087904, -2.973527 43.3090292)",,"['María Nieves Urrutia kalea', 'Joaquin Velilla kalea']",,
164338195,False,residential,True,29.358,"LINESTRING (-2.9738493 43.3088702, -2.9741477 43.30872)",,,,
164338195,False,residential,True,31.506,"LINESTRING (-2.973527 43.3090292, -2.9738493 43.3088702)",,,,
"[164338168, 164338169]",False,residential,False,100.745,"LINESTRING (-2.973527 43.3090292, -2.9732987 43.3087904, -2.9732864 43.3087725, -2.973614 43.3086135, -2.9738493 43.3088702)",,"['María Nieves Urrutia kalea', 'Joaquin Velilla kalea']",,
"[164338169, 40325641]",False,residential,True,57.901,"LINESTRING (-2.973527 43.3090292, -2.9737088 43.3092193, -2.9737479 43.3092133, -2.9738963 43.3091548, -2.9739705 43.3091308, -2.9740746 43.3091116)",,"['Joaquin Velilla kalea', 'Natividad Cavia kalea']",,
164338168,False,residential,True,32.447,"LINESTRING (-2.9740746 43.3091116, -2.9738493 43.3088702)",,María Nieves Urrutia kalea,,
"[40325641, 164338169]",False,residential,False,57.900999999999996,"LINESTRING (-2.9740746 43.3091116, -2.9739705 43.3091308, -2.9738963 43.3091548, -2.9737479 43.3092133, -2.9737088 43.3092193, -2.973527 43.3090292)",,"['Joaquin Velilla kalea', 'Natividad Cavia kalea']",,
40325641,False,residential,True,112.768,"LINESTRING (-2.9740746 43.3091116, -2.974125 43.3091023, -2.9744361 43.3089389, -2.9744266 43.3089172, -2.9739548 43.3084063, -2.9739323 43.3083498)",,Natividad Cavia kalea,,
40325636,False,residential,False,48.148,"LINESTRING (-2.9768914 43.3067302, -2.9763063 43.306809)",,,,
40325636,False,residential,True,18.318,"LINESTRING (-2.9768914 43.3067302, -2.9770027 43.3067152, -2.977114 43.3067002)",,,,
597806899,False,residential,False,13.955,"LINESTRING (-2.9768914 43.3067302, -2.9768907 43.3066675, -2.97689 43.3066047)",,,,
40325636,False,residential,True,48.148,"LINESTRING (-2.9763063 43.306809, -2.9768914 43.3067302)",,,,
40325636,False,residential,False,364.951,"LINESTRING (-2.9763063 43.306809, -2.9754161 43.3069288, -2.975793 43.3084686, -2.9772348 43.3083226)",,,,
40325633,False,residential,True,78.678,"LINESTRING (-2.9746078 43.3088576, -2.9742725 43.3085875, -2.9741732 43.3085076, -2.9739323 43.3083498)",,Tartanga kalea,,
202612783,False,residential,True,189.785,"LINESTRING (-2.9746078 43.3088576, -2.9747528 43.3091686, -2.9747618 43.3092499, -2.9748579 43.309341, -2.9750545 43.3094711, -2.9757132 43.3096811, -2.9759217 43.3097476, -2.9757494 43.3099924, -2.975734 43.3100143)",,Iparralde auzoa,,
202612783,False,residential,False,189.785,"LINESTRING (-2.975734 43.3100143, -2.9757494 43.3099924, -2.9759217 43.3097476, -2.9757132 43.3096811, -2.9750545 43.3094711, -2.9748579 43.309341, -2.9747618 43.3092499, -2.9747528 43.3091686, -2.9746078 43.3088576)",,Iparralde auzoa,,
"[413333601, 413333594, 108696359]",True,residential,False,180.785,"LINESTRING (-2.9749769 43.3046134, -2.9750738 43.3045953, -2.97559 43.3044989, -2.9756966 43.3044816, -2.976029 43.3044277, -2.9769635 43.3043016, -2.977044 43.3042891, -2.9771605 43.3042727)",,"['Urdaneta kalea', 'Calle Urdaneta / Urdaneta kalea']",,
409466285,False,residential,True,60.342,"LINESTRING (-2.9747862 43.3055442, -2.9745565 43.3055728, -2.9741761 43.3054817, -2.9740695 43.3054562)",,Anton Fernandez kalea,,
"[108696362, 109061332]",False,residential,False,8.741,"LINESTRING (-2.9744961 43.3034722, -2.974501 43.3034762, -2.9745359 43.303493, -2.9745622 43.3034897, -2.9745943 43.3034888)",,"['Geltoki etorbidea', 'Legazpi kalea']",,
108696362,False,residential,True,84.809,"LINESTRING (-2.9744961 43.3034722, -2.9744712 43.3033827, -2.974396 43.3031118, -2.9742782 43.3027262)",,Legazpi kalea,,
108696372,False,residential,True,37.398,"LINESTRING (-2.9757963 43.3024288, -2.9753481 43.3025108)",,San Jeronimo kalea,,
126514436,False,unclassified,False,10.008,"LINESTRING (-2.9702288 43.3060908, -2.9702142 43.3060687, -2.9701536 43.3060203)",,Beaskoetxebidea,,
126514436,False,unclassified,True,281.52000000000004,"LINESTRING (-2.9702288 43.3060908, -2.9703397 43.3062582, -2.9706467 43.3064883, -2.9707862 43.3066779, -2.971027 43.3071861, -2.9711025 43.3072615, -2.9712178 43.3073575, -2.9714699 43.3075287, -2.9716027 43.3075791, -2.9719282 43.3076291, -2.9724425 43.3075653, -2.9725332 43.3075415)",,Beaskoetxebidea,,
597806899,False,residential,True,13.955,"LINESTRING (-2.97689 43.3066047, -2.9768907 43.3066675, -2.9768914 43.3067302)",,,,
597806901,True,residential,False,232.53900000000002,"LINESTRING (-2.97689 43.3066047, -2.9768981 43.3059098, -2.9768713 43.3058942, -2.9767164 43.3059079, -2.9762088 43.3059527, -2.9761766 43.3059625, -2.9761551 43.305982, -2.9761498 43.3060074, -2.9763063 43.306809)",,,,
609772369,False,living_street,False,158.50100000000003,"LINESTRING (-2.9749459 43.3061101, -2.9746727 43.3049291, -2.9746297 43.30475, -2.9746204 43.3047045)",,Felix Ortun kalea,,
40325690,False,residential,False,18.834,"LINESTRING (-2.9746204 43.3047045, -2.9746697 43.3046852, -2.9748403 43.3046515)",,Tartanga kalea,,
"[40325690, 40325638]",False,residential,"[False, True]",97.27999999999999,"LINESTRING (-2.9746204 43.3047045, -2.9745886 43.304714, -2.9745078 43.3047511, -2.9744581 43.3047887, -2.9743804 43.3048673, -2.9743312 43.3049386, -2.9740973 43.3054042, -2.9740695 43.3054562)",,Tartanga kalea,,
609772369,False,living_street,True,158.501,"LINESTRING (-2.9746204 43.3047045, -2.9746297 43.30475, -2.9746727 43.3049291, -2.9749459 43.3061101)",,Felix Ortun kalea,,
40325716,True,residential,False,27.817,"LINESTRING (-2.9755833 43.3018319, -2.9759146 43.3017652)",,Antonio Trueba kalea,,
629459971,False,living_street,True,39.003,"LINESTRING (-2.9755833 43.3018319, -2.9756057 43.3018918, -2.9757091 43.3021705)",,,,
629459971,False,living_street,False,39.003,"LINESTRING (-2.9757091 43.3021705, -2.9756057 43.3018918, -2.9755833 43.3018319)",,,,
40325716,True,residential,False,67.678,"LINESTRING (-2.9759146 43.3017652, -2.9760039 43.3017472, -2.9760232 43.3017433, -2.9765299 43.3016412, -2.9767243 43.3016143)",,Antonio Trueba kalea,,
629459972,False,living_street,True,41.17100000000001,"LINESTRING (-2.9759146 43.3017652, -2.975937 43.3018246, -2.976053 43.3021215)",,,,
629459972,False,living_street,False,41.17100000000001,"LINESTRING (-2.976053 43.3021215, -2.975937 43.3018246, -2.9759146 43.3017652)",,,,
108696380,False,primary,True,180.97500000000002,"LINESTRING (-2.9778714 43.309877, -2.9776186 43.3094485, -2.9774515 43.3090625, -2.977369 43.3087877, -2.9773134 43.3086025, -2.9772348 43.3083226)",BI-711,Jose Luis Goioaga etorbidea,50,
40325640,False,residential,False,78.52699999999999,"LINESTRING (-2.9733294 43.307945, -2.973308 43.3079311, -2.9732781 43.3079148, -2.9731921 43.3078717, -2.9725332 43.3075415)",,Desanexio kalea,,
1228547046,True,residential,False,20.619000000000003,"LINESTRING (-2.9733294 43.307945, -2.9733308 43.3079715, -2.9733437 43.3079963, -2.9733666 43.3080168, -2.9733974 43.308031, -2.9734327 43.3080374, -2.973469 43.3080353, -2.9735025 43.308025)",,,,1
1228547045,False,residential,True,250.912,"LINESTRING (-2.9735018 43.3078848, -2.9735163 43.3078675, -2.9735881 43.3077823, -2.9736041 43.3077306, -2.973693 43.3071905, -2.9737848 43.3067433, -2.9737874 43.3067277, -2.973863 43.3063832, -2.9739022 43.3061762, -2.9739528 43.3059197, -2.9740099 43.3056686)",,Tartanga kalea,,
1228547046,True,residential,False,18.312,"LINESTRING (-2.9735018 43.3078848, -2.9734668 43.3078744, -2.9734292 43.307873, -2.9733929 43.3078806, -2.9733621 43.3078964, -2.9733401 43.3079187, -2.9733294 43.307945)",,,,1
1174228512,False,living_street,True,44.495999999999995,"LINESTRING (-2.9756186 43.3032773, -2.9757448 43.3036427, -2.9757526 43.3036654)",,Ibarra kalea,,
