osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,width,tunnel,ref
45266365,False,,Miramar kalea,residential,False,50.513999999999996,"LINESTRING (-3.0107556 43.3465241, -3.0106582 43.3463049, -3.0105401 43.3460981)",,,,,
41931693,True,,Amezti kalea,residential,False,67.69800000000001,"LINESTRING (-3.0099155 43.3500389, -3.0100968 43.3498139, -3.0103061 43.3495009)",,,,,
874434040,True,,Amezti kalea,residential,False,34.724000000000004,"LINESTRING (-3.0099155 43.3500389, -3.0099038 43.3500544, -3.009786 43.3502102, -3.0097217 43.350266, -3.0096737 43.3502392)",,,,,
35780227,False,,Foru kalea,residential,True,29.435,"LINESTRING (-3.0054797 43.3464315, -3.0053212 43.3461932)",30,,,,
35780227,False,,Foru kalea,residential,False,68.458,"LINESTRING (-3.0054797 43.3464315, -3.0056736 43.3467232, -3.0056891 43.3467626, -3.0057122 43.3468212, -3.0057217 43.3468861, -3.0057272 43.3470105)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,False,106.952,"LINESTRING (-3.010048 43.3471087, -3.0101174 43.3472622, -3.0101859 43.3474136, -3.0102794 43.3476203, -3.0104612 43.3480224)",30,,,,
42117877,False,,Algortako Etorbidea,tertiary,True,95.03000000000002,"LINESTRING (-3.010048 43.3471087, -3.0099814 43.3469469, -3.009793 43.3464893, -3.0097181 43.3462885)",30,,,,
182935133,True,,Eretza kalea,residential,False,68.738,"LINESTRING (-3.010048 43.3471087, -3.009976 43.3471556, -3.0094954 43.3475146, -3.0094505 43.3475482)",30,,,,
35780227,False,,Foru kalea,residential,False,78.837,"LINESTRING (-3.0053278 43.3455503, -3.0051277 43.3458403, -3.0051372 43.3458762, -3.0051679 43.3459922, -3.005244 43.3460919, -3.0052867 43.3461479, -3.0053212 43.3461932)",30,,,,
35780227,False,,Foru kalea,residential,True,77.181,"LINESTRING (-3.0053278 43.3455503, -3.0057408 43.3449516, -3.0057558 43.3449299)",30,,,,
"[1022266571, 544248620]",False,,Julian Garaizar kalea,living_street,False,207.302,"LINESTRING (-3.0053278 43.3455503, -3.0049835 43.3454209, -3.0048563 43.3453159, -3.0044603 43.3452947, -3.0041748 43.3450434, -3.0041313 43.3450141, -3.0041267 43.3449614, -3.0041251 43.344864, -3.0041359 43.3448259, -3.0041837 43.3447923, -3.0048702 43.3445683)",30,,,,
493463555,False,,Arene kalea,residential,False,87.91499999999999,"LINESTRING (-3.0029908 43.3471763, -3.0038225 43.3475447, -3.0039145 43.3475929)",,,,,
742124048,True,2,Avenida Los Chopos Et.,tertiary,False,22.853,"LINESTRING (-3.0034129 43.3511043, -3.0033673 43.3510367, -3.0032859 43.3509207)",30,,,,BI-3737
617005971,True,,Euskal Herria kalea,tertiary,False,25.426000000000002,"LINESTRING (-3.0056194 43.3470588, -3.005614 43.3470839, -3.0056208 43.3471088, -3.0056388 43.3471306, -3.005666 43.3471466, -3.005699 43.3471548, -3.005734 43.3471544, -3.0057666 43.3471453, -3.005793 43.3471287, -3.00581 43.3471065)",,roundabout,,,
35780227,False,,Foru kalea,residential,True,68.458,"LINESTRING (-3.0057272 43.3470105, -3.0057217 43.3468861, -3.0057122 43.3468212, -3.0056891 43.3467626, -3.0056736 43.3467232, -3.0054797 43.3464315)",30,,,,
617005971,True,,Euskal Herria kalea,tertiary,False,11.094,"LINESTRING (-3.0057272 43.3470105, -3.0057165 43.3470092, -3.0056852 43.3470124, -3.0056568 43.3470225, -3.0056342 43.3470385, -3.0056194 43.3470588)",,roundabout,,,
41937223,False,,Iparbide kalea,residential,False,87.793,"LINESTRING (-3.003306 43.3506823, -3.0033668 43.3506039, -3.003399 43.3505671, -3.0035208 43.3504277, -3.0038762 43.3500105)",,,,,
1094566720,True,2,Avenida Los Chopos Et.,tertiary,False,10.926,"LINESTRING (-3.003306 43.3506823, -3.0032675 43.3506623, -3.003181 43.3506513)",30,,,,BI-3737
1094566722,True,2,Avenida Los Chopos Et.,tertiary,False,42.071,"LINESTRING (-3.0025987 43.3505941, -3.0026225 43.3506099, -3.0026301 43.3506146, -3.0028294 43.3507363, -3.0030011 43.3508338)",30,,,,BI-3737
971110312,True,1,Avenida Los Chopos Et.,tertiary,False,39.187,"LINESTRING (-3.0030605 43.3506918, -3.0029623 43.3506847, -3.0028577 43.35067, -3.0027276 43.3506359, -3.0026383 43.3506069, -3.0025987 43.3505941)",30,,,,BI-3737
971110313,True,2,Avenida Los Chopos Et.,tertiary,False,17.44,"LINESTRING (-3.0030605 43.3506918, -3.0030306 43.3507111, -3.0029966 43.35077, -3.0030011 43.3508338)",30,,,,BI-3737
971110311,True,1,Avenida Los Chopos Et.,tertiary,False,31.14,"LINESTRING (-3.0031147 43.3509271, -3.0032654 43.3510182, -3.0034129 43.3511043)",30,,,,BI-3737
1094566744,True,2,Avenida Los Chopos Et.,tertiary,False,14.216999999999999,"LINESTRING (-3.0031147 43.3509271, -3.0032013 43.3509381, -3.0032859 43.3509207)",30,,,,BI-3737
1094566745,True,2,Avenida Los Chopos Et.,tertiary,False,14.212,"LINESTRING (-3.0030011 43.3508338, -3.0030433 43.3508899, -3.0031147 43.3509271)",30,,,,BI-3737
"[1094566720, 1094566721]",True,2,Avenida Los Chopos Et.,tertiary,False,10.985,"LINESTRING (-3.003181 43.3506513, -3.0030964 43.3506687, -3.0030605 43.3506918)",30,,,,BI-3737
41926580,True,,Villaondoeta kalea,residential,False,179.678,"LINESTRING (-3.0033857 43.3508194, -3.0035458 43.3508378, -3.0035849 43.3508438, -3.0039957 43.3509064, -3.0045852 43.3509962, -3.0046398 43.3510045, -3.0054841 43.3511331, -3.0055621 43.351145)",,,,,
1094566720,True,2,Avenida Los Chopos Et.,tertiary,False,17.497,"LINESTRING (-3.0033857 43.3508194, -3.0033812 43.3507556, -3.003339 43.3506995, -3.003306 43.3506823)",30,,,,BI-3737
1094566720,True,2,Avenida Los Chopos Et.,tertiary,False,14.212,"LINESTRING (-3.0032859 43.3509207, -3.0033517 43.3508783, -3.0033857 43.3508194)",30,,,,BI-3737
"[1022266571, 544248620]",False,,Julian Garaizar kalea,living_street,True,207.30200000000002,"LINESTRING (-3.0048702 43.3445683, -3.0041837 43.3447923, -3.0041359 43.3448259, -3.0041251 43.344864, -3.0041267 43.3449614, -3.0041313 43.3450141, -3.0041748 43.3450434, -3.0044603 43.3452947, -3.0048563 43.3453159, -3.0049835 43.3454209, -3.0053278 43.3455503)",30,,,,
