osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,tunnel,access
62311987,,,residential,,,False,False,58.79,"LINESTRING (-6.049132 42.4560237, -6.0487816 42.4564849)",Calle Santo Toribio,,
62311987,,,residential,,,False,True,54.564,"LINESTRING (-6.049132 42.4560237, -6.0494654 42.4555991)",Calle Santo Toribio,,
62311987,,,residential,,,False,False,54.564,"LINESTRING (-6.0494654 42.4555991, -6.049132 42.4560237)",Calle Santo Toribio,,
320001163,2,N-120a,trunk,,,False,False,68.992,"LINESTRING (-6.0494654 42.4555991, -6.048885 42.4551501)",,,
320001163,2,N-120a,trunk,,,False,True,12.895,"LINESTRING (-6.0494654 42.4555991, -6.0495739 42.455683)",,,
51140008,,,residential,,,False,True,4.568,"LINESTRING (-6.0508101 42.4566034, -6.0508067 42.4565624)",Calle San Antonio,,
51140008,,,residential,,,False,False,61.887,"LINESTRING (-6.0508101 42.4566034, -6.0508137 42.4566466, -6.0508353 42.4569099, -6.0509604 42.4571417)",Calle San Antonio,,
62311982,,,residential,,,False,True,131.57,"LINESTRING (-6.0508101 42.4566034, -6.049583 42.4566009, -6.0492134 42.4565474)",Calle las Huertas,,
62311981,,,residential,,,False,False,83.489,"LINESTRING (-6.0484054 42.455498, -6.049132 42.4560237)",Calle San Dictino,,
62311981,,,residential,,,False,True,31.749,"LINESTRING (-6.0484054 42.455498, -6.0481271 42.4552996)",Calle San Dictino,,
62311985,,,residential,,,False,True,55.178,"LINESTRING (-6.0484054 42.455498, -6.048885 42.4551501)",Travesía San Dictino,,
62311982,,,residential,,,False,True,36.1,"LINESTRING (-6.0492134 42.4565474, -6.0487816 42.4564849)",Calle las Huertas,,
62311983,,,residential,,,False,False,92.536,"LINESTRING (-6.0492134 42.4565474, -6.0497645 42.4558213)",Calle San Fructuoso,,
62311982,,,residential,,,False,False,131.57,"LINESTRING (-6.0492134 42.4565474, -6.049583 42.4566009, -6.0508101 42.4566034)",Calle las Huertas,,
51139722,,,residential,,,False,False,104.53200000000001,"LINESTRING (-6.0536531 42.4525761, -6.0535782 42.4525756, -6.0534982 42.4525784, -6.0533791 42.4525974, -6.0530369 42.4525199, -6.0524706 42.452301)",Calle Vía Plata,,
"[51139722, 62304772, 62304766]",,,residential,,,False,"[False, True]",450.222,"LINESTRING (-6.0536531 42.4525761, -6.0538046 42.4526247, -6.0539471 42.4526987, -6.0553581 42.4533734, -6.0583906 42.454613)","['Calle Vía Plata', 'Calle del Bastión']",yes,
62304708,,,residential,,,False,True,186.639,"LINESTRING (-6.0536531 42.4525761, -6.0536092 42.4523972, -6.0534283 42.451591, -6.053256 42.4509235)",Plaza San Roque,,
62304772,,,residential,,,False,True,40.884,"LINESTRING (-6.0586043 42.454281, -6.058524 42.4544176, -6.0583906 42.454613)",Calle del Bastión,,
103836856,2,N-6,trunk,50,,False,False,26.901,"LINESTRING (-6.0586043 42.454281, -6.0586884 42.4543439, -6.0588346 42.4544532)",Carretera Madrid a A Coruña,,
103836856,2,N-6,trunk,50,,False,True,358.892,"LINESTRING (-6.0586043 42.454281, -6.0556497 42.4522581, -6.0553977 42.4520856)",Carretera Madrid a A Coruña,,
136858269,,,residential,,,False,True,36.242,"LINESTRING (-6.0511865 42.4563019, -6.0511514 42.4566268)",Calle del Mesón,,
62304818,,,residential,,,True,False,90.39599999999999,"LINESTRING (-6.0511865 42.4563019, -6.0514053 42.4563563, -6.0522745 42.4563974)",Calle del Mesón,,
136858269,,,residential,,,False,False,36.242,"LINESTRING (-6.0511514 42.4566268, -6.0511865 42.4563019)",Calle del Mesón,,
"[320001163, 846914533]",2,N-120a,trunk,,,False,False,29.259999999999998,"LINESTRING (-6.0511514 42.4566268, -6.0508977 42.4565888, -6.0508067 42.4565624)",Calle del Pozo,,
846914533,2,N-120a,trunk,,,False,True,93.947,"LINESTRING (-6.0511514 42.4566268, -6.0518105 42.4566997, -6.0522857 42.4567423)",Calle del Pozo,,
1239768099,2,N-120a,trunk,50,roundabout,True,False,3.984,"LINESTRING (-6.0573642 42.4589925, -6.0573763 42.4590272)",,,
205383254,,,residential,,,False,False,32.439,"LINESTRING (-6.0528889 42.4556527, -6.0528753 42.4556665, -6.052781 42.4557622, -6.052695 42.4558461, -6.0526464 42.4558826)",Calle de la Estrella,,
220672576,,,residential,,,True,False,72.748,"LINESTRING (-6.0528889 42.4556527, -6.0528484 42.4556102, -6.0524955 42.4550671)",Plaza Santocildes,,
205383257,,,residential,,,False,True,8.127,"LINESTRING (-6.0513513 42.4587515, -6.0512621 42.4587197)",Calle Santa Ana,,
"[205383257, 205383255]",,,residential,,,False,False,68.66799999999999,"LINESTRING (-6.0513513 42.4587515, -6.0518954 42.4589451, -6.0519602 42.45878)","['Calle Luis García García', 'Calle Santa Ana']",,
205383258,,,residential,,,False,False,57.58800000000001,"LINESTRING (-6.0513513 42.4587515, -6.0512115 42.4591098, -6.0511185 42.4592376)",Plaza de Santo Domingo,,
62306158,,,residential,,,False,False,8.59,"LINESTRING (-6.0511185 42.4592376, -6.0510271 42.4591999)",Calle la Cerámica,,
62306158,,,residential,,,False,True,54.201,"LINESTRING (-6.0511185 42.4592376, -6.0516951 42.4594756)",Calle la Cerámica,,
205383258,,,residential,,,False,True,57.58800000000001,"LINESTRING (-6.0511185 42.4592376, -6.0512115 42.4591098, -6.0513513 42.4587515)",Plaza de Santo Domingo,,
"[88115929, 51139238]",,,residential,,,False,False,110.39,"LINESTRING (-6.0523955 42.4540929, -6.052335 42.4541146, -6.0519913 42.4542422, -6.0519597 42.4542716, -6.0519468 42.4543002, -6.0519387 42.4543902, -6.0519561 42.4544632, -6.0521003 42.454877)","['Calle Correos', 'Plaza San Bartolomé']",,
746251978,,,residential,,,False,False,137.097,"LINESTRING (-6.0523955 42.4540929, -6.0519806 42.4537199, -6.0518425 42.4535916, -6.0518245 42.4535748, -6.0517256 42.4534283, -6.0516024 42.4533112, -6.0515955 42.4533047, -6.0514844 42.4532007, -6.0514546 42.4530903)",Calle Padres Redentoristas,,
"[62304808, 746251978]",,,residential,,,False,True,32.090999999999994,"LINESTRING (-6.0523955 42.4540929, -6.0524653 42.4540898, -6.0524879 42.4540934, -6.0525147 42.4540943, -6.0525687 42.4540962, -6.052664 42.4541824, -6.0526852 42.4541949, -6.0527003 42.4541994, -6.0527233 42.4541984)",Calle Padres Redentoristas,,
39196667,,,tertiary,,,False,False,18.43,"LINESTRING (-6.0484232 42.4542677, -6.0484612 42.4542269, -6.0485609 42.4541369)",Travesía Minerva,,
1239522388,1,,tertiary,,,True,False,23.457,"LINESTRING (-6.0484232 42.4542677, -6.0482599 42.4543361, -6.0481746 42.4543719)",Travesía Minerva,,
"[1239522386, 1237761396]",,,unclassified,,,False,"[False, True]",56.201,"LINESTRING (-6.047847 42.4547614, -6.047769 42.4547898, -6.0476868 42.4547931, -6.0475426 42.4547878, -6.0471719 42.4547716)",,,
1239522385,1,,unclassified,,,True,False,15.975000000000001,"LINESTRING (-6.047847 42.4547614, -6.0479434 42.4547377, -6.0480317 42.4547159)",,,
220672559,,,tertiary,50,,False,True,23.063,"LINESTRING (-6.0577726 42.4587848, -6.0579207 42.4586085)",Calle Alcalde Pineda,,
1239768087,1,,tertiary,50,,True,False,18.618,"LINESTRING (-6.0577726 42.4587848, -6.057571 42.4588617)",Calle Alcalde Pineda,,
1239768086,1,,tertiary,50,,True,False,11.917,"LINESTRING (-6.0576835 42.458936, -6.0577423 42.458838)",Calle Alcalde Pineda,,
1239768096,2,N-120a,trunk,50,roundabout,True,False,12.808,"LINESTRING (-6.0576835 42.458936, -6.0576574 42.4589028, -6.0576187 42.4588772, -6.057571 42.4588617)",,,
846914535,1,N-120a,trunk,50,,True,False,10.995000000000001,"LINESTRING (-6.057236 42.4589637, -6.0573084 42.4589792, -6.0573642 42.4589925)",Avenida de las Murallas,,
847212348,1,N-120a,residential,50,,True,False,24.915,"LINESTRING (-6.057236 42.4589637, -6.0572679 42.4589999, -6.0572851 42.4590506, -6.0572749 42.4590918, -6.0572394 42.4591745)",Avenida de las Murallas,,
1239768093,1,N-120a,trunk,50,,True,False,15.525,"LINESTRING (-6.0578624 42.4590365, -6.0576942 42.4589725)",Avenida de Ponferrada,,
235646359,,,residential,30,,True,False,24.756999999999998,"LINESTRING (-6.0578624 42.4590365, -6.0577899 42.4589734, -6.0577716 42.458928, -6.0577423 42.458838)",Avenida de Ponferrada,,
1239768089,1,,residential,,,True,False,23.802,"LINESTRING (-6.0572394 42.4591745, -6.0573673 42.4591403, -6.0575121 42.4591014)",Calle Alcalde Carro Verdejo,,
62304820,,,residential,,roundabout,True,False,3.519,"LINESTRING (-6.0567616 42.456256, -6.0567923 42.4562339)",,,
"[220672560, 51139524]",,,residential,,,True,False,96.244,"LINESTRING (-6.0567616 42.456256, -6.0567256 42.4565198, -6.0567468 42.4567564, -6.05668 42.4569816, -6.056803 42.4570785)","['Plaza la Culebra', 'Calle Alonso Goy']",,
51137904,,,residential,,,True,False,14.364,"LINESTRING (-6.0538173 42.4536834, -6.0537825 42.45381)",Calle Gabriel Franco,,
563720729,,,residential,,,True,False,42.708000000000006,"LINESTRING (-6.0538173 42.4536834, -6.053761 42.4536583, -6.0537395 42.4536487, -6.0534189 42.4535056, -6.0533719 42.4534846)",Plaza San Julián,,
1239522384,1,,unclassified,,,True,False,14.173,"LINESTRING (-6.0479113 42.4546431, -6.047847 42.4547614)",,,
1239522392,2,N-120a,trunk,,roundabout,True,False,12.943000000000001,"LINESTRING (-6.0479113 42.4546431, -6.0479634 42.4546868, -6.0480317 42.4547159)",,,
50063885,2,N-120a,trunk,50,roundabout,True,False,4.179,"LINESTRING (-6.0532211 42.4577726, -6.0532177 42.4578101)",,,
39196797,,,residential,,,False,True,7.251,"LINESTRING (-6.0588872 42.456725, -6.0589276 42.456783)",Calle Puerta Obispo,,
39196797,,,residential,,,False,False,52.348,"LINESTRING (-6.0588872 42.456725, -6.0588041 42.4566827, -6.0583334 42.4564918)",Calle Puerta Obispo,,
220672563,,,residential,,,False,True,18.663,"LINESTRING (-6.0533719 42.4534846, -6.0534143 42.4533197)",Calle La Bañeza,,
62304801,,,residential,,,True,False,49.248999999999995,"LINESTRING (-6.0533719 42.4534846, -6.0533227 42.4536398, -6.0533067 42.4536901, -6.0532298 42.4539149)",Calle La Bañeza,,
1239522387,1,N-120a,trunk,,,True,False,20.430999999999997,"LINESTRING (-6.047765 42.4543791, -6.0478266 42.4544724, -6.047874 42.4545443)",,,
50063885,2,N-120a,trunk,50,roundabout,True,False,3.462,"LINESTRING (-6.0534389 42.4579708, -6.0534811 42.4579712)",,,
43949487,,LE-451,secondary,50,,False,False,110.167,"LINESTRING (-6.0533188 42.4581569, -6.0533561 42.4583298, -6.0533579 42.4583475, -6.0533961 42.4587268, -6.053227 42.4591253)",Carretera de Astorga a Riello,,
724046232,,LE-451,secondary,50,,True,False,23.537,"LINESTRING (-6.0533188 42.4581569, -6.0533294 42.4581099, -6.0533437 42.4580637, -6.0533803 42.4580226, -6.0534389 42.4579708)",Carretera de Astorga a Riello,,
62304689,,,residential,,,False,False,32.77,"LINESTRING (-6.0524372 42.4575737, -6.0520737 42.4574515)",Calle Santa Colomba,,
724046234,,,residential,,,True,False,71.493,"LINESTRING (-6.0524372 42.4575737, -6.0530181 42.45767, -6.0531048 42.4577219, -6.0532177 42.4578101)",Calle Santa Colomba,,
50063885,2,N-120a,trunk,50,roundabout,True,False,37.087,"LINESTRING (-6.0536681 42.4578486, -6.0536753 42.4578335, -6.0536771 42.4577806, -6.0536569 42.4577298, -6.0536165 42.4576861, -6.0535599 42.4576536, -6.0534925 42.4576355, -6.0534208 42.4576336)",,,
38306406,,,residential,,,False,True,37.982,"LINESTRING (-6.0519949 42.4536586, -6.0523701 42.4534585)",Calle Luis Braille,,
791352380,,,residential,,,False,False,42.468,"LINESTRING (-6.0559482 42.4544672, -6.0556282 42.4547674)",Calle Torrecillas,,
51137916,,,residential,,,False,False,109.022,"LINESTRING (-6.0559482 42.4544672, -6.0563846 42.4547526, -6.0569087 42.455144)",Calle Padre Blanco,,
51137916,,,residential,,,False,True,96.738,"LINESTRING (-6.0559482 42.4544672, -6.0555914 42.4542431, -6.0550236 42.4539279)",Calle Padre Blanco,,
791352380,,,residential,,,False,True,42.468,"LINESTRING (-6.0556282 42.4547674, -6.0559482 42.4544672)",Calle Torrecillas,,
"[220672565, 220672566]",,,residential,,,True,False,102.405,"LINESTRING (-6.0556282 42.4547674, -6.0552946 42.454539, -6.0546917 42.4541588)","['Calle López Peláez', 'Calle Rodríguez de Cela']",,
26556315,,,residential,,,True,False,79.357,"LINESTRING (-6.0576186 42.4570619, -6.0576468 42.4570451, -6.0582155 42.4565012)",Calle Portería,,
51139523,,,residential,,,True,False,88.34299999999999,"LINESTRING (-6.0576186 42.4570619, -6.0576173 42.4570005, -6.0574763 42.4569362, -6.0571048 42.4568457, -6.056803 42.4570785)",Calle San Javier,,
35795247,2,N-120a,trunk,50,,False,True,166.484,"LINESTRING (-6.0566338 42.4588377, -6.056167 42.4587314, -6.0560343 42.4587065, -6.055893 42.4586714, -6.0547037 42.4583761)",Avenida de las Murallas,,
235646364,1,N-120a,trunk,50,,True,False,51.43,"LINESTRING (-6.0566338 42.4588377, -6.0567129 42.4588634, -6.0567569 42.458873, -6.0568471 42.4588896, -6.0571108 42.4589398, -6.057236 42.4589637)",Avenida de las Murallas,,
62304778,,,residential,,,False,True,5.337,"LINESTRING (-6.050806 42.4518297, -6.0507785 42.4518732)",Calle Corredera Baja,,
847489674,,,residential,,,False,True,74.387,"LINESTRING (-6.050806 42.4518297, -6.0507414 42.4518126, -6.0503404 42.451761, -6.0500562 42.4517568, -6.0499098 42.4517498)",Calle del Postigo,,
1235458238,,,residential,,,False,True,37.696,"LINESTRING (-6.0582068 42.4549257, -6.0584251 42.4546274)",Calle San Luisle Trasera Bastión,,
39390992,,,residential,,,False,True,3.252,"LINESTRING (-6.0584251 42.4546274, -6.0583906 42.454613)",Calle del Bastión,,
1235458238,,,residential,,,False,False,37.696,"LINESTRING (-6.0584251 42.4546274, -6.0582068 42.4549257)",Calle San Luisle Trasera Bastión,,
"[1239522386, 1237761396]",,,unclassified,,,False,"[False, True]",56.201,"LINESTRING (-6.0471719 42.4547716, -6.0475426 42.4547878, -6.0476868 42.4547931, -6.047769 42.4547898, -6.047847 42.4547614)",,,
1239522396,2,N-120a,trunk,,roundabout,True,False,16.227,"LINESTRING (-6.0481746 42.4543719, -6.0481089 42.4543672, -6.048044 42.4543756, -6.0479845 42.4543965)",,,
320001163,2,N-120a,trunk,,,False,True,45.348,"LINESTRING (-6.0485001 42.4548574, -6.048885 42.4551501)",,,
1239522390,1,N-120a,trunk,,,True,False,29.985999999999997,"LINESTRING (-6.0485001 42.4548574, -6.0483912 42.4546847, -6.0483459 42.4546129)",,,
1239768086,1,,tertiary,50,,True,False,6.417,"LINESTRING (-6.0577423 42.458838, -6.0577726 42.4587848)",Calle Alcalde Pineda,,
1239768090,2,N-120a,trunk,50,roundabout,True,False,13.934999999999999,"LINESTRING (-6.0575121 42.4591014, -6.0575592 42.4591, -6.0576037 42.4590888, -6.0576423 42.4590689, -6.0576623 42.4590538)",,,
