osmid,oneway,ref,name,highway,junction,reversed,length,geometry,lanes,maxspeed,access
167664301,False,,Calle Mariana Pineda,residential,,True,66.603,"LINESTRING (-0.5679893 38.6229017, -0.5683774 38.6233641, -0.5684093 38.6234028)",,,
167727194,False,,Calle Froilán Carvajal,residential,,True,32.374,"LINESTRING (-0.5679893 38.6229017, -0.5679273 38.622939, -0.5676882 38.6230732)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,False,30.207,"LINESTRING (-0.5698463 38.6226075, -0.5695757 38.6227781)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,True,17.663,"LINESTRING (-0.5698463 38.6226075, -0.5700148 38.6225186)",,,
167727194,False,,Calle Froilán Carvajal,residential,,False,30.392,"LINESTRING (-0.5675757 38.623332, -0.5676882 38.6230732)",,,
167727194,False,,Calle Froilán Carvajal,residential,,True,24.322,"LINESTRING (-0.5675757 38.623332, -0.5675498 38.6233843, -0.5674757 38.6235363)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,False,14.715,"LINESTRING (-0.5693182 38.6229194, -0.569176 38.6229913)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,True,27.336,"LINESTRING (-0.5693182 38.6229194, -0.5695757 38.6227781)",,,
167727216,False,,Calle Dulzura,residential,,True,153.616,"LINESTRING (-0.5693182 38.6229194, -0.5676392 38.622486)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,False,45.372,"LINESTRING (-0.5707301 38.622149, -0.570295 38.6223747)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,True,40.367,"LINESTRING (-0.5707301 38.622149, -0.5711172 38.6219482)",,,
167727198,True,,Calle Juan Sebastián Elcano,residential,,False,127.984,"LINESTRING (-0.5707301 38.622149, -0.5699145 38.6211905)",,,
167733956,True,,Calle Cid,residential,,False,61.55500000000001,"LINESTRING (-0.5743529 38.6222915, -0.5742348 38.6223544, -0.5742699 38.6223934, -0.574557 38.6227176)",,,
167639974,True,,Avenida Miguel Hernández,residential,,False,127.83500000000001,"LINESTRING (-0.5765472 38.6198054, -0.577842 38.6200031, -0.5779147 38.6200175, -0.5779375 38.6200214, -0.5779898 38.6200313)",,,
167733958,True,,Calle San Jaime,residential,,False,39.067,"LINESTRING (-0.5755938 38.6221103, -0.5753422 38.6218191)",,,
167529031,True,CV-8062,Avenida Juan Carlos I,residential,,False,41.908,"LINESTRING (-0.5755938 38.6221103, -0.5754863 38.6221765, -0.5753023 38.6222834, -0.575292 38.6222912, -0.5752186 38.6223464)",2,30,designated
167733949,True,,Calle Jijona,residential,,False,16.812,"LINESTRING (-0.5740479 38.6210804, -0.5740113 38.6210388, -0.5739381 38.6209559)",,,
167733956,True,,Calle Cid,residential,,False,42.131,"LINESTRING (-0.5735182 38.6213768, -0.5738033 38.6216833)",,,
167733954,True,,Calle Juramento Santa Gadea,residential,,False,56.604000000000006,"LINESTRING (-0.5735182 38.6213768, -0.5735774 38.6213436, -0.5739924 38.6211119, -0.5740479 38.6210804)",,,
167529031,True,CV-8062,Avenida Juan Carlos I,residential,,False,43.244,"LINESTRING (-0.5760008 38.6218864, -0.5755938 38.6221103)",2,30,designated
381754943,True,,,residential,,False,10.287,"LINESTRING (-0.5760008 38.6218864, -0.5759825 38.6219778)",,,
167733949,True,,Calle Jijona,residential,,False,10.548,"LINESTRING (-0.5743992 38.6214566, -0.5743252 38.6213814)",,,
167639975,False,,Calle Vicente Aleixandre,residential,,False,15.275,"LINESTRING (-0.5727825 38.6199385, -0.5726392 38.6198589)",,,
461889306,True,,Avenida Miguel Hernández,residential,,False,58.825,"LINESTRING (-0.5727825 38.6199385, -0.5734281 38.619779)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,False,82.822,"LINESTRING (-0.5719054 38.6215292, -0.5717659 38.6216034, -0.5714121 38.6217914, -0.5711172 38.6219482)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,True,123.18700000000001,"LINESTRING (-0.5719054 38.6215292, -0.5727364 38.6210875, -0.5730774 38.6209056)",,,
167733965,False,,,residential,,True,172.64100000000002,"LINESTRING (-0.5719054 38.6215292, -0.5722124 38.621885, -0.5730489 38.6214461, -0.5734039 38.621256)",,,
167733957,True,,Calle Antonio Machado,residential,,False,91.559,"LINESTRING (-0.5749477 38.6207615, -0.5751123 38.6206629, -0.5753105 38.6205471, -0.5754055 38.6204929, -0.5755936 38.6203865, -0.5757946 38.6202715)",,30,
167733969,True,,Calle Santa Ana,residential,,False,33.461,"LINESTRING (-0.5749477 38.6207615, -0.5749852 38.6208022, -0.5751305 38.6209621, -0.5751708 38.6210068)",,30,
167733956,True,,Calle Cid,residential,,False,16.704,"LINESTRING (-0.5734039 38.621256, -0.5735182 38.6213768)",,,
167733965,False,,,residential,,False,172.641,"LINESTRING (-0.5734039 38.621256, -0.5730489 38.6214461, -0.5722124 38.621885, -0.5719054 38.6215292)",,,
167733956,True,,Calle Cid,residential,,False,37.291,"LINESTRING (-0.5738033 38.6216833, -0.5740208 38.6219074, -0.5740587 38.6219527)",,,
167733949,True,,Calle Jijona,residential,,False,7.86,"LINESTRING (-0.574941 38.6220449, -0.5748882 38.6219875)",,,
167733953,True,,Calle Miguel de Cervantes,residential,,False,42.956,"LINESTRING (-0.574941 38.6220449, -0.5753422 38.6218191)",,,
167733956,True,,Calle Cid,residential,,False,103.878,"LINESTRING (-0.5723819 38.6201457, -0.5730774 38.6209056)",,,
167646894,True,,Passeig dels Geladors,residential,,False,41.763999999999996,"LINESTRING (-0.5723819 38.6201457, -0.5726974 38.6199891, -0.5727825 38.6199385)",2,30,
167733956,True,,Calle Cid,residential,,False,45.525,"LINESTRING (-0.5740587 38.6219527, -0.5743529 38.6222915)",,,
167733953,True,,Calle Miguel de Cervantes,residential,,False,49.199,"LINESTRING (-0.5765841 38.6211202, -0.5770439 38.6208619)",,,
167733955,True,,Calle Rafael Alberti,residential,,False,84.262,"LINESTRING (-0.5765841 38.6211202, -0.5760201 38.6205037)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,False,58.82,"LINESTRING (-0.5736294 38.6205993, -0.5730774 38.6209056)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,True,11.435,"LINESTRING (-0.5736294 38.6205993, -0.5737347 38.6205376)",,,
167733949,True,,Calle Jijona,residential,,False,103.983,"LINESTRING (-0.5736294 38.6205993, -0.5727825 38.6199385)",,,
461889306,True,,Avenida Miguel Hernández,residential,,False,44.945,"LINESTRING (-0.5734281 38.619779, -0.5739285 38.6196764)",,,
167733949,True,,Calle Jijona,residential,,False,13.703,"LINESTRING (-0.5739381 38.6209559, -0.5738461 38.6208558)",,,
167733949,True,,Calle Jijona,residential,,False,23.035,"LINESTRING (-0.5743252 38.6213814, -0.5741735 38.6212115)",,,
167733960,True,,Calle Tizona,residential,,False,56.415,"LINESTRING (-0.5743252 38.6213814, -0.5738033 38.6216833)",,,
167733967,True,,Calle Federico García Lorca,residential,,False,44.152,"LINESTRING (-0.5748033 38.6212158, -0.5743992 38.6214566)",,30,
167733956,True,,Calle Cid,residential,,False,13.713,"LINESTRING (-0.573311 38.6211563, -0.5734039 38.621256)",,,
167733964,False,,Calle Tratado de Almizira,residential,,True,57.255,"LINESTRING (-0.573311 38.6211563, -0.5733772 38.6211213, -0.5737645 38.6209004, -0.5738461 38.6208558)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,False,12.495,"LINESTRING (-0.5743908 38.6201545, -0.5742789 38.6202251)",,,
167733969,True,,Calle Santa Ana,residential,,False,49.624,"LINESTRING (-0.5743908 38.6201545, -0.5747211 38.6205186)",,30,
167664331,False,,Calle Jaime el Conquistador,residential,,True,93.473,"LINESTRING (-0.5743908 38.6201545, -0.5745734 38.6200542, -0.5747474 38.6199589, -0.5748488 38.6199015, -0.5750372 38.6197865, -0.5751464 38.6197194, -0.5751838 38.619674, -0.5752033 38.6196232)",,,
167733949,True,,Calle Jijona,residential,,False,27.548,"LINESTRING (-0.5745844 38.6216577, -0.5743992 38.6214566)",,,
167733963,True,,Calle Babieca,residential,,False,56.23,"LINESTRING (-0.5745844 38.6216577, -0.5740587 38.6219527)",,,
167733949,True,,Calle Jijona,residential,,False,45.182,"LINESTRING (-0.5748882 38.6219875, -0.5745844 38.6216577)",,,
167733968,True,,Calle Alfonso VI,residential,,False,57.492,"LINESTRING (-0.5748882 38.6219875, -0.5743529 38.6222915)",,,
167733949,True,,Calle Jijona,residential,,False,34.175,"LINESTRING (-0.5738461 38.6208558, -0.5736294 38.6205993)",,,
167733964,False,,Calle Tratado de Almizira,residential,,False,57.255,"LINESTRING (-0.5738461 38.6208558, -0.5737645 38.6209004, -0.5733772 38.6211213, -0.573311 38.6211563)",,,
167733957,True,,Calle Antonio Machado,residential,,False,81.008,"LINESTRING (-0.5757946 38.6202715, -0.5765368 38.6198305)",,30,
167733955,True,,Calle Rafael Alberti,residential,,False,87.39500000000001,"LINESTRING (-0.5757946 38.6202715, -0.575282 38.6197098, -0.5752261 38.6196242)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,True,28.324,"LINESTRING (-0.5740142 38.6203738, -0.5742789 38.6202251)",,,
167664331,False,,Calle Jaime el Conquistador,residential,,False,30.354,"LINESTRING (-0.5740142 38.6203738, -0.5738067 38.6204947, -0.5737347 38.6205376)",,,
167733951,True,,Calle Pablo Neruda,residential,,False,83.47,"LINESTRING (-0.5740142 38.6203738, -0.5736168 38.6199669, -0.5734281 38.619779)",,,
167733949,True,,Calle Jijona,residential,,False,18.209,"LINESTRING (-0.5741735 38.6212115, -0.5740479 38.6210804)",,,
167733957,True,,Calle Antonio Machado,residential,,False,83.83200000000001,"LINESTRING (-0.5741735 38.6212115, -0.5748789 38.620803, -0.5749477 38.6207615)",,30,
167529032,True,CV-8062,Avenida Juan Carlos I,secondary,circular,False,9.175,"LINESTRING (-0.574557 38.6227176, -0.574538 38.6227243, -0.5745163 38.6227372, -0.5745002 38.6227508, -0.5744883 38.6227755)",,,
167733952,True,,Calle Rafael Playa,residential,,False,83.616,"LINESTRING (-0.5747211 38.6205186, -0.5739381 38.6209559)",,,
167733969,True,,Calle Santa Ana,residential,,False,33.422,"LINESTRING (-0.5747211 38.6205186, -0.5749477 38.6207615)",,30,
167733955,True,,Calle Rafael Alberti,residential,,False,32.41,"LINESTRING (-0.5760201 38.6205037, -0.5757946 38.6202715)",,,
167733967,True,,Calle Federico García Lorca,residential,,False,92.598,"LINESTRING (-0.5760201 38.6205037, -0.575652 38.6207191, -0.5753889 38.6208731, -0.5751708 38.6210068)",,30,
167735893,True,,Calle San Isidro Labrador,residential,,False,39.685,"LINESTRING (-0.5773543 38.6206876, -0.5770814 38.6204014)",,,
167733953,True,,Calle Miguel de Cervantes,residential,,False,62.998999999999995,"LINESTRING (-0.5773543 38.6206876, -0.5778275 38.6204209, -0.5779003 38.6204176, -0.5779609 38.620443)",,,
167733957,True,,Calle Antonio Machado,residential,,False,2.934,"LINESTRING (-0.5765368 38.6198305, -0.5765472 38.6198054)",,30,
167735893,True,,Calle San Isidro Labrador,residential,,False,58.577,"LINESTRING (-0.5769397 38.6202529, -0.5765368 38.6198305)",,,
167733953,True,,Calle Miguel de Cervantes,residential,,False,33.209,"LINESTRING (-0.5770439 38.6208619, -0.5773543 38.6206876)",,,
167735886,True,,Calle San Isidro Labrador,residential,,False,39.117,"LINESTRING (-0.5770439 38.6208619, -0.5767819 38.6205758)",,,
381769413,True,,Calle Picasso,residential,,False,33.555,"LINESTRING (-0.5679551 38.6273743, -0.5679423 38.6270727)",,,
167656655,False,CV-7990,Calle Eres,secondary,,False,92.441,"LINESTRING (-0.5693543 38.6266481, -0.5704178 38.6266191)",,,
167787754,True,,Calle Eusebio Sampere,residential,,False,24.134,"LINESTRING (-0.5693543 38.6266481, -0.5693036 38.6268615)",,,
167656655,False,CV-7990,Calle Eres,secondary,,True,124.175,"LINESTRING (-0.5693543 38.6266481, -0.568365 38.6266851, -0.5679974 38.6266874, -0.5679261 38.6266905)",,,
167787752,True,,Calle Santa Elena,residential,,False,88.146,"LINESTRING (-0.5693036 38.6268615, -0.5703007 38.6270085)",,,
167787754,True,,Calle Eusebio Sampere,residential,,False,44.748,"LINESTRING (-0.5693036 38.6268615, -0.569217 38.6272582)",,,
167790596,False,,Calle Rafael Pascual,residential,,False,77.677,"LINESTRING (-0.5724471 38.6273111, -0.5733263 38.6274385)",,,
167790599,False,CV-801,Avenida Joaquín Vilanova,secondary,,False,41.08,"LINESTRING (-0.5724471 38.6273111, -0.5722624 38.6276512)",,,
167790599,False,CV-801,Avenida Joaquín Vilanova,secondary,,True,37.959,"LINESTRING (-0.5724471 38.6273111, -0.5726086 38.6269939)",,,
167787762,False,,Calle Pintor Segrelles,residential,,False,87.777,"LINESTRING (-0.5702173 38.6273699, -0.569217 38.6272582)",,,
167787774,False,,Calle Velázquez,residential,,False,40.834,"LINESTRING (-0.5702173 38.6273699, -0.5703007 38.6270085)",,,
167787774,False,,Calle Velázquez,residential,,True,44.596,"LINESTRING (-0.5702173 38.6273699, -0.5701262 38.6277646)",,,
167787752,True,,Calle Santa Elena,residential,,False,189.466,"LINESTRING (-0.5703007 38.6270085, -0.5724471 38.6273111)",,,
167787774,False,,Calle Velázquez,residential,,False,44.478,"LINESTRING (-0.5703007 38.6270085, -0.5704178 38.6266191)",,,
167787774,False,,Calle Velázquez,residential,,True,40.834,"LINESTRING (-0.5703007 38.6270085, -0.5702173 38.6273699)",,,
381769413,True,,Calle Picasso,residential,,False,32.418,"LINESTRING (-0.5679668 38.6276657, -0.5679645 38.6276096, -0.5679551 38.6273743)",,,
167656655,False,CV-7990,Calle Eres,secondary,,True,4.396,"LINESTRING (-0.5679261 38.6266905, -0.5678755 38.626691)",,,
167656655,False,CV-7990,Calle Eres,secondary,,False,124.175,"LINESTRING (-0.5679261 38.6266905, -0.5679974 38.6266874, -0.568365 38.6266851, -0.5693543 38.6266481)",,,
381769413,True,,Calle Picasso,residential,,False,42.522,"LINESTRING (-0.5679423 38.6270727, -0.5679261 38.6266905)",,,
167787762,False,,Calle Pintor Segrelles,residential,,True,87.777,"LINESTRING (-0.569217 38.6272582, -0.5702173 38.6273699)",,,
167656655,False,CV-7990,Calle Eres,secondary,,False,88.472,"LINESTRING (-0.5704178 38.6266191, -0.5714349 38.6265781)",,,
167656655,False,CV-7990,Calle Eres,secondary,,True,92.441,"LINESTRING (-0.5704178 38.6266191, -0.5693543 38.6266481)",,,
167787774,False,,Calle Velázquez,residential,,True,44.478,"LINESTRING (-0.5704178 38.6266191, -0.5703007 38.6270085)",,,
167787774,False,,Calle Velázquez,residential,,False,44.596,"LINESTRING (-0.5701262 38.6277646, -0.5702173 38.6273699)",,,
167787756,True,,Calle Pintor Sorolla,residential,,False,36.405,"LINESTRING (-0.5675479 38.6276755, -0.5678911 38.6276675, -0.5679668 38.6276657)",,,
167790596,False,,Calle Rafael Pascual,residential,,True,77.677,"LINESTRING (-0.5733263 38.6274385, -0.5724471 38.6273111)",,,
167790599,False,CV-801,Avenida Joaquín Vilanova,secondary,,False,37.959,"LINESTRING (-0.5726086 38.6269939, -0.5724471 38.6273111)",,,
167790599,False,CV-801,Avenida Joaquín Vilanova,secondary,,True,31.348,"LINESTRING (-0.5726086 38.6269939, -0.5727296 38.6267283)",,,
167790605,True,,Calle Vicente Pascual,residential,,False,16.13,"LINESTRING (-0.5747042 38.6273654, -0.5748825 38.6274059)",,,
167874928,True,,Calle Vicente Pascual,residential,,False,117.723,"LINESTRING (-0.5747042 38.6273654, -0.5746479 38.6273961, -0.5734005 38.6271501)",,,
167790611,True,,Calle San Antonio,residential,,False,19.18,"LINESTRING (-0.5754485 38.6277666, -0.5754933 38.6275977)",,,
"[167790608, 474931929]",True,,"['Calle Trinidad', 'Calle Aurora Pérez Caballero']",residential,,False,78.135,"LINESTRING (-0.575061 38.6277649, -0.5746372 38.6277314, -0.574664 38.6275428, -0.5747042 38.6273654)",,,
167790598,True,,Calle Amado Brotons,residential,,False,32.71,"LINESTRING (-0.5734005 38.6271501, -0.5733263 38.6274385)",,,
167874928,True,,Calle Vicente Pascual,residential,,False,70.95,"LINESTRING (-0.5734005 38.6271501, -0.5726086 38.6269939)",,,
167790611,True,,Calle San Antonio,residential,,False,23.239,"LINESTRING (-0.5754933 38.6275977, -0.5755652 38.6273964)",,,
167790599,False,CV-801,Avenida Joaquín Vilanova,secondary,,True,41.08,"LINESTRING (-0.5722624 38.6276512, -0.5724471 38.6273111)",,,
167790598,True,,Calle Amado Brotons,residential,,False,33.728,"LINESTRING (-0.5734781 38.6268529, -0.5734005 38.6271501)",,,
1159120374,False,,Calle Eres,residential,,True,59.851,"LINESTRING (-0.5734781 38.6268529, -0.5728048 38.6267387)",,,
"[380640678, 1159120374]",False,,"[""Plaza l'Església"", 'Calle Eres']",residential,,False,150.638,"LINESTRING (-0.5734781 38.6268529, -0.5749504 38.6271686, -0.5751345 38.6272431)",,,
380643553,True,,Calle San Francisco,residential,,False,29.128,"LINESTRING (-0.5751039 38.6275051, -0.575061 38.6277649)",,,
167790593,True,,Calle Rebot,residential,,False,36.038,"LINESTRING (-0.5751039 38.6275051, -0.5752219 38.6275344, -0.5753077 38.6275805, -0.5754933 38.6275977)",,,
167792046,True,,Calle Perlandi,residential,,False,23.762,"LINESTRING (-0.5764235 38.6273249, -0.5764235 38.6275386)",,,
167792048,True,,Calle Santa Teresa,residential,,False,5.512,"LINESTRING (-0.5764235 38.6273249, -0.5764868 38.6273215)",,,
380640679,False,,,residential,,False,10.733,"LINESTRING (-0.5758281 38.6274087, -0.5758252 38.6273122)",,,
380640679,False,,,residential,,True,22.964,"LINESTRING (-0.5758281 38.6274087, -0.5757014 38.6274117, -0.5755652 38.6273964)",,,
167792047,False,,Avenida Riu de las Caixes,residential,,False,22.553,"LINESTRING (-0.576883 38.6258834, -0.5770937 38.6257649)",2,,
167792047,False,,Avenida Riu de las Caixes,residential,,True,24.046,"LINESTRING (-0.576883 38.6258834, -0.5768205 38.6260257, -0.5768205 38.6260915)",2,,
167845489,True,,Calle Ánimas,residential,,False,62.064,"LINESTRING (-0.576883 38.6258834, -0.5768151 38.6258434, -0.5767615 38.625659, -0.5767347 38.6255375, -0.5767155 38.6255306, -0.5765735 38.6254793, -0.5765263 38.6254623)",,,
167792045,True,,,residential,,False,15.934999999999999,"LINESTRING (-0.5758375 38.6275513, -0.5758281 38.6275134, -0.5758281 38.6274087)",,,
167792047,False,,Avenida Riu de las Caixes,residential,,False,60.395,"LINESTRING (-0.5763967 38.6276517, -0.5766381 38.627614, -0.5767668 38.6275176, -0.5767293 38.6273081)",2,,
167792048,True,,Calle Santa Teresa,residential,,False,51.992,"LINESTRING (-0.5758252 38.6273122, -0.5764235 38.6273249)",,,
380640679,False,,,residential,,False,9.31,"LINESTRING (-0.5758252 38.6273122, -0.5758227 38.6272285)",,,
380640679,False,,,residential,,True,10.733,"LINESTRING (-0.5758252 38.6273122, -0.5758281 38.6274087)",,,
167826378,True,,Calle Mayor,residential,,False,2.569,"LINESTRING (-0.5758227 38.6272285, -0.5758226 38.6272054)",,,
380640679,False,,,residential,,True,9.31,"LINESTRING (-0.5758227 38.6272285, -0.5758252 38.6273122)",,,
380644744,True,,,residential,,False,12.79,"LINESTRING (-0.5764235 38.6275386, -0.5763967 38.6276517)",,,
167792046,True,,Calle Perlandi,residential,,False,51.20099999999999,"LINESTRING (-0.5764235 38.6275386, -0.5760051 38.627526, -0.5758375 38.6275513)",,,
167792047,False,,Avenida Riu de las Caixes,residential,,False,17.723,"LINESTRING (-0.5767293 38.6273081, -0.5767452 38.6271492)",2,,
167792047,False,,Avenida Riu de las Caixes,residential,,True,60.394999999999996,"LINESTRING (-0.5767293 38.6273081, -0.5767668 38.6275176, -0.5766381 38.627614, -0.5763967 38.6276517)",2,,
"[460403113, 167826387]",True,,"['Calle Cantarería', 'Calle Pedro Montagur']",residential,,False,52.421,"LINESTRING (-0.5763175 38.6269352, -0.5764312 38.6269416, -0.5764868 38.6273215)",,,
167792048,True,,Calle Santa Teresa,residential,,False,21.118,"LINESTRING (-0.5764868 38.6273215, -0.5767293 38.6273081)",,,
167826378,True,,Calle Mayor,residential,,False,41.24,"LINESTRING (-0.5758241 38.6269084, -0.5758705 38.6265393)",,,
167826387,True,,Calle Pedro Montagur,residential,,False,42.964,"LINESTRING (-0.5758241 38.6269084, -0.5763175 38.6269352)",,,
167826372,True,,Calle San José,residential,,False,66.156,"LINESTRING (-0.5736937 38.6264806, -0.5730396 38.6261759)",,,
167826368,True,,Calle Ravalet,residential,,False,45.975,"LINESTRING (-0.5736937 38.6264806, -0.5735977 38.6265768, -0.5734781 38.6268529)",,,
1159120374,False,,Calle Eres,residential,,False,59.851,"LINESTRING (-0.5728048 38.6267387, -0.5734781 38.6268529)",,,
1159120374,False,,Calle Eres,residential,,True,6.634,"LINESTRING (-0.5728048 38.6267387, -0.5727296 38.6267283)",,,
167826394,True,,Calle Escoleta,residential,,False,65.82900000000001,"LINESTRING (-0.5728048 38.6267387, -0.5729147 38.6264597, -0.5730396 38.6261759)",,,
167826385,True,,Calle Conill,residential,,False,34.038,"LINESTRING (-0.5762963 38.6262499, -0.5762996 38.626556)",,,
167826397,True,,,residential,,False,48.434,"LINESTRING (-0.5762963 38.6262499, -0.5764933 38.6263421, -0.5768205 38.6263253)",,,
167826368,True,,Calle Ravalet,residential,,False,159.419,"LINESTRING (-0.5749997 38.6254734, -0.57452 38.6258431, -0.5740936 38.6261721, -0.5736937 38.6264806)",,,
167828848,True,,Calle Santa Rita,residential,,False,124.36300000000001,"LINESTRING (-0.5749997 38.6254734, -0.5744088 38.625016, -0.5740563 38.6247507, -0.5739774 38.6246905)",,,
167792047,False,,Avenida Riu de las Caixes,residential,,False,25.997,"LINESTRING (-0.5768205 38.6263253, -0.5768205 38.6260915)",2,,
167792047,False,,Avenida Riu de las Caixes,residential,,True,91.87,"LINESTRING (-0.5768205 38.6263253, -0.5768205 38.6263987, -0.5767452 38.6271492)",2,,
167826377,False,,Calle Santiago Rico Molina,residential,,True,111.038,"LINESTRING (-0.571418 38.6255796, -0.5714349 38.6265781)",,,
167828851,True,,Carrer Lluís Vives,residential,,False,46.089,"LINESTRING (-0.571418 38.6255796, -0.5714071 38.6251652)",,,
167826372,True,,Calle San José,residential,,False,110.378,"LINESTRING (-0.571418 38.6255796, -0.5702883 38.6252792, -0.5702178 38.6252545)",,,
381151364,True,,Carrer Lluís Vives,residential,,False,49.135,"LINESTRING (-0.5710734 38.6248126, -0.5713604 38.6251426, -0.5714071 38.6251652)",,,
381160066,True,,Avenida Juan Carlos I,residential,,False,95.669,"LINESTRING (-0.5710734 38.6248126, -0.5711766 38.6247558, -0.571844 38.6243884, -0.5718991 38.6243608, -0.5719775 38.6243215)",,,
167826372,True,,Calle San José,residential,,False,74.167,"LINESTRING (-0.5730396 38.6261759, -0.572305 38.625836)",,,
167826378,True,,Calle Mayor,residential,,False,140.585,"LINESTRING (-0.5758705 38.6265393, -0.575862 38.6265214, -0.5760368 38.625743, -0.5760479 38.6256844, -0.5761223 38.625293)",,,
167826372,True,,Calle San José,residential,,False,82.159,"LINESTRING (-0.572305 38.625836, -0.571418 38.6255796)",,,
167826378,True,,Calle Mayor,residential,,False,3.796,"LINESTRING (-0.5758189 38.6269423, -0.5758241 38.6269084)",,,
167826385,True,,Calle Conill,residential,,False,42.194,"LINESTRING (-0.5762996 38.626556, -0.5763175 38.6269352)",,,
167826396,True,,,residential,,False,37.322,"LINESTRING (-0.5762996 38.626556, -0.5758705 38.6265393)",,,
167826378,True,,Calle Mayor,residential,,False,29.257,"LINESTRING (-0.5758226 38.6272054, -0.5758189 38.6269423)",,,
167826391,True,,Calle Media Vuelta,residential,,False,69.495,"LINESTRING (-0.5758226 38.6272054, -0.575573 38.6271916, -0.5755985 38.6269352, -0.5758189 38.6269423)",,,
167656655,False,CV-7990,Calle Eres,secondary,,True,88.472,"LINESTRING (-0.5714349 38.6265781, -0.5704178 38.6266191)",,,
167826377,False,,Calle Santiago Rico Molina,residential,,False,111.038,"LINESTRING (-0.5714349 38.6265781, -0.571418 38.6255796)",,,
167656655,False,CV-7990,Calle Eres,secondary,,False,114.799,"LINESTRING (-0.5714349 38.6265781, -0.571981 38.6265734, -0.572126 38.6265941, -0.5725862 38.6266885, -0.5727296 38.6267283)",,,
167828849,True,,Carrer Plaça de Bous,residential,,False,82.816,"LINESTRING (-0.5729187 38.6251919, -0.5722921 38.6246306)",,,
167828847,False,,Carrer Plaça de Bous,residential,,True,77.42399999999999,"LINESTRING (-0.5729187 38.6251919, -0.5734887 38.6256299, -0.573509 38.6256998)",,,
799504349,True,,Calle Pou de Neu,residential,,False,89.294,"LINESTRING (-0.5729187 38.6251919, -0.5728367 38.6252714, -0.572305 38.625836)",,,
381159982,False,,,residential,,True,7.215,"LINESTRING (-0.5726774 38.6238606, -0.5726575 38.6237976)",,,
381156360,False,CV-8062,Avenida Juan Carlos I,secondary,,False,74.987,"LINESTRING (-0.5726774 38.6238606, -0.5727608 38.6238137, -0.5733815 38.6234705)",,,
381156360,False,CV-8062,Avenida Juan Carlos I,secondary,,True,78.85199999999999,"LINESTRING (-0.5726774 38.6238606, -0.5725947 38.6239055, -0.5719317 38.6242649)",,,
167828848,True,,Calle Santa Rita,residential,,False,105.855,"LINESTRING (-0.5739774 38.6246905, -0.5735717 38.6244422, -0.5730189 38.6241027)",,,
799504347,True,,Carrer Germans Payá,residential,,False,107.551,"LINESTRING (-0.5739774 38.6246905, -0.5732828 38.6250171, -0.5729187 38.6251919)",,,
167828847,False,,Carrer Plaça de Bous,residential,,False,77.42399999999999,"LINESTRING (-0.573509 38.6256998, -0.5734887 38.6256299, -0.5729187 38.6251919)",,,
167828850,True,,,residential,roundabout,False,42.622,"LINESTRING (-0.573509 38.6256998, -0.5734965 38.6257069, -0.5734796 38.6257236, -0.573471 38.6257439, -0.5734718 38.6257651, -0.573484 38.6257875, -0.5735031 38.6258027, -0.5735277 38.6258119, -0.5735635 38.625813, -0.5735889 38.6258054, -0.5736096 38.6257915, -0.5736216 38.6257754, -0.5736271 38.6257545, -0.5736232 38.6257335, -0.5736085 38.6257131, -0.5735876 38.6256995, -0.5735619 38.6256923, -0.5735346 38.6256924, -0.573509 38.6256998)",,,
167828852,True,,Calle Doctor Marañón,residential,,False,43.669,"LINESTRING (-0.5743716 38.6244468, -0.5739774 38.6246905)",,,
167832216,True,,Calle Ramón y Cajal,residential,,False,131.535,"LINESTRING (-0.5735107 38.6234737, -0.5743716 38.6244468)",,,
381159603,True,,Avenida Juan Carlos I,residential,,False,54.091,"LINESTRING (-0.5735107 38.6234737, -0.5735696 38.6234402, -0.5740139 38.6231872)",,,
167832211,True,,Calle Constitución,residential,,False,56.117,"LINESTRING (-0.5751501 38.6249826, -0.5749997 38.6254734)",,,
167832213,True,,Calle Ramón y Cajal,residential,,False,90.129,"LINESTRING (-0.5751501 38.6249826, -0.5743716 38.6244468)",,,
167832211,True,,Calle Constitución,residential,,False,43.21,"LINESTRING (-0.5754915 38.6238354, -0.5754052 38.6242181)",,,
474931930,False,,Calle Doctor Marañón,residential,,False,20.518,"LINESTRING (-0.5754915 38.6238354, -0.5756568 38.6237036)",,,
167828852,True,,Calle Doctor Marañón,residential,,False,62.998999999999995,"LINESTRING (-0.5754915 38.6238354, -0.5750821 38.6240485, -0.5748903 38.6241522)",,,
167839754,False,,Calle Tibi,residential,,True,10.209,"LINESTRING (-0.5773087 38.6218816, -0.5773623 38.6217999)",,,
379438422,False,,Calle Tibi,residential,,False,72.045,"LINESTRING (-0.5773087 38.6218816, -0.5772251 38.6220279, -0.5771074 38.6222337, -0.5769705 38.6224732)",,,
