osmid,oneway,lanes,ref,highway,reversed,length,name,geometry,maxspeed,junction
103744146,True,,,residential,False,23.708000000000002,,"LINESTRING (-17.7700732 28.68126, -17.7701253 28.681322, -17.7701385 28.6813364, -17.7701513 28.6813498, -17.7701653 28.6813626, -17.7701823 28.6813785, -17.7702071 28.6814003, -17.7702311 28.6814215)",,
199550035,False,,LP-202,tertiary,False,51.995000000000005,Carretera del Galión,"LINESTRING (-17.7699747 28.6805958, -17.7699417 28.6804755, -17.7698809 28.6802621, -17.7698516 28.6801409)",,
1036294003,True,,LP-202,tertiary,False,14.873999999999999,Carretera del Galión,"LINESTRING (-17.7699747 28.6805958, -17.7699775 28.6806336, -17.7699788 28.6806575, -17.7699792 28.680664, -17.7699812 28.6807057, -17.7699818 28.6807294)",,
444596236,True,,,residential,False,8.815999999999999,,"LINESTRING (-17.7701778 28.6810726, -17.7701533 28.6810128, -17.7701469 28.6809981)",,
444596237,True,,,secondary,False,22.193,,"LINESTRING (-17.7701778 28.6810726, -17.7701667 28.6810688, -17.7701535 28.681064, -17.7701347 28.6810573, -17.7701135 28.6810509, -17.7700933 28.6810462, -17.7700749 28.6810439, -17.7700538 28.6810417, -17.770022 28.6810403, -17.7699968 28.6810407, -17.769956 28.6810409)",,
444596236,True,,,residential,False,2.859,,"LINESTRING (-17.770188 28.6810967, -17.7701778 28.6810726)",,
1036294004,True,,,secondary,False,5.662,,"LINESTRING (-17.770188 28.6810967, -17.7701303 28.6811022)",,
444596236,True,,,residential,False,30.121,,"LINESTRING (-17.7701469 28.6809981, -17.7701388 28.6809826, -17.7701249 28.6809603, -17.7701112 28.6809377, -17.770099 28.680915, -17.7700868 28.6808899, -17.7700804 28.6808743, -17.7700745 28.6808602, -17.7700581 28.6808159, -17.7700312 28.6807476)",,
444596237,True,,,secondary,False,4.395,,"LINESTRING (-17.7702963 28.6810954, -17.7702518 28.6810892)",,
1036294005,True,,,residential,False,18.174,,"LINESTRING (-17.7702963 28.6810954, -17.7702573 28.6810721, -17.7702375 28.6810598, -17.7702159 28.6810468, -17.7701994 28.6810365, -17.7701812 28.6810247, -17.7701674 28.6810142, -17.7701469 28.6809981)",,
1036294006,True,,LP-202,tertiary,False,2.515,Carretera del Galión,"LINESTRING (-17.7699341 28.6810411, -17.7699536 28.6810263)",,
444596237,True,,,secondary,False,7.239999999999999,,"LINESTRING (-17.7699341 28.6810411, -17.7699114 28.6810418, -17.7698924 28.6810431, -17.7698782 28.6810449, -17.7698603 28.6810472)",,
1011842681,True,,,residential,False,33.802,,"LINESTRING (-17.7699818 28.6807294, -17.7699897 28.6807741, -17.7699929 28.6807988, -17.7699951 28.6808156, -17.7699953 28.6808337, -17.7699951 28.6808508, -17.769994 28.6808693, -17.7699921 28.6808845, -17.769988 28.6809045, -17.7699856 28.6809137, -17.7699813 28.6809246, -17.7699756 28.6809379, -17.7699677 28.6809546, -17.7699618 28.6809664, -17.7699553 28.6809802, -17.7699526 28.6809888, -17.7699516 28.6809992, -17.7699517 28.6810102, -17.769953 28.6810228, -17.7699536 28.6810263)",,
1036294003,True,,LP-202,tertiary,False,38.45100000000001,Carretera del Galión,"LINESTRING (-17.7699818 28.6807294, -17.7699822 28.680746, -17.7699828 28.68077, -17.7699824 28.6807891, -17.7699814 28.6808039, -17.7699798 28.6808186, -17.7699769 28.6808389, -17.7699733 28.6808571, -17.7699683 28.6808767, -17.769961 28.6808994, -17.7699516 28.68092, -17.769941 28.6809425, -17.7699296 28.6809648, -17.7699197 28.6809816, -17.7699087 28.6809975, -17.7698917 28.6810163, -17.7698767 28.6810321, -17.7698603 28.6810472)",,
1011842681,True,,,residential,False,1.64,,"LINESTRING (-17.7699536 28.6810263, -17.769956 28.6810409)",,
1036294006,True,,LP-202,tertiary,False,33.023999999999994,Carretera del Galión,"LINESTRING (-17.7699536 28.6810263, -17.7699668 28.6810143, -17.7699772 28.6810031, -17.7699855 28.6809926, -17.769993 28.68098, -17.7700031 28.6809593, -17.7700121 28.6809397, -17.7700201 28.6809186, -17.7700258 28.6808991, -17.7700293 28.6808855, -17.7700336 28.6808667, -17.7700364 28.6808495, -17.7700375 28.6808299, -17.7700383 28.68081, -17.770038 28.6807947, -17.7700368 28.6807788, -17.7700342 28.6807624, -17.7700312 28.6807476)",,
1036294006,True,,LP-202,tertiary,False,17.767,Carretera del Galión,"LINESTRING (-17.7700312 28.6807476, -17.7700248 28.6807253, -17.7700188 28.6807074, -17.7700128 28.6806903, -17.7699747 28.6805958)",,
51544601,True,,,residential,False,67.989,Calle Francisco Abreu,"LINESTRING (-17.7659904 28.6835135, -17.7661533 28.6832929, -17.7663755 28.6830039)",,
1177354561,True,,,residential,False,29.064999999999998,Calle de San Sebastian,"LINESTRING (-17.7659904 28.6835135, -17.7661164 28.6835853, -17.7662385 28.6836582)",,
1177354561,True,,,residential,False,3.248,Calle de San Sebastian,"LINESTRING (-17.7659613 28.6834993, -17.7659904 28.6835135)",,
1217674674,False,,,unclassified,True,100.509,,"LINESTRING (-17.7705282 28.6793549, -17.7701667 28.679753, -17.7700656 28.6798059, -17.7697398 28.679748)",,
