osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,width,junction
5031114,False,,Calle Fuerte Viejo,residential,False,105.124,"LINESTRING (-5.6658067 43.5483206, -5.665737 43.5482672, -5.6655549 43.5481279, -5.6656892 43.5480229, -5.6652372 43.5477256, -5.6651418 43.5476613)",,,,
23713411,True,2,Calle Marqués de San Esteban,tertiary,False,87.415,"LINESTRING (-5.6669464 43.542265, -5.6662257 43.542758, -5.6661577 43.5428046)",,,,
73017573,True,2,Calle Felipe Menéndez,secondary,False,43.302,"LINESTRING (-5.665814 43.5425053, -5.6660461 43.5427088, -5.6661577 43.5428046)",,,,
4752921,True,,Calle Linares Rivas,residential,False,51.331,"LINESTRING (-5.665344 43.5428168, -5.665814 43.5425053)",,,,
"[4752922, 73017574]",True,,Calle Blanca de los Ríos,residential,False,97.22,"LINESTRING (-5.665344 43.5428168, -5.6653011 43.5427822, -5.6651687 43.5426751, -5.665023 43.5425644, -5.6649431 43.5424954, -5.6648136 43.5423856, -5.6647209 43.5421872, -5.6646659 43.5421099)",,,,
92985149,True,1,Calle Cabrales,tertiary,False,61.943,"LINESTRING (-5.6605458 43.5412557, -5.6603546 43.540779, -5.6603312 43.5407208)",,,,
4786234,True,,Calle San Agustín,residential,False,42.137,"LINESTRING (-5.6600451 43.5413646, -5.6601155 43.5413502, -5.6605043 43.5412651, -5.6605458 43.5412557)",,,,
"[5029944, 73017577, 4786239]",True,,"['Calle de la Muralla', 'Calle Joaquín Fernández Acebal']",residential,False,159.489,"LINESTRING (-5.6600451 43.5413646, -5.659824 43.5408215, -5.6597572 43.5408012, -5.6596576 43.5407716, -5.6594263 43.5408219, -5.6591649 43.5408818, -5.6590463 43.5409063, -5.6588735 43.5406622)",,,,
4523256,True,,Travesía del Convento,residential,False,43.458999999999996,"LINESTRING (-5.6588735 43.5406622, -5.6584118 43.5407652, -5.6583582 43.5407772)",,,,
4582900,False,1,Calle Oscar Olavarría,residential,True,135.18,"LINESTRING (-5.6652148 43.5467232, -5.665161 43.546669, -5.6650305 43.5465467, -5.6648278 43.5463455, -5.6647277 43.5462457, -5.6645553 43.5461244, -5.6643768 43.5459819, -5.6642406 43.5458291, -5.6641836 43.5457686)",,,,
66089607,True,,Calle Artillería,residential,False,92.624,"LINESTRING (-5.6652148 43.5467232, -5.6654242 43.546941, -5.6658465 43.5474189)",,,,
23714000,True,,Plaza de la Estación,residential,False,70.13000000000001,"LINESTRING (-5.6671289 43.5408862, -5.6666142 43.5409088, -5.6664059 43.5409186, -5.6663494 43.5409212, -5.6662613 43.5409307)",,permissive,,
"[111471844, 327630118]",True,,Plaza de El Carmen,secondary,False,29.043,"LINESTRING (-5.6643214 43.5421434, -5.6643857 43.5421611, -5.6644923 43.542154, -5.6645892 43.5421348, -5.6646659 43.5421099)",,,,roundabout
111471853,True,2,Calle Capua,secondary,False,15.028999999999998,"LINESTRING (-5.6587884 43.5418937, -5.6587714 43.5418487, -5.658752 43.5417975, -5.6587399 43.5417632)",,,,
292487746,False,,Camín de La Fontica - La Salle,residential,True,38.581,"LINESTRING (-5.6603788 43.5473224, -5.6604145 43.5469764)",,,,
"[73017900, 86291277, 86291284]",True,,Calle del Carmen,residential,False,136.27499999999998,"LINESTRING (-5.665203 43.5419777, -5.6652918 43.5419541, -5.665494 43.5419051, -5.6657064 43.5418242, -5.6659173 43.5417188, -5.6666117 43.5413862, -5.6666572 43.5413644)",,,,
"[73017573, 84656717]",True,2,Calle Felipe Menéndez,secondary,False,76.61699999999999,"LINESTRING (-5.665203 43.5419777, -5.6652669 43.5420255, -5.665436 43.5421744, -5.6656535 43.5423642, -5.665814 43.5425053)",,,,
"[4551498, 4551499]",True,,Fermín García Bernardo,residential,False,86.888,"LINESTRING (-5.6640474 43.54511, -5.6639541 43.5451346, -5.663893 43.5451638, -5.6638726 43.5452163, -5.663879 43.5452658, -5.663907 43.5453158, -5.6639212 43.5453366, -5.6639436 43.5453693, -5.6640699 43.5455539, -5.6641648 43.5456887, -5.6641836 43.5457686)",,,,
"[4608721, 86291290, 4558095]",False,,Muelle de Oriente,residential,"[False, True]",97.74199999999999,"LINESTRING (-5.6640474 43.54511, -5.6640483 43.5449894, -5.6640491 43.5449682, -5.664055 43.5448172, -5.6640645 43.544599, -5.6640785 43.5443455, -5.6640825 43.5442314)",,,,
642196008,True,2,Calle Marqués de Casa Valdés,secondary,False,56.691,"LINESTRING (-5.6582665 43.5407976, -5.6576602 43.5405392)",,,,
642196006,True,,Travesia del Convento,residential,False,7.732,"LINESTRING (-5.6583582 43.5407772, -5.6582665 43.5407976)",,,,
4496352,True,2,Calle Álvarez Garaya,secondary,False,15.02,"LINESTRING (-5.6650149 43.5419867, -5.6650349 43.5418524)",,,,
111471843,True,,Calle Felipe Menéndez,secondary,False,15.194,"LINESTRING (-5.6650149 43.5419867, -5.665203 43.5419777)",,,,
4495013,True,1,Calle Capua,tertiary,False,17.871,"LINESTRING (-5.6586188 43.5419751, -5.658669 43.5419745, -5.6587017 43.5419693, -5.6587359 43.5419521, -5.658753 43.5419372, -5.6587884 43.5418937)",,,,
"[4523266, 457979515]",True,"['1', '2']",Avenida de Rufo García Rendueles,secondary,False,174.05900000000003,"LINESTRING (-5.6586188 43.5419751, -5.6587982 43.5420554, -5.659037 43.5421332, -5.6592418 43.5421854, -5.6594064 43.5422092, -5.6596287 43.5422125, -5.6597391 43.5422034, -5.6598942 43.5421819, -5.6602457 43.5421032, -5.6603151 43.542089, -5.6603823 43.5420834, -5.6604878 43.5420913, -5.6606003 43.542118, -5.6606737 43.5421381)",50,,,
106475449,True,2,Calle Pedro Duro,secondary,False,15.9,"LINESTRING (-5.6662613 43.5409307, -5.6661505 43.5408124)",,,,
4582968,True,1,Calle Numa Guilhou,residential,False,8.707,"LINESTRING (-5.6682065 43.5412304, -5.6681053 43.5412578)",,,,
327630115,True,1,Calle Munuza,secondary,False,14.778,"LINESTRING (-5.6633924 43.5421809, -5.663556 43.5421209)",,,,
327630117,True,,Calle de Los Moros,secondary,False,13.42,"LINESTRING (-5.6633924 43.5421809, -5.6634021 43.5421177, -5.6634014 43.5420606)",,,,
111471848,True,2,Calle de Los Moros,secondary,False,80.06700000000001,"LINESTRING (-5.6634014 43.5420606, -5.6633132 43.5418354, -5.6632647 43.5416381, -5.6632399 43.5414005, -5.6632317 43.5413536)",,,,
5031114,False,,Calle Fuerte Viejo,residential,True,105.124,"LINESTRING (-5.6651418 43.5476613, -5.6652372 43.5477256, -5.6656892 43.5480229, -5.6655549 43.5481279, -5.665737 43.5482672, -5.6658067 43.5483206)",,,,
4539354,False,,Calle Claudio Alvargonzalez,residential,True,127.582,"LINESTRING (-5.6668568 43.5476859, -5.6667675 43.5476421, -5.6666824 43.5475921, -5.6665514 43.5474893, -5.6664254 43.5473812, -5.6659888 43.5470006, -5.6658006 43.5468365)",,no,,
4582968,True,1,Calle Numa Guilhou,residential,False,107.33999999999999,"LINESTRING (-5.6681053 43.5412578, -5.6679755 43.541301, -5.6674835 43.5414213, -5.667377 43.5414474, -5.666942 43.5415538, -5.666849 43.5415765)",,,,
334633252,True,,Campo Valdés,residential,False,28.271,"LINESTRING (-5.6619063 43.5454929, -5.6621939 43.5455247, -5.6622418 43.5454987)",,,,
"[334633251, 166887190]",True,,Campo Valdés,residential,False,27.462999999999997,"LINESTRING (-5.6622418 43.5454987, -5.6622303 43.545488, -5.6620223 43.5453098)",,,,
327630118,True,,Plaza de El Carmen,secondary,False,1.441,"LINESTRING (-5.6646659 43.5421099, -5.6646824 43.5421049)",,,,roundabout
111471842,True,,Plaza de El Carmen,secondary,False,22.057000000000002,"LINESTRING (-5.6646483 43.5419509, -5.66455 43.5419573, -5.664381 43.5419901)",,,,roundabout
5089985,True,1,Avenida de Rufo García Rendueles,secondary,False,30.097,"LINESTRING (-5.6606737 43.5421381, -5.6607173 43.5421249, -5.6607647 43.5420738, -5.6607831 43.5419953, -5.6608049 43.5419014)",50,,,
457979514,True,1,Avenida de Rufo García Rendueles,secondary,False,49.733000000000004,"LINESTRING (-5.6606737 43.5421381, -5.6607867 43.5422021, -5.6609177 43.5423022, -5.6610284 43.5424912)",50,,,
4523285,True,2,Calle Ventura Alvarez Sala,tertiary,False,60.073,"LINESTRING (-5.6624952 43.5445553, -5.6622295 43.5445079, -5.6618566 43.5444299, -5.6617759 43.5444141)",30,,,
"[4582942, 1194479343]",False,,"['Subida al Cerro', 'Calle Honesto Batalón']",residential,True,68.692,"LINESTRING (-5.6651719 43.5482677, -5.6653246 43.5483844, -5.6654728 43.5484903, -5.6655222 43.5484948, -5.6657601 43.5483519, -5.6658067 43.5483206)",,,,
