osmid,oneway,highway,reversed,length,name,geometry,junction,maxspeed,lanes,tunnel,bridge,ref
40858873,False,residential,True,30.739,Calle Juan Ramón Jiménez,"LINESTRING (-3.7175506 37.1915323, -3.7172072 37.1915721)",,,,,,
607937211,False,tertiary,False,27.505,Calle Salitre,"LINESTRING (-3.7175506 37.1915323, -3.7174996 37.1912883)",,,,,,
607937211,False,tertiary,True,13.001,Calle Salitre,"LINESTRING (-3.7175506 37.1915323, -3.7175771 37.1916473)",,,,,,
"[903923250, 1148183116]",False,residential,True,135.603,Calle la Niña,"LINESTRING (-3.7175506 37.1915323, -3.7181955 37.1914466, -3.7183499 37.1914261, -3.7185097 37.1914049, -3.7189277 37.1913494, -3.7190606 37.1913317)",,30,2,,,
903923248,False,residential,False,87.708,Calle Cristóbal Colón,"LINESTRING (-3.7190606 37.1913317, -3.7193782 37.1920788)",,,,,,
903923249,False,living_street,False,42.17,Calle la Niña,"LINESTRING (-3.7190606 37.1913317, -3.7195364 37.191319)",,,,,,
"[903923250, 1148183116]",False,residential,False,135.603,Calle la Niña,"LINESTRING (-3.7190606 37.1913317, -3.7189277 37.1913494, -3.7185097 37.1914049, -3.7183499 37.1914261, -3.7181955 37.1914466, -3.7175506 37.1915323)",,30,2,,,
28393534,False,residential,False,73.411,Ronda de Granada Sur,"LINESTRING (-3.7167325 37.1901048, -3.7165832 37.1894554)",,,,,,
28393533,False,residential,True,119.57999999999998,Ronda de Granada Norte,"LINESTRING (-3.7167325 37.1901048, -3.7168782 37.1907949, -3.7173359 37.1907047)",,,,,,
"[751551768, 740644540, 740644541]",True,tertiary,False,18.447000000000003,Calle Real,"LINESTRING (-3.7167325 37.1901048, -3.7167085 37.190111, -3.7166368 37.1901276, -3.7165329 37.1901521)",,30,1,building_passage,,
29696303,False,residential,False,48.267,Calle General Emilio Herrera,"LINESTRING (-3.7128576 37.1860871, -3.7130089 37.1865041)",,,,,,
9034922,False,tertiary,True,122.93299999999999,Calle Fernando de los Rios,"LINESTRING (-3.7128576 37.1860871, -3.7137074 37.1859165, -3.714206 37.1858261)",,,,,,
751551752,False,residential,False,76.153,Calle General Emilio Herrera,"LINESTRING (-3.7131727 37.1869411, -3.7134031 37.1876009)",,,,,,
751551753,False,residential,True,6.894,Calle Pintor Juan Ruiz,"LINESTRING (-3.7131727 37.1869411, -3.7131526 37.1868812)",,,,,,
751551759,True,tertiary,False,127.47800000000001,Calle Pintor Juan Ruiz,"LINESTRING (-3.7131727 37.1869411, -3.7135545 37.186883, -3.7146048 37.1868902)",,,,,,
29696310,True,residential,False,65.399,Calle Bazanas,"LINESTRING (-3.714206 37.1858261, -3.7144265 37.1863874)",,,,,,
9034922,False,tertiary,False,122.93299999999999,Calle Fernando de los Rios,"LINESTRING (-3.714206 37.1858261, -3.7137074 37.1859165, -3.7128576 37.1860871)",,,,,,
9034922,False,tertiary,True,83.043,Calle Fernando de los Rios,"LINESTRING (-3.714206 37.1858261, -3.7150028 37.1857049, -3.7151263 37.1856841)",,,,,,
751551746,True,residential,False,50.676,Calle Bazanas,"LINESTRING (-3.7146048 37.1868902, -3.7147327 37.1873344)",,,,,,
751551747,False,residential,True,7.2,Calle Pintor Juan Ruiz,"LINESTRING (-3.7146048 37.1868902, -3.7145845 37.1868275)",,,,,,
751551759,True,tertiary,False,76.753,Calle Pintor Juan Ruiz,"LINESTRING (-3.7146048 37.1868902, -3.7154712 37.1868959)",,,,,,
29696310,True,residential,False,50.899,Calle Bazanas,"LINESTRING (-3.7144265 37.1863874, -3.7145845 37.1868275)",,,,,,
29696573,False,residential,False,127.644,Calle Niceto Alcala Zamora,"LINESTRING (-3.7144265 37.1863874, -3.7141491 37.1864391, -3.7140035 37.1864367, -3.7136091 37.1864035, -3.7134805 37.1864173, -3.7130089 37.1865041)",,,,,,
29696303,False,residential,False,43.821,Calle General Emilio Herrera,"LINESTRING (-3.7130089 37.1865041, -3.7131526 37.1868812)",,,,,,
29696303,False,residential,True,48.267,Calle General Emilio Herrera,"LINESTRING (-3.7130089 37.1865041, -3.7128576 37.1860871)",,,,,,
29696573,False,residential,True,127.64399999999999,Calle Niceto Alcala Zamora,"LINESTRING (-3.7130089 37.1865041, -3.7134805 37.1864173, -3.7136091 37.1864035, -3.7140035 37.1864367, -3.7141491 37.1864391, -3.7144265 37.1863874)",,,,,,
751551757,True,residential,False,68.588,Calle Pablo Iglesias,"LINESTRING (-3.7147327 37.1873344, -3.7155069 37.1873268)",,,,,,
751551756,False,residential,False,97.089,Calle Bazanas,"LINESTRING (-3.7147327 37.1873344, -3.7148909 37.188081, -3.7149214 37.1881944)",,,,,,
10072631,False,residential,False,59.86,Calle Miguel Rúiz de Castillo,"LINESTRING (-3.7139389 37.187492, -3.714053 37.1880226)",,,,,,
751551757,True,residential,False,72.47,Calle Pablo Iglesias,"LINESTRING (-3.7139389 37.187492, -3.7147327 37.1873344)",,,,,,
591856604,False,residential,False,70.815,Calle Ocotal,"LINESTRING (-3.7150395 37.1886285, -3.7142427 37.18868)",,,,,,
591856604,False,residential,True,59.938,Calle Ocotal,"LINESTRING (-3.7150395 37.1886285, -3.7157159 37.1886147)",,,,,,
751551756,False,residential,True,49.39,Calle Bazanas,"LINESTRING (-3.7150395 37.1886285, -3.7149214 37.1881944)",,,,,,
29698026,True,residential,False,120.874,Paseo del Señor de la Salud,"LINESTRING (-3.7144129 37.1895253, -3.7156732 37.189942)",,30,1,,,
29697140,False,residential,True,99.198,Calle Pasaje Señor de La Salud,"LINESTRING (-3.7144129 37.1895253, -3.7143415 37.1895034, -3.7143159 37.1889056, -3.7142427 37.18868)",,,,,,
740644539,False,residential,False,23.308999999999997,Calle Pasaje Señor de La Salud,"LINESTRING (-3.7144129 37.1895253, -3.7144394 37.1896218, -3.714443 37.1897326)",,,,,,
740644539,False,residential,True,23.308999999999997,Calle Pasaje Señor de La Salud,"LINESTRING (-3.714443 37.1897326, -3.7144394 37.1896218, -3.7144129 37.1895253)",,,,,,
751551725,True,tertiary,False,54.443,Calle Simón Bolívar,"LINESTRING (-3.714443 37.1897326, -3.7142237 37.1896594, -3.713847 37.1896673)",,30,1,,,
29697249,False,residential,False,70.718,Calle Antonio Nebrija,"LINESTRING (-3.7149214 37.1881944, -3.7141485 37.1883536)",,,,,,
751551756,False,residential,False,49.39,Calle Bazanas,"LINESTRING (-3.7149214 37.1881944, -3.7150395 37.1886285)",,,,,,
751551756,False,residential,True,97.089,Calle Bazanas,"LINESTRING (-3.7149214 37.1881944, -3.7148909 37.188081, -3.7147327 37.1873344)",,,,,,
29697140,False,residential,False,37.241,Calle Pasaje Señor de La Salud,"LINESTRING (-3.7141485 37.1883536, -3.7142427 37.18868)",,,,,,
29697140,False,residential,True,37.765,Calle Pasaje Señor de La Salud,"LINESTRING (-3.7141485 37.1883536, -3.714053 37.1880226)",,,,,,
29697249,False,residential,True,70.718,Calle Antonio Nebrija,"LINESTRING (-3.7141485 37.1883536, -3.7149214 37.1881944)",,,,,,
"[751551752, 29697249]",False,residential,"[False, True]",103.783,"['Calle Antonio Nebrija', 'Calle General Emilio Herrera']","LINESTRING (-3.7141485 37.1883536, -3.7135738 37.1884651, -3.7134919 37.1880076)",,,,,,
591856604,False,residential,False,59.938,Calle Ocotal,"LINESTRING (-3.7157159 37.1886147, -3.7150395 37.1886285)",,,,,,
41462652,True,tertiary,False,148.00300000000001,Calle Carmen,"LINESTRING (-3.7157159 37.1886147, -3.7157045 37.1898596, -3.7156732 37.189942)",,,,,,
591856603,False,tertiary,False,95.674,Calle Carmen,"LINESTRING (-3.7157159 37.1886147, -3.7155798 37.1880147, -3.7155533 37.1877649)",,,,,,
29697140,False,residential,True,37.241,Calle Pasaje Señor de La Salud,"LINESTRING (-3.7142427 37.18868, -3.7141485 37.1883536)",,,,,,
591856604,False,residential,True,70.815,Calle Ocotal,"LINESTRING (-3.7142427 37.18868, -3.7150395 37.1886285)",,,,,,
29697140,False,residential,False,99.198,Calle Pasaje Señor de La Salud,"LINESTRING (-3.7142427 37.18868, -3.7143159 37.1889056, -3.7143415 37.1895034, -3.7144129 37.1895253)",,,,,,
24468719,True,tertiary,False,26.688,Avenida Palos de la Frontera,"LINESTRING (-3.7167083 37.192422, -3.7164071 37.1924161)",,,1,,,
40858853,False,residential,False,9.444,Calle Federico García Lorca,"LINESTRING (-3.7167083 37.192422, -3.7166869 37.1923388)",,,,,,
40858853,False,residential,False,18.099,Calle Federico García Lorca,"LINESTRING (-3.7167072 37.1921719, -3.7167131 37.1920092)",,,,,,
40858853,False,residential,True,18.645,Calle Federico García Lorca,"LINESTRING (-3.7167072 37.1921719, -3.7166869 37.1923388)",,,,,,
40858856,False,residential,False,26.138,Calle Rubén Darío,"LINESTRING (-3.7167072 37.1921719, -3.7164122 37.1921666)",,,,,,
40858853,False,residential,False,39.597,Calle Federico García Lorca,"LINESTRING (-3.7167322 37.191628, -3.7167318 37.1912719)",,,,,,
40858853,False,residential,True,13.031,Calle Federico García Lorca,"LINESTRING (-3.7167322 37.191628, -3.7167263 37.1917451)",,,,,,
40858873,False,residential,False,42.532,Calle Juan Ramón Jiménez,"LINESTRING (-3.7167322 37.191628, -3.7172072 37.1915721)",,,,,,
40858873,False,residential,True,32.902,Calle Juan Ramón Jiménez,"LINESTRING (-3.7167322 37.191628, -3.7163646 37.1916704)",,,,,,
740435847,False,residential,False,39.781,Calle Mirasierra,"LINESTRING (-3.7222616 37.1919201, -3.7218307 37.1920209)",,,,,,
740435847,False,residential,True,25.195,Calle Mirasierra,"LINESTRING (-3.7222616 37.1919201, -3.7225143 37.1918161)",,,,,,
256148049,False,residential,False,106.303,Calle Primavera,"LINESTRING (-3.7222616 37.1919201, -3.7219678 37.1915476, -3.7216198 37.1911123)",,,,,,
740435847,False,residential,True,39.781,Calle Mirasierra,"LINESTRING (-3.7218307 37.1920209, -3.7222616 37.1919201)",,,,,,
16734557,False,residential,True,99.777,Calle Arrayán,"LINESTRING (-3.7218307 37.1920209, -3.7215852 37.1916866, -3.7213009 37.1913361, -3.7212378 37.1912582)",,,,,,
740435847,False,residential,False,43.329,Calle Mirasierra,"LINESTRING (-3.7218307 37.1920209, -3.7215614 37.1920478, -3.7213446 37.192064)",,,,,,
740435847,False,residential,True,21.184,Calle Mirasierra,"LINESTRING (-3.7211065 37.1920819, -3.7213446 37.192064)",,,,,,
40858873,False,residential,False,40.528,Calle Juan Ramón Jiménez,"LINESTRING (-3.7159118 37.1917227, -3.7163646 37.1916704)",,,,,,
104686780,False,residential,False,48.362,Calle Villaespesa,"LINESTRING (-3.7159118 37.1917227, -3.7159053 37.1921576)",,,,,,
104686780,False,residential,True,49.579,Calle Villaespesa,"LINESTRING (-3.7159118 37.1917227, -3.715922 37.1912769)",,,,,,
40858873,False,residential,True,80.04,Calle Juan Ramón Jiménez,"LINESTRING (-3.7159118 37.1917227, -3.7155603 37.1917104, -3.7155782 37.1912711)",,,,,,
40858873,False,residential,False,30.739,Calle Juan Ramón Jiménez,"LINESTRING (-3.7172072 37.1915721, -3.7175506 37.1915323)",,,,,,
40858873,False,residential,True,42.532,Calle Juan Ramón Jiménez,"LINESTRING (-3.7172072 37.1915721, -3.7167322 37.191628)",,,,,,
40858874,False,residential,False,27.484,Calle Gustavo Adolfo Bécquer,"LINESTRING (-3.7172072 37.1915721, -3.7171609 37.1913277)",,,,,,
22777114,False,tertiary,False,29.45,Calle Simón Bolívar,"LINESTRING (-3.7157883 37.1903519, -3.7155986 37.1901344)",,,,,,
40858876,False,living_street,True,94.027,Calle Posadas,"LINESTRING (-3.7157883 37.1903519, -3.7164851 37.1909898)",,20,,,,
510877290,False,tertiary,False,51.069,Calle Ermita,"LINESTRING (-3.7157883 37.1903519, -3.7163322 37.1901996)",,,,,,
510877288,False,tertiary,True,37.827,Avenida de la Hispanidad,"LINESTRING (-3.7157883 37.1903519, -3.7156055 37.190403, -3.7153844 37.1904623)",,,,,,
41462512,True,residential,False,42.08,Calle Rosa de Luxemburgo,"LINESTRING (-3.722703 37.1900537, -3.7231732 37.1899998)",,,,,,
41462506,False,residential,False,124.77600000000001,Calle Clara Campoamor,"LINESTRING (-3.722703 37.1900537, -3.7226316 37.1905669, -3.7225478 37.191169)",,,,,,
41462514,False,residential,False,38.253,Calle Olivo,"LINESTRING (-3.7225478 37.191169, -3.722976 37.1912136)",,,,,,
41462506,False,residential,True,124.77600000000001,Calle Clara Campoamor,"LINESTRING (-3.7225478 37.191169, -3.7226316 37.1905669, -3.722703 37.1900537)",,,,,,
41462514,False,residential,True,27.971,Calle Olivo,"LINESTRING (-3.7225478 37.191169, -3.7225245 37.1912517, -3.7223468 37.1913399)",,,,,,
16734557,False,residential,True,4.274,Calle Arrayán,"LINESTRING (-3.7208011 37.1907141, -3.720774 37.1906823)",,,,,,
256148045,False,residential,True,34.471,Calle Hortensia,"LINESTRING (-3.7208011 37.1907141, -3.7211553 37.1905857)",,,,,,
16734557,False,residential,False,71.811,Calle Arrayán,"LINESTRING (-3.7208011 37.1907141, -3.7211783 37.1911841, -3.7212378 37.1912582)",,,,,,
104686812,True,tertiary,False,15.332,Calle Santa Fe de Bogotá,"LINESTRING (-3.722576 37.1865101, -3.7226193 37.1863766)",,,,,,
591856570,False,residential,False,31.701,Calle California,"LINESTRING (-3.722576 37.1865101, -3.7222219 37.1864689)",,,,,,
41462510,False,residential,True,52.66,Calle Perú,"LINESTRING (-3.7227164 37.1860771, -3.7233108 37.1860828)",,,,,,
592160674,True,tertiary,False,27.567999999999998,Calle Santa Fe de Bogotá,"LINESTRING (-3.7227164 37.1860771, -3.7227437 37.1859661, -3.7227793 37.1858343)",,,,,,
104686774,False,residential,True,29.414,Calle Tikaz,"LINESTRING (-3.7212001 37.186096, -3.7211344 37.1863553)",,,,,,
591856581,True,residential,False,134.34,Calle Florida,"LINESTRING (-3.7212001 37.186096, -3.7227164 37.1860771)",,,,,,
104686774,False,residential,False,24.622,Calle Tikaz,"LINESTRING (-3.7212001 37.186096, -3.7211971 37.1860266, -3.7211828 37.1859654, -3.7211096 37.1858972)",,,,,,
104686809,False,tertiary,False,4.793,Calle Río Dilar,"LINESTRING (-3.722055 37.18547, -3.7221063 37.1854563)",,,,,,
104686809,False,tertiary,True,58.205,Calle Río Dilar,"LINESTRING (-3.722055 37.18547, -3.7215169 37.1856144, -3.7214356 37.1856437)",,,,,,
22777137,False,tertiary,True,136.094,Calle Briviesca,"LINESTRING (-3.722976 37.1912136, -3.7231732 37.1899998)",,,,,,
41462514,False,residential,True,38.253,Calle Olivo,"LINESTRING (-3.722976 37.1912136, -3.7225478 37.191169)",,,,,,
593535158,False,tertiary,False,46.967,Calle 28 de Febrero,"LINESTRING (-3.722976 37.1912136, -3.7235022 37.1912655)",,,,,,
593535159,False,tertiary,False,44.632000000000005,Calle Briviesca,"LINESTRING (-3.722976 37.1912136, -3.7229439 37.1914259, -3.7229157 37.1916121)",,,,,,
9837048,True,tertiary,False,4.924,,"LINESTRING (-3.7191744 37.1856979, -3.7191189 37.1857003)",roundabout,,,,,
41462517,False,residential,False,6.921,Camino de Santa Teresa,"LINESTRING (-3.7191744 37.1856979, -3.7192052 37.1856407)",,,,,,
104686809,False,tertiary,False,58.205,Calle Río Dilar,"LINESTRING (-3.7214356 37.1856437, -3.7215169 37.1856144, -3.722055 37.18547)",,,,,,
104686809,False,tertiary,True,30.99,Calle Río Dilar,"LINESTRING (-3.7214356 37.1856437, -3.7213661 37.1857054, -3.721142 37.1857858)",,,,,,
751551741,False,residential,True,7.917,Calle Alexander Fleming,"LINESTRING (-3.7165443 37.1869, -3.7165195 37.1868316)",,,,,,
751551759,True,tertiary,False,9.632,Calle Pintor Juan Ruiz,"LINESTRING (-3.7165443 37.1869, -3.716653 37.186902)",,,,,,
9034922,False,tertiary,False,39.476,Calle Fernando de los Rios,"LINESTRING (-3.7161064 37.1855006, -3.7156726 37.1855818)",,,,,,
9034922,False,tertiary,True,37.285,Calle Fernando de los Rios,"LINESTRING (-3.7161064 37.1855006, -3.7165163 37.1854245)",,,,,,
41462646,True,residential,False,152.458,Calle Alexander Fleming,"LINESTRING (-3.7161064 37.1855006, -3.7165195 37.1868316)",,,,,,
751551739,False,residential,False,29.685,Calle Alexander Fleming,"LINESTRING (-3.7161064 37.1855006, -3.7160262 37.1852414)",,,,,,
751551739,False,residential,True,20.306,Calle Alexander Fleming,"LINESTRING (-3.7159713 37.1850641, -3.7160262 37.1852414)",,,,,,
41462647,False,residential,False,8.629,Calle Pintor Juan Ruiz,"LINESTRING (-3.7170823 37.1869084, -3.7170598 37.1868329)",,,,,,
751551759,True,tertiary,False,43.751,Calle Pintor Juan Ruiz,"LINESTRING (-3.7170823 37.1869084, -3.7175761 37.1869158)",,,,,,
751551730,False,tertiary,False,57.38,Calle Arrecife,"LINESTRING (-3.722468 37.1888151, -3.7231062 37.1887268)",,,,,,
751551730,False,tertiary,True,14.044,Calle Arrecife,"LINESTRING (-3.722468 37.1888151, -3.7223126 37.1888401)",,,,,,
104686812,True,tertiary,False,5.238,Calle Santa Fe de Bogotá,"LINESTRING (-3.7217093 37.1883224, -3.7217348 37.1882799)",,,,,,
41462648,True,residential,False,96.326,Calle Ronda de Sevilla,"LINESTRING (-3.7217093 37.1883224, -3.7223897 37.1885443, -3.7224243 37.1885947, -3.722468 37.1888151)",,,,,,
104686758,False,residential,False,82.28699999999999,Calle Concepción,"LINESTRING (-3.72125 37.1882148, -3.7212256 37.1884656, -3.7211887 37.1888731, -3.7212177 37.1889496)",,,,,,
751551732,True,residential,False,43.607,Calle Ronda de Sevilla,"LINESTRING (-3.72125 37.1882148, -3.7216424 37.1882596, -3.7217348 37.1882799)",,,,,,
591856564,False,residential,True,22.884,Calle Goro,"LINESTRING (-3.7204485 37.188052, -3.7205051 37.1882528)",,,,,,
751551732,True,residential,False,54.448,Calle Ronda de Sevilla,"LINESTRING (-3.7204485 37.188052, -3.7206 37.1880365, -3.7207348 37.1880419, -3.7210354 37.1881443)",,,,,,
751551730,False,tertiary,True,57.38,Calle Arrecife,"LINESTRING (-3.7231062 37.1887268, -3.722468 37.1888151)",,,,,,
1065102518,False,tertiary,False,9.578,Avenida América,"LINESTRING (-3.7231062 37.1887268, -3.7232137 37.1887176)",,,,,,
41462649,False,residential,False,51.44,Calle Vire,"LINESTRING (-3.7231062 37.1887268, -3.7230394 37.1885135, -3.723074 37.1882723)",,,,,,
41462649,False,residential,True,64.879,Calle Vire,"LINESTRING (-3.7232313 37.187175, -3.7231482 37.1877547)",,,,,,
41462650,False,residential,False,26.63,Calle Paraguay,"LINESTRING (-3.7232313 37.187175, -3.7235318 37.1871815)",,,,,,
104686846,False,residential,True,121.651,Calle El Salvador,"LINESTRING (-3.7232313 37.187175, -3.7233108 37.1860828)",,,,,,
41462650,False,residential,True,71.719,Calle Paraguay,"LINESTRING (-3.7232313 37.187175, -3.7227171 37.1871736, -3.7224217 37.1871728)",,,,,,
41462650,False,residential,False,71.719,Calle Paraguay,"LINESTRING (-3.7224217 37.1871728, -3.7227171 37.1871736, -3.7232313 37.187175)",,,,,,
104686812,True,tertiary,False,37.93,Calle Santa Fe de Bogotá,"LINESTRING (-3.7224217 37.1871728, -3.7224472 37.1870844, -3.7225025 37.1868379)",,,,,,
591856603,False,tertiary,True,48.018,Calle Carmen,"LINESTRING (-3.7154712 37.1868959, -3.7155069 37.1873268)",,,,,,
751551745,False,tertiary,False,7.578,Calle Pintor Juan Ruiz,"LINESTRING (-3.7154712 37.1868959, -3.7154745 37.1868278)",,,,,,
751551759,True,tertiary,False,49.348,Calle Pintor Juan Ruiz,"LINESTRING (-3.7154712 37.1868959, -3.7160282 37.1869029)",,,,,,
9034922,False,tertiary,True,49.714,Calle Fernando de los Rios,"LINESTRING (-3.7151263 37.1856841, -3.7156726 37.1855818)",,,,,,
751551744,False,tertiary,True,130.861,Calle Doctor Luis Villarejo,"LINESTRING (-3.7151263 37.1856841, -3.7154745 37.1868278)",,,,,,
9034922,False,tertiary,False,83.043,Calle Fernando de los Rios,"LINESTRING (-3.7151263 37.1856841, -3.7150028 37.1857049, -3.714206 37.1858261)",,,,,,
9034922,False,tertiary,False,49.714,Calle Fernando de los Rios,"LINESTRING (-3.7156726 37.1855818, -3.7151263 37.1856841)",,,,,,
9034922,False,tertiary,True,39.476,Calle Fernando de los Rios,"LINESTRING (-3.7156726 37.1855818, -3.7161064 37.1855006)",,,,,,
"[595814435, 595814436]",False,residential,True,40.217,Calle Ramón y Cajal,"LINESTRING (-3.7156726 37.1855818, -3.7155738 37.1852714, -3.7155653 37.1852305)",,,,,yes,
751551740,False,residential,False,8.286,Calle Pintor Juan Ruiz,"LINESTRING (-3.7160807 37.1869037, -3.7160632 37.1868305)",,,,,,
751551759,True,tertiary,False,41.071000000000005,Calle Pintor Juan Ruiz,"LINESTRING (-3.7160807 37.1869037, -3.7162036 37.1869037, -3.7164853 37.1869009, -3.7165443 37.1869)",,,,,,
751551727,True,tertiary,False,34.85,Calle Pintor Goya,"LINESTRING (-3.7185639 37.1869189, -3.7185746 37.1872322)",,,,,,
1067719606,True,tertiary,False,14.319999999999999,,"LINESTRING (-3.7232428 37.1919374, -3.7232659 37.1919991, -3.7232946 37.1920271, -3.723317 37.192049)",roundabout,,,,,
29697976,True,tertiary,False,4.712,Calle Cruces,"LINESTRING (-3.7182276 37.1878883, -3.7181747 37.1878927)",,,,,,
41462651,True,residential,False,73.166,Calle Pintor Velázquez,"LINESTRING (-3.7182276 37.1878883, -3.71822 37.1875449, -3.718213 37.1872304)",,,,,,
41462517,False,residential,False,15.013,Camino de Santa Teresa,"LINESTRING (-3.7192404 37.1854183, -3.71925 37.1852835)",,,,,,
104686741,False,residential,False,18.111,Calle Juan de Coloma,"LINESTRING (-3.7192404 37.1854183, -3.7194448 37.185415)",,,,,,
41462517,False,residential,True,25.165,Camino de Santa Teresa,"LINESTRING (-3.7192404 37.1854183, -3.7192274 37.1855993, -3.7192052 37.1856407)",,,,,,
"[104686752, 104686789]",False,residential,"[False, True]",185.78699999999998,"['Calle Ave María', 'Calle Calderón']","LINESTRING (-3.7165033 37.1910196, -3.7160905 37.1909829, -3.7155336 37.19102, -3.715154 37.1910243, -3.7152489 37.1907347, -3.7153844 37.1904623)",,,,,,
591856534,True,tertiary,False,24.607,Calle Calderón,"LINESTRING (-3.7165033 37.1910196, -3.7165207 37.191048, -3.7166332 37.1910797, -3.716752 37.1910797)",,,1,,,
104686774,False,residential,False,12.662,Calle Tikaz,"LINESTRING (-3.7209967 37.1869705, -3.7210204 37.1868582)",,,,,,
104686751,False,residential,True,77.9,Calle de La Española,"LINESTRING (-3.7212161 37.1871733, -3.7211105 37.1878688)",,,,,,
104686724,True,residential,False,26.686,Calle Bolivia,"LINESTRING (-3.7218732 37.1875529, -3.7216092 37.1874373)",,,,,,
751551738,False,residential,False,21.464,Calle Ecuador,"LINESTRING (-3.7218732 37.1875529, -3.7219889 37.1873833)",,,,,,
"[591856565, 104686806]",True,residential,False,56.714,Calle Ecuador,"LINESTRING (-3.7218732 37.1875529, -3.721737 37.1877614, -3.7220527 37.1878726)",,,,,,
104686737,False,living_street,False,11.262,Calle Larga,"LINESTRING (-3.7193343 37.1889248, -3.7194591 37.1889055)",,20,,,,
104686737,False,living_street,True,3.86,Calle Larga,"LINESTRING (-3.7193343 37.1889248, -3.7192913 37.1889304)",,20,,,,
583881886,False,living_street,True,36.037,Plaza de San Agustín,"LINESTRING (-3.7193343 37.1889248, -3.7192533 37.1886072)",,20,,,,
104686812,True,tertiary,False,78.44900000000001,Calle Santa Fe de Bogotá,"LINESTRING (-3.7212968 37.1889467, -3.7213241 37.1889059, -3.7217093 37.1883224)",,,,,,
751551731,True,tertiary,False,7.2989999999999995,,"LINESTRING (-3.7212968 37.1889467, -3.7212706 37.1889403, -3.7212431 37.1889413, -3.7212177 37.1889496)",roundabout,,,,,
104686816,False,residential,True,32.033,Calle Morcillo,"LINESTRING (-3.7185746 37.1872322, -3.718213 37.1872304)",,,,,,
751551727,True,tertiary,False,51.5,Calle Pintor Goya,"LINESTRING (-3.7185746 37.1872322, -3.7185851 37.1875417, -3.7185866 37.1875845, -3.7186793 37.187667)",,,,,,
104686783,False,residential,True,54.483,Calle Campo del Moro,"LINESTRING (-3.7155533 37.1877649, -3.7161608 37.1876884)",,,,,,
591856603,False,tertiary,False,48.888,Calle Carmen,"LINESTRING (-3.7155533 37.1877649, -3.7155069 37.1873268)",,,,,,
591856603,False,tertiary,True,95.674,Calle Carmen,"LINESTRING (-3.7155533 37.1877649, -3.7155798 37.1880147, -3.7157159 37.1886147)",,,,,,
104686819,False,residential,True,29.113,Transversal a Picasso,"LINESTRING (-3.7173523 37.1872073, -3.7170247 37.1872281)",,,,,,
41462649,False,residential,False,64.879,Calle Vire,"LINESTRING (-3.7231482 37.1877547, -3.7232313 37.187175)",,,,,,
41462649,False,residential,True,57.929,Calle Vire,"LINESTRING (-3.7231482 37.1877547, -3.723074 37.1882723)",,,,,,
104686808,False,residential,False,39.842,Calle Alcalde Juan Peinado,"LINESTRING (-3.7231482 37.1877547, -3.7235946 37.1877984)",,,,,,
104686808,False,residential,True,84.31700000000001,Calle Alcalde Juan Peinado,"LINESTRING (-3.7231482 37.1877547, -3.7226445 37.1877053, -3.7222035 37.1876621)",,,,,,
24468719,True,tertiary,False,132.554,Avenida Palos de la Frontera,"LINESTRING (-3.7156067 37.1924019, -3.7141106 37.1923761)",,,1,,,
104686824,False,residential,False,27.754,Calle Rubén Darío,"LINESTRING (-3.7156067 37.1924019, -3.715606 37.1921523)",,,,,,
104686761,False,residential,False,6.149,Calle Padre Barandieran,"LINESTRING (-3.7211461 37.1857306, -3.721142 37.1857858)",,,,,,
40858853,False,residential,False,29.39,Calle Federico García Lorca,"LINESTRING (-3.7167131 37.1920092, -3.7167263 37.1917451)",,,,,,
40858853,False,residential,True,18.099,Calle Federico García Lorca,"LINESTRING (-3.7167131 37.1920092, -3.7167072 37.1921719)",,,,,,
104686826,False,residential,False,64.778,Calle Santo Domingo de Guzman,"LINESTRING (-3.7167131 37.1920092, -3.7174345 37.1919137)",,,,,,
9886631,False,tertiary,False,26.599,Calle Los Cerezos,"LINESTRING (-3.720029 37.185919, -3.7203292 37.1859143)",,,,,,
9886631,False,tertiary,True,27.309,Calle Los Cerezos,"LINESTRING (-3.720029 37.185919, -3.7197246 37.1858802)",,,,,,
104686739,False,residential,True,32.01,Calle 17 de Abril,"LINESTRING (-3.720029 37.185919, -3.7200165 37.1856313)",,,,,,
28237989,True,living_street,False,57.729,Ronda de Loja Sur,"LINESTRING (-3.7200292 37.1881196, -3.7201261 37.188633)",,20,,,,
751551732,True,residential,False,37.896,Calle Ronda de Sevilla,"LINESTRING (-3.7200292 37.1881196, -3.7204485 37.188052)",,,,,,
751551733,False,living_street,False,23.489,Calle Madrigal de las Altas Torres,"LINESTRING (-3.7216092 37.1874373, -3.7216401 37.1872275)",,20,,,,
104686777,True,residential,False,53.527,Calle Madrigal de las Altas Torres,"LINESTRING (-3.7216092 37.1874373, -3.7215631 37.1877503, -3.7215388 37.1879154)",,,,,,
104686774,False,residential,False,24.483,Calle Tikaz,"LINESTRING (-3.7210499 37.1867333, -3.7211009 37.1865169)",,,,,,
104686774,False,residential,True,14.132,Calle Tikaz,"LINESTRING (-3.7210499 37.1867333, -3.7210204 37.1868582)",,,,,,
9886629,True,residential,False,86.667,Calle Monte Albal,"LINESTRING (-3.7196539 37.1873106, -3.7196859 37.1865316)",,,,,,
104686753,True,residential,False,60.196,Calle Pachamama,"LINESTRING (-3.7196539 37.1873106, -3.7189749 37.1872892)",,,,,,
