osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,width,bridge
222862198,True,Carrer d'Òdena,residential,50,False,53.987,"LINESTRING (1.6188606 41.5798673, 1.6187522 41.5793886)",,,,
1136161485,True,Plaça de Sant Josep,residential,50,False,18.251,"LINESTRING (1.6188606 41.5798673, 1.61908 41.5798649)",,,,
"[31257713, 187365373]",True,"['Carrer del Retir', 'Carrer del Clos']",residential,50,False,314.255,"LINESTRING (1.6188606 41.5798673, 1.6180516 41.5799365, 1.6176794 41.5799642, 1.6175257 41.5799757, 1.6173907 41.5799839, 1.617307 41.5799911, 1.6171706 41.5800044, 1.6164048 41.5800894, 1.6158348 41.5802074, 1.6151554 41.580368)",,,,
31153430,True,Carrer dels Esquiladors,residential,50,False,82.007,"LINESTRING (1.6216644 41.580604, 1.6211956 41.5799552)",,,,
129214011,True,Passeig Mossèn Jacint Verdaguer,residential,50,False,98.89099999999999,"LINESTRING (1.6216644 41.580604, 1.6224739 41.5803309, 1.6227518 41.5802446)",,,,
34099018,True,Carrer de Sant Vicenç,residential,50,False,42.899,"LINESTRING (1.6218036 41.5783002, 1.6215998 41.5779458)",,,,
31978356,True,Carrer de Sant Lluís,residential,50,False,83.741,"LINESTRING (1.6218036 41.5783002, 1.6218706 41.5782756, 1.6220254 41.5782222, 1.6221805 41.578182, 1.6227637 41.5780848)",,,,
31257660,False,Carrer de la Soledat,tertiary,50,True,19.205,"LINESTRING (1.6215998 41.5779458, 1.6213798 41.5779982)",,,,
34099022,True,Carrer del Vidre,residential,50,False,101.242,"LINESTRING (1.6214433 41.5783222, 1.6203585 41.5787351)",,,,
31978349,True,Carrer de la Trinitat,residential,50,False,43.742,"LINESTRING (1.6214433 41.5783222, 1.6214613 41.5783563, 1.6216701 41.578677)",,,,
129214011,True,Passeig Mossèn Jacint Verdaguer,residential,50,False,36.057,"LINESTRING (1.6227518 41.5802446, 1.6230623 41.5801414, 1.623148 41.580113)",,,,
31153459,True,Carrer de Sant Carles,residential,50,False,100.918,"LINESTRING (1.6222715 41.5795357, 1.6211956 41.5799552)",,,,
31978349,True,Carrer de la Trinitat,residential,50,False,88.378,"LINESTRING (1.6222715 41.5795357, 1.6223538 41.5796496, 1.6227518 41.5802446)",,,,
569137030,True,Passeig Mossèn Jacint Verdaguer,residential,50,False,97.401,"LINESTRING (1.6218347 41.5808269, 1.6217122 41.5808655, 1.6209023 41.5811433, 1.6207686 41.5811892)",,,,
31153430,True,Carrer dels Esquiladors,residential,50,False,41.811,"LINESTRING (1.6205868 41.5790701, 1.6203585 41.5787351)",,,,
31789870,True,Carrer del Pare Mariano,residential,50,False,100.15,"LINESTRING (1.6205868 41.5790701, 1.6216701 41.578677)",,,2,
31978349,True,Carrer de la Trinitat,residential,50,False,107.793,"LINESTRING (1.6216701 41.578677, 1.6222715 41.5795357)",,,,
187190411,True,Passatge Cornet,residential,50,False,31.694000000000003,"LINESTRING (1.6216701 41.578677, 1.6219489 41.5785704, 1.6219913 41.5785307)",,,2,
34057100,True,Carrer del Doctor Joan Mercader,residential,,False,22.878,"LINESTRING (1.613514 41.5776423, 1.6134877 41.5774375)",,,,
"[37234553, 1164093565]",True,"['Travessia dels Traginers', 'Plaça dels Traginers']",residential,,False,107.411,"LINESTRING (1.613514 41.5776423, 1.6127992 41.5778935, 1.612322 41.577778)",,,,
37234559,True,Travessia de Gomis,residential,,False,24.057,"LINESTRING (1.6127081 41.5791283, 1.6126359 41.5789188)",,,,
31978350,True,Travessia de Sant Domènec,residential,,False,49.881,"LINESTRING (1.6138877 41.5789719, 1.6138459 41.5794194)",,,,
37234557,True,Carrer de Sant Antoni Maria Claret,residential,,False,99.647,"LINESTRING (1.6138877 41.5789719, 1.6127081 41.5791283)",,,,
37234559,True,Travessia de Gomis,residential,,False,47.678,"LINESTRING (1.6128568 41.5795424, 1.6127081 41.5791283)",,,,
31978352,True,Carrer de Sant Agustí,residential,,False,83.47999999999999,"LINESTRING (1.6128568 41.5795424, 1.6132945 41.5794715, 1.6138459 41.5794194)",,,,
37234559,True,Travessia de Gomis,residential,,False,37.094,"LINESTRING (1.6126359 41.5789188, 1.6125336 41.5785941)",,,,
313859024,True,Carrer de Sant Ignasi,residential,,False,88.813,"LINESTRING (1.6126359 41.5789188, 1.6116035 41.5791226)",,,,
34057100,True,Carrer del Doctor Joan Mercader,residential,,False,102.05999999999999,"LINESTRING (1.6134877 41.5774375, 1.6134538 41.5772765, 1.6134374 41.5771374, 1.6134305 41.5769656, 1.6133738 41.5765554, 1.6133724 41.5765371, 1.6133699 41.5765246)",,,,
31426845,True,Carrer del Sol,residential,,False,44.368,"LINESTRING (1.6140876 41.5779084, 1.6136011 41.578072)",,,,
37234560,True,Baixada de Sant Nicolau,residential,,False,72.465,"LINESTRING (1.6140876 41.5779084, 1.6135713 41.5774845, 1.6134877 41.5774375)",,,,
37234564,True,Carrer de Custiol,residential,,False,48.753,"LINESTRING (1.6187602 41.578249, 1.6188025 41.5778117)",,,,
187361885,True,Carrer de Sant Bartomeu,residential,,False,80.61099999999999,"LINESTRING (1.6187602 41.578249, 1.6190768 41.5782013, 1.6194332 41.5781907, 1.6197192 41.5781572)",,,,
31283002,True,Plaça del Rei,tertiary,50,False,29.253999999999998,"LINESTRING (1.6197192 41.5781572, 1.6196948 41.5780574, 1.6196899 41.5780126, 1.6196887 41.5779908, 1.6196862 41.5779335, 1.6197205 41.5779061)",1,roundabout,,
31283002,True,Plaça del Rei,tertiary,50,False,24.299,"LINESTRING (1.6199632 41.5782381, 1.6198636 41.5782414, 1.6198151 41.5782354, 1.6197749 41.5782132, 1.6197192 41.5781572)",1,roundabout,,
31371644,False,Carrer de Sant Jordi,tertiary,50,False,66.877,"LINESTRING (1.6199632 41.5782381, 1.61996 41.5783056, 1.6199614 41.5788395)",,,,
31426841,False,Carrer de la Concepció,residential,50,True,54.391999999999996,"LINESTRING (1.6181749 41.5776744, 1.6182873 41.5776978, 1.6188025 41.5778117)",,,,
37234588,True,Passeig de les Cabres,residential,50,False,100.05300000000001,"LINESTRING (1.6181749 41.5776744, 1.6181368 41.5776701, 1.6178814 41.5776473, 1.617525 41.5777435, 1.6174813 41.5777575, 1.6170928 41.5778557, 1.6170259 41.5778726)",,,,
37234588,True,Passeig de les Cabres,residential,50,False,89.62499999999999,"LINESTRING (1.6170259 41.5778726, 1.6167405 41.5779145, 1.6164988 41.577925, 1.6162132 41.5779332, 1.6161213 41.5779477, 1.6161096 41.5779508, 1.6160462 41.5779677, 1.6159697 41.5779956)",,,,
37234593,True,Passeig de les Cabres,living_street,,False,169.29799999999997,"LINESTRING (1.6170259 41.5778726, 1.6169686 41.5779099, 1.6167981 41.5779607, 1.6166592 41.5779901, 1.6163726 41.5780261, 1.6161176 41.5780939, 1.6157947 41.5782564, 1.6154296 41.5785284, 1.6153481 41.578551, 1.6152923 41.5785927)",,,,
31153452,False,Plaça de la Creu,residential,,True,4.961,"LINESTRING (1.6152923 41.5785927, 1.6152711 41.578551)",,,,
31153452,False,Plaça de la Creu,residential,,False,34.461,"LINESTRING (1.6152923 41.5785927, 1.6152978 41.5786047, 1.6154604 41.5788759)",,,,
222732846,True,Avinguda Balmes,tertiary,50,False,39.218,"LINESTRING (1.6113711 41.5822965, 1.6114678 41.5826417)",,,,
187010217,True,Carrer de Cervantes,residential,,False,113.31800000000001,"LINESTRING (1.6113711 41.5822965, 1.6114166 41.5822887, 1.6120738 41.5821757, 1.6127026 41.5820811)",,,,
37234611,True,Carrer de Joan Martí Franquesa,residential,,False,41.441,"LINESTRING (1.6127026 41.5820811, 1.6126019 41.5817161)",,,,
222730951,True,Carrer de Cervantes,residential,,False,78.506,"LINESTRING (1.6127026 41.5820811, 1.6136232 41.5819253)",,,,
31283005,True,Carrer de Sebastià Artés,residential,,False,42.883,"LINESTRING (1.6145089 41.5817855, 1.6144114 41.5814068)",,,,
37234603,True,Carrer de la Dansa,residential,,False,40.878,"LINESTRING (1.618402 41.5811513, 1.6182974 41.5807921)",,,,
"[37234622, 37234623]",True,"['Carrer de Galícia', 'Carrer de la Vida']",residential,50,False,89.246,"LINESTRING (1.618402 41.5811513, 1.6181804 41.58119, 1.6180708 41.5812091, 1.6180727 41.5812183, 1.6181686 41.5816881, 1.6181799 41.5817512)",,,,
37234623,True,Carrer de Galícia,residential,50,False,63.433,"LINESTRING (1.6191536 41.5810546, 1.618402 41.5811513)",,,,
222862198,True,Carrer d'Òdena,residential,50,False,43.367,"LINESTRING (1.6191536 41.5810546, 1.6190538 41.5806718)",,,,
37234624,True,Carrer de l'Aurora,residential,50,False,64.321,"LINESTRING (1.6182974 41.5807921, 1.6190538 41.5806718)",,,,
31283005,True,Carrer de Sebastià Artés,residential,,False,63.359,"LINESTRING (1.6144114 41.5814068, 1.6142521 41.5808496)",,,,
187010253,True,Carrer de l'Aurora,residential,,False,93.507,"LINESTRING (1.6144114 41.5814068, 1.6155102 41.581229)",,,,
222862198,True,Carrer d'Òdena,residential,50,False,90.888,"LINESTRING (1.6190538 41.5806718, 1.6188606 41.5798673)",,,,
31283003,True,Carrer de Santa Caterina,residential,,False,17.986,"LINESTRING (1.6151129 41.5802094, 1.6151554 41.580368)",,,,
37234608,True,Carrer del Carme,residential,,False,108.43299999999999,"LINESTRING (1.6151129 41.5802094, 1.6157152 41.5800644, 1.6163625 41.5799324)",,,,
187365373,True,Carrer del Retir,residential,50,False,69.439,"LINESTRING (1.6151554 41.580368, 1.6143689 41.5805774)",,,,
31283003,True,Carrer de Santa Caterina,residential,,False,100.28399999999999,"LINESTRING (1.6151554 41.580368, 1.6152859 41.5807522, 1.6155102 41.581229)",,,,
31257642,True,Carrer de Joan Maragall,residential,50,False,155.024,"LINESTRING (1.613089 41.5834069, 1.6131716 41.5833796, 1.6147939 41.5828435)",,,,
37234611,True,Carrer de Joan Martí Franquesa,residential,,False,33.092999999999996,"LINESTRING (1.613089 41.5834069, 1.6130696 41.5833388, 1.6130056 41.5831159)",,,,
37234611,True,Carrer de Joan Martí Franquesa,residential,,False,40.193,"LINESTRING (1.6128047 41.5824344, 1.6127026 41.5820811)",,,,
222730949,True,Carrer de la Torre,residential,,False,113.559,"LINESTRING (1.6128047 41.5824344, 1.6115161 41.5826342, 1.6114678 41.5826417)",,,,
187010253,True,Carrer de l'Aurora,residential,,False,77.409,"LINESTRING (1.6126019 41.5817161, 1.613509 41.5815604)",,,,
222732844,True,Carrer de Joan Martí i Franquesa,residential,,False,63.848,"LINESTRING (1.6126019 41.5817161, 1.6124395 41.5811549)",,,,
37234606,True,Carrer de la Indústria,residential,,False,76.018,"LINESTRING (1.6124395 41.5811549, 1.6133309 41.581004)",,,,
222732844,True,Carrer de Joan Martí i Franquesa,residential,,False,45.052,"LINESTRING (1.6124395 41.5811549, 1.6123207 41.5807596)",,,,
222732844,True,Carrer de Joan Martí i Franquesa,residential,,False,47.202,"LINESTRING (1.6123207 41.5807596, 1.6122084 41.5803435)",,,,
187010656,True,Travessia de Sant Ferran,residential,,False,70.409,"LINESTRING (1.6122084 41.5803435, 1.6120417 41.5797227)",,,,
31371642,False,Rambla de Sant Ferran,tertiary,50,True,155.666,"LINESTRING (1.6122084 41.5803435, 1.6133054 41.5801633, 1.6134717 41.5801307, 1.6140348 41.5800384)",,,,
222730949,True,Carrer de la Torre,residential,,False,78.046,"LINESTRING (1.6137189 41.5822762, 1.6128047 41.5824344)",,,,
37234607,True,Carrer de Roca,residential,,False,74.944,"LINESTRING (1.6132015 41.5806176, 1.6123207 41.5807596)",,,,
37234612,True,Carrer del Paradís,residential,,False,44.293,"LINESTRING (1.6132015 41.5806176, 1.6133309 41.581004)",,,,
37234606,True,Carrer de la Indústria,residential,,False,78.522,"LINESTRING (1.6133309 41.581004, 1.6142521 41.5808496)",,,,
37234612,True,Carrer del Paradís,residential,,False,63.618,"LINESTRING (1.6133309 41.581004, 1.613509 41.5815604)",,,,
37234612,True,Carrer del Paradís,residential,,False,39.822,"LINESTRING (1.6136232 41.5819253, 1.6137189 41.5822762)",,,,
222730951,True,Carrer de Cervantes,residential,,False,75.29,"LINESTRING (1.6136232 41.5819253, 1.6145089 41.5817855)",,,,
37234611,True,Carrer de Joan Martí Franquesa,residential,,False,77.6,"LINESTRING (1.6130056 41.5831159, 1.6129916 41.5830682, 1.6128047 41.5824344)",,,,
37234614,True,Carrer del Bisbe Torras i Bages,residential,,False,114.36800000000001,"LINESTRING (1.6130056 41.5831159, 1.6117154 41.5833263, 1.6116621 41.583335)",,,,
37234625,True,Carrer de Sant Carles,residential,,False,109.775,"LINESTRING (1.6191773 41.5811678, 1.620137 41.5804901)",,,,
222862198,True,Carrer d'Òdena,residential,50,False,12.741,"LINESTRING (1.6191773 41.5811678, 1.6191536 41.5810546)",,,,
31452359,False,Carrer de la Misericòrdia,residential,30,True,62.2,"LINESTRING (1.6227755 41.5763196, 1.6230541 41.5768387)",,,,
31452359,False,Carrer de la Misericòrdia,residential,30,False,29.43,"LINESTRING (1.6227755 41.5763196, 1.622735 41.5762617, 1.6226167 41.5760831)",,,,
31260641,True,Passeig del Pare Daniel,residential,50,False,34.068,"LINESTRING (1.6121923 41.5748764, 1.6119262 41.5746435)",,,,
222732846,True,Avinguda Balmes,tertiary,50,False,44.808,"LINESTRING (1.6115516 41.5829406, 1.6116621 41.583335)",,,,
37234612,True,Carrer del Paradís,residential,,False,41.672,"LINESTRING (1.613509 41.5815604, 1.6136232 41.5819253)",,,,
187010253,True,Carrer de l'Aurora,residential,,False,76.976,"LINESTRING (1.613509 41.5815604, 1.6144114 41.5814068)",,,,
"[37234624, 187010253]",True,Carrer de l'Aurora,residential,50,False,236.895,"LINESTRING (1.6155102 41.581229, 1.6158446 41.581182, 1.6166919 41.5810388, 1.6178529 41.5808537, 1.6179932 41.5808313, 1.6180672 41.5808218, 1.6182974 41.5807921)",,,,
222864241,True,Carrer de Santa Caterina,residential,,False,82.303,"LINESTRING (1.6155102 41.581229, 1.6155432 41.5813338, 1.6156272 41.5815761, 1.6157684 41.5819434)",,,,
31978352,True,Carrer de Sant Agustí,residential,,False,70.729,"LINESTRING (1.6120417 41.5797227, 1.6123634 41.5796423, 1.6128568 41.5795424)",,,,
187026513,False,Travessia dels Traginers,residential,,True,53.853,"LINESTRING (1.6117034 41.5776351, 1.612322 41.577778)",,,,
31257449,False,Ronda del Rec,residential,30,False,44.979,"LINESTRING (1.6156543 41.5760124, 1.6155241 41.5759641, 1.615381 41.5759072, 1.6151652 41.5758408)",,,,
31257449,False,Ronda del Rec,residential,30,True,131.262,"LINESTRING (1.6156543 41.5760124, 1.6161558 41.576292, 1.6166682 41.5765983, 1.6169135 41.5767231)",,,,
187027289,True,Baixada de la Unió,residential,,False,181.168,"LINESTRING (1.6156543 41.5760124, 1.6155768 41.5761576, 1.6155188 41.5762881, 1.6154915 41.5763496, 1.6154856 41.576363, 1.6154923 41.576438, 1.6154944 41.5764613, 1.6155205 41.5765074, 1.6156742 41.5765569, 1.6158233 41.5766017, 1.6158488 41.5766198, 1.6159619 41.5770683, 1.6159942 41.5770987, 1.6163216 41.5772549, 1.6163692 41.5772907)",,,,
31153430,True,Carrer dels Esquiladors,residential,50,False,10.042,"LINESTRING (1.6206356 41.5791527, 1.6205868 41.5790701)",,,,
186597586,True,Carrer de Tarragona,residential,,False,104.21900000000001,"LINESTRING (1.6220906 41.5830696, 1.6224138 41.5828914, 1.6228295 41.5826666, 1.6230656 41.5825302, 1.6231 41.5825146)",,,,
31257449,False,Ronda del Rec,residential,30,False,37.186,"LINESTRING (1.6172982 41.5768914, 1.6171575 41.5768444, 1.6169135 41.5767231)",,,,
31257449,False,Ronda del Rec,residential,30,True,131.33800000000002,"LINESTRING (1.6172982 41.5768914, 1.6174897 41.5769518, 1.6175809 41.5769658, 1.6177163 41.5769865, 1.6180185 41.5769898, 1.6182183 41.5769843, 1.6184182 41.5769908, 1.6186198 41.5770236, 1.6187564 41.5770561, 1.6188438 41.5770631)",,,,
191537050,True,Baixada de Calot,residential,,False,90.76799999999999,"LINESTRING (1.6177477 41.5776294, 1.6176942 41.5775757, 1.6176221 41.5774784, 1.6175842 41.5774273, 1.617434 41.5772065, 1.6173589 41.5770701, 1.6172982 41.5768914)",,,,
210924619,True,Carrer de la Concepció,residential,,False,37.209,"LINESTRING (1.6177477 41.5776294, 1.6178546 41.577608, 1.6179432 41.57761, 1.618037 41.5776281, 1.6181749 41.5776744)",,,,
222862200,True,Carrer de Sant Josep,residential,50,False,29.551,"LINESTRING (1.6215885 41.5818857, 1.6218986 41.5820154)",,,,
191676981,False,Carrer de Santa Paula,residential,,False,117.49199999999999,"LINESTRING (1.6215885 41.5818857, 1.6217007 41.5818189, 1.6218509 41.5817387, 1.6219797 41.5816825, 1.6221084 41.5816464, 1.6223659 41.5815994, 1.6225859 41.5815902, 1.6228112 41.5815701, 1.622897 41.5815701)",,,,
191676981,False,Carrer de Santa Paula,residential,,True,117.49199999999999,"LINESTRING (1.622897 41.5815701, 1.6228112 41.5815701, 1.6225859 41.5815902, 1.6223659 41.5815994, 1.6221084 41.5816464, 1.6219797 41.5816825, 1.6218509 41.5817387, 1.6217007 41.5818189, 1.6215885 41.5818857)",,,,
32509872,True,Carrer de la Salut,residential,50,False,40.282,"LINESTRING (1.6192289 41.5834925, 1.6197132 41.5834893)",,,,
191677118,False,Carrer de Santiago Rusiñol,residential,,False,67.18100000000001,"LINESTRING (1.6192289 41.5834925, 1.6192244 41.5834746, 1.6190401 41.5829226, 1.6190346 41.5829061)",,,,
191677118,False,Carrer de Santiago Rusiñol,residential,,True,67.18100000000001,"LINESTRING (1.6190346 41.5829061, 1.6190401 41.5829226, 1.6192244 41.5834746, 1.6192289 41.5834925)",,,,
210924320,False,Carrer de Santa Anna,residential,50,True,28.668,"LINESTRING (1.6159697 41.5779956, 1.6158293 41.5781006, 1.6157333 41.578183)",,,,
330595149,True,Carrer de Santa Anna,residential,,False,93.43900000000001,"LINESTRING (1.6159697 41.5779956, 1.6160482 41.5779415, 1.6161167 41.5779048, 1.6162346 41.5778889, 1.6166263 41.5778586, 1.6167873 41.5778506, 1.6169026 41.5778346, 1.6170355 41.5778013)",,,,
1171723381,False,Baixada del Carme,residential,,True,94.75999999999999,"LINESTRING (1.61909 41.5762359, 1.6190766 41.576278, 1.6189425 41.5767074, 1.6188623 41.5768663, 1.6188404 41.5769709, 1.6188438 41.5770631)",,,,
31257449,False,Ronda del Rec,residential,30,False,131.262,"LINESTRING (1.6169135 41.5767231, 1.6166682 41.5765983, 1.6161558 41.576292, 1.6156543 41.5760124)",,,,
31257449,False,Ronda del Rec,residential,30,True,37.186,"LINESTRING (1.6169135 41.5767231, 1.6171575 41.5768444, 1.6172982 41.5768914)",,,,
313860310,False,Carrer del Sol,residential,,True,90.67699999999999,"LINESTRING (1.6169135 41.5767231, 1.6168742 41.5767865, 1.616838 41.5771551, 1.6163692 41.5772907)",,,,
31153452,False,Plaça de la Creu,residential,,True,59.795,"LINESTRING (1.6158722 41.5793115, 1.6158378 41.5792803, 1.6155324 41.5790029, 1.6154604 41.5788759)",,,,
313460118,False,Carrer de Garcia Fossas,residential,,False,54.582,"LINESTRING (1.6158722 41.5793115, 1.6162172 41.5795784, 1.61632 41.57967)",,,,
330690661,False,Travessia de Sant Antoni de Baix,residential,,False,14.804,"LINESTRING (1.619658 41.577622, 1.6196167 41.5774925)",,,,
31426839,True,Carrer de la Caritat,residential,50,False,29.523,"LINESTRING (1.619658 41.577622, 1.6193988 41.5776651, 1.6193094 41.5776651)",,,,
330690661,False,Travessia de Sant Antoni de Baix,residential,,True,14.804,"LINESTRING (1.6196167 41.5774925, 1.619658 41.577622)",,,,
31278178,True,Carrer de Sant Antoni de Baix,residential,50,False,79.13,"LINESTRING (1.6196167 41.5774925, 1.6196536 41.5774759, 1.6197844 41.5774198, 1.6204676 41.5771751)",,,,
311293289,True,Passeig Mossèn Jacint Verdaguer,residential,50,False,94.522,"LINESTRING (1.6181799 41.5817512, 1.6182998 41.5817149, 1.6185753 41.5816254, 1.6191135 41.581465, 1.6192312 41.5814286)",1,,,
222612112,True,Baixada del Carme,residential,,False,90.32100000000001,"LINESTRING (1.6190002 41.5777429, 1.6189602 41.5777241, 1.6188288 41.5777207, 1.6188265 41.577651, 1.6188732 41.5774366, 1.6189363 41.5773123, 1.6188774 41.5771449, 1.6188438 41.5770631)",,,,
1163850157,False,Carrer de la Caritat,residential,50,False,18.726,"LINESTRING (1.6190002 41.5777429, 1.6188982 41.5777706, 1.6188268 41.5777857, 1.6188025 41.5778117)",,,,
1163850157,False,Carrer de la Caritat,residential,50,True,27.139,"LINESTRING (1.6190002 41.5777429, 1.6190977 41.5777165, 1.6193094 41.5776651)",,,,
31278178,True,Carrer de Sant Antoni de Baix,residential,50,False,32.942,"LINESTRING (1.6193094 41.5776651, 1.619353 41.577603, 1.6196167 41.5774925)",,,,
1163850157,False,Carrer de la Caritat,residential,50,False,27.139,"LINESTRING (1.6193094 41.5776651, 1.6190977 41.5777165, 1.6190002 41.5777429)",,,,
31257650,False,Carrer d'Aragó,residential,50,False,91.265,"LINESTRING (1.6115028 41.5760867, 1.6122873 41.5755129)",,,,
"[422159796, 422159797, 31278182]",False,Pont petit de la Palanca,residential,,False,50.017999999999994,"LINESTRING (1.6115028 41.5760867, 1.6115558 41.576132, 1.6115861 41.5761551, 1.6115938 41.5761602, 1.6118752 41.5763459, 1.6118988 41.5763615, 1.6119438 41.5763918)",,,,yes
31257449,False,Ronda del Rec,residential,30,True,132.411,"LINESTRING (1.6119438 41.5763918, 1.612579 41.5760957, 1.6129484 41.5759237, 1.6131352 41.5758562, 1.6133238 41.5758046)",,,,
"[422159796, 422159797, 31278182]",False,Pont petit de la Palanca,residential,,True,50.018,"LINESTRING (1.6119438 41.5763918, 1.6118988 41.5763615, 1.6118752 41.5763459, 1.6115938 41.5761602, 1.6115861 41.5761551, 1.6115558 41.576132, 1.6115028 41.5760867)",,,,yes
31452359,False,Carrer de la Misericòrdia,residential,30,True,29.43,"LINESTRING (1.6226167 41.5760831, 1.622735 41.5762617, 1.6227755 41.5763196)",,,,
1196644331,True,Ronda del Rec,residential,30,False,13.415000000000001,"LINESTRING (1.6226167 41.5760831, 1.6225977 41.576088, 1.6225777 41.57609, 1.6225575 41.5760891, 1.622538 41.5760854, 1.6225198 41.5760789, 1.6225036 41.57607, 1.6224899 41.5760589, 1.6224794 41.576046)",,roundabout,,
1196644331,True,Ronda del Rec,residential,30,False,14.943000000000001,"LINESTRING (1.6226613 41.5759691, 1.6226739 41.5759894, 1.6226782 41.5760116, 1.622674 41.5760337, 1.6226616 41.5760541, 1.622642 41.576071, 1.6226167 41.5760831)",,roundabout,,
31257449,False,Ronda del Rec,residential,30,False,209.159,"LINESTRING (1.6224794 41.576046, 1.6222479 41.5761186, 1.6220024 41.5761779, 1.621724 41.5762196, 1.6215583 41.5762607, 1.6214733 41.576297, 1.6210785 41.5764516, 1.620726 41.5765858, 1.6205713 41.576649, 1.6201939 41.5768058)",,,,
1196644331,True,Ronda del Rec,residential,30,False,26.176,"LINESTRING (1.6224794 41.576046, 1.6224707 41.5760263, 1.6224692 41.5760055, 1.6224751 41.5759851, 1.6224879 41.5759667, 1.6225068 41.5759514, 1.6225304 41.5759404, 1.6225662 41.5759336, 1.622603 41.5759366, 1.6226361 41.5759489, 1.6226613 41.5759691)",,roundabout,,
