osmid,name,highway,oneway,reversed,length,bridge,lanes,maxspeed,geometry,junction,ref,tunnel,width
112119203,Calle Poetisa Zaynab,residential,False,True,49.983,,,,"LINESTRING (-3.1375117 37.3039573, -3.137936 37.3042542)",,,,
112119215,Calle Zoraya,residential,False,False,67.231,,,,"LINESTRING (-3.1375117 37.3039573, -3.1380188 37.3035069)",,,,
112119215,Calle Zoraya,residential,False,True,50.671,,,,"LINESTRING (-3.1375117 37.3039573, -3.1371771 37.3042543, -3.137129 37.3042964)",,,,
112119213,Calle Manuel de Falla,tertiary,False,False,27.916,,,,"LINESTRING (-3.1381185 37.3039151, -3.1379991 37.3041475)",,,,
112119213,Calle Manuel de Falla,tertiary,False,True,38.414,,,,"LINESTRING (-3.1381185 37.3039151, -3.1382256 37.3035803)",,,,
218409856,Calle José María Miranda,residential,False,False,38.838,,,,"LINESTRING (-3.1381185 37.3039151, -3.1385453 37.3039972)",,,,
620820768,Placeta las Islas,residential,False,False,13.222,,,,"LINESTRING (-3.1328377 37.2977516, -3.1328203 37.2978697)",,,,
620820768,Placeta las Islas,residential,False,True,25.816,,,,"LINESTRING (-3.1328377 37.2977516, -3.1326432 37.2975785)",,,,
"[620820769, 620820771]",Plaza Chorro Gordo,residential,False,False,50.997,,,,"LINESTRING (-3.1328377 37.2977516, -3.1329368 37.297753, -3.1330622 37.2976488, -3.1329894 37.2975686, -3.1329326 37.2975062, -3.1328653 37.2974801)",,,,
142123182,Calle Obispo Rincón,tertiary,False,True,15.442,,,,"LINESTRING (-3.1323693 37.2967221, -3.1325235 37.2967872)",,,,
169216560,Calle Dolores Ibárruri,residential,False,False,47.948,,,,"LINESTRING (-3.1323693 37.2967221, -3.1321124 37.2971018)",,,,
142123182,Calle Obispo Rincón,tertiary,False,False,67.731,,,,"LINESTRING (-3.1323693 37.2967221, -3.1321842 37.2966359, -3.1320582 37.2965569, -3.1319401 37.2964528, -3.1317964 37.2963261)",,,,
112124314,Calle San Marcos,tertiary,False,False,35.313,,,,"LINESTRING (-3.1358083 37.2975046, -3.1355675 37.2972513)",,,,
620608835,Callejón la Solana,residential,False,False,52.379,,,,"LINESTRING (-3.1358083 37.2975046, -3.136264 37.2972038)",,,,
112124314,Calle San Marcos,tertiary,False,True,35.925,,,,"LINESTRING (-3.1358083 37.2975046, -3.1359217 37.2976274, -3.1359539 37.2976692, -3.1359703 37.2976906, -3.1359527 37.2977862)",,,,
112124299,Calle Clara Campoamor,residential,False,True,34.466,,,,"LINESTRING (-3.1314494 37.2967441, -3.131125 37.2965724)",,,,
260910689,Calle Montoro,residential,False,True,61.594,,,,"LINESTRING (-3.1314494 37.2967441, -3.1310596 37.2972031)",,,,
112124299,Calle Clara Campoamor,residential,False,False,70.862,,,,"LINESTRING (-3.1314494 37.2967441, -3.1317614 37.2969124, -3.1321124 37.2971018)",,,,
