osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,ref,name,junction,bridge,tunnel
817842508,True,residential,,False,25.574,"LINESTRING (-1.6928542 42.7886389, -1.6928204 42.7885901, -1.6927693 42.7885556, -1.6926915 42.7885339, -1.6926055 42.7885375)",,,,roundabout,,
27672750,True,residential,,False,19.831,"LINESTRING (-1.6934277 42.7891034, -1.6934089 42.7890668, -1.6933741 42.7890429, -1.6932487 42.7889939)",,,Ronda San Cristóbal,,,
974994937,True,residential,40,False,30.01,"LINESTRING (-1.6934277 42.7891034, -1.6933595 42.7891237, -1.6932983 42.7891535, -1.6932463 42.7891917, -1.6932057 42.7892367, -1.6931782 42.7892868)",,,Anillo de Zizur,roundabout,yes,
823514955,True,residential,40,False,2.156,"LINESTRING (-1.6934533 42.7890986, -1.6934277 42.7891034)",,,Anillo de Zizur,roundabout,yes,
1167301866,True,residential,,False,2.94,"LINESTRING (-1.6938531 42.7910874, -1.6938711 42.7910645)",,,,roundabout,,
1167301865,True,residential,,False,11.96,"LINESTRING (-1.6938855 42.7910138, -1.693956 42.7909195)",,,Camino del Pozo,,,
32087191,True,residential,,False,10.778,"LINESTRING (-1.6938855 42.7910138, -1.6938799 42.7909794, -1.6938673 42.7909605, -1.6938436 42.7909231)",,,,roundabout,,
1167301869,True,residential,,False,3.826,"LINESTRING (-1.6938436 42.7909231, -1.6938111 42.7908983)",,,,roundabout,,
"[1167301866, 1167301867]",True,residential,,False,16.547,"LINESTRING (-1.6936583 42.7909305, -1.6936511 42.7909687, -1.6936551 42.7910239, -1.6936723 42.7910774)",,,,roundabout,,
1167301866,True,residential,,False,3.079,"LINESTRING (-1.6936723 42.7910774, -1.6937027 42.7910938)",,,,roundabout,,
115560789,True,residential,,False,21.626,"LINESTRING (-1.6936723 42.7910774, -1.6936789 42.7911281, -1.6936721 42.7912196, -1.6936568 42.7912703)",,,,,,
823514954,True,residential,40,False,2.077,"LINESTRING (-1.6931782 42.7892868, -1.6931719 42.7893049)",2,,Anillo de Zizur,roundabout,yes,
834156894,True,residential,40,False,4.973,"LINESTRING (-1.6938315 42.7895187, -1.6938625 42.7894802)",,,Anillo de Zizur,roundabout,yes,
237861500,False,residential,30,False,9.203,"LINESTRING (-1.6932398 42.7928806, -1.6933516 42.7928915)",2,,Avenida Belascoáin,,,
237861500,False,residential,30,True,7.145,"LINESTRING (-1.6932398 42.7928806, -1.6931523 42.7928781)",2,,Avenida Belascoáin,,,
237867968,False,residential,30,True,3.272,"LINESTRING (-1.6917345 42.7927899, -1.6916946 42.792787)",2,,Avenida Belascoáin,,,
51156395,False,residential,,True,42.248999999999995,"LINESTRING (-1.6917345 42.7927899, -1.6917267 42.7928583, -1.6916848 42.7931681)",,,Calle Víctor Baraibar,,,
237867968,False,residential,30,False,41.687,"LINESTRING (-1.6917345 42.7927899, -1.6921413 42.7928205, -1.6922428 42.7928276)",2,,Avenida Belascoáin,,,
32087158,True,motorway_link,40,False,33.969,"LINESTRING (-1.6968586 42.7863248, -1.696804 42.7862598, -1.6967233 42.7862116, -1.6966254 42.7861857, -1.6965213 42.7861851)",2,,,roundabout,,
"[286771579, 99179038]",True,motorway_link,40,False,219.89800000000002,"LINESTRING (-1.6968586 42.7863248, -1.696929 42.7861154, -1.6974693 42.7856336, -1.6976253 42.7855964, -1.6977558 42.785615, -1.6978646 42.7856789, -1.6979226 42.7857853, -1.6978972 42.7858971, -1.6978329 42.7859787, -1.6976213 42.7861669, -1.6975687 42.7862317, -1.6974458 42.7863829)",1,,,,,
"[286771572, 1000613317]",True,motorway,"['80', '60']",False,788.0090000000001,"LINESTRING (-1.6974458 42.7863829, -1.696638 42.7870683, -1.6960983 42.7874759, -1.6949025 42.7883379, -1.6928682 42.7897461, -1.6918676 42.7903756, -1.6915282 42.7905705, -1.6912318 42.7907407, -1.690359 42.7911684)",2,A-12,Autovía del Camino de Santiago / Donejakue Bidearen autobia,,,
115015044,True,residential,40,False,144.12400000000002,"LINESTRING (-1.6959243 42.7901749, -1.6958476 42.790108, -1.6958272 42.7900816, -1.6958062 42.790053, -1.6957198 42.7899219, -1.6955911 42.7897052, -1.6955493 42.789638, -1.6955249 42.7895987, -1.6954324 42.7894932, -1.6953452 42.7893881, -1.6952302 42.7892813, -1.695089 42.7891588, -1.6949818 42.7890943)",,,Carretera Belascoáin,,,
115015060,True,residential,40,False,37.968999999999994,"LINESTRING (-1.6959243 42.7901749, -1.6958976 42.7901924, -1.695876 42.7902133, -1.6958602 42.7902369, -1.6958509 42.7902623, -1.6958484 42.7902885, -1.6958527 42.7903146, -1.6958638 42.7903395, -1.6958811 42.7903625, -1.6959042 42.7903826, -1.695932 42.7903991, -1.6959636 42.7904114, -1.6959979 42.790419, -1.6960335 42.7904217)",,,,roundabout,,
115015056,False,residential,40,False,329.74300000000005,"LINESTRING (-1.6982648 42.7927094, -1.6981906 42.7926667, -1.6981117 42.792622, -1.697686 42.7924466, -1.6973226 42.7922724, -1.6970157 42.7920588, -1.6968053 42.7918805, -1.696742 42.7918215, -1.6965264 42.7915697, -1.6964212 42.7914306, -1.6962507 42.7911765, -1.6960806 42.7908671, -1.6960381 42.7907581, -1.6960173 42.7906282, -1.6960172 42.7904947, -1.6960335 42.7904217)",,,Carretera Belascoáin,,,
977392155,True,residential,40,False,13.61,"LINESTRING (-1.6982648 42.7927094, -1.6982327 42.7927427, -1.6982148 42.7927813, -1.6982127 42.7928221)",,,,roundabout,,
115015056,False,residential,40,True,329.743,"LINESTRING (-1.6960335 42.7904217, -1.6960172 42.7904947, -1.6960173 42.7906282, -1.6960381 42.7907581, -1.6960806 42.7908671, -1.6962507 42.7911765, -1.6964212 42.7914306, -1.6965264 42.7915697, -1.696742 42.7918215, -1.6968053 42.7918805, -1.6970157 42.7920588, -1.6973226 42.7922724, -1.697686 42.7924466, -1.6981117 42.792622, -1.6981906 42.7926667, -1.6982648 42.7927094)",,,Carretera Belascoáin,,,
115015060,True,residential,40,False,36.274,"LINESTRING (-1.6960335 42.7904217, -1.6960704 42.7904191, -1.6961059 42.7904113, -1.6961385 42.7903984, -1.696167 42.7903811, -1.6961903 42.7903599, -1.6962074 42.7903358, -1.6962177 42.7903097, -1.6962207 42.7902826, -1.6962164 42.7902556, -1.6962049 42.7902298, -1.6961866 42.7902061, -1.6961623 42.7901856)",,,,roundabout,,
115015060,True,residential,40,False,21.048000000000002,"LINESTRING (-1.6961623 42.7901856, -1.6961202 42.7901637, -1.6960716 42.7901511, -1.6960201 42.7901488, -1.6959697 42.7901569, -1.6959243 42.7901749)",,,,roundabout,,
207778902,False,residential,30,True,221.94299999999998,"LINESTRING (-1.6961623 42.7901856, -1.6962032 42.7901499, -1.696235 42.790122, -1.6962704 42.7900909, -1.6970918 42.7893701, -1.6979072 42.7886545)",,,Calle Arrobia,,,
290219404,False,residential,,False,13.532,"LINESTRING (-1.6932339 42.7917368, -1.6933372 42.7916416)",,,Camino del Pozo,,,
161786535,True,residential,,False,27.526,"LINESTRING (-1.6932339 42.7917368, -1.6931807 42.7917619, -1.6930743 42.7918464, -1.69297 42.7918858)",,,Camino del Pozo,,,
115560819,False,residential,,False,41.138,"LINESTRING (-1.6953351 42.790425, -1.6952237 42.7903492, -1.6950427 42.7903068, -1.6948824 42.7902885)",,,Calle Arberoki,,,
115560828,False,residential,,False,57.703,"LINESTRING (-1.6953351 42.790425, -1.6952388 42.7901894, -1.6951112 42.789933)",,,Calle Arberoki,,,
115560828,False,residential,,True,53.661,"LINESTRING (-1.6953351 42.790425, -1.6953727 42.7905047, -1.6954577 42.7907165, -1.6955406 42.7908832)",,,Calle Arberoki,,,
115560836,False,residential,,False,35.01,"LINESTRING (-1.6890455 42.7926522, -1.6894058 42.7926986, -1.6894681 42.7927066)",,,Paseo Elizpea,,,
115560824,True,residential,,False,26.597,"LINESTRING (-1.6929683 42.7925845, -1.6930172 42.7926734, -1.6930512 42.7927047, -1.6931645 42.792766)",,,Calle San Isidro,,,
115560819,False,residential,,True,41.138,"LINESTRING (-1.6948824 42.7902885, -1.6950427 42.7903068, -1.6952237 42.7903492, -1.6953351 42.790425)",,,Calle Arberoki,,,
115560849,False,residential,,False,58.889,"LINESTRING (-1.6948824 42.7902885, -1.6945851 42.7904839, -1.6943943 42.7906106, -1.6943482 42.7906445)",,,Camino del Pozo,,,
115560849,False,residential,,True,45.056,"LINESTRING (-1.6948824 42.7902885, -1.694933 42.7902553, -1.6949972 42.7901981, -1.6950445 42.7901372, -1.695089 42.790049, -1.6951112 42.789933)",,,Camino del Pozo,,,
115560821,False,residential,,True,42.426,"LINESTRING (-1.6965851 42.7923058, -1.6960802 42.7922147)",,,Calle Euntzemearra,,,
237875205,False,residential,,True,12.855,"LINESTRING (-1.6937879 42.7912062, -1.6936568 42.7912703)",,,Camino del Pozo,,,
115560809,True,residential,,False,14.620999999999999,"LINESTRING (-1.6937879 42.7912062, -1.6938275 42.7911706, -1.6938443 42.7911306, -1.6938531 42.7910874)",,,,,,
161707796,False,residential,,False,21.698,"LINESTRING (-1.6937879 42.7912062, -1.6939037 42.7911931, -1.6940524 42.7911906)",,,Calle Etxesakan,,,
115560836,False,residential,,False,43.984,"LINESTRING (-1.6894681 42.7927066, -1.6899971 42.7927826)",,,Paseo Elizpea,,,
32087186,False,residential,,False,26.452,"LINESTRING (-1.6894681 42.7927066, -1.6895112 42.7925251, -1.6895234 42.7924722)",,,Paseo Elizpea,,,
115560836,False,residential,,True,35.01,"LINESTRING (-1.6894681 42.7927066, -1.6894058 42.7926986, -1.6890455 42.7926522)",,,Paseo Elizpea,,,
161707804,False,residential,,True,99.066,"LINESTRING (-1.6937882 42.7897352, -1.6937866 42.7897844, -1.6937461 42.789825, -1.6936856 42.78984, -1.6935537 42.7898318, -1.6934734 42.789845, -1.6934182 42.7898775, -1.693208 42.7899989, -1.6929925 42.79012, -1.6929586 42.7901682, -1.6929673 42.7902106, -1.6929813 42.7902518)",,,Calle Etxesakan,,,
1222220473,True,residential,,False,18.595,"LINESTRING (-1.6937882 42.7897352, -1.6937894 42.7896979, -1.6937789 42.7896334, -1.6937684 42.7895689)",,,Calle Etxesakan,,,
115560796,True,residential,,False,27.902,"LINESTRING (-1.6930921 42.7919642, -1.6931205 42.7919313, -1.693146 42.7918763, -1.6931661 42.7918363, -1.6932339 42.7917368)",,,Camino del Pozo,,,
115560837,True,residential,,False,14.648,"LINESTRING (-1.6930921 42.7919642, -1.6930842 42.7919385, -1.6930658 42.7919159, -1.6930388 42.7918985, -1.6930058 42.7918882, -1.69297 42.7918858)",,,,roundabout,,
28190039,True,residential,,False,10.112,"LINESTRING (-1.6872022 42.7875861, -1.6871808 42.7876121, -1.6871768 42.7876422, -1.6871909 42.7876707)",,,,roundabout,,
"[115560792, 286771581]",True,residential,"['40', '60']",False,112.14899999999999,"LINESTRING (-1.6917582 42.7906853, -1.6919284 42.7906359, -1.6921311 42.7905504, -1.6924847 42.7903898, -1.6927512 42.7902745, -1.6929084 42.7902559, -1.6929813 42.7902518)",1,,"['Calle Etxesakan', 'Autovía del Camino / Bidearen Autobia']",,,
"[286771578, 300933559]",True,motorway_link,"['40', '80']",False,193.899,"LINESTRING (-1.6917582 42.7906853, -1.6919469 42.7906024, -1.6922534 42.790438, -1.6926471 42.7902217, -1.6930316 42.7899897, -1.6934382 42.7897443, -1.6935819 42.7896762, -1.6936325 42.789622)",1,,,,,
115560813,True,residential,,False,17.585,"LINESTRING (-1.6936409 42.7907729, -1.6936491 42.7908304, -1.6936583 42.7909305)",,,Calle Etxesakan,,,
120719568,False,residential,,False,79.118,"LINESTRING (-1.6936409 42.7907729, -1.6936158 42.7907517, -1.6935205 42.7906783, -1.6934464 42.7906201, -1.6932494 42.7904665, -1.6930234 42.7902924, -1.6929813 42.7902518)",,,Calle Etxesakan,,,
161707796,False,residential,,False,27.883,"LINESTRING (-1.6955101 42.7915181, -1.6958363 42.7915928)",,,Calle Etxesakan,,,
161707796,False,residential,,True,124.396,"LINESTRING (-1.6955101 42.7915181, -1.6953792 42.7914887, -1.6940524 42.7911906)",,,Calle Etxesakan,,,
120719568,False,residential,,True,79.118,"LINESTRING (-1.6929813 42.7902518, -1.6930234 42.7902924, -1.6932494 42.7904665, -1.6934464 42.7906201, -1.6935205 42.7906783, -1.6936158 42.7907517, -1.6936409 42.7907729)",,,Calle Etxesakan,,,
161707804,False,residential,,False,99.066,"LINESTRING (-1.6929813 42.7902518, -1.6929673 42.7902106, -1.6929586 42.7901682, -1.6929925 42.79012, -1.693208 42.7899989, -1.6934182 42.7898775, -1.6934734 42.789845, -1.6935537 42.7898318, -1.6936856 42.78984, -1.6937461 42.789825, -1.6937866 42.7897844, -1.6937882 42.7897352)",,,Calle Etxesakan,,,
115560845,False,residential,,True,76.479,"LINESTRING (-1.6947144 42.7929656, -1.6947236 42.7929178, -1.694749 42.7927884, -1.6947827 42.7926501, -1.6948365 42.7925693, -1.6949173 42.7924475, -1.6949712 42.7923997, -1.6950683 42.7923615)",,,Calle Ardoi,,,
237861499,False,living_street,20,False,24.981,"LINESTRING (-1.6947144 42.7929656, -1.6948571 42.792977, -1.6950189 42.7929889)",2,NA-8108,Avenida Belascoáin,,,
237861499,False,living_street,20,True,45.325,"LINESTRING (-1.6947144 42.7929656, -1.6945628 42.792955, -1.6943309 42.792941, -1.6941606 42.7929348)",2,NA-8108,Avenida Belascoáin,,,
115560832,True,residential,,False,76.043,"LINESTRING (-1.694229 42.7918401, -1.6934339 42.791663, -1.6933766 42.7916501, -1.6933372 42.7916416)",,,Calle Lakuntzea,,,
115560810,True,residential,,False,141.765,"LINESTRING (-1.6930609 42.7920277, -1.6931178 42.7920904, -1.6931618 42.7921125, -1.6931783 42.7921169, -1.6938987 42.7923123, -1.6939912 42.7923094, -1.6940605 42.7922734, -1.6940989 42.7922336, -1.6942072 42.7918992, -1.6942165 42.7918704, -1.694229 42.7918401)",,,Calle Ixurmendi,,,
115560837,True,residential,,False,7.699,"LINESTRING (-1.6930609 42.7920277, -1.6930792 42.7920089, -1.6930899 42.7919872, -1.6930921 42.7919642)",,,,roundabout,,
115560805,True,residential,,False,35.184,"LINESTRING (-1.6950683 42.7923615, -1.6950797 42.7922751, -1.6951193 42.792185, -1.6951899 42.7920604)",,,Calle Julio Paternáin,,,
115560845,False,residential,,False,76.479,"LINESTRING (-1.6950683 42.7923615, -1.6949712 42.7923997, -1.6949173 42.7924475, -1.6948365 42.7925693, -1.6947827 42.7926501, -1.694749 42.7927884, -1.6947236 42.7929178, -1.6947144 42.7929656)",,,Calle Ardoi,,,
1125894728,False,tertiary,50,True,2.73,"LINESTRING (-1.6877904 42.7920072, -1.6878231 42.7920124)",2,NA-6053,Carretera Zizur Mayor - Cizur Menor,,,
180811989,False,tertiary,50,False,20.576,"LINESTRING (-1.6877904 42.7920072, -1.6876879 42.7919987, -1.6875398 42.7920108)",2,NA-6053,Carretera Zizur Mayor - Cizur Menor,,,
115560837,True,residential,,False,8.646,"LINESTRING (-1.69297 42.7918858, -1.6929355 42.7918915, -1.6929051 42.7919047, -1.6928816 42.791924)",,,,roundabout,,
32087197,False,living_street,20,True,42.149,"LINESTRING (-1.6945791 42.7931518, -1.6944238 42.7930829, -1.6941992 42.7929739, -1.6941606 42.7929348)",,,Plaza de los Fueros de Navarra,,,
115560805,True,residential,,False,65.72,"LINESTRING (-1.6951899 42.7920604, -1.6952384 42.79198, -1.6953112 42.7918582, -1.6954603 42.7916006, -1.6955101 42.7915181)",,,Calle Julio Paternáin,,,
115560832,True,residential,,False,82.17099999999999,"LINESTRING (-1.6951899 42.7920604, -1.6951058 42.7920373, -1.6950218 42.7920144, -1.694229 42.7918401)",,,Calle Lakuntzea,,,
115560828,False,residential,,False,90.482,"LINESTRING (-1.6951112 42.789933, -1.6950845 42.7898806, -1.6949667 42.7897097, -1.6947422 42.7894976, -1.6945727 42.789365, -1.6946847 42.7892833)",,,Calle Arberoki,,,
115560828,False,residential,,True,57.703,"LINESTRING (-1.6951112 42.789933, -1.6952388 42.7901894, -1.6953351 42.790425)",,,Calle Arberoki,,,
115560849,False,residential,,False,45.056000000000004,"LINESTRING (-1.6951112 42.789933, -1.695089 42.790049, -1.6950445 42.7901372, -1.6949972 42.7901981, -1.694933 42.7902553, -1.6948824 42.7902885)",,,Camino del Pozo,,,
115560854,True,residential,,False,20.548000000000002,"LINESTRING (-1.6940524 42.7911906, -1.6939765 42.7911451, -1.6939035 42.7911006, -1.6938711 42.7910645)",,,,,,
161707796,False,residential,,False,124.396,"LINESTRING (-1.6940524 42.7911906, -1.6953792 42.7914887, -1.6955101 42.7915181)",,,Calle Etxesakan,,,
161707796,False,residential,,True,21.698,"LINESTRING (-1.6940524 42.7911906, -1.6939037 42.7911931, -1.6937879 42.7912062)",,,Calle Etxesakan,,,
266632586,True,motorway,60,False,227.029,"LINESTRING (-1.6881726 42.792218, -1.6885918 42.7920551, -1.6890722 42.7918673, -1.6896692 42.7916186, -1.690573 42.7911886)",2,A-12,Autovía del Camino de Santiago / Donejakue Bidearen autobia,,,
115560837,True,residential,,False,16.817999999999998,"LINESTRING (-1.6928816 42.791924, -1.6928674 42.791947, -1.6928632 42.791972, -1.6928693 42.7919968, -1.6928851 42.7920192, -1.6929092 42.7920371, -1.6929395 42.792049)",,,,roundabout,,
115560869,True,residential,,False,42.795,"LINESTRING (-1.6928816 42.791924, -1.6927377 42.7919455, -1.6925931 42.7919537, -1.6924868 42.7919409, -1.6923627 42.7919308)",,,Calle Ixurmendi,,,
115560797,False,residential,,True,101.698,"LINESTRING (-1.6955406 42.7908832, -1.695444 42.790884, -1.6953514 42.7908823, -1.694942 42.7907937, -1.6946317 42.7907305, -1.6944617 42.7906865, -1.6944076 42.7906725, -1.6943482 42.7906445)",,,Travesía Arberoki,,,
115560828,False,residential,,False,53.661,"LINESTRING (-1.6955406 42.7908832, -1.6954577 42.7907165, -1.6953727 42.7905047, -1.6953351 42.790425)",,,Calle Arberoki,,,
115560828,False,residential,,True,84.56,"LINESTRING (-1.6955406 42.7908832, -1.6956821 42.7911469, -1.6958729 42.7914846, -1.6958363 42.7915928)",,,Calle Arberoki,,,
115560837,True,residential,,False,3.542,"LINESTRING (-1.6930257 42.7920461, -1.6930445 42.7920381, -1.6930609 42.7920277)",,,,roundabout,,
161707802,True,residential,,False,60.393,"LINESTRING (-1.6930257 42.7920461, -1.6930379 42.7921141, -1.6930297 42.7921482, -1.6930247 42.7921674, -1.6929797 42.7923467, -1.6929693 42.7924667, -1.6929683 42.7925845)",,,Camino del Pozo,,,
237861499,False,living_street,20,False,3.533,"LINESTRING (-1.6950189 42.7929889, -1.6950622 42.7929885)",2,NA-8108,Avenida Belascoáin,,,
237861499,False,living_street,20,True,24.981,"LINESTRING (-1.6950189 42.7929889, -1.6948571 42.792977, -1.6947144 42.7929656)",2,NA-8108,Avenida Belascoáin,,,
32087189,False,residential,,True,90.501,"LINESTRING (-1.6923627 42.7919308, -1.6918697 42.791816, -1.6914631 42.7917394, -1.6912989 42.7917016)",,,Calle Ixurmendi,,,
237872836,True,residential,,False,48.975,"LINESTRING (-1.6923627 42.7919308, -1.6924813 42.7919606, -1.6927683 42.7920276, -1.6928413 42.7920368, -1.6929395 42.792049)",,,Calle Ixurmendi,,,
32087184,False,residential,,False,83.029,"LINESTRING (-1.6917224 42.7923756, -1.691608 42.7922195, -1.6913461 42.7918564, -1.6912989 42.7917016)",,,Calle Víctor Baraibar,,,
32087184,False,residential,,True,45.849000000000004,"LINESTRING (-1.6917224 42.7923756, -1.6917258 42.7924874, -1.691706 42.7926508, -1.6916991 42.7927337, -1.6916946 42.792787)",,,Calle Víctor Baraibar,,,
115560843,True,residential,,False,105.04299999999999,"LINESTRING (-1.6917224 42.7923756, -1.691756 42.7923656, -1.6918088 42.7923687, -1.6919019 42.7923825, -1.6921818 42.7924197, -1.6923438 42.7924468, -1.6925421 42.7924826, -1.6927176 42.7925273, -1.6929683 42.7925845)",,,Calle San Isidro,,,
1125894734,False,residential,,True,20.746,"LINESTRING (-1.6888351 42.7922314, -1.6887189 42.7923283, -1.6886672 42.7923715)",,,Calle Víctor Baraibar,,,
237867968,False,residential,30,False,8.679,"LINESTRING (-1.6905788 42.7926241, -1.6906831 42.7926394)",2,,Avenida Belascoáin,,,
115560799,False,residential,,False,65.134,"LINESTRING (-1.6905788 42.7926241, -1.6905657 42.7926717, -1.6905151 42.7928549, -1.6909837 42.7929216)",,,Paseo Elizpea,,,
237867968,False,residential,30,True,26.561,"LINESTRING (-1.6905788 42.7926241, -1.6903583 42.7925895, -1.6902599 42.7925763)",2,,Avenida Belascoáin,,,
115560837,True,residential,,False,7.198,"LINESTRING (-1.6929395 42.792049, -1.6929682 42.7920535, -1.6929976 42.7920525, -1.6930257 42.7920461)",,,,roundabout,,
115560799,False,residential,,True,65.134,"LINESTRING (-1.6909837 42.7929216, -1.6905151 42.7928549, -1.6905657 42.7926717, -1.6905788 42.7926241)",,,Paseo Elizpea,,,
161707796,False,residential,,True,27.883,"LINESTRING (-1.6958363 42.7915928, -1.6955101 42.7915181)",,,Calle Etxesakan,,,
115560828,False,residential,,False,84.56,"LINESTRING (-1.6958363 42.7915928, -1.6958729 42.7914846, -1.6956821 42.7911469, -1.6955406 42.7908832)",,,Calle Arberoki,,,
161707796,False,residential,,False,36.563,"LINESTRING (-1.6958363 42.7915928, -1.6960311 42.7916402, -1.6962617 42.7916961)",,,Calle Etxesakan,,,
115560836,False,residential,,True,43.984,"LINESTRING (-1.6899971 42.7927826, -1.6894681 42.7927066)",,,Paseo Elizpea,,,
115560797,False,residential,,False,101.698,"LINESTRING (-1.6943482 42.7906445, -1.6944076 42.7906725, -1.6944617 42.7906865, -1.6946317 42.7907305, -1.694942 42.7907937, -1.6953514 42.7908823, -1.695444 42.790884, -1.6955406 42.7908832)",,,Travesía Arberoki,,,
115560849,False,residential,,False,44.3,"LINESTRING (-1.6943482 42.7906445, -1.6942512 42.7907104, -1.6939991 42.7908934, -1.693979 42.790908, -1.693956 42.7909195)",,,Camino del Pozo,,,
115560849,False,residential,,True,58.888999999999996,"LINESTRING (-1.6943482 42.7906445, -1.6943943 42.7906106, -1.6945851 42.7904839, -1.6948824 42.7902885)",,,Camino del Pozo,,,
237861500,False,residential,30,True,9.203,"LINESTRING (-1.6933516 42.7928915, -1.6932398 42.7928806)",2,,Avenida Belascoáin,,,
"[1125894739, 237861499]",False,"['living_street', 'residential']","['20', '30']",False,66.188,"LINESTRING (-1.6933516 42.7928915, -1.6936072 42.7929056, -1.6937118 42.7929114, -1.6937794 42.7929151, -1.6938358 42.7929185, -1.6939085 42.7929214, -1.6941606 42.7929348)",2,NA-8108,Avenida Belascoáin,,,
32087195,True,residential,,False,52.098,"LINESTRING (-1.6960802 42.7922147, -1.6959235 42.7926689)",,,Calle Euntzemearra,,,
115560821,False,residential,,False,42.426,"LINESTRING (-1.6960802 42.7922147, -1.6965851 42.7923058)",,,Calle Euntzemearra,,,
1125894740,False,residential,30,False,26.902,"LINESTRING (-1.6955306 42.792991, -1.6957755 42.7929813, -1.6958595 42.792975)",2,,Avenida Belascoáin,,,
"[237861499, 1125894740]",False,"['living_street', 'residential']","['20', '30']",True,38.226,"LINESTRING (-1.6955306 42.792991, -1.6953801 42.7929928, -1.6953379 42.7929922, -1.6952206 42.7929907, -1.6951413 42.7929896, -1.6950622 42.7929885)",2,NA-8108,Avenida Belascoáin,,,
117394727,True,residential,,False,289.41700000000003,"LINESTRING (-1.6915059 42.7892349, -1.6914671 42.7892661, -1.6914402 42.7892845, -1.6911229 42.7894983, -1.6909883 42.7895742, -1.6908081 42.7896418, -1.6906527 42.7896864, -1.6904533 42.7897211, -1.6901853 42.7897451, -1.6899402 42.789735, -1.6898109 42.7897102, -1.6896625 42.7896821, -1.6895827 42.7896578, -1.6894527 42.7896183, -1.6893368 42.78957, -1.6892139 42.7895104, -1.6890214 42.7893974, -1.6889569 42.7893634, -1.6887833 42.7892403, -1.6887371 42.7892073, -1.6886065 42.789089, -1.6885781 42.7890468, -1.6885497 42.7890045)",1,,Ronda San Cristóbal,,,
300933548,True,residential,,False,13.105,"LINESTRING (-1.6915059 42.7892349, -1.6915257 42.7892675, -1.6915636 42.789297, -1.6916146 42.7893152)",,,,roundabout,,
117394704,True,residential,,False,10.871,"LINESTRING (-1.6940579 42.7863526, -1.6941149 42.7863318, -1.6941265 42.7863242, -1.6941574 42.7862917)",,,,roundabout,,
"[117394729, 244746297]",True,residential,,False,205.93500000000003,"LINESTRING (-1.6940579 42.7863526, -1.6941071 42.7863915, -1.6941218 42.7864065, -1.6942473 42.7865341, -1.694309 42.7866042, -1.6943694 42.7867052, -1.6944082 42.7868051, -1.6944291 42.786912, -1.6944333 42.786991, -1.6944235 42.7870658, -1.6943999 42.7871391, -1.694368 42.7872033, -1.6943319 42.7872654, -1.6942736 42.7873489, -1.6942143 42.7874135, -1.6941336 42.7874627, -1.6936026 42.7878388, -1.693542 42.7878817)",,,Ronda San Cristóbal,,,
117394704,True,residential,,False,13.426,"LINESTRING (-1.6941271 42.7861683, -1.6940785 42.7861444, -1.6940207 42.786136, -1.6939742 42.7861415)",,,,roundabout,,
117394719,False,residential,,False,43.891999999999996,"LINESTRING (-1.6941271 42.7861683, -1.6941619 42.7861438, -1.6941993 42.7861176, -1.6945152 42.785895)",,,Calle de Iturbarren,,,
300933548,True,residential,,False,6.226,"LINESTRING (-1.6916146 42.7893152, -1.6916564 42.7893193, -1.6916903 42.7893164)",,,,roundabout,,
117394718,True,residential,,False,26.858,"LINESTRING (-1.6917006 42.7890963, -1.6916619 42.7890915, -1.6916213 42.7890943, -1.691569 42.7891109, -1.6915307 42.7891379, -1.691509 42.7891664, -1.6915025 42.7891874, -1.691501 42.7892136, -1.6915059 42.7892349)",,,,roundabout,,
117394704,True,residential,,False,14.739,"LINESTRING (-1.6941574 42.7862917, -1.694171 42.7862464, -1.6941586 42.7862022, -1.6941271 42.7861683)",,,,roundabout,,
117394735,True,residential,,False,4.646,"LINESTRING (-1.6934372 42.7879345, -1.6934217 42.7879747)",,,,roundabout,,
117394708,True,residential,,False,215.446,"LINESTRING (-1.6936782 42.7879432, -1.6936991 42.7878877, -1.6937324 42.7878439, -1.6938989 42.7877217, -1.6941429 42.7875591, -1.694198 42.7875226, -1.6942695 42.787463, -1.6943597 42.7873734, -1.6944332 42.7872654, -1.6944832 42.7871697, -1.6945071 42.7870874, -1.6945207 42.7869874, -1.6945196 42.7868867, -1.6945193 42.786858, -1.6944985 42.7867853, -1.6944721 42.7867144, -1.6944245 42.786622, -1.694318 42.7864852, -1.6942013 42.7863634, -1.6941765 42.7863375, -1.6941574 42.7862917)",,,Ronda San Cristóbal,,,
817842509,True,residential,,False,13.886,"LINESTRING (-1.6936782 42.7879432, -1.6936543 42.7879145, -1.6935894 42.7878847, -1.6935686 42.7878818, -1.693542 42.7878817)",,,,roundabout,,
117394712,True,residential,,False,91.69800000000001,"LINESTRING (-1.6934217 42.7879747, -1.6933563 42.7880038, -1.6931116 42.7881621, -1.6930377 42.7882116, -1.69284 42.788344, -1.6926998 42.7884693, -1.6926781 42.788485, -1.6926055 42.7885375)",,,Ronda San Cristóbal,,,
300933547,True,residential,,False,17.915,"LINESTRING (-1.6934217 42.7879747, -1.69343 42.7880129, -1.6934485 42.7880376, -1.6934928 42.7880652, -1.6935615 42.7880762)",,,,roundabout,,
117394735,True,residential,,False,3.783,"LINESTRING (-1.693542 42.7878817, -1.6935125 42.7878863, -1.6934972 42.7878902)",,,,roundabout,,
117394704,True,residential,,False,8.943000000000001,"LINESTRING (-1.6939742 42.7861415, -1.6939146 42.7861686, -1.693888 42.78619)",,,,roundabout,,
