osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,junction
40208883,Rúa da Escola,residential,30,False,True,19.502,,,"LINESTRING (-9.1916252 42.959098, -9.1917312 42.9589407)",,
235380637,,residential,,False,False,139.868,,,"LINESTRING (-9.1916252 42.959098, -9.19163 42.9592573, -9.1915684 42.9597444, -9.1915714 42.9600083, -9.1920434 42.9600104)",,
87579667,,residential,,False,True,42.756,,,"LINESTRING (-9.1906348 42.9544098, -9.1907007 42.954731, -9.1907114 42.9547902)",,
152847861,,residential,,True,False,46.856,,,"LINESTRING (-9.1906348 42.9544098, -9.1906865 42.954303, -9.1907663 42.9541461, -9.1908093 42.954009)",,
87579676,,residential,,False,False,35.965,,,"LINESTRING (-9.1876208 42.9536253, -9.187547 42.9533064)",,
87579676,,residential,,False,True,12.89,,,"LINESTRING (-9.1876208 42.9536253, -9.1875149 42.9537115)",,
580895718,Rúa Castelao,residential,,False,True,35.847,,,"LINESTRING (-9.1876208 42.9536253, -9.1877424 42.953621, -9.187847 42.9536799, -9.1878979 42.9538114)",,
152847869,,residential,,False,False,151.68899999999996,,,"LINESTRING (-9.1950877 42.9550594, -9.1951694 42.9551028, -9.1953057 42.9552336, -9.1954238 42.9553899, -9.1955147 42.9557413, -9.1951572 42.9558467, -9.1950573 42.9558433, -9.19493 42.9558322, -9.1947892 42.95582, -9.1947421 42.9558075)",,
152847869,,residential,,False,True,91.19200000000001,,,"LINESTRING (-9.1950877 42.9550594, -9.1950318 42.9552017, -9.1949985 42.955297, -9.1949288 42.9553923, -9.1948197 42.95545, -9.1947652 42.9557914, -9.1947421 42.9558075)",,
189532472,,residential,,False,False,153.31099999999998,,,"LINESTRING (-9.1950877 42.9550594, -9.1951047 42.9546321, -9.1950121 42.9544439, -9.194891 42.9542784, -9.194686 42.9539997, -9.1945312 42.9538466, -9.1944548 42.9538384)",,
"[189532472, 189532523]",,"['residential', 'unclassified']",,False,True,285.614,,,"LINESTRING (-9.1950877 42.9550594, -9.194994 42.9550322, -9.1948935 42.9550265, -9.1946902 42.9550594, -9.194368 42.9551022, -9.1941128 42.9551757, -9.1935939 42.9552523, -9.1935604 42.9553717, -9.1934475 42.9555095, -9.1932048 42.9555983, -9.1932935 42.9560374, -9.1932736 42.9563254, -9.1929833 42.9564066)",,
87579653,,residential,,True,False,11.383,,,"LINESTRING (-9.1913738 42.9525383, -9.191317 42.9525128, -9.191245 42.952503)",,roundabout
436723355,,residential,,False,False,31.921,,,"LINESTRING (-9.1911817 42.9560724, -9.1909428 42.9561142, -9.1908002 42.9561391)",,
436723356,Praza do Mercado,residential,30,True,False,80.04899999999999,1,,"LINESTRING (-9.1911817 42.9560724, -9.1912023 42.9561408, -9.1916037 42.9565921, -9.1916909 42.9566177, -9.1917449 42.9566336)",,
87579686,Rúa Camiño do Son,residential,50,False,False,54.738,,,"LINESTRING (-9.1944548 42.9538384, -9.1942178 42.9533777)",,
189532472,,residential,,False,False,168.83899999999997,,,"LINESTRING (-9.1944548 42.9538384, -9.1942676 42.9538803, -9.1939678 42.9539362, -9.1936179 42.9539612, -9.1927863 42.9539477, -9.1924026 42.9539163)",,
189532472,,residential,,False,True,153.311,,,"LINESTRING (-9.1944548 42.9538384, -9.1945312 42.9538466, -9.194686 42.9539997, -9.194891 42.9542784, -9.1950121 42.9544439, -9.1951047 42.9546321, -9.1950877 42.9550594)",,
87579575,Rúa Pepe do Pocho,residential,,False,False,25.732,,,"LINESTRING (-9.1859722 42.9540987, -9.1858466 42.9540604, -9.1856902 42.953995)",,
87579575,Rúa Pepe do Pocho,residential,,False,True,36.236999999999995,,,"LINESTRING (-9.1859722 42.9540987, -9.1862494 42.9541714, -9.1863216 42.9542683)",,
87579600,,residential,,False,True,222.26399999999998,,,"LINESTRING (-9.1859722 42.9540987, -9.185763 42.9544662, -9.1857316 42.9547456, -9.1855747 42.9557792, -9.185861 42.9559656)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,False,57.932,2,,"LINESTRING (-9.191688 42.9551318, -9.1915393 42.9546223)",,
152847849,Rúa Ourense,residential,30,True,False,78.1,1,,"LINESTRING (-9.191688 42.9551318, -9.1923109 42.9545975)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,True,32.199,2,,"LINESTRING (-9.191688 42.9551318, -9.1917569 42.9553699, -9.1917699 42.9554151)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,False,27.876,2,,"LINESTRING (-9.1919082 42.9559304, -9.1918422 42.9556844)",,
87579573,,residential,,True,False,61.196,,,"LINESTRING (-9.1919082 42.9559304, -9.1915258 42.9560051, -9.1911817 42.9560724)",,
87579578,Rúa Xunqueira,living_street,20,True,False,103.304,1,,"LINESTRING (-9.1887384 42.9554536, -9.1888179 42.9554922, -9.1889991 42.955467, -9.1891061 42.9555847, -9.1891791 42.955657, -9.189847 42.9555933)",,
313628200,Rúa Alvarellos Berrocal,residential,30,True,False,41.507999999999996,,,"LINESTRING (-9.1887384 42.9554536, -9.1887605 42.9553913, -9.1887582 42.9553641, -9.1887511 42.9552814, -9.1888111 42.9550875)",,
87579581,,residential,,False,False,30.165,,,"LINESTRING (-9.1843795 42.9529858, -9.1842409 42.9532374)",,
87579581,,residential,,False,True,5.639,,,"LINESTRING (-9.1843795 42.9529858, -9.1843718 42.9529354)",,
368198356,,residential,,False,False,20.073,,,"LINESTRING (-9.1843795 42.9529858, -9.184545 42.9530661, -9.1845675 42.9530972)",,
87579575,Rúa Pepe do Pocho,residential,,False,False,84.53,,,"LINESTRING (-9.1871761 42.9545142, -9.1864903 42.9544947, -9.1863216 42.9542683)",,
313628193,Avenida Fernando Blanco,primary,50,False,False,40.021,2,AC-550,"LINESTRING (-9.1871761 42.9545142, -9.1870581 42.9544165, -9.186935 42.9542894, -9.1868942 42.954222)",,
313628193,Avenida Fernando Blanco,primary,50,False,True,28.756,2,AC-550,"LINESTRING (-9.1871761 42.9545142, -9.1872992 42.954647, -9.1873487 42.9547382)",,
87579644,,residential,30,False,False,24.708999999999996,2,,"LINESTRING (-9.1922354 42.9530398, -9.1922122 42.9529935, -9.1921753 42.9528864, -9.1921384 42.9528301)",,
87579644,,residential,30,False,True,38.859,2,,"LINESTRING (-9.1922354 42.9530398, -9.1922884 42.9530836, -9.1924155 42.9531285, -9.1925051 42.9531442, -9.1925978 42.9531637, -9.1926637 42.9531754)",,
87579676,,residential,,False,False,55.894,,,"LINESTRING (-9.1873359 42.9530778, -9.186928 42.9526734)",,
87579676,,residential,,False,True,33.709,,,"LINESTRING (-9.1873359 42.9530778, -9.1873825 42.9530816, -9.1874186 42.9530846, -9.187537 42.9532643, -9.187547 42.9533064)",,
662217194,,residential,,False,True,29.302,,,"LINESTRING (-9.1873359 42.9530778, -9.1873739 42.9532382, -9.1874323 42.9533294)",,
31893154,,residential,,False,True,105.109,,,"LINESTRING (-9.1864929 42.9525534, -9.1861832 42.952436, -9.1855753 42.9522236, -9.1853244 42.9521524)",,
87579687,Rúa Magdalena,living_street,20,True,False,104.162,1,,"LINESTRING (-9.1864929 42.9525534, -9.1866083 42.9527313, -9.1867367 42.9529102, -9.1869005 42.9531865, -9.1870544 42.9533945)",,
224127381,,residential,,False,False,25.826,,,"LINESTRING (-9.1864929 42.9525534, -9.1866217 42.952577, -9.1867042 42.9525723, -9.1867995 42.9525461)",,
580895723,Rúa da Flor,residential,30,False,False,13.203,,,"LINESTRING (-9.1875277 42.9558741, -9.1876882 42.9558568)",,
87579656,Rúa Buenaventura Castro Rial,residential,30,False,True,113.16399999999999,,,"LINESTRING (-9.1875277 42.9558741, -9.1875151 42.9560931, -9.1873709 42.9563974, -9.1871684 42.9568502)",,
580895723,Rúa da Flor,residential,30,False,True,47.035,,,"LINESTRING (-9.1875277 42.9558741, -9.1870235 42.9559285, -9.1869552 42.9559279)",,
87579652,,residential,,False,True,46.271,,,"LINESTRING (-9.184288 42.9515453, -9.1845547 42.9519128)",,
189532480,,unclassified,,False,False,32.244,,,"LINESTRING (-9.184288 42.9515453, -9.1839049 42.9516192)",,
224128015,Paseo Alcalde Pepe Sánchez,residential,,False,False,212.18,,,"LINESTRING (-9.1870359 42.9514318, -9.1877806 42.9523518, -9.188133 42.9527841, -9.1883082 42.952999, -9.1883577 42.9530761)",,
436716831,Paseo Alcalde Pepe Sánchez,residential,,True,False,21.112000000000002,,,"LINESTRING (-9.1870359 42.9514318, -9.1869536 42.9513043, -9.1869134 42.9512653)",,
87579628,Rúa A Coruña,residential,30,False,True,37.64,2,,"LINESTRING (-9.1917449 42.9566336, -9.1918029 42.9566596, -9.1921321 42.9568187)",,
313628211,Rúa Estatuto de Autonomía de Galicia,residential,,False,True,79.032,,,"LINESTRING (-9.1917449 42.9566336, -9.1915749 42.9567691, -9.1914236 42.9568693, -9.1912621 42.9569285, -9.1911045 42.9569703, -9.190947 42.957012)",,
436723357,Rúa Estatuto de Autonomía de Galicia,residential,30,True,False,25.615000000000002,1,,"LINESTRING (-9.1917449 42.9566336, -9.1917803 42.9565913, -9.1918774 42.9564251)",,
87579664,Rúa da Armada,residential,30,False,False,9.576,,,"LINESTRING (-9.1848952 42.9526605, -9.1849324 42.9527422)",,
87579664,Rúa da Armada,residential,30,False,True,4.23,,,"LINESTRING (-9.1848952 42.9526605, -9.1848788 42.9526244)",,
87579581,,residential,,False,False,66.507,,,"LINESTRING (-9.1848952 42.9526605, -9.1843149 42.9527858, -9.1843718 42.9529354)",,
87579607,,residential,,False,True,113.479,,,"LINESTRING (-9.1916844 42.9518857, -9.1919926 42.9523051, -9.192162 42.9527252, -9.1921384 42.9528301)",,
292062090,,residential,,True,False,30.375999999999998,,,"LINESTRING (-9.1910638 42.9525656, -9.1910391 42.9526112, -9.1910707 42.9526918, -9.191137 42.9527456, -9.1912223 42.9527721)",,roundabout
87579644,,residential,30,False,True,44.878,2,,"LINESTRING (-9.1916752 42.9526323, -9.191864 42.9526845, -9.192023 42.9527301, -9.1921384 42.9528301)",,
580571405,,residential,30,True,False,26.664,1,,"LINESTRING (-9.1916752 42.9526323, -9.1914361 42.9525577, -9.1913738 42.9525383)",,
87579653,,residential,,True,False,16.874000000000002,,,"LINESTRING (-9.1914195 42.9526793, -9.1914292 42.9526354, -9.1914169 42.9525868, -9.1913738 42.9525383)",,roundabout
580571434,,residential,30,True,False,22.109,1,,"LINESTRING (-9.1914195 42.9526793, -9.1914801 42.952648, -9.1915645 42.9526332, -9.1916752 42.9526323)",,
1240094835,Paseo Alcalde Pepe Sánchez,residential,30,True,False,11.601,2,,"LINESTRING (-9.1912963 42.9528521, -9.1913396 42.9527527)",,
152847870,Paseo Alcalde Pepe Sánchez,residential,30,False,False,92.959,2,,"LINESTRING (-9.1912963 42.9528521, -9.1911992 42.953031, -9.1909575 42.9535994, -9.1909423 42.9536463)",,
152847858,Rúa Gueifar,residential,,False,True,98.561,,,"LINESTRING (-9.1939095 42.9529692, -9.1932781 42.9529956, -9.1927003 42.9530182)",,
224128082,Avenida de Fisterra,primary,50,False,True,17.732,2,AC-445,"LINESTRING (-9.1927003 42.9530182, -9.1926637 42.9531754)",,
152847858,Rúa Gueifar,residential,,False,False,98.561,,,"LINESTRING (-9.1927003 42.9530182, -9.1932781 42.9529956, -9.1939095 42.9529692)",,
224128082,Avenida de Fisterra,primary,50,False,False,22.4,2,AC-445,"LINESTRING (-9.1926031 42.9533719, -9.1926637 42.9531754)",,
152847851,Rúa de San Roque,residential,30,False,True,131.417,,,"LINESTRING (-9.1926031 42.9533719, -9.1931418 42.9533778, -9.1942178 42.9533777)",,
224128082,Avenida de Fisterra,primary,50,False,True,62.698,2,AC-445,"LINESTRING (-9.1926031 42.9533719, -9.1925317 42.9535574, -9.1924026 42.9539163)",,
152847857,Paseo Alcalde Pepe Sánchez,residential,,True,False,42.006,,,"LINESTRING (-9.1908093 42.954009, -9.1908848 42.9538797, -9.1909423 42.9536463)",,
152847853,,residential,,True,False,38.731,,,"LINESTRING (-9.1904397 42.9541255, -9.1905399 42.9541469, -9.1906348 42.9544098)",,
152847857,Paseo Alcalde Pepe Sánchez,residential,,True,False,33.081,,,"LINESTRING (-9.1904397 42.9541255, -9.1905333 42.9541053, -9.1905903 42.9540943, -9.1906745 42.9540736, -9.1908093 42.954009)",,
87579637,Rúa Pontevedra,residential,,False,True,10.67,,,"LINESTRING (-9.1923109 42.9545975, -9.1924412 42.9545869)",,
87579637,Rúa Pontevedra,residential,,False,False,65.27,,,"LINESTRING (-9.1923109 42.9545975, -9.1922603 42.9545853, -9.1917133 42.9542722, -9.1916699 42.9542483)",,
152847848,,residential,,False,True,86.574,,,"LINESTRING (-9.1905446 42.9548285, -9.1905617 42.9548901, -9.1907401 42.9555306, -9.190757 42.9555914)",,
500237068,Rúa Europa,residential,,False,False,14.227,,,"LINESTRING (-9.1905446 42.9548285, -9.190628 42.9548094, -9.1907114 42.9547902)",,
"[500237066, 500237068, 436723302]",Rúa Europa,residential,,False,True,39.68,,,"LINESTRING (-9.1905446 42.9548285, -9.1903554 42.954872, -9.1901662 42.9549155, -9.1900794 42.9549354)",yes,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,True,30.517,2,,"LINESTRING (-9.1917699 42.9554151, -9.1918422 42.9556844)",,
152847859,Rúa da Independencia,residential,30,False,False,19.921,,,"LINESTRING (-9.1917699 42.9554151, -9.1915306 42.9554528)",,
87579660,Rúa Estatuto de Autonomía de Galicia,residential,30,False,False,32.199,2,,"LINESTRING (-9.1917699 42.9554151, -9.1917569 42.9553699, -9.191688 42.9551318)",,
152847859,Rúa da Independencia,residential,30,False,True,64.816,,,"LINESTRING (-9.190757 42.9555914, -9.1915306 42.9554528)",,
152847848,,residential,,False,False,86.574,,,"LINESTRING (-9.190757 42.9555914, -9.1907401 42.9555306, -9.1905617 42.9548901, -9.1905446 42.9548285)",,
152847859,Rúa da Independencia,residential,30,False,False,29.119,,,"LINESTRING (-9.190757 42.9555914, -9.1906596 42.9556115, -9.1904126 42.9556624)",,
87579651,Avenida Lino Rodríguez Madero,residential,30,False,False,85.787,2,,"LINESTRING (-9.1904126 42.9556624, -9.1903892 42.9555903, -9.190339 42.9554356, -9.1901601 42.9550241, -9.1900794 42.9549354)",,
87579651,Avenida Lino Rodríguez Madero,residential,30,False,True,58.243,2,,"LINESTRING (-9.1904126 42.9556624, -9.1904961 42.95592, -9.1905432 42.9560652, -9.1906515 42.9561412)",,
152847859,Rúa da Independencia,residential,30,False,True,29.119,,,"LINESTRING (-9.1904126 42.9556624, -9.1906596 42.9556115, -9.190757 42.9555914)",,
224128082,Avenida de Fisterra,primary,50,False,True,69.08,2,AC-445,"LINESTRING (-9.1931802 42.9569835, -9.1933783 42.9575876)",,
224128082,Avenida de Fisterra,primary,50,False,False,66.12,2,AC-445,"LINESTRING (-9.1931802 42.9569835, -9.1931509 42.9569001, -9.1929908 42.9564288, -9.1929833 42.9564066)",,
87579628,Rúa A Coruña,residential,30,False,False,27.162,2,,"LINESTRING (-9.192383 42.9569796, -9.1922594 42.9568951, -9.1921321 42.9568187)",,
152847847,Rúa Río das Laxes,residential,30,True,False,64.87700000000001,1,,"LINESTRING (-9.192383 42.9569796, -9.1925194 42.9569803, -9.1930787 42.956983, -9.1931802 42.9569835)",,
189532480,,unclassified,,False,True,32.244,,,"LINESTRING (-9.1839049 42.9516192, -9.184288 42.9515453)",,
87579664,Rúa da Armada,residential,30,False,False,7.847,,,"LINESTRING (-9.1849744 42.9528343, -9.1850063 42.9529009)",,
87579664,Rúa da Armada,residential,30,False,True,10.796,,,"LINESTRING (-9.1849744 42.9528343, -9.1849324 42.9527422)",,
189532487,,unclassified,,False,False,50.315,,,"LINESTRING (-9.1849744 42.9528343, -9.1843718 42.9529354)",,
87579581,,residential,,False,False,5.639,,,"LINESTRING (-9.1843718 42.9529354, -9.1843795 42.9529858)",,
189532487,,unclassified,,False,True,50.315,,,"LINESTRING (-9.1843718 42.9529354, -9.1849744 42.9528343)",,
87579581,,residential,,False,True,66.507,,,"LINESTRING (-9.1843718 42.9529354, -9.1843149 42.9527858, -9.1848952 42.9526605)",,
87579575,Rúa Pepe do Pocho,residential,,False,False,37.344,,,"LINESTRING (-9.1856902 42.953995, -9.1855537 42.9539379, -9.1852587 42.9538918)",,
87579575,Rúa Pepe do Pocho,residential,,False,True,25.732,,,"LINESTRING (-9.1856902 42.953995, -9.1858466 42.9540604, -9.1859722 42.9540987)",,
189532529,,residential,,False,False,73.453,,,"LINESTRING (-9.1856902 42.953995, -9.1857438 42.9538938, -9.1857019 42.9534578, -9.1856363 42.9534458, -9.185548 42.9534563)",,
"[189532472, 189532523]",,"['unclassified', 'residential']",,False,False,285.6139999999999,,,"LINESTRING (-9.1929833 42.9564066, -9.1932736 42.9563254, -9.1932935 42.9560374, -9.1932048 42.9555983, -9.1934475 42.9555095, -9.1935604 42.9553717, -9.1935939 42.9552523, -9.1941128 42.9551757, -9.194368 42.9551022, -9.1946902 42.9550594, -9.1948935 42.9550265, -9.194994 42.9550322, -9.1950877 42.9550594)",,
224128082,Avenida de Fisterra,primary,50,False,False,31.698,2,AC-445,"LINESTRING (-9.1929833 42.9564066, -9.1929535 42.9563242, -9.1928903 42.9561298)",,
224128082,Avenida de Fisterra,primary,50,False,True,66.12,2,AC-445,"LINESTRING (-9.1929833 42.9564066, -9.1929908 42.9564288, -9.1931509 42.9569001, -9.1931802 42.9569835)",,
190617064,Rúa do Buxo,residential,30,False,False,5.55,,,"LINESTRING (-9.1918903 42.9580082, -9.1919583 42.9580044)",,
40208883,Rúa da Escola,residential,30,False,False,38.266000000000005,,,"LINESTRING (-9.1918903 42.9580082, -9.1918958 42.9582456, -9.191875 42.9583512)",,
40208883,Rúa da Escola,residential,30,False,True,46.676,,,"LINESTRING (-9.1918903 42.9580082, -9.191833 42.9576513, -9.1918234 42.9575913)",,
945124720,Rúa de Santo Adran,residential,30,False,False,39.536,,,"LINESTRING (-9.1918903 42.9580082, -9.1918379 42.958014, -9.19141 42.9580617)",,
190617063,,residential,,False,True,66.66499999999999,,,"LINESTRING (-9.1899376 42.9598619, -9.1896478 42.9597596, -9.1895781 42.9596536, -9.1892813 42.9595372)",,
235380626,Escabanas,residential,30,False,False,78.50800000000001,,,"LINESTRING (-9.1899376 42.9598619, -9.1900342 42.9597834, -9.1901522 42.9595537, -9.1901967 42.9594323, -9.1902117 42.959305, -9.1902272 42.9592041)",,
945124720,Rúa de Santo Adran,residential,30,False,True,39.536,,,"LINESTRING (-9.19141 42.9580617, -9.1918379 42.958014, -9.1918903 42.9580082)",,
48832298,,residential,,False,True,31.176000000000002,,,"LINESTRING (-9.1892813 42.9595372, -9.1890714 42.9593964, -9.1890395 42.9593283)",,
190617063,,residential,,False,False,66.66499999999999,,,"LINESTRING (-9.1892813 42.9595372, -9.1895781 42.9596536, -9.1896478 42.9597596, -9.1899376 42.9598619)",,
313628193,Avenida Fernando Blanco,primary,50,False,True,9.344,2,AC-550,"LINESTRING (-9.1909652 42.9576148, -9.19108 42.9576164)",,
235380626,Escabanas,residential,30,False,True,200.59599999999998,,,"LINESTRING (-9.1909652 42.9576148, -9.1909669 42.9576693, -9.1909743 42.9579477, -9.190946 42.958044, -9.1909048 42.9583717, -9.1908225 42.9586912, -9.1906457 42.9588059, -9.1905142 42.9589372, -9.1904605 42.9591295, -9.1902272 42.9592041)",,
313628193,Avenida Fernando Blanco,primary,50,False,False,189.989,2,AC-550,"LINESTRING (-9.1909652 42.9576148, -9.1908407 42.957595, -9.1907755 42.957567, -9.1905169 42.9573791, -9.1902594 42.9571867, -9.1901931 42.9571372, -9.1899623 42.9570032, -9.1897576 42.9569213, -9.1895008 42.9568617, -9.1893147 42.9568431, -9.1891347 42.9568096, -9.1890266 42.9567521)",,
235380626,Escabanas,residential,30,False,False,200.596,,,"LINESTRING (-9.1902272 42.9592041, -9.1904605 42.9591295, -9.1905142 42.9589372, -9.1906457 42.9588059, -9.1908225 42.9586912, -9.1909048 42.9583717, -9.190946 42.958044, -9.1909743 42.9579477, -9.1909669 42.9576693, -9.1909652 42.9576148)",,
235380626,Escabanas,residential,30,False,True,78.508,,,"LINESTRING (-9.1902272 42.9592041, -9.1902117 42.959305, -9.1901967 42.9594323, -9.1901522 42.9595537, -9.1900342 42.9597834, -9.1899376 42.9598619)",,
501413088,,living_street,,False,False,45.620999999999995,,,"LINESTRING (-9.1902272 42.9592041, -9.1901608 42.9590974, -9.1901206 42.9589619, -9.1900388 42.9588196)",,
500237068,Rúa Europa,residential,,False,True,47.721,,,"LINESTRING (-9.1912749 42.9546715, -9.1907114 42.9547902)",,
190625478,,unclassified,,False,False,89.33399999999999,,,"LINESTRING (-9.1912749 42.9546715, -9.1913036 42.9547591, -9.1915029 42.9553681, -9.1915306 42.9554528)",,
500237068,Rúa Europa,residential,,False,False,22.218,,,"LINESTRING (-9.1912749 42.9546715, -9.1913157 42.9546629, -9.1914321 42.9546384, -9.1915393 42.9546223)",,
152847859,Rúa da Independencia,residential,30,False,False,64.816,,,"LINESTRING (-9.1915306 42.9554528, -9.190757 42.9555914)",,
152847859,Rúa da Independencia,residential,30,False,True,19.921,,,"LINESTRING (-9.1915306 42.9554528, -9.1917699 42.9554151)",,
190625478,,unclassified,,False,True,89.33399999999999,,,"LINESTRING (-9.1915306 42.9554528, -9.1915029 42.9553681, -9.1913036 42.9547591, -9.1912749 42.9546715)",,
436723357,Rúa Estatuto de Autonomía de Galicia,residential,30,True,False,42.117999999999995,1,,"LINESTRING (-9.1919153 42.9563065, -9.1919388 42.9561697, -9.1919391 42.9560897, -9.1919082 42.9559304)",,
242370543,,residential,40,True,False,17.342999999999996,,,"LINESTRING (-9.1868658 42.9512151, -9.1868413 42.951206, -9.1868191 42.9512019, -9.186784 42.9512022, -9.186755 42.9512087, -9.1867309 42.9512197, -9.1867049 42.9512417, -9.1866934 42.9512613)",,roundabout
224127380,Rúa Campo do Sacramento,primary,50,False,True,113.638,2,AC-550,"LINESTRING (-9.1847593 42.9511496, -9.1847679 42.9511812, -9.1848244 42.9513896, -9.184929 42.9516589, -9.1850204 42.9518237, -9.1851644 42.9519826, -9.1852617 42.9520899)",,
152847869,,residential,,False,False,91.19200000000001,,,"LINESTRING (-9.1947421 42.9558075, -9.1947652 42.9557914, -9.1948197 42.95545, -9.1949288 42.9553923, -9.1949985 42.955297, -9.1950318 42.9552017, -9.1950877 42.9550594)",,
152847869,,residential,,False,True,151.68900000000002,,,"LINESTRING (-9.1947421 42.9558075, -9.1947892 42.95582, -9.19493 42.9558322, -9.1950573 42.9558433, -9.1951572 42.9558467, -9.1955147 42.9557413, -9.1954238 42.9553899, -9.1953057 42.9552336, -9.1951694 42.9551028, -9.1950877 42.9550594)",,
152847869,,residential,,False,True,343.948,,,"LINESTRING (-9.1947421 42.9558075, -9.1944774 42.955991, -9.1944532 42.9560929, -9.1943956 42.9561838, -9.1940048 42.9565075, -9.1940052 42.9565194, -9.1940079 42.9566073, -9.1940866 42.9567071, -9.1942048 42.9567669, -9.1943714 42.9568179, -9.1944199 42.9568689, -9.1944441 42.9569465, -9.1944071 42.9570933, -9.1941599 42.9573799, -9.1940026 42.9577347, -9.1939577 42.9580777, -9.1937298 42.9582915, -9.1936234 42.9583824)",,
235380637,,residential,,False,True,139.868,,,"LINESTRING (-9.1920434 42.9600104, -9.1915714 42.9600083, -9.1915684 42.9597444, -9.19163 42.9592573, -9.1916252 42.959098)",,
242370543,,residential,40,True,False,3.494,,,"LINESTRING (-9.1868241 42.9513661, -9.186864 42.9513545)",,roundabout
1240094836,Paseo Alcalde Pepe Sánchez,residential,30,True,False,10.743,2,,"LINESTRING (-9.1912223 42.9527721, -9.1912963 42.9528521)",,
292062090,,residential,,True,False,9.921,,,"LINESTRING (-9.1912223 42.9527721, -9.1912945 42.9527675, -9.1913396 42.9527527)",,roundabout
580579084,Rúa Diego de Muros III,residential,30,True,False,57.784,1,,"LINESTRING (-9.1881667 42.9564547, -9.1886503 42.9568352)",,
580895712,Rúa Río Ferrol,residential,30,False,True,33.531,,,"LINESTRING (-9.1881667 42.9564547, -9.1884149 42.956214)",,
580895712,Rúa Río Ferrol,residential,30,False,False,29.053,,,"LINESTRING (-9.1881667 42.9564547, -9.188092 42.9564894, -9.1880184 42.9566784)",,
580895712,Rúa Río Ferrol,residential,30,False,True,12.211,,,"LINESTRING (-9.1879529 42.9567772, -9.1880184 42.9566784)",,
580895708,,residential,20,False,True,37.473,,,"LINESTRING (-9.1879529 42.9567772, -9.1875788 42.9568354, -9.1875074 42.9568584)",,
580895712,Rúa Río Ferrol,residential,30,False,False,288.61499999999995,,,"LINESTRING (-9.1879529 42.9567772, -9.1878277 42.9571416, -9.1878349 42.9576203, -9.1878719 42.9579645, -9.1877422 42.9584784, -9.187668 42.9589447, -9.1877237 42.9590787, -9.1878163 42.959155, -9.1877793 42.9593144)",,
242412718,,residential,,False,True,21.342,,,"LINESTRING (-9.1877793 42.9593144, -9.187975 42.9593154, -9.188041 42.9593217)",,
580895712,Rúa Río Ferrol,residential,30,False,True,288.61499999999995,,,"LINESTRING (-9.1877793 42.9593144, -9.1878163 42.959155, -9.1877237 42.9590787, -9.187668 42.9589447, -9.1877422 42.9584784, -9.1878719 42.9579645, -9.1878349 42.9576203, -9.1878277 42.9571416, -9.1879529 42.9567772)",,
242412711,,residential,,False,False,55.033,,,"LINESTRING (-9.188041 42.9593217, -9.1880659 42.9595526, -9.1880239 42.9598141)",,
242412718,,residential,,False,False,21.342,,,"LINESTRING (-9.188041 42.9593217, -9.187975 42.9593154, -9.1877793 42.9593144)",,
242412718,,residential,,False,True,47.889,,,"LINESTRING (-9.188041 42.9593217, -9.1881618 42.9593334, -9.1884321 42.959295, -9.1886025 42.9593586)",,
48832298,,residential,,False,False,31.176000000000002,,,"LINESTRING (-9.1890395 42.9593283, -9.1890714 42.9593964, -9.1892813 42.9595372)",,
242412718,,residential,,False,False,35.866,,,"LINESTRING (-9.1890395 42.9593283, -9.1888445 42.9593563, -9.1886025 42.9593586)",,
580576609,Rúa da Calzada,residential,30,False,True,71.23400000000001,,,"LINESTRING (-9.1890395 42.9593283, -9.1890195 42.9592909, -9.189025 42.9590123, -9.1890718 42.9586923)",,
242412714,,residential,,False,False,70.59700000000001,,,"LINESTRING (-9.1886025 42.9593586, -9.188419 42.9594733, -9.1883275 42.9596276, -9.1881595 42.9597302, -9.1880239 42.9598141)",,
242412718,,residential,,False,False,47.888999999999996,,,"LINESTRING (-9.1886025 42.9593586, -9.1884321 42.959295, -9.1881618 42.9593334, -9.188041 42.9593217)",,
242412718,,residential,,False,True,35.866,,,"LINESTRING (-9.1886025 42.9593586, -9.1888445 42.9593563, -9.1890395 42.9593283)",,
242412711,,residential,,False,False,22.634999999999998,,,"LINESTRING (-9.1880239 42.9598141, -9.1880129 42.9599368, -9.1880129 42.9600174)",,
242412711,,residential,,False,True,55.033,,,"LINESTRING (-9.1880239 42.9598141, -9.1880659 42.9595526, -9.188041 42.9593217)",,
242412714,,residential,,False,True,70.59700000000001,,,"LINESTRING (-9.1880239 42.9598141, -9.1881595 42.9597302, -9.1883275 42.9596276, -9.188419 42.9594733, -9.1886025 42.9593586)",,
242412711,,residential,,False,True,22.634999999999998,,,"LINESTRING (-9.1880129 42.9600174, -9.1880129 42.9599368, -9.1880239 42.9598141)",,
40205351,,living_street,,False,False,19.796,,,"LINESTRING (-9.1890971 42.9550152, -9.1891795 42.9551827)",,
313628209,Praza da Constitución,living_street,,False,False,24.625,,,"LINESTRING (-9.1890971 42.9550152, -9.1888111 42.9550875)",,
