osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,width,bridge
79206847,True,1,Paseo de la Independencia,tertiary,30,False,34.608999999999995,"LINESTRING (-0.881104 41.6518389, -0.8811894 41.6518197, -0.8812475 41.6518002, -0.8812927 41.6517803, -0.8813916 41.6517424, -0.8814274 41.6517249, -0.8814734 41.6516994)",,,
"[4759687, 677962433, 79206843, 677962431]",False,"['2', '3']","['Calle del Coso', 'Plaza de España']",tertiary,30,True,94.665,"LINESTRING (-0.881104 41.6518389, -0.881042 41.6518688, -0.8807078 41.6520238, -0.8806667 41.6520422, -0.8806277 41.6520567, -0.8805848 41.6520686, -0.8805424 41.6520732, -0.880503 41.652071, -0.8804633 41.6520669, -0.8804328 41.6520609, -0.8803899 41.6520508, -0.8803492 41.6520394, -0.8802907 41.6520209, -0.8802368 41.6520029, -0.8800916 41.6519368)",,,
"[35909581, 679016813, 679016814, 26600245, 26600247]",True,1,"['Calle de Jaime Balmes', 'Calle de Lola de Ávila', 'Calle de San Miguel']",residential,30,False,250.42300000000003,"LINESTRING (-0.8763639 41.6499375, -0.876403 41.6498667, -0.8764264 41.6498288, -0.8764569 41.6497903, -0.8764739 41.6497772, -0.8764959 41.6497671, -0.8765207 41.6497581, -0.8765475 41.6497527, -0.87658 41.6497532, -0.8766124 41.6497589, -0.8768158 41.6497935, -0.8768589 41.6497949, -0.876891 41.64979, -0.8769253 41.6497806, -0.8769434 41.6497723, -0.8769623 41.6497616, -0.8769779 41.649748, -0.8769902 41.649728, -0.8774144 41.6490105, -0.8774285 41.6489879, -0.8774342 41.6489819, -0.8774385 41.6489793, -0.8775102 41.6490049, -0.8775389 41.6490151, -0.8783031 41.6492865, -0.8784401 41.6493304)",,,
643705325,True,1,Plaza San Miguel,residential,30,False,31.377,"LINESTRING (-0.8763639 41.6499375, -0.8763613 41.6499065, -0.8763557 41.6498919, -0.8763461 41.6498714, -0.8763329 41.6498521, -0.8763164 41.6498342, -0.876297 41.6498182, -0.8762678 41.6498007, -0.8762557 41.649794, -0.8762032 41.6497671, -0.8761318 41.6497347)",,,
643705323,True,1,Plaza San Miguel,residential,30,False,14.335,"LINESTRING (-0.8759925 41.6500735, -0.8760285 41.6500855, -0.8760517 41.6500917, -0.876111 41.6500982, -0.8761595 41.6500997)",,,
"[876060112, 26600579]",True,1,"['Calle de Joaquín Costa', 'Plaza de Santa Engracia']","['living_street', 'residential']","['20', '30']",False,79.54400000000001,"LINESTRING (-0.8825846 41.6491761, -0.8825175 41.6491625, -0.8824287 41.6491409, -0.8823731 41.649125, -0.8818326 41.6489709, -0.8816865 41.6489292)",,,
122523287,True,,Plaza de España,living_street,30,False,112.657,"LINESTRING (-0.8810889 41.6525492, -0.8811101 41.6525639, -0.8811303 41.6525711, -0.8811524 41.6525715, -0.8811733 41.6525638, -0.8811836 41.6525572, -0.8812057 41.6525428, -0.8812205 41.6525287, -0.8812238 41.6525194, -0.8812223 41.6525024, -0.8811966 41.6524686, -0.8811754 41.6524358, -0.8811609 41.652393, -0.8811535 41.652346, -0.8811506 41.6523035, -0.8811563 41.6522643, -0.8811675 41.6522256, -0.8812002 41.6521528, -0.8812444 41.6520555, -0.8812777 41.6519857, -0.8813006 41.6519376, -0.881352 41.6518563, -0.8814275 41.6517543, -0.8814449 41.6517335, -0.8814734 41.6516994)",,,
"[1236050786, 23103332]",False,,Calle del Coso,living_street,,True,66.854,"LINESTRING (-0.8840981 41.6539561, -0.8840294 41.6539804, -0.8840024 41.65399, -0.8839457 41.65401, -0.8839036 41.6540249, -0.8838705 41.6540336, -0.8837988 41.6539901, -0.8834479 41.6537655)",,,
186690667,True,,Calle del Coso,residential,,False,11.574000000000002,"LINESTRING (-0.8840981 41.6539561, -0.8841433 41.6539417, -0.8841958 41.6539216, -0.884223 41.6539102)",,,
186690668,True,2,Avenida de César Augusto,tertiary,50,False,20.46,"LINESTRING (-0.8840981 41.6539561, -0.8841189 41.653998, -0.8841381 41.6540181, -0.8841621 41.6540406, -0.8841938 41.6540633, -0.8842261 41.6540808, -0.8842528 41.6540927)",,,
"[176959674, 422877508]",False,2,Calle Manifestación,"['living_street', 'residential']",30,True,90.895,"LINESTRING (-0.8821607 41.6565779, -0.882106 41.6565467, -0.8820753 41.6565292, -0.8820482 41.6565137, -0.8819295 41.6564564, -0.8816726 41.6563326, -0.8815558 41.6562736, -0.881248 41.6561277)",,,
"[1085893623, 80728212, 422878470, 422877711]",True,1,Avenida de César Augusto,living_street,"['30', '10']",False,188.368,"LINESTRING (-0.8821607 41.6565779, -0.8821869 41.6565461, -0.8825313 41.6561555, -0.8828134 41.6558425, -0.8830978 41.6555132, -0.8831101 41.6555049, -0.883123 41.6554995, -0.8831453 41.6554947, -0.8831626 41.6554932, -0.8831911 41.655494, -0.8832122 41.6554989, -0.8833616 41.6555767, -0.8833826 41.6555879, -0.883537 41.6556583, -0.8835484 41.655662, -0.8835683 41.6556642, -0.8835861 41.6556643)",,,
443991398,False,,Calle Galo Ponte,living_street,,False,80.827,"LINESTRING (-0.8834479 41.6537655, -0.8834284 41.6537816, -0.8834123 41.6537949, -0.8830232 41.6541101, -0.8827912 41.6543018)",,,
"[1236050786, 23103332]",False,,Calle del Coso,living_street,,False,66.854,"LINESTRING (-0.8834479 41.6537655, -0.8837988 41.6539901, -0.8838705 41.6540336, -0.8839036 41.6540249, -0.8839457 41.65401, -0.8840024 41.65399, -0.8840294 41.6539804, -0.8840981 41.6539561)",,,
469235628,False,1,Pasaje de Coimbra,residential,20,True,14.09,"LINESTRING (-0.8760766 41.6478202, -0.8761693 41.6477141)",,,
469235628,False,1,Pasaje de Coimbra,residential,20,False,25.894,"LINESTRING (-0.8760766 41.6478202, -0.8760518 41.6478643, -0.875894 41.6480069)",,,
469235628,False,1,Pasaje de Coimbra,residential,20,True,25.894,"LINESTRING (-0.875894 41.6480069, -0.8760518 41.6478643, -0.8760766 41.6478202)",,,
79206847,True,1,Paseo de la Independencia,tertiary,30,False,45.523,"LINESTRING (-0.8814734 41.6516994, -0.8814928 41.6516824, -0.8815693 41.6516091, -0.8818058 41.651374)",,,
1097712497,False,,Calle de Felipe Sanclemente,residential,30,False,51.074,"LINESTRING (-0.8818713 41.649714, -0.881415 41.6495972, -0.8812898 41.6495651)",,,
428041330,True,1,Plaza de los Sitios,residential,30,False,69.239,"LINESTRING (-0.8795028 41.6496285, -0.8795438 41.64956, -0.8797796 41.6491633, -0.8798413 41.6490595)",,,
1152782449,True,1,Plaza de los Sitios,residential,30,False,11.202,"LINESTRING (-0.8793756 41.6496477, -0.879438 41.649737)",,,
1151201272,True,1,Plaza de los Sitios,residential,30,False,10.782,"LINESTRING (-0.8793756 41.6496477, -0.8794393 41.6496381, -0.8795028 41.6496285)",,,
1151201271,True,1,Calle de Jerónimo Zurita,residential,30,False,11.909,"LINESTRING (-0.8795755 41.6497208, -0.8795028 41.6496285)",,,
1152782450,True,1,Calle de Jerónimo Zurita,residential,30,False,11.565999999999999,"LINESTRING (-0.8795755 41.6497208, -0.8795069 41.6497289, -0.879438 41.649737)",,,
"[117916233, 24325146]",True,,Calle Morería,living_street,,False,67.24,"LINESTRING (-0.8839773 41.6528832, -0.883895 41.652841, -0.8838411 41.6528153, -0.8835133 41.6526492, -0.8833921 41.6525878, -0.8833751 41.6525792, -0.8833068 41.6525446)",,,
1236050787,False,,Calle Morería,living_street,,True,41.691,"LINESTRING (-0.8839773 41.6528832, -0.8843121 41.65305, -0.8843948 41.6530912)",,,
