osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,width,junction,tunnel,bridge
987182926,False,,residential,False,56.480000000000004,"LINESTRING (-2.0211483 43.2164588, -2.0213478 43.2162663, -2.0213503 43.2159996)",,,10,,,,
42776956,False,1,living_street,True,19.655,"LINESTRING (-2.0204281 43.2180681, -2.0205737 43.2181317, -2.0205919 43.2181396, -2.0206046 43.2181454, -2.0206356 43.2181596)",,,,,,,
1170050641,False,2,secondary,False,31.118,"LINESTRING (-2.0175809 43.2220586, -2.0174661 43.222034, -2.0174227 43.2220242, -2.0172125 43.2219796)",GI-3722,Ama Kandida etorbidea,40,,,,
1170050641,False,2,secondary,True,76.918,"LINESTRING (-2.0175809 43.2220586, -2.0176331 43.2220707, -2.0176683 43.2220788, -2.0176804 43.2220816, -2.0177209 43.22209, -2.0181638 43.2221908, -2.0184883 43.2222617)",GI-3722,Ama Kandida etorbidea,40,,,,
226608318,False,2,residential,False,71.982,"LINESTRING (-2.0198525 43.2216145, -2.0197706 43.2216159, -2.019032 43.22138)",,,30,,,,
"[1241370304, 1252923888, 1241370303]",True,1,residential,False,24.434,"LINESTRING (-2.0198525 43.2216145, -2.0199221 43.2216105, -2.019944 43.2216036, -2.0199672 43.2215592, -2.0199565 43.2215062, -2.0199295 43.2214598)",,Pio Baroja kalea,30,,,,
225764712,True,1,residential,False,18.343,"LINESTRING (-2.0199295 43.2214598, -2.0198858 43.2215309, -2.0198525 43.2216145)",,Pio Baroja kalea,30,,,,
"[1024664490, 225764723]",False,2,residential,True,23.858,"LINESTRING (-2.0199295 43.2214598, -2.0199462 43.2214296, -2.0200406 43.2212611)",,Pio Baroja kalea,30,,,,
225764718,False,2,residential,False,75.23399999999998,"LINESTRING (-2.0194325 43.2206021, -2.0198621 43.2207376, -2.0200193 43.2207861, -2.0202034 43.2208395, -2.0202457 43.2208522, -2.020288 43.2208649)",,Joxe Mari Ituzaeta kalea,30,,,,
41898786,True,1,residential,False,32.3,"LINESTRING (-2.0228669 43.2200112, -2.0230756 43.2199182, -2.0230995 43.2199106, -2.0231508 43.2198956, -2.0231823 43.2198915, -2.0232229 43.2198927)",,,20,,,,
40393779,True,1,residential,False,6.982,"LINESTRING (-2.0233845 43.2205885, -2.0233138 43.2206244)",,,30,,,,
225764711,True,1,residential,False,76.811,"LINESTRING (-2.0233845 43.2205885, -2.0232987 43.2204864, -2.0230375 43.2201801, -2.0229814 43.2201225, -2.0229354 43.2200887, -2.0228669 43.2200112)",,Zuberoa kalea,30,,,,
533806356,False,2,residential,True,22.694,"LINESTRING (-2.0194316 43.2167735, -2.0194527 43.2168648, -2.0194534 43.216959, -2.0194539 43.2169763)",,,30,,,,
1039094770,True,1,residential,False,12.642,"LINESTRING (-2.0194316 43.2167735, -2.0194457 43.2167609, -2.0194536 43.2167457, -2.0194545 43.2167295, -2.0194482 43.2167139, -2.0194355 43.2167006, -2.0194177 43.2166908, -2.0193965 43.2166858)",,,30,,roundabout,,
40393779,True,1,residential,False,78.21300000000001,"LINESTRING (-2.023116 43.2207152, -2.0230342 43.2207514, -2.0229752 43.2207768, -2.0229229 43.2207886, -2.0228243 43.2208008, -2.0226837 43.2208088, -2.0226464 43.2208079, -2.022628 43.2208079, -2.0224231 43.2207894, -2.0223104 43.2207872, -2.0222532 43.220789, -2.0221802 43.2207907)",,,30,,,,
"[225764716, 1239462220]",True,1,residential,False,78.128,"LINESTRING (-2.023116 43.2207152, -2.0229029 43.2204858, -2.0226231 43.2201631, -2.022622 43.2201494, -2.0226275 43.2201195)",,Gernika Kalea,"['20', '30']",,,,
226608318,False,2,residential,True,71.982,"LINESTRING (-2.019032 43.22138, -2.0197706 43.2216159, -2.0198525 43.2216145)",,,30,,,,
"[1264816575, 1241370316, 226608319]",False,1,residential,"[False, True]",113.311,"LINESTRING (-2.019032 43.22138, -2.019134 43.2211863, -2.0191282 43.2211624, -2.0190934 43.2211361, -2.0190649 43.2211166, -2.0190433 43.2211096, -2.0188882 43.2210592, -2.0187355 43.2213324, -2.0187729 43.2213863, -2.0188695 43.2214224, -2.0189417 43.2214391, -2.0189939 43.2214208, -2.019032 43.22138)",,,"['20', '30']",,,,
"[226608319, 1241370316, 1264816575]",False,1,residential,"[False, True]",113.311,"LINESTRING (-2.019032 43.22138, -2.0189939 43.2214208, -2.0189417 43.2214391, -2.0188695 43.2214224, -2.0187729 43.2213863, -2.0187355 43.2213324, -2.0188882 43.2210592, -2.0190433 43.2211096, -2.0190649 43.2211166, -2.0190934 43.2211361, -2.0191282 43.2211624, -2.019134 43.2211863, -2.019032 43.22138)",,,"['20', '30']",,,,
1093422748,True,1,unclassified,False,27.335,"LINESTRING (-2.0254318 43.2183989, -2.0255029 43.2183734, -2.0256885 43.2182427)",,,,,,,
"[1207220801, 40393923, 40393840, 1033842673, 1033842674, 40393879]",False,2,residential,True,204.88799999999998,"LINESTRING (-2.0254318 43.2183989, -2.0253121 43.2185091, -2.0252363 43.2185991, -2.025211 43.2186554, -2.0251523 43.2187706, -2.0251153 43.2188226, -2.025076 43.2188618, -2.0250393 43.218892, -2.0250056 43.2189123, -2.0246808 43.2190396, -2.024567 43.2190844, -2.0244512 43.2191293, -2.0243421 43.219173, -2.0240943 43.2192694, -2.0236915 43.2194261, -2.023587 43.2194572, -2.0235042 43.2194839)",,,30,,,yes,yes
"[235258433, 235258442]",False,,residential,"[False, True]",114.53,"LINESTRING (-2.0158455 43.2223939, -2.0158755 43.2224261, -2.0158914 43.2224428, -2.0159372 43.2224939, -2.0161749 43.2227508, -2.0162201 43.2227978, -2.0165067 43.2226547, -2.0167311 43.2225347, -2.0168163 43.2224745)",,Gudarien etorbidea,30,,,,
"[551481150, 1028895390]",False,"['1', '2']",secondary,True,67.907,"LINESTRING (-2.0158455 43.2223939, -2.0159957 43.2223185, -2.01639 43.2221233, -2.0165396 43.2220517)",GI-3722,"['Ama Kandida etorbidea', 'Gudarien etorbidea']","['40', '30']",6.5,,,
"[235258433, 235258442]",False,,residential,"[False, True]",114.53000000000002,"LINESTRING (-2.0168163 43.2224745, -2.0167311 43.2225347, -2.0165067 43.2226547, -2.0162201 43.2227978, -2.0161749 43.2227508, -2.0159372 43.2224939, -2.0158914 43.2224428, -2.0158755 43.2224261, -2.0158455 43.2223939)",,Gudarien etorbidea,30,,,,
235258438,True,,residential,False,32.92499999999999,"LINESTRING (-2.0168163 43.2224745, -2.0168387 43.2224767, -2.0168607 43.2224732, -2.0168797 43.2224644, -2.0168935 43.2224513, -2.0169003 43.2224356, -2.0168993 43.2224192, -2.0168907 43.222404, -2.0168755 43.2223919, -2.0168555 43.2223843, -2.0168354 43.2223821, -2.0168154 43.2223845, -2.0167973 43.2223913, -2.016783 43.2224019, -2.0167739 43.2224151, -2.0167709 43.2224298, -2.0167742 43.2224444, -2.0167836 43.2224575, -2.0167981 43.2224679, -2.0168163 43.2224745)",,Gudarien etorbidea,30,,,,
"[1028987243, 1028987244, 560818197]",False,1,living_street,True,133.10399999999998,"LINESTRING (-2.0196144 43.2186504, -2.0196155 43.2186411, -2.0195606 43.2186308, -2.0195333 43.2186349, -2.0194869 43.2187164, -2.0194336 43.2189042, -2.0194427 43.2189098, -2.0194709 43.2189307, -2.0194462 43.2190079, -2.0194544 43.2190827, -2.019503 43.2191049, -2.0195468 43.2191163, -2.0196114 43.2191259, -2.0196562 43.2191246, -2.019692 43.2191144, -2.0197115 43.2190572, -2.0197467 43.2189348, -2.0197366 43.2188512, -2.0197301 43.218833, -2.0197402 43.2187366, -2.0197726 43.2187069, -2.0198231 43.2186761)",,,30,,,,
533806334,False,2,residential,True,99.757,"LINESTRING (-2.018383 43.2170379, -2.0182962 43.217233, -2.018187 43.2174727, -2.018103 43.2176425, -2.0180293 43.2178004, -2.0179899 43.217888)",,Extremadura kalea,30,,,,
533806343,True,1,residential,False,24.134,"LINESTRING (-2.018383 43.2170379, -2.0184198 43.2168896, -2.0184333 43.216824)",,Extremadura kalea,30,,,,
"[1207220800, 41950565]",False,2,unclassified,False,32.501,"LINESTRING (-2.0256885 43.2182427, -2.0257703 43.2181702, -2.0258957 43.2180811, -2.025986 43.218055)",,,,,,,
1093422746,True,1,unclassified,False,17.902,"LINESTRING (-2.0256885 43.2182427, -2.0256165 43.2182532, -2.0255629 43.218257, -2.0255092 43.2182607, -2.0254719 43.2182706)",,,,,,,
40393886,True,1,motorway_link,False,122.191,"LINESTRING (-2.0249155 43.2188823, -2.0249767 43.2184727, -2.0250088 43.2183203, -2.0250414 43.2182297, -2.0250947 43.2181698, -2.0251541 43.2181358, -2.0252261 43.2181189, -2.0253092 43.2181228, -2.0253709 43.2181483, -2.0254246 43.2181913, -2.0254464 43.2182204, -2.0254605 43.2182409, -2.0254719 43.2182706)",,,,,,,
987175642,False,1,living_street,True,59.908,"LINESTRING (-2.0159931 43.2209876, -2.0160355 43.2209378, -2.0164224 43.2207173, -2.0165561 43.2206435)",,Plazaolako Bide Berdea - Vía Verde del Plazaola,,4.2,,,
40382196,True,1,residential,False,176.68599999999998,"LINESTRING (-2.0169587 43.2212654, -2.0167946 43.221303, -2.0162191 43.2215223, -2.0161014 43.2215666, -2.0158846 43.2216482, -2.0155882 43.2217597, -2.015219 43.2218825, -2.0151502 43.221906, -2.0150784 43.2219079, -2.0150279 43.2218957, -2.0149885 43.2218848)",,Arantzibia kalea,30,,,,
1036826253,False,1,living_street,False,27.361,"LINESTRING (-2.0169587 43.2212654, -2.0169505 43.2212278, -2.0169964 43.2211872, -2.017166 43.221093)",,,30,,,,
40377795,False,2,residential,True,17.175,"LINESTRING (-2.0188749 43.2186684, -2.0187724 43.2188036)",,Plazaola kalea,30,,,,
"[1027066770, 40377795]",False,2,residential,False,100.055,"LINESTRING (-2.0188749 43.2186684, -2.0190146 43.2184967, -2.0191431 43.2183367, -2.0191736 43.218294, -2.0191846 43.21826, -2.0191945 43.2181993, -2.0191951 43.2181682, -2.0191906 43.2181277, -2.0191792 43.2180744, -2.0191468 43.218002, -2.0191041 43.2179559, -2.019055 43.2179054, -2.0190124 43.2178646)",,Plazaola kalea,30,,,,
528999226,False,1,unclassified,False,48.111,"LINESTRING (-2.0188749 43.2186684, -2.0188415 43.2186543, -2.018786 43.2186331, -2.018763 43.2186228, -2.0186268 43.2185616, -2.0186136 43.2185557, -2.0186086 43.21855, -2.0185809 43.2185125, -2.018569 43.218483, -2.0186036 43.2184355, -2.0186526 43.2183668)",,,,,,,
528999226,False,1,unclassified,True,48.111000000000004,"LINESTRING (-2.0186526 43.2183668, -2.0186036 43.2184355, -2.018569 43.218483, -2.0185809 43.2185125, -2.0186086 43.21855, -2.0186136 43.2185557, -2.0186268 43.2185616, -2.018763 43.2186228, -2.018786 43.2186331, -2.0188415 43.2186543, -2.0188749 43.2186684)",,,,,,,
"[1027136836, 774666717]",True,1,residential,False,188.003,"LINESTRING (-2.0201361 43.2164495, -2.0201429 43.2163146, -2.0201485 43.2161862, -2.0201848 43.2153459, -2.0202202 43.2148839, -2.0202348 43.2147605)",,Joakin Larreta etorbidea,30,,,,
1045534135,False,,unclassified,False,41.197,"LINESTRING (-2.0201361 43.2164495, -2.0201092 43.2164672, -2.0200883 43.2164809, -2.0200674 43.2165493, -2.0200175 43.2168002)",,Joakin Larreta,,,,,
40382188,False,2,residential,True,149.066,"LINESTRING (-2.0179899 43.217888, -2.0178923 43.218096, -2.0177646 43.2183807, -2.0176864 43.2185426, -2.0174464 43.2190502, -2.017418 43.2191026, -2.0173895 43.219155)",,Extremadura kalea,30,,,,
533806333,False,,unclassified,False,46.03,"LINESTRING (-2.0179899 43.217888, -2.0179408 43.2178752, -2.0179282 43.2178715, -2.0177603 43.2178291, -2.0178033 43.217726, -2.0178159 43.2176974, -2.0178553 43.2176029)",,Extremadura kalea,,,,,
533806334,False,2,residential,False,99.75699999999999,"LINESTRING (-2.0179899 43.217888, -2.0180293 43.2178004, -2.018103 43.2176425, -2.018187 43.2174727, -2.0182962 43.217233, -2.018383 43.2170379)",,Extremadura kalea,30,,,,
1094931229,False,,living_street,False,12.175,"LINESTRING (-2.0168376 43.2204882, -2.0167497 43.2203994)",,,,,,,
"[987175642, 1062995523]",False,1,living_street,False,28.61,"LINESTRING (-2.0168376 43.2204882, -2.01672 43.2205531, -2.0166203 43.2206081, -2.0165561 43.2206435)",,Plazaolako Bide Berdea - Vía Verde del Plazaola,,4.2,,,
"[1058376355, 1062995524]",False,1,living_street,True,17.131,"LINESTRING (-2.0168376 43.2204882, -2.0169921 43.2204633, -2.0170445 43.2204567)",,Plazaolako Bide Berdea - Vía Verde del Plazaola,,4.2,,,
40382192,False,2,residential,False,212.46999999999997,"LINESTRING (-2.0170445 43.2204567, -2.0168774 43.2205621, -2.0164553 43.2208133, -2.016284 43.2209345, -2.016242 43.2209642, -2.0162298 43.2209722, -2.0161975 43.2209916, -2.0156159 43.2213355, -2.0150336 43.2216818)",,Trentxikito kalea,30,,,,
"[1058376355, 1062995524]",False,1,living_street,False,17.131,"LINESTRING (-2.0170445 43.2204567, -2.0169921 43.2204633, -2.0168376 43.2204882)",,Plazaolako Bide Berdea - Vía Verde del Plazaola,,4.2,,,
"[1270979057, 1216337060]",False,2,residential,True,66.757,"LINESTRING (-2.0170445 43.2204567, -2.0171602 43.2203909, -2.0173423 43.2202741, -2.0176633 43.2200607)",,Trentxikito kalea,30,,,,
533806285,False,1,residential,True,14.259,"LINESTRING (-2.0179142 43.2184173, -2.0180785 43.2184632)",,Kalea Arkatasuna,30,,,,
533806333,False,,unclassified,True,46.029999999999994,"LINESTRING (-2.0178553 43.2176029, -2.0178159 43.2176974, -2.0178033 43.217726, -2.0177603 43.2178291, -2.0179282 43.2178715, -2.0179408 43.2178752, -2.0179899 43.217888)",,Extremadura kalea,,,,,
533806341,True,1,residential,False,16.205,"LINESTRING (-2.0183036 43.2166666, -2.0183344 43.2168106)",,Extremadura kalea,30,,,,
225767406,True,1,residential,False,64.739,"LINESTRING (-2.0194395 43.2175583, -2.0194573 43.2170262, -2.0194539 43.2169763)",,La Salle Hiribidea,30,,,,
"[529006714, 534850140, 1211049349]",True,1,living_street,False,32.514,"LINESTRING (-2.0194395 43.2175583, -2.0194761 43.2176194, -2.0195065 43.217628, -2.0195329 43.2176308, -2.0197556 43.2176321, -2.0197833 43.2176334)",,Ayerbe,10,,,,
533806356,False,2,residential,False,22.694,"LINESTRING (-2.0194539 43.2169763, -2.0194534 43.216959, -2.0194527 43.2168648, -2.0194316 43.2167735)",,,30,,,,
"[1239138357, 1239138356, 533806357]",True,1,residential,False,73.686,"LINESTRING (-2.0194539 43.2169763, -2.0193341 43.2170992, -2.0193187 43.2173227, -2.019321 43.2173418, -2.019333 43.2175268, -2.0194395 43.2175583)",,La Salle Hiribidea,30,,,,
"[614227268, 778033932]",False,2,residential,True,138.06599999999997,"LINESTRING (-2.0193309 43.2167666, -2.0192982 43.2167946, -2.0192755 43.216814, -2.0191826 43.2169082, -2.0190661 43.2170453, -2.0189905 43.2171361, -2.0189525 43.2171853, -2.0188874 43.2172612, -2.0188613 43.2172916, -2.0188347 43.2173552, -2.0188155 43.2174024, -2.0188093 43.2175043, -2.0188144 43.2175706, -2.0188262 43.2176044, -2.0188621 43.2176817, -2.0188802 43.2177066, -2.0189662 43.2178181, -2.0190124 43.2178646)",,Plazaola kalea,30,,,,
1039094770,True,1,residential,False,9.143,"LINESTRING (-2.0193309 43.2167666, -2.0193474 43.2167778, -2.019368 43.2167845, -2.0193905 43.216786, -2.0194125 43.2167822, -2.0194316 43.2167735)",,,30,,roundabout,,
40377795,False,2,residential,False,17.175,"LINESTRING (-2.0187724 43.2188036, -2.0188749 43.2186684)",,Plazaola kalea,30,,,,
40377795,False,2,residential,True,70.601,"LINESTRING (-2.0187724 43.2188036, -2.0187447 43.2188352, -2.0187144 43.2188702, -2.0184022 43.2192743, -2.0183745 43.2193084, -2.0183374 43.2193536)",,Plazaola kalea,30,,,,
534850128,False,1,living_street,False,75.362,"LINESTRING (-2.0187724 43.2188036, -2.0188221 43.2188298, -2.0188353 43.2188347, -2.0188474 43.2188402, -2.0188639 43.218847, -2.0188728 43.2188503, -2.0191021 43.2189355, -2.0191441 43.218929, -2.0191714 43.2189116, -2.0191922 43.2188827, -2.0192588 43.2187775, -2.0192895 43.2185818)",,Plazaola kalea,30,,,,
534850128,False,1,living_street,True,75.36200000000001,"LINESTRING (-2.0192895 43.2185818, -2.0192588 43.2187775, -2.0191922 43.2188827, -2.0191714 43.2189116, -2.0191441 43.218929, -2.0191021 43.2189355, -2.0188728 43.2188503, -2.0188639 43.218847, -2.0188474 43.2188402, -2.0188353 43.2188347, -2.0188221 43.2188298, -2.0187724 43.2188036)",,Plazaola kalea,30,,,,
1027089513,False,2,residential,False,23.842,"LINESTRING (-2.0180842 43.2193016, -2.0178006 43.2192445)",,La Salle etorbidea,30,,,,
534850130,True,1,residential,False,92.69399999999999,"LINESTRING (-2.0180842 43.2193016, -2.0180411 43.2193298, -2.0176892 43.2195771, -2.0176593 43.2195981, -2.0174538 43.2197356, -2.0172425 43.2198657)",,Gabriel Aresti Kalea,30,,,,
1027089513,False,2,residential,True,21.317999999999998,"LINESTRING (-2.0180842 43.2193016, -2.018131 43.2193109, -2.0182216 43.2193305, -2.0183374 43.2193536)",,La Salle etorbidea,30,,,,
"[498097808, 987175643]",False,2,residential,True,106.529,"LINESTRING (-2.0176633 43.2200607, -2.0178187 43.2199606, -2.0179772 43.2198585, -2.0184939 43.2195258, -2.0185524 43.2194705, -2.0185621 43.2194392, -2.0185766 43.219392)",,Trentxikito kalea,30,,,,
"[1270979057, 1216337060]",False,2,residential,False,66.75699999999999,"LINESTRING (-2.0176633 43.2200607, -2.0173423 43.2202741, -2.0171602 43.2203909, -2.0170445 43.2204567)",,Trentxikito kalea,30,,,,
"[534850132, 534850133]",False,"['1', '2']","['living_street', 'residential']",True,65.472,"LINESTRING (-2.0164383 43.2193888, -2.0164705 43.2193523, -2.016608 43.2191917, -2.0166523 43.2191244, -2.016707 43.2190562, -2.0168072 43.2189313, -2.016831 43.2189016, -2.0168472 43.2188814)",,GALARDI KALEA,30,,,,
"[40382180, 225767405]",True,1,residential,False,500.486,"LINESTRING (-2.0202053 43.2139561, -2.0200344 43.213709, -2.0199527 43.2135743, -2.0199308 43.2135274, -2.0199241 43.2135108, -2.0199103 43.2134767, -2.0199001 43.2134515, -2.0198921 43.2134376, -2.0198467 43.2133594, -2.0198234 43.2133347, -2.0197597 43.2132984, -2.0197013 43.2132793, -2.0196233 43.2132641, -2.0194947 43.2132571, -2.0194553 43.2132581, -2.0193897 43.2132627, -2.0193467 43.2132704, -2.0193207 43.2132792, -2.019303 43.2132946, -2.0192802 43.2133418, -2.0192608 43.2134311, -2.0192323 43.213667, -2.0192311 43.2136914, -2.0192286 43.2137395, -2.0192251 43.2138263, -2.0192268 43.2141705, -2.0192622 43.2144127, -2.0192971 43.2146044, -2.0193888 43.2150133, -2.0194348 43.2152598, -2.0194474 43.2154115, -2.0194487 43.2154275, -2.0194585 43.2156486, -2.0194618 43.2158967, -2.019447 43.2161847, -2.0194328 43.2164973, -2.0194205 43.2166042, -2.0194085 43.216645, -2.0193965 43.2166858)",,"['Bertxin kalea', 'Plazaola kalea']",30,,,,
534850154,False,,unclassified,False,38.862,"LINESTRING (-2.0202053 43.2139561, -2.0201414 43.213958, -2.0199551 43.2139515, -2.0197265 43.2139407)",,,,,,,
534850154,False,,unclassified,True,38.862,"LINESTRING (-2.0197265 43.2139407, -2.0199551 43.2139515, -2.0201414 43.213958, -2.0202053 43.2139561)",,,,,,,
534850155,False,,unclassified,False,6.569000000000001,"LINESTRING (-2.0202348 43.2147605, -2.0202067 43.2147657, -2.0201869 43.2147706, -2.0201574 43.2147779)",,,,,,,
1027136836,True,1,residential,False,46.881,"LINESTRING (-2.0202348 43.2147605, -2.020248 43.2146784, -2.0202581 43.214616, -2.0203091 43.2143424)",,Joakin Larreta etorbidea,30,,,,
534850155,False,,unclassified,False,19.313,"LINESTRING (-2.0198794 43.2148406, -2.0196411 43.2148425)",,,,,,,
534850155,False,,unclassified,True,23.583,"LINESTRING (-2.0198794 43.2148406, -2.0201574 43.2147779)",,,,,,,
"[534850156, 1169651069]",False,,unclassified,False,63.164,"LINESTRING (-2.0198794 43.2148406, -2.0198713 43.215081, -2.0198351 43.2151086, -2.0198077 43.2153973)",,,,,,,
534850155,False,,unclassified,True,19.313,"LINESTRING (-2.0196411 43.2148425, -2.0198794 43.2148406)",,,,,,,
1216061038,True,1,residential,False,5.154,"LINESTRING (-2.0149885 43.2218848, -2.0149718 43.2218651, -2.01495 43.2218482)",,,30,,roundabout,,
40382192,False,2,residential,True,212.46999999999997,"LINESTRING (-2.0150336 43.2216818, -2.0156159 43.2213355, -2.0161975 43.2209916, -2.0162298 43.2209722, -2.016242 43.2209642, -2.016284 43.2209345, -2.0164553 43.2208133, -2.0168774 43.2205621, -2.0170445 43.2204567)",,Trentxikito kalea,30,,,,
536139473,True,1,residential,False,26.590999999999998,"LINESTRING (-2.0150336 43.2216818, -2.0149334 43.2217236, -2.0148193 43.2217946, -2.0147792 43.2218297)",,Trentxikito kalea,30,,,,
538107169,False,2,residential,False,113.141,"LINESTRING (-2.0219469 43.2209483, -2.0218218 43.2211647, -2.0217171 43.2213432, -2.0216584 43.2214394, -2.0215927 43.2215519, -2.0215537 43.2216193, -2.0213956 43.2218831)",,Rikardo Arregi kalea,30,,,,
1158522317,True,1,residential,False,13.006,"LINESTRING (-2.0219469 43.2209483, -2.0219656 43.2209393, -2.0219738 43.2209354, -2.0220078 43.2209191, -2.022026 43.2209147, -2.0220465 43.2209098, -2.0220661 43.2209085, -2.0220928 43.2209048)",,,30,,,,
538107169,False,2,residential,True,113.141,"LINESTRING (-2.0213956 43.2218831, -2.0215537 43.2216193, -2.0215927 43.2215519, -2.0216584 43.2214394, -2.0217171 43.2213432, -2.0218218 43.2211647, -2.0219469 43.2209483)",,Rikardo Arregi kalea,30,,,,
"[1028672728, 225767614]",False,2,residential,True,36.364000000000004,"LINESTRING (-2.0169329 43.2218489, -2.0169696 43.2218215, -2.0170446 43.2217641, -2.0172222 43.2216715, -2.0172761 43.22164)",,Kaletxiki,30,6.5,,,
"[1264816788, 1264816789]",True,1,secondary,False,16.311,"LINESTRING (-2.0169329 43.2218489, -2.016897 43.2218427, -2.0168602 43.2218455, -2.0168267 43.2218569, -2.0168002 43.2218757, -2.0167837 43.2218998, -2.0167815 43.2219117)",GI-3722,Ama Kandida etorbidea,40,8.5,,,
1163462601,True,1,secondary,False,19.828,"LINESTRING (-2.0169678 43.2219812, -2.0172125 43.2219796)",,,,,,,
1252972561,True,1,secondary,False,8.804,"LINESTRING (-2.0169678 43.2219812, -2.0169892 43.2219599, -2.0169999 43.2219347, -2.016999 43.2219083)",GI-3722,Ama Kandida etorbidea,40,8.5,,,
1264816788,True,1,secondary,False,11.748999999999999,"LINESTRING (-2.0168334 43.2219933, -2.0168672 43.2220028, -2.0169034 43.2220039, -2.0169382 43.2219965, -2.0169678 43.2219812)",GI-3722,Ama Kandida etorbidea,40,8.5,,,
1163462599,True,1,secondary,False,25.032,"LINESTRING (-2.0167815 43.2219117, -2.0167376 43.2219368, -2.0166442 43.2219895, -2.0165396 43.2220517)",,,,,,,
1264816788,True,1,secondary,False,10.634,"LINESTRING (-2.0167815 43.2219117, -2.0167788 43.2219265, -2.0167863 43.2219528, -2.0168052 43.221976, -2.0168334 43.2219933)",GI-3722,Ama Kandida etorbidea,40,8.5,,,
40393779,True,1,residential,False,11.314,"LINESTRING (-2.0235017 43.2205332, -2.0233845 43.2205885)",,,30,,,,
630017690,False,,unclassified,False,39.54900000000001,"LINESTRING (-2.0235017 43.2205332, -2.0235136 43.2205462, -2.0235209 43.220554, -2.023761 43.2208345)",,,,,,,
630017690,False,,unclassified,True,39.549,"LINESTRING (-2.023761 43.2208345, -2.0235209 43.220554, -2.0235136 43.2205462, -2.0235017 43.2205332)",,,,,,,
40393779,True,1,residential,False,18.942999999999998,"LINESTRING (-2.0233138 43.2206244, -2.0231947 43.2206782, -2.023116 43.2207152)",,,30,,,,
630017691,False,,unclassified,False,20.826999999999998,"LINESTRING (-2.0233138 43.2206244, -2.0233241 43.2206353, -2.0233316 43.220643, -2.0234447 43.2207855)",,Belkoain Kalea,10,,,,
630017691,False,,unclassified,True,20.827,"LINESTRING (-2.0234447 43.2207855, -2.0233316 43.220643, -2.0233241 43.2206353, -2.0233138 43.2206244)",,Belkoain Kalea,10,,,,
"[1024664490, 225764723]",False,2,residential,False,23.858,"LINESTRING (-2.0200406 43.2212611, -2.0199462 43.2214296, -2.0199295 43.2214598)",,Pio Baroja kalea,30,,,,
225764723,False,2,residential,True,48.403,"LINESTRING (-2.0200406 43.2212611, -2.0202488 43.2209277, -2.020288 43.2208649)",,Pio Baroja kalea,30,,,,
1037934939,False,1,residential,False,9.083,"LINESTRING (-2.0200406 43.2212611, -2.0201153 43.2212855, -2.0201432 43.221294)",,,30,,,,
774666717,True,1,residential,False,47.275999999999996,"LINESTRING (-2.0197833 43.2176334, -2.0198089 43.2175533, -2.0198723 43.217411, -2.0199634 43.2172671, -2.0199813 43.2172348)",,Joakin Larreta etorbidea,30,,,,
40384051,False,,residential,True,48.956999999999994,"LINESTRING (-2.0222135 43.2186589, -2.0221855 43.2186192, -2.022005 43.2183735, -2.0219265 43.2182715)",,Ondarreta kalea,30,,,,
779550150,True,,residential,False,99.279,"LINESTRING (-2.0222135 43.2186589, -2.0224368 43.2189367, -2.0224619 43.2189621, -2.0225777 43.2189078, -2.0224644 43.2187638, -2.0223467 43.218619, -2.0222135 43.2186589)",,Ondarreta kalea,30,,,,
1245618241,True,,residential,False,24.362000000000002,"LINESTRING (-2.0222135 43.2186589, -2.0221408 43.218684, -2.0219508 43.2187651)",,Ondarreta kalea,30,,,,
1029031722,False,1,living_street,False,10.444,"LINESTRING (-2.021311 43.2194605, -2.0212045 43.2194076)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031722,False,1,living_street,True,23.957,"LINESTRING (-2.021311 43.2194605, -2.0215175 43.2195504, -2.0215648 43.219571)",,Agustin Leitza Atzekaldea Aldea,,,,,
1040929218,False,1,living_street,False,25.68,"LINESTRING (-2.021311 43.2194605, -2.02138 43.2194509, -2.0214367 43.2194432, -2.0214493 43.2194065, -2.0214325 43.2193718, -2.0213989 43.2193366, -2.0213793 43.2193223)",,,,,,,
1029031722,False,1,living_street,True,27.905,"LINESTRING (-2.0204591 43.2190478, -2.0207213 43.2191676, -2.0207432 43.2191874)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031722,False,1,living_street,False,27.905,"LINESTRING (-2.0207432 43.2191874, -2.0207213 43.2191676, -2.0204591 43.2190478)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031722,False,1,living_street,True,44.944,"LINESTRING (-2.0207432 43.2191874, -2.0207809 43.2192213, -2.0212045 43.2194076)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031723,False,1,living_street,False,39.351,"LINESTRING (-2.0207432 43.2191874, -2.0207504 43.219165, -2.0207674 43.2191248, -2.0208078 43.219084, -2.0208468 43.2190648, -2.0208815 43.2190602, -2.0209219 43.2190643, -2.0209644 43.2190819, -2.0210318 43.219107, -2.0211026 43.2191335)",,Agustin Leitza Atzekaldea Aldea,,,,,
1029031723,False,1,living_street,True,39.351,"LINESTRING (-2.0211026 43.2191335, -2.0210318 43.219107, -2.0209644 43.2190819, -2.0209219 43.2190643, -2.0208815 43.2190602, -2.0208468 43.2190648, -2.0208078 43.219084, -2.0207674 43.2191248, -2.0207504 43.219165, -2.0207432 43.2191874)",,Agustin Leitza Atzekaldea Aldea,,,,,
