osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,junction,width
96510321,Calle Rivilla,residential,False,False,110.277,"LINESTRING (-6.9654195 38.8769481, -6.9652839 38.8768341, -6.9649483 38.8766002, -6.9648478 38.8765301, -6.9644835 38.8762762)",,,,,
126670442,Ronda del Pilar,residential,False,True,108.253,"LINESTRING (-6.9654195 38.8769481, -6.965216 38.8770766, -6.9649805 38.877233, -6.9646263 38.8775101, -6.9645293 38.8776252)",,,,,
169046215,Ronda del Pilar,residential,True,False,72.09800000000001,"LINESTRING (-6.9654195 38.8769481, -6.9656128 38.8768451, -6.9657801 38.8767527, -6.9661011 38.8765755)",,1,,,
96839153,Calle Hermanos Merino,residential,True,False,143.754,"LINESTRING (-6.9689775 38.8756534, -6.9689402 38.8755721, -6.9687465 38.8751826, -6.9684209 38.8745278, -6.9683807 38.874447)",,1,,,
1087654736,Ronda del Pilar,residential,True,False,26.407,"LINESTRING (-6.9689775 38.8756534, -6.9691742 38.8756073, -6.9692709 38.8755886)",,2,,,
96839132,Calle Stadium,residential,False,True,62.114,"LINESTRING (-6.9705347 38.8740891, -6.96982 38.8740397)",,,,,
96839132,Calle Stadium,residential,False,False,58.125,"LINESTRING (-6.9705347 38.8740891, -6.9711106 38.8741226, -6.9712042 38.8741287)",,,,,
96634313,Calle Arco Agüero,residential,True,False,86.876,"LINESTRING (-6.9692709 38.8755886, -6.9692899 38.8756453, -6.9693081 38.8758528, -6.9693087 38.8759978, -6.9693072 38.8760512, -6.9693028 38.8760891, -6.9692807 38.8762374, -6.9692651 38.8763268, -6.9692537 38.8763645)",30,,,,
1087654736,Ronda del Pilar,residential,True,False,24.283,"LINESTRING (-6.9692709 38.8755886, -6.9694554 38.8755549, -6.969544 38.8755387)",,2,,,
96510284,Avenida Pardaleras,residential,True,False,28.082,"LINESTRING (-6.9654098 38.8745533, -6.9653294 38.8745681, -6.9652473 38.874579, -6.9651688 38.8745754, -6.9650903 38.874564)",,,,,
96510299,,unclassified,True,False,33.318,"LINESTRING (-6.9654098 38.8745533, -6.9653427 38.8745779, -6.9652909 38.8746024, -6.9652413 38.8746428, -6.9652146 38.8746795, -6.9651947 38.8747176, -6.9651841 38.8747725)",,,,,
96796695,Calle El Cordero,residential,False,True,34.861999999999995,"LINESTRING (-6.9674075 38.87402, -6.9674526 38.8740764, -6.9675038 38.8741101, -6.9676004 38.8742899)",,,,,
166383323,Avenida Pardaleras,residential,True,False,182.832,"LINESTRING (-6.9674075 38.87402, -6.9672372 38.8740706, -6.9664574 38.8742755, -6.9654098 38.8745533)",,1,,,
166383323,Avenida Pardaleras,residential,True,False,62.727,"LINESTRING (-6.9680886 38.8738277, -6.9675528 38.8739828, -6.9674075 38.87402)",,1,,,
96772724,Avenida de Huelva,residential,False,True,20.017000000000003,"LINESTRING (-6.9749142 38.8738215, -6.9748118 38.8737831, -6.9747058 38.8737435)",,,,,
96510311,Avenida Pardaleras,residential,True,False,9.486,"LINESTRING (-6.9644526 38.8745301, -6.9643487 38.8745572)",,,,,
96510274,Avenida de Pardaleras,primary,True,False,34.621,"LINESTRING (-6.9644526 38.8745301, -6.9645346 38.8744072, -6.9646357 38.8742533)",50,,,,
96772757,Calle la Bomba,residential,True,False,120.17500000000001,"LINESTRING (-6.9740725 38.8748627, -6.9740137 38.8748428, -6.9733029 38.874601, -6.9728863 38.8745911, -6.9727551 38.8745993)",,,,,
"[1151252258, 573212499]",Avenida de Huelva,residential,True,False,50.64300000000001,"LINESTRING (-6.9740725 38.8748627, -6.9739868 38.875014, -6.973908 38.8751533, -6.9739074 38.8751872, -6.9739125 38.8752214, -6.9739253 38.8752561, -6.9739486 38.8752842)",,1,,,
169046215,Ronda del Pilar,residential,True,False,39.761,"LINESTRING (-6.9685466 38.8757772, -6.9689775 38.8756534)",,1,,,
"[581210878, 96510270]",,unclassified,False,False,155.42,"LINESTRING (-6.9653881 38.8751269, -6.9654026 38.8752479, -6.9653937 38.8753356, -6.9653577 38.8754397, -6.965248 38.8755825, -6.9647903 38.8759978, -6.9645711 38.8761967, -6.9644835 38.8762762)",,,,,
96510285,Calle Stadium,residential,False,False,217.79900000000004,"LINESTRING (-6.9653881 38.8751269, -6.9654662 38.8751224, -6.9656938 38.8751111, -6.965854 38.8751032, -6.9663193 38.8750772, -6.96665 38.8749774, -6.9677066 38.8746586, -6.967793 38.8746284)",,,,,
96510295,,unclassified,False,True,43.539,"LINESTRING (-6.9653881 38.8751269, -6.9653357 38.8750072, -6.9652582 38.8748974, -6.9652265 38.8748623, -6.9651982 38.8748246, -6.9651841 38.8747725)",,,,,
96634486,Calle Joaquín Sama,residential,True,False,103.64000000000001,"LINESTRING (-6.9737523 38.8820221, -6.973684 38.8819824, -6.9731444 38.8813995, -6.973097 38.8813345, -6.9730558 38.8812695)",,,,,
609254625,Avenida Joaquín Costa,residential,False,False,27.786,"LINESTRING (-6.9737523 38.8820221, -6.973668 38.8821208, -6.9735712 38.8822284)",,,,,
"[609254625, 96592130]",Avenida Joaquín Costa,residential,False,True,215.845,"LINESTRING (-6.9737523 38.8820221, -6.973832 38.8819193, -6.9738585 38.8818791, -6.9738688 38.8818573, -6.9738784 38.8818316, -6.97389 38.8818075, -6.9739046 38.8817874, -6.9748169 38.880687, -6.9749554 38.8805175, -6.975025 38.8804323, -6.9750702 38.880377)",,,,,
1087654737,Plaza de los Reyes Católicos,residential,True,False,12.687999999999999,"LINESTRING (-6.9749823 38.8802939, -6.9749846 38.8803122, -6.9749931 38.8803294, -6.9750137 38.8803482, -6.9750702 38.880377)",,,,,
1237548392,Calle Santa Lucía,residential,False,True,10.654,"LINESTRING (-6.9749823 38.8802939, -6.974897 38.8802654, -6.9748692 38.8802561)",,,,,
1240106816,Calle Porrina de Badajoz,residential,True,False,28.258,"LINESTRING (-6.9732669 38.8821364, -6.973425 38.8821856, -6.9735712 38.8822284)",,,,,
96634352,Calle José Lanot,residential,True,False,82.5,"LINESTRING (-6.9712897 38.8809762, -6.9715502 38.8811008, -6.9716079 38.8811235, -6.9716442 38.8811445, -6.9716928 38.881174, -6.9717556 38.8812123, -6.9717704 38.8812227, -6.9717828 38.8812326, -6.9718219 38.8812658, -6.9718386 38.8812784, -6.9718541 38.8812884, -6.9720615 38.8814067)",,,,,
96634352,Calle José Lanot,residential,True,False,132.983,"LINESTRING (-6.9720615 38.8814067, -6.9721182 38.8814377, -6.9723853 38.8815742, -6.9725439 38.8816519, -6.9726958 38.8817272, -6.9729054 38.881842, -6.9730708 38.8819643, -6.9731084 38.8819936, -6.9732669 38.8821364)",,,,,
96634509,Calle José Terrón,residential,True,False,68.945,"LINESTRING (-6.9720615 38.8814067, -6.9721578 38.8813191, -6.9723501 38.8811689, -6.9726104 38.8809577)",,,,,
166562009,Puerta de Palmas,residential,True,False,15.326,"LINESTRING (-6.9755984 38.8807208, -6.975625 38.8807701, -6.9756339 38.8808076, -6.9756285 38.8808305, -6.9756206 38.8808526)",,,,,
272056984,Puerta de Palmas,residential,True,False,17.842000000000002,"LINESTRING (-6.9755984 38.8807208, -6.9756718 38.880745, -6.975753 38.8807655, -6.9757928 38.8807733)",,,,,
74496669,Avenida de Santiago Ramón y Cajal,residential,False,False,13.318,"LINESTRING (-6.9757224 38.8802936, -6.9755903 38.880355)",50,2,,,
1087592661,Plaza de los Reyes Católicos,residential,True,False,18.781,"LINESTRING (-6.9750702 38.880377, -6.9752561 38.8804641)",,,,,
"[609254625, 96592130]",Avenida Joaquín Costa,residential,False,False,215.845,"LINESTRING (-6.9750702 38.880377, -6.975025 38.8804323, -6.9749554 38.8805175, -6.9748169 38.880687, -6.9739046 38.8817874, -6.97389 38.8818075, -6.9738784 38.8818316, -6.9738688 38.8818573, -6.9738585 38.8818791, -6.973832 38.8819193, -6.9737523 38.8820221)",,,,,
96592149,Avenida Joaquín Costa,residential,False,True,9.051,"LINESTRING (-6.9733868 38.8824167, -6.9734686 38.8824674)",,,,,
1136034118,Avenida Joaquín Costa,residential,False,True,26.337,"LINESTRING (-6.9733868 38.8824167, -6.9734424 38.8823646, -6.9735712 38.8822284)",,,,,
96634352,Calle José Lanot,residential,True,False,57.575,"LINESTRING (-6.9707612 38.8806625, -6.9708141 38.8806996, -6.9709593 38.8807909, -6.9712153 38.8809374, -6.9712897 38.8809762)",,,,,
168258737,Calle Arias Montano,residential,True,False,130.12800000000001,"LINESTRING (-6.9707612 38.8806625, -6.9707149 38.8806286, -6.9706041 38.8805594, -6.9704944 38.8804878, -6.9704113 38.8804354, -6.9703226 38.8803813, -6.9701132 38.8802649, -6.9700035 38.8802075, -6.9698976 38.8801595, -6.9696934 38.8800716, -6.9695578 38.8800116, -6.9695281 38.8799994)",,,,,
96592149,Avenida Joaquín Costa,residential,False,False,9.051,"LINESTRING (-6.9734686 38.8824674, -6.9733868 38.8824167)",,,,,
96592239,Avenida Joaquín Costa,residential,True,False,26.266999999999996,"LINESTRING (-6.9734686 38.8824674, -6.9735789 38.8825554, -6.9735978 38.8825814, -6.9736044 38.8826087, -6.9736063 38.8826643)",,,,,
96592176,Calle Chapín,residential,True,False,164.49800000000002,"LINESTRING (-6.972149 38.8824994, -6.9721396 38.8824868, -6.9721315 38.8824765, -6.9721217 38.882466, -6.9721093 38.8824548, -6.9719676 38.8823358, -6.9716981 38.8821017, -6.971544 38.8819862, -6.9715034 38.8819552, -6.9714648 38.8819216, -6.971196 38.8816583, -6.9711614 38.8816285, -6.9711054 38.8815893, -6.9709603 38.8814819, -6.9709349 38.8814633, -6.9709113 38.8814441, -6.9708931 38.8814241, -6.9708792 38.8814035)",,,,,
690326365,Calle Porrina de Badajoz,residential,True,False,114.09,"LINESTRING (-6.972149 38.8824994, -6.9722028 38.882438, -6.9722287 38.8824111, -6.9722569 38.882385, -6.9725057 38.8821927, -6.9725305 38.8821764, -6.9725623 38.8821638, -6.9725915 38.8821566, -6.9727352 38.8821238, -6.9727729 38.8821168, -6.9728489 38.8821077, -6.972933 38.8821056, -6.9730171 38.8821074, -6.9732669 38.8821364)",,,,,
272056985,,primary,True,False,35.475,"LINESTRING (-6.9738798 38.8824267, -6.9736063 38.8826643)",50,2,EX-330,,
96592177,Avenida Joaquín Costa,residential,True,False,38.063,"LINESTRING (-6.9738798 38.8824267, -6.9737621 38.8824799, -6.973713 38.8824939, -6.9736609 38.8825004, -6.9736029 38.8824988, -6.9735481 38.8824897, -6.9734686 38.8824674)",,,,,
609254625,Avenida Joaquín Costa,residential,False,True,27.786,"LINESTRING (-6.9735712 38.8822284, -6.973668 38.8821208, -6.9737523 38.8820221)",,,,,
1136034118,Avenida Joaquín Costa,residential,False,False,26.337,"LINESTRING (-6.9735712 38.8822284, -6.9734424 38.8823646, -6.9733868 38.8824167)",,,,,
96592160,Plaza de los Reyes Católicos,residential,True,False,31.662999999999997,"LINESTRING (-6.9752678 38.8801426, -6.975241 38.880137, -6.9752129 38.8801392, -6.9751842 38.8801503, -6.9750106 38.8802557, -6.9749918 38.880273, -6.9749823 38.8802939)",,,,,
96634803,Calle Prim,residential,False,False,11.422,"LINESTRING (-6.9752678 38.8801426, -6.975278 38.8801198, -6.9752841 38.8800969, -6.9752815 38.88007, -6.9752702 38.8800432)",,,,,
96592222,Calle Bravo Murillo,residential,True,False,58.80700000000001,"LINESTRING (-6.9683985 38.879468, -6.9683673 38.8794642, -6.9680976 38.879427, -6.9677927 38.8793818, -6.9677748 38.8793786, -6.9677569 38.8793748, -6.9677318 38.879368)",,,,,
222018634,Calle Arco Agüero,residential,True,False,54.97,"LINESTRING (-6.9683985 38.879468, -6.9683949 38.8794592, -6.9683929 38.8794499, -6.9683999 38.8791914, -6.9684048 38.8791306, -6.9684174 38.8789747)",,,,,
96634548,Avenida Juan Carlos I,residential,False,True,42.213,"LINESTRING (-6.9716382 38.8770507, -6.9718936 38.8773741)",,,,,
96634775,Avenida Juan Carlos I,residential,True,False,13.954,"LINESTRING (-6.9716382 38.8770507, -6.9716174 38.8769777, -6.9716162 38.876927)",,,,,
96634430,Plaza de España,living_street,True,False,71.377,"LINESTRING (-6.9700002 38.8786915, -6.9700424 38.8786648, -6.9700982 38.8786203, -6.9701516 38.8785752, -6.9702506 38.878479, -6.9702826 38.8784396, -6.9703905 38.8782616, -6.9704418 38.8781598)",20,,,,6.3
96634766,Calle Vicente Barrantes,residential,True,False,181.00300000000001,"LINESTRING (-6.9700002 38.8786915, -6.9700662 38.878716, -6.9701396 38.8787579, -6.9701695 38.8787774, -6.9703832 38.878922, -6.9707708 38.8792015, -6.9707876 38.8792146, -6.9708155 38.8792347, -6.9709577 38.8793309, -6.971062 38.8794007, -6.9711715 38.8794656, -6.9715864 38.8797091, -6.9715994 38.8797181, -6.971607 38.8797273)",,,,,
96634363,Calle Martín Cansado,residential,True,False,66.464,"LINESTRING (-6.9704695 38.8769026, -6.9697515 38.876925, -6.9697023 38.8769258)",30,,,,
1087654733,Calle Zurbarán,residential,True,False,124.914,"LINESTRING (-6.9704695 38.8769026, -6.9704644 38.8769509, -6.9703846 38.8773576, -6.9702486 38.877984, -6.9702418 38.8780117)",30,1,,,
96634266,Calle Soto Mancera,residential,True,False,73.629,"LINESTRING (-6.9692156 38.8807858, -6.9692509 38.8808061, -6.9693047 38.8808393, -6.9694478 38.8809425, -6.9695122 38.8809895, -6.9695359 38.8810079, -6.9695989 38.8810741, -6.9696712 38.8811567, -6.9696972 38.8811826, -6.9697581 38.8812548, -6.9697718 38.8812789)",,,,,
96634796,Calle Doblados,residential,True,False,142.541,"LINESTRING (-6.9652224 38.8784811, -6.9652801 38.8784533, -6.965691 38.8782506, -6.9659804 38.8780901, -6.966042 38.8780659, -6.9662233 38.878011, -6.9664694 38.8779449, -6.9666731 38.877896)",20,,,,
611611616,Calle Eugenio Hermoso,residential,True,False,44.271,"LINESTRING (-6.9652224 38.8784811, -6.9654095 38.8786648, -6.965438 38.8787075, -6.9654935 38.8788147)",30,,,,
754326572,Plaza Minayo,residential,True,False,2.938,"LINESTRING (-6.9716162 38.876927, -6.9716322 38.8769037)",,,,roundabout,
96634313,Calle Arco Agüero,residential,True,False,50.061,"LINESTRING (-6.9687038 38.8779274, -6.9686823 38.8779743, -6.9685631 38.8783252, -6.9685589 38.8783438, -6.968557 38.8783623)",30,,,,
126668214,Calle San Blas,living_street,True,False,103.28800000000001,"LINESTRING (-6.9687038 38.8779274, -6.9686715 38.8779208, -6.9683945 38.877859, -6.9680843 38.8778032, -6.9678503 38.8777666, -6.9676073 38.8777559, -6.9675901 38.8777587, -6.9675734 38.877766, -6.9675582 38.8777724, -6.9675417 38.8777762)",20,,,,
96634395,Calle Melchor de Évora,residential,True,False,165.345,"LINESTRING (-6.9729159 38.8807967, -6.9729338 38.8807814, -6.9729501 38.8807721, -6.9729674 38.8807652, -6.9729906 38.8807582, -6.9735057 38.8806222, -6.9736625 38.8805821, -6.9738953 38.8805257, -6.974082 38.880485, -6.9742187 38.8804499, -6.9744813 38.8803789, -6.9745632 38.8803531, -6.9746897 38.8803176, -6.9747146 38.8803083)",,,,,
96634776,Calle Cardenal Carvajal,residential,True,False,76.586,"LINESTRING (-6.9729159 38.8807967, -6.9729269 38.8807737, -6.9729337 38.8807547, -6.9729347 38.8807415, -6.9729338 38.8807286, -6.9728001 38.8801816, -6.9727857 38.8801211)",,,,,
"[1087654734, 1087654735]",Plaza de Cervantes,living_street,True,False,41.22,"LINESTRING (-6.9668141 38.8780578, -6.9668394 38.8780657, -6.9671842 38.8780742, -6.9672881 38.8780767)",20,,,,
