osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,junction,lanes,width,bridge
"[161442729, 278716525]",False,,Carrèr des Clòses,residential,False,52.620000000000005,"LINESTRING (0.7933977 42.7015042, 0.7938351 42.7013575, 0.7939733 42.7014212)",,,,1.5,
254530142,True,,Carrèr Major,residential,False,37.884,"LINESTRING (0.7948286 42.7015322, 0.7945639 42.7012525)",,,,,
278716505,False,,Carrèr de Marrèc,residential,True,2.68,"LINESTRING (0.7948286 42.7015322, 0.7948019 42.7015462)",,,,2,
161442706,False,,Carrèr de Sant Nicolau,residential,False,31.624,"LINESTRING (0.7948019 42.7015462, 0.7947747 42.7018299)",,,,,
278716505,False,,Carrèr de Marrèc,residential,False,2.68,"LINESTRING (0.7948019 42.7015462, 0.7948286 42.7015322)",,,,2,
"[278716505, 278716506, 161442710]",False,,"['Carrèr de Marrèc', 'Carrèr des Clòses']",residential,True,106.358,"LINESTRING (0.7948019 42.7015462, 0.7944557 42.7016178, 0.7939362 42.7017086, 0.7939045 42.7015867, 0.793929 42.7015475, 0.7939372 42.7014772, 0.7939733 42.7014212)",,,,"['2', '1.5']",
161442684,False,,Plaça d'Espanha,residential,True,29.591,"LINESTRING (0.7960702 42.7018617, 0.7960138 42.7019295, 0.7957859 42.7020119)",,,,,
161442706,False,,Carrèr de Sant Nicolau,residential,True,31.624,"LINESTRING (0.7947747 42.7018299, 0.7948019 42.7015462)",,,,,
161442693,False,,Carrèr deth Cubèrt,residential,True,68.77000000000001,"LINESTRING (0.7947747 42.7018299, 0.7941849 42.7019409, 0.7941893 42.7021119)",,,,,
161442706,False,,Carrèr de Sant Nicolau,residential,False,31.388999999999996,"LINESTRING (0.7947747 42.7018299, 0.7948428 42.7019733, 0.7949128 42.7020614, 0.7949323 42.7020859)",,,,,
962323146,True,,Avenguda dera Maladeta,residential,False,157.66500000000002,"LINESTRING (0.801029 42.7020025, 0.8008906 42.7020716, 0.8005187 42.7022572, 0.8000419 42.7025469, 0.7995267 42.7028885)",,,,,
161442684,False,,Plaça d'Espanha,residential,False,29.591,"LINESTRING (0.7957859 42.7020119, 0.7960138 42.7019295, 0.7960702 42.7018617)",,,,,
"[161442728, 978248834, 961127398, 961127399]",False,,"[""Carrèr d'Arnals"", ""Plaça d'Arnals""]",residential,False,98.986,"LINESTRING (0.7957859 42.7020119, 0.7959043 42.7021385, 0.795995 42.7021693, 0.7961105 42.702188, 0.7962564 42.7022974, 0.7965903 42.702452, 0.7966364 42.7024511, 0.7967713 42.7024521)",,,,,
961127399,False,,Carrèr d'Arnals,residential,True,17.705,"LINESTRING (0.7957859 42.7020119, 0.7957093 42.7019087, 0.7956822 42.7018721)",,,,,
278716508,True,,Carrèr des Pradets,residential,False,12.999,"LINESTRING (0.7941893 42.7021119, 0.7940315 42.7020971)",,,,,
161442693,False,,Carrèr deth Cubèrt,residential,False,68.77000000000001,"LINESTRING (0.7941893 42.7021119, 0.7941849 42.7019409, 0.7947747 42.7018299)",,,,,
161442706,False,,Carrèr de Sant Nicolau,residential,True,31.389,"LINESTRING (0.7949323 42.7020859, 0.7949128 42.7020614, 0.7948428 42.7019733, 0.7947747 42.7018299)",,,,,
278716508,True,,Carrèr des Pradets,residential,False,63.695,"LINESTRING (0.7949323 42.7020859, 0.7948837 42.7020994, 0.7946377 42.7021675, 0.7944762 42.702181, 0.7943022 42.702143, 0.7941893 42.7021119)",,,,,
"[161442667, 279054996]",False,,Plaça de Sant Antòni,residential,True,38.113,"LINESTRING (0.7949323 42.7020859, 0.7950888 42.7021038, 0.795356 42.7019912)",,,,,
161442696,False,,Carrèr deth Sentin,residential,False,75.896,"LINESTRING (0.7940315 42.7020971, 0.7940276 42.7023119, 0.7939904 42.702423, 0.7939176 42.702696, 0.7939782 42.7027565)",,,,,
278716508,True,,Carrèr des Pradets,residential,False,82.757,"LINESTRING (0.7940315 42.7020971, 0.7938048 42.7021191, 0.7935798 42.7021659, 0.7931234 42.7022233, 0.7930369 42.7022152)",,,,,
432612925,False,N-230,Carreron de Sant Estèue,primary,False,72.577,"LINESTRING (0.7930369 42.7022152, 0.7930728 42.7021275, 0.7931858 42.7019308, 0.7932486 42.7017802, 0.7932673 42.7016856, 0.7932615 42.7015912)",50,,2,,
432612925,False,N-230,Carreron de Sant Estèue,primary,True,5.506,"LINESTRING (0.7930369 42.7022152, 0.7930266 42.7022405, 0.7930174 42.7022626)",50,,2,,
161442713,False,,Carrèr de Pomarola,residential,False,169.138,"LINESTRING (0.7922029 42.7023501, 0.792092 42.7023546, 0.7917262 42.7024296, 0.7916423 42.7024946, 0.7915269 42.7026524, 0.7914181 42.7029261, 0.7913408 42.703176, 0.7913908 42.7034232, 0.7914622 42.7035087)",,,,,
189325916,True,,Carrèr Castèth,residential,False,70.856,"LINESTRING (0.7922029 42.7023501, 0.7922604 42.7023008, 0.7923726 42.7022564, 0.7925061 42.7022321, 0.79257 42.7022329, 0.7927185 42.7022348, 0.7929388 42.7022572, 0.7930174 42.7022626)",,,,,
132615736,False,C-28,Avenguda de Castièro,primary,True,133.659,"LINESTRING (0.7939782 42.7027565, 0.7947508 42.7024481, 0.7951754 42.7022703, 0.7952086 42.7022546, 0.7952233 42.7022464, 0.7953298 42.7021616, 0.7953656 42.7021331)",,,,,
161442696,False,,Carrèr deth Sentin,residential,True,75.896,"LINESTRING (0.7939782 42.7027565, 0.7939176 42.702696, 0.7939904 42.702423, 0.7940276 42.7023119, 0.7940315 42.7020971)",,,,,
254847515,False,C-28,Avenguda de Castièro,primary,False,28.823,"LINESTRING (0.7939782 42.7027565, 0.7937178 42.7028653, 0.7936721 42.7028853)",,,,,
254847518,True,,Carrèr Jaime II,residential,False,117.83800000000001,"LINESTRING (0.7948734 42.7035694, 0.7946131 42.703329, 0.7943865 42.7032118, 0.7942114 42.7030678, 0.7941306 42.7029729, 0.7940265 42.7028164, 0.7939782 42.7027565)",,,,,
254847519,True,,Carrèr d'Anglada,residential,False,64.53699999999999,"LINESTRING (0.7948734 42.7035694, 0.7943264 42.7038981, 0.7943147 42.7039051, 0.7942641 42.7039386)",,,,,
161442664,False,,Carrèr deth Bergàs,residential,True,84.98700000000001,"LINESTRING (0.7958936 42.7040457, 0.7958505 42.7034151, 0.7958325 42.7033173, 0.7958262 42.7032834)",,,,,
161442722,False,,Carrèr de Sarrahera,residential,False,99.852,"LINESTRING (0.7898656 42.7043128, 0.7899397 42.7045698, 0.7899538 42.7048489, 0.7901524 42.7051736)",,,,,
500799346,False,N-230,,primary,False,88.98700000000001,"LINESTRING (0.7898656 42.7043128, 0.7897372 42.7047307, 0.789687 42.7050572, 0.7896833 42.7051004)",70,,2,7,
"[500799346, 500799347, 509143236]",False,N-230,Carreron de Sant Estèue,primary,True,458.277,"LINESTRING (0.7898656 42.7043128, 0.7900165 42.7038021, 0.7901353 42.7036051, 0.7902745 42.7034415, 0.7909687 42.7028504, 0.7916573 42.7021636, 0.7918283 42.7020286, 0.7922092 42.7017812, 0.7927382 42.7014496, 0.7928464 42.7014129, 0.7929562 42.7013998, 0.7930545 42.701415, 0.7931559 42.7014534, 0.7932244 42.7015151, 0.7932615 42.7015912)","['70', '50']",,2,7,
189325910,False,,Camin de Casau,residential,False,9.096,"LINESTRING (0.7918081 42.7043503, 0.7919061 42.7043891)",,,,,
189325910,False,,Camin de Casau,residential,True,33.638,"LINESTRING (0.7918081 42.7043503, 0.7915471 42.7044239, 0.7914358 42.7044762)",,,,,
189325910,False,,Camin de Casau,residential,True,9.096,"LINESTRING (0.7919061 42.7043891, 0.7918081 42.7043503)",,,,,
189325905,False,,Carrèr dera Capeta,residential,True,153.675,"LINESTRING (0.7919061 42.7043891, 0.7914177 42.7048047, 0.7914235 42.7048509, 0.7914874 42.7048812, 0.7916207 42.704891, 0.7917133 42.7048739, 0.791841 42.7048274, 0.7919265 42.7047569, 0.7921414 42.7044846, 0.7921569 42.7044379)",,,,,
189325910,False,,Camin de Casau,residential,False,21.58,"LINESTRING (0.7919061 42.7043891, 0.792066 42.704438, 0.7921569 42.7044379)",,,,,
189324242,False,,Carretera de Gausac,unclassified,False,95.53999999999999,"LINESTRING (0.7925395 42.7043918, 0.7925903 42.7043251, 0.7927074 42.7041354, 0.7927255 42.70407, 0.7927461 42.7038809, 0.7927313 42.7036351, 0.7927524 42.7035648)",,,1,7,
189325910,False,,Camin de Casau,residential,True,32.488,"LINESTRING (0.7925395 42.7043918, 0.7924802 42.7043786, 0.7923664 42.7043851, 0.7921569 42.7044379)",,,,,
500799351,False,,Carretera de Gausac,unclassified,True,89.63399999999999,"LINESTRING (0.7925395 42.7043918, 0.7922164 42.7048558, 0.7921248 42.7050346, 0.7920984 42.7051264)",,,1,5,
189325905,False,,Carrèr dera Capeta,residential,False,153.675,"LINESTRING (0.7921569 42.7044379, 0.7921414 42.7044846, 0.7919265 42.7047569, 0.791841 42.7048274, 0.7917133 42.7048739, 0.7916207 42.704891, 0.7914874 42.7048812, 0.7914235 42.7048509, 0.7914177 42.7048047, 0.7919061 42.7043891)",,,,,
189325910,False,,Camin de Casau,residential,True,21.58,"LINESTRING (0.7921569 42.7044379, 0.792066 42.704438, 0.7919061 42.7043891)",,,,,
189325910,False,,Camin de Casau,residential,False,32.488,"LINESTRING (0.7921569 42.7044379, 0.7923664 42.7043851, 0.7924802 42.7043786, 0.7925395 42.7043918)",,,,,
94556076,False,,Carrèr des Arroquets,residential,True,20.871,"LINESTRING (0.7977864 42.7046259, 0.7975616 42.7045368)",,,,,
161442663,False,,Carrèr des Neres,residential,True,104.33000000000001,"LINESTRING (0.7977864 42.7046259, 0.7977697 42.7047877, 0.7973341 42.7054946)",30,,,,
161442670,False,,Carrèr Molinetes,residential,True,31.105,"LINESTRING (0.7937227 42.7046384, 0.7934911 42.7044164)",,,,,
161442677,False,,,residential,False,20.993,"LINESTRING (0.792684 42.7048954, 0.7928362 42.7050475)",,,,,
94556067,True,,Carrèr d'Anglada,residential,False,84.814,"LINESTRING (0.792684 42.7048954, 0.7928166 42.7048278, 0.7934911 42.7044164)",,,,,
161442677,False,,,residential,True,20.993,"LINESTRING (0.7928362 42.7050475, 0.792684 42.7048954)",,,,,
94556067,True,,Carrèr d'Anglada,residential,False,13.827,"LINESTRING (0.7920984 42.7051264, 0.7922676 42.7051281)",,,,,
500799351,False,,Carretera de Gausac,unclassified,False,89.634,"LINESTRING (0.7920984 42.7051264, 0.7921248 42.7050346, 0.7922164 42.7048558, 0.7925395 42.7043918)",,,1,5,
161442705,False,,Carrèr de Sarrahera,residential,False,27.482,"LINESTRING (0.7901524 42.7051736, 0.7901875 42.7054194)",,,,,
94556044,False,,Carrèr de Casau,residential,False,135.81900000000002,"LINESTRING (0.7901524 42.7051736, 0.7904791 42.705113, 0.7908056 42.7050095, 0.7910438 42.7048538, 0.7911816 42.7046844, 0.7912181 42.7046395, 0.7914358 42.7044762)",,,,,
161442722,False,,Carrèr de Sarrahera,residential,True,99.852,"LINESTRING (0.7901524 42.7051736, 0.7899538 42.7048489, 0.7899397 42.7045698, 0.7898656 42.7043128)",,,,,
161442705,False,,Carrèr de Sarrahera,residential,True,27.482,"LINESTRING (0.7901875 42.7054194, 0.7901524 42.7051736)",,,,,
161442698,False,,Carrèr de Sarrahera,residential,True,37.523,"LINESTRING (0.7901875 42.7054194, 0.7901046 42.7053917, 0.7898558 42.7055911)",,,,,
161442705,False,,Carrèr de Sarrahera,residential,False,82.21,"LINESTRING (0.7901875 42.7054194, 0.7899463 42.7057628, 0.789592 42.706001)",,,,,
161442663,False,,Carrèr des Neres,residential,False,104.33000000000001,"LINESTRING (0.7973341 42.7054946, 0.7977697 42.7047877, 0.7977864 42.7046259)",30,,,,
161442698,False,,Carrèr de Sarrahera,residential,False,37.523,"LINESTRING (0.7898558 42.7055911, 0.7901046 42.7053917, 0.7901875 42.7054194)",,,,,
161442705,False,,Carrèr de Sarrahera,residential,True,82.21,"LINESTRING (0.789592 42.706001, 0.7899463 42.7057628, 0.7901875 42.7054194)",,,,,
94556057,True,N-230,,primary,False,6.949,"LINESTRING (0.7931316 42.702974, 0.7931078 42.702914)",50,,,,
25772256,True,N-230,,primary,False,14.193000000000001,"LINESTRING (0.7931316 42.702974, 0.7931581 42.7029362, 0.7932023 42.7029087, 0.7932575 42.7028958)",40,roundabout,,,
169602394,True,N-230,Avinguda der Alcalde Calbetó Barra,primary,False,120.404,"LINESTRING (0.7942641 42.7039386, 0.7943375 42.7040066, 0.7943895 42.704055, 0.7945541 42.704208, 0.795178 42.704788)",50,,1,3.5,
"[161442694, 254847518]",True,,"['Carrèr Quate Lòcs', 'Carrèr Jaime II']",residential,False,181.78,"LINESTRING (0.795178 42.704788, 0.7957536 42.7044317, 0.7953387 42.7040794, 0.7951499 42.7038838, 0.7949063 42.7036316, 0.7948734 42.7035694)",,,,,
169602394,True,N-230,Avinguda der Alcalde Calbetó Barra,primary,False,25.628999999999998,"LINESTRING (0.795178 42.704788, 0.79522 42.7048275, 0.7953391 42.7049852)",50,,1,3.5,
25772255,True,N-230,Avinguda der Alcalde Calbetó Barra,primary,False,143.144,"LINESTRING (0.7953391 42.7049852, 0.7951666 42.7048566, 0.7942866 42.7040361, 0.7942336 42.7039878)",50,,1,3.5,
500799355,False,N-230,Avinguda der Alcalde Calbetó Barra,primary,False,80.255,"LINESTRING (0.7953391 42.7049852, 0.7954641 42.7051232, 0.7956035 42.7053183, 0.7956743 42.7054668, 0.79573 42.7056403)",50,,2,,
189324250,False,,,residential,True,58.335,"LINESTRING (0.7962502 42.7052955, 0.7958748 42.7055999, 0.79573 42.7056403)",,,,,
189324250,False,,,residential,False,58.335,"LINESTRING (0.79573 42.7056403, 0.7958748 42.7055999, 0.7962502 42.7052955)",,,,,
500799355,False,N-230,Avinguda der Alcalde Calbetó Barra,primary,True,80.255,"LINESTRING (0.79573 42.7056403, 0.7956743 42.7054668, 0.7956035 42.7053183, 0.7954641 42.7051232, 0.7953391 42.7049852)",50,,2,,
161442664,False,,Carrèr deth Bergàs,residential,False,84.987,"LINESTRING (0.7958262 42.7032834, 0.7958325 42.7033173, 0.7958505 42.7034151, 0.7958936 42.7040457)",,,,,
"[628131398, 189325903]",True,,"['Passeig de la Llibertat', ""Carrèr d'Anglada""]","['living_street', 'residential']",False,109.048,"LINESTRING (0.7958262 42.7032834, 0.7957196 42.7032912, 0.7956518 42.703126, 0.7956187 42.7031338, 0.7955756 42.7031394, 0.7948734 42.7035694)",,,,,
189324627,False,,,residential,True,72.521,"LINESTRING (0.7895384 42.7045789, 0.7895933 42.7045806, 0.7896231 42.7046125, 0.7896093 42.704668, 0.789527 42.7050027, 0.7895338 42.7050565, 0.7895956 42.7050918, 0.7896833 42.7051004)",,,,,
189324627,False,,,residential,False,72.521,"LINESTRING (0.7896833 42.7051004, 0.7895956 42.7050918, 0.7895338 42.7050565, 0.789527 42.7050027, 0.7896093 42.704668, 0.7896231 42.7046125, 0.7895933 42.7045806, 0.7895384 42.7045789)",,,,,
500799346,False,N-230,,primary,True,88.987,"LINESTRING (0.7896833 42.7051004, 0.789687 42.7050572, 0.7897372 42.7047307, 0.7898656 42.7043128)",70,,2,7,
161442674,False,,Carrèr de Pieda,residential,False,55.14,"LINESTRING (0.7965353 42.699998, 0.7970067 42.7003528)",,,,,
161442674,False,,Carrèr de Pieda,residential,True,6.171,"LINESTRING (0.7965353 42.699998, 0.7964879 42.6999548)",,,,,
"[441887253, 278775670]",False,,"['Carrèr de Frederic Mistral', 'Carrèr de Metdia']","['residential', 'living_street']",False,95.05,"LINESTRING (0.7965353 42.699998, 0.7962736 42.700166, 0.7959246 42.7004221, 0.7956484 42.7002998)",,,,,
189325908,False,,Carrèr deth Puntet,living_street,False,65.801,"LINESTRING (0.8008276 42.6999288, 0.8011863 42.7004586)",,,,,
161442659,True,,Carrèr der Aneto,residential,False,5.49,"LINESTRING (0.8006832 42.6999856, 0.8007416 42.6999612)",,,,,
189325909,False,,Carrèr deth Puntet,living_street,False,65.868,"LINESTRING (0.8006832 42.6999856, 0.801066 42.7005069)",,,,,
189325908,False,,Carrèr deth Puntet,living_street,True,65.801,"LINESTRING (0.8011863 42.7004586, 0.8008276 42.6999288)",,,,,
189325909,False,,Carrèr deth Puntet,living_street,True,65.868,"LINESTRING (0.801066 42.7005069, 0.8006832 42.6999856)",,,,,
"[161442667, 279054996]",False,,Plaça de Sant Antòni,residential,False,38.113,"LINESTRING (0.795356 42.7019912, 0.7950888 42.7021038, 0.7949323 42.7020859)",,,,,
254530142,True,,Carrèr Major,residential,False,67.769,"LINESTRING (0.795356 42.7019912, 0.7953427 42.7019691, 0.7953306 42.701949, 0.7951654 42.7017651, 0.7950072 42.7016242, 0.7948286 42.7015322)",,,,,
982837404,True,N-230,,primary,False,8.557,"LINESTRING (0.7932575 42.7028958, 0.7933098 42.7028983, 0.7933576 42.7029139)",40,roundabout,,,
94556057,True,N-230,,primary,False,25.508,"LINESTRING (0.7931078 42.702914, 0.7930702 42.7028111, 0.7930383 42.7026905)",50,,,,
254530087,True,,Carrèr de Montcorbison,residential,False,95.656,"LINESTRING (0.7931078 42.702914, 0.7929824 42.7029304, 0.7927627 42.7029591, 0.7925007 42.702997, 0.7922736 42.7030547, 0.792008 42.7031761)",,,,,
189325904,False,,Carrèr de Montcorbison,residential,False,82.78,"LINESTRING (0.7901466 42.704149, 0.7902421 42.7038391, 0.7902949 42.7037979, 0.7903641 42.703787, 0.7905243 42.7037819, 0.7907956 42.7037629)",,,,,
1211103507,False,,,residential,True,35.992,"LINESTRING (0.7964254 42.7027867, 0.7967715 42.7029869)",,,,,
1211103507,False,,,residential,False,35.992,"LINESTRING (0.7967715 42.7029869, 0.7964254 42.7027867)",,,,,
239278880,True,,,residential,False,91.048,"LINESTRING (0.7967715 42.7029869, 0.7970586 42.7031587, 0.7970218 42.7031908, 0.7965792 42.7035768)",,,,,
239278874,True,,,residential,False,65.444,"LINESTRING (0.7960989 42.703275, 0.7962963 42.7031147, 0.7965701 42.703031, 0.7967715 42.7029869)",,,,,
1211103504,True,,Camin Reiau,residential,False,18.421,"LINESTRING (0.7960989 42.703275, 0.7959301 42.7032673, 0.7958739 42.7032648)",,,,,
"[157748897, 1240504748, 157748884, 132615748]",False,,"['Carrèr des Arroquets', 'Camin Reiau']",residential,True,128.84300000000002,"LINESTRING (0.7965792 42.7035768, 0.7966747 42.7037015, 0.797063 42.7042084, 0.7971629 42.7043492, 0.7971918 42.70439, 0.7973726 42.7044623, 0.7973927 42.704473, 0.7974602 42.7045061)",,,,,yes
1211103504,True,,Camin Reiau,residential,False,51.667,"LINESTRING (0.7965792 42.7035768, 0.7964055 42.7034578, 0.7960989 42.703275)",,,,,
254847575,False,,Carrèr de Frederic Mistral,living_street,False,14.013,"LINESTRING (0.7953322 42.7000987, 0.795439 42.7001973)",,,,,
254847575,False,,Carrèr de Frederic Mistral,living_street,True,5.562,"LINESTRING (0.7953322 42.7000987, 0.795294 42.7000573)",,,,,
278775672,False,,,living_street,True,84.57000000000001,"LINESTRING (0.7953322 42.7000987, 0.7954844 42.6999901, 0.7956251 42.6999591, 0.7958702 42.7000598, 0.7957954 42.7001505, 0.7956484 42.7002998)",,,,,
157748896,False,,Carrer de Naut,living_street,True,31.082,"LINESTRING (0.7947624 42.7001073, 0.7944078 42.7002084)",,,,,
157748896,False,,Carrer de Naut,living_street,False,39.215999999999994,"LINESTRING (0.7947624 42.7001073, 0.7951569 42.6999422, 0.7951795 42.6999329)",,,,,
278716551,False,,Carrèr Sasplans,living_street,False,52.324999999999996,"LINESTRING (0.7947624 42.7001073, 0.794847 42.7001593, 0.7949347 42.7001935, 0.7949835 42.7002125, 0.795294 42.7000573)",,,,,
254847575,False,,Carrèr de Frederic Mistral,living_street,True,20.56,"LINESTRING (0.7956484 42.7002998, 0.795439 42.7001973)",,,,,
278775672,False,,,living_street,False,84.57,"LINESTRING (0.7956484 42.7002998, 0.7957954 42.7001505, 0.7958702 42.7000598, 0.7956251 42.6999591, 0.7954844 42.6999901, 0.7953322 42.7000987)",,,,,
"[441887253, 278775670]",False,,"['Carrèr de Frederic Mistral', 'Carrèr de Metdia']","['living_street', 'residential']",True,95.05,"LINESTRING (0.7956484 42.7002998, 0.7959246 42.7004221, 0.7962736 42.700166, 0.7965353 42.699998)",,,,,
161442712,False,,Carrèr deth Montanero,residential,True,52.973,"LINESTRING (0.7932142 42.7010473, 0.79331 42.7012819, 0.7933977 42.7015042)",,,,,
94556067,True,,Carrèr d'Anglada,residential,False,42.746,"LINESTRING (0.7922676 42.7051281, 0.792684 42.7048954)",,,,,
254530131,False,,,residential,False,19.459,"LINESTRING (0.7922676 42.7051281, 0.7923046 42.7052243, 0.7923629 42.7052859)",,,,,
254530131,False,,,residential,True,19.459,"LINESTRING (0.7923629 42.7052859, 0.7923046 42.7052243, 0.7922676 42.7051281)",,,,,
254530142,True,,Carrèr Major,residential,False,15.018,"LINESTRING (0.7940281 42.7002424, 0.7940052 42.7001393, 0.7939985 42.7001091)",,,,,
254847517,False,,Carrer Lejau,residential,False,28.364,"LINESTRING (0.7940281 42.7002424, 0.7938257 42.7002457, 0.7936816 42.7002365)",,,,,
254847516,False,,Carrèr Baish,living_street,True,24.593999999999998,"LINESTRING (0.7947845 42.7002835, 0.7947058 42.7003167, 0.7945193 42.700388)",,,,,
256214010,False,,,living_street,True,10.264,"LINESTRING (0.7952406 42.7015145, 0.7953487 42.7014675)",,,,,
161442690,False,,Carrèr des Ticòs,residential,True,88.606,"LINESTRING (0.8005956 42.6988501, 0.8013925 42.6987826, 0.8014955 42.6989756)",,,,,
157748876,False,,Carrer Sarriulera,living_street,False,147.409,"LINESTRING (0.7941626 42.698745, 0.7941788 42.6988793, 0.7942137 42.6990457, 0.7942438 42.6991891, 0.7941834 42.6994786, 0.794169 42.6996708, 0.7942243 42.6999044, 0.7942857 42.7000526)",,,,,
278775674,False,,Camí des Plaus,living_street,True,106.525,"LINESTRING (0.7941626 42.698745, 0.7944322 42.6988418, 0.794574 42.698911, 0.794635 42.6989885, 0.7947158 42.6990545, 0.7948378 42.6990858, 0.7952963 42.6991238)",,,,3,
254847576,False,,Carrèr Major,residential,True,164.711,"LINESTRING (0.7934607 42.6987427, 0.7936817 42.6989301, 0.7938177 42.6991276, 0.7938732 42.6995104, 0.7939049 42.6996686, 0.7939621 42.6997023, 0.7939742 42.6998174, 0.7939484 42.699973, 0.7939985 42.7001091)",,,,,
254847575,False,,Carrèr de Frederic Mistral,living_street,False,5.562,"LINESTRING (0.795294 42.7000573, 0.7953322 42.7000987)",,,,,
254847575,False,,Carrèr de Frederic Mistral,living_street,True,16.7,"LINESTRING (0.795294 42.7000573, 0.7951795 42.6999329)",,,,,
278716551,False,,Carrèr Sasplans,living_street,True,52.324999999999996,"LINESTRING (0.795294 42.7000573, 0.7949835 42.7002125, 0.7949347 42.7001935, 0.794847 42.7001593, 0.7947624 42.7001073)",,,,,
254530142,True,,Carrèr Major,residential,False,24.955,"LINESTRING (0.7942588 42.7008927, 0.7941103 42.7006966)",,,,,
278716503,False,,Carrèr Cuert,residential,True,26.005,"LINESTRING (0.7942588 42.7008927, 0.7939496 42.700948)",,,,,
278716503,False,,Carrèr Cuert,residential,False,26.005,"LINESTRING (0.7939496 42.700948, 0.7942588 42.7008927)",,,,,
441885171,False,,Carrèr dera Tour,residential,False,11.411,"LINESTRING (0.7940021 42.7011498, 0.793962 42.7010515)",,,,,
441885171,False,,Carrèr dera Tour,residential,True,12.918,"LINESTRING (0.7940021 42.7011498, 0.7940272 42.7012645)",,,,,
278716548,False,,Carrèr dera Tour,residential,False,31.965000000000003,"LINESTRING (0.7940021 42.7011498, 0.7942659 42.7011001, 0.7943845 42.7011056)",,,,,
441885171,False,,Carrèr dera Tour,residential,False,12.918,"LINESTRING (0.7940272 42.7012645, 0.7940021 42.7011498)",,,,,
278775674,False,,Camí des Plaus,living_street,False,106.525,"LINESTRING (0.7952963 42.6991238, 0.7948378 42.6990858, 0.7947158 42.6990545, 0.794635 42.6989885, 0.794574 42.698911, 0.7944322 42.6988418, 0.7941626 42.698745)",,,,3,
161442721,False,,Carrèr Frederic Mistral,living_street,True,95.43499999999999,"LINESTRING (0.7950409 42.6996024, 0.7950887 42.6995937, 0.7954453 42.6995273, 0.7955255 42.6997365, 0.7955085 42.6997834, 0.7954579 42.6998199, 0.7951795 42.6999329)",,,,,
254847515,False,C-28,Avenguda de Castièro,primary,True,28.823,"LINESTRING (0.7936721 42.7028853, 0.7937178 42.7028653, 0.7939782 42.7027565)",,,,,
509143235,True,C-28,Avenguda de Castièro,primary,False,26.326999999999998,"LINESTRING (0.7936721 42.7028853, 0.793635 42.7029254, 0.7935101 42.7029944, 0.7934195 42.7030254)",,,,,
441885171,False,,Carrèr dera Tour,residential,True,11.411,"LINESTRING (0.793962 42.7010515, 0.7940021 42.7011498)",,,,,
254847517,False,,Carrer Lejau,residential,True,23.216,"LINESTRING (0.7934059 42.7001906, 0.7935397 42.7002235, 0.7936816 42.7002365)",,,,,
"[554626226, 169602394, 509210806, 509210807]",True,N-230,Avinguda der Alcalde Calbetó Barra,primary,False,121.475,"LINESTRING (0.7934066 42.7030529, 0.7934581 42.7031337, 0.7935235 42.7032475, 0.793679 42.7033926, 0.7938655 42.7035631, 0.7939136 42.7036081, 0.7941256 42.7038065, 0.7942641 42.7039386)",50,,"['1', '2']",3.5,
1255663330,True,N-230,,primary,False,11.93,"LINESTRING (0.7934066 42.7030529, 0.7933779 42.7030818, 0.7933381 42.7031023, 0.7932913 42.7031122)",40,roundabout,,,
1245642284,False,,Carrèr des Ticòs,residential,False,16.204,"LINESTRING (0.8015456 42.6991166, 0.8014955 42.6989756)",,,,,
122775115,False,C-28,Avenguda deth Pas d'Arró,primary,False,105.08,"LINESTRING (0.8015456 42.6991166, 0.8014854 42.6991285, 0.8013628 42.6991662, 0.8011622 42.6992227, 0.8006573 42.699432, 0.8005617 42.6994714, 0.800399 42.6995384)",,,2,,
842442612,False,,Carrèr deth Poi,residential,True,42.299,"LINESTRING (0.8000083 42.7007054, 0.7998293 42.700484, 0.7997407 42.7003798)",,,,,
"[161442728, 978248834, 961127398, 961127399]",False,,"[""Carrèr d'Arnals"", ""Plaça d'Arnals""]",residential,True,98.98599999999999,"LINESTRING (0.7967713 42.7024521, 0.7966364 42.7024511, 0.7965903 42.702452, 0.7962564 42.7022974, 0.7961105 42.702188, 0.795995 42.7021693, 0.7959043 42.7021385, 0.7957859 42.7020119)",,,,,
978248835,True,,Carrèr d'Arnals,residential,False,26.403000000000002,"LINESTRING (0.7967713 42.7024521, 0.7967776 42.7024358, 0.7967929 42.7024231, 0.7968142 42.7024166, 0.7968372 42.7024174, 0.7968575 42.7024256, 0.7968709 42.7024394, 0.7968749 42.7024561, 0.7968686 42.7024724, 0.7968533 42.7024851, 0.796832 42.7024916, 0.7968089 42.7024908, 0.7967887 42.7024826, 0.7967753 42.7024688, 0.7967713 42.7024521)",,roundabout,,,
