osmid,highway,oneway,reversed,length,name,geometry,tunnel,ref,junction,maxspeed
"[303410623, 303410655]",residential,False,True,108.561,"['Calle La Perola', 'Calle Nueva del Sur']","LINESTRING (-4.3560466 39.8615765, -4.3560944 39.8616463, -4.3564683 39.8621686, -4.3566041 39.8624515)",,,,
189230251,residential,False,True,15.946,Calle Santa Ana,"LINESTRING (-4.3536981 39.8629616, -4.353726 39.8628198)",,,,
189230250,residential,True,False,76.381,Calle Pez,"LINESTRING (-4.3577605 39.8647769, -4.3576237 39.8647811, -4.3574199 39.8651866, -4.3573884 39.8653318)",,,,
303410517,residential,True,False,164.405,Calle Las Monjas,"LINESTRING (-4.3577605 39.8647769, -4.357801 39.8645771, -4.3577315 39.8645035, -4.3576632 39.86442, -4.3575946 39.8643381, -4.3575299 39.8642519, -4.3574306 39.8641305, -4.3572643 39.8639761, -4.3570068 39.8638196, -4.3566683 39.8636816)",,,,
176022792,residential,True,False,48.757,Calle Don Lino Ramos,"LINESTRING (-4.3588885 39.865064, -4.3588177 39.8646289)",,,,
176022793,residential,True,False,60.301,Calle Caño Grande,"LINESTRING (-4.3588885 39.865064, -4.3593041 39.8649748, -4.3595703 39.8649219)",,,,
189223383,residential,True,False,13.21,Calle Tendezuelas,"LINESTRING (-4.3585206 39.8633791, -4.358469 39.8632671)",,,,
176024090,residential,False,True,31.684,,"LINESTRING (-4.3580979 39.8632598, -4.358469 39.8632671)",,,,
"[176024090, 303410660]",residential,False,"[False, True]",123.46000000000001,Calle Fernando de Rojas,"LINESTRING (-4.3580979 39.8632598, -4.3580564 39.8632181, -4.3576823 39.8632787, -4.3573271 39.8633363, -4.3567042 39.8634217)",,,,
303410592,residential,True,False,50.905,,"LINESTRING (-4.3580979 39.8632598, -4.3582056 39.8634487, -4.3585206 39.8633791)",,,,
23153088,residential,True,False,12.384999999999998,Calle Alfares,"LINESTRING (-4.360263 39.8667877, -4.3602276 39.8668561, -4.3602094 39.8668912)",,,,
189223382,residential,False,True,116.402,Calle Anastasio Oliva,"LINESTRING (-4.360263 39.8667877, -4.3603343 39.8667741, -4.3605554 39.8667317, -4.3613496 39.86633, -4.3614576 39.8663091)",,,,
189223281,secondary,True,False,304.494,Avenida de la Constitución,"LINESTRING (-4.361912 39.8627476, -4.3619662 39.8629874, -4.3619717 39.8630938, -4.3619145 39.8638863, -4.3618552 39.8648146, -4.3618316 39.865134, -4.3618026 39.8653973, -4.3617842 39.8654773)",,CM-4009,,
1001090280,residential,True,False,14.173,,"LINESTRING (-4.361912 39.8627476, -4.3619601 39.8627492, -4.3620162 39.8627331, -4.3620553 39.8627002)",,,circular,
