osmid,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,name
90056390,residential,,False,False,158.87,"LINESTRING (-3.5334157 40.3572852, -3.5335613 40.3572187, -3.5332547 40.3568294, -3.5329617 40.3569633, -3.5332683 40.3573526, -3.5334157 40.3572852)",,,Plaza de la Jara
90056390,residential,,False,True,158.87,"LINESTRING (-3.5334157 40.3572852, -3.5332683 40.3573526, -3.5329617 40.3569633, -3.5332547 40.3568294, -3.5335613 40.3572187, -3.5334157 40.3572852)",,,Plaza de la Jara
90056390,residential,,False,True,42.089999999999996,"LINESTRING (-3.5334157 40.3572852, -3.5336206 40.3575436, -3.5336712 40.3576098)",,,Plaza de la Jara
28344735,residential,,False,False,59.028,"LINESTRING (-3.536301 40.3536576, -3.536886 40.3533694)",4,,Calle de José Saramago
28344735,residential,,False,True,90.082,"LINESTRING (-3.536301 40.3536576, -3.5354011 40.3540889)",4,,Calle de José Saramago
90056387,residential,,False,True,42.535,"LINESTRING (-3.5268317 40.3518913, -3.526389 40.351711)",,,Plaza del Tomillo
90056387,residential,,False,False,156.961,"LINESTRING (-3.5268317 40.3518913, -3.5267438 40.3520166, -3.5272543 40.3522246, -3.527418 40.3519912, -3.5269076 40.3517832, -3.5268317 40.3518913)",,,Plaza del Tomillo
90056387,residential,,False,True,156.96099999999998,"LINESTRING (-3.5268317 40.3518913, -3.5269076 40.3517832, -3.527418 40.3519912, -3.5272543 40.3522246, -3.5267438 40.3520166, -3.5268317 40.3518913)",,,Plaza del Tomillo
90056323,residential,,True,False,240.637,"LINESTRING (-3.5321795 40.3521707, -3.5301318 40.3536701)",,,Calle de la Mimosa
410941764,tertiary,,True,False,151.794,"LINESTRING (-3.5321795 40.3521707, -3.5326557 40.3526072, -3.5328158 40.3527626, -3.5330798 40.3530348, -3.5332659 40.3532544)",1,30,Avenida de Pablo Iglesias
90056361,residential,,False,False,157.395,"LINESTRING (-3.5344875 40.356788, -3.5347156 40.3566844, -3.5345123 40.3564246, -3.5340555 40.3566321, -3.5342587 40.3568919, -3.5344875 40.356788)",,,Plaza de la Canela
90056361,residential,,False,True,157.395,"LINESTRING (-3.5344875 40.356788, -3.5342587 40.3568919, -3.5340555 40.3566321, -3.5345123 40.3564246, -3.5347156 40.3566844, -3.5344875 40.356788)",,,Plaza de la Canela
90056361,residential,,False,True,41.817,"LINESTRING (-3.5344875 40.356788, -3.5346923 40.3570502, -3.5347396 40.3571113)",,,Plaza de la Canela
90056356,residential,,False,True,43.614,"LINESTRING (-3.5274296 40.3510488, -3.5269757 40.3508639)",,,Plaza del Romero
90056356,residential,,False,False,151.783,"LINESTRING (-3.5274296 40.3510488, -3.5273016 40.3512314, -3.527641 40.3513697, -3.5278818 40.3510264, -3.5275424 40.3508882, -3.5274296 40.3510488)",,,Plaza del Romero
90056356,residential,,False,True,151.78300000000002,"LINESTRING (-3.5274296 40.3510488, -3.5275424 40.3508882, -3.5278818 40.3510264, -3.527641 40.3513697, -3.5273016 40.3512314, -3.5274296 40.3510488)",,,Plaza del Romero
90056243,residential,,False,True,41.373,"LINESTRING (-3.5286559 40.3525384, -3.528991 40.352809)",,,Plaza de la Menta
90056243,residential,,False,False,161.626,"LINESTRING (-3.5286559 40.3525384, -3.528854 40.3523959, -3.528573 40.3521689, -3.5281772 40.3524535, -3.5284582 40.3526805, -3.5286559 40.3525384)",,,Plaza de la Menta
90056243,residential,,False,True,161.626,"LINESTRING (-3.5286559 40.3525384, -3.5284582 40.3526805, -3.5281772 40.3524535, -3.528573 40.3521689, -3.528854 40.3523959, -3.5286559 40.3525384)",,,Plaza de la Menta
32646420,residential,,True,False,95.097,"LINESTRING (-3.5299019 40.3521443, -3.5307123 40.3515527)",,,Calle de la Primavera
90056209,residential,,False,False,40.647,"LINESTRING (-3.5299019 40.3521443, -3.5295764 40.3518758)",,,Plaza del Musgo
28331740,residential,,True,False,114.957,"LINESTRING (-3.5347396 40.3571113, -3.5348264 40.357072, -3.5358073 40.3566248, -3.5359031 40.3565796)",,,Calle de la Azalea
90056361,residential,,False,False,41.817,"LINESTRING (-3.5347396 40.3571113, -3.5346923 40.3570502, -3.5344875 40.356788)",,,Plaza de la Canela
238171111,residential,,False,False,48.644,"LINESTRING (-3.5312021 40.3576583, -3.5311545 40.357693, -3.530886 40.3580218)",,,Calle de los Eucaliptos
551061859,tertiary,,True,False,5.514,"LINESTRING (-3.5312021 40.3576583, -3.5312184 40.3576692, -3.5312379 40.3576764, -3.5312593 40.3576792)",,,Avenida de Ramón y Cajal
170351071,tertiary,,True,False,122.57199999999999,"LINESTRING (-3.5303468 40.3567191, -3.5303866 40.356736, -3.5304259 40.3567527, -3.5305019 40.3567844, -3.5305898 40.3568533, -3.5307445 40.3570264, -3.5308724 40.3571778, -3.5311419 40.3574955, -3.5311791 40.3575532, -3.5311918 40.3575911)",,,Avenida de Ramón y Cajal
1239432674,tertiary,roundabout,True,False,23.025,"LINESTRING (-3.5303468 40.3567191, -3.53043 40.3566919, -3.5305013 40.3566493, -3.5305559 40.3565942)",,,
195391582,residential,,True,False,55.486000000000004,"LINESTRING (-3.534473 40.3493097, -3.5341233 40.3495448, -3.5340468 40.3495996, -3.5340221 40.3496138, -3.5339774 40.3496348)",,,Ronda de Gloria Fuertes
197955192,residential,,True,False,89.236,"LINESTRING (-3.5343553 40.3502118, -3.5344341 40.3502349, -3.5344842 40.3502546, -3.534538 40.3502919, -3.5350893 40.3507744)",1,30,Avenida de José Hierro
1239432704,residential,roundabout,True,False,19.551000000000002,"LINESTRING (-3.5343553 40.3502118, -3.5344274 40.3501994, -3.5344761 40.3501739, -3.5345042 40.3501446, -3.5345205 40.3501085)",2,,
197955192,residential,,True,False,114.416,"LINESTRING (-3.5363587 40.352102, -3.5367915 40.3526682, -3.5368698 40.3528002, -3.5369567 40.352977, -3.5369599 40.3529927, -3.5369645 40.3530166)",1,30,Avenida de José Hierro
895318741,residential,roundabout,True,False,16.703,"LINESTRING (-3.5369645 40.3530166, -3.5369558 40.3530359, -3.5369458 40.353102, -3.5369658 40.3531634)",2,,
197955191,residential,,False,False,191.135,"LINESTRING (-3.5357382 40.3514046, -3.5356764 40.3514404, -3.5356498 40.3514549, -3.5356289 40.3514621, -3.5340013 40.3523728, -3.5339182 40.3524193)",,,Calle de Ángel González
197955192,residential,,True,False,93.69500000000001,"LINESTRING (-3.5357382 40.3514046, -3.5363056 40.3520399, -3.5363587 40.352102)",1,30,Avenida de José Hierro
197955192,residential,,True,False,89.076,"LINESTRING (-3.5350893 40.3507744, -3.5354178 40.351089, -3.5357382 40.3514046)",1,30,Avenida de José Hierro
197955196,residential,,True,False,190.725,"LINESTRING (-3.5350893 40.3507744, -3.5350325 40.3508104, -3.5350079 40.3508263, -3.5334388 40.3518248, -3.5333615 40.3518736)",,,Calle de Rosa Chacel
1239432701,residential,roundabout,True,False,16.323,"LINESTRING (-3.5338907 40.349641, -3.533817 40.3496823, -3.533773 40.3497517)",2,,
28332107,residential,roundabout,True,False,72.292,"LINESTRING (-3.5345155 40.3500844, -3.5345145 40.3500504, -3.5344945 40.3499672, -3.5344333 40.3498887, -3.534368 40.3498225, -3.5342448 40.3497384, -3.534088 40.3496583, -3.5339774 40.3496348)",2,,
195391582,residential,,True,False,196.092,"LINESTRING (-3.5345155 40.3500844, -3.5345826 40.3500136, -3.5346493 40.3499621, -3.5349546 40.3497407, -3.5350311 40.3496844, -3.5352809 40.3495008, -3.5353055 40.3494227, -3.5350912 40.3492591, -3.5348941 40.3491079, -3.5348537 40.3490912, -3.5348003 40.3490883, -3.5347456 40.349105, -3.5345293 40.3492714, -3.534473 40.3493097)",,,Ronda de Gloria Fuertes
892792478,tertiary,roundabout,True,False,44.638,"LINESTRING (-3.5283915 40.3543292, -3.5283291 40.3542638, -3.5282354 40.3541887, -3.528128 40.3541202, -3.5280055 40.3540616)",,,
195391580,residential,,True,False,184.092,"LINESTRING (-3.533773 40.3497742, -3.5337322 40.3498107, -3.5336636 40.3498723, -3.5336486 40.3498839, -3.5322777 40.3508803, -3.5322146 40.3509267)",,,Calle de Mario Vargas Llosa
1239432703,residential,roundabout,True,False,69.506,"LINESTRING (-3.533773 40.3497742, -3.5338019 40.3498699, -3.5338768 40.3499643, -3.5339699 40.3500584, -3.5340874 40.3501359, -3.5343001 40.3502148)",2,,
27936614,tertiary,,True,False,124.366,"LINESTRING (-3.531279 40.3575601, -3.5312302 40.3575261, -3.5311844 40.3574748, -3.5309284 40.357157, -3.5308036 40.357002, -3.5306674 40.3568225, -3.5306271 40.3567562, -3.5305809 40.3566535, -3.530569 40.3566253, -3.5305559 40.3565942)",,,Avenida de Ramón y Cajal
551061855,tertiary,,True,False,8.698,"LINESTRING (-3.531279 40.3575601, -3.5312448 40.3575601, -3.5312138 40.3575711, -3.5311918 40.3575911)",,,Avenida de Ramón y Cajal
551061854,tertiary,,True,False,7.928000000000001,"LINESTRING (-3.5312593 40.3576792, -3.5312901 40.3576753, -3.5313165 40.3576626, -3.5313344 40.3576432)",,,Avenida de Ramón y Cajal
551061857,tertiary,,True,False,7.936,"LINESTRING (-3.5311918 40.3575911, -3.5311831 40.357614, -3.5311868 40.3576376, -3.5312021 40.3576583)",,,Avenida de Ramón y Cajal
32683137,tertiary,roundabout,True,False,23.601,"LINESTRING (-3.530465 40.3562514, -3.5303779 40.356214, -3.5302804 40.356197, -3.5302024 40.35619)",,,
195391567,residential,,False,False,235.951,"LINESTRING (-3.5313596 40.351564, -3.5313317 40.351582, -3.5312175 40.3516537, -3.5294557 40.3529225, -3.5293302 40.3530164)",,,Calle del Pensamiento
895330015,tertiary,roundabout,True,False,60.33,"LINESTRING (-3.5313596 40.351564, -3.5314019 40.351622, -3.5314527 40.3516911, -3.531552 40.3517853, -3.5316478 40.3518505, -3.5316962 40.3518754, -3.5317651 40.3519055, -3.5318499 40.35194)",1,30,
32683151,tertiary,,True,False,4.261,"LINESTRING (-3.5284216 40.3543599, -3.5283915 40.3543292)",,,Avenida de Ramón y Cajal
410941762,tertiary,,True,False,259.812,"LINESTRING (-3.531457 40.3514342, -3.5314242 40.3514132, -3.5313395 40.3513619, -3.5310926 40.3512035, -3.5307498 40.35099, -3.5304444 40.3508118, -3.5301795 40.3506619, -3.5298543 40.350494, -3.5294253 40.3502872, -3.5289637 40.3500819)",1,30,Avenida de Pablo Iglesias
410941763,tertiary,roundabout,True,False,15.636,"LINESTRING (-3.531457 40.3514342, -3.5314192 40.351438, -3.5313533 40.3514758, -3.531337 40.3515229)",1,30,
895330015,tertiary,roundabout,True,False,1.385,"LINESTRING (-3.5318499 40.35194, -3.5318643 40.3519459)",1,30,
220949774,residential,,False,True,235.982,"LINESTRING (-3.5318499 40.35194, -3.5318265 40.3519579, -3.5317337 40.3520238, -3.5299278 40.3533348, -3.5298332 40.3534035)",,,Calle de la Vid
1176164242,tertiary,roundabout,True,False,2.444,"LINESTRING (-3.5320276 40.3518673, -3.532023 40.3518456)",1,30,
