osmid,oneway,ref,highway,reversed,length,geometry,lanes,name,maxspeed,bridge,junction,tunnel
154384241,True,,residential,False,49.259,"LINESTRING (-2.5289875 41.4845328, -2.5288194 41.4848118, -2.5287461 41.4849372)",1,Ronda de San Francisco,,,,
905261966,False,SC-SO-6,tertiary,False,55.363,"LINESTRING (-2.530003 41.484645, -2.5295546 41.4842775)",2,Calle de Antonio Machado,,,,
154384206,False,,residential,False,127.792,"LINESTRING (-2.530003 41.484645, -2.529976 41.4848339, -2.5301315 41.4853503, -2.5303552 41.4857462)",,Calle del Peñón de San Salvador,,,,
905261966,False,SC-SO-6,tertiary,True,91.311,"LINESTRING (-2.530003 41.484645, -2.5301691 41.4847812, -2.5306526 41.4851969, -2.5307336 41.4852569)",2,Calle de Antonio Machado,,,,
42987338,False,,residential,False,10.081,"LINESTRING (-2.5288539 41.4849784, -2.5287461 41.4849372)",,Calle de San Isidro,,,,
907858284,True,,residential,False,24.599,"LINESTRING (-2.5288539 41.4849784, -2.5289746 41.4847765)",1,Ronda de San Francisco,,,,
154384172,True,SC-SO-6,tertiary,False,18.514,"LINESTRING (-2.5309217 41.4851682, -2.5307336 41.4852569)",,,,,,
247957927,False,N-111,trunk,False,31.406,"LINESTRING (-2.5309217 41.4851682, -2.5310415 41.485436)",2,Avenida de Salazar y Torres,,,,
247957927,False,N-111,trunk,True,32.0,"LINESTRING (-2.5309217 41.4851682, -2.5308707 41.4850683, -2.5307845 41.4848994)",2,Avenida de Salazar y Torres,,,,
905261966,False,SC-SO-6,tertiary,True,32.472,"LINESTRING (-2.5307336 41.4852569, -2.5310415 41.485436)",2,Calle de Antonio Machado,,,,
905261966,False,SC-SO-6,tertiary,False,91.311,"LINESTRING (-2.5307336 41.4852569, -2.5306526 41.4851969, -2.5301691 41.4847812, -2.530003 41.484645)",2,Calle de Antonio Machado,,,,
664516377,False,SC-SO-3,tertiary,False,23.31,"LINESTRING (-2.5303552 41.4857462, -2.530116 41.485855)",2,Calle de San Salvador,,,,
664516377,False,SC-SO-3,tertiary,True,66.768,"LINESTRING (-2.5303552 41.4857462, -2.5310415 41.485436)",2,Calle de San Salvador,,,,
154384206,False,,residential,True,127.792,"LINESTRING (-2.5303552 41.4857462, -2.5301315 41.4853503, -2.529976 41.4848339, -2.530003 41.484645)",,Calle del Peñón de San Salvador,,,,
42987329,False,,residential,False,10.368,"LINESTRING (-2.5284653 41.4859554, -2.5283435 41.4859362)",2,Calle de Santa María de la Cabeza,,,,
907858280,True,,residential,False,113.839,"LINESTRING (-2.5284653 41.4859554, -2.5286702 41.4852856, -2.5288539 41.4849784)",1,Ronda de San Francisco,,,,
33244679,True,,residential,False,51.61,"LINESTRING (-2.5280613 41.4869678, -2.5280774 41.4870538, -2.5281558 41.4874265)",1,Ronda San Francisco,,,,
907858273,False,,residential,True,10.335,"LINESTRING (-2.5280613 41.4869678, -2.528127 41.4869536, -2.528181 41.4869434)",,Calle del Buen Maestro,,,,
"[554450280, 154384244]",False,,residential,"[False, True]",124.613,"LINESTRING (-2.5350353 41.4872611, -2.5350198 41.4872246, -2.5350464 41.4871848, -2.5352467 41.4870118, -2.5354307 41.4868203, -2.535533 41.4866564, -2.5357497 41.4864726, -2.5358105 41.4863952, -2.5357657 41.4863492)",,Plaza de San Vicente,,,,
903449643,False,SC-SO-5,tertiary,False,121.149,"LINESTRING (-2.5350353 41.4872611, -2.5348923 41.4873621, -2.5346888 41.4874956, -2.5344318 41.4876338, -2.5342002 41.4877297, -2.5340476 41.4877929, -2.5338399 41.4878704)",,Ronda del Duero,,,,
"[903449643, 910116431]",False,SC-SO-5,tertiary,True,422.9430000000001,"LINESTRING (-2.5350353 41.4872611, -2.5352507 41.4871091, -2.5360793 41.4865358, -2.5362869 41.4863672, -2.536458 41.4862156, -2.5365645 41.4861709, -2.5367294 41.4861317, -2.5372843 41.4860387, -2.5375611 41.4859507, -2.5379468 41.4858178, -2.5381285 41.4857681, -2.5382132 41.4857218, -2.5382665 41.4856519, -2.5382834 41.4855482, -2.5382746 41.4854742, -2.5382068 41.4849034, -2.5382059 41.4848404)",,Ronda del Duero,,,,
"[244495270, 28015422, 244495271]",True,,living_street,False,25.463,"LINESTRING (-2.5331761 41.4873181, -2.5331806 41.4872959, -2.5331858 41.4872817, -2.5331999 41.4872433, -2.5332057 41.4872265, -2.5332281 41.4871421, -2.533245 41.4870952)",,"['Plaza Mayor', 'Puerta de la Villa']",,,,building_passage
154384239,False,,residential,True,84.834,"LINESTRING (-2.5331761 41.4873181, -2.5334322 41.4874299, -2.5334588 41.4874973, -2.5336142 41.4876305, -2.5337013 41.48772, -2.5338112 41.4878329, -2.5338399 41.4878704)",,Travesía Rastro,,,,
"[904494451, 904494300]",True,SO-110,tertiary,False,14.831,"LINESTRING (-2.5344697 41.4896727, -2.5344251 41.4896824, -2.5343691 41.4896946, -2.5343072 41.489724)",,,,,,
907034946,False,,residential,True,69.367,"LINESTRING (-2.5380129 41.4898828, -2.5373268 41.4902364)",,Calle de Joaquín Turina,,,,
154384174,False,,residential,True,15.745,"LINESTRING (-2.531294 41.4898846, -2.5314741 41.4899276)",,Calle Henchidero,,,,
414111691,True,,residential,False,35.46,"LINESTRING (-2.531294 41.4898846, -2.5310627 41.4900232, -2.5309415 41.4900574)",,Calle Henchidero,,,,
904494453,False,N-111,trunk,True,18.895,"LINESTRING (-2.5343661 41.4898881, -2.5343072 41.489724)",2,Avenida de Soria,50,,,
24215037,True,SO-110,tertiary,False,22.134,"LINESTRING (-2.5343661 41.4898881, -2.5344825 41.489859, -2.5345373 41.4898384, -2.5345777 41.4897852)",,,,,,
904494450,False,N-111,trunk,False,96.803,"LINESTRING (-2.5343661 41.4898881, -2.5344853 41.4902203, -2.5346398 41.490734)",2,Avenida de Soria,50,,,
154384186,False,,residential,False,48.218,"LINESTRING (-2.5369413 41.4899129, -2.5373268 41.4902364)",,Calle de Isaac Albéniz,,,,
154384174,False,,residential,False,15.745,"LINESTRING (-2.5314741 41.4899276, -2.531294 41.4898846)",,Calle Henchidero,,,,
154384221,True,,residential,False,168.844,"LINESTRING (-2.5314741 41.4899276, -2.5315101 41.4898528, -2.5315938 41.489679, -2.5318352 41.4891775, -2.5320035 41.4889642, -2.5324171 41.4886064)",,Calle Henchidero,,,,
287382696,False,,residential,True,20.87,"LINESTRING (-2.5294699 41.490004, -2.529283 41.490129)",,Calle El Ferial,,,,
154384176,False,,residential,True,26.159,"LINESTRING (-2.5294699 41.490004, -2.529552 41.4899491, -2.5296222 41.4898976, -2.5296929 41.4898387)",,Calle El Ferial,,,,
414111691,True,,residential,False,25.85,"LINESTRING (-2.5309415 41.4900574, -2.5306511 41.4901394)",,Calle Henchidero,,,,
154384187,True,,residential,False,21.825,"LINESTRING (-2.5309415 41.4900574, -2.5308744 41.4901441, -2.5308951 41.4902389)",,Calle Henchidero,,,,
154384181,False,,residential,True,74.691,"LINESTRING (-2.5373268 41.4902364, -2.536588 41.4906171)",,Calle de Joaquín Turina,,,,
154384186,False,,residential,True,48.218,"LINESTRING (-2.5373268 41.4902364, -2.5369413 41.4899129)",,Calle de Isaac Albéniz,,,,
907034945,False,,residential,False,69.672,"LINESTRING (-2.5373268 41.4902364, -2.537874 41.4907103)",,Calle de Isaac Albéniz,,,,
907034946,False,,residential,False,69.367,"LINESTRING (-2.5373268 41.4902364, -2.5380129 41.4898828)",,Calle de Joaquín Turina,,,,
901785605,True,,residential,False,34.012,"LINESTRING (-2.5308951 41.4902389, -2.5312537 41.4903852)",,Calle Henchidero,,,,
154384197,False,,residential,True,52.616,"LINESTRING (-2.537874 41.4907103, -2.5373632 41.4909887)",,Calle de Manuel de Falla,,,,
907034945,False,,residential,True,69.672,"LINESTRING (-2.537874 41.4907103, -2.5373268 41.4902364)",,Calle de Isaac Albéniz,,,,
154384197,False,,residential,False,52.616,"LINESTRING (-2.5373632 41.4909887, -2.537874 41.4907103)",,Calle de Manuel de Falla,,,,
905613988,False,SO-110,tertiary,True,76.658,"LINESTRING (-2.5373632 41.4909887, -2.536588 41.4906171)",2,Calle de San Lázaro,,,,
903862293,False,,residential,False,52.711,"LINESTRING (-2.5347618 41.4840312, -2.5353834 41.4841199)",,Calle Junto a Campanario,,,,
238382513,False,,residential,False,73.70499999999998,"LINESTRING (-2.5347618 41.4840312, -2.5347546 41.4842445, -2.5348149 41.4843168, -2.5348821 41.4843422, -2.5350273 41.4843279, -2.5352914 41.4843174)",,,,,,
"[903862296, 903862298]",True,,residential,False,82.181,"LINESTRING (-2.5347618 41.4840312, -2.5346943 41.4840182, -2.5343189 41.4840104, -2.5343135 41.4844159)",1,"['Calle Fortaleza', 'Calle Junto a Campanario']",,,,
38658067,False,,residential,False,35.629,"LINESTRING (-2.5352914 41.4843174, -2.5350949 41.484602)",,Calle Campanario,,,,
38658067,False,,residential,True,23.26,"LINESTRING (-2.5352914 41.4843174, -2.5353834 41.4841199)",,Calle Campanario,,,,
238382513,False,,residential,True,73.70500000000001,"LINESTRING (-2.5352914 41.4843174, -2.5350273 41.4843279, -2.5348821 41.4843422, -2.5348149 41.4843168, -2.5347546 41.4842445, -2.5347618 41.4840312)",,,,,,
238382499,False,,residential,False,32.054,"LINESTRING (-2.534698 41.4844272, -2.5343135 41.4844159)",,Calle Fortaleza,,,,
238382506,False,,residential,False,50.499,"LINESTRING (-2.5323759 41.4847441, -2.5320852 41.4850358, -2.532122 41.4851216)",,Campo del Toro,,,,
903862128,False,,residential,True,49.422,"LINESTRING (-2.5330453 41.4848924, -2.533101 41.4850243, -2.5331452 41.4851584, -2.5331815 41.4853081, -2.5331966 41.4853192)",,Calle Cuatro Cantones,,,,
"[902009776, 238382511]",False,,residential,True,30.075,"LINESTRING (-2.5322102 41.4865008, -2.5321771 41.4866299, -2.5321709 41.4866629, -2.5321716 41.486677, -2.5321753 41.4866945, -2.5321852 41.4867099, -2.5322001 41.4867191, -2.5322242 41.4867257, -2.532255 41.4867258)",,Plaza de Santa María,,,,
"[902009778, 902009775]",True,,residential,False,80.872,"LINESTRING (-2.5322102 41.4865008, -2.5321836 41.4864876, -2.53196 41.4862595, -2.5318585 41.4861741, -2.531785 41.4861236, -2.5316888 41.4860465, -2.531584 41.4859482)",1,"['Calle de San Andrés', 'Plaza de Santa María']",,,,
902009777,False,,residential,False,30.062,"LINESTRING (-2.532614 41.4866981, -2.532255 41.4867258)",,Plaza de Santa María,,,,
247957943,True,,residential,False,21.656000000000002,"LINESTRING (-2.532614 41.4866981, -2.5325646 41.4866847, -2.5325086 41.4866641, -2.5324586 41.4866413, -2.5323872 41.4866047)",1,Plaza de Santa María,,,,
902009777,False,,residential,True,30.062,"LINESTRING (-2.532255 41.4867258, -2.532614 41.4866981)",,Plaza de Santa María,,,,
"[902009776, 238382511]",False,,residential,False,30.075000000000003,"LINESTRING (-2.532255 41.4867258, -2.5322242 41.4867257, -2.5322001 41.4867191, -2.5321852 41.4867099, -2.5321753 41.4866945, -2.5321716 41.486677, -2.5321709 41.4866629, -2.5321771 41.4866299, -2.5322102 41.4865008)",,Plaza de Santa María,,,,
238382514,False,,residential,True,107.567,"LINESTRING (-2.532255 41.4867258, -2.5322801 41.4868238, -2.5323028 41.4869016, -2.5323135 41.4869384, -2.5324221 41.487026, -2.5326642 41.487099, -2.5330127 41.4870915, -2.5331954 41.4870943, -2.533245 41.4870952)",,Calle San Román,,,,
244495271,True,,living_street,False,33.21,"LINESTRING (-2.533245 41.4870952, -2.5333501 41.4868071)",,Plaza Mayor,,,,
238382514,False,,residential,False,107.56700000000001,"LINESTRING (-2.533245 41.4870952, -2.5331954 41.4870943, -2.5330127 41.4870915, -2.5326642 41.487099, -2.5324221 41.487026, -2.5323135 41.4869384, -2.5323028 41.4869016, -2.5322801 41.4868238, -2.532255 41.4867258)",,Calle San Román,,,,
28015427,False,,residential,False,20.569,"LINESTRING (-2.5313335 41.4878963, -2.5312527 41.4877215)",,Calle de San Pedro El Caído,,,,
28015427,False,,residential,True,87.46199999999999,"LINESTRING (-2.5313335 41.4878963, -2.5314852 41.4882729, -2.5316901 41.4886349)",,Calle de San Pedro El Caído,,,,
238382509,False,,residential,False,107.047,"LINESTRING (-2.5313335 41.4878963, -2.5306908 41.488154, -2.5303258 41.4883754, -2.5302872 41.4884334)",,Travesía de San Pedro el Caído,,,,
247957945,False,,residential,False,82.49,"LINESTRING (-2.5302872 41.4884334, -2.5309003 41.489016)",,Travesía de la Merced,,,,
"[247957936, 238382509]",False,,residential,False,145.118,"LINESTRING (-2.5302872 41.4884334, -2.5302241 41.4885234, -2.5300023 41.4886896, -2.5298056 41.4888192, -2.5299949 41.4891048, -2.5302223 41.4895249)",,"['Travesía de San Pedro el Caído', 'Calle Héroes de la Independencia']",,,,
238382509,False,,residential,True,107.047,"LINESTRING (-2.5302872 41.4884334, -2.5303258 41.4883754, -2.5306908 41.488154, -2.5313335 41.4878963)",,Travesía de San Pedro el Caído,,,,
247957945,False,,residential,True,82.49,"LINESTRING (-2.5309003 41.489016, -2.5302872 41.4884334)",,Travesía de la Merced,,,,
30539410,False,,residential,False,80.73400000000001,"LINESTRING (-2.5309003 41.489016, -2.5305914 41.4891829, -2.5302573 41.4895047, -2.5302223 41.4895249)",,Calle de la Merced,,,,
30539410,False,,residential,True,78.863,"LINESTRING (-2.5309003 41.489016, -2.5309553 41.4889863, -2.5312 41.4888209, -2.5316901 41.4886349)",,Calle de la Merced,,,,
30539410,False,,residential,False,56.231,"LINESTRING (-2.5302223 41.4895249, -2.5296929 41.4898387)",,Calle de la Merced,,,,
30539410,False,,residential,True,80.734,"LINESTRING (-2.5302223 41.4895249, -2.5302573 41.4895047, -2.5305914 41.4891829, -2.5309003 41.489016)",,Calle de la Merced,,,,
"[247957936, 238382509]",False,,residential,True,145.118,"LINESTRING (-2.5302223 41.4895249, -2.5299949 41.4891048, -2.5298056 41.4888192, -2.5300023 41.4886896, -2.5302241 41.4885234, -2.5302872 41.4884334)",,"['Travesía de San Pedro el Caído', 'Calle Héroes de la Independencia']",,,,
287382696,False,,residential,False,20.87,"LINESTRING (-2.529283 41.490129, -2.5294699 41.490004)",,Calle El Ferial,,,,
287382696,False,,residential,True,20.264,"LINESTRING (-2.529283 41.490129, -2.5290958 41.4902454)",,Calle El Ferial,,,,
238382502,False,,residential,False,76.99000000000001,"LINESTRING (-2.529283 41.490129, -2.5295512 41.490295, -2.5299909 41.4905742)",,Calle Tres Cruces,,,,
247957935,False,,residential,False,73.221,"LINESTRING (-2.5299909 41.4905742, -2.5306511 41.4901394)",,Calle Henchidero,,,,
238382502,False,,residential,True,76.99000000000001,"LINESTRING (-2.5299909 41.4905742, -2.5295512 41.490295, -2.529283 41.490129)",,Calle Tres Cruces,,,,
247957935,False,,residential,True,59.415000000000006,"LINESTRING (-2.5299909 41.4905742, -2.5296596 41.4907644, -2.5294277 41.4909021)",,Calle Henchidero,,,,
902009771,False,,residential,False,6.569,"LINESTRING (-2.5314604 41.4857541, -2.5314182 41.4857488, -2.5313828 41.4857436)",,Puerta Herreros,,,,
"[902009771, 672959463]",False,,residential,True,6.6419999999999995,"LINESTRING (-2.5314604 41.4857541, -2.5314983 41.485757, -2.5315396 41.485761)",,Puerta Herreros,,,,building_passage
42987331,True,,residential,False,88.532,"LINESTRING (-2.5290632 41.4895122, -2.5290163 41.4894556, -2.5287251 41.4887594)",1,Ronda San Francisco,,,,
247768285,True,,residential,False,11.571,"LINESTRING (-2.5290109 41.4896086, -2.5290632 41.4895122)",,Avenida de la Estación,,,,
33244679,True,,residential,False,35.751,"LINESTRING (-2.5290109 41.4896086, -2.5291294 41.4897214, -2.5293223 41.4898253)",1,Ronda San Francisco,,,,
247768285,True,,residential,False,25.441,"LINESTRING (-2.5288056 41.489778, -2.5290109 41.4896086)",,Avenida de la Estación,,,,
414111678,False,,residential,False,12.255,"LINESTRING (-2.5288056 41.489778, -2.5286595 41.489765)",,Avenida de la Estación,,,,
414111678,False,,residential,True,43.358,"LINESTRING (-2.5288056 41.489778, -2.5293223 41.4898253)",,Avenida de la Estación,,,,
902009794,False,,residential,True,53.2,"LINESTRING (-2.5292416 41.4857017, -2.5294398 41.4860973, -2.529481 41.4861439)",,Calle Tirso de Molina,,,,
28015380,False,,residential,True,13.111,"LINESTRING (-2.5345489 41.4914545, -2.5346414 41.4913591)",,Camino Viejo del Cubo de la Solana,,,,
268429954,True,,residential,False,31.785,"LINESTRING (-2.5345489 41.4914545, -2.5346313 41.4914131, -2.5347057 41.4914081, -2.534824 41.4914422, -2.534891 41.4914762)",,Camino Viejo del Cubo de la Solana,,,,
32744395,False,N-111,trunk,True,33.731,"LINESTRING (-2.534891 41.4914762, -2.5347902 41.4911824)",2,Avenida de Soria,50,,,
32744395,False,N-111,trunk,False,19.342,"LINESTRING (-2.53473 41.4910144, -2.5347902 41.4911824)",2,Avenida de Soria,50,,,
32744395,False,N-111,trunk,True,32.072,"LINESTRING (-2.53473 41.4910144, -2.5347204 41.4909846, -2.5346398 41.490734)",2,Avenida de Soria,50,,,
268429971,True,,residential,False,39.28,"LINESTRING (-2.53473 41.4910144, -2.5347064 41.4910865, -2.5346627 41.4911774, -2.5346414 41.4913591)",,Camino Viejo del Cubo de la Solana,,,,
28015380,False,,residential,False,13.111,"LINESTRING (-2.5346414 41.4913591, -2.5345489 41.4914545)",,Camino Viejo del Cubo de la Solana,,,,
28015380,False,,residential,True,23.23,"LINESTRING (-2.5346414 41.4913591, -2.5347902 41.4911824)",,Camino Viejo del Cubo de la Solana,,,,
901785606,False,,residential,False,70.15,"LINESTRING (-2.5299229 41.4914124, -2.5294277 41.4909021)",,Calle de Dulcinea,,,,
414111683,False,,residential,False,144.458,"LINESTRING (-2.5299229 41.4914124, -2.5303264 41.491137, -2.5304544 41.4910474, -2.5311871 41.4905231)",,,,,,
42987347,False,,residential,True,16.306,"LINESTRING (-2.5311871 41.4905231, -2.5312537 41.4903852)",,Calle Dulcinea,,,,
414111683,False,,residential,True,144.458,"LINESTRING (-2.5311871 41.4905231, -2.5304544 41.4910474, -2.5303264 41.491137, -2.5299229 41.4914124)",,,,,,
414111689,False,,residential,False,55.397,"LINESTRING (-2.5314216 41.489728, -2.5308624 41.4894583)",,Calle Henchidero,,,,
414111691,True,,residential,False,20.65,"LINESTRING (-2.5314216 41.489728, -2.531372 41.4898165, -2.531294 41.4898846)",,Calle Henchidero,,,,
414111689,False,,residential,True,55.397,"LINESTRING (-2.5308624 41.4894583, -2.5314216 41.489728)",,Calle Henchidero,,,,
554450280,False,,residential,True,25.541,"LINESTRING (-2.5357657 41.4863492, -2.5359964 41.4861979)",,Plaza de San Vicente,,,,
554450283,False,,residential,True,27.468,"LINESTRING (-2.5357657 41.4863492, -2.5355716 41.4861495)",,Postigo de San Vicente,,,,
"[554450280, 154384244]",False,,residential,"[False, True]",124.613,"LINESTRING (-2.5357657 41.4863492, -2.5358105 41.4863952, -2.5357497 41.4864726, -2.535533 41.4866564, -2.5354307 41.4868203, -2.5352467 41.4870118, -2.5350464 41.4871848, -2.5350198 41.4872246, -2.5350353 41.4872611)",,Plaza de San Vicente,,,,
554450280,False,,residential,False,25.541,"LINESTRING (-2.5359964 41.4861979, -2.5357657 41.4863492)",,Plaza de San Vicente,,,,
38658071,False,,residential,True,29.209,"LINESTRING (-2.5355716 41.4861495, -2.5352734 41.4862877)",,Calle Monjas,,,,
554450283,False,,residential,False,27.468,"LINESTRING (-2.5355716 41.4861495, -2.5357657 41.4863492)",,Postigo de San Vicente,,,,
38658071,False,,residential,False,152.002,"LINESTRING (-2.5355716 41.4861495, -2.5355974 41.486136, -2.5361667 41.4858377, -2.5366194 41.4855992, -2.5370218 41.4853237)",,Calle Monjas,,,,
42987333,False,,residential,True,66.941,"LINESTRING (-2.5337311 41.4841953, -2.5336795 41.4844127, -2.5336848 41.4844313, -2.5337311 41.4844687, -2.5337454 41.484503, -2.5337186 41.4847775)",,Calle Santo Domingo,,,,
901646473,False,,residential,False,48.376,"LINESTRING (-2.5294449 41.4849989, -2.5294105 41.4849287, -2.5289746 41.4847765)",,Calle de W.A. Mozart,,,,
907858284,True,,residential,False,56.914,"LINESTRING (-2.5289746 41.4847765, -2.5292572 41.4843105)",1,Ronda de San Francisco,,,,
901646473,False,,residential,True,48.376,"LINESTRING (-2.5289746 41.4847765, -2.5294105 41.4849287, -2.5294449 41.4849989)",,Calle de W.A. Mozart,,,,
287382696,False,,residential,False,20.264,"LINESTRING (-2.5290958 41.4902454, -2.529283 41.490129)",,Calle El Ferial,,,,
287382696,False,,residential,True,97.963,"LINESTRING (-2.5290958 41.4902454, -2.5289263 41.4903635, -2.5283022 41.4907984, -2.5282347 41.4908455)",,Calle El Ferial,,,,
901785609,False,,unclassified,True,18.975,"LINESTRING (-2.5290958 41.4902454, -2.5291564 41.4902986, -2.5292437 41.4903752)",,,,,,
901785609,False,,unclassified,False,18.975,"LINESTRING (-2.5292437 41.4903752, -2.5291564 41.4902986, -2.5290958 41.4902454)",,,,,,
902009763,False,,residential,False,61.381,"LINESTRING (-2.5318075 41.4849374, -2.5317156 41.4850941, -2.5316727 41.4851986, -2.5316298 41.4853553, -2.5314809 41.4853533)",,Calle del Moncayo,,,,
902009763,False,,residential,True,61.381,"LINESTRING (-2.5314809 41.4853533, -2.5316298 41.4853553, -2.5316727 41.4851986, -2.5317156 41.4850941, -2.5318075 41.4849374)",,Calle del Moncayo,,,,
"[902009772, 905261972, 905261973]",True,,residential,False,44.184,"LINESTRING (-2.5314809 41.4853533, -2.5314457 41.4854806, -2.5314146 41.4855998, -2.5313985 41.4856598, -2.5313918 41.4856864, -2.5313872 41.4857082, -2.5313845 41.4857272, -2.5313828 41.4857436)",1,Calle de la Caba,,,,
672959464,False,,residential,False,20.427999999999997,"LINESTRING (-2.5313828 41.4857436, -2.5313254 41.4857331, -2.5312566 41.4857178, -2.5312017 41.485705, -2.5311484 41.4856901)",,Puerta Herreros,,,,
902009771,False,,residential,True,6.569,"LINESTRING (-2.5313828 41.4857436, -2.5314182 41.4857488, -2.5314604 41.4857541)",,Puerta Herreros,,,,
903862129,False,,residential,False,12.952000000000002,"LINESTRING (-2.5337689 41.4852652, -2.5336472 41.4852682, -2.5336176 41.4852803)",,,,,,
38658072,False,,residential,False,34.609,"LINESTRING (-2.5360826 41.4857196, -2.5359047 41.4854697, -2.5358839 41.4854464)",,Calle Campaneros,,,,
38658063,True,,living_street,False,59.431,"LINESTRING (-2.5333026 41.4868071, -2.5332826 41.4868133, -2.5332594 41.4868152, -2.53324 41.486815, -2.53305 41.4868018, -2.5329612 41.4867878, -2.5326778 41.4867103, -2.532614 41.4866981)",,Calle de Justo y Sánchez,,,,
238382510,True,,residential,False,51.349000000000004,"LINESTRING (-2.5333026 41.4868071, -2.5332773 41.4867857, -2.533265 41.4867645, -2.5332597 41.4867399, -2.5332599 41.4867028, -2.5332502 41.4863548)",1,Calle Caballeros,,,,
672959464,False,,residential,True,20.427999999999997,"LINESTRING (-2.5311484 41.4856901, -2.5312017 41.485705, -2.5312566 41.4857178, -2.5313254 41.4857331, -2.5313828 41.4857436)",,Puerta Herreros,,,,
904494301,False,N-111,trunk,True,29.64,"LINESTRING (-2.5311484 41.4856901, -2.5311398 41.4856612, -2.5311193 41.4856106, -2.5310935 41.4855505, -2.5310663 41.4854899, -2.5310415 41.485436)",2,Avenida de Salazar y Torres,,,,
"[905261970, 905261971, 865273303]",False,N-111,trunk,False,58.358999999999995,"LINESTRING (-2.5311484 41.4856901, -2.5311546 41.4857108, -2.5311642 41.4857617, -2.5311687 41.4858153, -2.5312025 41.4861058, -2.5312149 41.4862123)",2,Calle del General Martínez,,,,
905261993,False,,residential,True,19.046,"LINESTRING (-2.5320738 41.4855941, -2.5322885 41.4855352)",2,Calle Guadalupe,,,,
905261992,True,,residential,False,32.865,"LINESTRING (-2.5320738 41.4855941, -2.5320047 41.4856131, -2.5317083 41.4857053)",1,Calle Guadalupe,,,,
28015337,False,SC-SO-6,tertiary,False,34.778,"LINESTRING (-2.528071 41.4830615, -2.5277894 41.4828306)",2,Calle de Antonio Machado,,,,
28015337,False,SC-SO-6,tertiary,True,4.94,"LINESTRING (-2.528071 41.4830615, -2.528111 41.4830943)",2,Calle de Antonio Machado,,,,
907858269,False,SC-SO-3,tertiary,True,9.356,"LINESTRING (-2.5279533 41.4867857, -2.5280147 41.4867861, -2.5280648 41.4867793)",2,Calle Carretera de Gómara,,,,
907858271,True,,residential,False,11.072000000000001,"LINESTRING (-2.5279533 41.4867857, -2.5279824 41.4867993, -2.528005 41.4868128, -2.5280272 41.4868285, -2.5280466 41.486854)",1,Ronda de San Francisco,,,,
33244679,True,,residential,False,12.716999999999999,"LINESTRING (-2.5280466 41.486854, -2.528048 41.4868675, -2.5280521 41.4869107, -2.5280613 41.4869678)",1,Ronda San Francisco,,,,
907858275,False,SC-SO-3,tertiary,False,34.398,"LINESTRING (-2.5284957 41.4865917, -2.5281426 41.4867521)",2,Calle de San Salvador,,,,
664516377,False,SC-SO-3,tertiary,True,95.997,"LINESTRING (-2.5284957 41.4865917, -2.5285335 41.4865744, -2.529481 41.4861439)",2,Calle de San Salvador,,,,
907858276,True,,residential,False,21.71,"LINESTRING (-2.5284957 41.4865917, -2.5284555 41.4865992, -2.5284213 41.4866023, -2.5283862 41.4866002, -2.5283464 41.4865888, -2.5283192 41.4865712, -2.5282979 41.486549, -2.5282892 41.486524)",1,Calle de San Salvador,,,,
907858281,True,,residential,False,10.306000000000001,"LINESTRING (-2.528155 41.4868415, -2.5281436 41.4868211, -2.5281362 41.4868003, -2.5281339 41.4867792, -2.5281426 41.4867521)",1,Ronda de San Francisco,,,,
76788132,False,,residential,True,47.213,"LINESTRING (-2.5283453 41.4869246, -2.5289109 41.4868969)",,Calle del Buen Maestro,,,,
907858277,False,,residential,False,13.848,"LINESTRING (-2.5283453 41.4869246, -2.5282827 41.4869308, -2.5282282 41.486937, -2.528181 41.4869434)",,Calle del Buen Maestro,,,,
907858278,True,,residential,False,18.987,"LINESTRING (-2.5283453 41.4869246, -2.5283136 41.4869208, -2.5282758 41.4869111, -2.5282171 41.486891, -2.5281861 41.4868723, -2.528155 41.4868415)",1,Calle del Buen Maestro,,,,
