osmid,oneway,name,highway,reversed,length,geometry,lanes,width,bridge,ref,maxspeed
199766134,False,Arramendi Bidea,unclassified,True,59.78199999999999,"LINESTRING (-2.1807973 43.0559027, -2.1807854 43.0558427, -2.1807903 43.0558126, -2.1808087 43.0557886, -2.1808429 43.0557703, -2.1808829 43.0557575, -2.1809345 43.0557501, -2.1809912 43.055754, -2.1810392 43.0557668, -2.1811201 43.0558104, -2.1811872 43.0558607, -2.181207 43.0558703, -2.1812284 43.0558759, -2.1812528 43.055878, -2.1812778 43.0558745, -2.1813101 43.0558672)",,3,,,
40772458,True,Joseba Rezola pasealekua,residential,False,88.448,"LINESTRING (-2.1838933 43.0534336, -2.183694 43.0532891, -2.1831996 43.0530664, -2.1829865 43.0530092)",1,,,,
"[41666160, 41689422, 41689423]",True,Joseba Rezola pasealekua,residential,False,119.056,"LINESTRING (-2.1810744 43.0527273, -2.1805095 43.0527231, -2.1802478 43.0527287, -2.1799753 43.0527406, -2.1798557 43.0527516, -2.1796149 43.0527845)",,,yes,,
199766158,False,Goiherri Kalea,residential,True,32.179,"LINESTRING (-2.1810744 43.0527273, -2.1810686 43.052757, -2.1810643 43.0527973, -2.1810623 43.0528158, -2.1810461 43.0529671, -2.1810409 43.0530156)",,,,,
400825530,False,Filipinak kalea,residential,False,41.898,"LINESTRING (-2.1734236 43.0577095, -2.1738045 43.0574555)",2,,,,
1112153189,False,Zeberioenea kalea,residential,True,53.20600000000001,"LINESTRING (-2.1754251 43.0576684, -2.1754355 43.0575268, -2.1754384 43.0574621, -2.1754613 43.0574026, -2.1754908 43.0573419, -2.1755176 43.0573007, -2.1755552 43.0572498, -2.1755905 43.0572163)",2,,,,
204421208,False,Zeberioenea kalea,residential,True,118.10500000000002,"LINESTRING (-2.1758031 43.0570225, -2.1758744 43.0569597, -2.1759817 43.0568656, -2.176089 43.0567598, -2.1762204 43.0566383, -2.1763089 43.0565579, -2.1763947 43.0564854, -2.1764698 43.0564423, -2.1765476 43.0563972, -2.1766469 43.0563561, -2.1767676 43.0563267, -2.176841 43.0563224)",,,,,
1112153189,False,Zeberioenea kalea,residential,False,27.62,"LINESTRING (-2.1758031 43.0570225, -2.1757429 43.0570753, -2.1756276 43.0571812, -2.1755905 43.0572163)",2,,,,
204421212,False,Iruburueta kalea,residential,True,218.88,"LINESTRING (-2.1755905 43.0572163, -2.1755123 43.0571792, -2.1754694 43.0571165, -2.1754881 43.057044, -2.1755498 43.0569577, -2.1756625 43.0568402, -2.1757349 43.0567559, -2.1758395 43.056654, -2.1759092 43.0565815, -2.1759683 43.0565168, -2.1760192 43.0564384, -2.1760675 43.0563482, -2.1761024 43.0562679, -2.176156 43.0561836, -2.1762204 43.056115, -2.1762955 43.0560288, -2.1763733 43.0559053, -2.1764564 43.0557564, -2.1765637 43.0555761, -2.1766046 43.055499)",,,,,
1112153189,False,Zeberioenea kalea,residential,False,53.206,"LINESTRING (-2.1755905 43.0572163, -2.1755552 43.0572498, -2.1755176 43.0573007, -2.1754908 43.0573419, -2.1754613 43.0574026, -2.1754384 43.0574621, -2.1754355 43.0575268, -2.1754251 43.0576684)",2,,,,
1112153189,False,Zeberioenea kalea,residential,True,27.62,"LINESTRING (-2.1755905 43.0572163, -2.1756276 43.0571812, -2.1757429 43.0570753, -2.1758031 43.0570225)",2,,,,
499466120,True,Kale Nagusia,residential,False,25.628,"LINESTRING (-2.1783775 43.0541905, -2.1781455 43.0542363, -2.1780704 43.0542356)",,,,,
224260941,True,Kale Nagusia,residential,False,30.829,"LINESTRING (-2.1780704 43.0542356, -2.1779833 43.0541374, -2.1778832 43.0540709, -2.1778073 43.0540446)",,,,,
288594225,True,Sanperio kalea,residential,False,25.840000000000003,"LINESTRING (-2.1798874 43.0546911, -2.1798711 43.0547556, -2.179843 43.0548447, -2.1798363 43.0549199)",,,,,
1127540512,False,Joaquín Ibarbia kalea,residential,True,41.45,"LINESTRING (-2.1813309 43.0546499, -2.1815946 43.0543308)",,,,,
30335109,False,Egutera bidea,residential,True,86.48500000000001,"LINESTRING (-2.1813309 43.0546499, -2.1811127 43.0545877, -2.1808691 43.0545233, -2.1806676 43.0544711, -2.1803227 43.0544027)",,,,,
1127540512,False,Joaquín Ibarbia kalea,residential,False,41.45,"LINESTRING (-2.1815946 43.0543308, -2.1813309 43.0546499)",,,,,
1127585366,False,Lapurdi kalea,residential,True,54.547,"LINESTRING (-2.1766046 43.055499, -2.177051 43.0558654)",,,,,
204421212,False,Iruburueta kalea,residential,False,218.87999999999997,"LINESTRING (-2.1766046 43.055499, -2.1765637 43.0555761, -2.1764564 43.0557564, -2.1763733 43.0559053, -2.1762955 43.0560288, -2.1762204 43.056115, -2.176156 43.0561836, -2.1761024 43.0562679, -2.1760675 43.0563482, -2.1760192 43.0564384, -2.1759683 43.0565168, -2.1759092 43.0565815, -2.1758395 43.056654, -2.1757349 43.0567559, -2.1756625 43.0568402, -2.1755498 43.0569577, -2.1754881 43.057044, -2.1754694 43.0571165, -2.1755123 43.0571792, -2.1755905 43.0572163)",,,,,
204421212,False,Iruburueta kalea,residential,True,24.312,"LINESTRING (-2.1766046 43.055499, -2.1766656 43.055384, -2.1766672 43.0552887)",,,,,
1127585366,False,Lapurdi kalea,residential,False,54.547,"LINESTRING (-2.177051 43.0558654, -2.1766046 43.055499)",,,,,
1128339708,True,,residential,False,186.213,"LINESTRING (-2.1793516 43.0513032, -2.178289 43.0516796, -2.1781415 43.0517423, -2.1781152 43.0517716, -2.1781045 43.0518108, -2.1781099 43.0518539, -2.1781286 43.0518912, -2.1781469 43.0519106, -2.1782491 43.0520188, -2.1785041 43.052289, -2.1784934 43.0523341)",,,,,
1128339708,True,,residential,False,23.801000000000002,"LINESTRING (-2.1784934 43.0523341, -2.1785631 43.0523557, -2.1786731 43.0524047, -2.1787394 43.0524474)",,,,,
1129322234,True,,residential,False,331.648,"LINESTRING (-2.1784934 43.0523341, -2.1783683 43.0523091, -2.1776172 43.0523248, -2.176657 43.0523914, -2.1766329 43.0524306, -2.1766651 43.0524894, -2.1767267 43.0525051, -2.1776119 43.0524404, -2.178387 43.0524267, -2.1785399 43.0524443, -2.1786579 43.0524639, -2.1787394 43.0524474)",,,,,
30782256,False,Nafarroa Beherea,residential,False,95.516,"LINESTRING (-2.1769467 43.0543979, -2.1769184 43.0546744, -2.176947 43.0547277, -2.1770071 43.0546999, -2.1771117 43.0545587, -2.1771909 43.0544453, -2.1769467 43.0543979)",,,,,
30782256,False,Nafarroa Beherea,residential,True,95.516,"LINESTRING (-2.1769467 43.0543979, -2.1771909 43.0544453, -2.1771117 43.0545587, -2.1770071 43.0546999, -2.176947 43.0547277, -2.1769184 43.0546744, -2.1769467 43.0543979)",,,,,
30782256,False,Nafarroa Beherea,residential,False,36.814,"LINESTRING (-2.1769467 43.0543979, -2.1767946 43.0543684, -2.1765076 43.0543163)",,,,,
