osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,junction,access,bridge
102676413,,Calle la Bastona,residential,False,True,111.259,"LINESTRING (-16.4888849 28.4239351, -16.4888109 28.4240168, -16.4883742 28.4240868, -16.4878314 28.4239198)",,,,,,
102693311,,Calle Lomo Zarzales,residential,False,True,22.643,"LINESTRING (-16.4958763 28.4237161, -16.4958112 28.4237983, -16.4957735 28.4238963)",,,,,,
102693315,,Calle Lomo Zarzales,residential,False,True,47.455999999999996,"LINESTRING (-16.4962735 28.4241038, -16.4962254 28.4240778, -16.4961261 28.4240887, -16.49601 28.42407, -16.4959176 28.4240368, -16.4958809 28.4239992, -16.4958629 28.4239539)",,,,,,
109376393,,,residential,True,False,35.202,"LINESTRING (-16.4962735 28.4241038, -16.4962044 28.42421, -16.4961331 28.4242794, -16.4960392 28.424337)",,,,,,
102693315,,Calle Lomo Zarzales,residential,False,True,10.838,"LINESTRING (-16.4958629 28.4239539, -16.4957735 28.4238963)",,,,,,
102693315,,Calle Lomo Zarzales,residential,False,False,47.456,"LINESTRING (-16.4958629 28.4239539, -16.4958809 28.4239992, -16.4959176 28.4240368, -16.49601 28.42407, -16.4961261 28.4240887, -16.4962254 28.4240778, -16.4962735 28.4241038)",,,,,,
102693316,,Calle Lomo Zarzales,residential,False,False,61.962,"LINESTRING (-16.4958629 28.4239539, -16.4960827 28.4238753, -16.4962356 28.4237851, -16.496311 28.4237208, -16.4963798 28.4236485)",,,,,,
102693316,,Calle Lomo Zarzales,residential,False,True,61.962,"LINESTRING (-16.4963798 28.4236485, -16.496311 28.4237208, -16.4962356 28.4237851, -16.4960827 28.4238753, -16.4958629 28.4239539)",,,,,,
102693313,,Calle Lomo Zarzales,residential,False,False,32.795,"LINESTRING (-16.4954444 28.423953, -16.4957735 28.4238963)",,,,,,
25631726,,Calle los Zarzales,unclassified,False,False,85.74799999999999,"LINESTRING (-16.4954444 28.423953, -16.4953082 28.4234326, -16.4953132 28.4231955)",,,,,,
25631726,,Calle los Zarzales,unclassified,False,True,69.224,"LINESTRING (-16.4954444 28.423953, -16.4955363 28.4242963, -16.4956647 28.4245414)",,,,,,
102693313,,Calle Lomo Zarzales,residential,False,True,32.795,"LINESTRING (-16.4957735 28.4238963, -16.4954444 28.423953)",,,,,,
102693315,,Calle Lomo Zarzales,residential,False,False,10.838,"LINESTRING (-16.4957735 28.4238963, -16.4958629 28.4239539)",,,,,,
102693311,,Calle Lomo Zarzales,residential,False,False,22.643,"LINESTRING (-16.4957735 28.4238963, -16.4958112 28.4237983, -16.4958763 28.4237161)",,,,,,
25640226,1,Calle Cala,residential,False,True,24.553,"LINESTRING (-16.494127 28.4238565, -16.4942046 28.4240665)",,,,,,
25631726,,Calle los Zarzales,unclassified,False,True,33.036,"LINESTRING (-16.4956647 28.4245414, -16.4957783 28.4248212)",,,,,,
109376392,,,residential,False,True,43.102,"LINESTRING (-16.4956647 28.4245414, -16.4960392 28.424337)",,,,,,
25631726,,Calle los Zarzales,unclassified,False,False,69.224,"LINESTRING (-16.4956647 28.4245414, -16.4955363 28.4242963, -16.4954444 28.423953)",,,,,,
109376392,,,residential,False,False,43.102,"LINESTRING (-16.4960392 28.424337, -16.4956647 28.4245414)",,,,,,
200303609,2,Carretera Provincial,secondary,False,True,22.387,"LINESTRING (-16.4948731 28.4250663, -16.4951018 28.4250572)",TF-217,,,,,
200303609,2,Carretera Provincial,secondary,False,False,54.05,"LINESTRING (-16.4948731 28.4250663, -16.4948291 28.4250678, -16.4946381 28.4250787, -16.4944787 28.4250854, -16.4943875 28.4250929, -16.4943219 28.4251001)",TF-217,,,,,
112693183,3,,residential,True,False,18.974999999999998,"LINESTRING (-16.4948695 28.4248957, -16.494873 28.4250114, -16.4948734 28.4250233, -16.4948731 28.4250663)",,,,,,
25640226,1,Calle Cala,residential,False,False,18.891,"LINESTRING (-16.4943219 28.4251001, -16.494387 28.4250211, -16.4944417 28.4249671)",,,,,,
200303609,2,Carretera Provincial,secondary,False,False,91.84400000000001,"LINESTRING (-16.4943219 28.4251001, -16.4942126 28.425113, -16.4940145 28.4251401, -16.4938506 28.4251587, -16.4938345 28.4251607, -16.4936978 28.4251781, -16.4934994 28.4251981, -16.4933903 28.4251991)",TF-217,,,,,
200303609,2,Carretera Provincial,secondary,False,True,54.05,"LINESTRING (-16.4943219 28.4251001, -16.4943875 28.4250929, -16.4944787 28.4250854, -16.4946381 28.4250787, -16.4948291 28.4250678, -16.4948731 28.4250663)",TF-217,,,,,
102982632,2,,residential,False,True,27.598,"LINESTRING (-16.4886688 28.4279859, -16.4886775 28.4279683, -16.4887257 28.4279131, -16.4888065 28.4278414, -16.4888509 28.4277979)",,,,,,
"[176118491, 403529206]",1,,tertiary,True,False,35.516,"LINESTRING (-16.4886688 28.4279859, -16.4886099 28.4279729, -16.4884322 28.4280814, -16.4884095 28.4281038, -16.4884007 28.4281489)",,,,,,
25640230,1,,tertiary,True,False,10.416,"LINESTRING (-16.4931345 28.426508, -16.4931291 28.4264771, -16.4931135 28.4264491, -16.4930891 28.4264264)",,,5,roundabout,,
544430757,1,,tertiary,True,False,35.255,"LINESTRING (-16.4931345 28.426508, -16.4931674 28.4264777, -16.4932059 28.4264486, -16.4932511 28.4264399, -16.4933238 28.4264486, -16.4934635 28.4264732)",,,,,,
25640230,1,,tertiary,True,False,3.858,"LINESTRING (-16.4929079 28.426545, -16.4929281 28.4265748)",,,5,roundabout,,
"[217912178, 371611414, 99321463]",1,,motorway_link,True,False,120.02000000000001,"LINESTRING (-16.4941764 28.4267241, -16.4934357 28.4267676, -16.4932872 28.4267757, -16.4932343 28.4267711, -16.4931851 28.426756, -16.4931498 28.426736, -16.4931222 28.4267174, -16.4930994 28.4266892, -16.4930882 28.4266268, -16.4930897 28.426589)",,,,,,
217912074,2,Autopista del Norte,motorway,True,False,175.601,"LINESTRING (-16.4941764 28.4267241, -16.4928823 28.42689, -16.4924014 28.4269627)",TF-5,120,,,,
217912070,2,Autopista del Norte,motorway,True,False,507.65400000000005,"LINESTRING (-16.4924014 28.4269627, -16.4918766 28.4270675, -16.4915266 28.4271601, -16.4912226 28.4272433, -16.4910312 28.4273014, -16.4907868 28.4273802, -16.4904133 28.4275068, -16.4899621 28.4276924, -16.4895873 28.4278625, -16.4893371 28.4279828, -16.4889308 28.4282021, -16.4886846 28.4283441, -16.4884101 28.4285125, -16.4880166 28.4287758, -16.4877799 28.4289393)",TF-5,120,,,,
"[217912155, 165278398, 371611415]",1,,motorway_link,True,False,166.582,"LINESTRING (-16.4913789 28.4273055, -16.491692 28.4272663, -16.4923872 28.4271245, -16.4927177 28.427072, -16.492784 28.4270763, -16.4928428 28.4270937, -16.4929021 28.4271392, -16.4929349 28.4272018, -16.49295 28.4272457)",,,4,,,
"[217912083, 444009046]",2,Autopista del Norte,motorway,True,False,280.392,"LINESTRING (-16.4913789 28.4273055, -16.4917714 28.427204, -16.4923707 28.427077, -16.4925028 28.4270518, -16.4928854 28.4269876, -16.4941897 28.4268265)",TF-5,120,,,,
"[444009042, 106938487]",2,Autopista del Norte,motorway,True,False,495.38599999999997,"LINESTRING (-16.487122 28.429633, -16.4871671 28.429593, -16.4872339 28.4295314, -16.4874165 28.4293642, -16.4875933 28.4292221, -16.4877193 28.4291191, -16.4878841 28.428994, -16.4881277 28.4288208, -16.4885147 28.4285699, -16.488813 28.4283888, -16.4891461 28.4281981, -16.4896391 28.4279517, -16.4902428 28.4276887, -16.4905688 28.4275645, -16.4909677 28.4274271, -16.4910902 28.4273909, -16.4913789 28.4273055)",TF-5,120,,,,
"[77770109, 417984133]",1,Calle Calvo Sotelo,residential,False,True,17.066,"LINESTRING (-16.4922358 28.4264237, -16.492291 28.4264598, -16.4923188 28.426486, -16.4923492 28.4265365)",,30,,,,
362866540,1,Calle Calvo Sotelo,residential,True,False,11.302,"LINESTRING (-16.4922358 28.4264237, -16.4922206 28.4263959, -16.4921993 28.4263627, -16.4921771 28.4263365)",,30,,,,
403529203,1,Calle la Cantera,residential,True,False,11.719,"LINESTRING (-16.4884007 28.4281489, -16.4884729 28.4281861, -16.488509 28.4281879)",,,,,,
477158713,1,Calle la Cantera,tertiary,True,False,14.111999999999998,"LINESTRING (-16.4884007 28.4281489, -16.4883913 28.42819, -16.4883836 28.4282236, -16.4883628 28.4282709)",,,,,,
200303609,2,Carretera Provincial,secondary,False,False,22.387,"LINESTRING (-16.4951018 28.4250572, -16.4948731 28.4250663)",TF-217,,,,,
200303609,2,Carretera Provincial,secondary,False,True,130.577,"LINESTRING (-16.4951018 28.4250572, -16.495743 28.4250213, -16.4958302 28.4250096, -16.4959199 28.4249831, -16.4959706 28.4249571, -16.4960445 28.4249027, -16.4961324 28.4248346, -16.4963067 28.4246924)",TF-217,,,,,
211512705,,Calle Puntilla,residential,False,False,54.292,"LINESTRING (-16.4951018 28.4250572, -16.4951328 28.425403, -16.4951787 28.4255385)",,,,,,
211512705,,Calle Puntilla,residential,False,True,54.292,"LINESTRING (-16.4951787 28.4255385, -16.4951328 28.425403, -16.4951018 28.4250572)",,,,,,
362324285,3,Carretera Provincial,secondary,False,True,15.538999999999998,"LINESTRING (-16.4918368 28.4253651, -16.4919415 28.4253414, -16.4919887 28.4253249)",TF-217,,,,,
362325607,3,Carretera España,secondary,False,False,21.3,"LINESTRING (-16.4918368 28.4253651, -16.4917899 28.4253705, -16.4917397 28.4253734, -16.49162 28.4253831)",TF-217,,,,,
355781435,1,,residential,False,True,24.423,"LINESTRING (-16.4893608 28.4252036, -16.4893884 28.4254219)",,,,,,
"[90317402, 363529981, 363529982, 414835991]",1,,residential,True,False,106.90299999999999,"LINESTRING (-16.4893608 28.4252036, -16.4894225 28.4251478, -16.4897639 28.4251223, -16.4897793 28.4251216, -16.4897877 28.4251212, -16.4900178 28.4251112, -16.4900542 28.4251502, -16.490065 28.4253606, -16.4900656 28.4253806, -16.4900681 28.4254195, -16.4900701 28.4254581)",,,,,,
"[363501353, 351961151]",2,Calle el Escobón,residential,False,True,52.913000000000004,"LINESTRING (-16.4938438 28.428173, -16.4939121 28.4283358, -16.4940887 28.4285952)",,,,,,
"[355355473, 99191233, 357883778, 355355476]","['1', '2']",Calle Almácigo,residential,False,False,127.236,"LINESTRING (-16.4950641 28.4270965, -16.4949221 28.4271137, -16.4948804 28.4271037, -16.4946128 28.4271401, -16.4945633 28.4271573, -16.4945168 28.4271919, -16.4944744 28.4272351, -16.4944127 28.4273036, -16.4943726 28.4273503, -16.4941135 28.4276362, -16.4940932 28.4277071)",,,5,,yes,
"[355355473, 357883778, 355355476, 99191233]","['1', '2']",Calle Almácigo,residential,False,True,127.236,"LINESTRING (-16.4940932 28.4277071, -16.4941135 28.4276362, -16.4943726 28.4273503, -16.4944127 28.4273036, -16.4944744 28.4272351, -16.4945168 28.4271919, -16.4945633 28.4271573, -16.4946128 28.4271401, -16.4948804 28.4271037, -16.4949221 28.4271137, -16.4950641 28.4270965)",,,5,,yes,
"[544429362, 357883781]",1,Calle Almácigo,residential,True,False,29.481,"LINESTRING (-16.4940932 28.4277071, -16.4940432 28.4278321, -16.4940208 28.4278922, -16.4939653 28.4279415)",,,,,yes,
"[363500543, 25640636, 357883775]",2,Calle Aderno,residential,False,False,147.802,"LINESTRING (-16.4961624 28.4284387, -16.4959586 28.4283098, -16.4958049 28.4282119, -16.4957196 28.4281876, -16.4956666 28.4281965, -16.4955867 28.4282406, -16.4954219 28.4283667, -16.4952723 28.4285144, -16.4950579 28.4288002)",,,,,,
25633094,2,Calle Tosca de la Iglesia,residential,False,False,124.09800000000001,"LINESTRING (-16.4912978 28.4253907, -16.491271 28.4253217, -16.4911969 28.4251374, -16.4911594 28.4250693, -16.4911111 28.4249814, -16.4910093 28.4248288, -16.4907169 28.424403)",,,,,,
362325604,2,Carretera España,secondary,False,False,87.778,"LINESTRING (-16.4912978 28.4253907, -16.4911961 28.425396, -16.4910449 28.4254038, -16.4909933 28.425406, -16.4908341 28.4254147, -16.4906965 28.4254221, -16.4904018 28.425438)",TF-217,,,,,
362325604,2,Carretera España,secondary,False,True,11.451,"LINESTRING (-16.4912978 28.4253907, -16.4913406 28.4253885, -16.4913639 28.4253874, -16.4913846 28.4253882, -16.4914147 28.4253864)",TF-217,,,,,
362325604,2,Carretera España,secondary,False,False,18.49,"LINESTRING (-16.4902587 28.4254463, -16.4900701 28.4254581)",TF-217,,,,,
362325604,2,Carretera España,secondary,False,True,14.024,"LINESTRING (-16.4902587 28.4254463, -16.4904018 28.425438)",TF-217,,,,,
357536547,2,Calle Bicacarera,tertiary,False,False,18.563,"LINESTRING (-16.4941498 28.4279022, -16.4939653 28.4279415)",,40,,,yes,
357536546,2,Calle Bicacarera,tertiary,False,True,68.298,"LINESTRING (-16.4941498 28.4279022, -16.4941943 28.4278965, -16.4942171 28.4278963, -16.4942523 28.4279061, -16.4943363 28.4279479, -16.494512 28.428154, -16.4945251 28.4281694, -16.4946339 28.4282982)",,40,,,yes,
544429363,1,Calle Almácigo,residential,True,False,23.198,"LINESTRING (-16.4941498 28.4279022, -16.4941181 28.4278738, -16.4941049 28.427835, -16.4940994 28.4277885, -16.4940932 28.4277071)",,,,,yes,
362325061,1,Rambla Doctor Pérez,secondary,True,False,17.563,"LINESTRING (-16.49162 28.4253831, -16.4915767 28.4254348, -16.491544 28.4254976, -16.4915362 28.4255213)",TF-213,,,,,
362325607,3,Carretera España,secondary,False,True,21.3,"LINESTRING (-16.49162 28.4253831, -16.4917397 28.4253734, -16.4917899 28.4253705, -16.4918368 28.4253651)",TF-217,,,,,
"[102681522, 362325771]",2,Carretera España,secondary,False,False,20.114,"LINESTRING (-16.49162 28.4253831, -16.4915293 28.4253793, -16.4914147 28.4253864)",TF-217,,,,,
"[362325059, 90317374]",1,Rambla Doctor Pérez,secondary,True,False,19.272,"LINESTRING (-16.4914147 28.4253864, -16.4915183 28.4254879, -16.4915362 28.4255213)",TF-213,,,,,
"[102681522, 362325771]",2,Carretera España,secondary,False,True,20.114,"LINESTRING (-16.4914147 28.4253864, -16.4915293 28.4253793, -16.49162 28.4253831)",TF-217,,,,,
362325604,2,Carretera España,secondary,False,False,11.451,"LINESTRING (-16.4914147 28.4253864, -16.4913846 28.4253882, -16.4913639 28.4253874, -16.4913406 28.4253885, -16.4912978 28.4253907)",TF-217,,,,,
452894421,1,Rambla Doctor Pérez,secondary,True,False,5.606,"LINESTRING (-16.4915362 28.4255213, -16.4915594 28.4255674)",TF-213,,,,,
362325060,2,Rambla Doctor Pérez,secondary,False,False,8.221,"LINESTRING (-16.4915594 28.4255674, -16.4915604 28.4255853, -16.4915607 28.4256009, -16.4915616 28.4256413)",TF-213,,,,,
362325063,1,Rambla Doctor Pérez,secondary,True,False,36.316,"LINESTRING (-16.4915594 28.4255674, -16.4915769 28.4255398, -16.4915895 28.4255112, -16.4916095 28.4254914, -16.491724 28.4254377, -16.4917571 28.4254205, -16.4917881 28.425405, -16.4918368 28.4253651)",TF-213,,,,,
"[362973257, 25640233, 362970474, 362973259, 362973258, 362970476]","['1', '2']","['Calle Calvo Sotelo', 'Plaza de Santa Úrsula']",residential,True,False,118.62700000000001,"LINESTRING (-16.4921771 28.4263365, -16.492197 28.4263141, -16.4922246 28.4262698, -16.4922284 28.4261363, -16.492235 28.4259024, -16.49218 28.4258013, -16.4921035 28.4256477, -16.4920654 28.4255652, -16.4920241 28.4254756, -16.4920058 28.4254362, -16.4919998 28.4254048, -16.4919887 28.4253249)",,30,,,,
25640227,,Calle Chapatal,residential,True,False,10.176,"LINESTRING (-16.4868687 28.4293495, -16.4868723 28.4293871, -16.4869038 28.4294332)",,,,,,
"[356733849, 403529207]",1,,tertiary,True,False,31.351999999999997,"LINESTRING (-16.488509 28.4281879, -16.488594 28.4281384, -16.4886595 28.4280998, -16.4886832 28.4280661, -16.4886861 28.4280221, -16.4886688 28.4279859)",,,,,,
"[403530867, 443466634, 403526107, 403526116]",2,Avenida las Palmeras,tertiary,False,False,130.765,"LINESTRING (-16.4900287 28.4272592, -16.4899972 28.4272787, -16.4899127 28.427309, -16.4895315 28.4274989, -16.4895172 28.4275054, -16.4890205 28.4277538, -16.4889176 28.4277986, -16.4888948 28.4278011, -16.4888509 28.4277979)",,,,,,
475010046,1,,tertiary,True,False,18.613,"LINESTRING (-16.4900287 28.4272592, -16.49006 28.4272782, -16.490098 28.427281, -16.4901324 28.4272667, -16.4901542 28.4272392, -16.4901574 28.4272059)",,,4.5,roundabout,,
90317386,2,Calle Casuarina,residential,False,False,39.373999999999995,"LINESTRING (-16.4900835 28.4271523, -16.4900812 28.4271174, -16.4900692 28.4270896, -16.4899528 28.4268189)",,,4,,,
475010046,1,,tertiary,True,False,16.057,"LINESTRING (-16.4900835 28.4271523, -16.4900476 28.4271612, -16.4900212 28.4271845, -16.4900114 28.4272229, -16.4900287 28.4272592)",,,4.5,roundabout,,
25640229,2,,tertiary,False,True,192.572,"LINESTRING (-16.4883628 28.4282709, -16.4880533 28.4285117, -16.4877601 28.4287343, -16.4874264 28.4289876, -16.4869254 28.4294148, -16.4869038 28.4294332)",,,,,,
477158711,1,,tertiary,True,False,17.021,"LINESTRING (-16.4883628 28.4282709, -16.4884578 28.428219, -16.488509 28.4281879)",,,,,,
25639612,1,Calle Carrero Blanco,residential,True,False,14.065000000000001,"LINESTRING (-16.490333 28.425549, -16.4903517 28.4255151, -16.4903699 28.4254861, -16.4904018 28.425438)",,,,,,
533892908,1,Calle Carrero Blanco,residential,True,False,13.544999999999998,"LINESTRING (-16.490333 28.425549, -16.4902905 28.4254861, -16.4902587 28.4254463)",,,,,,
"[362973256, 25640235, 362971014]",1,Calle Calvo Sotelo,residential,True,False,90.83399999999999,"LINESTRING (-16.4914714 28.4257756, -16.4915386 28.4259357, -16.4916238 28.4260102, -16.4916901 28.4260698, -16.4917642 28.4261587, -16.4918473 28.4263335, -16.4918898 28.4264009, -16.4919152 28.4264144, -16.4919452 28.4264231, -16.4919754 28.4264229)",,30,,,,
533895295,1,Rambla Doctor Pérez,secondary,True,False,20.304000000000002,"LINESTRING (-16.4914714 28.4257756, -16.4914995 28.4257611, -16.4915578 28.4257278, -16.4915736 28.4257044, -16.4915762 28.4256743, -16.4915616 28.4256413)",TF-213,,,,,
