osmid,oneway,lanes,ref,highway,reversed,length,name,geometry,bridge,tunnel,junction,maxspeed
253908840,True,,,residential,False,22.02,Calle del Ciprés,"LINESTRING (-3.6057426 39.459766, -3.6057486 39.4597223, -3.6057806 39.4595702)",,,,
253908830,False,,,residential,False,84.648,Calle Vertedera Baja,"LINESTRING (-3.6124492 39.4597685, -3.6116919 39.460256)",,,,
253908927,False,,,residential,False,42.132,Calle de Velázquez,"LINESTRING (-3.6124492 39.4597685, -3.6127835 39.4600459)",,,,
253908973,False,,,residential,False,15.073,Calle de la Orden de Rodas,"LINESTRING (-3.6024059 39.459824, -3.6022422 39.459873)",,,,
253908836,True,,,residential,False,103.792,Calle de Don Eulogio Merchán,"LINESTRING (-3.6048486 39.4598155, -3.6048771 39.4596996, -3.6050067 39.4592785, -3.6051626 39.4589153)",,,,
259910263,True,,,residential,False,77.312,Calle de Santiago Rusiñol,"LINESTRING (-3.6048486 39.4598155, -3.605079 39.4598276, -3.6052914 39.4598167, -3.6055787 39.4597945, -3.6057426 39.459766)",,,,
259886148,False,,,residential,True,27.363,Calle del Cristo de la Veracruz,"LINESTRING (-3.6070838 39.4598444, -3.6070424 39.4596004)",,,,
253908842,False,2,CM-4133a,tertiary,False,8.295,Calle de Sertorio,"LINESTRING (-3.6035135 39.459836, -3.6035185 39.4599105)",,,,
253908837,True,,,residential,False,39.54,Calle de los Espejos,"LINESTRING (-3.6035135 39.459836, -3.6037892 39.4598673, -3.6039704 39.4598797)",,,,
253908842,False,2,CM-4133a,tertiary,True,166.95299999999997,Calle de Sertorio,"LINESTRING (-3.6035135 39.459836, -3.6034653 39.4594686, -3.6034682 39.4589177, -3.6035315 39.4583385)",,,,
253908954,False,,,residential,False,43.867,Calle de la Orden de Calatrava,"LINESTRING (-3.6022422 39.459873, -3.6024071 39.4602464)",,,,
253908954,False,,,residential,True,46.076,Calle de la Orden de Calatrava,"LINESTRING (-3.6022422 39.459873, -3.602069 39.4594808)",,,,
253908973,False,,,residential,False,53.516,Calle de la Orden de Rodas,"LINESTRING (-3.6022422 39.459873, -3.601661 39.460047)",,,,
253908973,False,,,residential,True,15.073,Calle de la Orden de Rodas,"LINESTRING (-3.6022422 39.459873, -3.6024059 39.459824)",,,,
"[253908837, 1067940502]",True,,,residential,False,75.862,Calle de los Espejos,"LINESTRING (-3.6039704 39.4598797, -3.6041601 39.45986, -3.6043498 39.4598622, -3.6044485 39.4598528, -3.6045112 39.4598469, -3.6047179 39.4598251, -3.6048486 39.4598155)",,,,
253908963,False,,,residential,False,110.34400000000001,Calle de San Cristobal,"LINESTRING (-3.6039704 39.4598797, -3.6040582 39.4605203, -3.6036108 39.460564)",,,,
253908842,False,2,CM-4133a,tertiary,False,73.097,Calle de Sertorio,"LINESTRING (-3.6035185 39.4599105, -3.6036108 39.460564)",,,,
253908842,False,2,CM-4133a,tertiary,True,8.295,Calle de Sertorio,"LINESTRING (-3.6035185 39.4599105, -3.6035135 39.459836)",,,,
253909046,True,,,residential,False,45.572,Calle de la Gata,"LINESTRING (-3.6035185 39.4599105, -3.6030242 39.4600599)",,,,
253908927,False,,,residential,True,42.132,Calle de Velázquez,"LINESTRING (-3.6127835 39.4600459, -3.6124492 39.4597685)",,,,
253908875,False,,,residential,True,45.303,Calle de la Orden de Rodas,"LINESTRING (-3.601661 39.460047, -3.6018553 39.4604258)",,,,
253908973,False,,,residential,False,11.453,Calle de la Orden de Rodas,"LINESTRING (-3.601661 39.460047, -3.6015366 39.4600842)",,,,
253908973,False,,,residential,True,53.516,Calle de la Orden de Rodas,"LINESTRING (-3.601661 39.460047, -3.6022422 39.459873)",,,,
253909046,True,,,residential,False,56.892,Calle de la Gata,"LINESTRING (-3.6030242 39.4600599, -3.6024071 39.4602464)",,,,
253909013,True,,,residential,False,94.212,Calle Ancha Vieja,"LINESTRING (-3.6030242 39.4600599, -3.6026324 39.4592906, -3.6026214 39.4592718)",,,,
253908973,False,,,residential,True,11.453,Calle de la Orden de Rodas,"LINESTRING (-3.6015366 39.4600842, -3.601661 39.460047)",,,,
253908954,False,,,residential,True,43.867,Calle de la Orden de Calatrava,"LINESTRING (-3.6024071 39.4602464, -3.6022422 39.459873)",,,,
253909046,True,,,residential,False,4.545,Calle de la Gata,"LINESTRING (-3.6024071 39.4602464, -3.6023578 39.4602613)",,,,
253908830,False,,,residential,True,84.648,Calle Vertedera Baja,"LINESTRING (-3.6116919 39.460256, -3.6124492 39.4597685)",,,,
253909000,False,,,residential,True,38.234,Calle de la Hiedra,"LINESTRING (-3.6116919 39.460256, -3.6119978 39.4605059)",,,,
253908830,False,,,residential,False,130.68200000000002,Calle Vertedera Baja,"LINESTRING (-3.6116919 39.460256, -3.6106131 39.4609569, -3.6105826 39.4609767, -3.6105526 39.4609962, -3.6105273 39.4610128)",,,,
253908895,False,,,residential,False,279.282,Calle de la Orden de Calatrava,"LINESTRING (-3.6023578 39.4602613, -3.603391 39.4626429)",,,,
253909046,True,,,residential,False,40.759,Calle de la Gata,"LINESTRING (-3.6023578 39.4602613, -3.6019207 39.4604044)",,,,
253908933,False,,,residential,False,83.302,Calle del Fray Fortunato,"LINESTRING (-3.6086488 39.4603761, -3.6086638 39.4602597, -3.6085637 39.459864, -3.6085011 39.4597007, -3.6084796 39.4596444)",,,,
259886143,False,,,residential,False,141.678,Calle Vertedera Alta,"LINESTRING (-3.6086488 39.4603761, -3.6087365 39.4604286, -3.6088271 39.4604352, -3.6089602 39.4603608, -3.6090593 39.4602406, -3.6091896 39.4601444, -3.6094594 39.4599699, -3.6098522 39.4597159, -3.6098943 39.4596888)",,,,
"[259886145, 253908917]",False,,,residential,True,107.988,"['Plaza de Vicente Figueroa', 'Calle de Florinda']","LINESTRING (-3.6086488 39.4603761, -3.6085865 39.460363, -3.6085044 39.4604002, -3.6083061 39.4605313, -3.6081617 39.460656, -3.6080966 39.46075, -3.607989 39.4608833, -3.607805 39.4610451)",,,,
253909035,False,,,residential,True,106.56,Calle de la Orden de Santiago,"LINESTRING (-3.6019207 39.4604044, -3.6022983 39.4613173)",,,,
253909046,True,,,residential,False,6.098,Calle de la Gata,"LINESTRING (-3.6019207 39.4604044, -3.6018553 39.4604258)",,,,
253908875,False,,,residential,False,45.303,Calle de la Orden de Rodas,"LINESTRING (-3.6018553 39.4604258, -3.601661 39.460047)",,,,
253909046,True,,,residential,False,5.429,Calle de la Gata,"LINESTRING (-3.6018553 39.4604258, -3.6017971 39.4604449)",,,,
253908839,True,,,residential,False,84.653,Calle de Goya,"LINESTRING (-3.6119978 39.4605059, -3.6127835 39.4600459)",,,,
253909000,False,,,residential,False,38.234,Calle de la Hiedra,"LINESTRING (-3.6119978 39.4605059, -3.6116919 39.460256)",,,,
700192895,False,,,living_street,True,55.568,Plaza España,"LINESTRING (-3.6066999 39.4604983, -3.6067583 39.4604551, -3.6067644 39.4604146, -3.6067228 39.460354, -3.6066504 39.4602315, -3.6065472 39.4600554)",,,,
253908865,False,,,residential,False,51.306,Callejón del Cid,"LINESTRING (-3.6077564 39.4605356, -3.6072174 39.4607349)",,,,
253908842,False,2,CM-4133a,tertiary,True,73.097,Calle de Sertorio,"LINESTRING (-3.6036108 39.460564, -3.6035185 39.4599105)",,,,
253908842,False,2,CM-4133a,tertiary,False,162.473,Calle de Sertorio,"LINESTRING (-3.6036108 39.460564, -3.603689 39.4611192, -3.6037198 39.461241, -3.6037508 39.4613476, -3.6037803 39.4614147, -3.6038091 39.4614706, -3.6038504 39.4615343, -3.6038929 39.4615848, -3.6039728 39.4616551, -3.6040515 39.461716, -3.6041902 39.4617969, -3.6042873 39.4618521)",,,,
253908963,False,,,residential,True,110.34400000000001,Calle de San Cristobal,"LINESTRING (-3.6036108 39.460564, -3.6040582 39.4605203, -3.6039704 39.4598797)",,,,
253908865,False,,,residential,True,51.306,Callejón del Cid,"LINESTRING (-3.6072174 39.4607349, -3.6077564 39.4605356)",,,,
700192892,False,,,residential,False,60.70099999999999,Calle del Arco,"LINESTRING (-3.6072174 39.4607349, -3.6073651 39.4609923, -3.6075122 39.4611513, -3.6075744 39.4612008)",,,,
"[253909001, 700192892]",False,,,residential,True,45.752,Calle del Arco,"LINESTRING (-3.6072174 39.4607349, -3.6069708 39.4604219, -3.6069529 39.4604034, -3.6069336 39.4603872)",,building_passage,,
253908912,False,,,residential,True,32.646,Plaza de San Juán Bautista de Jerusalén,"LINESTRING (-3.6105273 39.4610128, -3.6107625 39.4612435)",,,,
253908830,False,,,residential,False,23.807,Calle Vertedera Baja,"LINESTRING (-3.6105273 39.4610128, -3.6104946 39.4610345, -3.6104791 39.4610446, -3.6103372 39.4611369, -3.6103155 39.461151)",,,,
253908830,False,,,residential,True,130.682,Calle Vertedera Baja,"LINESTRING (-3.6105273 39.4610128, -3.6105526 39.4609962, -3.6105826 39.4609767, -3.6106131 39.4609569, -3.6116919 39.460256)",,,,
253908839,True,,,residential,False,92.75,Calle de Goya,"LINESTRING (-3.6111449 39.4610179, -3.6119978 39.4605059)",,,,
259942514,False,,,residential,True,166.913,Calle de Lope de Vega,"LINESTRING (-3.6111449 39.4610179, -3.6113849 39.4612078, -3.6117348 39.4614509, -3.6118871 39.4615278, -3.6121219 39.4615902, -3.6122966 39.4616154, -3.6124709 39.4615797, -3.6127412 39.461478, -3.612777 39.4614628)",,,,
"[259886145, 253908917]",False,,,residential,False,107.988,"['Plaza de Vicente Figueroa', 'Calle de Florinda']","LINESTRING (-3.607805 39.4610451, -3.607989 39.4608833, -3.6080966 39.46075, -3.6081617 39.460656, -3.6083061 39.4605313, -3.6085044 39.4604002, -3.6085865 39.460363, -3.6086488 39.4603761)",,,,
253909063,True,,,residential,False,18.443,Plaza de Vicente Figueroa,"LINESTRING (-3.607805 39.4610451, -3.6077388 39.461089, -3.6076453 39.461156)",,,,
253908911,False,,,residential,False,32.194,Plaza de San Juán Bautista de Jerusalén,"LINESTRING (-3.6103155 39.461151, -3.6105309 39.461388)",,,,
"[259942518, 253908830]",False,,,residential,"[False, True]",77.892,"['Calle Vertedera Baja', 'Calle del Vinagre']","LINESTRING (-3.6103155 39.461151, -3.6102922 39.4611661, -3.6100215 39.4613421, -3.6098792 39.4614245, -3.6100675 39.4616478)",,,,
253908830,False,,,residential,True,23.807000000000002,Calle Vertedera Baja,"LINESTRING (-3.6103155 39.461151, -3.6103372 39.4611369, -3.6104791 39.4610446, -3.6104946 39.4610345, -3.6105273 39.4610128)",,,,
259886134,True,,CM-4133a,tertiary,False,6.0,Avenida de Castilla La Mancha,"LINESTRING (-3.6076297 39.4611678, -3.6075744 39.4612008)",,,,
253908824,True,1,CM-4133a,tertiary,False,12.963000000000001,,"LINESTRING (-3.6076297 39.4611678, -3.6076105 39.4612037, -3.6076186 39.461242, -3.6076518 39.4612713)",,,roundabout,
253908824,True,1,CM-4133a,tertiary,False,1.473,,"LINESTRING (-3.6077796 39.4611749, -3.6077693 39.4611643)",,,roundabout,
259886134,True,,CM-4133a,tertiary,False,24.767000000000003,Avenida de Castilla La Mancha,"LINESTRING (-3.6075744 39.4612008, -3.6075491 39.4612158, -3.6074415 39.4612901, -3.607365 39.4613535)",,,,
700192892,False,,,residential,True,60.701,Calle del Arco,"LINESTRING (-3.6075744 39.4612008, -3.6075122 39.4611513, -3.6073651 39.4609923, -3.6072174 39.4607349)",,,,
253908840,True,,,residential,False,166.792,Calle del Ciprés,"LINESTRING (-3.6052339 39.4612052, -3.6052539 39.4611319, -3.6053522 39.460776, -3.605457 39.4605159, -3.6056665 39.4601486, -3.6057175 39.4599475, -3.6057426 39.459766)",,,,
253908999,False,,,residential,False,75.119,Calle de la Higuera,"LINESTRING (-3.6052339 39.4612052, -3.6050172 39.4611926, -3.6048482 39.4612038, -3.6045236 39.4612308, -3.6043661 39.4612587)",,,,
253908836,True,,,residential,False,166.575,Calle de Don Eulogio Merchán,"LINESTRING (-3.6043661 39.4612587, -3.6043766 39.4611032, -3.6044527 39.4607229, -3.6046008 39.4603828, -3.604773 39.4599809, -3.6048486 39.4598155)",,,,
253908999,False,,,residential,True,75.119,Calle de la Higuera,"LINESTRING (-3.6043661 39.4612587, -3.6045236 39.4612308, -3.6048482 39.4612038, -3.6050172 39.4611926, -3.6052339 39.4612052)",,,,
253908824,True,1,CM-4133a,tertiary,False,7.439,,"LINESTRING (-3.6076518 39.4612713, -3.6076927 39.4612823, -3.6077356 39.4612775)",,,roundabout,
253908824,True,1,CM-4133a,tertiary,False,13.491,,"LINESTRING (-3.6077356 39.4612775, -3.6077766 39.4612524, -3.6077931 39.461214, -3.6077796 39.4611749)",,,roundabout,
253909002,True,,CM-4133a,tertiary,False,28.548,Avenida de Castilla La Mancha,"LINESTRING (-3.6077356 39.4612775, -3.6078492 39.4612945, -3.6078816 39.461306, -3.607954 39.4613317, -3.6080367 39.4613771)",,,,
253908869,False,,,residential,False,61.72,Calle de la Orden de Santiago,"LINESTRING (-3.6022983 39.4613173, -3.6016159 39.461492)",,,,
253909035,False,,,residential,False,106.56,Calle de la Orden de Santiago,"LINESTRING (-3.6022983 39.4613173, -3.6019207 39.4604044)",,,,
253909035,False,,,residential,True,43.111,Calle de la Orden de Santiago,"LINESTRING (-3.6022983 39.4613173, -3.6024512 39.4616866)",,,,
253908832,False,2,CM-4133a,tertiary,False,128.184,Avenida de Castilla La Mancha,"LINESTRING (-3.607365 39.4613535, -3.6072221 39.4614586, -3.6071425 39.461505, -3.6069418 39.4616179, -3.6068796 39.4616539, -3.6068213 39.4616905, -3.6067855 39.4617102, -3.6066715 39.4617549, -3.6064733 39.4618158, -3.6060799 39.4619041)",,,,
253909025,True,,CM-4133a,tertiary,False,26.773,Avenida de Castilla La Mancha,"LINESTRING (-3.607365 39.4613535, -3.6074755 39.4613011, -3.6075604 39.461277, -3.6076186 39.4612742, -3.6076518 39.4612713)",,,,
253908911,False,,,residential,True,32.194,Plaza de San Juán Bautista de Jerusalén,"LINESTRING (-3.6105309 39.461388, -3.6103155 39.461151)",,,,
253908839,True,,,residential,False,25.564,Calle de Goya,"LINESTRING (-3.6105309 39.461388, -3.6107435 39.4612547, -3.6107625 39.4612435)",,,,
253908846,False,,,residential,False,135.923,Calle de Don Luis Cantador,"LINESTRING (-3.6105309 39.461388, -3.6108169 39.4617884, -3.6109378 39.4618927, -3.6111903 39.4621316, -3.6114465 39.4623019, -3.6115025 39.4623372)",,,,
259942516,False,,,residential,False,49.182,Calle de las Crespas,"LINESTRING (-3.6105309 39.461388, -3.610143 39.4616107, -3.6100675 39.4616478)",,,,
253908869,False,,,residential,True,61.72,Calle de la Orden de Santiago,"LINESTRING (-3.6016159 39.461492, -3.6022983 39.4613173)",,,,
253908878,False,,,residential,False,38.039,,"LINESTRING (-3.6047111 39.4616363, -3.6044991 39.4619367)",,,,
460154920,False,2,CM-4133a,tertiary,True,10.016,,"LINESTRING (-3.6083352 39.4616411, -3.6084279 39.4616958)",,,,
253909062,True,,,tertiary,False,11.079,Plaza del Principado de Andorra,"LINESTRING (-3.6083352 39.4616411, -3.60834 39.461666, -3.608337 39.4616977, -3.6083319 39.4617402)",,,,
"[473561578, 96925827]",False,2,CM-4133a,tertiary,False,38.97,,"LINESTRING (-3.6083352 39.4616411, -3.6083269 39.4616349, -3.6080367 39.4613771)",yes,,,
253908852,False,,,residential,True,67.719,Calle de la Orden de Malta,"LINESTRING (-3.6024512 39.4616866, -3.6017009 39.4618746)",,,,
253909035,False,,,residential,False,43.111,Calle de la Orden de Santiago,"LINESTRING (-3.6024512 39.4616866, -3.6022983 39.4613173)",,,,
253909035,False,,,residential,True,39.730000000000004,Calle de la Orden de Santiago,"LINESTRING (-3.6024512 39.4616866, -3.6025277 39.4618768, -3.6025475 39.4620342)",,,,
473561579,False,2,CM-4133a,tertiary,True,30.157000000000004,,"LINESTRING (-3.6084714 39.461718, -3.6086021 39.4617569, -3.6087997 39.4618145)",,,,
934772160,False,2,,tertiary,False,4.481,Plaza del Principado de Andorra,"LINESTRING (-3.6084714 39.461718, -3.6084495 39.4617078, -3.6084279 39.4616958)",,,,
253908829,True,1,,tertiary,False,1.293,Plaza del Principado de Andorra,"LINESTRING (-3.6083319 39.4617402, -3.6083297 39.4617517)",,,,
111412534,False,2,CM-4133a,tertiary,True,52.1,Plaza Eustasio Martín Palomino,"LINESTRING (-3.6087997 39.4618145, -3.6089281 39.461856, -3.6090373 39.4619137, -3.6091477 39.4619893, -3.6092183 39.4620441, -3.6092755 39.4620954)",,,,
473561579,False,2,CM-4133a,tertiary,False,30.157000000000004,,"LINESTRING (-3.6087997 39.4618145, -3.6086021 39.4617569, -3.6084714 39.461718)",,,,
253908829,True,1,,tertiary,False,13.066,Plaza del Principado de Andorra,"LINESTRING (-3.60843 39.4618133, -3.6084571 39.4618027, -3.608477 39.4617849, -3.6084867 39.4617626, -3.6084847 39.4617392, -3.6084714 39.461718)",,,,
253909005,True,1,,tertiary,False,31.763999999999996,Plaza del Principado de Andorra,"LINESTRING (-3.60843 39.4618133, -3.6084822 39.4618174, -3.6086285 39.4618173, -3.6086948 39.4618161, -3.6087997 39.4618145)",,,,
253908842,False,2,CM-4133a,tertiary,False,9.345,Calle de Sertorio,"LINESTRING (-3.6042873 39.4618521, -3.6043771 39.4618996)",,,,
253908836,True,,,residential,False,66.354,Calle de Don Eulogio Merchán,"LINESTRING (-3.6042873 39.4618521, -3.6043125 39.4617184, -3.6043606 39.4613413, -3.6043661 39.4612587)",,,,
253908842,False,2,CM-4133a,tertiary,True,162.47299999999998,Calle de Sertorio,"LINESTRING (-3.6042873 39.4618521, -3.6041902 39.4617969, -3.6040515 39.461716, -3.6039728 39.4616551, -3.6038929 39.4615848, -3.6038504 39.4615343, -3.6038091 39.4614706, -3.6037803 39.4614147, -3.6037508 39.4613476, -3.6037198 39.461241, -3.603689 39.4611192, -3.6036108 39.460564)",,,,
253908992,True,,,residential,False,14.096,Plaza del Principado de Andorra,"LINESTRING (-3.6082326 39.4618664, -3.608296 39.4618484, -3.6083447 39.4618308, -3.6083765 39.4618086)",,,,
259886161,False,,,residential,True,37.965,Avenida de la Constitución de 1978,"LINESTRING (-3.6082326 39.4618664, -3.608051 39.4619425, -3.6078438 39.4620291)",,,,
253908852,False,,,residential,False,67.719,Calle de la Orden de Malta,"LINESTRING (-3.6017009 39.4618746, -3.6024512 39.4616866)",,,,
253908842,False,2,CM-4133a,tertiary,True,9.345,Calle de Sertorio,"LINESTRING (-3.6043771 39.4618996, -3.6042873 39.4618521)",,,,
253909070,True,,CM-4133a,tertiary,False,33.011,Calle de Sertorio,"LINESTRING (-3.6043771 39.4618996, -3.6044535 39.4619717, -3.604513 39.4620242, -3.6045721 39.4620874, -3.604604 39.4621377)",,,,
253908832,False,2,CM-4133a,tertiary,False,79.193,Avenida de Castilla La Mancha,"LINESTRING (-3.6060799 39.4619041, -3.6057594 39.4619667, -3.6054493 39.4620244, -3.6051823 39.462068)",,,,
253908832,False,2,CM-4133a,tertiary,True,128.184,Avenida de Castilla La Mancha,"LINESTRING (-3.6060799 39.4619041, -3.6064733 39.4618158, -3.6066715 39.4617549, -3.6067855 39.4617102, -3.6068213 39.4616905, -3.6068796 39.4616539, -3.6069418 39.4616179, -3.6071425 39.461505, -3.6072221 39.4614586, -3.607365 39.4613535)",,,,
253909026,True,,,residential,False,108.21799999999999,Calle de Quevedo,"LINESTRING (-3.6060799 39.4619041, -3.6059892 39.4616205, -3.6059454 39.4614718, -3.6058722 39.4612618, -3.6057755 39.4610708, -3.6057045 39.46098)",,,,
253908878,False,,,residential,True,38.039,,"LINESTRING (-3.6044991 39.4619367, -3.6047111 39.4616363)",,,,
396663519,True,,CM-4133a,tertiary,False,11.257,Calle de Sertorio,"LINESTRING (-3.6044991 39.4619367, -3.6043771 39.4618996)",,,,
253908968,False,,,residential,False,110.871,Calle de los Reyes Católicos,"LINESTRING (-3.6078438 39.4620291, -3.6084196 39.4629216)",,,,
259886161,False,,,residential,False,37.965,Avenida de la Constitución de 1978,"LINESTRING (-3.6078438 39.4620291, -3.608051 39.4619425, -3.6082326 39.4618664)",,,,
259886161,False,,,residential,True,80.271,Avenida de la Constitución de 1978,"LINESTRING (-3.6078438 39.4620291, -3.607599 39.4621367, -3.6070117 39.4623577)",,,,
253908960,False,,,residential,True,39.818,Calle del Comendador,"LINESTRING (-3.6025475 39.4620342, -3.6021054 39.4621425)",,,,
253909035,False,,,residential,True,68.877,Calle de la Orden de Santiago,"LINESTRING (-3.6025475 39.4620342, -3.6025999 39.4626523)",,,,
253909035,False,,,residential,False,39.730000000000004,Calle de la Orden de Santiago,"LINESTRING (-3.6025475 39.4620342, -3.6025277 39.4618768, -3.6024512 39.4616866)",,,,
253908827,True,,CM-4133a,tertiary,False,17.232,,"LINESTRING (-3.604735 39.4620505, -3.6046682 39.4620534, -3.6046175 39.4620871, -3.604604 39.4621377)",,,roundabout,
396663519,True,,CM-4133a,tertiary,False,23.911,Calle de Sertorio,"LINESTRING (-3.604735 39.4620505, -3.6046404 39.4620111, -3.6044991 39.4619367)",,,,
253908827,True,,CM-4133a,tertiary,False,3.468,,"LINESTRING (-3.6047711 39.4620645, -3.604735 39.4620505)",,,roundabout,
253908832,False,2,CM-4133a,tertiary,True,79.193,Avenida de Castilla La Mancha,"LINESTRING (-3.6051823 39.462068, -3.6054493 39.4620244, -3.6057594 39.4619667, -3.6060799 39.4619041)",,,,
253908840,True,,,residential,False,96.665,Calle del Ciprés,"LINESTRING (-3.6051823 39.462068, -3.6051681 39.4618937, -3.6051555 39.4617709, -3.6051582 39.4616625, -3.6051625 39.4614668, -3.6052339 39.4612052)",,,,
253909068,True,,CM-4133a,tertiary,False,35.306000000000004,Calle de Sertorio,"LINESTRING (-3.6051823 39.462068, -3.6050793 39.4620658, -3.6048924 39.4620658, -3.6048131 39.4620653, -3.6047711 39.4620645)",,,,
111412534,False,2,CM-4133a,tertiary,True,3.542,Plaza Eustasio Martín Palomino,"LINESTRING (-3.6092755 39.4620954, -3.6092976 39.4621223)",,,,
111412534,False,2,CM-4133a,tertiary,False,52.099999999999994,Plaza Eustasio Martín Palomino,"LINESTRING (-3.6092755 39.4620954, -3.6092183 39.4620441, -3.6091477 39.4619893, -3.6090373 39.4619137, -3.6089281 39.461856, -3.6087997 39.4618145)",,,,
259942516,False,,,residential,True,84.44800000000001,Calle de las Crespas,"LINESTRING (-3.6092755 39.4620954, -3.6095738 39.4618963, -3.6098193 39.46177, -3.6100675 39.4616478)",,,,
253908827,True,,CM-4133a,tertiary,False,3.666,,"LINESTRING (-3.604604 39.4621377, -3.6046178 39.4621689)",,,roundabout,
253908873,False,,,residential,False,53.05,Calle de la Orden de Carlos III,"LINESTRING (-3.6021054 39.4621425, -3.6021558 39.462618)",,,,
253908960,False,,,residential,False,39.818,Calle del Comendador,"LINESTRING (-3.6021054 39.4621425, -3.6025475 39.4620342)",,,,
253908960,False,,,residential,True,50.201,Calle del Comendador,"LINESTRING (-3.6021054 39.4621425, -3.601548 39.462279)",,,,
253908827,True,,CM-4133a,tertiary,False,15.175999999999998,,"LINESTRING (-3.6047783 39.4621863, -3.604808 39.462147, -3.6048053 39.4621016, -3.6047711 39.4620645)",,,roundabout,
386469010,True,,CM-4133a,tertiary,False,37.208,Avenida de Castilla La Mancha,"LINESTRING (-3.6047783 39.4621863, -3.6048491 39.4621546, -3.6050029 39.4621138, -3.6051823 39.462068)",,,,
253908960,False,,,residential,False,50.201,Calle del Comendador,"LINESTRING (-3.601548 39.462279, -3.6021054 39.4621425)",,,,
259910264,False,,,residential,False,35.631,Calle de la Orden de San Jorge,"LINESTRING (-3.601548 39.462279, -3.6016928 39.4625793)",,,,
259910264,False,,,residential,True,16.534,Calle de la Orden de San Jorge,"LINESTRING (-3.601548 39.462279, -3.6014861 39.4621382)",,,,
386469012,True,,,tertiary,False,7.715,Calle de Sertorio,"LINESTRING (-3.6046364 39.4622889, -3.6046726 39.4623524)",,,,
253908825,False,,,residential,False,114.016,Ronda del Amarguillo,"LINESTRING (-3.6046364 39.4622889, -3.6045637 39.4623154, -3.6044173 39.4623552, -3.6038812 39.4625108, -3.6034508 39.4626332, -3.603391 39.4626429)",,,,
253908846,False,,,residential,False,31.968,Calle de Don Luis Cantador,"LINESTRING (-3.6115025 39.4623372, -3.6117559 39.4624969, -3.611787 39.4625223)",,,,
253908846,False,,,residential,True,135.923,Calle de Don Luis Cantador,"LINESTRING (-3.6115025 39.4623372, -3.6114465 39.4623019, -3.6111903 39.4621316, -3.6109378 39.4618927, -3.6108169 39.4617884, -3.6105309 39.461388)",,,,
253908987,True,1,,residential,False,41.797,Calle de Cuquina,"LINESTRING (-3.6115025 39.4623372, -3.6112812 39.4625087, -3.6111466 39.462593)",,,,
253909007,False,,,residential,True,111.833,Calle de García Morato,"LINESTRING (-3.6070117 39.4623577, -3.607553 39.4632725)",,,,
259886161,False,,,residential,False,80.271,Avenida de la Constitución de 1978,"LINESTRING (-3.6070117 39.4623577, -3.607599 39.4621367, -3.6078438 39.4620291)",,,,
259886161,False,,,residential,True,46.668,Avenida de la Constitución de 1978,"LINESTRING (-3.6070117 39.4623577, -3.6065711 39.4624756, -3.606497 39.4624926)",,,,
"[260147785, 253908898, 96925837]",False,,,residential,"[False, True]",51.149,Calle de Tembleque,"LINESTRING (-3.6046726 39.4623524, -3.6046786 39.4623752, -3.6046945 39.462423, -3.6047756 39.4626566, -3.6047785 39.4626909, -3.6047305 39.4627957)",yes,,,
253909064,True,,,tertiary,False,18.650000000000002,Avenida de Castilla La Mancha,"LINESTRING (-3.6046726 39.4623524, -3.6046942 39.4623193, -3.6047397 39.4622269, -3.6047572 39.4621981)",,,,
253908818,False,,,residential,False,93.847,Calle de los Árboles,"LINESTRING (-3.606497 39.4624926, -3.6067742 39.463309)",,,,
259886161,False,,,residential,True,54.497,Avenida de la Constitución de 1978,"LINESTRING (-3.606497 39.4624926, -3.6058821 39.4626144)",,,,
259886161,False,,,residential,False,46.668,Avenida de la Constitución de 1978,"LINESTRING (-3.606497 39.4624926, -3.6065711 39.4624756, -3.6070117 39.4623577)",,,,
253908819,False,,,residential,False,61.864999999999995,Calle de Lepanto,"LINESTRING (-3.611787 39.4625223, -3.6120583 39.4623239, -3.6123552 39.4621853)",,,,
253908846,False,,,residential,False,84.283,Calle de Don Luis Cantador,"LINESTRING (-3.611787 39.4625223, -3.611948 39.4626534, -3.6122254 39.4628621, -3.6123606 39.4629967, -3.6124384 39.4630864)",,,,
253908846,False,,,residential,True,31.968,Calle de Don Luis Cantador,"LINESTRING (-3.611787 39.4625223, -3.6117559 39.4624969, -3.6115025 39.4623372)",,,,
253908825,False,,,residential,True,39.197,Ronda del Amarguillo,"LINESTRING (-3.6017011 39.4625859, -3.6021558 39.462618)",,,,
253908825,False,,,residential,False,39.197,Ronda del Amarguillo,"LINESTRING (-3.6021558 39.462618, -3.6017011 39.4625859)",,,,
253908825,False,,,residential,True,38.315,Ronda del Amarguillo,"LINESTRING (-3.6021558 39.462618, -3.6025999 39.4626523)",,,,
253908873,False,,,residential,True,53.05,Calle de la Orden de Carlos III,"LINESTRING (-3.6021558 39.462618, -3.6021054 39.4621425)",,,,
253908895,False,,,residential,True,279.282,Calle de la Orden de Calatrava,"LINESTRING (-3.603391 39.4626429, -3.6023578 39.4602613)",,,,
253908825,False,,,residential,False,68.287,Ronda del Amarguillo,"LINESTRING (-3.603391 39.4626429, -3.603329 39.4626529, -3.60306 39.4626747, -3.6027485 39.4626682, -3.6025999 39.4626523)",,,,
253908825,False,,,residential,True,114.01599999999999,Ronda del Amarguillo,"LINESTRING (-3.603391 39.4626429, -3.6034508 39.4626332, -3.6038812 39.4625108, -3.6044173 39.4623552, -3.6045637 39.4623154, -3.6046364 39.4622889)",,,,
