osmid,oneway,highway,reversed,length,geometry,name,ref,lanes,maxspeed,junction
33169008,True,residential,False,123.461,"LINESTRING (3.0269748 39.7744206, 3.0268232 39.7743405, 3.0258988 39.7738585, 3.0257785 39.7737982)",passeig dels Donants de Sang,,1,50,
104157962,True,residential,False,22.237,"LINESTRING (3.0201746 39.7699378, 3.0199634 39.769821)",Carrer Rosari,,,,
51506066,True,residential,False,74.819,"LINESTRING (3.0213858 39.7705728, 3.0217941 39.7699776)",Carrer de la Lluna,,,,
104157962,True,residential,False,125.305,"LINESTRING (3.0213858 39.7705728, 3.0201746 39.7699378)",Carrer Rosari,,,,
153226121,True,residential,False,60.619,"LINESTRING (3.0284795 39.7710099, 3.0285995 39.7704726)",Carrer del Doctor Gómez Ulla,,,,
279400477,False,tertiary,False,38.387,"LINESTRING (3.0284795 39.7710099, 3.0281657 39.7708794, 3.0280842 39.770846)",Carrer de Mister Green,,2,50,
279400477,False,tertiary,True,51.599000000000004,"LINESTRING (3.0284795 39.7710099, 3.0289329 39.7711917, 3.0290163 39.7712222)",Carrer de Mister Green,,2,50,
86257408,False,residential,False,75.054,"LINESTRING (3.0280166 39.7726326, 3.0284427 39.7720424)",carrer Fortaleza,,,,
86257408,False,residential,True,66.443,"LINESTRING (3.0280166 39.7726326, 3.027638 39.7731545)",carrer Fortaleza,,,,
86257421,True,residential,False,150.139,"LINESTRING (3.0280166 39.7726326, 3.0266014 39.7718326)",carrer Crestatx,,,,
86257440,False,residential,True,50.163,"LINESTRING (3.019324 39.7687402, 3.0197987 39.7690055)",Carrer de les Forques,,,,
25651676,False,residential,True,84.902,"LINESTRING (3.0301765 39.7676287, 3.0293459 39.7672099)",Carrer del Príncep,,,,
424216505,False,residential,False,37.063,"LINESTRING (3.0301765 39.7676287, 3.0304083 39.767347)",,,,,
86257423,False,residential,True,39.28,"LINESTRING (3.0267358 39.7693581, 3.027124 39.7695472)",carrer Soletat,,,,
86257445,True,residential,False,40.701,"LINESTRING (3.0267358 39.7693581, 3.0270207 39.7690648)",Carrer Fred,,,,
86257420,False,residential,True,37.295,"LINESTRING (3.0197144 39.7716167, 3.020067 39.7718143)",carrer de Miquel Verdera,,,,
279398301,True,residential,False,95.034,"LINESTRING (3.0197144 39.7716167, 3.0202873 39.7708842)",Carrer Palou,,,,
25651678,True,residential,False,33.759,"LINESTRING (3.0259237 39.7664516, 3.0262644 39.7666052)",carrer Sagasta,,,,
86257398,True,residential,False,97.007,"LINESTRING (3.0259237 39.7664516, 3.026491 39.765696)",Carrer Ric,,,,
51720804,True,residential,False,46.231,"LINESTRING (3.024673 39.7723358, 3.0244154 39.7727014)",Carrer del Capità Pere,,,,
86257390,True,residential,False,73.977,"LINESTRING (3.024673 39.7723358, 3.0239635 39.7719547)",Carrer Santa Catalina Thomàs,,,,
50944245,True,tertiary,False,107.299,"LINESTRING (3.0229682 39.7679596, 3.0219222 39.767426)",Carrer Gran,Ma-3501,,,
86257435,False,residential,True,38.544,"LINESTRING (3.0229309 39.7660488, 3.0227012 39.7663471)",Carrer de la Reina Victòria,,,,
138775647,True,residential,False,43.975,"LINESTRING (3.0229309 39.7660488, 3.0225086 39.7658229)",Carrer Dato,,,,
86257408,False,residential,False,36.859,"LINESTRING (3.0274284 39.7734442, 3.027638 39.7731545)",carrer Fortaleza,,,,
86257408,False,residential,True,34.039,"LINESTRING (3.0274284 39.7734442, 3.0272364 39.7737124)",carrer Fortaleza,,,,
86257411,False,residential,True,93.451,"LINESTRING (3.0274284 39.7734442, 3.0265234 39.7729725)",,,,,
126392191,True,tertiary,False,74.676,"LINESTRING (3.0207786 39.7685707, 3.0211685 39.7679697)",Carrer de n'Antoni Maura,Ma-3501,,,
279395971,True,residential,False,96.108,"LINESTRING (3.0207786 39.7685707, 3.0198738 39.7680575)",Carrer Asalto,,,,
86257420,False,residential,False,38.481,"LINESTRING (3.0211351 39.7723837, 3.020765 39.7721866)",carrer de Miquel Verdera,,,,
86257420,False,residential,True,43.549,"LINESTRING (3.0211351 39.7723837, 3.0215519 39.772609)",carrer de Miquel Verdera,,,,
86257438,False,residential,True,95.805,"LINESTRING (3.0211351 39.7723837, 3.0205981 39.77314)",,,,,
"[75918416, 86257438]",False,residential,False,133.633,"LINESTRING (3.0211351 39.7723837, 3.0216555 39.7716234, 3.0212959 39.7714208)",carrer Orient,,,,
25651678,True,residential,False,51.716,"LINESTRING (3.0242228 39.7656826, 3.0247481 39.7659134)",carrer Sagasta,,,,
86257388,True,residential,False,97.585,"LINESTRING (3.0242228 39.7656826, 3.0236696 39.7664503)",Carrer Ramon y Cajal,,,,
86257432,True,residential,False,123.037,"LINESTRING (3.0263693 39.7679532, 3.0270274 39.7669691)",Carrer del Sol,,,,
138775647,True,residential,False,43.23,"LINESTRING (3.0263693 39.7679532, 3.0259598 39.767725)",Carrer Dato,,,,
126392191,True,tertiary,False,66.159,"LINESTRING (3.0199634 39.769821, 3.0203053 39.7692872)",Carrer de n'Antoni Maura,Ma-3501,,,
153227169,True,residential,False,52.867,"LINESTRING (3.0290163 39.7712222, 3.0293384 39.7708163)",carrer del Marquès de la Romana,,,,
279400477,False,tertiary,True,73.102,"LINESTRING (3.0290163 39.7712222, 3.0297174 39.7715988)",Carrer de Mister Green,,2,50,
279381989,True,residential,False,103.543,"LINESTRING (3.0290163 39.7712222, 3.0287521 39.7716026, 3.0284427 39.7720424)",carrer del Marquès de la Romana,,,,
279400477,False,tertiary,False,51.599000000000004,"LINESTRING (3.0290163 39.7712222, 3.0289329 39.7711917, 3.0284795 39.7710099)",Carrer de Mister Green,,2,50,
51196238,True,residential,False,71.032,"LINESTRING (3.0281262 39.7734208, 3.0288042 39.7737903)",Carrer de l'Escola,,,,
86257452,True,residential,False,70.531,"LINESTRING (3.0281262 39.7734208, 3.0277278 39.7739763)",carrer de l'Era,,,,
86257431,False,residential,False,75.644,"LINESTRING (3.029003 39.7723569, 3.0297178 39.7727581)",carrer del Mercat,,,,
86257431,False,residential,True,59.296,"LINESTRING (3.029003 39.7723569, 3.0284427 39.7720424)",carrer del Mercat,,,,
279381987,True,residential,False,74.657,"LINESTRING (3.029003 39.7723569, 3.0284981 39.7729048)",carrer d'en Calvo-Sotelo,,,,
86257395,True,residential,False,87.579,"LINESTRING (3.0220043 39.773814, 3.0225293 39.7731376)",Carrer de l'Enginyer Varing,,,,
108010194,True,tertiary,False,34.254999999999995,"LINESTRING (3.0220043 39.773814, 3.0219317 39.7737795, 3.0217416 39.7736893, 3.0216633 39.7736521)",Carrer Traginers,,1,,
86257443,True,residential,False,73.43,"LINESTRING (3.0224963 39.771168, 3.0229243 39.7705954)",carrer de Ramon Llull,,,,
104157962,True,residential,False,75.438,"LINESTRING (3.0224963 39.771168, 3.022039 39.7709215, 3.0217736 39.7707785)",Carrer Rosari,,,,
86257390,True,residential,False,75.951,"LINESTRING (3.0239635 39.7719547, 3.023235 39.7715635)",Carrer Santa Catalina Thomàs,,,,
179352174,True,residential,False,72.542,"LINESTRING (3.0239635 39.7719547, 3.0243787 39.7713857)",carrer Marina,,,,
86257402,True,residential,False,60.711,"LINESTRING (3.0225086 39.7658229, 3.0219058 39.7655341)",Carrer del Pintor Picasso,,,,
51720804,True,residential,False,71.685,"LINESTRING (3.0254927 39.7712059, 3.0250836 39.7717687)",Carrer del Capità Pere,,,,
86257421,True,residential,False,76.311,"LINESTRING (3.0254927 39.7712059, 3.0247734 39.7707993)",carrer Crestatx,,,,
86257408,False,residential,True,75.054,"LINESTRING (3.0284427 39.7720424, 3.0280166 39.7726326)",carrer Fortaleza,,,,
86257431,False,residential,False,59.296,"LINESTRING (3.0284427 39.7720424, 3.029003 39.7723569)",carrer del Mercat,,,,
86257431,False,residential,True,55.602,"LINESTRING (3.0284427 39.7720424, 3.0279173 39.7717475)",carrer del Mercat,,,,
126392191,True,tertiary,False,38.882,"LINESTRING (3.0221642 39.7663962, 3.0223754 39.7660865)",Carrer de n'Antoni Maura,Ma-3501,,,
521204616,True,residential,False,75.997,"LINESTRING (3.0221642 39.7663962, 3.0228876 39.7667936)",Carrer Renou,,,,
86257396,False,residential,False,135.414,"LINESTRING (3.0219317 39.7728142, 3.0226796 39.7717406)",,,,,
86257396,False,residential,True,91.402,"LINESTRING (3.0219317 39.7728142, 3.0214321 39.773541)",,,,,
86257420,False,residential,False,39.676,"LINESTRING (3.0219317 39.7728142, 3.0215519 39.772609)",carrer de Miquel Verdera,,,,
86257420,False,residential,True,25.709,"LINESTRING (3.0219317 39.7728142, 3.0221744 39.7729508)",carrer de Miquel Verdera,,,,
51506066,True,residential,False,75.103,"LINESTRING (3.0222086 39.7693711, 3.0226314 39.768779)",Carrer de la Lluna,,,,
279395971,True,residential,False,123.864,"LINESTRING (3.0222086 39.7693711, 3.0210376 39.7687148)",Carrer Asalto,,,,
521204616,True,residential,False,26.0,"LINESTRING (3.0267739 39.7689281, 3.0270207 39.7690648)",Carrer Renou,,,,
86257420,False,residential,False,43.549,"LINESTRING (3.0215519 39.772609, 3.0211351 39.7723837)",carrer de Miquel Verdera,,,,
86257420,False,residential,True,39.676,"LINESTRING (3.0215519 39.772609, 3.0219317 39.7728142)",carrer de Miquel Verdera,,,,
86257429,True,residential,False,135.312,"LINESTRING (3.0215519 39.772609, 3.022338 39.7715527)",Carrer Ramon Llull,,2,,
25651676,False,residential,False,13.632,"LINESTRING (3.0292125 39.7671427, 3.0293459 39.7672099)",Carrer del Príncep,,,,
135434524,True,residential,False,32.007,"LINESTRING (3.0292125 39.7671427, 3.0291477 39.7674262)",Carrer del Doctor Gómez Ulla,,,,
25651676,False,residential,True,49.706,"LINESTRING (3.0292125 39.7671427, 3.0287786 39.7669239, 3.0287605 39.766906, 3.0287491 39.7668821)",Carrer del Príncep,,,,
86257415,True,residential,False,72.226,"LINESTRING (3.0263118 39.7686706, 3.0258383 39.7692086)",Carrer del Molí,,,,
521204616,True,residential,False,48.782,"LINESTRING (3.0263118 39.7686706, 3.0267739 39.7689281)",Carrer Renou,,,,
86257406,True,residential,False,100.485,"LINESTRING (3.0295451 39.768391, 3.0301765 39.7676287)",Carrer de Bateman,,,,
86257426,False,residential,False,73.887,"LINESTRING (3.0295451 39.768391, 3.0302734 39.768749)",Carrer dels Horts,,,,
86257426,False,residential,True,52.929,"LINESTRING (3.0295451 39.768391, 3.029019 39.7681399)",Carrer dels Horts,,,,
86257439,False,residential,False,40.189,"LINESTRING (3.0223754 39.7660865, 3.0227012 39.7663471)",Carrer del Rector Tomàs Serra,,,,
126392191,True,tertiary,False,31.444,"LINESTRING (3.0223754 39.7660865, 3.0225086 39.7658229)",Carrer de n'Antoni Maura,Ma-3501,,,
86257389,True,residential,False,31.063,"LINESTRING (3.0213489 39.7676712, 3.0216529 39.7678243)",Calle Varet,,,,
126392191,True,tertiary,False,48.718,"LINESTRING (3.0213489 39.7676712, 3.0215722 39.767326, 3.0216027 39.7672789)",Carrer de n'Antoni Maura,Ma-3501,,,
51196238,True,residential,False,75.276,"LINESTRING (3.0229243 39.7705954, 3.0230846 39.7706825, 3.0236435 39.7709862)",Carrer de l'Escola,,,,
109881343,True,residential,False,37.228,"LINESTRING (3.02712 39.7660339, 3.026763 39.7658421)",carrer de Sant Antoni,,,,
135434522,True,residential,False,92.616,"LINESTRING (3.02712 39.7660339, 3.0266184 39.7667722)",Carrer de sa Plaça,,,,
86257411,False,residential,False,93.451,"LINESTRING (3.0265234 39.7729725, 3.0274284 39.7734442)",,,,,
135434524,True,residential,False,64.47,"LINESTRING (3.0288281 39.7692081, 3.0287293 39.7697829)",Carrer del Doctor Gómez Ulla,,,,
86257406,True,residential,False,110.21499999999999,"LINESTRING (3.0288281 39.7692081, 3.0289574 39.7691239, 3.0295451 39.768391)",Carrer de Bateman,,,,
51506067,True,residential,False,124.378,"LINESTRING (3.0214468 39.7681293, 3.0226314 39.768779)",Carrer Major,,,,
86257407,True,residential,False,73.904,"LINESTRING (3.0214468 39.7681293, 3.0210376 39.7687148)",Carrer del Lledoner,,,,
32134584,True,residential,False,43.908,"LINESTRING (3.023235 39.7715635, 3.0229853 39.7719086)",Carrer Muntanya,,,,
104157962,True,residential,False,76.94,"LINESTRING (3.023235 39.7715635, 3.0224963 39.771168)",Carrer Rosari,,,,
86257439,False,residential,False,12.548,"LINESTRING (3.0228832 39.7666808, 3.0228876 39.7667936)",Carrer del Rector Tomàs Serra,,,,
86257439,False,residential,True,42.287,"LINESTRING (3.0228832 39.7666808, 3.0228571 39.7664818, 3.0227012 39.7663471)",Carrer del Rector Tomàs Serra,,,,
31829607,True,tertiary,False,35.901,"LINESTRING (3.022338 39.7715527, 3.0226796 39.7717406)",Carrer dels Fadrins,,,,
108010194,True,tertiary,False,17.838,"LINESTRING (3.02218 39.7739006, 3.0221081 39.7738652, 3.0220043 39.773814)",Carrer Traginers,,1,,
86257415,True,residential,False,68.125,"LINESTRING (3.0267523 39.76816, 3.0263118 39.7686706)",Carrer del Molí,,,,
138775647,True,residential,False,40.004,"LINESTRING (3.0267523 39.76816, 3.0263693 39.7679532)",Carrer Dato,,,,
86257426,False,residential,False,55.233,"LINESTRING (3.0302734 39.768749, 3.0308138 39.7690214)",Carrer dels Horts,,,,
86257426,False,residential,True,73.887,"LINESTRING (3.0302734 39.768749, 3.0295451 39.768391)",Carrer dels Horts,,,,
279381990,True,residential,False,107.943,"LINESTRING (3.0302734 39.768749, 3.0296238 39.7695815)",Carrer Cervantes,,,,
86257450,True,residential,False,15.494,"LINESTRING (3.0271456 39.771055, 3.0272943 39.7711347)",,,,,
153226142,False,tertiary,False,52.608999999999995,"LINESTRING (3.0271456 39.771055, 3.0270103 39.7712474, 3.0268548 39.771472)",carrer del Comerç,,,,
153226142,False,tertiary,True,64.244,"LINESTRING (3.0271456 39.771055, 3.0272214 39.7709613, 3.0274776 39.7706392, 3.0275535 39.7705708)",carrer del Comerç,,,,
86257397,True,residential,False,69.784,"LINESTRING (3.0271817 39.7683844, 3.0267739 39.7689281)",,,,,
138775647,True,residential,False,44.379,"LINESTRING (3.0271817 39.7683844, 3.0267523 39.76816)",Carrer Dato,,,,
279395968,False,residential,False,127.286,"LINESTRING (3.0271817 39.7683844, 3.0279139 39.7673876)",Carrer de l'Aviador Hedilla,,,,
521204616,True,residential,False,50.498,"LINESTRING (3.0232598 39.7670059, 3.0237487 39.7672609)",Carrer Renou,,,,
25651678,True,residential,False,50.526,"LINESTRING (3.0270274 39.7669691, 3.0275317 39.7672062)",carrer Sagasta,,,,
86257432,True,residential,False,90.384,"LINESTRING (3.0270274 39.7669691, 3.027528 39.7662531)",Carrer del Sol,,,,
86257433,False,residential,False,72.518,"LINESTRING (3.0300776 39.7663441, 3.0293607 39.7659953)",carrer del Forn de Vidre,,,,
86257433,False,residential,True,21.184,"LINESTRING (3.0300776 39.7663441, 3.0302871 39.7664459)",carrer del Forn de Vidre,,,,
86257448,True,residential,False,114.802,"LINESTRING (3.0300776 39.7663441, 3.0293459 39.7672099)",carrer de l'Hort de Gaietà,,,,
25651678,True,residential,False,41.248,"LINESTRING (3.0266184 39.7667722, 3.0270274 39.7669691)",carrer Sagasta,,,,
135434522,True,residential,False,119.972,"LINESTRING (3.0266184 39.7667722, 3.0259598 39.767725)",Carrer de sa Plaça,,,,
86257440,False,residential,False,53.44,"LINESTRING (3.0203053 39.7692872, 3.0197987 39.7690055)",Carrer de les Forques,,,,
126392191,True,tertiary,False,45.209,"LINESTRING (3.0203053 39.7692872, 3.0205391 39.7689225)",Carrer de n'Antoni Maura,Ma-3501,,,
138775647,True,residential,False,39.521,"LINESTRING (3.0245228 39.7669315, 3.0241555 39.7667156)",Carrer Dato,,,,
279395970,True,residential,False,68.94200000000001,"LINESTRING (3.0245228 39.7669315, 3.0241869 39.7673897, 3.0241342 39.7674746)",Carrer Goleta,,,,
51504928,True,residential,False,97.588,"LINESTRING (3.020765 39.7721866, 3.0202152 39.7729558)",Carrer Lluc,,,,
86257420,False,residential,False,36.946,"LINESTRING (3.020765 39.7721866, 3.0204132 39.7719935)",carrer de Miquel Verdera,,,,
86257420,False,residential,True,38.481,"LINESTRING (3.020765 39.7721866, 3.0211351 39.7723837)",carrer de Miquel Verdera,,,,
4793900,False,residential,False,35.286,"LINESTRING (3.0279461 39.7699925, 3.0281607 39.7697214)",Plaça del Tren,,,,
4793900,False,residential,True,50.987,"LINESTRING (3.0279461 39.7699925, 3.0276977 39.7704094)",Plaça del Tren,,,,
86257423,False,residential,False,85.957,"LINESTRING (3.0279461 39.7699925, 3.027124 39.7695472)",carrer Soletat,,,,
138775647,True,residential,False,34.601,"LINESTRING (3.0275076 39.768569, 3.0271817 39.7683844)",Carrer Dato,,,,
109881342,True,residential,False,105.431,"LINESTRING (3.0275076 39.768569, 3.0276765 39.7683927, 3.0278321 39.768203, 3.0281633 39.7677669)",Carrer Fred,,,,
153228031,True,tertiary,False,44.278,"LINESTRING (3.0195836 39.7683956, 3.019324 39.7687402)",Carrer del General Cabrinetti,,,,
279395975,True,residential,False,54.776,"LINESTRING (3.0195836 39.7683956, 3.0201029 39.7686843)",Carrer del Senyor Rafel,,,,
86257407,True,residential,False,112.422,"LINESTRING (3.0208113 39.7690531, 3.0201746 39.7699378)",Carrer del Lledoner,,,,
279395975,True,residential,False,122.842,"LINESTRING (3.0208113 39.7690531, 3.0220373 39.7696297)",Carrer del Senyor Rafel,,,,
32134584,True,residential,False,89.381,"LINESTRING (3.0221744 39.7729508, 3.0216633 39.7736521)",Carrer Muntanya,,,,
86257420,False,residential,False,25.709,"LINESTRING (3.0221744 39.7729508, 3.0219317 39.7728142)",carrer de Miquel Verdera,,,,
86257420,False,residential,True,36.761,"LINESTRING (3.0221744 39.7729508, 3.0225293 39.7731376)",carrer de Miquel Verdera,,,,
86257435,False,residential,False,38.544,"LINESTRING (3.0227012 39.7663471, 3.0229309 39.7660488)",Carrer de la Reina Victòria,,,,
86257439,False,residential,True,40.189,"LINESTRING (3.0227012 39.7663471, 3.0223754 39.7660865)",Carrer del Rector Tomàs Serra,,,,
86257439,False,residential,False,42.287,"LINESTRING (3.0227012 39.7663471, 3.0228571 39.7664818, 3.0228832 39.7666808)",Carrer del Rector Tomàs Serra,,,,
86257408,False,residential,False,53.385,"LINESTRING (3.0269312 39.7741313, 3.0272364 39.7737124)",carrer Fortaleza,,,,
86257416,True,residential,False,20.925,"LINESTRING (3.0269312 39.7741313, 3.0269785 39.7741583, 3.0271305 39.7742406)",passeig dels Donants de Sang,,1,50,
109881343,True,residential,False,42.546,"LINESTRING (3.027528 39.7662531, 3.02712 39.7660339)",carrer de Sant Antoni,,,,
521204616,True,residential,False,42.912,"LINESTRING (3.0255827 39.768269, 3.0259921 39.7684924)",Carrer Renou,,,,
135434522,True,residential,False,80.203,"LINESTRING (3.0255827 39.768269, 3.0255492 39.7683056, 3.025361 39.7685859, 3.0251507 39.7689088)",Carrer de sa Plaça,,,,
135434522,True,residential,False,68.541,"LINESTRING (3.0259598 39.767725, 3.0255827 39.768269)",Carrer de sa Plaça,,,,
138775647,True,residential,False,73.489,"LINESTRING (3.0259598 39.767725, 3.0252601 39.7673409)",Carrer Dato,,,,
86257390,True,residential,False,148.272,"LINESTRING (3.0272364 39.7737124, 3.0258142 39.7729487)",Carrer Santa Catalina Thomàs,,,,
86257408,False,residential,False,34.039,"LINESTRING (3.0272364 39.7737124, 3.0274284 39.7734442)",carrer Fortaleza,,,,
86257408,False,residential,True,53.385,"LINESTRING (3.0272364 39.7737124, 3.0269312 39.7741313)",carrer Fortaleza,,,,
86257431,False,residential,False,55.602,"LINESTRING (3.0279173 39.7717475, 3.0284427 39.7720424)",carrer del Mercat,,,,
86257431,False,residential,True,31.295,"LINESTRING (3.0279173 39.7717475, 3.0276216 39.7715815)",carrer del Mercat,,,,
86257420,False,residential,False,35.672,"LINESTRING (3.0204132 39.7719935, 3.020067 39.7718143)",carrer de Miquel Verdera,,,,
86257420,False,residential,True,36.946,"LINESTRING (3.0204132 39.7719935, 3.020765 39.7721866)",carrer de Miquel Verdera,,,,
279398302,False,residential,False,96.629,"LINESTRING (3.0204132 39.7719935, 3.0209689 39.7712367)",Carrer de Sant Francesc,,,,
279398302,False,residential,True,99.732,"LINESTRING (3.0204132 39.7719935, 3.0198227 39.7727671)",Carrer de Sant Francesc,,,,
86257430,True,residential,False,21.607,"LINESTRING (3.0285995 39.7704726, 3.0288158 39.7705732)",carrer del Rei Joan Carles I,,,,
86257439,False,residential,True,12.548,"LINESTRING (3.0228876 39.7667936, 3.0228832 39.7666808)",Carrer del Rector Tomàs Serra,,,,
521204616,True,residential,False,39.614,"LINESTRING (3.0228876 39.7667936, 3.0232598 39.7670059)",Carrer Renou,,,,
521204617,True,residential,False,129.836,"LINESTRING (3.0228876 39.7667936, 3.0229682 39.7679596)",Carrer del Rector Tomàs Serra,,,,
126392191,True,tertiary,False,44.15,"LINESTRING (3.0205391 39.7689225, 3.0207786 39.7685707)",Carrer de n'Antoni Maura,Ma-3501,,,
279395975,True,residential,False,27.425,"LINESTRING (3.0205391 39.7689225, 3.0208113 39.7690531)",Carrer del Senyor Rafel,,,,
25651676,False,residential,False,84.902,"LINESTRING (3.0293459 39.7672099, 3.0301765 39.7676287)",Carrer del Príncep,,,,
25651676,False,residential,True,13.632,"LINESTRING (3.0293459 39.7672099, 3.0292125 39.7671427)",Carrer del Príncep,,,,
86257448,True,residential,False,29.418,"LINESTRING (3.0293459 39.7672099, 3.0291477 39.7674262)",carrer de l'Hort de Gaietà,,,,
51506066,True,residential,False,50.52,"LINESTRING (3.0228575 39.7684463, 3.0231498 39.7680514)",Carrer de la Lluna,,,,
86257399,False,residential,True,24.035,"LINESTRING (3.0271305 39.7742406, 3.0269748 39.7744206)",Carrer Traginers,,,,
86257416,True,residential,False,30.539,"LINESTRING (3.0271305 39.7742406, 3.0272696 39.7743158, 3.0274214 39.7744001)",passeig dels Donants de Sang,,1,50,
86257407,True,residential,False,42.298,"LINESTRING (3.0210376 39.7687148, 3.0208113 39.7690531)",Carrer del Lledoner,,,,
279395971,True,residential,False,27.327,"LINESTRING (3.0210376 39.7687148, 3.0207786 39.7685707)",Carrer Asalto,,,,
25651678,True,residential,False,35.501,"LINESTRING (3.0262644 39.7666052, 3.0266184 39.7667722)",carrer Sagasta,,,,
86305498,False,residential,False,94.953,"LINESTRING (3.0262644 39.7666052, 3.026763 39.7658421)",carrer Amistat,,,,
86305498,False,residential,True,94.953,"LINESTRING (3.026763 39.7658421, 3.0262644 39.7666052)",carrer Amistat,,,,
109881343,True,residential,False,28.362,"LINESTRING (3.026763 39.7658421, 3.026491 39.765696)",carrer de Sant Antoni,,,,
392562415,False,secondary,True,275.07399999999996,"LINESTRING (3.0285388 39.7743755, 3.0302858 39.7723426, 3.0303046 39.772308)",ronda de s'Albufera,Ma-3450,2,70,
86257390,True,residential,False,64.255,"LINESTRING (3.0283441 39.7743073, 3.0277278 39.7739763)",Carrer Santa Catalina Thomàs,,,,
173093750,True,residential,False,69.649,"LINESTRING (3.0283441 39.7743073, 3.0288042 39.7737903)",,,1,30,
86257390,True,residential,False,51.232,"LINESTRING (3.0277278 39.7739763, 3.0272364 39.7737124)",Carrer Santa Catalina Thomàs,,,,
86257452,True,residential,False,53.911,"LINESTRING (3.0277278 39.7739763, 3.0274214 39.7744001)",carrer de l'Era,,,,
112561916,True,residential,False,127.75500000000001,"LINESTRING (3.0288888 39.765629, 3.0286994 39.766706, 3.0287019 39.7667681)",carrer Joan Maria Llompart,,,,
153226089,False,tertiary,False,9.641,"LINESTRING (3.0276657 39.7705798, 3.0275535 39.7705708)",Plaça del Tren,,,,
153226089,False,tertiary,True,46.427,"LINESTRING (3.0276657 39.7705798, 3.0280842 39.770846)",Plaça del Tren,,,,
471552363,False,tertiary,True,19.144,"LINESTRING (3.0276657 39.7705798, 3.0276977 39.7704094)",,,,,
279394207,False,tertiary,True,11.595,"LINESTRING (3.0195133 39.7703376, 3.0196218 39.770275)",Carretera d'Inca,Ma-3421,,50,
109881348,True,residential,False,198.984,"LINESTRING (3.027845 39.7695396, 3.0281633 39.7677669)",Carrer de la Llum,,,,
153226101,False,residential,False,88.038,"LINESTRING (3.027845 39.7695396, 3.0270207 39.7690648)",Carrer Renou,,,,
153226101,False,residential,True,33.715,"LINESTRING (3.027845 39.7695396, 3.0281607 39.7697214)",Carrer Renou,,,,
51506066,True,residential,False,43.915,"LINESTRING (3.0217941 39.7699776, 3.0220373 39.7696297)",Carrer de la Lluna,,,,
51196238,True,residential,False,40.778,"LINESTRING (3.0217941 39.7699776, 3.0218117 39.7699909, 3.0219051 39.7700416, 3.0221855 39.7701868)",Carrer de l'Escola,,,,
43583818,True,residential,False,73.49,"LINESTRING (3.0305063 39.7658146, 3.0300055 39.7655436, 3.0299671 39.7655228, 3.0299274 39.7655054, 3.0297931 39.7654464)",,,,,
86257448,True,residential,False,69.354,"LINESTRING (3.0305063 39.7658146, 3.0303576 39.7660057, 3.0300776 39.7663441)",carrer de l'Hort de Gaietà,,,,
109881342,True,residential,False,25.188,"LINESTRING (3.0281633 39.7677669, 3.0282827 39.7675598)",Carrer Fred,,,,
471549972,False,tertiary,True,24.943,"LINESTRING (3.0257493 39.7734933, 3.0255397 39.7733372)",,,,,
86257416,True,residential,False,123.431,"LINESTRING (3.0257493 39.7734933, 3.0260645 39.7736638, 3.0269312 39.7741313)",passeig dels Donants de Sang,,1,50,
471549972,False,tertiary,False,35.597,"LINESTRING (3.0257493 39.7734933, 3.0258158 39.7735847, 3.0257785 39.7737982)",,,,,
86257423,False,residential,False,39.28,"LINESTRING (3.027124 39.7695472, 3.0267358 39.7693581)",carrer Soletat,,,,
86257423,False,residential,True,85.957,"LINESTRING (3.027124 39.7695472, 3.0279461 39.7699925)",carrer Soletat,,,,
153226105,False,residential,True,35.985,"LINESTRING (3.027124 39.7695472, 3.0268613 39.7698001)",carrer Unió,,,,
50944245,True,tertiary,False,7.845,"LINESTRING (3.0268613 39.7698001, 3.0267959 39.7697506)",Carrer Gran,Ma-3501,,,
153226105,False,residential,False,35.985,"LINESTRING (3.0268613 39.7698001, 3.027124 39.7695472)",carrer Unió,,,,
50944245,True,tertiary,False,56.703,"LINESTRING (3.0273372 39.7701554, 3.0268613 39.7698001)",Carrer Gran,Ma-3501,,,
153226092,True,residential,False,43.219,"LINESTRING (3.0270516 39.7705233, 3.0275535 39.7705708)",carrer Marjals,,,,
153226118,True,residential,False,47.637,"LINESTRING (3.0270516 39.7705233, 3.0273372 39.7701554)",carrer de Sant Jaume,,,,
86257421,True,residential,False,75.972,"LINESTRING (3.0262088 39.7716107, 3.0254927 39.7712059)",carrer Crestatx,,,,
153226118,True,residential,False,140.743,"LINESTRING (3.0262088 39.7716107, 3.0266482 39.7710431, 3.0270516 39.7705233)",carrer de Sant Jaume,,,,
51196238,True,residential,False,37.285,"LINESTRING (3.0254313 39.7719576, 3.0257875 39.7721512)",Carrer de l'Escola,,,,
153226155,False,residential,True,71.868,"LINESTRING (3.0254313 39.7719576, 3.0250119 39.7725178)",,,,,
51196238,True,residential,False,44.419,"LINESTRING (3.0257875 39.7721512, 3.0262119 39.7723818)",Carrer de l'Escola,,,,
153226118,True,residential,False,70.061,"LINESTRING (3.0257875 39.7721512, 3.0258993 39.7720071, 3.0262088 39.7716107)",carrer de Sant Jaume,,,,
86257390,True,residential,False,35.333,"LINESTRING (3.0250119 39.7725178, 3.024673 39.7723358)",Carrer Santa Catalina Thomàs,,,,
153226155,False,residential,False,71.868,"LINESTRING (3.0250119 39.7725178, 3.0254313 39.7719576)",,,,,
86257390,True,residential,False,36.195,"LINESTRING (3.0253591 39.7727042, 3.0250119 39.7725178)",Carrer Santa Catalina Thomàs,,,,
