osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,lanes
154303255,False,,Carrer del Gas,residential,,False,64.81099999999999,"LINESTRING (1.2460927 41.2797043, 1.2463608 41.2797553, 1.2467054 41.2797885, 1.2468546 41.2798088)",,,
135204630,False,C-37,Carretera de Tarragona,secondary,50,True,86.379,"LINESTRING (1.2468546 41.2798088, 1.2468517 41.2798442, 1.2467845 41.2805483, 1.2467822 41.2805837)",,,
154303255,False,,Carrer del Gas,residential,,True,64.811,"LINESTRING (1.2468546 41.2798088, 1.2467054 41.2797885, 1.2463608 41.2797553, 1.2460927 41.2797043)",,,
198379920,False,,Camí A,residential,,False,44.777,"LINESTRING (1.2468546 41.2798088, 1.2471112 41.2798402, 1.2472382 41.2798613, 1.2473345 41.2798854, 1.2473767 41.2798955)",,,
198379919,False,,Carrer Martí Ardenya,residential,,False,79.813,"LINESTRING (1.2473767 41.2798955, 1.2473594 41.2801758, 1.2473186 41.2806119)",,,
198379920,False,,Camí A,residential,,False,99.724,"LINESTRING (1.2473767 41.2798955, 1.2474391 41.2799102, 1.2474945 41.2799458, 1.2475423 41.2799888, 1.2475954 41.2800358, 1.247633 41.2800812, 1.2477618 41.2803523, 1.2479281 41.2805741, 1.2479777 41.2806441)",,,
198379920,False,,Camí A,residential,,True,44.777,"LINESTRING (1.2473767 41.2798955, 1.2473345 41.2798854, 1.2472382 41.2798613, 1.2471112 41.2798402, 1.2468546 41.2798088)",,,
198379910,False,,Carrer Progrés,residential,,False,55.192,"LINESTRING (1.2473186 41.2806119, 1.2479777 41.2806441)",,,
198379910,False,,Carrer Progrés,residential,,True,44.932,"LINESTRING (1.2473186 41.2806119, 1.2467822 41.2805837)",,,
198379919,False,,Carrer Martí Ardenya,residential,,True,79.813,"LINESTRING (1.2473186 41.2806119, 1.2473594 41.2801758, 1.2473767 41.2798955)",,,
198379910,False,,Carrer Progrés,residential,,True,55.192,"LINESTRING (1.2479777 41.2806441, 1.2473186 41.2806119)",,,
198379920,False,,Camí A,residential,,False,14.039,"LINESTRING (1.2479777 41.2806441, 1.2479978 41.2806738, 1.248045 41.2807597)",,,
198379920,False,,Camí A,residential,,True,99.72399999999999,"LINESTRING (1.2479777 41.2806441, 1.2479281 41.2805741, 1.2477618 41.2803523, 1.247633 41.2800812, 1.2475954 41.2800358, 1.2475423 41.2799888, 1.2474945 41.2799458, 1.2474391 41.2799102, 1.2473767 41.2798955)",,,
154303305,False,,camí del Riu,residential,,True,14.952,"LINESTRING (1.2416288 41.2809026, 1.2417319 41.2810125)",,,
154303305,False,,camí del Riu,residential,,False,14.952,"LINESTRING (1.2417319 41.2810125, 1.2416288 41.2809026)",,,
154303305,False,,camí del Riu,residential,,True,64.295,"LINESTRING (1.2417319 41.2810125, 1.2418431 41.2811267, 1.2419961 41.2812771, 1.2421056 41.2813749, 1.242209 41.2814658)",,,
154303677,True,,,residential,,False,24.585,"LINESTRING (1.2417319 41.2810125, 1.2416409 41.2810128, 1.2415551 41.2810162, 1.2414901 41.2810245, 1.24144 41.281033)",,,
689752493,True,,Carrer Montserrat,residential,,False,47.569,"LINESTRING (1.2454116 41.2812976, 1.245324 41.2817203)",,,
"[32653292, 353522477, 353522478]",False,"['C-37', 'C-37z']",Carretera d'Alcover,secondary,50,False,91.061,"LINESTRING (1.2454116 41.2812976, 1.2451422 41.2812802, 1.2445369 41.2812489, 1.2444697 41.2812449, 1.244325 41.2812356)",yes,,
32653292,False,C-37z,Carretera d'Alcover,secondary,50,True,109.01599999999999,"LINESTRING (1.2454116 41.2812976, 1.2454857 41.2813008, 1.2467136 41.2813598)",,,
154303448,False,,Carrer Mitjà Galta,residential,,False,71.318,"LINESTRING (1.2475274 41.2813885, 1.2472265 41.2819887)",,,
154303471,False,,Carrer Hort dels Alls,residential,,True,68.077,"LINESTRING (1.2475274 41.2813885, 1.2467136 41.2813598)",,,
154303471,False,,Carrer Hort dels Alls,residential,,False,19.94,"LINESTRING (1.2475274 41.2813885, 1.2477276 41.2813955, 1.2477657 41.2813977)",,,
154303428,False,,Carrer Boronat,residential,,False,73.962,"LINESTRING (1.2477657 41.2813977, 1.2474448 41.2820176)",,,
154303428,False,,Carrer Boronat,residential,,True,22.256,"LINESTRING (1.2477657 41.2813977, 1.2478634 41.2812115)",,,
154303471,False,,Carrer Hort dels Alls,residential,,True,19.94,"LINESTRING (1.2477657 41.2813977, 1.2477276 41.2813955, 1.2475274 41.2813885)",,,
154303305,False,,camí del Riu,residential,,False,64.295,"LINESTRING (1.242209 41.2814658, 1.2421056 41.2813749, 1.2419961 41.2812771, 1.2418431 41.2811267, 1.2417319 41.2810125)",,,
"[154303305, 398058436]",False,,"['carrer del Bisbe Mora', 'camí del Riu']",residential,,True,138.70700000000002,"LINESTRING (1.242209 41.2814658, 1.2423648 41.2816271, 1.2424279 41.2817051, 1.2425842 41.2816236, 1.2427358 41.2815564, 1.2429306 41.281473, 1.2429902 41.2814531, 1.2432898 41.2813531, 1.2435525 41.2812612)",,,
154303442,True,,Carrer La Violeta,residential,,False,116.08600000000001,"LINESTRING (1.245324 41.2817203, 1.2453593 41.2817515, 1.2465891 41.2819734, 1.2466565 41.2819876)",,,
202176676,True,,Carrer Montserrat,residential,,False,130.25900000000001,"LINESTRING (1.245324 41.2817203, 1.2453259 41.2818682, 1.2453197 41.2819428, 1.2452709 41.2822542, 1.2452168 41.2825579, 1.2452293 41.2828866)",,,
961605293,False,,Carretera de Tarragona,residential,,True,5.57,"LINESTRING (1.2466565 41.2819876, 1.2466447 41.2820369)",,,
154303478,False,,Carretera de Tarragona,tertiary,,False,69.976,"LINESTRING (1.2466565 41.2819876, 1.2466622 41.2819507, 1.2466832 41.2816985, 1.2467136 41.2813598)",,,
154303448,False,,Carrer Mitjà Galta,residential,,False,1.32,"LINESTRING (1.2472265 41.2819887, 1.2472209 41.2819998)",,,
154303448,False,,Carrer Mitjà Galta,residential,,True,71.318,"LINESTRING (1.2472265 41.2819887, 1.2475274 41.2813885)",,,
154303644,True,,Carrer Muralla del Carme,residential,,False,44.964,"LINESTRING (1.2472265 41.2819887, 1.2468551 41.2820319, 1.2467953 41.2820464, 1.2467446 41.2820741, 1.2467222 41.282096)",,,
154303448,False,,Carrer Mitjà Galta,residential,,True,1.32,"LINESTRING (1.2472209 41.2819998, 1.2472265 41.2819887)",,,
154303428,False,,Carrer Boronat,residential,,True,73.962,"LINESTRING (1.2474448 41.2820176, 1.2477657 41.2813977)",,,
154303644,True,,Carrer Muralla del Carme,residential,,False,18.522,"LINESTRING (1.2474448 41.2820176, 1.2472265 41.2819887)",,,
961605293,False,,Carretera de Tarragona,residential,,False,5.57,"LINESTRING (1.2466447 41.2820369, 1.2466565 41.2819876)",,,
154303247,True,,,residential,,False,9.5,"LINESTRING (1.2466447 41.2820369, 1.246678 41.2820505, 1.2467046 41.2820708, 1.2467222 41.282096)",,roundabout,
154303402,False,,carrer del Freixe,residential,,True,39.696,"LINESTRING (1.2417345 41.2820592, 1.2417804 41.2820685, 1.2418291 41.2820858, 1.2418888 41.2821224, 1.2419914 41.2821984, 1.242098 41.2822804)",,,
154303247,True,,,residential,,False,6.966,"LINESTRING (1.2467222 41.282096, 1.2467295 41.2821268, 1.2467232 41.2821578)",,roundabout,
154303247,True,,,residential,,False,23.299999999999997,"LINESTRING (1.2464758 41.2821521, 1.2464719 41.2821223, 1.2464804 41.282093, 1.2465003 41.2820671, 1.2465298 41.282047, 1.2465661 41.2820346, 1.2466056 41.2820312, 1.2466447 41.2820369)",,roundabout,
154303247,True,,,residential,,False,5.545,"LINESTRING (1.2467232 41.2821578, 1.246709 41.2821803, 1.2466876 41.2821994)",,roundabout,
154303290,True,,Carrer de Sant Francesc,residential,30,False,46.796,"LINESTRING (1.2467232 41.2821578, 1.246743 41.2821759, 1.2467716 41.2821863, 1.2470178 41.2822132, 1.2472659 41.2822205)",,,
154303247,True,,,residential,,False,22.07,"LINESTRING (1.2466876 41.2821994, 1.2466505 41.2822172, 1.2466076 41.2822246, 1.2465639 41.2822208, 1.2465244 41.2822061, 1.2464939 41.2821822, 1.2464758 41.2821521)",,roundabout,
154303474,True,,Plaça del Portal Nou,residential,,False,81.616,"LINESTRING (1.2466876 41.2821994, 1.2466913 41.2822201, 1.2466852 41.282255, 1.2464955 41.2827944, 1.2464817 41.2828169, 1.246462 41.2828319, 1.2464109 41.282844, 1.2463659 41.2828461)",,,
154303290,True,,Carrer de Sant Francesc,residential,30,False,26.747,"LINESTRING (1.2478395 41.28225, 1.2481517 41.2823031)",,,
198371368,False,,carrer de l'Enxaneta,residential,,False,19.148,"LINESTRING (1.2478395 41.28225, 1.2477688 41.2824138)",,,
154303402,False,,carrer del Freixe,residential,,False,39.696,"LINESTRING (1.242098 41.2822804, 1.2419914 41.2821984, 1.2418888 41.2821224, 1.2418291 41.2820858, 1.2417804 41.2820685, 1.2417345 41.2820592)",,,
154303402,False,,carrer del Freixe,residential,,True,223.13299999999998,"LINESTRING (1.242098 41.2822804, 1.2421838 41.2823577, 1.2422575 41.2824411, 1.2422895 41.282511, 1.2423289 41.2825909, 1.2423643 41.2826839, 1.2423921 41.2827611, 1.2423913 41.2828369, 1.2423818 41.2829703, 1.242377 41.2830666, 1.2423682 41.2831327, 1.2423425 41.2832023, 1.24231 41.283271, 1.2422877 41.2833034, 1.2422519 41.2833339, 1.2421939 41.2833766, 1.2420279 41.283508, 1.2419524 41.2835757, 1.2418925 41.2836405, 1.2418291 41.2837098, 1.2417292 41.283824, 1.2416772 41.2838926, 1.2416511 41.2839658, 1.2416389 41.284056)",,,
154303512,False,,carrer del general Reding,living_street,,True,30.478,"LINESTRING (1.2481517 41.2823031, 1.2480156 41.2825574)",,,
