osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,tunnel,name,bridge,access
237369908,,,residential,,,False,True,77.785,"LINESTRING (2.080926 41.5285211, 2.0808945 41.5286065, 2.0808363 41.5287645, 2.0806861 41.5288609, 2.0802891 41.528893)",,Carrer dels Avets,,
32734669,,,residential,,,True,False,299.539,"LINESTRING (2.081052 41.5281791, 2.0782614 41.5283709, 2.0781286 41.5283537, 2.0779735 41.5283071, 2.0775938 41.5280704)",,Carrer dels Xiprers,,
237369908,,,residential,,,False,True,39.451,"LINESTRING (2.081052 41.5281791, 2.0810415 41.5282112, 2.080926 41.5285211)",,Carrer dels Avets,,
665948624,,,residential,,,True,False,12.841,"LINESTRING (2.081052 41.5281791, 2.0810509 41.5281554, 2.0810631 41.5281075, 2.08108 41.5280664)",,Carrer dels Avets,,
833920059,,,residential,,,False,True,130.695,"LINESTRING (2.0803114 41.5313284, 2.0814491 41.5308088, 2.0816517 41.5307162)",,Avinguda Antoni Gaudí,,
833920061,,,residential,,roundabout,True,False,14.947000000000001,"LINESTRING (2.0803114 41.5313284, 2.0803296 41.5313565, 2.0803339 41.5313875, 2.0803179 41.5314265, 2.0802909 41.5314503)",,,,
833920060,,,residential,,roundabout,True,False,13.470999999999998,"LINESTRING (2.0801116 41.531428, 2.0800964 41.531399, 2.0800943 41.5313752, 2.0801042 41.5313448, 2.080131 41.5313163)",,,,
32734672,,,residential,,roundabout,True,False,16.94,"LINESTRING (2.080131 41.5313163, 2.0801816 41.5312946, 2.0802231 41.5312915, 2.0802636 41.5312992, 2.0803114 41.5313284)",,,,
32734675,,,residential,,,False,False,63.458000000000006,"LINESTRING (2.080131 41.5313163, 2.0800316 41.5311339, 2.0799174 41.530894, 2.079864 41.5307819)",,Carrer del Llaurador,,
"[32734675, 247119335]",,,residential,,,False,False,76.037,"LINESTRING (2.079864 41.5307819, 2.0796294 41.5302802, 2.0795543 41.5301387)",,Carrer del Llaurador,,
32734675,,,residential,,,False,True,63.458,"LINESTRING (2.079864 41.5307819, 2.0799174 41.530894, 2.0800316 41.5311339, 2.080131 41.5313163)",,Carrer del Llaurador,,
32734681,,,residential,,,False,False,178.86700000000002,"LINESTRING (2.079864 41.5307819, 2.0797682 41.5308152, 2.0795167 41.5309027, 2.0790943 41.5310878, 2.078168 41.5317452)",,Carrer Onze de Setembre,,
"[967609088, 32734677]",,,residential,,,True,False,66.951,"LINESTRING (2.0795543 41.5301387, 2.0793386 41.5300189, 2.0791729 41.5299485, 2.0788315 41.5299103)",,Carrer del Llaurador,,
182920035,,,residential,,,True,False,54.233999999999995,"LINESTRING (2.0795543 41.5301387, 2.0793682 41.5299385, 2.0792845 41.5298621, 2.0792534 41.5297767, 2.079235 41.5297219)",,Carrer del Llaurador,,
"[32734675, 247119335]",,,residential,,,False,True,76.037,"LINESTRING (2.0795543 41.5301387, 2.0796294 41.5302802, 2.079864 41.5307819)",,Carrer del Llaurador,,
32734678,,,residential,,,True,False,38.655,"LINESTRING (2.0794041 41.5298105, 2.079485 41.5299532, 2.0795543 41.5301387)",,Carrer del Llaurador,,
32734681,,,residential,,,False,False,41.049,"LINESTRING (2.078168 41.5317452, 2.078093 41.5318047, 2.0780525 41.5318298, 2.0780285 41.5318338, 2.0780011 41.5318273, 2.0779909 41.5318044, 2.0780006 41.5317779, 2.0780332 41.5317294, 2.0780828 41.5317362, 2.078168 41.5317452)",,Carrer Onze de Setembre,,
32734681,,,residential,,,False,True,41.049,"LINESTRING (2.078168 41.5317452, 2.0780828 41.5317362, 2.0780332 41.5317294, 2.0780006 41.5317779, 2.0779909 41.5318044, 2.0780011 41.5318273, 2.0780285 41.5318338, 2.0780525 41.5318298, 2.078093 41.5318047, 2.078168 41.5317452)",,Carrer Onze de Setembre,,
32734681,,,residential,,,False,True,178.86700000000002,"LINESTRING (2.078168 41.5317452, 2.0790943 41.5310878, 2.0795167 41.5309027, 2.0797682 41.5308152, 2.079864 41.5307819)",,Carrer Onze de Setembre,,
32734683,,,residential,,,True,False,191.117,"LINESTRING (2.0796414 41.5320862, 2.0782922 41.5334769)",,Ronda de Pladellorens,,
32734684,,,residential,,,True,False,70.447,"LINESTRING (2.0796414 41.5320862, 2.0796801 41.5321333, 2.0800853 41.5326256)",,Carrer de Sant Cugat,,
833920062,,,residential,,,True,False,76.448,"LINESTRING (2.0782922 41.5334769, 2.0773854 41.533586)",,Carrer Pep Ventura,,
32734684,,,residential,,,True,False,43.528,"LINESTRING (2.0793425 41.531765, 2.0796414 41.5320862)",,Carrer de Sant Cugat,,
1049450278,,,residential,,,True,False,74.18,"LINESTRING (2.0793425 41.531765, 2.0801116 41.531428)",,Avinguda Antoni Gaudí,,
254957335,,,residential,,,True,False,48.771,"LINESTRING (2.0800853 41.5326256, 2.0806252 41.5324552)",,Carrer de Pompeu Fabra,,
833920058,,,residential,,,True,False,59.41,"LINESTRING (2.0836357 41.5317105, 2.0831529 41.532104)",,Avinguda Pau Casals,,
32734691,,,residential,,,True,False,53.118,"LINESTRING (2.0815248 41.531331, 2.081372 41.5317948)",,Carrer del Mig,,
254959505,,,residential,,,True,False,110.834,"LINESTRING (2.0815248 41.531331, 2.0802588 41.5316398)",,Carrer Sant Josep,,
32734683,,,residential,,,True,False,24.061,"LINESTRING (2.0802029 41.5315153, 2.0801208 41.5315939, 2.0800681 41.5316653, 2.0800398 41.5316932)",,Ronda de Pladellorens,,
254963207,,,residential,,,True,False,76.923,"LINESTRING (2.085805 41.5295808, 2.0858245 41.5298767, 2.0858466 41.5300525, 2.0858829 41.5302283, 2.0858878 41.5302692)",,Carrer Castellar,,
32734689,,,residential,,,True,False,186.905,"LINESTRING (2.0836779 41.5298828, 2.0850723 41.5294722, 2.085805 41.5295808)",,Carrer Lleida,,
123276330,,,residential,,,True,False,188.90699999999998,"LINESTRING (2.0836779 41.5298828, 2.0858042 41.5302546, 2.0858878 41.5302692)",,Carrer Antoni Duran,,
833920059,,,residential,,,False,False,80.435,"LINESTRING (2.0824553 41.5303145, 2.0816517 41.5307162)",,Avinguda Antoni Gaudí,,
254963206,,,residential,,,True,False,43.266,"LINESTRING (2.0824553 41.5303145, 2.0827207 41.5301916, 2.0828267 41.5301426, 2.0828945 41.5301066)",,Avinguda Antoni Gaudí,,
32734691,,,residential,,,True,False,12.783,"LINESTRING (2.0816517 41.5307162, 2.0816839 41.5308286)",,Carrer del Mig,,
833920059,,,residential,,,False,True,80.435,"LINESTRING (2.0816517 41.5307162, 2.0824553 41.5303145)",,Avinguda Antoni Gaudí,,
833920059,,,residential,,,False,False,130.695,"LINESTRING (2.0816517 41.5307162, 2.0814491 41.5308088, 2.0803114 41.5313284)",,Avinguda Antoni Gaudí,,
32734691,,,residential,,,True,False,57.413,"LINESTRING (2.0816839 41.5308286, 2.0815248 41.531331)",,Carrer del Mig,,
32734692,,,residential,,,True,False,98.17,"LINESTRING (2.0816839 41.5308286, 2.0828308 41.5310343)",,Carrer de Pi i Margall,,
32734691,,,residential,,,True,False,53.751,"LINESTRING (2.081372 41.5317948, 2.0812172 41.5322641)",,Carrer del Mig,,
254959502,,,residential,,,True,False,138.601,"LINESTRING (2.0812172 41.5322641, 2.0821006 41.5321595, 2.0827121 41.5323084, 2.0828335 41.532338)",,Carrer de Montserrat,,
32734729,,,residential,,,True,False,40.74,"LINESTRING (2.08422 41.5312927, 2.084587 41.5315351)",,Carrer de Manso,,
833920058,,,residential,,,True,False,67.259,"LINESTRING (2.08422 41.5312927, 2.0836357 41.5317105)",,Avinguda Pau Casals,,
32734692,,,residential,,,True,False,119.153,"LINESTRING (2.0828308 41.5310343, 2.08422 41.5312927)",,Carrer de Pi i Margall,,
32734693,,,residential,,,False,False,71.937,"LINESTRING (2.0828308 41.5310343, 2.0829968 41.5303994)",,Carrer Doctor Trueta,,
32734693,,,residential,,,False,True,71.937,"LINESTRING (2.0829968 41.5303994, 2.0828308 41.5310343)",,Carrer Doctor Trueta,,
32734695,,,residential,,,True,False,46.053,"LINESTRING (2.0829968 41.5303994, 2.0824553 41.5303145)",,Carrer Santiago Rusiñol,,
32734693,,,residential,,,False,False,41.303,"LINESTRING (2.0829968 41.5303994, 2.0831046 41.5300921, 2.0831312 41.5300422)",,Carrer Doctor Trueta,,
32734695,,,residential,,,True,False,169.146,"LINESTRING (2.0849701 41.5307624, 2.0829968 41.5303994)",,Carrer Santiago Rusiñol,,
833920058,,,residential,,,True,False,86.184,"LINESTRING (2.0849701 41.5307624, 2.0846412 41.5309512, 2.08422 41.5312927)",,Avinguda Pau Casals,,
254963207,,,residential,,,True,False,22.159,"LINESTRING (2.0858878 41.5302692, 2.0859223 41.5303222, 2.0859435 41.5303646, 2.0859533 41.5304076, 2.0859276 41.5304553)",,Carrer Castellar,,
"[254963208, 32734707]",,,residential,,,True,False,58.434999999999995,"LINESTRING (2.0858878 41.5302692, 2.0859789 41.5302844, 2.086063 41.5303155, 2.0861404 41.53035, 2.0862263 41.5303579, 2.0863207 41.5303397, 2.0863975 41.530295, 2.086462 41.53024, 2.0865027 41.5302244)",,"['Avinguda Pau Casals', 'Carrer Castellar']",,
123276328,,,residential,,,True,False,86.721,"LINESTRING (2.0859276 41.5304553, 2.0858572 41.5304813, 2.0849701 41.5307624)",,Avinguda Pau Casals,,
254963207,,,residential,,,True,False,137.471,"LINESTRING (2.0849884 41.5288047, 2.0857072 41.5289251, 2.085793 41.5289814, 2.085805 41.5295808)",,Carrer Castellar,,
254963207,,,residential,,,True,False,136.704,"LINESTRING (2.0834632 41.5292605, 2.0849884 41.5288047)",,Carrer Castellar,,
"[967609082, 1031359071]",,,residential,,,True,False,177.27100000000002,"LINESTRING (2.0834632 41.5292605, 2.0838377 41.5287074, 2.0842553 41.5280907, 2.0842915 41.528075, 2.0843389 41.5280681, 2.0846248 41.5280909)",,Avinguda Antoni Gaudí,,
32734701,,,residential,30,,True,False,84.946,"LINESTRING (2.0846248 41.5280909, 2.0849884 41.5288047)",,Carrer de Cerdanyola,,
"[223429272, 717098057, 871667689]",,,residential,,,True,False,37.614000000000004,"LINESTRING (2.0846248 41.5280909, 2.0848675 41.5281078, 2.0849057 41.5280839, 2.0849328 41.528067, 2.0850309 41.5280114)",,Avinguda Antoni Gaudí,,
32734703,,,residential,,,True,False,13.004999999999999,"LINESTRING (2.0850309 41.5280114, 2.0850891 41.52796, 2.0851234 41.5279176)",,Avinguda Antoni Gaudí,,
32734704,,,residential,,,True,False,71.957,"LINESTRING (2.0857356 41.5313672, 2.0863773 41.5309336)",,Carrer Vallcorba,,
32734726,,,residential,,,True,False,53.393,"LINESTRING (2.0857356 41.5313672, 2.085282 41.5310277)",,Carrer de Santiago Rusiñol,,
32734704,,,residential,,,True,False,82.862,"LINESTRING (2.0850137 41.5318803, 2.0857356 41.5313672)",,Carrer Vallcorba,,
32734729,,,residential,,,True,False,100.697,"LINESTRING (2.0850137 41.5318803, 2.0860538 41.5320568, 2.0861935 41.5320805)",,Carrer de Manso,,
32734728,,,residential,,,True,False,58.646,"LINESTRING (2.084448 41.5324203, 2.0839144 41.5320759)",,Carrer de Sant Jaume,,
32734704,,,residential,,,True,False,13.725999999999999,"LINESTRING (2.084448 41.5324203, 2.0845038 41.5323681, 2.084551 41.5323239)",,Carrer Vallcorba,,
32734704,,,residential,,,True,False,35.378,"LINESTRING (2.0841664 41.5326586, 2.0843547 41.5324992, 2.084448 41.5324203)",,Carrer Vallcorba,,
32734704,,,residential,,,True,False,76.196,"LINESTRING (2.0825204 41.5340494, 2.0831324 41.5335398)",,Carrer Vallcorba,,
32765498,,,residential,,,True,False,92.958,"LINESTRING (2.0825204 41.5340494, 2.0835286 41.534409)",,Carrer Montseny,,
254968418,,,residential,,,True,False,65.732,"LINESTRING (2.0825204 41.5340494, 2.0819711 41.5336247)",,Carrer Montseny,,
32734715,,,residential,30,,True,False,152.175,"LINESTRING (2.0831529 41.532104, 2.081372 41.5317948)",,Carrer Sant Pere,,
833920058,,,residential,,,True,False,37.2,"LINESTRING (2.0831529 41.532104, 2.0828335 41.532338)",,Avinguda Pau Casals,,
254968423,,,residential,,,False,True,60.03,"LINESTRING (2.0804564 41.534132, 2.0809541 41.5337413)",,Avinguda de Pau Casals,,
32734725,1,,residential,,,True,False,50.907,"LINESTRING (2.0804564 41.534132, 2.0806513 41.5342606, 2.080915 41.5344349)",,Carrer de Sabadell,,
254968419,,,residential,,,True,False,66.97800000000001,"LINESTRING (2.0804564 41.534132, 2.0802635 41.5340179, 2.079825 41.5337586)",,Carrer de Sabadell,,
32734708,,,residential,,,True,False,95.66,"LINESTRING (2.0806252 41.5324552, 2.0803963 41.5319458, 2.0802588 41.5316398)",,Carrer de Sant Isidre,,
254957335,,,residential,,,True,False,53.663,"LINESTRING (2.0806252 41.5324552, 2.0811927 41.532272, 2.0812172 41.5322641)",,Carrer de Pompeu Fabra,,
1056500832,2,,residential,,,False,True,71.78,"LINESTRING (2.0773854 41.533586, 2.0775604 41.5342181)",,Avinguda Antoni Gaudí,,
182920030,,,residential,,,True,False,94.74800000000002,"LINESTRING (2.0773854 41.533586, 2.0773166 41.5335898, 2.0772423 41.5335833, 2.0765185 41.5334706, 2.0764185 41.533468, 2.0763107 41.5334747, 2.0762642 41.5334796)",,Passatge Dalí,,
833920063,,,residential,,,True,False,264.231,"LINESTRING (2.0773854 41.533586, 2.077377 41.5335432, 2.0773754 41.5334993, 2.0774099 41.5334514, 2.0785218 41.5323047, 2.0793425 41.531765)",,Avinguda Antoni Gaudí,,
32734710,1,,residential,,,True,False,21.171,"LINESTRING (2.0775604 41.5342181, 2.07759 41.5344072)",,Avinguda Antoni Gaudí,,
1056500832,2,,residential,,,False,False,71.78,"LINESTRING (2.0775604 41.5342181, 2.0773854 41.533586)",,Avinguda Antoni Gaudí,,
