osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,junction,maxspeed,access,lanes,width
"[41914412, 1238836461]",GC-10,Avenida Cabildo Insular,primary,True,False,239.06999999999996,"LINESTRING (-15.4166632 27.9988109, -15.4164087 27.998843, -15.4162265 27.998868, -15.4156158 27.9989438, -15.4150471 27.999014, -15.4146982 27.9990557, -15.4146172 27.9990655, -15.4145563 27.9990729, -15.4144629 27.9990754, -15.4143929 27.9990652, -15.4143177 27.9990439, -15.4142649 27.9990121)",,,40,yes,2,
41914413,,,primary,True,False,1.199,"LINESTRING (-15.419809 27.9992188, -15.4198141 27.9992286)",,roundabout,40,yes,,
41914413,,,primary,True,False,26.080999999999996,"LINESTRING (-15.4201392 27.99941, -15.420225 27.9993907, -15.4203012 27.9993509, -15.4203616 27.9992937)",,roundabout,40,yes,,
54044428,,Calle Fauna,residential,True,False,27.79,"LINESTRING (-15.4201392 27.99941, -15.4202398 27.999484, -15.4203004 27.9996072)",,,40,yes,,
41914412,GC-10,Avenida Cabildo Insular,primary,True,False,8.919,"LINESTRING (-15.4198532 27.9989766, -15.4197682 27.9990049)",,,40,yes,2,
41914413,,,primary,True,False,28.166999999999998,"LINESTRING (-15.4198532 27.9989766, -15.41981 27.999052, -15.4197948 27.9991353, -15.419809 27.9992188)",,roundabout,40,yes,,
256464739,,Calle Alcalde Manuel Álvarez Peña,residential,True,False,50.284,"LINESTRING (-15.4138731 27.9996039, -15.4138688 27.9995474, -15.4138876 27.9995006, -15.4139921 27.9993883, -15.414115 27.9992874, -15.4141156 27.999235)",,,40,yes,1,
818856958,,Calle José Arencibia Gil,residential,True,False,12.233,"LINESTRING (-15.4138731 27.9996039, -15.4138376 27.9995644, -15.413807 27.9995499, -15.4137778 27.9995368)",,,40,yes,,
128047944,,Calle Luis Doreste Silva,residential,True,False,40.503,"LINESTRING (-15.4145319 28.0013248, -15.4141418 28.0014433)",,,40,yes,,
30538585,,Calle Farmacéutica Pino Suárez López,residential,True,False,6.289,"LINESTRING (-15.4173558 28.0009821, -15.4173725 28.0009275)",,circular,40,yes,,
30538138,GC-10,Lugar Rotonda de Daora,primary,True,False,24.979,"LINESTRING (-15.4138787 27.9987994, -15.4138075 27.9988401, -15.4137537 27.998898, -15.4137225 27.9989676)",,roundabout,,,,
30538138,GC-10,Lugar Rotonda de Daora,primary,True,False,2.234,"LINESTRING (-15.41382 27.9992111, -15.4138398 27.999221)",,roundabout,,,,
31520429,,Calle Gago Coutinho,residential,True,False,47.894,"LINESTRING (-15.4169369 27.9942932, -15.4168759 27.9942845, -15.4166141 27.9942419, -15.4164568 27.9942171)",,,40,yes,,
44958918,,Calle Pedro Lezcano Montalvo,residential,True,False,42.928,"LINESTRING (-15.4155035 27.9940699, -15.415891 27.993979, -15.4159268 27.9939738)",,,40,yes,,
44958918,,Calle Pedro Lezcano Montalvo,residential,True,False,105.173,"LINESTRING (-15.4128724 27.9945295, -15.4137515 27.9943728, -15.4139232 27.9943461)",,,40,yes,,
126855636,,Calle Ocho de Marzo,residential,True,False,71.977,"LINESTRING (-15.4128724 27.9945295, -15.4129359 27.9949382, -15.4129606 27.9951022, -15.4129727 27.9951707)",,,40,yes,,
126855636,,Calle Ocho de Marzo,residential,True,False,59.242,"LINESTRING (-15.413137 27.9962407, -15.4132168 27.9965067, -15.4132825 27.9966568, -15.4133355 27.9967414)",,,40,yes,,
41914413,,,primary,True,False,15.062000000000001,"LINESTRING (-15.4202304 27.9988849, -15.4201568 27.9988657, -15.4200802 27.998863)",,roundabout,40,yes,,
41914413,,,primary,True,False,26.345,"LINESTRING (-15.4200802 27.998863, -15.419993 27.9988808, -15.4199152 27.9989197, -15.4198532 27.9989766)",,roundabout,40,yes,,
1213269746,,Calle Roque,residential,True,False,24.479,"LINESTRING (-15.4200802 27.998863, -15.4199305 27.9987929, -15.4198912 27.9987315)",,,40,yes,,
41914413,,,primary,True,False,10.449,"LINESTRING (-15.420033 27.9994039, -15.4201392 27.99941)",,roundabout,40,yes,,
41914413,,,primary,True,False,4.381,"LINESTRING (-15.4203616 27.9992937, -15.4203823 27.9992588)",,roundabout,40,yes,,
45732111,,,tertiary,True,False,8.79,"LINESTRING (-15.4217317 27.9957231, -15.4216906 27.9957202, -15.4216426 27.9957249)",,roundabout,,,,
45732111,,,tertiary,True,False,9.72,"LINESTRING (-15.4213781 27.9960241, -15.4214074 27.9961076)",,roundabout,,,,
32299188,,Calle Reyes Católicos,residential,False,False,81.036,"LINESTRING (-15.4213781 27.9960241, -15.4212554 27.9958763, -15.4208808 27.9954425)",,,40,yes,,
45732111,,,tertiary,True,False,27.247,"LINESTRING (-15.4214074 27.9961076, -15.4214711 27.9961326, -15.4215553 27.9961203, -15.4216616 27.9960666)",,roundabout,,,,
53130067,,Avenida Alcalde Alejandro Castro Jimenez,tertiary,True,False,69.115,"LINESTRING (-15.4214074 27.9961076, -15.4213953 27.9962381, -15.421372 27.9963266, -15.4211239 27.996661)",,,,,,
31521318,,Calle Alexander Fleming,residential,False,False,49.876,"LINESTRING (-15.4211854 27.9947188, -15.4210355 27.9943576, -15.421012 27.9942972)",,,40,yes,,
31521318,,Calle Alexander Fleming,residential,False,True,57.238,"LINESTRING (-15.4211854 27.9947188, -15.4212009 27.9947645, -15.4213754 27.9952054)",,,40,yes,,
46670051,,Calle Manolo Millares,residential,True,False,76.476,"LINESTRING (-15.4211854 27.9947188, -15.4211195 27.9947352, -15.4205059 27.9949083, -15.4204439 27.994929)",,,40,yes,,
53130067,,Avenida Alcalde Alejandro Castro Jimenez,tertiary,True,False,42.669,"LINESTRING (-15.4211239 27.996661, -15.420905 27.9969925)",,,,,,
32555389,,Calle Roque,residential,True,False,30.498,"LINESTRING (-15.4199344 27.9984077, -15.4199789 27.9982399, -15.4199989 27.9981395)",,,40,yes,,
1213269745,,Calle Roque,residential,False,True,36.301,"LINESTRING (-15.4199344 27.9984077, -15.4199129 27.9985294, -15.4198974 27.9986176, -15.4198928 27.9987028, -15.4198912 27.9987315)",,,40,yes,,
53130069,,,tertiary,True,False,15.105,"LINESTRING (-15.420905 27.9969925, -15.4208628 27.9970183, -15.4208391 27.9970585, -15.4208393 27.9971037)",,roundabout,,,,
32555389,,Calle Roque,residential,True,False,117.607,"LINESTRING (-15.4199989 27.9981395, -15.4199817 27.9979808, -15.4199099 27.9978715, -15.4197952 27.9977886, -15.4194059 27.997545, -15.4192431 27.9974703, -15.4191824 27.9974489)",,,40,yes,,
439993347,,Alonso de Matos,residential,False,True,31.343,"LINESTRING (-15.4199989 27.9981395, -15.4200283 27.9981377, -15.4202989 27.9981214, -15.4203174 27.9981203)",,,,,,
53844427,,Calle Marcos García del Castillo,residential,True,False,44.33800000000001,"LINESTRING (-15.4206684 27.9973558, -15.4206052 27.9973227, -15.4203622 27.9971663, -15.4202972 27.9971292)",,,40,yes,,
178644256,,Avenida Alcalde Alejandro Castro Jimenez,tertiary,True,False,87.136,"LINESTRING (-15.4206684 27.9973558, -15.4206104 27.9975502, -15.4205063 27.9981255)",,,,,,
32299188,,Calle Reyes Católicos,residential,False,False,71.417,"LINESTRING (-15.4208808 27.9954425, -15.4204804 27.9949713, -15.4204439 27.994929)",,,40,yes,,
32299188,,Calle Reyes Católicos,residential,False,True,81.036,"LINESTRING (-15.4208808 27.9954425, -15.4212554 27.9958763, -15.4213781 27.9960241)",,,40,yes,,
53844431,,Calle Fernando Estévez,residential,True,False,55.257000000000005,"LINESTRING (-15.4208808 27.9954425, -15.421343 27.9952209, -15.4213754 27.9952054)",,,40,yes,,
31520564,,Calle Manolo Millares,residential,True,False,42.574,"LINESTRING (-15.4201404 27.9951419, -15.4198407 27.9954186)",,,40,yes,,
31520474,,Calle Costa Rica,residential,True,False,78.005,"LINESTRING (-15.4194393 27.9948843, -15.4201581 27.9945855)",,,40,yes,,
53844434,,Calle Diego López Montañez,residential,True,False,63.565,"LINESTRING (-15.4204135 27.9956602, -15.4201404 27.9951419)",,,40,yes,,
53844431,,Calle Fernando Estévez,residential,True,False,51.875,"LINESTRING (-15.4204135 27.9956602, -15.4208428 27.9954602, -15.4208808 27.9954425)",,,40,yes,,
256047065,,Calle Santo Domingo,residential,True,False,41.58,"LINESTRING (-15.4197361 27.9961706, -15.4201137 27.9963399)",,,40,yes,,
53844431,,Calle Fernando Estévez,residential,True,False,91.143,"LINESTRING (-15.4197361 27.9961706, -15.4198646 27.9959605, -15.4199017 27.9959195, -15.4199784 27.9958406, -15.4204135 27.9956602)",,,40,yes,,
178771988,,Calle Marcos García del Castillo,residential,False,True,20.394,"LINESTRING (-15.4194533 27.9966068, -15.419626 27.9967087)",,,40,yes,,
53844426,,Calle Veintinueve de Abril,residential,True,False,111.166,"LINESTRING (-15.4194533 27.9966068, -15.4191796 27.9967308, -15.4187499 27.9966549, -15.4183635 27.9966561)",,,40,yes,,
178771988,,Calle Marcos García del Castillo,residential,False,False,81.154,"LINESTRING (-15.4194533 27.9966068, -15.4189422 27.9962645, -15.4189327 27.9961013)",,,40,yes,,
256047065,,Calle Santo Domingo,residential,True,False,7.442,"LINESTRING (-15.4201137 27.9963399, -15.4201834 27.9963662)",,,40,yes,,
53844428,,Calle Lepanto,residential,True,False,64.049,"LINESTRING (-15.4201137 27.9963399, -15.4199233 27.9964214, -15.419626 27.9967087)",,,40,yes,,
178771988,,Calle Marcos García del Castillo,residential,False,False,20.394,"LINESTRING (-15.419626 27.9967087, -15.4194533 27.9966068)",,,40,yes,,
178771988,,Calle Marcos García del Castillo,residential,False,True,28.609,"LINESTRING (-15.419626 27.9967087, -15.4198653 27.9968555)",,,40,yes,,
53844428,,Calle Lepanto,residential,True,False,88.432,"LINESTRING (-15.419626 27.9967087, -15.4192841 27.9969837, -15.4191606 27.9971244, -15.4191755 27.9973329)",,,40,yes,,
53844429,,Alonso Rodríguez de Palencia,residential,False,False,74.645,"LINESTRING (-15.4198847 27.9971292, -15.4198442 27.9971538, -15.4196986 27.9972424, -15.4195888 27.99727, -15.4193397 27.997297, -15.4191755 27.9973329)",,,40,yes,,
178771992,,Calle Alonso Rodríguez de Palencia,residential,True,False,118.268,"LINESTRING (-15.4198847 27.9971292, -15.4200201 27.9974977, -15.4201512 27.9978046, -15.4202782 27.9980517, -15.4203174 27.9981203)",,,40,yes,,
31520586,,Calle Rivero Bethencourt,residential,True,False,21.715,"LINESTRING (-15.4191483 27.9947372, -15.4193068 27.994601)",,,40,yes,,
1239151582,,Calle Santo Domingo,residential,True,False,26.285,"LINESTRING (-15.4191483 27.9947372, -15.4192046 27.9949683)",,,40,yes,,
53844432,,Calle Pedro de la Ascensión,residential,True,False,77.11999999999999,"LINESTRING (-15.4189327 27.9961013, -15.419286 27.9961253, -15.4195042 27.9961336, -15.4196213 27.996138, -15.4196786 27.9961504, -15.4197141 27.996158)",,,40,yes,,
178771988,,Calle Marcos García del Castillo,residential,False,True,81.154,"LINESTRING (-15.4189327 27.9961013, -15.4189422 27.9962645, -15.4194533 27.9966068)",,,40,yes,,
53844441,,Calle San Quintín,residential,True,False,55.859,"LINESTRING (-15.4179176 27.9971268, -15.4184415 27.9970567, -15.4184801 27.9970515)",,,40,yes,,
256047051,,Calle Luis González Pérez,residential,False,False,37.239999999999995,"LINESTRING (-15.4179176 27.9971268, -15.4178346 27.997407, -15.4178216 27.9974508)",,,40,yes,2,
53844428,,Calle Lepanto,residential,True,False,12.916,"LINESTRING (-15.4191755 27.9973329, -15.4191824 27.9974489)",,,40,yes,,
53844429,,Alonso Rodríguez de Palencia,residential,False,True,74.645,"LINESTRING (-15.4191755 27.9973329, -15.4193397 27.997297, -15.4195888 27.99727, -15.4196986 27.9972424, -15.4198442 27.9971538, -15.4198847 27.9971292)",,,40,yes,,
32297831,,Calle San Diego,residential,True,False,33.86,"LINESTRING (-15.4174383 27.99779, -15.417404 27.997487)",,,40,yes,,
53844440,,Calle Viera y Clavijo,residential,True,False,66.056,"LINESTRING (-15.4174383 27.99779, -15.4168499 27.9978555, -15.4168102 27.9978583, -15.4167704 27.997861)",,,40,yes,,
178768831,,Calle Poeta Fernando González,residential,True,False,32.301,"LINESTRING (-15.4167704 27.997861, -15.4168088 27.9981495)",,,40,yes,,
53844440,,Calle Viera y Clavijo,residential,True,False,68.791,"LINESTRING (-15.4167704 27.997861, -15.4161157 27.9979369, -15.4160757 27.9979415)",,,40,yes,,
323304036,,Calle Saulo Torón,residential,True,False,32.344,"LINESTRING (-15.4160757 27.9979415, -15.4160328 27.9976531)",,,40,yes,,4
1213269745,,Calle Roque,residential,False,False,36.301,"LINESTRING (-15.4198912 27.9987315, -15.4198928 27.9987028, -15.4198974 27.9986176, -15.4199129 27.9985294, -15.4199344 27.9984077)",,,40,yes,,
1213269747,,Calle Roque,residential,True,False,33.292,"LINESTRING (-15.4198912 27.9987315, -15.4198527 27.9987699, -15.4198121 27.9989265, -15.4197682 27.9990049)",,,,,1,
41914412,GC-10,Avenida Cabildo Insular,primary,True,False,43.026,"LINESTRING (-15.4180171 27.9988235, -15.4175801 27.9987945)",,,40,yes,2,
32297831,,Calle San Diego,residential,True,False,43.1,"LINESTRING (-15.4175801 27.9987945, -15.4175713 27.9987228, -15.4175214 27.9984104)",,,40,yes,,
41914412,GC-10,Avenida Cabildo Insular,primary,True,False,90.053,"LINESTRING (-15.4175801 27.9987945, -15.4171079 27.998796, -15.4168652 27.9988041, -15.4166632 27.9988109)",,,40,yes,2,
178644265,,Calle Arnao,residential,True,False,34.369,"LINESTRING (-15.4147879 27.998454, -15.415024 27.9986822)",,,40,yes,,
54044412,,Calle Arnao,residential,True,False,71.816,"LINESTRING (-15.4142947 27.9979771, -15.4143497 27.9980331, -15.4147495 27.9984153, -15.4147879 27.998454)",,,40,yes,,
323304029,,Calle Sor Concepción Suárez Pérez,residential,True,False,45.29,"LINESTRING (-15.4142947 27.9979771, -15.414165 27.9980709, -15.4140882 27.9981265, -15.414024 27.9981491, -15.4139687 27.9981494, -15.4138988 27.9981498)",,,40,yes,,
178759732,,Calle Roque,residential,False,True,10.582,"LINESTRING (-15.4198024 27.9996492, -15.4198087 27.9995542)",,,40,yes,,
323305809,,Calle Roque,residential,False,False,15.642,"LINESTRING (-15.4198024 27.9996492, -15.4197592 27.9997846)",,,40,yes,,
54044429,,Calle Félix Rodríguez de la Fuente,residential,True,False,70.926,"LINESTRING (-15.4201201 28.0004147, -15.4198759 27.9998144)",,,40,yes,,
"[334191894, 818854158]",,Calle Félix Rodríguez de la Fuente,"['residential', 'unclassified']",False,False,55.086999999999996,"LINESTRING (-15.4201201 28.0004147, -15.4201753 28.0006016, -15.4202398 28.0006692, -15.4202548 28.0007863, -15.4202459 28.000882)",,,,,,
128047217,GC-41,Calle Deán Pedro Jiménez,primary,True,False,23.602,"LINESTRING (-15.4205031 28.0019753, -15.4205737 28.0017724)",,,,,,
54044430,,,primary,True,False,15.855,"LINESTRING (-15.4205031 28.0019753, -15.4204693 28.0019558, -15.4204315 28.0019433, -15.4203915 28.0019384, -15.4203513 28.0019416)",,roundabout,,,,
54044430,,,primary,True,False,13.635,"LINESTRING (-15.4203641 28.0022577, -15.4204334 28.0022537, -15.4204959 28.002227)",,roundabout,,,,
54044430,,,primary,True,False,19.761,"LINESTRING (-15.4204959 28.002227, -15.4205425 28.0021816, -15.4205664 28.002124, -15.4205655 28.0020689)",,roundabout,,,,
818854156,,Avenida Fundación Vega Sintrés,unclassified,True,False,30.399,"LINESTRING (-15.4204959 28.002227, -15.4207081 28.0021559, -15.4207721 28.0021097)",,,,,,
54044430,,,primary,True,False,12.261,"LINESTRING (-15.4205655 28.0020689, -15.4205436 28.0020173, -15.4205031 28.0019753)",,roundabout,,,,
128047162,GC-41,Calle Deán Pedro Jiménez,primary,True,False,28.822,"LINESTRING (-15.4205737 28.0017724, -15.4203513 28.0019416)",,,,,,
54044421,GC-41,Calle Deán Pedro Jiménez,primary,False,True,128.207,"LINESTRING (-15.4205737 28.0017724, -15.4206104 28.0017391, -15.4207885 28.0016467, -15.4212824 28.001497, -15.4215255 28.0013948, -15.421727 28.0012565)",,,,,,
41914411,GC-10,Avenida Cabildo Insular,primary,True,False,199.809,"LINESTRING (-15.4145238 27.9992348, -15.414669 27.9992246, -15.4147889 27.999215, -15.4156329 27.9991109, -15.4164273 27.999013, -15.4165409 27.9989985)",,,40,,2,
54044433,,Calle Ciega,residential,True,False,129.94,"LINESTRING (-15.4165402 28.0010239, -15.4164244 28.0010097, -15.4162094 28.0009585, -15.415959 28.0008954, -15.4156117 28.0007494, -15.4154612 28.0006704, -15.4153915 28.0006227, -15.4153471 28.0005687)",,,40,yes,,
54044435,,Calle Cronista Antonio Hernández Rivero,residential,True,False,336.997,"LINESTRING (-15.4165402 28.0010239, -15.4165085 28.0008561, -15.4163863 28.0002288, -15.416342 27.9999669, -15.4163037 27.999748, -15.4162812 27.999721, -15.416241 27.9997182, -15.4157502 27.9997742, -15.4152332 27.9998416, -15.4151737 27.9998899, -15.4151673 27.9999381, -15.4152188 28.0001312, -15.4152943 28.0003753, -15.4153471 28.0005687)",,,40,yes,,
54044441,,Calle los Sabandeños,residential,True,False,28.622,"LINESTRING (-15.4153471 28.0005687, -15.4152919 28.0005803, -15.415102 28.0007022)",,,40,yes,,
30538610,,Calle Pérez Galdós,residential,True,False,129.75300000000001,"LINESTRING (-15.4149418 28.0003373, -15.4145282 27.9993327, -15.4145238 27.9992348)",,,40,yes,,
128047942,,Calle Doctor Castro Ojeda,residential,False,False,70.416,"LINESTRING (-15.4149418 28.0003373, -15.4143283 28.0005515, -15.4142742 28.0005687)",,,40,yes,,
146369283,,Calle José Arencibia Gil,residential,True,False,114.28,"LINESTRING (-15.4142742 28.0005687, -15.4138731 27.9996039)",,,40,yes,,
44958905,,Calle José Arencibia Gil,residential,True,False,88.563,"LINESTRING (-15.4142742 28.0005687, -15.4144329 28.0009406, -15.4144858 28.001063, -15.4144845 28.0011508, -15.4145248 28.0012542, -15.4145319 28.0013248)",,,40,yes,,
128047942,,Calle Doctor Castro Ojeda,residential,False,False,47.296,"LINESTRING (-15.4142742 28.0005687, -15.414221 28.0005848, -15.413817 28.0007027)",,,40,yes,,
128047942,,Calle Doctor Castro Ojeda,residential,False,True,70.416,"LINESTRING (-15.4142742 28.0005687, -15.4143283 28.0005515, -15.4149418 28.0003373)",,,40,yes,,
128047944,,Calle Luis Doreste Silva,residential,True,False,9.585,"LINESTRING (-15.414622 28.0012916, -15.4145319 28.0013248)",,,40,yes,,
146369298,,Calle los Sabandeños,residential,True,False,84.22900000000001,"LINESTRING (-15.414622 28.0012916, -15.4146227 28.0014435, -15.4146357 28.0015311, -15.414685 28.0017565, -15.4146936 28.0018791, -15.4146729 28.0019375, -15.414578 28.0019985)",,,40,yes,,
54044417,,Calle Párroco Hernández Benítez,residential,True,False,75.169,"LINESTRING (-15.4141418 28.0014433, -15.4141978 28.0015216, -15.4145416 28.0019444, -15.414578 28.0019985)",,,40,yes,,
128047944,,Calle Luis Doreste Silva,residential,True,False,64.82,"LINESTRING (-15.4141418 28.0014433, -15.4140413 28.0014833, -15.4136064 28.0016266, -15.413527 28.0016553)",,,40,yes,,
54044423,,Calle León y Castillo,residential,False,True,65.417,"LINESTRING (-15.4182726 28.0017024, -15.4185445 28.0022395)",,,40,yes,,
146369256,,Calle León y Castillo,residential,True,False,128.242,"LINESTRING (-15.4182726 28.0017024, -15.418089 28.0013654, -15.4179668 28.0012386, -15.4178122 28.0011506, -15.4176595 28.0011008, -15.4173962 28.0010373, -15.4173558 28.0009821)",,,40,yes,,
54044423,,Calle León y Castillo,residential,False,False,65.417,"LINESTRING (-15.4185445 28.0022395, -15.4182726 28.0017024)",,,40,yes,,
54044422,,Calle San Sebastián,residential,False,True,168.191,"LINESTRING (-15.4185445 28.0022395, -15.4187123 28.00229, -15.4188884 28.0023108, -15.4194696 28.0022902, -15.4195392 28.0023113, -15.4195847 28.0023342, -15.419687 28.0024399, -15.4197538 28.0024888, -15.4197876 28.0024838, -15.4198352 28.0024342, -15.4200059 28.0022181)",,,40,yes,,
54044442,,Calle Carreñas,residential,False,False,28.62,"LINESTRING (-15.4185445 28.0022395, -15.4183669 28.002241, -15.4182602 28.0022762)",,,40,yes,,
54044442,,Calle Carreñas,residential,False,False,92.684,"LINESTRING (-15.4175567 28.0022381, -15.4169654 28.0020667, -15.4166439 28.002057)",,,40,yes,,
54044442,,Calle Carreñas,residential,False,True,69.306,"LINESTRING (-15.4175567 28.0022381, -15.4179001 28.0022742, -15.4182602 28.0022762)",,,40,yes,,
178757906,,Calle Altozano,residential,False,True,56.202,"LINESTRING (-15.4175567 28.0022381, -15.4173375 28.0023777, -15.4170456 28.0024467)",,,40,yes,,
54044442,,Calle Carreñas,residential,False,True,92.684,"LINESTRING (-15.4166439 28.002057, -15.4169654 28.0020667, -15.4175567 28.0022381)",,,40,yes,,
178757867,,Calle Tres Casas,residential,False,True,53.164,"LINESTRING (-15.4166439 28.002057, -15.4166523 28.0024183, -15.4166757 28.0025332)",,,40,yes,,
"[256464736, 256464734]",,"['Calle Fray Juan de Matos', 'Calle Carlos Eusebio Navarro']",residential,False,False,96.86500000000001,"LINESTRING (-15.4166439 28.002057, -15.4163027 28.0019432, -15.4159426 28.0018871, -15.4158203 28.0016883)",,,40,yes,,
54044417,,Calle Párroco Hernández Benítez,residential,True,False,107.742,"LINESTRING (-15.4134425 27.9997926, -15.413473 27.9998987, -15.4136615 28.0003313, -15.413789 28.0006334, -15.413817 28.0007027)",,,40,yes,,
"[256464752, 146369258]",,"['Calle Francisco Villén Lucena (Padre Villen)', 'Calle Alcalde Manuel Álvarez Peña']",residential,True,False,218.48999999999998,"LINESTRING (-15.4134425 27.9997926, -15.4133777 27.9998329, -15.4129552 28.0001286, -15.412671 28.0002623, -15.4125476 28.0003357, -15.4124216 28.000438, -15.4122843 28.0005292, -15.4122163 28.0005959, -15.4122214 28.0006471, -15.4124268 28.0011761)",,,40,yes,,
54044417,,Calle Párroco Hernández Benítez,residential,True,False,88.44699999999999,"LINESTRING (-15.413817 28.0007027, -15.4140934 28.0013706, -15.4141418 28.0014433)",,,40,yes,,
128047942,,Calle Doctor Castro Ojeda,residential,False,True,47.296,"LINESTRING (-15.413817 28.0007027, -15.414221 28.0005848, -15.4142742 28.0005687)",,,40,yes,,
53130068,,Avenida Alcalde Alejandro Castro Jiménez,tertiary,True,False,127.036,"LINESTRING (-15.4210467 27.9970584, -15.4210899 27.9968596, -15.4214489 27.9963614, -15.4216616 27.9960666)",,,,,,
53130069,,,tertiary,True,False,17.692999999999998,"LINESTRING (-15.4210467 27.9970584, -15.4210324 27.9970292, -15.4210079 27.9970058, -15.420976 27.996991, -15.4209403 27.9969864, -15.420905 27.9969925)",,roundabout,,,,
178644256,,Avenida Alcalde Alejandro Castro Jimenez,tertiary,True,False,32.67,"LINESTRING (-15.4208393 27.9971037, -15.4206684 27.9973558)",,,,,,
53130069,,,tertiary,True,False,16.756,"LINESTRING (-15.4208393 27.9971037, -15.4208578 27.9971377, -15.4208899 27.9971625, -15.4209304 27.9971743, -15.4209729 27.9971712)",,roundabout,,,,
53130069,,,tertiary,True,False,15.93,"LINESTRING (-15.4209729 27.9971712, -15.4210023 27.9971591, -15.4210262 27.9971397, -15.4210425 27.9971149, -15.4210495 27.997087, -15.4210467 27.9970584)",,roundabout,,,,
178757857,,Calle León y Castillo,residential,True,False,117.493,"LINESTRING (-15.4148014 28.0022421, -15.4151693 28.0020299, -15.415371 28.0019241, -15.4158203 28.0016883)",,,40,yes,,
30538585,,Calle Farmacéutica Pino Suárez López,residential,True,False,27.372,"LINESTRING (-15.4170253 28.0009131, -15.4170329 28.0009602, -15.4170564 28.001003, -15.4170937 28.0010374, -15.4171411 28.0010601, -15.4172035 28.0010689)",,circular,40,yes,,
54044433,,Calle Ciega,residential,True,False,26.701,"LINESTRING (-15.4170253 28.0009131, -15.4168976 28.0010318, -15.416818 28.0010618)",,,40,yes,,
31520508,,Calle Juan Diego de la Fuente,residential,True,False,27.125,"LINESTRING (-15.4172405 27.9952512, -15.4174211 27.9954358)",,,40,yes,,
31520522,,Calle Francisco González Diaz,residential,True,False,101.56899999999999,"LINESTRING (-15.4172405 27.9952512, -15.4173736 27.9951385, -15.417546 27.9944035)",,,40,yes,,
126855635,,Calle Campillo,residential,True,False,55.177,"LINESTRING (-15.4118796 27.9953069, -15.4123639 27.9952388, -15.4124348 27.9952302)",,,40,yes,,
126855647,,Calle Ciudad de Moguer,residential,True,False,55.741,"LINESTRING (-15.4118796 27.9953069, -15.4119432 27.9957382, -15.4119529 27.995804)",,,40,yes,,
126855635,,Calle Campillo,residential,True,False,69.647,"LINESTRING (-15.4140289 27.9950035, -15.4147175 27.9948531)",,,40,yes,,
31520549,,Calle Matías Zurita,residential,True,False,60.345,"LINESTRING (-15.4140289 27.9950035, -15.4140391 27.9950522, -15.4140946 27.9954965, -15.4141003 27.9955424)",,,40,yes,,
1213269734,,Calle Alférez Quintana Suárez,residential,True,False,54.871,"LINESTRING (-15.4125056 27.9957309, -15.4119529 27.995804)",,,40,yes,,
146909549,,Calle Los Gofiones,residential,True,False,56.11,"LINESTRING (-15.4125056 27.9957309, -15.4124963 27.9956749, -15.4124419 27.9952818, -15.4124348 27.9952302)",,,40,yes,,
237093435,,Calle Alfonso de Armas Ayala,residential,False,False,27.881,"LINESTRING (-15.4115964 27.9973341, -15.4116646 27.9975775)",,,40,yes,,
1213265956,,Calle Barbecho,residential,True,False,55.416,"LINESTRING (-15.4125807 27.9963249, -15.413137 27.9962407)",,,40,yes,,
146909549,,Calle Los Gofiones,residential,True,False,66.46000000000001,"LINESTRING (-15.4125807 27.9963249, -15.4125107 27.9957711, -15.4125056 27.9957309)",,,40,yes,,
146909549,,Calle Los Gofiones,residential,True,False,57.163,"LINESTRING (-15.4126647 27.9968336, -15.4125807 27.9963249)",,,40,yes,,
126855632,,Calle Cantonera,residential,True,False,66.676,"LINESTRING (-15.4126647 27.9968336, -15.4127305 27.9968237, -15.4132372 27.9967495, -15.4133084 27.9967436, -15.4133355 27.9967414)",,,40,yes,,
32555503,,Calle Picachos,residential,True,False,9.822000000000001,"LINESTRING (-15.4133889 27.9968582, -15.4133747 27.9968753, -15.4133297 27.9969294)",,,40,yes,,
126855635,,Calle Campillo,residential,True,False,53.235,"LINESTRING (-15.4124348 27.9952302, -15.4128756 27.9951848, -15.4129727 27.9951707)",,,40,yes,,
126855635,,Calle Campillo,residential,True,False,60.321,"LINESTRING (-15.4129727 27.9951707, -15.4130564 27.9951556, -15.4135096 27.9950994, -15.4135802 27.9950907)",,,40,yes,,
126855636,,Calle Ocho de Marzo,residential,True,False,56.158,"LINESTRING (-15.4129727 27.9951707, -15.4130437 27.9955985, -15.413054 27.9956706)",,,40,yes,,
126979145,,Lugar El Mayorazgo,unclassified,False,True,45.881,"LINESTRING (-15.4213033 28.0021896, -15.4209848 28.002032, -15.420888 28.002003)",,,,,,
818854157,,Avenida Fundación Vega Sintrés,unclassified,False,True,16.439,"LINESTRING (-15.420888 28.002003, -15.4207721 28.0021097)",,,,,,
126979145,,Lugar El Mayorazgo,unclassified,False,False,45.881,"LINESTRING (-15.420888 28.002003, -15.4209848 28.002032, -15.4213033 28.0021896)",,,,,,
54044422,,Calle San Sebastián,residential,False,False,168.191,"LINESTRING (-15.4200059 28.0022181, -15.4198352 28.0024342, -15.4197876 28.0024838, -15.4197538 28.0024888, -15.419687 28.0024399, -15.4195847 28.0023342, -15.4195392 28.0023113, -15.4194696 28.0022902, -15.4188884 28.0023108, -15.4187123 28.00229, -15.4185445 28.0022395)",,,40,yes,,
