osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,junction,lanes,access,tunnel
28992124,True,Carrer Torrent d'en Negre,residential,,False,79.03299999999999,"LINESTRING (2.0543 41.366028, 2.0542405 41.3659963, 2.0536014 41.3656553, 2.0535281 41.3656162)",,,1,,
666707716,False,Carrer Torrent d'en Negre,residential,,False,22.147,"LINESTRING (2.0543 41.366028, 2.0543876 41.3660747, 2.0545164 41.3661433)",,,2,,
28984773,True,Carrer de Frederic Cases,residential,,False,82.773,"LINESTRING (2.0532311 41.3671673, 2.0531488 41.3671305, 2.0525737 41.3668734, 2.052379 41.3667863)",,,1,,
28984861,True,Carrer de José Agustín Goytisolo,residential,,False,70.934,"LINESTRING (2.0532311 41.3671673, 2.0532679 41.3671295, 2.0536841 41.3667022, 2.0537327 41.3666523)",,,,,
28991822,False,Carrer Bon Viatge,residential,,True,136.321,"LINESTRING (2.0591975 41.3652241, 2.0592781 41.3652024, 2.0593223 41.3651896, 2.059343 41.3651826, 2.0593753 41.3651754, 2.0596602 41.3650918, 2.0598748 41.3650213, 2.0599821 41.364969, 2.0600947 41.3648824, 2.0602153 41.3647879, 2.0602596 41.3647543, 2.0604037 41.3646306, 2.0605048 41.364539)",,,2,,
29481997,False,Avinguda de Barcelona,residential,30,False,159.582,"LINESTRING (2.0591975 41.3652241, 2.0591271 41.3651481, 2.0590217 41.3650344, 2.0589647 41.3649676, 2.0588643 41.3648398, 2.0587549 41.3646914, 2.0586149 41.3645016, 2.0585318 41.3643848, 2.0584977 41.3643358, 2.0584917 41.3643197, 2.0584759 41.3642767, 2.0583911 41.3639715, 2.0583828 41.3639431)",,,2,,
307990195,True,Carrer Bon Viatge,living_street,20,False,62.006,"LINESTRING (2.0591975 41.3652241, 2.0590628 41.3652654, 2.0585656 41.3654181, 2.0585098 41.3654352)",,,1,,
541985843,False,Avinguda de Barcelona,residential,30,True,126.538,"LINESTRING (2.0591975 41.3652241, 2.0593393 41.3653829, 2.0593587 41.3654047, 2.0595172 41.3655822, 2.0597817 41.3658636, 2.0599498 41.3660441, 2.0600584 41.3661608)",,,2,,
910043204,True,Rambla de Josep Maria Jujol,tertiary,30,False,93.173,"LINESTRING (2.0558203 41.3632857, 2.0565294 41.3626385)",,,2,,
28991860,True,Carrer de Montjuïc,residential,,False,120.74,"LINESTRING (2.0558203 41.3632857, 2.0555786 41.3631239, 2.0549706 41.362717, 2.0549124 41.3626781, 2.0546821 41.362681)",,,,,
540228151,True,Rambla de Josep Maria Jujol,tertiary,30,False,45.501000000000005,"LINESTRING (2.0539734 41.3648835, 2.0539323 41.3645327, 2.0539583 41.3644791)",,,,,
28984855,True,Carrer de Jacint Verdaguer,residential,,False,92.96000000000001,"LINESTRING (2.0537327 41.3666523, 2.0538014 41.3666822, 2.0546246 41.3670402, 2.0546965 41.3670715)",,,,,
28984861,True,Carrer de José Agustín Goytisolo,residential,,False,84.02499999999999,"LINESTRING (2.0537327 41.3666523, 2.0537885 41.3665909, 2.054239 41.3660951, 2.0543 41.366028)",,,,,
42730734,True,Carrer de les Torres,residential,,False,61.755,"LINESTRING (2.0580347 41.3680109, 2.0580559 41.3679828, 2.0584324 41.3675426)",,,,,
307673168,False,Carrer Cor de la Flora,living_street,,False,70.54199999999999,"LINESTRING (2.0580347 41.3680109, 2.0586785 41.3683567, 2.0587225 41.3683797)",,,,,
95837877,True,Carrer del Mig,residential,30,False,138.716,"LINESTRING (2.0535366 41.3701077, 2.0535639 41.3700742, 2.0535819 41.3700521, 2.0543574 41.3691007, 2.054404 41.3690435)",,,,,
540228155,True,,residential,,False,12.148,"LINESTRING (2.0535366 41.3701077, 2.05357 41.3701342, 2.0535837 41.3701691, 2.053575 41.3702049)",,roundabout,,,
28991680,True,Carrer Major,tertiary,30,False,81.16199999999999,"LINESTRING (2.0575165 41.3643584, 2.0574599 41.3644043, 2.057424 41.3644334, 2.0570198 41.3647642, 2.0570021 41.364781, 2.0569375 41.3648423, 2.056872 41.3649045)",,,,destination,
95837878,True,Carrer de Montjuic,residential,,False,104.14999999999999,"LINESTRING (2.0575165 41.3643584, 2.0575493 41.3643945, 2.0581956 41.3651064, 2.0582193 41.3651324)",,,,,
95837878,True,Carrer de Montjuic,residential,,False,41.489,"LINESTRING (2.0582193 41.3651324, 2.0584789 41.365403, 2.0585098 41.3654352)",,,,,
149781537,True,Carrer de Rius i Taulet,residential,,False,61.501,"LINESTRING (2.059587 41.3665846, 2.0599745 41.3662531, 2.0600056 41.3662265, 2.0600584 41.3661608)",,,,,
28991680,True,Carrer Major,tertiary,30,False,119.689,"LINESTRING (2.056872 41.3649045, 2.0560024 41.3656975, 2.0559606 41.3657356)",,,,destination,
95837879,True,Carrer de Vicomicià,residential,,False,74.44,"LINESTRING (2.0574307 41.3654132, 2.0572805 41.3651878, 2.0569175 41.364936, 2.056872 41.3649045)",,,1,,
95837880,True,Carrer d'en Ribes,residential,,False,72.84299999999999,"LINESTRING (2.0574307 41.3654132, 2.0574885 41.3653926, 2.0581632 41.3651524, 2.0582193 41.3651324)",,,,designated,
95837881,True,Carrer del Ferrocarril,residential,,False,74.701,"LINESTRING (2.0581942 41.3710036, 2.0586538 41.3704271)",,,,,
28991838,True,Carrer de Catalunya,residential,30,False,97.059,"LINESTRING (2.055925 41.3690203, 2.0558305 41.3697906, 2.0558184 41.3698895)",,,1,,
"[42511240, 95837881]",True,"['Carrer del Ferrocarril', 'Carrer de Jacint Verdaguer']",residential,,False,179.275,"LINESTRING (2.0586538 41.3704271, 2.0592928 41.3696344, 2.0593636 41.3695273, 2.0593706 41.3695081, 2.0593567 41.3694581, 2.0588787 41.3691862, 2.0588308 41.3691589)",,,,,
95837883,True,Carrer d'en Domènec,residential,30,False,62.739999999999995,"LINESTRING (2.0586538 41.3704271, 2.0586001 41.3703912, 2.05814 41.3700835, 2.0580925 41.3700517)",,,,,
28991838,True,Carrer de Catalunya,residential,30,False,33.972,"LINESTRING (2.0559137 41.3687149, 2.055925 41.3690203)",,,1,,
95837884,True,Carrer de la Font del Be,residential,,False,38.319,"LINESTRING (2.0559137 41.3687149, 2.05601 41.3687474, 2.0563324 41.3688564)",,,,,
95837885,True,Carrer de les Torres,residential,30,False,88.087,"LINESTRING (2.0562557 41.3700569, 2.0563138 41.3699907, 2.0567998 41.3694369, 2.0568363 41.3693953)",,,,,
95837886,False,Riera d'en Nofre,residential,30,False,40.964,"LINESTRING (2.0562557 41.3700569, 2.0562239 41.3700447, 2.0558972 41.3699197, 2.0558184 41.3698895)",,,,,
95837886,False,Riera d'en Nofre,residential,30,True,83.568,"LINESTRING (2.0562557 41.3700569, 2.0570438 41.3704318, 2.0571015 41.3704593)",,,,,
95837886,False,Riera d'en Nofre,residential,30,False,83.568,"LINESTRING (2.0571015 41.3704593, 2.0570438 41.3704318, 2.0562557 41.3700569)",,,,,
394729031,True,,residential,,False,15.896000000000003,"LINESTRING (2.0534198 41.3702372, 2.0533969 41.3702207, 2.0533817 41.3701998, 2.0533756 41.3701764, 2.0533792 41.3701527, 2.0533921 41.3701309, 2.0534131 41.3701131)",,roundabout,,,
28968696,True,Rambla de Josep Maria Jujol,tertiary,30,False,80.999,"LINESTRING (2.0534073 41.3654752, 2.053563 41.3653094, 2.0538556 41.3650058, 2.0539734 41.3648835)",,,,,
95838852,True,Carrer Torrent d'en Negre,residential,,False,93.787,"LINESTRING (2.0534073 41.3654752, 2.053338 41.3653789, 2.0526185 41.3649318, 2.0525847 41.3649108)",,,1,,
42730739,True,Carrer de Francesc Macià,residential,20,False,83.91,"LINESTRING (2.0580925 41.3700517, 2.0580612 41.3700911, 2.0576241 41.3706257, 2.0575673 41.3706952)",,,1,,
95837883,True,Carrer d'en Domènec,residential,30,False,127.975,"LINESTRING (2.0580925 41.3700517, 2.0580455 41.3700227, 2.0578038 41.3698736, 2.0576537 41.3697809, 2.057591 41.3697516, 2.0568941 41.3694226, 2.0568363 41.3693953)",,,,,
95837883,True,Carrer d'en Domènec,residential,30,False,86.72699999999999,"LINESTRING (2.0568363 41.3693953, 2.056779 41.3693717, 2.0559971 41.36905, 2.055925 41.3690203)",,,,,
95837885,True,Carrer de les Torres,residential,30,False,120.443,"LINESTRING (2.0568363 41.3693953, 2.0568669 41.3693631, 2.0570593 41.3691604, 2.0575844 41.3685434, 2.0576293 41.3684906)",,,,,
95837878,True,Carrer de Montjuic,residential,,False,57.186,"LINESTRING (2.0585098 41.3654352, 2.0585501 41.3654781, 2.058886 41.3658359, 2.0589045 41.3658556)",,,,,
307990195,True,Carrer Bon Viatge,living_street,20,False,80.02799999999999,"LINESTRING (2.0585098 41.3654352, 2.0584455 41.3654567, 2.0576899 41.3657089, 2.0576336 41.3657277)",,,1,,
550732989,True,Carretera de Sant Feliu de Llobregat,tertiary,50,False,13.36,"LINESTRING (2.0519946 41.3693726, 2.0520044 41.3692936, 2.0520239 41.3692555)",BV-2001,,,,
558910183,True,,secondary,50,False,13.843,"LINESTRING (2.052825 41.3636815, 2.0529199 41.3636732, 2.0529894 41.3636813)",,roundabout,2,,
708595013,True,,secondary,50,False,44.82,"LINESTRING (2.0532014 41.3638402, 2.0532125 41.3639114, 2.0531937 41.3639817, 2.0531469 41.3640442, 2.0530767 41.3640927, 2.0529899 41.3641227, 2.052934 41.364138)",,roundabout,2,,
29265378,True,,secondary,40,False,14.304,"LINESTRING (2.05105 41.3628406, 2.051068 41.3629065, 2.0510875 41.3629661)",,roundabout,2,,
123326740,True,Carrer de Maria Tarrida,secondary_link,,False,26.432000000000002,"LINESTRING (2.0533042 41.3636235, 2.0532554 41.3636676, 2.0532153 41.3637333, 2.0531993 41.363793, 2.0532014 41.3638402)",,,,,
161584970,False,Carrer de Maria Tarrida,secondary,50,True,145.672,"LINESTRING (2.0533042 41.3636235, 2.053526 41.3635397, 2.0537083 41.3634632, 2.0538108 41.3633817, 2.053899 41.3632937, 2.0544767 41.3626882)",,,,,
28991824,True,Carrer de Frederic Cases,residential,,False,38.729,"LINESTRING (2.0554425 41.3682201, 2.0551301 41.3680726, 2.0550497 41.3680346)",,,1,,
149549056,True,Carrer de la Mare de Déu de Núria,residential,30,False,136.382,"LINESTRING (2.0554425 41.3682201, 2.055429 41.3682703, 2.0551301 41.3693853, 2.0551201 41.3694225)",,,,,
28991840,True,Riera d'en Nofre,residential,30,False,73.12299999999999,"LINESTRING (2.0551201 41.3694225, 2.054463 41.3690747, 2.054404 41.3690435)",,,1,,
28991751,True,Carrer de Jacint Verdaguer,residential,,False,22.263,"LINESTRING (2.0551944 41.3672917, 2.0554193 41.3673994)",,,,,
"[149550171, 149550172]",True,"[""Carrer Torrent d'en Negre"", 'Carrer del Mercat']",residential,,False,117.744,"LINESTRING (2.0551944 41.3672917, 2.0552192 41.3672616, 2.05566 41.3667265, 2.0553555 41.3665894, 2.0553019 41.3665646, 2.0552104 41.3665223)",,,,,
28968696,True,Rambla de Josep Maria Jujol,tertiary,30,False,98.15299999999999,"LINESTRING (2.0527105 41.3661863, 2.0528147 41.3660793, 2.0532912 41.3655899, 2.0534073 41.3654752)",,,,,
28984855,True,Carrer de Jacint Verdaguer,residential,,False,17.629,"LINESTRING (2.0527105 41.3661863, 2.0527913 41.3662238, 2.0528416 41.3662472, 2.0528908 41.3662689)",,,,,
29482012,True,,residential,,False,14.518,"LINESTRING (2.0621912 41.3674378, 2.0622412 41.3674158, 2.0622976 41.3674057, 2.0623555 41.3674085)",,roundabout,2,,
394689580,True,Carrer del Tambor del Bruc,residential,,False,18.764,"LINESTRING (2.0621912 41.3674378, 2.0622139 41.3673585, 2.0622711 41.3672821)",,,,,
394689565,True,Avinguda de Barcelona,residential,,False,12.392,"LINESTRING (2.0625089 41.3675616, 2.0626205 41.3675992, 2.0626444 41.3676072)",,,,,
540228159,True,,residential,,False,5.958,"LINESTRING (2.0625089 41.3675616, 2.0625032 41.3675881, 2.0624913 41.3676133)",,roundabout,2,,
"[180482185, 394689583]",True,,residential,,False,28.45,"LINESTRING (2.0623609 41.3676941, 2.0623137 41.3676984, 2.0622665 41.367694, 2.0622222 41.3676811, 2.0621832 41.3676606, 2.0621506 41.367632, 2.0621287 41.367598, 2.0621191 41.367561)",,roundabout,2,,
"[394689577, 42780941]",True,"[""Carrer de Sant Martí de l'Erm"", 'Carrer de Marie Curie']",residential,,False,320.862,"LINESTRING (2.0623609 41.3676941, 2.0623074 41.3677724, 2.062291 41.3678162, 2.0622833 41.3678366, 2.0622051 41.368335, 2.0620598 41.369252, 2.0620528 41.3693854, 2.0620768 41.369517, 2.0621697 41.3696977, 2.0623407 41.3698931, 2.0628292 41.3702209, 2.0628858 41.3702589, 2.0629484 41.3703009)",,,,,
"[183462035, 783978739]",False,"['Carrer de Ponent', 'Carrer de Rius i Taulet']",residential,30,False,255.346,"LINESTRING (2.0600584 41.3661608, 2.0600771 41.3661354, 2.0601447 41.3660804, 2.0602437 41.3660133, 2.0604847 41.3657366, 2.0605085 41.3657092, 2.0606419 41.3655596, 2.0606676 41.3655285, 2.0610651 41.3650472, 2.0611442 41.3649597, 2.0612281 41.3648724, 2.0614779 41.3647326, 2.0615951 41.3646679, 2.0616638 41.3646067, 2.0618237 41.3644472, 2.0619613 41.3644087)",,,,,
541985843,False,Avinguda de Barcelona,residential,30,False,126.53800000000001,"LINESTRING (2.0600584 41.3661608, 2.0599498 41.3660441, 2.0597817 41.3658636, 2.0595172 41.3655822, 2.0593587 41.3654047, 2.0593393 41.3653829, 2.0591975 41.3652241)",,,2,,
"[1109182448, 541985847]",False,Avinguda de Barcelona,residential,30,True,61.879000000000005,"LINESTRING (2.0600584 41.3661608, 2.0601511 41.366257, 2.0602906 41.3664018, 2.0603241 41.3664365, 2.0605045 41.3666051)",,,2,,
28984755,True,Rambla de Josep Maria Jujol,tertiary,30,False,94.733,"LINESTRING (2.0566989 41.3627308, 2.0565487 41.3628552, 2.0560921 41.3632336, 2.0559368 41.3633622)",,,,,
183462030,True,Passatge de la Pau,residential,,False,79.351,"LINESTRING (2.0566989 41.3627308, 2.0568938 41.3628316, 2.0573296 41.3630541, 2.0574832 41.3631342)",,,,,
1228271050,False,Passatge de la Pau,residential,,False,17.479,"LINESTRING (2.0566989 41.3627308, 2.056653 41.3627068, 2.056624 41.3626908, 2.0565294 41.3626385)",,,,,
95838851,True,Carrer de José Agustín Goytisolo,residential,,False,55.423,"LINESTRING (2.0574832 41.3631342, 2.0572343 41.3633551, 2.0570544 41.3635148)",,,,,
42510638,False,Carrer de Teodor Llorente,residential,,True,87.719,"LINESTRING (2.0624956 41.3631326, 2.0618296 41.3637429)",,,,,
551625660,False,Carrer de Montserrat Roig,tertiary,30,True,46.897,"LINESTRING (2.0624956 41.3631326, 2.0629021 41.3634238)",,,,,
551625660,False,Carrer de Montserrat Roig,tertiary,30,False,44.598,"LINESTRING (2.0624956 41.3631326, 2.0622246 41.3629547, 2.0620885 41.3628729)",,,,,
183462031,False,Carrer de la Barca,living_street,,False,81.179,"LINESTRING (2.0570544 41.3635148, 2.0571274 41.3642428)",,,,,
95838851,True,Carrer de José Agustín Goytisolo,residential,,False,52.407,"LINESTRING (2.0570544 41.3635148, 2.0566934 41.3638305, 2.0566463 41.363873)",,,,,
183462031,False,Carrer de la Barca,living_street,,True,81.179,"LINESTRING (2.0571274 41.3642428, 2.0570544 41.3635148)",,,,,
914783102,False,Carrer d'Antoni Maura,residential,,True,55.695,"LINESTRING (2.0619613 41.3644087, 2.0614066 41.3641302)",,,,,
"[392528112, 183462033]",False,Avinguda de Can Corts,residential,,False,134.789,"LINESTRING (2.0619613 41.3644087, 2.0621788 41.3641799, 2.0623506 41.3639821, 2.0629021 41.3634238)",,,,,
"[783978739, 183462035]",False,"['Carrer de Ponent', 'Carrer de Rius i Taulet']",residential,30,True,255.34599999999998,"LINESTRING (2.0619613 41.3644087, 2.0618237 41.3644472, 2.0616638 41.3646067, 2.0615951 41.3646679, 2.0614779 41.3647326, 2.0612281 41.3648724, 2.0611442 41.3649597, 2.0610651 41.3650472, 2.0606676 41.3655285, 2.0606419 41.3655596, 2.0605085 41.3657092, 2.0604847 41.3657366, 2.0602437 41.3660133, 2.0601447 41.3660804, 2.0600771 41.3661354, 2.0600584 41.3661608)",,,,,
28991822,False,Carrer Bon Viatge,residential,,False,136.32099999999997,"LINESTRING (2.0605048 41.364539, 2.0604037 41.3646306, 2.0602596 41.3647543, 2.0602153 41.3647879, 2.0600947 41.3648824, 2.0599821 41.364969, 2.0598748 41.3650213, 2.0596602 41.3650918, 2.0593753 41.3651754, 2.059343 41.3651826, 2.0593223 41.3651896, 2.0592781 41.3652024, 2.0591975 41.3652241)",,,2,,
551625660,False,Carrer de Montserrat Roig,tertiary,30,False,46.897,"LINESTRING (2.0629021 41.3634238, 2.0624956 41.3631326)",,,,,
"[392528112, 183462033]",False,Avinguda de Can Corts,residential,,True,134.789,"LINESTRING (2.0629021 41.3634238, 2.0623506 41.3639821, 2.0621788 41.3641799, 2.0619613 41.3644087)",,,,,
548981509,False,Plaça de Gabriel Campreciós i Negre,residential,,True,21.398,"LINESTRING (2.0609778 41.3640115, 2.0607446 41.3640915)",,,,,
548981511,False,Carrer de Lleó Fontova,residential,,False,157.03,"LINESTRING (2.0609778 41.3640115, 2.0611053 41.3638864, 2.0614325 41.3635437, 2.0619834 41.3629989, 2.0620487 41.3629322, 2.0620885 41.3628729)",,,,,
812574278,False,Carrer d'Antoni Maura,residential,,False,40.9,"LINESTRING (2.0609778 41.3640115, 2.0610693 41.363988, 2.0611355 41.3639946, 2.0612011 41.3640188, 2.0613299 41.3640882, 2.0614066 41.3641302)",,,,,
390806788,True,Carretera de Sant Joan Despí,tertiary,30,False,67.745,"LINESTRING (2.0591247 41.3632562, 2.0589902 41.3633766, 2.0587316 41.3635706, 2.0586524 41.36363, 2.0585641 41.3636962)",BV-2001,,,,
42510638,False,Carrer de Teodor Llorente,residential,,False,55.685,"LINESTRING (2.0614066 41.3641302, 2.0618296 41.3637429)",,,,,
42510638,False,Carrer de Teodor Llorente,residential,,True,51.687,"LINESTRING (2.0614066 41.3641302, 2.0609972 41.364479)",,,,,
914783102,False,Carrer d'Antoni Maura,residential,,False,55.695,"LINESTRING (2.0614066 41.3641302, 2.0619613 41.3644087)",,,,,
812574278,False,Carrer d'Antoni Maura,residential,,True,40.9,"LINESTRING (2.0614066 41.3641302, 2.0613299 41.3640882, 2.0612011 41.3640188, 2.0611355 41.3639946, 2.0610693 41.363988, 2.0609778 41.3640115)",,,,,
183491517,False,Passatge Fatjó,living_street,,False,126.08,"LINESTRING (2.0600316 41.3636721, 2.0609231 41.3627567)",,,1,,
812574277,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,66.285,"LINESTRING (2.0600316 41.3636721, 2.0606126 41.3640454, 2.0606357 41.3640591)",,,,,
183615866,False,,residential,,True,48.349000000000004,"LINESTRING (2.0608719 41.3662689, 2.0605973 41.366521, 2.0605631 41.366553, 2.0605388 41.3665747, 2.0605045 41.3666051)",,,,,
183615866,False,,residential,,False,48.349000000000004,"LINESTRING (2.0605045 41.3666051, 2.0605388 41.3665747, 2.0605631 41.366553, 2.0605973 41.366521, 2.0608719 41.3662689)",,,,,
"[1109182448, 541985847]",False,Avinguda de Barcelona,residential,30,False,61.879,"LINESTRING (2.0605045 41.3666051, 2.0603241 41.3664365, 2.0602906 41.3664018, 2.0601511 41.366257, 2.0600584 41.3661608)",,,2,,
541985847,False,Avinguda de Barcelona,residential,30,True,61.47299999999999,"LINESTRING (2.0605045 41.3666051, 2.0606592 41.3667345, 2.0607611 41.3668197, 2.0608243 41.3668647, 2.0609234 41.3669353, 2.0610239 41.3669956)",,,2,,
1228271050,False,Passatge de la Pau,residential,,True,17.479,"LINESTRING (2.0565294 41.3626385, 2.056624 41.3626908, 2.056653 41.3627068, 2.0566989 41.3627308)",,,,,
"[29482008, 394689569]",False,Avinguda de Barcelona,residential,,False,71.974,"LINESTRING (2.0619974 41.367461, 2.0619396 41.3674316, 2.0618293 41.3673805, 2.0614893 41.367223, 2.0613957 41.3671773, 2.0612685 41.3671151)",,,,,yes
394689570,True,Avinguda de Barcelona,residential,,False,14.639,"LINESTRING (2.0619974 41.367461, 2.062091 41.3674494, 2.0621715 41.3674516)",,,,,
394689581,True,Carrer del Tambor del Bruc,residential,,False,15.757,"LINESTRING (2.0622711 41.3672821, 2.0623281 41.367357, 2.0623555 41.3674085)",,,,,
548981511,False,Carrer de Lleó Fontova,residential,,True,157.03,"LINESTRING (2.0620885 41.3628729, 2.0620487 41.3629322, 2.0619834 41.3629989, 2.0614325 41.3635437, 2.0611053 41.3638864, 2.0609778 41.3640115)",,,,,
551625660,False,Carrer de Montserrat Roig,tertiary,30,True,44.598,"LINESTRING (2.0620885 41.3628729, 2.0622246 41.3629547, 2.0624956 41.3631326)",,,,,
307673168,False,Carrer Cor de la Flora,living_street,,True,70.54199999999999,"LINESTRING (2.0587225 41.3683797, 2.0586785 41.3683567, 2.0580347 41.3680109)",,,,,
42730735,True,Carrer de Francesc Macià,residential,,False,82.85900000000001,"LINESTRING (2.0592389 41.3686442, 2.0594871 41.3683487, 2.0597881 41.3680755, 2.0598252 41.3680485, 2.0598279 41.3680469)",,,,,
307673169,False,Carrer Cor de la Flora,residential,,True,46.190999999999995,"LINESTRING (2.0592389 41.3686442, 2.0591998 41.3686241, 2.0587821 41.3684096)",,,,,
42511192,False,Carrer Torrent d'en Negre,living_street,,False,55.743,"LINESTRING (2.0589256 41.3678807, 2.0584324 41.3675426)",,,,,
307834574,False,Carrer Baltasar d'Espanya,living_street,,False,52.449,"LINESTRING (2.0591401 41.3676275, 2.0586484 41.3673337)",,,,,
42730737,False,Passeig de Canalies,living_street,,True,68.673,"LINESTRING (2.0591915 41.367656, 2.059213 41.3676719, 2.0592712 41.3677149, 2.0598279 41.3680469)",,,,,
149781537,True,Carrer de Rius i Taulet,residential,,False,49.60099999999999,"LINESTRING (2.0591813 41.3669106, 2.0592348 41.3668676, 2.0594417 41.3667014, 2.0595574 41.3666084, 2.059587 41.3665846)",,,,,
42730735,True,Carrer de Francesc Macià,residential,,False,92.297,"LINESTRING (2.0603058 41.3676269, 2.0603421 41.3675949, 2.0609084 41.3670971, 2.0610239 41.3669956)",,,,,
307835510,True,Passeig de Maluquer,residential,,False,123.09100000000001,"LINESTRING (2.0603058 41.3676269, 2.0602664 41.3675998, 2.0596844 41.3672316, 2.0596311 41.3671988, 2.0592292 41.3669413, 2.0591813 41.3669106)",,,,,
307673169,False,Carrer Cor de la Flora,residential,,False,46.190999999999995,"LINESTRING (2.0587821 41.3684096, 2.0591998 41.3686241, 2.0592389 41.3686442)",,,,,
"[561804971, 540228148]",True,,tertiary,30,False,37.87,"LINESTRING (2.0585641 41.3636962, 2.0585905 41.3637432, 2.0585926 41.3638125, 2.0585559 41.3638761, 2.0585322 41.363892, 2.058487 41.3639223, 2.0584434 41.3639363, 2.0583828 41.3639431)",,circular,2,,
390806788,True,Carretera de Sant Joan Despí,tertiary,30,False,13.034,"LINESTRING (2.0592233 41.3631653, 2.0591247 41.3632562)",BV-2001,,,,
812574277,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,7.63,"LINESTRING (2.0592233 41.3631653, 2.0592958 41.3632071)",,,,,
390806787,True,Carretera de Sant Joan Despí,tertiary,30,False,77.758,"LINESTRING (2.0584562 41.36363, 2.058554 41.3635602, 2.0587463 41.363423, 2.0587837 41.3633912, 2.0590936 41.3631211)",BV-2001,,,,
390806789,True,,tertiary,30,False,11.836,"LINESTRING (2.0584562 41.36363, 2.058477 41.3636372, 2.0584864 41.3636405, 2.0585141 41.3636543, 2.0585325 41.3636665, 2.058549 41.3636801, 2.0585641 41.3636962)",,circular,,,
42510638,False,Carrer de Teodor Llorente,residential,,False,87.719,"LINESTRING (2.0618296 41.3637429, 2.0624956 41.3631326)",,,,,
42510638,False,Carrer de Teodor Llorente,residential,,True,55.685,"LINESTRING (2.0618296 41.3637429, 2.0614066 41.3641302)",,,,,
392528118,False,Passatge de Rivelles,living_street,,False,30.074,"LINESTRING (2.0618296 41.3637429, 2.0621363 41.3638849)",,,,,
392528118,False,Passatge de Rivelles,living_street,,True,30.074,"LINESTRING (2.0621363 41.3638849, 2.0618296 41.3637429)",,,,,
28991654,False,Avinguda de Barcelona,tertiary,50,False,28.599000000000004,"LINESTRING (2.057756 41.3623802, 2.0578437 41.3624668, 2.0579438 41.3625948)",,,,,
1228272884,True,,residential,30,False,40.269999999999996,"LINESTRING (2.057756 41.3623802, 2.0579738 41.3624449, 2.0581497 41.3625171, 2.0581841 41.362542)",,,,,
394689566,True,Avinguda de Barcelona,tertiary,30,False,11.242,"LINESTRING (2.0582567 41.3635385, 2.0583118 41.3636067, 2.0583255 41.3636254)",,,,,
"[862759056, 28991654]",False,Avinguda de Barcelona,tertiary,50,True,91.729,"LINESTRING (2.0582567 41.3635385, 2.0582491 41.3635221, 2.0582013 41.3634198, 2.0580814 41.3630542, 2.0580465 41.3628754, 2.058013 41.3627357)",,,,,
862759055,True,,tertiary,30,False,4.585,"LINESTRING (2.0582747 41.3636411, 2.0583255 41.3636254)",,circular,,,
394689568,True,Avinguda de Barcelona,tertiary,30,False,11.507,"LINESTRING (2.0582747 41.3636411, 2.0582682 41.3636038, 2.0582567 41.3635385)",,,,,
123326743,True,Carrer de Maria Tarrida,secondary_link,,False,27.368000000000002,"LINESTRING (2.0529894 41.3636813, 2.0531216 41.3636752, 2.0532089 41.363655, 2.0533042 41.3636235)",,,1,,
558917210,True,,secondary,50,False,26.149,"LINESTRING (2.0529894 41.3636813, 2.053109 41.3637252, 2.0531615 41.3637751, 2.0532014 41.3638402)",,roundabout,2,,
29482012,True,,residential,,False,23.128999999999998,"LINESTRING (2.0623555 41.3674085, 2.0624074 41.3674231, 2.0624519 41.3674479, 2.0624852 41.3674812, 2.0625047 41.3675201, 2.0625089 41.3675616)",,roundabout,2,,
394689571,True,Avinguda de Barcelona,residential,,False,15.144,"LINESTRING (2.0621191 41.367561, 2.062013 41.3674819, 2.0619974 41.367461)",,,,,
540228158,True,,residential,,False,13.25,"LINESTRING (2.0621191 41.367561, 2.062123 41.3675214, 2.0621409 41.367484, 2.0621715 41.3674516)",,roundabout,2,,
180482185,True,,residential,,False,14.538,"LINESTRING (2.0624913 41.3676133, 2.0624593 41.3676497, 2.0624146 41.3676774, 2.0623609 41.3676941)",,roundabout,2,,
548981509,False,Plaça de Gabriel Campreciós i Negre,residential,,False,11.047,"LINESTRING (2.0606287 41.3641395, 2.0607446 41.3640915)",,,,,
392528114,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,152.581,"LINESTRING (2.0606287 41.3641395, 2.0605963 41.3641416, 2.0605621 41.3641357, 2.0605226 41.364117, 2.0599554 41.3637459, 2.0592623 41.3632964, 2.0592199 41.363284)",,,,,
548981509,False,Plaça de Gabriel Campreciós i Negre,residential,,True,51.510999999999996,"LINESTRING (2.0606287 41.3641395, 2.0606299 41.3641709, 2.0606451 41.3642377, 2.0606788 41.3642944, 2.0607808 41.3643555, 2.0609972 41.364479)",,,,,
812574277,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,80.282,"LINESTRING (2.0592958 41.3632071, 2.0593142 41.3632177, 2.0593561 41.3632463, 2.0600316 41.3636721)",,,,,
392528114,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,8.526,"LINESTRING (2.0592199 41.363284, 2.0591883 41.3632748, 2.0591247 41.3632562)",,,,,
541985833,True,Carrer de Maria Rosa Gelabert i Cases,residential,,False,13.439,"LINESTRING (2.0592199 41.363284, 2.0592061 41.3632544, 2.0592191 41.3632312, 2.0592405 41.3632165, 2.0592958 41.3632071)",,,,,
