osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,tunnel,bridge
114555565,False,2,Rúa Doutor Fleming,residential,30,False,121.69900000000001,"LINESTRING (-8.6881471 43.2157128, -8.6882187 43.2157035, -8.689499 43.2155375, -8.6896269 43.2155475)",,,,
114555565,False,2,Rúa Doutor Fleming,residential,30,True,75.178,"LINESTRING (-8.6881471 43.2157128, -8.6880419 43.2157226, -8.6873047 43.2157909, -8.6872268 43.2157981)",,,,
1254093325,False,2,Avenida Ponte da Pedra,primary,50,False,4.145,"LINESTRING (-8.6944279 43.2165656, -8.6943787 43.2165758)",,,,
54979641,False,,Rúa Brasil,residential,,False,97.35700000000001,"LINESTRING (-8.6944279 43.2165656, -8.6944723 43.2164752, -8.6947981 43.2158122, -8.6948329 43.2157413)",,,,
1254093325,False,2,Avenida Ponte da Pedra,primary,50,True,70.523,"LINESTRING (-8.6944279 43.2165656, -8.6945139 43.2165489, -8.6951604 43.2164235, -8.6952717 43.2164128)",,,,
54979651,True,,Rúa Baixa,residential,30,False,27.253,"LINESTRING (-8.6904463 43.2170092, -8.6905316 43.217155, -8.6905655 43.217238)",,,,
357144725,False,2,Avenida Ponte da Pedra,primary,50,False,31.089,"LINESTRING (-8.6904463 43.2170092, -8.6905391 43.2170067, -8.6908287 43.2169876)",,,,
357144725,False,2,Avenida Ponte da Pedra,primary,50,True,76.859,"LINESTRING (-8.6904463 43.2170092, -8.6896255 43.2170403, -8.6894991 43.2170449)",,,,
422705579,False,,Rúa Maruxa Mallo,living_street,20,True,36.878,"LINESTRING (-8.6894901 43.2172704, -8.6899448 43.2172567)",,,,
113595739,True,1,Rúa do Muíño,residential,30,False,25.09,"LINESTRING (-8.6894901 43.2172704, -8.689492 43.2171449, -8.6894991 43.2170449)",DP-1902,,,
113589872,True,1,Rúa Vázquez de Parga,primary,50,False,23.68,"LINESTRING (-8.6894917 43.2157363, -8.6895702 43.2156267, -8.6896269 43.2155475)",AC-552,,,
113595754,False,2,Rúa Alfredo Brañas,residential,50,False,78.783,"LINESTRING (-8.686624 43.2173774, -8.6874891 43.2177007)",,,,
384974608,False,2,Rúa Vila de Corcubión,residential,30,False,85.622,"LINESTRING (-8.686624 43.2173774, -8.6865545 43.2173615, -8.6857166 43.217157, -8.6856296 43.2171209)",,,,
54979656,False,,Rúa Colombia,residential,,False,107.059,"LINESTRING (-8.6934879 43.2158545, -8.6934035 43.2167424, -8.6933966 43.216815)",,,,
54982470,False,,Rúa Ecuador,residential,,False,65.691,"LINESTRING (-8.6929114 43.2152506, -8.692735 43.2152028, -8.6924357 43.2151216, -8.6923235 43.2150911, -8.6921517 43.2150445)",,,,
54982475,False,,Rúa Bos Aires,residential,,True,186.72299999999998,"LINESTRING (-8.6929114 43.2152506, -8.6927999 43.2153745, -8.6923813 43.2158396, -8.6920934 43.2161594, -8.6918024 43.2167125)",,,,
178478052,False,,Rúa Ecuador,residential,,False,165.049,"LINESTRING (-8.6929114 43.2152506, -8.6930528 43.2152934, -8.6934933 43.215417, -8.694088 43.2155608, -8.6946826 43.2157049, -8.6948329 43.2157413)",,,,
54982470,False,,Rúa Ecuador,residential,,True,65.691,"LINESTRING (-8.6921517 43.2150445, -8.6923235 43.2150911, -8.6924357 43.2151216, -8.692735 43.2152028, -8.6929114 43.2152506)",,,,
"[423009465, 1253662071]",False,1,Rúa Pontevedra,residential,30,False,87.099,"LINESTRING (-8.6921517 43.2150445, -8.691969 43.2150017, -8.6918751 43.2149811, -8.6916704 43.2149361, -8.6913286 43.2148292, -8.6912674 43.2148101, -8.6911432 43.2147765)",,,,
1253662067,False,2,Rúa Perú,residential,50,False,210.95299999999997,"LINESTRING (-8.6921517 43.2150445, -8.6920823 43.2151724, -8.6919794 43.2153619, -8.6919366 43.2154407, -8.6918436 43.215612, -8.6913093 43.2165961, -8.6912086 43.216775, -8.691194 43.2168085)",,,,
"[1253662066, 1253662067]",False,2,Rúa Perú,residential,50,True,68.924,"LINESTRING (-8.6921517 43.2150445, -8.6922924 43.2147885, -8.6923459 43.2146911, -8.6923646 43.2146535, -8.6924579 43.2144663)",,,,
54979641,False,,Rúa Brasil,residential,,False,50.004999999999995,"LINESTRING (-8.6948329 43.2157413, -8.6948647 43.215673, -8.695031 43.2153154)",,,,
54979641,False,,Rúa Brasil,residential,,True,97.357,"LINESTRING (-8.6948329 43.2157413, -8.6947981 43.2158122, -8.6944723 43.2164752, -8.6944279 43.2165656)",,,,
178478052,False,,Rúa Ecuador,residential,,True,165.049,"LINESTRING (-8.6948329 43.2157413, -8.6946826 43.2157049, -8.694088 43.2155608, -8.6934933 43.215417, -8.6930528 43.2152934, -8.6929114 43.2152506)",,,,
54982487,True,1,Rúa Baixa,residential,30,False,176.378,"LINESTRING (-8.6896269 43.2155475, -8.6896855 43.2156678, -8.6898972 43.216213, -8.6900581 43.2164867, -8.6903861 43.2169282, -8.6904463 43.2170092)",,,,
55115351,False,2,Rúa Ánxel Fole,residential,50,True,77.316,"LINESTRING (-8.6896269 43.2155475, -8.6898757 43.215576, -8.6903111 43.2156136, -8.6903911 43.2156205, -8.6905685 43.2156539)",,,,
113589872,True,1,Rúa Vázquez de Parga,primary,50,False,129.814,"LINESTRING (-8.6896269 43.2155475, -8.6897286 43.2153862, -8.6903058 43.2144901)",AC-552,,,
114555565,False,2,Rúa Doutor Fleming,residential,30,True,121.69900000000001,"LINESTRING (-8.6896269 43.2155475, -8.689499 43.2155375, -8.6882187 43.2157035, -8.6881471 43.2157128)",,,,
178475725,True,1,Rúa Valle Inclán,living_street,20,False,90.84,"LINESTRING (-8.6896269 43.2155475, -8.689571 43.2153742, -8.6894096 43.2147462)",,,,
54982494,False,2,Rúa Doutor Fleming,residential,50,False,102.004,"LINESTRING (-8.6859962 43.215991, -8.6872268 43.2157981)",,,,
40662728,False,2,Avenida de Bergantiños,residential,30,False,121.127,"LINESTRING (-8.6859962 43.215991, -8.6856918 43.2167738, -8.6856324 43.2169333, -8.6855881 43.2170389)",,,,
114555690,False,,Rúa Doutor Fleming,residential,50,True,69.482,"LINESTRING (-8.6859962 43.215991, -8.6859054 43.2160053, -8.6851556 43.2161141)",,,,
231705854,False,2,Rúa Poñente,tertiary,30,False,11.85,"LINESTRING (-8.6943594 43.2137013, -8.6944903 43.2137488)",AC-416,,,
54982542,True,1,Rúa Bos Aires,residential,30,False,145.903,"LINESTRING (-8.6943594 43.2137013, -8.6942771 43.2137888, -8.6933415 43.2147836)",,,,
231705854,False,2,Rúa Poñente,tertiary,30,True,110.113,"LINESTRING (-8.6943594 43.2137013, -8.6941326 43.2136156, -8.6938655 43.2135202, -8.6932331 43.213355, -8.6931079 43.2133201)",AC-416,,,
81657549,False,2,Avenida de Fisterra,primary,50,True,44.02,"LINESTRING (-8.6933105 43.2096596, -8.6928907 43.2099108)",AC-552,,,
