osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
31823932,False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,False,145.887,"LINESTRING (1.8638719 41.5432732, 1.8646949 41.5421148)",,
31823932,False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,True,50.792,"LINESTRING (1.8638719 41.5432732, 1.8635938 41.5436798)",,
133555309,True,,,Carrer de la Vinya,residential,,False,40.044,"LINESTRING (1.8642685 41.5434771, 1.8638719 41.5432732)",,
133555309,True,,,Carrer de la Vinya,residential,,False,49.108,"LINESTRING (1.8647659 41.5437147, 1.8642685 41.5434771)",,
133668339,True,,,Carrer del Bruc,residential,30,False,7.119,"LINESTRING (1.8647659 41.5437147, 1.8648234 41.5436673)",,
133668339,True,,,Carrer del Bruc,residential,30,False,15.148,"LINESTRING (1.8646361 41.5438102, 1.8647659 41.5437147)",,
133624749,True,,,,residential,,False,17.286,"LINESTRING (1.8642569 41.5390035, 1.8642886 41.5390124, 1.8643156 41.5390277, 1.8643361 41.5390489, 1.8643473 41.5390737, 1.8643481 41.5390999, 1.8643385 41.5391251)",roundabout,
133624749,True,,,,residential,,False,13.650000000000002,"LINESTRING (1.8641237 41.5390571, 1.8641398 41.5390357, 1.8641633 41.5390185, 1.8641922 41.5390069, 1.8642242 41.5390017, 1.8642569 41.5390035)",roundabout,
133668883,False,,,Carrer del Vallespir,residential,,False,48.510999999999996,"LINESTRING (1.8641237 41.5390571, 1.8640605 41.5390598, 1.863549 41.539128)",,
133624749,True,,,,residential,,False,13.805,"LINESTRING (1.8641748 41.5391648, 1.8641486 41.5391496, 1.8641291 41.5391294, 1.864118 41.539106, 1.8641162 41.5390812, 1.8641237 41.5390571)",roundabout,
133624748,False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,False,106.942,"LINESTRING (1.8662493 41.5398681, 1.8668418 41.5390147)",,
133624747,True,2,N-IIa,,tertiary,50,False,7.424,"LINESTRING (1.8662493 41.5398681, 1.8662632 41.5398765, 1.8662731 41.5398876, 1.866278 41.5399004, 1.8662776 41.5399138, 1.8662718 41.5399264)",roundabout,
133624747,True,2,N-IIa,,tertiary,50,False,7.545999999999999,"LINESTRING (1.8661697 41.5398833, 1.8661814 41.5398729, 1.8661968 41.5398657, 1.8662143 41.5398623, 1.8662324 41.5398632, 1.8662493 41.5398681)",roundabout,
"[133624752, 133624750, 133624751]",False,,,Carrer de Balmes,residential,30,False,174.203,"LINESTRING (1.8661697 41.5398833, 1.8661492 41.5398713, 1.865736 41.5396985, 1.8643998 41.53915, 1.8643385 41.5391251)",,yes
31823932,False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,True,245.744,"LINESTRING (1.8661882 41.539943, 1.8654178 41.5410649, 1.8648395 41.541909)",,
133624747,True,2,N-IIa,,tertiary,50,False,7.507999999999999,"LINESTRING (1.8661882 41.539943, 1.8661747 41.539934, 1.8661655 41.5399224, 1.8661614 41.5399092, 1.8661629 41.5398958, 1.8661697 41.5398833)",roundabout,
133633727,False,,,Carrer de l'Alguer,residential,,True,23.959,"LINESTRING (1.8751033 41.5355206, 1.8753003 41.5356777)",,
133633723,False,,,Carrer d'Emili Pascual,residential,,True,63.661,"LINESTRING (1.8753003 41.5356777, 1.8747395 41.536067)",,
133633727,False,,,Carrer de l'Alguer,residential,,False,23.959,"LINESTRING (1.8753003 41.5356777, 1.8751033 41.5355206)",,
133633722,False,,,Carrer dels Terrissers,residential,,False,69.304,"LINESTRING (1.8747832 41.5367392, 1.8750207 41.5370577, 1.8751891 41.5372834)",,
658885599,False,,,Passeig del Castell,residential,30,False,57.047000000000004,"LINESTRING (1.8747832 41.5367392, 1.8747975 41.5367291, 1.8750602 41.5365905, 1.8752009 41.5364947, 1.8753136 41.536416)",,
658885599,False,,,Passeig del Castell,residential,30,True,79.913,"LINESTRING (1.8747832 41.5367392, 1.8747421 41.536759, 1.8746869 41.5367752, 1.8738707 41.536958)",,
658885599,False,,,Passeig del Castell,residential,30,True,32.688,"LINESTRING (1.8738707 41.536958, 1.8734934 41.5370396)",,
658885599,False,,,Passeig del Castell,residential,30,False,79.913,"LINESTRING (1.8738707 41.536958, 1.8746869 41.5367752, 1.8747421 41.536759, 1.8747832 41.5367392)",,
133633722,False,,,Carrer dels Terrissers,residential,,True,69.304,"LINESTRING (1.8751891 41.5372834, 1.8750207 41.5370577, 1.8747832 41.5367392)",,
133633732,True,,,Carrer de la Miranda,residential,,False,109.36099999999999,"LINESTRING (1.8751891 41.5372834, 1.8746097 41.5375383, 1.8745364 41.5375649, 1.8744992 41.5375781, 1.8744637 41.537588, 1.8744416 41.5375904, 1.874418 41.5375912, 1.8743974 41.5375904, 1.8743753 41.537588, 1.8743462 41.5375794, 1.8743192 41.5375654, 1.8742982 41.53755, 1.8742854 41.537533, 1.8741983 41.5374092, 1.8741573 41.5373527)",,
902708661,True,,,Carrer de Barcelona,residential,,False,93.72200000000001,"LINESTRING (1.8736497 41.5349694, 1.873546 41.5350453, 1.8728448 41.5355588)",,
133668370,False,,,Carrer de la Font de la Barona,residential,,True,49.931,"LINESTRING (1.8723692 41.5352153, 1.8719379 41.5355274)",,
133668382,False,,,Carrer d'Europa,residential,,True,120.68,"LINESTRING (1.8743922 41.5352632, 1.8742675 41.5352672, 1.8741807 41.5352776, 1.8740939 41.5352968, 1.8739962 41.5353338, 1.8739241 41.5353777, 1.8732364 41.535862)",,
902708661,True,,,Carrer de Barcelona,residential,,False,71.901,"LINESTRING (1.8728448 41.5355588, 1.8722338 41.5360159)",,
133668377,True,,,Carrer del Poeta Ramón Toruella,residential,,False,55.009,"LINESTRING (1.8728448 41.5355588, 1.8725216 41.535327, 1.8724145 41.5352485, 1.8723692 41.5352153)",,
133668377,True,,,Carrer del Poeta Ramón Toruella,residential,,False,46.894,"LINESTRING (1.8732364 41.535862, 1.8728448 41.5355588)",,
133668382,False,,,Carrer d'Europa,residential,,False,120.68000000000002,"LINESTRING (1.8732364 41.535862, 1.8739241 41.5353777, 1.8739962 41.5353338, 1.8740939 41.5352968, 1.8741807 41.5352776, 1.8742675 41.5352672, 1.8743922 41.5352632)",,
133668382,False,,,Carrer d'Europa,residential,,True,111.374,"LINESTRING (1.8732364 41.535862, 1.8726469 41.5362703, 1.8722338 41.5360159)",,
133668367,False,,,Carrer de la Font del Vidal,residential,,True,26.817,"LINESTRING (1.8715311 41.53584, 1.8712763 41.5356924)",,
133668370,False,,,Carrer de la Font de la Barona,residential,,False,48.525,"LINESTRING (1.8715311 41.53584, 1.8719379 41.5355274)",,
133668367,False,,,Carrer de la Font del Vidal,residential,,False,56.945,"LINESTRING (1.8715311 41.53584, 1.8717556 41.5359758, 1.8720632 41.5361619)",,
624254410,False,,,Carrer de la Font de la Teula,residential,,False,27.634999999999998,"LINESTRING (1.8715311 41.53584, 1.8714273 41.5359237, 1.8713053 41.5360222)",,
902708661,True,,,Carrer de Barcelona,residential,,False,21.568,"LINESTRING (1.8722338 41.5360159, 1.8720632 41.5361619)",,
133668382,False,,,Carrer d'Europa,residential,,False,111.374,"LINESTRING (1.8722338 41.5360159, 1.8726469 41.5362703, 1.8732364 41.535862)",,
902708661,True,,,Carrer de Barcelona,residential,,False,95.89,"LINESTRING (1.8720632 41.5361619, 1.8713281 41.5368259)",,
133668367,False,,,Carrer de la Font del Vidal,residential,,True,56.945,"LINESTRING (1.8720632 41.5361619, 1.8717556 41.5359758, 1.8715311 41.53584)",,
672708851,True,,,Carrer de Sant Joan,residential,50,False,93.78,"LINESTRING (1.8708061 41.5365805, 1.8698358 41.5361518)",,
624254410,False,,,Carrer de la Font de la Teula,residential,,True,80.685,"LINESTRING (1.8708061 41.5365805, 1.8712369 41.5361768, 1.8711779 41.5361392, 1.8713053 41.5360222)",,
133668391,True,,,Carrer de Barcelona,residential,,False,61.375,"LINESTRING (1.8713281 41.5368259, 1.8708742 41.5372609)",,
672708851,True,,,Carrer de Sant Joan,residential,50,False,51.306,"LINESTRING (1.8713281 41.5368259, 1.8708061 41.5365805)",,
133668372,False,,,Carrer del Maestre Feliu Monné,residential,,True,189.78,"LINESTRING (1.8675416 41.5369485, 1.866488 41.5384621)",,
317910066,True,,,Carrer Torrent Mal,residential,,False,162.307,"LINESTRING (1.8675416 41.5369485, 1.868495 41.5356752)",,
34048995,False,1,B-231,Piera-Esparreguera,secondary,50,True,29.849999999999998,"LINESTRING (1.8675416 41.5369485, 1.8675809 41.5369767, 1.8678115 41.5371252)",,
"[60669720, 60669721, 317910069]",False,1,B-231,"['Piera-Esparreguera', 'Carretera de Piera a Esparreguera']",secondary,50,False,175.70000000000002,"LINESTRING (1.8675416 41.5369485, 1.867081 41.5366786, 1.8668283 41.5365459, 1.8666117 41.5364131, 1.8665156 41.5363345, 1.8664553 41.5362533, 1.8664111 41.5361421, 1.8663833 41.535999, 1.8663656 41.5358784, 1.8663494 41.5357588)",,yes
777761132,True,2,N-IIa,,secondary,50,False,3.6790000000000003,"LINESTRING (1.8680622 41.5371749, 1.8680865 41.5371736, 1.8681056 41.5371776)",roundabout,
34048994,True,2,N-IIa,,secondary,50,False,17.727,"LINESTRING (1.8681056 41.5371776, 1.8681233 41.5371875, 1.8681364 41.5372076, 1.8681358 41.5372321, 1.8681277 41.5372518, 1.8681173 41.5372657, 1.868103 41.5372815, 1.868084 41.5372928, 1.8680546 41.5372959)",roundabout,
133668333,False,2,N-IIa,Avinguda de Francesc de Marimon,secondary,50,False,159.489,"LINESTRING (1.8681056 41.5371776, 1.8683123 41.5369029, 1.8686535 41.5364243, 1.8688711 41.5361672, 1.8690878 41.5359486)",,
632171854,False,,,Carrer de Barcelona,residential,,True,38.88,"LINESTRING (1.8708742 41.5372609, 1.8706066 41.5375475)",,
"[133668346, 902710836, 902708662]",True,,,"['Carrer Cavallers', 'Carrer de Guardiola']",residential,,False,165.244,"LINESTRING (1.8708742 41.5372609, 1.8717042 41.5376469, 1.871805 41.5375794, 1.8719664 41.5375095, 1.8721377 41.5374555, 1.8722532 41.5374329, 1.872622 41.5373606)",,
635525588,True,1,B-231,Piera-Esparreguera,secondary,40,False,21.737000000000002,"LINESTRING (1.8679932 41.5372654, 1.8679324 41.5372131, 1.8678115 41.5371252)",,
777761132,True,2,N-IIa,,secondary,50,False,12.884000000000002,"LINESTRING (1.8679932 41.5372654, 1.8679917 41.5372525, 1.8679927 41.5372209, 1.8680041 41.5372054, 1.8680243 41.5371928, 1.8680412 41.5371818, 1.8680622 41.5371749)",roundabout,
1212266244,False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,True,48.613,"LINESTRING (1.8680179 41.5372889, 1.867771 41.5376851)",,
777761132,True,2,N-IIa,,secondary,50,False,3.3979999999999997,"LINESTRING (1.8680179 41.5372889, 1.8680028 41.5372796, 1.8679932 41.5372654)",roundabout,
34048994,True,2,N-IIa,,secondary,50,False,3.1710000000000003,"LINESTRING (1.8680546 41.5372959, 1.8680357 41.5372939, 1.8680179 41.5372889)",roundabout,
133668381,True,1,,Carrer de Sant Miquel,residential,30,False,40.382000000000005,"LINESTRING (1.8680546 41.5372959, 1.8681024 41.5373922, 1.8683027 41.5375718, 1.8683254 41.5375921)",,
632171854,False,,,Carrer de Barcelona,residential,,False,38.88,"LINESTRING (1.8706066 41.5375475, 1.8708742 41.5372609)",,
133555294,False,,,Carrer de la Gorgonçana,residential,,False,17.412,"LINESTRING (1.8726187 41.5385776, 1.8727015 41.5384338)",,
133555294,False,,,Carrer de la Gorgonçana,residential,,True,78.003,"LINESTRING (1.8726187 41.5385776, 1.8723162 41.5391447, 1.8722924 41.5392338)",,
133668372,False,,,Carrer del Maestre Feliu Monné,residential,,False,34.177,"LINESTRING (1.8662983 41.5387347, 1.866488 41.5384621)",,
133668372,False,,,Carrer del Maestre Feliu Monné,residential,,True,41.889,"LINESTRING (1.8662983 41.5387347, 1.8660681 41.5390697)",,
133668376,False,,,Carrer del Taquigraf Garriga,residential,,False,54.915,"LINESTRING (1.8662983 41.5387347, 1.8668418 41.5390147)",,
133624748,False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,True,106.942,"LINESTRING (1.8668418 41.5390147, 1.8662493 41.5398681)",,
133668376,False,,,Carrer del Taquigraf Garriga,residential,,True,54.915,"LINESTRING (1.8668418 41.5390147, 1.8662983 41.5387347)",,
"[133624748, 1212266244]",False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,False,166.851,"LINESTRING (1.8668418 41.5390147, 1.867382 41.5382418, 1.867771 41.5376851)",,
133668372,False,,,Carrer del Maestre Feliu Monné,residential,,False,41.889,"LINESTRING (1.8660681 41.5390697, 1.8662983 41.5387347)",,
133555308,False,,,Carrer de Sant Lluis,residential,,True,143.906,"LINESTRING (1.8659125 41.5412275, 1.8665265 41.5407018, 1.8670419 41.5402476)",,
133668339,True,,,Carrer del Bruc,residential,30,False,118.00399999999999,"LINESTRING (1.8648234 41.5436673, 1.8651979 41.54337, 1.8656253 41.543027, 1.8657926 41.5428927)",,
895914483,True,1,B-231,Piera-Esparreguera,secondary,40,False,16.712,"LINESTRING (1.8658961 41.5349939, 1.8658632 41.5349807, 1.8658168 41.5349475, 1.8657881 41.5349041, 1.8657815 41.5348787)",roundabout,
895914484,True,,,Carrer del Pintor Fortuny,residential,,False,34.727000000000004,"LINESTRING (1.8660472 41.535285, 1.8659592 41.5351155, 1.8659556 41.5351086, 1.8658961 41.5349939)",,
"[897135555, 134210524]",True,1,,"['Carrer del Mossèn Cinto Verdaguer', 'Carrer del Pintor Fortuny']",residential,,False,149.141,"LINESTRING (1.8652279 41.5362228, 1.8656277 41.5360274, 1.866118 41.5357878, 1.8661689 41.5357439, 1.8662061 41.5356867, 1.8662101 41.535612, 1.8661748 41.5355343, 1.8660776 41.5353444, 1.8660472 41.535285)",,
134461958,True,,,Carrer de Jacinto Benavente,residential,,False,50.607,"LINESTRING (1.8637848 41.5363904, 1.8641442 41.5367575)",,
133668890,True,1,,Carrer de Joan XXIII,residential,,False,224.874,"LINESTRING (1.8637848 41.5363904, 1.8649125 41.5358394, 1.8660472 41.535285)",,
897135556,True,,,Carrer de Jacinto Benavente,residential,,False,50.922,"LINESTRING (1.8641442 41.5367575, 1.8645058 41.5371269)",,
897135555,True,,,Carrer del Mossèn Cinto Verdaguer,residential,,False,108.033,"LINESTRING (1.8641442 41.5367575, 1.86515 41.5362612, 1.8652279 41.5362228)",,
133668892,True,,,Carrer Ramon i Cajal,residential,,False,62.057,"LINESTRING (1.8644991 41.5386248, 1.8638432 41.5383594)",,
133668895,True,1,,Carrer d'Àngel Guimerà,residential,,False,46.686,"LINESTRING (1.8644991 41.5386248, 1.8642569 41.5390035)",,
"[133668381, 394600935]",True,1,,Carrer de Sant Miquel,"['residential', 'living_street']","['20', '30']",False,212.329,"LINESTRING (1.8683254 41.5375921, 1.8684129 41.5376422, 1.86855 41.5374865, 1.868979 41.5369992, 1.8690616 41.5369054, 1.869756 41.5361166)",,
1212266244,False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,False,48.613,"LINESTRING (1.867771 41.5376851, 1.8680179 41.5372889)",,
"[134209950, 966819655]",True,1,,Plaça de Santa Ana,residential,30,False,73.167,"LINESTRING (1.867771 41.5376851, 1.8680538 41.5378918, 1.8683254 41.5375921)",,
"[133624748, 1212266244]",False,2,N-IIa,Avinguda de Francesc Macià,tertiary,50,True,166.851,"LINESTRING (1.867771 41.5376851, 1.867382 41.5382418, 1.8668418 41.5390147)",,
134209938,False,,,Baixada del Torrent Mai,residential,,True,60.489,"LINESTRING (1.8658476 41.5382049, 1.8658725 41.5382149, 1.866488 41.5384621)",,
133668372,False,,,Carrer del Maestre Feliu Monné,residential,,False,189.78,"LINESTRING (1.866488 41.5384621, 1.8675416 41.5369485)",,
