osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,junction,ref
75683360,True,,Владимира Назора,residential,,False,25.172,"LINESTRING (19.6683194 46.0989838, 19.6681892 46.0990082, 19.6681062 46.0990578, 19.6680679 46.0991081)",,,
75682274,True,,Ернеа Лањија,residential,,False,54.731,"LINESTRING (19.6650719 46.0981349, 19.6651333 46.0981627, 19.6651783 46.0981831, 19.6656106 46.0984067, 19.6656454 46.0984247)",,,
652826620,False,,Штросмајерова,tertiary,,True,202.454,"LINESTRING (19.6650719 46.0981349, 19.6644593 46.0987084, 19.6642354 46.098918, 19.6641961 46.0989534, 19.664085 46.099058, 19.6640173 46.0991123, 19.6636525 46.0994047, 19.6635393 46.0994746, 19.6634229 46.0995465)",,,
"[835565608, 835565607]",False,3,Штросмајерова,tertiary,50,False,65.903,"LINESTRING (19.6650719 46.0981349, 19.6651866 46.0980132, 19.6654463 46.0977372, 19.6654814 46.097622)",,,
833761658,True,1,Трг Јакаба и Комора,residential,,False,24.875,"LINESTRING (19.6600314 46.1016967, 19.6600482 46.1016778, 19.6602003 46.1015061)",,,
"[75682910, 836454447]",False,,Бледска,residential,,False,142.90599999999998,"LINESTRING (19.6633369 46.0978049, 19.6639372 46.0980127, 19.664045 46.0979021, 19.6642816 46.0976224, 19.6644846 46.0973638, 19.6645313 46.0973043)",,,
836454444,True,,Ендреа Бајчи Жилинског,residential,,False,89.829,"LINESTRING (19.6633369 46.0978049, 19.6636239 46.0970881, 19.6636486 46.0970265)",,,
75683098,False,,Птујска,residential,,False,92.092,"LINESTRING (19.6592551 46.0963714, 19.6594313 46.0964353, 19.6598928 46.0958855, 19.6598996 46.0958774, 19.6599321 46.0958387)",,,
332658549,True,1,Алеја Маршала Тита,tertiary,50,False,216.757,"LINESTRING (19.6598794 46.1041989, 19.6599353 46.1041402, 19.661429 46.1025724)",,,
332658550,False,,Милоша Обилића,residential,,False,28.227,"LINESTRING (19.6598794 46.1041989, 19.6600317 46.1042628, 19.6601924 46.1043306)",,,
473328262,False,,,residential,,False,32.327,"LINESTRING (19.6598794 46.1041989, 19.6597704 46.104155, 19.6595168 46.1040529)",,,
"[736840682, 833761659, 740549930, 735286334]",False,"['2', '3']",Трг жртава фашизма,tertiary,,False,91.028,"LINESTRING (19.658977 46.0988877, 19.6590813 46.0987653, 19.659089 46.0987563, 19.6592551 46.0985582, 19.6592644 46.0985471, 19.6594582 46.0983066, 19.6594877 46.0982698, 19.6595262 46.0982275, 19.6595754 46.0981826)",,,
75683005,False,,Панчевачка,residential,,False,72.363,"LINESTRING (19.6667665 46.1034473, 19.6667388 46.1034373, 19.6659806 46.1031642, 19.6659336 46.1031473)",,,
79702978,True,1,Матије Корвина,residential,,False,78.904,"LINESTRING (19.6667665 46.1034473, 19.6667306 46.1034756, 19.6661371 46.1039442, 19.6660912 46.1039805)",,,
"[835565609, 835565611]",False,2,Харамбашићева,residential,50,False,214.81699999999998,"LINESTRING (19.6593497 46.0980103, 19.6593846 46.0979632, 19.6594239 46.0979211, 19.6594441 46.0978963, 19.6599145 46.0973193, 19.6604522 46.09665, 19.6606698 46.0964376, 19.6607624 46.0963473)",,,
1116638105,False,3,Трг жртава фашизма,tertiary,50,False,25.961,"LINESTRING (19.6593497 46.0980103, 19.6595288 46.0981573, 19.6595754 46.0981826)",,,
"[740549930, 833761659, 736840682, 735286334]",False,"['2', '3']",Трг жртава фашизма,tertiary,,True,91.028,"LINESTRING (19.6595754 46.0981826, 19.6595262 46.0982275, 19.6594877 46.0982698, 19.6594582 46.0983066, 19.6592644 46.0985471, 19.6592551 46.0985582, 19.659089 46.0987563, 19.6590813 46.0987653, 19.658977 46.0988877)",,,
833761657,False,3,Трг жртава фашизма,tertiary,50,False,75.012,"LINESTRING (19.6595754 46.0981826, 19.6597672 46.098286, 19.6601731 46.0985048, 19.6602444 46.0985432, 19.6603434 46.0985967)",,,
1116638105,False,3,Трг жртава фашизма,tertiary,50,True,25.961,"LINESTRING (19.6595754 46.0981826, 19.6595288 46.0981573, 19.6593497 46.0980103)",,,
652826622,True,,,tertiary,,False,25.579,"LINESTRING (19.6624696 46.0997667, 19.6625147 46.0997567, 19.6625621 46.0997566, 19.6626074 46.0997662, 19.6626465 46.0997848, 19.6626758 46.0998107, 19.6626926 46.0998414, 19.6626954 46.0998742)",,roundabout,
893110604,False,2,Матка Вуковића,tertiary,,True,80.487,"LINESTRING (19.6624696 46.0997667, 19.6624156 46.0997366, 19.6616589 46.0993107)",,,
713772231,False,4,Максима Горког,secondary,50,False,20.95,"LINESTRING (19.6679202 46.0988189, 19.6681527 46.0989164)",,,
713772231,False,4,Максима Горког,secondary,50,True,105.41,"LINESTRING (19.6679202 46.0988189, 19.6675168 46.0986336, 19.6669045 46.0983307, 19.666803 46.0982732)",,,
75683005,False,,Панчевачка,residential,,True,50.53,"LINESTRING (19.6653458 46.1029463, 19.665364 46.1029525, 19.6658745 46.1031271, 19.6659336 46.1031473)",,,
"[736307229, 75683229]",False,2,"['Васе Стајића', 'Партизанска']",residential,50,"[False, True]",115.634,"LINESTRING (19.6653458 46.1029463, 19.6654585 46.1027619, 19.6656545 46.1024426, 19.6656796 46.1023985, 19.6662274 46.1025131, 19.6662926 46.1025306)",,,
75683229,False,2,Партизанска,residential,50,True,72.11699999999999,"LINESTRING (19.6653458 46.1029463, 19.6653296 46.1029707, 19.6650338 46.1034168, 19.6649882 46.1034493, 19.6649671 46.1034583, 19.6648834 46.1034941)",,,
713772231,False,4,Максима Горког,secondary,50,False,14.879,"LINESTRING (19.6681527 46.0989164, 19.6683194 46.0989838)",,,
713772231,False,4,Максима Горког,secondary,50,True,20.95,"LINESTRING (19.6681527 46.0989164, 19.6679202 46.0988189)",,,
75682043,False,,Аге Мамужића,residential,,True,59.62800000000001,"LINESTRING (19.6661016 46.0979917, 19.6660803 46.0980119, 19.6656574 46.0984133, 19.6656454 46.0984247)",,,
821251641,False,2,Пушкинов трг,residential,50,True,61.762,"LINESTRING (19.6713085 46.0967748, 19.6711978 46.0966824, 19.670823 46.0963737, 19.6707935 46.0963494)",,,
"[835846440, 835846443, 75682767]",False,4,Трг Лазара Нешића,secondary,50,False,315.976,"LINESTRING (19.6713085 46.0967748, 19.6712323 46.0969242, 19.671139 46.0971069, 19.6711236 46.0971371, 19.671106 46.0971715, 19.6706459 46.0980734, 19.6704786 46.0984013, 19.6700186 46.0993029, 19.6700027 46.0993341, 19.6699417 46.0994537)",,,100
75683111,False,,Павла Штоса,residential,,False,90.991,"LINESTRING (19.6680547 46.0976787, 19.6682829 46.0978057, 19.6687607 46.0979983, 19.6690402 46.0981261)",,,
256892677,False,,Павла Штоса,residential,,False,170.991,"LINESTRING (19.6680547 46.0976787, 19.6678692 46.0978683, 19.6678206 46.097928, 19.6678294 46.0979985, 19.6679155 46.0980736, 19.6686313 46.0984565, 19.6686644 46.0984596, 19.668755 46.0983753, 19.6688875 46.0982543, 19.6690402 46.0981261)",,,
75683111,False,,Павла Штоса,residential,,True,59.802,"LINESTRING (19.6680547 46.0976787, 19.6675141 46.0973779, 19.6674498 46.0973421)",,,
75683111,False,,Павла Штоса,residential,,False,14.254,"LINESTRING (19.6690402 46.0981261, 19.6691945 46.0981967)",,,
75683111,False,,Павла Штоса,residential,,True,90.991,"LINESTRING (19.6690402 46.0981261, 19.6687607 46.0979983, 19.6682829 46.0978057, 19.6680547 46.0976787)",,,
256892677,False,,Павла Штоса,residential,,True,170.99099999999999,"LINESTRING (19.6690402 46.0981261, 19.6688875 46.0982543, 19.668755 46.0983753, 19.6686644 46.0984596, 19.6686313 46.0984565, 19.6679155 46.0980736, 19.6678294 46.0979985, 19.6678206 46.097928, 19.6678692 46.0978683, 19.6680547 46.0976787)",,,
737961588,True,1,,tertiary,,False,23.448999999999998,"LINESTRING (19.6619935 46.1023237, 19.6620907 46.1024553, 19.6621276 46.1025129)",,,
893110610,True,1,,tertiary,,False,12.921,"LINESTRING (19.6619935 46.1023237, 19.6619636 46.1023519, 19.6619336 46.1023676, 19.661899 46.1023778, 19.6618575 46.1023819)",5,roundabout,
332658549,True,1,Алеја Маршала Тита,tertiary,50,False,37.313,"LINESTRING (19.661429 46.1025724, 19.6615698 46.1024547, 19.6616593 46.1023758, 19.6616844 46.1023447, 19.6617086 46.1023012)",,,
473328798,False,,,residential,,False,55.655,"LINESTRING (19.661429 46.1025724, 19.6613514 46.1025375, 19.6608234 46.1023)",,,
"[473328798, 473328799]",False,,,residential,,False,131.819,"LINESTRING (19.6608234 46.1023, 19.6606324 46.1022141, 19.6602838 46.1025824, 19.6604715 46.1026605, 19.6608234 46.1023)",,,
"[473328798, 473328799]",False,,,residential,,True,131.81900000000002,"LINESTRING (19.6608234 46.1023, 19.6604715 46.1026605, 19.6602838 46.1025824, 19.6606324 46.1022141, 19.6608234 46.1023)",,,
473328798,False,,,residential,,True,55.655,"LINESTRING (19.6608234 46.1023, 19.6613514 46.1025375, 19.661429 46.1025724)",,,
473411715,True,,Иштвана Сечењија,tertiary,,False,152.06300000000002,"LINESTRING (19.6607108 46.1006173, 19.6607108 46.1005225, 19.6607356 46.1004453, 19.6607741 46.1003907, 19.6615123 46.0994677, 19.6615371 46.0994367, 19.6615665 46.0994)",,,
893110607,True,1,,tertiary,,False,54.689,"LINESTRING (19.6607108 46.1006173, 19.6611386 46.1007171, 19.6611664 46.1007266, 19.6611906 46.1007415, 19.6612066 46.1007559, 19.6612182 46.1007742, 19.6612221 46.1007919, 19.6611832 46.100866)",,roundabout,
726116004,False,,Иштвана Сечењија,tertiary,,False,12.221,"LINESTRING (19.6615665 46.0994, 19.6616589 46.0993107)",,,
726116004,False,,Иштвана Сечењија,tertiary,,True,12.221,"LINESTRING (19.6616589 46.0993107, 19.6615665 46.0994)",,,
75683095,False,2,Матка Вуковића,tertiary,,True,128.82600000000002,"LINESTRING (19.6616589 46.0993107, 19.6616104 46.0992833, 19.6608044 46.0988427, 19.6607062 46.0987957, 19.6606376 46.0987581, 19.6605931 46.0987336, 19.6603434 46.0985967)",,,
893110604,False,2,Матка Вуковића,tertiary,,False,80.487,"LINESTRING (19.6616589 46.0993107, 19.6624156 46.0997366, 19.6624696 46.0997667)",,,
808444441,False,4,Ђуре Ђаковића,tertiary,50,True,65.487,"LINESTRING (19.6696387 46.1000794, 19.6696542 46.1000459, 19.6698051 46.0997184, 19.6698663 46.0995999, 19.6699074 46.0995208)",,,
835851528,False,2,Ђуре Ђаковића,tertiary,50,False,182.724,"LINESTRING (19.6696387 46.1000794, 19.6696066 46.1001436, 19.6693368 46.1006831, 19.669307 46.1007427, 19.6692752 46.1008065, 19.6689436 46.1014725, 19.668864 46.1016324)",,,
80765451,True,,Трг Јакаба и Комора,tertiary,,False,99.789,"LINESTRING (19.6611832 46.100866, 19.6610242 46.1010657, 19.6610056 46.1010851, 19.6605825 46.1015259, 19.6604894 46.1016229)",,,
"[1116638108, 75682607]",True,1,,tertiary,,False,35.650000000000006,"LINESTRING (19.6611832 46.100866, 19.6611527 46.1008819, 19.6611278 46.1008891, 19.6610893 46.1008945, 19.6610443 46.1008952, 19.6609924 46.1008926, 19.6609441 46.1008852, 19.6609035 46.1008762, 19.6608307 46.1008537, 19.6607523 46.1008243)",,roundabout,
75682143,False,2,Ивана Горана Ковачића,residential,,True,4.824,"LINESTRING (19.6701065 46.0965014, 19.6700479 46.0965166)",,,
736599519,False,2,Пушкинов трг,residential,,False,45.534,"LINESTRING (19.6702306 46.096473, 19.6705793 46.0963996, 19.670745 46.0963608, 19.6707935 46.0963494)",,,
737961584,True,1,Алеја Маршала Тита,tertiary,50,False,227.637,"LINESTRING (19.6617138 46.1025834, 19.6617051 46.1026337, 19.6616832 46.102682, 19.6602503 46.1042715, 19.6601924 46.1043306)",,,
737961585,True,1,,tertiary_link,,False,30.48,"LINESTRING (19.6620686 46.1024788, 19.6619479 46.1024869, 19.6618554 46.1025139, 19.6618085 46.1025334, 19.6617138 46.1025834)",,,
737961589,True,1,,tertiary,,False,19.535,"LINESTRING (19.6620686 46.1024788, 19.662019 46.1024534, 19.6619238 46.1024088, 19.6618575 46.1023819)",,,
1108290594,True,1,,tertiary,,False,5.922,"LINESTRING (19.6621276 46.1025129, 19.6620686 46.1024788)",,,
713190504,False,2,Змај Јовина,tertiary,50,False,22.703000000000003,"LINESTRING (19.6621276 46.1025129, 19.6622692 46.102639, 19.6623085 46.102674)",,,
75682235,False,2,Трг синагоге,tertiary,,True,100.152,"LINESTRING (19.6615762 46.1021136, 19.6614315 46.1020269, 19.6605829 46.1016616, 19.6604894 46.1016229)",,,
737961586,True,1,,tertiary,,False,18.436999999999998,"LINESTRING (19.6615762 46.1021136, 19.6616864 46.1021442, 19.661796 46.1021788)",,,
75682905,False,,Целовечка,residential,,True,75.299,"LINESTRING (19.6647663 46.1024153, 19.6639726 46.1028099)",,,
75682143,False,2,Ивана Горана Ковачића,residential,,False,4.824,"LINESTRING (19.6700479 46.0965166, 19.6701065 46.0965014)",,,
75682143,False,2,Ивана Горана Ковачића,residential,,True,196.153,"LINESTRING (19.6700479 46.0965166, 19.6696355 46.0966096, 19.6685936 46.0968513, 19.6683873 46.0969023, 19.6682301 46.0969597, 19.6681282 46.0969969, 19.6679292 46.097058, 19.6678917 46.0970503, 19.6678492 46.0970416, 19.6677731 46.0969996, 19.6677127 46.0969431)",,,
"[75683265, 770666926]",False,,Шеноина,residential,,True,230.325,"LINESTRING (19.6700479 46.0965166, 19.6701989 46.096802, 19.6702559 46.0968579, 19.670344 46.0969189, 19.6704513 46.0969705, 19.6704672 46.0969876, 19.6704664 46.0970132, 19.6695885 46.097841, 19.6691945 46.0981967)",,,
473328262,False,,,residential,,True,40.24,"LINESTRING (19.6590471 46.1039087, 19.65909 46.1039087, 19.659137 46.1039133, 19.6591842 46.1039213, 19.6592618 46.1039502, 19.6595168 46.1040529)",,,
833126867,True,3,Максима Горког,secondary,50,False,134.614,"LINESTRING (19.6715671 46.0998922, 19.6710983 46.0997818, 19.6707938 46.0997117, 19.6702094 46.0995697, 19.6701423 46.0995544, 19.6701074 46.0995481, 19.6700438 46.0995367, 19.6699074 46.0995208)",,,100
"[835846450, 75683502]",False,2,Парк Ференца Рајхла,residential,50,True,250.126,"LINESTRING (19.6715671 46.0998922, 19.6715397 46.0999528, 19.671528 46.0999805, 19.6713217 46.1004707, 19.6708478 46.1013961, 19.6705964 46.1018869, 19.6705271 46.1020222)",,,
893110608,True,1,,tertiary,,False,23.444,"LINESTRING (19.6606906 46.1007945, 19.6606598 46.1007671, 19.660639 46.1007387, 19.6606316 46.1007159, 19.6606343 46.1006838, 19.6606444 46.1006611, 19.6606658 46.1006378, 19.6607108 46.1006173)",,roundabout,
835846442,False,3,Трг Лазара Нешића,secondary,50,True,7.916,"LINESTRING (19.6699074 46.0995208, 19.6699417 46.0994537)",,,100
808444440,True,2,Максима Горког,secondary,50,False,88.304,"LINESTRING (19.6699074 46.0995208, 19.6697768 46.0995069, 19.6697487 46.0995009, 19.6697116 46.099493, 19.6696145 46.0994658, 19.669095 46.0992973, 19.6688814 46.0991866)",,,
808444441,False,4,Ђуре Ђаковића,tertiary,50,False,65.487,"LINESTRING (19.6699074 46.0995208, 19.6698663 46.0995999, 19.6698051 46.0997184, 19.6696542 46.1000459, 19.6696387 46.1000794)",,,
835846442,False,3,Трг Лазара Нешића,secondary,50,False,7.916,"LINESTRING (19.6699417 46.0994537, 19.6699074 46.0995208)",,,100
"[835846440, 835846443, 75682767]",False,4,Трг Лазара Нешића,secondary,50,True,315.97600000000006,"LINESTRING (19.6699417 46.0994537, 19.6700027 46.0993341, 19.6700186 46.0993029, 19.6704786 46.0984013, 19.6706459 46.0980734, 19.671106 46.0971715, 19.6711236 46.0971371, 19.671139 46.0971069, 19.6712323 46.0969242, 19.6713085 46.0967748)",,,100
1039208800,False,,,unclassified,,True,15.015,"LINESTRING (19.6594176 46.1041691, 19.6594831 46.1040924, 19.6595168 46.1040529)",,,
473328262,False,,,residential,,False,40.24000000000001,"LINESTRING (19.6595168 46.1040529, 19.6592618 46.1039502, 19.6591842 46.1039213, 19.659137 46.1039133, 19.65909 46.1039087, 19.6590471 46.1039087)",,,
473328262,False,,,residential,,True,32.327,"LINESTRING (19.6595168 46.1040529, 19.6597704 46.104155, 19.6598794 46.1041989)",,,
1039208800,False,,,unclassified,,False,15.015,"LINESTRING (19.6595168 46.1040529, 19.6594831 46.1040924, 19.6594176 46.1041691)",,,
75683095,False,2,Матка Вуковића,tertiary,,False,128.82600000000002,"LINESTRING (19.6603434 46.0985967, 19.6605931 46.0987336, 19.6606376 46.0987581, 19.6607062 46.0987957, 19.6608044 46.0988427, 19.6616104 46.0992833, 19.6616589 46.0993107)",,,
736307219,False,2,Матије Гупца,tertiary,50,False,235.69899999999998,"LINESTRING (19.6603434 46.0985967, 19.6605704 46.0985629, 19.6606202 46.0985415, 19.6606638 46.0985234, 19.6624991 46.0971358)",,,
833761657,False,3,Трг жртава фашизма,tertiary,50,True,75.012,"LINESTRING (19.6603434 46.0985967, 19.6602444 46.0985432, 19.6601731 46.0985048, 19.6597672 46.098286, 19.6595754 46.0981826)",,,
"[875457900, 737044759]",False,2,Трг жртава фашизма,tertiary,,False,20.958000000000002,"LINESTRING (19.6603434 46.0985967, 19.6602125 46.0986323, 19.6601599 46.0986519, 19.6601238 46.0986694, 19.6601013 46.0986803)",,,
