osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,bridge,junction
231680873,,Луја Пастера,residential,False,False,175.081,2,,"LINESTRING (19.996545 43.2746926, 19.9958357 43.2749396, 19.9951836 43.2751993, 19.9948655 43.275325, 19.9946099 43.2753909)",,,
1239117269,,Дебој,residential,False,False,84.443,,,"LINESTRING (19.996545 43.2746926, 19.9964464 43.27463, 19.9959161 43.2744259, 19.9956354 43.2743261)",,,
231680896,,Сафвет-бега Башагића,residential,True,False,172.709,,40,"LINESTRING (20.0029271 43.2749341, 20.0028391 43.2747457, 20.0026823 43.2741656, 20.0026731 43.2740317, 20.0026897 43.2737966, 20.0027132 43.2734587, 20.002717 43.2734036)",,,
342564871,29,Иса-бега Исхаковића,primary,False,False,186.85899999999998,2,40,"LINESTRING (20.0029271 43.2749341, 20.0029891 43.2748662, 20.0030616 43.2748044, 20.0031204 43.2747641, 20.003172 43.2747316, 20.0032513 43.2746974, 20.0033152 43.2746715, 20.0033857 43.2746505, 20.0035698 43.2746134, 20.0037727 43.2745743, 20.0042052 43.2744903, 20.0050241 43.2743372)",,,
"[151609417, 432449557, 432449558]",29,"['Браће Чоловића', 'Саве Ковачевића']",primary,False,True,33.742999999999995,2,40,"LINESTRING (20.0029271 43.2749341, 20.0028635 43.2750067, 20.0027652 43.275112, 20.002684 43.2751799)",,yes,
231680873,,Луја Пастера,residential,False,True,175.081,2,,"LINESTRING (19.9946099 43.2753909, 19.9948655 43.275325, 19.9951836 43.2751993, 19.9958357 43.2749396, 19.996545 43.2746926)",,,
231680902,,Луја Пастера,residential,False,False,78.315,,,"LINESTRING (19.9946099 43.2753909, 19.9938525 43.2755297, 19.9936718 43.2755628)",,,
231680835,,,residential,False,True,132.85,,,"LINESTRING (19.9936718 43.2755628, 19.9933853 43.2743864)",,,
231680902,,Луја Пастера,residential,False,False,51.421,,,"LINESTRING (19.9936718 43.2755628, 19.9932926 43.2756089, 19.9930462 43.2756426)",,,
231680902,,Луја Пастера,residential,False,True,78.315,,,"LINESTRING (19.9936718 43.2755628, 19.9938525 43.2755297, 19.9946099 43.2753909)",,,
231680902,,Луја Пастера,residential,False,True,51.421,,,"LINESTRING (19.9930462 43.2756426, 19.9932926 43.2756089, 19.9936718 43.2755628)",,,
342564880,,Хусрев-бегова,residential,False,False,121.23799999999999,,,"LINESTRING (20.0029581 43.2761714, 20.0029975 43.2760981, 20.0030565 43.2759751, 20.0030874 43.2758287, 20.0030726 43.2757036, 20.0030409 43.2755831, 20.0029932 43.2754774, 20.0029482 43.2754236, 20.0029047 43.2753777, 20.0028674 43.2753408, 20.0027916 43.2752722, 20.002684 43.2751799)",,,
694361300,,,residential,False,False,119.54100000000003,,,"LINESTRING (20.0029581 43.2761714, 20.0021365 43.2761762, 20.0016966 43.276227, 20.001643 43.2762426, 20.0016215 43.2762797, 20.0016215 43.27635)",,,
231680841,,Мехмеда Фатиха,residential,True,False,60.836999999999996,,,"LINESTRING (19.9947591 43.2764634, 19.9947356 43.2763495, 19.9947238 43.2762874, 19.9947121 43.2762201, 19.9946886 43.2760586, 19.9946679 43.2759204)",,,
"[445731210, 1196100780]",29,Пријепољска,primary,False,True,187.544,2,50,"LINESTRING (19.9947591 43.2764634, 19.994947 43.2764145, 19.9951336 43.2763687, 19.9953343 43.2763125, 19.9954342 43.2762822, 19.9955377 43.2762493, 19.9956482 43.2762113, 19.9957659 43.2761681, 19.9959038 43.2761136, 19.9960664 43.2760462, 19.9962079 43.2759852, 19.9963599 43.2759217, 19.9964737 43.2758698, 19.9966017 43.2758076, 19.9967941 43.2756824)",,,
231680833,,Мустај-бега Чавића,residential,False,False,128.98499999999999,,,"LINESTRING (19.9997563 43.2770093, 19.9998473 43.2764745, 19.9999183 43.2761733, 19.9999425 43.2760317, 19.9999586 43.2759409, 19.9999653 43.2758598)",,,
231680833,,Мустај-бега Чавића,residential,False,True,67.807,,,"LINESTRING (19.9997563 43.2770093, 19.999669 43.2770202, 19.9995878 43.277037, 19.9994604 43.2770642, 19.9991604 43.2771255, 19.9989554 43.2771841)",,,
231680887,,Ширазијева,residential,False,True,69.893,,,"LINESTRING (19.9997563 43.2770093, 20.0002076 43.2770955, 20.0005896 43.2771736)",,,
1143775329,,,living_street,False,True,203.17000000000004,,,"LINESTRING (19.9997563 43.2770093, 19.9999932 43.2769346, 20.0002131 43.2768877, 20.0003794 43.2768604, 20.0005591 43.2768272, 20.0007013 43.2767998, 20.000771 43.2767412, 20.0007978 43.2766944, 20.0008166 43.2765928, 20.0008032 43.2764112, 20.0007871 43.2763272, 20.0007335 43.2762491, 20.0005698 43.2761339, 20.000307 43.2759972, 20.0002346 43.2759543, 20.0002164 43.2759034)",,,
1239036649,21,Јездимира Ловића,primary,False,False,28.806,,,"LINESTRING (19.9966906 43.2770614, 19.9965072 43.2772834)",,,
231680869,,Ћазима Ћаска Наловића,residential,False,False,120.644,,,"LINESTRING (19.9966906 43.2770614, 19.9968279 43.2770886, 19.9969147 43.2771051, 19.9970137 43.2771217, 19.9972119 43.2771547, 19.9975973 43.2772052, 19.9981441 43.277299)",,,
1239036649,21,Јездимира Ловића,primary,False,True,159.995,,,"LINESTRING (19.9966906 43.2770614, 19.9967498 43.2769866, 19.9968177 43.2768783, 19.9968886 43.2767609, 19.9969317 43.2766794, 19.9969747 43.2765935, 19.9970177 43.2765041, 19.9970554 43.2764429, 19.9971269 43.2762664, 19.997161 43.2761771, 19.9971983 43.2760586, 19.997224 43.2759714, 19.9972469 43.275884, 19.9972568 43.2758129, 19.997266 43.2756963)",,,
231680887,,Ширазијева,residential,False,False,69.893,,,"LINESTRING (20.0005896 43.2771736, 20.0002076 43.2770955, 19.9997563 43.2770093)",,,
231680887,,Ширазијева,residential,False,True,61.449,,,"LINESTRING (20.0005896 43.2771736, 20.0008048 43.2772232, 20.0013071 43.2773537)",,,
151609416,,Иве Андрића,residential,False,False,215.38200000000003,,,"LINESTRING (19.9989554 43.2771841, 19.9986657 43.2768561, 19.998581 43.2767657, 19.9984851 43.2766747, 19.9983807 43.2765868, 19.998041 43.2763544, 19.9978036 43.2761587, 19.9975875 43.2759761, 19.9975067 43.275896, 19.9974259 43.2758248, 19.9973498 43.275766, 19.997266 43.2756963)",,,
231680833,,Мустај-бега Чавића,residential,False,False,67.807,,,"LINESTRING (19.9989554 43.2771841, 19.9991604 43.2771255, 19.9994604 43.2770642, 19.9995878 43.277037, 19.999669 43.2770202, 19.9997563 43.2770093)",,,
231680833,,Мустај-бега Чавића,residential,False,True,20.106,,,"LINESTRING (19.9989554 43.2771841, 19.9988493 43.277296, 19.9988217 43.2773361)",,,
231680820,,Војина Поповића,residential,False,True,55.760000000000005,,,"LINESTRING (19.9981441 43.277299, 19.9982273 43.2772869, 19.9983604 43.2772844, 19.9986065 43.2772893, 19.9988217 43.2773361)",,,
231680869,,Ћазима Ћаска Наловића,residential,False,True,120.64400000000002,,,"LINESTRING (19.9981441 43.277299, 19.9975973 43.2772052, 19.9972119 43.2771547, 19.9970137 43.2771217, 19.9969147 43.2771051, 19.9968279 43.2770886, 19.9966906 43.2770614)",,,
231680820,,Војина Поповића,residential,False,False,55.75999999999999,,,"LINESTRING (19.9988217 43.2773361, 19.9986065 43.2772893, 19.9983604 43.2772844, 19.9982273 43.2772869, 19.9981441 43.277299)",,,
231680833,,Мустај-бега Чавића,residential,False,False,20.106,,,"LINESTRING (19.9988217 43.2773361, 19.9988493 43.277296, 19.9989554 43.2771841)",,,
231680887,,Ширазијева,residential,False,False,61.449,,,"LINESTRING (20.0013071 43.2773537, 20.0008048 43.2772232, 20.0005896 43.2771736)",,,
551598503,201,Змаја од Босне,tertiary,False,False,38.827,2,50,"LINESTRING (19.998428 43.2720015, 19.9983614 43.2716557)",,,
400298468,,Трг ЗАВНОС-а,residential,False,False,128.136,,,"LINESTRING (19.998428 43.2720015, 19.9985857 43.2719903, 19.9993384 43.271937, 19.9994694 43.2719272, 20.0000029 43.2718875)",,,
551598503,201,Змаја од Босне,tertiary,False,True,44.845000000000006,2,50,"LINESTRING (19.998428 43.2720015, 19.9984525 43.2721777, 19.9984521 43.272331, 19.9984519 43.2724039)",,,
339418671,,Дубровачка,residential,False,False,218.61999999999998,,,"LINESTRING (20.0000029 43.2718875, 19.9998877 43.2712656, 19.9998622 43.2709775, 19.9997922 43.270483, 19.9996405 43.2699414)",,,
339418671,,Дубровачка,residential,False,True,53.47,,,"LINESTRING (20.0000029 43.2718875, 20.0000409 43.2721553, 20.000061 43.2722811, 20.0000747 43.2723655)",,,
400298468,,Трг ЗАВНОС-а,residential,False,True,128.136,,,"LINESTRING (20.0000029 43.2718875, 19.9994694 43.2719272, 19.9993384 43.271937, 19.9985857 43.2719903, 19.998428 43.2720015)",,,
339418671,,Дубровачка,residential,False,False,53.47,,,"LINESTRING (20.0000747 43.2723655, 20.000061 43.2722811, 20.0000409 43.2721553, 20.0000029 43.2718875)",,,
685635189,,Краља Твртка првог,secondary,False,False,61.342,,40,"LINESTRING (20.0000747 43.2723655, 20.0002126 43.2723518, 20.0004117 43.272331, 20.0006251 43.2723115, 20.0008253 43.2722905)",,,
"[685635189, 26695558]",,Краља Твртка првог,secondary,False,True,121.935,,40,"LINESTRING (20.0000747 43.2723655, 19.9993935 43.2724313, 19.9990265 43.2724658, 19.998772 43.2724957, 19.9987471 43.2724986, 19.9985819 43.2725094)",,,
343695286,,Седмог јула,residential,False,True,90.423,,,"LINESTRING (20.0026791 43.2723004, 20.0027566 43.272222, 20.0028259 43.2721562, 20.0028849 43.2720937, 20.002917 43.27204, 20.0030396 43.2717591, 20.0030862 43.2715574)",,,
687948666,,Краља Твртка првог,secondary,False,False,21.525,,40,"LINESTRING (20.0026791 43.2723004, 20.0027186 43.2723779, 20.0027373 43.2724179, 20.0027647 43.2724836)",,,
"[231680888, 687948666, 687948662]",,Краља Твртка првог,secondary,False,True,23.682000000000002,,40,"LINESTRING (20.0026791 43.2723004, 20.0026461 43.2722597, 20.0026027 43.2722211, 20.0025617 43.2721963, 20.0025185 43.2721783, 20.0024651 43.272166)",,yes,
332418935,,Рајка Анђелића,unclassified,False,True,96.806,,,"LINESTRING (20.0009918 43.2731448, 20.001006 43.2730731, 20.0010194 43.272995, 20.0010186 43.272966, 20.0009255 43.2726767, 20.0008799 43.2725283, 20.0008531 43.2724296, 20.0008383 43.272371, 20.0008253 43.2722905)",,,
339418671,,Дубровачка,residential,False,True,218.62,,,"LINESTRING (19.9996405 43.2699414, 19.9997922 43.270483, 19.9998622 43.2709775, 19.9998877 43.2712656, 20.0000029 43.2718875)",,,
344249525,,Кулина Бана,residential,False,True,68.471,,,"LINESTRING (20.0050241 43.2743372, 20.0052351 43.2749335)",,,
1239123973,,Ивана Васојевића Васкета,residential,False,False,93.111,,,"LINESTRING (20.0050241 43.2743372, 20.0047177 43.2735301)",,,
342564871,29,Иса-бега Исхаковића,primary,False,True,186.85899999999998,2,40,"LINESTRING (20.0050241 43.2743372, 20.0042052 43.2744903, 20.0037727 43.2745743, 20.0035698 43.2746134, 20.0033857 43.2746505, 20.0033152 43.2746715, 20.0032513 43.2746974, 20.003172 43.2747316, 20.0031204 43.2747641, 20.0030616 43.2748044, 20.0029891 43.2748662, 20.0029271 43.2749341)",,,
"[151609417, 432449557, 432449558]",29,"['Браће Чоловића', 'Саве Ковачевића']",primary,False,False,33.742999999999995,2,40,"LINESTRING (20.002684 43.2751799, 20.0027652 43.275112, 20.0028635 43.2750067, 20.0029271 43.2749341)",,yes,
151609417,29,Браће Чоловића,primary,False,True,219.35999999999999,2,40,"LINESTRING (20.002684 43.2751799, 20.0026487 43.2752098, 20.0025685 43.27527, 20.0025269 43.2752986, 20.0024783 43.2753281, 20.0024162 43.2753633, 20.0023435 43.2754036, 20.0022779 43.2754337, 20.0022356 43.2754493, 20.0021699 43.2754701, 20.0020643 43.2754997, 20.0018483 43.275558, 20.0006705 43.2758568, 20.0005855 43.2758742, 20.0005203 43.2758864, 20.000437 43.2758998, 20.0003574 43.2759048, 20.0002734 43.2759081, 20.0002164 43.2759034)",,,
342564880,,Хусрев-бегова,residential,False,True,121.238,,,"LINESTRING (20.002684 43.2751799, 20.0027916 43.2752722, 20.0028674 43.2753408, 20.0029047 43.2753777, 20.0029482 43.2754236, 20.0029932 43.2754774, 20.0030409 43.2755831, 20.0030726 43.2757036, 20.0030874 43.2758287, 20.0030565 43.2759751, 20.0029975 43.2760981, 20.0029581 43.2761714)",,,
506428747,,Мусе Ћазима Ћатића,residential,False,True,117.678,,,"LINESTRING (20.0027647 43.2724836, 20.0028131 43.272476, 20.0028808 43.2724667, 20.0030243 43.272457, 20.0031504 43.2724462, 20.0032791 43.2724326, 20.0033891 43.2724208, 20.0035246 43.2724013, 20.0036386 43.2723828, 20.003837 43.2723515, 20.004024 43.2723197, 20.0041165 43.272305, 20.0041581 43.2723001, 20.0041935 43.2723048)",,,
687948666,,Краља Твртка првог,secondary,False,False,35.734,,40,"LINESTRING (20.0027647 43.2724836, 20.0027941 43.2725833, 20.0028534 43.2727984)",,,
687948666,,Краља Твртка првог,secondary,False,True,21.525,,40,"LINESTRING (20.0027647 43.2724836, 20.0027373 43.2724179, 20.0027186 43.2723779, 20.0026791 43.2723004)",,,
400295595,,Рифата Бурџовића Трше,secondary,False,True,32.044,2,40,"LINESTRING (20.0042737 43.2725298, 20.0041015 43.2725686, 20.0038956 43.272615)",,,
506428747,,Мусе Ћазима Ћатића,residential,False,False,26.12,,,"LINESTRING (20.0042737 43.2725298, 20.0042265 43.272348, 20.0042131 43.2723236, 20.0041935 43.2723048)",,,
506428747,,Мусе Ћазима Ћатића,residential,False,False,117.67799999999998,,,"LINESTRING (20.0041935 43.2723048, 20.0041581 43.2723001, 20.0041165 43.272305, 20.004024 43.2723197, 20.003837 43.2723515, 20.0036386 43.2723828, 20.0035246 43.2724013, 20.0033891 43.2724208, 20.0032791 43.2724326, 20.0031504 43.2724462, 20.0030243 43.272457, 20.0028808 43.2724667, 20.0028131 43.272476, 20.0027647 43.2724836)",,,
506428747,,Мусе Ћазима Ћатића,residential,False,True,26.12,,,"LINESTRING (20.0041935 43.2723048, 20.0042131 43.2723236, 20.0042265 43.272348, 20.0042737 43.2725298)",,,
694374630,,Мусе Ћазима Ћатића,residential,False,False,85.28999999999999,,,"LINESTRING (20.0041935 43.2723048, 20.0042112 43.2722216, 20.0042099 43.2721689, 20.0041696 43.2719727, 20.0041804 43.2719346, 20.0042018 43.2718994, 20.0042099 43.271874, 20.0042085 43.2718379, 20.0041496 43.2715489)",,,
430427465,,Мехмеда Ужичанина,residential,False,False,67.418,,,"LINESTRING (20.0046476 43.2698482, 20.0046904 43.2704537)",,,
"[430427464, 343693953]",,Сабита Ужичанина,residential,False,False,191.31,,,"LINESTRING (20.0046476 43.2698482, 20.0038628 43.2698807, 20.0040173 43.2687381)",,,
694376036,,Мехмеда Ужичанина,residential,False,True,111.632,,,"LINESTRING (20.0046476 43.2698482, 20.0049238 43.2693551, 20.0051607 43.2689164)",,,
430427465,,Мехмеда Ужичанина,residential,False,True,67.418,,,"LINESTRING (20.0046904 43.2704537, 20.0046476 43.2698482)",,,
1239101935,,Букреш,residential,False,False,206.138,,,"LINESTRING (20.0046904 43.2704537, 20.00434 43.2704659, 20.0042099 43.2704825, 20.0040919 43.2705314, 20.003616 43.2707247, 20.0034114 43.270804, 20.003314 43.2708409, 20.0032625 43.27086, 20.0032287 43.2708871, 20.0032051 43.2709369, 20.0031141 43.2714022, 20.0030862 43.2715574)",,,
344249525,,Кулина Бана,residential,False,False,68.471,,,"LINESTRING (20.0052351 43.2749335, 20.0050241 43.2743372)",,,
344249548,,Ускуфијева,residential,False,False,41.363,,,"LINESTRING (20.0041025 43.2732631, 20.0045987 43.2731745)",,,
344252325,,Ивана Васојевића Васкета,residential,True,False,35.061,,,"LINESTRING (20.0041025 43.2732631, 20.0042102 43.2735685)",,,
694374631,,Ивана Васојевића Васкета,residential,False,False,62.369,,,"LINESTRING (20.0042102 43.2735685, 20.003461 43.2736991)",,,
694374632,,Ивана Васојевића Васкета,residential,False,True,42.576,,,"LINESTRING (20.0042102 43.2735685, 20.0042381 43.2735846, 20.0042744 43.2735938, 20.0047177 43.2735301)",,,
1241902816,,,residential,True,False,59.065,,,"LINESTRING (19.9946679 43.2759204, 19.9946099 43.2753909)",,,
231680859,,Мака Диздара,residential,False,False,76.483,,,"LINESTRING (19.9983181 43.2724493, 19.9982305 43.2724, 19.9981694 43.2723656, 19.9979455 43.2722435, 19.997786 43.2721601, 19.9976854 43.2721013, 19.9975593 43.27204)",,,
400298051,201,,secondary,True,False,12.509,1,50,"LINESTRING (19.9983181 43.2724493, 19.9983439 43.2724284, 19.9983764 43.2724132, 19.9984133 43.2724048, 19.9984519 43.2724039)",,,roundabout
231680818,201,Краља Петра првог,secondary,False,False,67.606,2,50,"LINESTRING (19.9984897 43.2726065, 19.9985124 43.2727032, 19.9985166 43.2727196, 19.9985316 43.2727792, 19.9985571 43.2728706, 19.9985739 43.2729179, 19.9985974 43.2729843, 19.9986429 43.2731219, 19.9986722 43.2731994)",,,
400298051,201,,secondary,True,False,15.461,1,50,"LINESTRING (19.9984897 43.2726065, 19.998443 43.2726135, 19.9983956 43.2726091, 19.9983529 43.2725937, 19.9983193 43.2725689)",,,roundabout
"[685635189, 26695558]",,Краља Твртка првог,secondary,False,False,121.935,,40,"LINESTRING (19.9985819 43.2725094, 19.9987471 43.2724986, 19.998772 43.2724957, 19.9990265 43.2724658, 19.9993935 43.2724313, 20.0000747 43.2723655)",,,
400298051,201,,secondary,True,False,13.902000000000001,1,50,"LINESTRING (19.9985819 43.2725094, 19.9985805 43.2725227, 19.9985762 43.2725377, 19.998568 43.2725534, 19.9985404 43.2725822, 19.9985169 43.2725963, 19.9984897 43.2726065)",,,roundabout
400298051,201,,secondary,True,False,17.246000000000002,1,50,"LINESTRING (19.9984519 43.2724039, 19.998491 43.2724108, 19.9985297 43.2724276, 19.9985594 43.2724522, 19.998562 43.2724552, 19.9985731 43.2724724, 19.9985798 43.2724906, 19.9985819 43.2725094)",,,roundabout
551598503,201,Змаја од Босне,tertiary,False,False,44.845,2,50,"LINESTRING (19.9984519 43.2724039, 19.9984521 43.272331, 19.9984525 43.2721777, 19.998428 43.2720015)",,,
400447636,,Мухсина Ризвића,residential,False,False,188.89800000000002,,,"LINESTRING (19.9961706 43.2685585, 19.9964285 43.2693126, 19.9965016 43.2694552, 19.9965363 43.2694911, 19.9965716 43.269519, 19.9966225 43.2695341, 19.996678 43.2695442, 19.9968903 43.2695575, 19.9975079 43.269589)",,,
400447636,,Мухсина Ризвића,residential,False,True,188.89800000000002,,,"LINESTRING (19.9975079 43.269589, 19.9968903 43.2695575, 19.996678 43.2695442, 19.9966225 43.2695341, 19.9965716 43.269519, 19.9965363 43.2694911, 19.9965016 43.2694552, 19.9964285 43.2693126, 19.9961706 43.2685585)",,,
551598503,201,Змаја од Босне,tertiary,False,True,241.85599999999997,2,50,"LINESTRING (19.9975079 43.269589, 19.9975632 43.269861, 19.9975863 43.2699781, 19.9976028 43.2700677, 19.9976439 43.2702218, 19.9976943 43.2703501, 19.9977678 43.2704913, 19.997882 43.2706639, 19.9981054 43.27102, 19.998248 43.2712596, 19.9982889 43.2713497, 19.9983103 43.2714112, 19.9983224 43.2714542, 19.9983364 43.271514, 19.9983506 43.2715977, 19.9983614 43.2716557)",,,
"[400447637, 1241904615]",,Шемса Мидовића,residential,False,False,161.093,,,"LINESTRING (19.9934607 43.2703285, 19.9940487 43.2699852, 19.9941163 43.2699403, 19.9941038 43.2699053, 19.9940554 43.2698093, 19.9940487 43.2697687, 19.9940791 43.2697256, 19.9947398 43.2693578)",,,
231680859,,Мака Диздара,residential,False,True,375.701,,,"LINESTRING (19.9947398 43.2693578, 19.9949662 43.2695571, 19.9951723 43.2697404, 19.9955964 43.2701489, 19.9959851 43.2705376, 19.9965464 43.2711098, 19.996987 43.2715233, 19.9975593 43.27204)",,,
"[400447637, 1241904615]",,Шемса Мидовића,residential,False,True,161.093,,,"LINESTRING (19.9947398 43.2693578, 19.9940791 43.2697256, 19.9940487 43.2697687, 19.9940554 43.2698093, 19.9941038 43.2699053, 19.9941163 43.2699403, 19.9940487 43.2699852, 19.9934607 43.2703285)",,,
231680827,,Видњеви,residential,False,False,14.16,,,"LINESTRING (19.9969692 43.2744338, 19.9969625 43.2744629, 19.9969646 43.2744899, 19.9969816 43.2745596)",,,
231680827,,Видњеви,residential,False,True,116.97000000000001,,,"LINESTRING (19.9969692 43.2744338, 19.9969941 43.2743967, 19.9970256 43.2743679, 19.9970839 43.2743308, 19.9972408 43.2742697, 19.9975272 43.2741662, 19.9976613 43.2741116, 19.9977223 43.2740784, 19.9977686 43.2740291, 19.9978034 43.2739817, 19.9978282 43.2739138, 19.9978443 43.2738421, 19.9978551 43.273762, 19.9978658 43.2737117)",,,
694410065,,,residential,False,False,69.176,,,"LINESTRING (19.9969692 43.2744338, 19.9968958 43.2744216, 19.9968688 43.2744019, 19.99684 43.2743564, 19.9967826 43.2741497, 19.9967539 43.2741042, 19.9967049 43.2740476, 19.9966491 43.2739959, 19.9965325 43.2739516)",,,
343695286,,Седмог јула,residential,False,False,90.42299999999999,,,"LINESTRING (20.0030862 43.2715574, 20.0030396 43.2717591, 20.002917 43.27204, 20.0028849 43.2720937, 20.0028259 43.2721562, 20.0027566 43.272222, 20.0026791 43.2723004)",,,
"[231680857, 1049401580, 687948669]",,Букреш,residential,False,True,19.19,,,"LINESTRING (20.0030862 43.2715574, 20.0030652 43.2715588, 20.0028969 43.2715703, 20.00285 43.2715703)",,yes,
1239101935,,Букреш,residential,False,True,206.13799999999998,,,"LINESTRING (20.0030862 43.2715574, 20.0031141 43.2714022, 20.0032051 43.2709369, 20.0032287 43.2708871, 20.0032625 43.27086, 20.003314 43.2708409, 20.0034114 43.270804, 20.003616 43.2707247, 20.0040919 43.2705314, 20.0042099 43.2704825, 20.00434 43.2704659, 20.0046904 43.2704537)",,,
"[430427464, 343693953]",,Сабита Ужичанина,residential,False,True,191.31,,,"LINESTRING (20.0040173 43.2687381, 20.0038628 43.2698807, 20.0046476 43.2698482)",,,
513026554,,Ахмеда Гурби Бабе,residential,False,False,94.70500000000001,,,"LINESTRING (20.0040173 43.2687381, 20.0045123 43.2688106, 20.0048523 43.2688587, 20.0051607 43.2689164)",,,
513026554,,Ахмеда Гурби Бабе,residential,False,True,94.705,,,"LINESTRING (20.0051607 43.2689164, 20.0048523 43.2688587, 20.0045123 43.2688106, 20.0040173 43.2687381)",,,
694376036,,Мехмеда Ужичанина,residential,False,False,111.632,,,"LINESTRING (20.0051607 43.2689164, 20.0049238 43.2693551, 20.0046476 43.2698482)",,,
1049401582,,,residential,False,False,32.16,,,"LINESTRING (20.0024651 43.272166, 20.002563 43.2718857)",,,
"[231680888, 687948666, 687948662]",,Краља Твртка првог,secondary,False,False,23.682000000000002,,40,"LINESTRING (20.0024651 43.272166, 20.0025185 43.2721783, 20.0025617 43.2721963, 20.0026027 43.2722211, 20.0026461 43.2722597, 20.0026791 43.2723004)",,yes,
231680888,,Краља Твртка првог,secondary,False,True,111.316,,40,"LINESTRING (20.0024651 43.272166, 20.0024249 43.2721621, 20.0023624 43.2721584, 20.0022867 43.2721601, 20.0021726 43.2721677, 20.0018924 43.2721943, 20.0015757 43.2722265, 20.0014031 43.2722407, 20.0012311 43.2722549, 20.0010996 43.2722649)",,,
332418935,,Рајка Анђелића,unclassified,False,False,96.80599999999998,,,"LINESTRING (20.0008253 43.2722905, 20.0008383 43.272371, 20.0008531 43.2724296, 20.0008799 43.2725283, 20.0009255 43.2726767, 20.0010186 43.272966, 20.0010194 43.272995, 20.001006 43.2730731, 20.0009918 43.2731448)",,,
"[231680888, 685635188, 685635189]",,Краља Твртка првог,secondary,False,False,22.391,,40,"LINESTRING (20.0008253 43.2722905, 20.000837 43.272289, 20.0008973 43.2722837, 20.0009116 43.2722828, 20.0010996 43.2722649)",,yes,
685635189,,Краља Твртка првог,secondary,False,True,61.342,,40,"LINESTRING (20.0008253 43.2722905, 20.0006251 43.2723115, 20.0004117 43.272331, 20.0002126 43.2723518, 20.0000747 43.2723655)",,,
694361300,,,residential,False,True,119.541,,,"LINESTRING (20.0016215 43.27635, 20.0016215 43.2762797, 20.001643 43.2762426, 20.0016966 43.276227, 20.0021365 43.2761762, 20.0029581 43.2761714)",,,
694374630,,Мусе Ћазима Ћатића,residential,False,True,85.29,,,"LINESTRING (20.0041496 43.2715489, 20.0042085 43.2718379, 20.0042099 43.271874, 20.0042018 43.2718994, 20.0041804 43.2719346, 20.0041696 43.2719727, 20.0042099 43.2721689, 20.0042112 43.2722216, 20.0041935 43.2723048)",,,
694374631,,Ивана Васојевића Васкета,residential,False,True,62.369,,,"LINESTRING (20.003461 43.2736991, 20.0042102 43.2735685)",,,
231680891,,Рушид-аге Спаховића,residential,False,False,29.143,1,40,"LINESTRING (19.9965052 43.2730199, 19.9964883 43.2727581)",,,
231680889,,Каћевски сокак,residential,False,False,143.09399999999997,,,"LINESTRING (19.9965052 43.2730199, 19.9965857 43.2730223, 19.9968372 43.2730507, 19.9968821 43.2730614, 19.9969089 43.2730897, 19.9969532 43.2731729, 19.99699 43.273243, 19.9970236 43.2732777, 19.9970678 43.2733104, 19.9971255 43.2733265, 19.9972127 43.2733451, 19.9973763 43.2733695, 19.9975231 43.2734002, 19.9976934 43.2734349, 19.9977974 43.2734676, 19.9978772 43.2735111, 19.9979708 43.2735755)",,,
231680891,,Рушид-аге Спаховића,residential,False,True,164.085,1,40,"LINESTRING (19.9965052 43.2730199, 19.9964918 43.2731366, 19.9964543 43.2732645, 19.9963979 43.2733944, 19.9963148 43.2735223, 19.9961713 43.2736551, 19.9960385 43.2737605, 19.9959299 43.2738855, 19.9957716 43.2741101, 19.9956354 43.2743261)",,,
694376038,,Хасана Прушчака,residential,False,True,113.463,,,"LINESTRING (20.0020909 43.269298, 20.0016229 43.2693615, 20.0012514 43.2694182, 20.0007164 43.2694967)",,,
1239123973,,Ивана Васојевића Васкета,residential,False,False,40.698,,,"LINESTRING (20.0047177 43.2735301, 20.0045987 43.2731745)",,,
1239123973,,Ивана Васојевића Васкета,residential,False,True,93.111,,,"LINESTRING (20.0047177 43.2735301, 20.0050241 43.2743372)",,,
694374632,,Ивана Васојевића Васкета,residential,False,False,42.576,,,"LINESTRING (20.0047177 43.2735301, 20.0042744 43.2735938, 20.0042381 43.2735846, 20.0042102 43.2735685)",,,
694410064,,,residential,False,True,82.00999999999999,,,"LINESTRING (19.9986327 43.2749531, 19.9984581 43.2749686, 19.9984219 43.2749624, 19.9983921 43.2749453, 19.9982302 43.2744032)",,,
694410065,,,residential,False,True,69.176,,,"LINESTRING (19.9965325 43.2739516, 19.9966491 43.2739959, 19.9967049 43.2740476, 19.9967539 43.2741042, 19.9967826 43.2741497, 19.99684 43.2743564, 19.9968688 43.2744019, 19.9968958 43.2744216, 19.9969692 43.2744338)",,,
231680830,,Меше Селимовића,residential,False,True,76.229,,,"LINESTRING (19.9983193 43.2725689, 19.9982819 43.2725786, 19.9982436 43.2725887, 19.9981172 43.2726191, 19.9979286 43.2726478, 19.9976775 43.2726787, 19.9974011 43.2727142)",,,
400298051,201,,secondary,True,False,14.091999999999999,1,50,"LINESTRING (19.9983193 43.2725689, 19.9982987 43.2725376, 19.9982931 43.2725072, 19.9982997 43.2724769, 19.9983181 43.2724493)",,,roundabout
231680865,,Балканска,residential,False,True,92.56,,,"LINESTRING (19.999807 43.2730887, 19.9997225 43.2731178, 19.9995249 43.2731844, 19.9993285 43.2732439, 19.9989995 43.2733333, 19.9987529 43.27341)",,,
