osmid,lanes,highway,maxspeed,width,junction,oneway,reversed,length,geometry,name,bridge,ref,tunnel,access
"[65635865, 1017600444, 937811845, 937811846]",2,primary,50,,,False,True,114.29400000000001,"LINESTRING (19.8402538 43.8544678, 19.8402042 43.8544803, 19.8401492 43.8544956, 19.8401013 43.8545113, 19.8400446 43.8545321, 19.8400003 43.8545514, 19.8399574 43.8545727, 19.8399108 43.8545974, 19.8398703 43.8546225, 19.8398106 43.8546651, 19.8397422 43.8547211, 19.8397113 43.8547506, 19.8396865 43.8547768, 19.839661 43.8548077, 19.8396396 43.8548372, 19.839586 43.8549228, 19.8395625 43.8549673, 19.839543 43.8550098, 19.8394901 43.8551307, 19.8394414 43.8552479)",Омладинска,,28,,
"[170008178, 1043866251, 742669956, 1017600445]","['2', '4']",primary,50,,,False,False,163.55599999999995,"LINESTRING (19.8402538 43.8544678, 19.8403088 43.8544571, 19.8403551 43.8544492, 19.8404047 43.8544424, 19.8404516 43.854438, 19.8405023 43.8544351, 19.8405656 43.8544337, 19.8406142 43.8544344, 19.840683 43.8544371, 19.8408719 43.8544521, 19.84098 43.85446, 19.8412254 43.8544784, 19.8412674 43.8544819, 19.8414038 43.8544934, 19.8415205 43.854504, 19.841627 43.8545176, 19.8417029 43.8545316, 19.8417728 43.8545464, 19.8420035 43.8546042, 19.8420234 43.8546091, 19.8420844 43.8546232, 19.8421069 43.8546281, 19.8421327 43.8546324, 19.8421599 43.8546351, 19.842189 43.8546346, 19.8422252 43.8546327, 19.8422563 43.8546286)",Омладинска,,28,,
"[893376949, 865108710]",2,tertiary,50,,,False,"[False, True]",44.141,"LINESTRING (19.841689 43.8571013, 19.8417068 43.857156, 19.8417136 43.857175, 19.8417161 43.8571822, 19.841755 43.8572901, 19.8417873 43.8573798, 19.8417929 43.8573953, 19.8417995 43.8574137, 19.8418258 43.8574858)",Југ Богданова,,,,
"[867672523, 1017600452, 1017600453]",2,residential,50,,,False,"[False, True]",57.94599999999999,"LINESTRING (19.841689 43.8571013, 19.8416667 43.8570374, 19.8416616 43.8570278, 19.841655 43.8570154, 19.841644 43.8569946, 19.8415561 43.856829, 19.8414862 43.8566971, 19.8414674 43.8566617, 19.8414388 43.8566129)",Петра Ћеловића,,,,
867868997,2,secondary,50,,,False,False,67.804,"LINESTRING (19.841689 43.8571013, 19.8417479 43.8570931, 19.8417813 43.8570885, 19.8418057 43.8570855, 19.8420581 43.8570542, 19.8424573 43.8570048, 19.8425223 43.8569976)",Краља Петра I,,,,
"[1017600454, 993135835, 993135826, 993135827, 893376948, 993135828, 170155675, 993135837]","['2', '3']",secondary,50,,,False,True,202.186,"LINESTRING (19.841689 43.8571013, 19.8415614 43.8571165, 19.8415219 43.8571212, 19.8413747 43.8571386, 19.8411275 43.8571677, 19.8410651 43.8571752, 19.8405513 43.8572365, 19.8404145 43.8572528, 19.8402646 43.8572701, 19.8399629 43.8573045, 19.8398048 43.8573226, 19.8395278 43.8573542, 19.8393938 43.8573695, 19.8391997 43.8573916)",Краља Петра I,,,,
65636050,2,tertiary,50,,,False,False,19.209,"LINESTRING (19.8396596 43.858693, 19.8396656 43.8588657)",Марије Маге Магазиновић,,339,,
65636050,2,tertiary,50,,,False,True,73.2,"LINESTRING (19.8396596 43.858693, 19.8396553 43.8586048, 19.8396464 43.8584774, 19.8396376 43.8583862, 19.8396343 43.8583625, 19.8396282 43.8583183, 19.8396213 43.858281, 19.8396094 43.8582393, 19.8395721 43.8581318, 19.8395382 43.8580433)",Марије Маге Магазиновић,,339,,
"[65774278, 1017600462, 1017600463, 1017600464, 1017600465]",1,residential,50,,,True,False,194.63300000000004,"LINESTRING (19.8396596 43.858693, 19.8397309 43.8586812, 19.8397954 43.8586701, 19.8398738 43.8586567, 19.8402608 43.8585914, 19.8403365 43.8585786, 19.840558 43.8585412, 19.840932 43.8584778, 19.8413314 43.8584102, 19.8414717 43.8583864, 19.8417393 43.8583411, 19.8417558 43.8583383, 19.8417705 43.8583358, 19.8417846 43.8583333, 19.8418229 43.8583269, 19.8418555 43.8583211, 19.8418797 43.858315, 19.8419134 43.8583052, 19.8419387 43.8582961, 19.8419697 43.8582839, 19.8420087 43.8582659)",Косовска,,,,
65774294,1,tertiary,50,,,True,False,126.50899999999999,"LINESTRING (19.8420087 43.8582659, 19.8419675 43.8583131, 19.8419254 43.8583503, 19.8418539 43.858404, 19.8417154 43.8585019, 19.8415053 43.8586481, 19.8413245 43.8587736, 19.8411602 43.8588866, 19.8410943 43.8589329, 19.8410649 43.8589547, 19.8410194 43.8589908, 19.8409654 43.8590369, 19.8409141 43.8590823)",Видовданска,,,,
170155678,2,residential,50,,,False,True,40.056000000000004,"LINESTRING (19.8420087 43.8582659, 19.8420313 43.8584195, 19.8420329 43.85843, 19.8420343 43.8584393, 19.8420537 43.8585707, 19.8420616 43.8586241)",Југ Богданова,,,,
"[1005395988, 1009147007]",2,tertiary,50,4.5,,False,True,64.69999999999999,"LINESTRING (19.8420087 43.8582659, 19.8420802 43.8582537, 19.8421172 43.8582497, 19.8421297 43.858249, 19.8421536 43.8582484, 19.8422221 43.8582468, 19.842294 43.8582451, 19.8423223 43.8582444, 19.8423467 43.8582438, 19.8423953 43.8582426, 19.8424044 43.8582424, 19.8424127 43.8582422, 19.8424361 43.8582422, 19.842464 43.8582421, 19.8424946 43.858242, 19.8425099 43.858242, 19.8425954 43.8582446, 19.842618 43.8582453, 19.8426551 43.8582486, 19.8426957 43.8582538, 19.8427244 43.8582599, 19.8427583 43.8582703, 19.8428039 43.8582844)",Хаџи Милентијева,,,,
"[1011467924, 867868998]","['2', '3']",tertiary,50,,,False,True,88.044,"LINESTRING (19.8420087 43.8582659, 19.8419873 43.8581826, 19.8419801 43.8581544, 19.8419407 43.8579927, 19.8419042 43.8578454, 19.8418919 43.857796, 19.8418489 43.8576223, 19.8418364 43.8575726, 19.8418328 43.857554, 19.8418317 43.8575421, 19.8418328 43.857528, 19.841832 43.8575121, 19.8418295 43.8574972, 19.8418258 43.8574858)",Југ Богданова,,,,
"[927299456, 155202914, 155202915, 151052206, 303053590]","['2', '3']",primary,50,,,False,True,187.59400000000002,"LINESTRING (19.8421441 43.8525519, 19.842117 43.8525528, 19.8420207 43.8525558, 19.8418998 43.8525612, 19.8417603 43.85257, 19.8416961 43.8525761, 19.8416289 43.8525842, 19.8415676 43.8525943, 19.8414828 43.8526135, 19.8413844 43.8526398, 19.8412955 43.8526666, 19.8411288 43.8527217, 19.8409688 43.8527786, 19.8404162 43.8529992, 19.8401893 43.8530889, 19.8400667 43.853132, 19.8399934 43.8531557)",,,23;28,yes,
"[937023715, 155202917, 155202918, 890797014, 845963449, 155215133]","['1', '2', '3']",primary,50,,,False,True,156.745,"LINESTRING (19.8421441 43.8525519, 19.842189 43.8525611, 19.8422319 43.8525699, 19.8423 43.852582, 19.8425712 43.8526306, 19.8427063 43.8526578, 19.8427624 43.8526704, 19.8429287 43.8527076, 19.8430735 43.8527401, 19.8432545 43.8527806, 19.8436491 43.852869, 19.843768 43.8528956, 19.8438 43.8529028, 19.843849 43.852914, 19.8439737 43.8529431, 19.844 43.8529494, 19.8440173 43.8529535)",,yes,28,,
890797017,1,residential,30,,,True,False,8.978,"LINESTRING (19.8451414 43.8525996, 19.8451122 43.852612, 19.8450803 43.852626, 19.8450444 43.8526399)",Омладинска,,,,
890797018,1,secondary,30,,,True,False,27.487000000000002,"LINESTRING (19.8451414 43.8525996, 19.8452411 43.8527524, 19.8452484 43.8527678, 19.845254 43.8527838, 19.8452578 43.8527998, 19.8452591 43.8528291)",Николе Пашића,,174,,
"[1017600452, 165030581]",2,residential,50,,,False,True,72.96000000000001,"LINESTRING (19.8411218 43.8559989, 19.8411439 43.8560666, 19.8411506 43.856084, 19.8411564 43.8560992, 19.8412875 43.8563563, 19.8413371 43.8564403, 19.8414388 43.8566129)",Петра Ћеловића,,,,
"[742669962, 742669963, 170139299]","['4', '3']",tertiary,50,9.6,,False,False,178.724,"LINESTRING (19.8411218 43.8559989, 19.8409675 43.8560211, 19.8402614 43.8561085, 19.840018 43.8561396, 19.8395897 43.8561922, 19.8391638 43.8562442, 19.8389251 43.8562712)",Димитрија Туцовића,,,,
"[867672525, 742669965]",4,tertiary,50,9.6,,False,True,86.913,"LINESTRING (19.8411218 43.8559989, 19.841214 43.8559829, 19.8412579 43.8559749, 19.8412989 43.8559655, 19.8413378 43.8559549, 19.8413934 43.8559389, 19.8414803 43.8559104, 19.8415543 43.8558843, 19.841782 43.8558049, 19.8421122 43.8556868)",Димитрија Туцовића,,,,
"[146456977, 818309275]","['2', '3']",tertiary,50,,,False,False,51.56,"LINESTRING (19.8389251 43.8562712, 19.8389849 43.8562184, 19.8390055 43.8561921, 19.839009 43.8561762, 19.8390106 43.85615, 19.8390039 43.8560848, 19.8389934 43.8559815, 19.8389907 43.8559545, 19.8389884 43.8559325, 19.8389848 43.8559171, 19.8389639 43.8558291)",Страхињића Бана,,339,,
"[742669962, 170139299, 742669963]","['4', '3']",tertiary,50,9.6,,False,True,178.724,"LINESTRING (19.8389251 43.8562712, 19.8391638 43.8562442, 19.8395897 43.8561922, 19.840018 43.8561396, 19.8402614 43.8561085, 19.8409675 43.8560211, 19.8411218 43.8559989)",Димитрија Туцовића,,,,
"[742669961, 742669964]",3,tertiary,50,,,False,False,107.01899999999999,"LINESTRING (19.8389251 43.8562712, 19.8388835 43.8562757, 19.8387585 43.856291, 19.838271 43.8563482, 19.8378281 43.8564, 19.8378112 43.856402, 19.8376076 43.8564253)",Димитрија Туцовића,,,,
867672524,2,tertiary,50,,,False,False,60.197,"LINESTRING (19.8389251 43.8562712, 19.8389031 43.8562988, 19.8388907 43.8563194, 19.8388866 43.8563376, 19.8388878 43.8563507, 19.8388905 43.8563658, 19.83891 43.8564768, 19.8389402 43.8565624, 19.8389476 43.8565893, 19.8389495 43.8566168, 19.8389499 43.8566577, 19.8389556 43.8567024, 19.8389698 43.8568012)",Страхињића Бана,,339,,
65774402,1,tertiary_link,50,4.3,,True,False,43.705999999999996,"LINESTRING (19.842587 43.8558423, 19.8425637 43.8558192, 19.8425005 43.8557779, 19.8424542 43.8557491, 19.842416 43.8557303, 19.8423719 43.8557149, 19.8423376 43.8557059, 19.8422785 43.8556969, 19.8421122 43.8556868)",,,,,
301493818,3,tertiary,50,,,False,False,33.202999999999996,"LINESTRING (19.842587 43.8558423, 19.8425379 43.8557168, 19.8425327 43.8557035, 19.8425282 43.8556919, 19.8425181 43.8556661, 19.8425093 43.8556298, 19.8424905 43.8555523)",Трг Светог Саве,,,,
742669952,3,tertiary,50,,,False,True,40.400999999999996,"LINESTRING (19.842587 43.8558423, 19.8426628 43.8560338, 19.842729 43.8561909)",Трг Светог Саве,,,,
713635324,4,tertiary,50,9.6,,False,True,33.82,"LINESTRING (19.8421122 43.8556868, 19.8423232 43.8556115, 19.8423596 43.8555985, 19.8424905 43.8555523)",Димитрија Туцовића,,,,
"[867672525, 742669965]",4,tertiary,50,9.6,,False,False,86.91300000000001,"LINESTRING (19.8421122 43.8556868, 19.841782 43.8558049, 19.8415543 43.8558843, 19.8414803 43.8559104, 19.8413934 43.8559389, 19.8413378 43.8559549, 19.8412989 43.8559655, 19.8412579 43.8559749, 19.841214 43.8559829, 19.8411218 43.8559989)",Димитрија Туцовића,,,,
164935542,,residential,,,,False,True,38.477,"LINESTRING (19.837421 43.8575948, 19.83719 43.8578981)",Доситејева,,,,
65774421,,residential,,,,True,False,131.001,"LINESTRING (19.837421 43.8575948, 19.8375042 43.8571961, 19.8375335 43.8569921, 19.8375981 43.8565423, 19.8375859 43.8564965, 19.837543 43.8564326)",Доситејева,,,,
165018393,,secondary,,,,False,False,103.356,"LINESTRING (19.837421 43.8575948, 19.8363854 43.8577285, 19.8362775 43.857738, 19.8361492 43.8577387)",Краља Петра I,,,,
169976436,3,primary,50,,,False,False,5.243,"LINESTRING (19.8376076 43.8564253, 19.837543 43.8564326)",Димитрија Туцовића,,28,,
"[742669961, 742669964]",3,tertiary,50,,,False,True,107.01899999999999,"LINESTRING (19.8376076 43.8564253, 19.8378112 43.856402, 19.8378281 43.8564, 19.838271 43.8563482, 19.8387585 43.856291, 19.8388835 43.8562757, 19.8389251 43.8562712)",Димитрија Туцовића,,,,
742669959,3,primary,,,,False,False,38.779,"LINESTRING (19.836717 43.8564776, 19.8362379 43.8564299)",Димитрија Туцовића,,28,,
154354130,1,residential,,,,True,False,148.797,"LINESTRING (19.836717 43.8564776, 19.8367085 43.8565153, 19.8366006 43.8569407, 19.8365773 43.8569602, 19.8364822 43.857054, 19.8361492 43.8577387)",Вишеградска,,,,
742669960,3,primary,,,,False,True,66.741,"LINESTRING (19.836717 43.8564776, 19.8368838 43.8564901, 19.8369151 43.8564913, 19.8369423 43.8564909, 19.8369889 43.8564875, 19.8370795 43.8564793, 19.8372818 43.8564596, 19.8373082 43.8564571, 19.837543 43.8564326)",Димитрија Туцовића,,28,,
165018393,,secondary,,,,False,True,24.552,"LINESTRING (19.835851 43.8576885, 19.8361492 43.8577387)",Краља Петра I,,,,
165018393,,secondary,,,,False,False,76.801,"LINESTRING (19.835851 43.8576885, 19.8351715 43.8575895, 19.8349086 43.8575676)",Краља Петра I,,,,
165283674,1,residential,,,,True,False,57.375,"LINESTRING (19.835851 43.8576885, 19.8358483 43.8575585, 19.8358523 43.857425, 19.8358483 43.8573211, 19.8358496 43.8572679, 19.8358469 43.8572364, 19.8358402 43.8572103, 19.8358257 43.8571746)",Росуље,,,,
164935541,2,tertiary,,,,False,False,104.67199999999998,"LINESTRING (19.8350112 43.8597869, 19.8349477 43.8597415, 19.8349207 43.8597119, 19.834882 43.8596632, 19.8348461 43.8596026, 19.8347596 43.8594081, 19.8347181 43.8593047, 19.8346747 43.8592286, 19.8346282 43.8591683, 19.8345759 43.8591306, 19.83452 43.8591096, 19.8344645 43.8590997, 19.8344161 43.8590946, 19.83436 43.8591006, 19.8343065 43.8591115)",Београдска,,339,,
164935541,2,tertiary,,,,False,True,60.858,"LINESTRING (19.8350112 43.8597869, 19.8350832 43.8598256, 19.8352952 43.8599222, 19.8354627 43.8600112, 19.8355672 43.8600599, 19.8356347 43.8600983)",Београдска,,339,,
166083576,1,residential,,,,True,False,59.81,"LINESTRING (19.8350112 43.8597869, 19.8350786 43.8597429, 19.8351529 43.859697, 19.8351861 43.8596708, 19.835458 43.8593988, 19.8354773 43.8593711)",Росуље,,,,
480172436,,residential,40,,,False,True,138.501,"LINESTRING (19.8350112 43.8597869, 19.8349813 43.8598179, 19.8349652 43.8598556, 19.8349625 43.8598885, 19.8349839 43.8600451, 19.8349853 43.8600828, 19.8349786 43.8601128, 19.8349592 43.8601686, 19.8347901 43.8603948, 19.8345686 43.8606109, 19.8344142 43.8607921, 19.8343828 43.8609039)",Војводе Бојовића,,,,
480173857,,residential,,,,False,False,72.444,"LINESTRING (19.8350112 43.8597869, 19.834886 43.8598092, 19.834827 43.8598314, 19.8347099 43.859888, 19.8342487 43.8601259)",Пријепољска,,,,
164935541,2,tertiary,,,,False,True,104.67200000000001,"LINESTRING (19.8343065 43.8591115, 19.83436 43.8591006, 19.8344161 43.8590946, 19.8344645 43.8590997, 19.83452 43.8591096, 19.8345759 43.8591306, 19.8346282 43.8591683, 19.8346747 43.8592286, 19.8347181 43.8593047, 19.8347596 43.8594081, 19.8348461 43.8596026, 19.834882 43.8596632, 19.8349207 43.8597119, 19.8349477 43.8597415, 19.8350112 43.8597869)",Београдска,,339,,
"[937023715, 155202917, 155202918, 890797014, 845963449, 155215133]","['1', '2', '3']",primary,50,,,False,False,156.745,"LINESTRING (19.8440173 43.8529535, 19.844 43.8529494, 19.8439737 43.8529431, 19.843849 43.852914, 19.8438 43.8529028, 19.843768 43.8528956, 19.8436491 43.852869, 19.8432545 43.8527806, 19.8430735 43.8527401, 19.8429287 43.8527076, 19.8427624 43.8526704, 19.8427063 43.8526578, 19.8425712 43.8526306, 19.8423 43.852582, 19.8422319 43.8525699, 19.842189 43.8525611, 19.8421441 43.8525519)",,yes,28,,
712141588,1,primary,50,,,True,False,15.959,"LINESTRING (19.8440173 43.8529535, 19.8440689 43.8529603, 19.8441131 43.8529651, 19.8441574 43.85297, 19.8442141 43.8529746)",,,28,,
"[169977992, 867652952]",2,residential,50,,,False,False,85.467,"LINESTRING (19.8450563 43.8561456, 19.8450372 43.8561437, 19.8450174 43.8561442, 19.8449779 43.8561509, 19.8448887 43.8561625, 19.8448069 43.8561688, 19.8447412 43.8561698, 19.8446855 43.8561679, 19.8446265 43.8561611, 19.8445847 43.8561541, 19.8440109 43.8560576)",Трг Светог Саве,,,,
"[880753520, 867869019, 867652950, 169972135]",2,living_street,,,,False,False,60.366,"LINESTRING (19.8450563 43.8561456, 19.8450609 43.8561292, 19.8450647 43.8561156, 19.8450691 43.8560997, 19.8450718 43.8560857, 19.8450758 43.8560649, 19.8450724 43.8560218, 19.8450664 43.8559952, 19.845053 43.8559658, 19.8450506 43.8559613, 19.8450308 43.8559237, 19.8449939 43.8558724, 19.8449181 43.8557706, 19.844869 43.8557045, 19.8448551 43.8556815, 19.8448323 43.8556435)",Трг Светог Саве,,,,"['destination', 'yes']"
539095158,2,primary,30,7,roundabout,True,False,2.834,"LINESTRING (19.8449623 43.8524428, 19.8449748 43.8524661, 19.8449747 43.8524666)",,,,,
712137154,1,residential,30,,,True,False,27.711000000000002,"LINESTRING (19.8449623 43.8524428, 19.8450371 43.8524807, 19.8450681 43.8524921, 19.8450999 43.8524958, 19.8451332 43.8524945, 19.8451679 43.8524881, 19.8451983 43.8524786, 19.8452228 43.8524665, 19.8452668 43.8524425)",Омладинска,,,,
"[890797016, 883410317, 890797015]","['2', '3']",residential,50,,,False,False,51.406000000000006,"LINESTRING (19.8455954 43.8520456, 19.8455204 43.8521321, 19.8453219 43.8523783, 19.8452668 43.8524425)",Омладинска,,,,
"[896147184, 1017600431]",2,residential,50,,,False,False,73.091,"LINESTRING (19.8455954 43.8520456, 19.8456816 43.8520702, 19.845701 43.8520753, 19.8457266 43.8520829, 19.8457473 43.8520924, 19.8457701 43.8521062, 19.8457899 43.8521226, 19.8458425 43.8521881, 19.8458999 43.8522626, 19.8459387 43.8523129, 19.8459744 43.8523593, 19.8460268 43.8524273, 19.8460785 43.8524943, 19.8461234 43.8525549)",Љубише Веснића,,,,
742652933,,secondary,,,,True,False,121.026,"LINESTRING (19.8389115 43.8574229, 19.837421 43.8575948)",Краља Петра I,,,,
993135836,2,secondary,,,,False,False,23.368,"LINESTRING (19.8389115 43.8574229, 19.8391997 43.8573916)",Краља Петра I,,,,
166173606,,residential,,,,False,False,143.97899999999998,"LINESTRING (19.8389115 43.8574229, 19.838892 43.8574621, 19.838883 43.8574946, 19.8388788 43.8575231, 19.8388058 43.8583331, 19.8386483 43.8586267, 19.8386115 43.8586859)",Друге пролетерске,,,,
164935542,,residential,,,,False,False,70.885,"LINESTRING (19.8367473 43.8584499, 19.83719 43.8578981)",Доситејева,,,,
165465226,1,residential,,,,True,False,87.039,"LINESTRING (19.8367473 43.8584499, 19.8360485 43.8581116, 19.835846 43.8580136)",Јакшићева,,,,
723482793,,residential,,,,False,True,25.987,"LINESTRING (19.8377085 43.8595829, 19.838025 43.8596333)",Друге пролетерске,,,,
164935664,,residential,,,,False,False,79.272,"LINESTRING (19.8377085 43.8595829, 19.8370375 43.8597213, 19.8368888 43.8599015)",Студеничка,,,,
165465226,1,residential,,,,True,False,151.237,"LINESTRING (19.8377085 43.8595829, 19.8375768 43.8592088, 19.8375251 43.8590971, 19.8367473 43.8584499)",Јакшићева,,,,
166173606,,residential,,,,False,True,65.146,"LINESTRING (19.8377085 43.8595829, 19.8378717 43.8595468, 19.8382211 43.8591586)",Друге пролетерске,,,,
164935541,2,tertiary,,,,False,True,2.144,"LINESTRING (19.8385936 43.8601669, 19.8386176 43.8601754)",Београдска,,339,,
164935541,2,tertiary,,,,False,False,77.198,"LINESTRING (19.8385936 43.8601669, 19.8385312 43.8601544, 19.8384507 43.8601408, 19.8383707 43.8601311, 19.8383179 43.8601302, 19.838271 43.8601341, 19.8382089 43.8601424, 19.8381583 43.8601553, 19.8380685 43.8601853, 19.8379606 43.8602358, 19.8378629 43.8602898, 19.8377345 43.8603665)",Београдска,,339,,
164935641,1,residential,,,,True,False,53.065000000000005,"LINESTRING (19.8385936 43.8601669, 19.838616 43.8601035, 19.8386237 43.8600664, 19.8386336 43.8600162, 19.8386385 43.8599697, 19.8386331 43.8599136, 19.8386224 43.8598696, 19.8385822 43.8597892, 19.8385524 43.8597012)",Церска,,,,
164935640,,residential,,,,False,True,103.654,"LINESTRING (19.8385524 43.8597012, 19.8390352 43.8595632, 19.8392677 43.8600726, 19.8392888 43.8600877)",Војводе Путника,,,,
723482794,1,residential,,,,True,False,57.54899999999999,"LINESTRING (19.8385524 43.8597012, 19.8385084 43.8596144, 19.838434 43.8595537, 19.8383452 43.8595245, 19.8382597 43.8595212, 19.8381786 43.8595353, 19.838075 43.8595786, 19.838025 43.8596333)",Церска,,,,
65636050,2,tertiary,50,,,False,True,127.34200000000001,"LINESTRING (19.8397354 43.8600088, 19.8397068 43.859861, 19.839699 43.859809, 19.8396942 43.8597628, 19.8396889 43.8596239, 19.8396852 43.8594875, 19.8396796 43.8593038, 19.8396793 43.859295, 19.8396764 43.8591704, 19.8396656 43.8588657)",Марије Маге Магазиновић,,339,,
164935640,,residential,,,,False,False,36.96,"LINESTRING (19.8397354 43.8600088, 19.8393221 43.8600881, 19.8392888 43.8600877)",Војводе Путника,,,,
164935664,,residential,,,,False,True,82.40700000000001,"LINESTRING (19.8363483 43.8607631, 19.8363986 43.8606937, 19.8364523 43.8606009, 19.8365297 43.8604912, 19.8367112 43.860244, 19.8367831 43.8600932)",Студеничка,,,,
165303636,,residential,,,,False,False,66.908,"LINESTRING (19.8389616 43.8593132, 19.8387043 43.8593702, 19.8382211 43.8591586)",Топличка,,,,
815182796,1,residential,,,,False,False,165.39999999999998,"LINESTRING (19.8344124 43.8569905, 19.8341821 43.8572989, 19.8340573 43.8574257, 19.8339442 43.8575094, 19.8337778 43.8576055, 19.8336747 43.8576628, 19.8336462 43.8576808, 19.8336381 43.8576938, 19.8336355 43.8577103, 19.8336509 43.8577209, 19.8336764 43.8577272, 19.833712 43.8577204, 19.8339353 43.8576572, 19.8342458 43.8575718, 19.8342906 43.8575667, 19.8343239 43.8575683, 19.8343554 43.8575853)",Фриде Гутман,,,,
915471768,2,primary,,,,False,True,84.228,"LINESTRING (19.8344124 43.8569905, 19.8346711 43.8568505, 19.8352071 43.8564963)",Ужичке Републике,,28,,
165018393,,secondary,,,,False,True,12.402999999999999,"LINESTRING (19.8343554 43.8575853, 19.8343965 43.8575676, 19.8344321 43.8575628, 19.8345027 43.857562)",Краља Петра I,,,,
815182796,1,residential,,,,False,True,165.39999999999998,"LINESTRING (19.8343554 43.8575853, 19.8343239 43.8575683, 19.8342906 43.8575667, 19.8342458 43.8575718, 19.8339353 43.8576572, 19.833712 43.8577204, 19.8336764 43.8577272, 19.8336509 43.8577209, 19.8336355 43.8577103, 19.8336381 43.8576938, 19.8336462 43.8576808, 19.8336747 43.8576628, 19.8337778 43.8576055, 19.8339442 43.8575094, 19.8340573 43.8574257, 19.8341821 43.8572989, 19.8344124 43.8569905)",Фриде Гутман,,,,
813137650,2,primary,,,,False,False,17.899,"LINESTRING (19.8353751 43.8563903, 19.8352071 43.8564963)",Димитрија Туцовића,,28,,
596028888,2,primary,,,,False,True,70.03399999999999,"LINESTRING (19.8353751 43.8563903, 19.8353922 43.856383, 19.8354101 43.856378, 19.8354325 43.8563731, 19.8354587 43.8563693, 19.8354852 43.856368, 19.8355108 43.8563684, 19.8362379 43.8564299)",Димитрија Туцовића,,28,,
165018393,,secondary,,,,False,False,24.552,"LINESTRING (19.8361492 43.8577387, 19.835851 43.8576885)",Краља Петра I,,,,
165018393,,secondary,,,,False,True,103.356,"LINESTRING (19.8361492 43.8577387, 19.8362775 43.857738, 19.8363854 43.8577285, 19.837421 43.8575948)",Краља Петра I,,,,
962329836,2,residential,50,3.6,,False,True,176.15800000000002,"LINESTRING (19.8356033 43.853862, 19.8357356 43.8539132, 19.8360005 43.8540137, 19.8360818 43.8540483, 19.8362886 43.8541471, 19.8363143 43.8541593, 19.8364613 43.8542294, 19.8364821 43.8542393, 19.8366006 43.8542957, 19.8367191 43.8543521, 19.8368722 43.854424, 19.8372272 43.8545909, 19.8374051 43.854674, 19.8374643 43.8547018)",Међај,,,,destination
"[924513472, 165019572]",2,residential,30,,,False,True,40.183,"LINESTRING (19.8403503 43.8555964, 19.8407671 43.8555134, 19.8407792 43.8555104, 19.8408323 43.8554977)",Дечанска,,,,
165020661,2,residential,,,,True,False,19.926000000000002,"LINESTRING (19.8341379 43.8561127, 19.8341746 43.8561321, 19.8342148 43.8561466, 19.8342678 43.8561621, 19.834306 43.8561717, 19.8343643 43.8561831)",Курлагина,,,,
"[165021178, 1009147006, 1009147007]",2,tertiary,50,4.5,,False,"[False, True]",149.229,"LINESTRING (19.844256 43.8577166, 19.8442362 43.8577269, 19.844223 43.8577354, 19.8442018 43.8577542, 19.8441685 43.8577849, 19.8440395 43.8579016, 19.8440039 43.857931, 19.8439805 43.8579479, 19.8439581 43.8579631, 19.843929 43.8579821, 19.8438664 43.8580209, 19.843719 43.8581052, 19.8435451 43.8581978, 19.8434756 43.8582363, 19.8434247 43.8582654, 19.843346 43.8583106, 19.8432619 43.8583641, 19.8432254 43.8583873, 19.8432075 43.8583951, 19.8431911 43.8584007, 19.843162 43.8584052, 19.8431376 43.8584042, 19.8431061 43.8583961, 19.8430062 43.8583577, 19.8429908 43.8583518, 19.8429658 43.8583421, 19.8429137 43.8583234, 19.8428828 43.8583123, 19.8428122 43.8582869, 19.8428039 43.8582844)",Хаџи Милентијева,,,,
865108713,2,tertiary,50,4.5,,False,False,23.249,"LINESTRING (19.844256 43.8577166, 19.8442665 43.8577133, 19.8442752 43.8577118, 19.8442878 43.85771, 19.8443022 43.8577107, 19.8443263 43.8577143, 19.8443473 43.8577181, 19.844376 43.8577264, 19.8444292 43.8577423, 19.8445283 43.8577724)",Курсулина,,,,
871722418,,residential,50,,,False,True,42.757,"LINESTRING (19.844256 43.8577166, 19.8442416 43.8576997, 19.8442335 43.8576937, 19.8442221 43.8576874, 19.8441882 43.8576713, 19.8441088 43.8576334, 19.8440923 43.8576252, 19.8440753 43.8576167, 19.8440579 43.857608, 19.8440069 43.8575826, 19.8439497 43.8575525, 19.8439174 43.8575354, 19.8438897 43.8575186, 19.8438483 43.8574936, 19.8438339 43.8574847)",Курсулина,,,,
165303764,,residential,,,,False,False,121.58599999999998,"LINESTRING (19.8450664 43.8580559, 19.8446957 43.8585753, 19.8445976 43.8586957, 19.8445132 43.8588093, 19.8444451 43.8589217, 19.8443934 43.8590338)",Васе Пелагића,,,,
865108713,2,tertiary,50,4.5,,False,False,24.917,"LINESTRING (19.8450664 43.8580559, 19.8451339 43.8580956, 19.8451841 43.8581221, 19.8452348 43.858146, 19.8453195 43.8581855)",Курсулина,,,,
865108713,2,tertiary,50,4.5,,False,True,53.659000000000006,"LINESTRING (19.8450664 43.8580559, 19.8449864 43.8580077, 19.8448945 43.8579469, 19.8446977 43.8578405, 19.8446147 43.8578024, 19.8445283 43.8577724)",Курсулина,,,,
865108712,2,tertiary,,,,False,False,198.42,"LINESTRING (19.8456109 43.8583827, 19.8453969 43.8585822, 19.8452193 43.8587745, 19.8451189 43.8589652, 19.8450801 43.8591925, 19.8451069 43.8593971, 19.8451889 43.8595471, 19.8453212 43.8596748, 19.8456622 43.8599126)",Војвођанска,,,,
