osmid,highway,oneway,reversed,length,bridge,geometry,ref,name,junction
704807295,trunk,True,False,54.263,,"LINESTRING (41.0471549 38.9640862, 41.046619 38.9638322)",D300,Şehit Mehmet Türksever Bulvarı,
841517736,residential,False,True,124.822,,"LINESTRING (41.0471549 38.9640862, 41.0469726 38.964503, 41.0468171 38.9647782, 41.0467152 38.9651516)",,,
841517737,residential,False,False,96.28200000000001,,"LINESTRING (41.0466347 38.9655869, 41.0467688 38.9655661, 41.0471657 38.9655578, 41.0477367 38.9656363)",,,
180160006,residential,False,False,57.257,,"LINESTRING (41.047398 38.9665958, 41.0471855 38.9670835)",,,
841517738,residential,False,False,106.817,,"LINESTRING (41.047398 38.9665958, 41.0485212 38.966996)",,,
180160006,residential,False,True,59.230999999999995,,"LINESTRING (41.047398 38.9665958, 41.0474365 38.9665075, 41.0475679 38.9660801)",,,
841517738,residential,False,True,106.817,,"LINESTRING (41.0485212 38.966996, 41.047398 38.9665958)",,,
338268090,residential,False,False,58.312,,"LINESTRING (41.0485212 38.966996, 41.0483894 38.9672224, 41.0482192 38.9674645)",,,
338268090,residential,False,True,50.69,,"LINESTRING (41.0485212 38.966996, 41.0486415 38.9667893, 41.0487162 38.9665678)",,,
180160023,residential,False,False,64.34299999999999,,"LINESTRING (41.0506552 38.9666357, 41.0508802 38.9666875, 41.0513723 38.9667904)",,,
180160023,residential,False,True,117.538,,"LINESTRING (41.0506552 38.9666357, 41.0504239 38.9665824, 41.0495197 38.9664312, 41.0493482 38.9663617)",,,
866758100,residential,False,False,78.511,,"LINESTRING (41.0506552 38.9666357, 41.050459 38.9670552, 41.0503583 38.9673028)",,,
180160018,tertiary,False,False,54.755,,"LINESTRING (41.0503583 38.9673028, 41.0509756 38.9674129)",,,
180160018,tertiary,False,True,14.308,,"LINESTRING (41.0503583 38.9673028, 41.050197 38.967274)",,,
866758100,residential,False,True,78.511,,"LINESTRING (41.0503583 38.9673028, 41.050459 38.9670552, 41.0506552 38.9666357)",,,
