osmid,oneway,name,highway,reversed,length,bridge,lanes,geometry,maxspeed,width,junction
485077713,False,Orhan Adli Apaydın Sokak,residential,True,55.061,,,"LINESTRING (28.9737999 41.0310472, 28.9743826 41.0308192)",,,
25569549,True,Kumbaracı Yokuşu,living_street,False,52.735,,,"LINESTRING (28.9773546 41.0280633, 28.9777719 41.0277086)",20,,
25569549,True,Kumbaracı Yokuşu,living_street,False,56.462,,,"LINESTRING (28.9761947 41.02888, 28.9766996 41.0285442)",20,,
"[132277812, 334611526]",False,Tercüman Çıkmazı,residential,False,123.53999999999999,,,"LINESTRING (28.9761947 41.02888, 28.976791 41.0289315, 28.9770893 41.0289597, 28.9770987 41.0293911)",,,
24806305,False,Sofyalı Sokağı,residential,False,35.267,,,"LINESTRING (28.9744833 41.0296276, 28.9743442 41.0293283)",,,
25569556,False,Şehbender Sokağı,residential,False,76.779,,,"LINESTRING (28.9744833 41.0296276, 28.9736787 41.0299568)",,,
24806305,False,Sofyalı Sokağı,residential,True,46.134,,,"LINESTRING (28.9744833 41.0296276, 28.9746277 41.0298133, 28.9748286 41.0299432)",,,
25569556,False,Şehbender Sokağı,residential,True,76.779,,,"LINESTRING (28.9736787 41.0299568, 28.9744833 41.0296276)",,,
"[183819849, 313763069]",False,"['Jurnal Sokağı', 'Minare Sokak']",residential,False,130.249,,,"LINESTRING (28.9736787 41.0299568, 28.9734558 41.0296087, 28.9741881 41.0294559, 28.9741727 41.0293876, 28.9743442 41.0293283)",,,
313763069,False,Minare Sokak,residential,True,65.83500000000001,,,"LINESTRING (28.9736787 41.0299568, 28.9739038 41.0302861, 28.9740332 41.030485)",,,
132148713,False,Bereketzade Camii Sokağı,residential,False,55.265,,,"LINESTRING (28.9736935 41.0251749, 28.9740099 41.0249971, 28.974241 41.0249004)",,,
546370250,True,Galata Kulesi Sokağı,residential,False,124.969,,,"LINESTRING (28.9736935 41.0251749, 28.9734752 41.0249237, 28.9732366 41.0246786, 28.9731045 41.0247301, 28.9727338 41.0244341)",,,
132270011,False,Bereketzade Medresesi Sokağı,residential,False,45.647,,,"LINESTRING (28.9741578 41.0245948, 28.9739481 41.024216)",,,
132270011,False,Bereketzade Medresesi Sokağı,residential,True,34.691,,,"LINESTRING (28.9741578 41.0245948, 28.974241 41.0249004)",,,
461684691,False,Horoz Sokağı,residential,True,41.284,,,"LINESTRING (28.9741578 41.0245948, 28.974639 41.024517)",,,
132270011,False,Bereketzade Medresesi Sokağı,residential,False,34.691,,,"LINESTRING (28.974241 41.0249004, 28.9741578 41.0245948)",,,
132148713,False,Bereketzade Camii Sokağı,residential,True,55.265,,,"LINESTRING (28.974241 41.0249004, 28.9740099 41.0249971, 28.9736935 41.0251749)",,,
"[61671985, 1037533498]",False,Haci Ali Sokağı,residential,True,63.885,,,"LINESTRING (28.974241 41.0249004, 28.9745679 41.0248307, 28.974639 41.024517)",,,
331897693,True,Eski Banka Sokağı,residential,False,69.72200000000001,,,"LINESTRING (28.9727338 41.0244341, 28.9722897 41.0247682, 28.9721329 41.0246698)",,,
132270011,False,Bereketzade Medresesi Sokağı,residential,True,21.525,,,"LINESTRING (28.9738266 41.0240455, 28.9739481 41.024216)",,,
42934610,True,Kart Çınar Sokağı,residential,False,101.384,,,"LINESTRING (28.9738266 41.0240455, 28.9736119 41.0241327, 28.9727338 41.0244341)",,,
132277805,False,Banker Sokağı,residential,False,88.447,,,"LINESTRING (28.9738266 41.0240455, 28.9738818 41.0240306, 28.9742672 41.0239124, 28.9744341 41.023926, 28.9744629 41.0239363, 28.9748418 41.0239574)",,,
55218314,True,Refik Saydam Caddesi,primary_link,False,58.007000000000005,,,"LINESTRING (28.9734057 41.0318335, 28.9733681 41.0317267, 28.9733308 41.0316407, 28.9731499 41.0313505)",,,
761265534,False,Tepebaşı Çamlık Sokağı,residential,False,111.99900000000001,,,"LINESTRING (28.9734057 41.0318335, 28.9729561 41.0319516, 28.9727888 41.0319966, 28.9724618 41.0318443, 28.9724815 41.0317433, 28.9723893 41.0316429)",,,
"[61011825, 61011823]",False,Nazlı Hanım Sokağı,residential,True,49.087,,,"LINESTRING (28.9705534 41.026895, 28.9704589 41.0268404, 28.9703363 41.0267494, 28.970093 41.0268741)",,,
183749249,True,Şişhane Sokağı,residential,False,34.555,,,"LINESTRING (28.9705534 41.026895, 28.9703987 41.0271702, 28.9703926 41.0271811)",,,
183749249,True,Şişhane Sokağı,residential,False,102.532,,,"LINESTRING (28.9716894 41.0272353, 28.9705534 41.026895)",,,
24806073,True,Okçu Musa Caddesi,tertiary,False,29.981,,,"LINESTRING (28.9716894 41.0272353, 28.9716928 41.0270014, 28.9717008 41.0269662)",,,
229238495,True,Şişhane Sokağı,residential,False,40.613,,,"LINESTRING (28.9716894 41.0272353, 28.9717581 41.0272545, 28.9721405 41.0273679)",,,
229238464,False,Büyük Hendek Caddesi,tertiary,False,45.534,,,"LINESTRING (28.9721405 41.0273679, 28.9718943 41.0275804, 28.971755 41.0276522)",,,
229238464,False,Büyük Hendek Caddesi,tertiary,True,110.88000000000001,,,"LINESTRING (28.9721405 41.0273679, 28.9727674 41.0268362, 28.9729615 41.02668, 28.973022 41.026625)",,,
24806182,True,Yolcuzade Iskender Caddesi,tertiary,False,47.629,,,"LINESTRING (28.9698733 41.0270079, 28.9703926 41.0271811)",,,
61011825,False,Nazlı Hanım Sokağı,residential,False,23.796,,,"LINESTRING (28.9698733 41.0270079, 28.9698878 41.0269975, 28.9699944 41.0269211, 28.970093 41.0268741)",,,
61011826,False,Hoca Ali Sokağı,residential,False,64.813,,,"LINESTRING (28.9760444 41.0267683, 28.9766133 41.0263739)",,,
61011826,False,Hoca Ali Sokağı,residential,True,25.669,,,"LINESTRING (28.9760444 41.0267683, 28.975865 41.0269131, 28.9758322 41.0269344)",,,
61011827,False,Tatar Bey Sokağı,residential,True,117.794,,,"LINESTRING (28.9760444 41.0267683, 28.9759285 41.0266845, 28.9757709 41.0265379, 28.9755642 41.0262042, 28.9754632 41.0260023, 28.9754127 41.0258414)",,,
153879745,False,Dibek Sokağı,residential,False,177.497,,,"LINESTRING (28.9760444 41.0267683, 28.9764779 41.0271054, 28.9769528 41.0267439, 28.977145 41.0265887, 28.9775403 41.0263143)",,,
61011826,False,Hoca Ali Sokağı,residential,True,48.97,,,"LINESTRING (28.9770579 41.0260885, 28.9766133 41.0263739)",,,
92410047,True,Lüleci Hendek Sokağı,residential,False,47.623,,1,"LINESTRING (28.9770579 41.0260885, 28.9775403 41.0263143)",,3.3,
61011827,False,Tatar Bey Sokağı,residential,False,47.403,,,"LINESTRING (28.9753336 41.0254193, 28.9753746 41.025648, 28.9754127 41.0258414)",,,
92410047,True,Lüleci Hendek Sokağı,residential,False,141.089,,1,"LINESTRING (28.9753336 41.0254193, 28.9756355 41.0253999, 28.9757653 41.0253915, 28.9758584 41.0253844, 28.9761845 41.0256185, 28.9762031 41.0256319, 28.9763761 41.0257483, 28.9765431 41.0258498, 28.9766692 41.025929, 28.9767301 41.0259532)",,3.3,
132277818,False,Serdar-ı Ekrem Caddesi,residential,False,29.271,,,"LINESTRING (28.9765137 41.028063, 28.9762862 41.0278634)",,,
334611069,False,Seraskerci Çıkmazı,residential,True,38.447,,,"LINESTRING (28.9765137 41.028063, 28.9762472 41.0283443)",,,
1031538186,False,Serdar-1 Ekrem Caddesi,residential,True,29.501,,1,"LINESTRING (28.9765137 41.028063, 28.97675 41.0278665)",,,
92410041,True,Galip Dede Caddesi,residential,False,82.5,,,"LINESTRING (28.9748272 41.0261733, 28.9748321 41.0261049, 28.9749872 41.0257311, 28.9749631 41.0255272, 28.97495 41.0254508)",,,
132277818,False,Serdar-ı Ekrem Caddesi,residential,True,119.635,,,"LINESTRING (28.9748272 41.0261733, 28.974992 41.0263563, 28.9751279 41.0264964, 28.9752601 41.0266561, 28.975425 41.0268107, 28.9756795 41.0270338)",,,
461684691,False,Horoz Sokağı,residential,False,41.284,,,"LINESTRING (28.974639 41.024517, 28.9741578 41.0245948)",,,
"[61671985, 1037533498]",False,Haci Ali Sokağı,residential,False,63.885,,,"LINESTRING (28.974639 41.024517, 28.9745679 41.0248307, 28.974241 41.0249004)",,,
"[61671985, 132148727, 1037533497]",False,"['Haci Ali Sokağı', 'Felek Sokağı']",residential,True,124.213,,,"LINESTRING (28.974639 41.024517, 28.9746563 41.0244701, 28.9747983 41.0240844, 28.9743391 41.0240878, 28.9739481 41.024216)",,,
1148715011,True,Tepebasi Caddesi,residential,False,38.757,,,"LINESTRING (28.9701748 41.0326598, 28.969713 41.0326715)",,,
112888220,False,Yunus Kaptan Sokağı,residential,False,102.23400000000001,,,"LINESTRING (28.9713734 41.0320993, 28.9713466 41.0321597, 28.9713656 41.0323001, 28.9713495 41.0324296, 28.9712958 41.0325631, 28.9711242 41.0324943, 28.9708747 41.032383, 28.9707765 41.0323534)",,,
153677551,True,Tepebasi Caddesi,residential,False,25.497999999999998,,,"LINESTRING (28.9713734 41.0320993, 28.9712504 41.032142, 28.9711024 41.0322029)",,,
361636818,False,,residential,False,60.121,,,"LINESTRING (28.9713734 41.0320993, 28.9711795 41.0318763, 28.9709711 41.0316519)",,,
112888223,False,,residential,True,109.114,,,"LINESTRING (28.9705099 41.0324696, 28.9703448 41.0321435, 28.9702846 41.0320245, 28.9702629 41.0319565, 28.9701578 41.0316279, 28.9701786 41.0315323)",,,
153677551,True,Tepebasi Caddesi,residential,False,30.478,,,"LINESTRING (28.9705099 41.0324696, 28.9703454 41.0325507, 28.9702057 41.0326195)",,,
62730202,False,,residential,True,18.764,,,"LINESTRING (28.9688615 41.0325252, 28.9687368 41.0326653)",,,
62730202,False,,residential,False,32.582,,,"LINESTRING (28.9688615 41.0325252, 28.9689325 41.0323677, 28.9689987 41.0322513)",,,
62730202,False,,residential,False,18.764,,,"LINESTRING (28.9687368 41.0326653, 28.9688615 41.0325252)",,,
229124894,False,Kasımpaşa Cami Sokağı,residential,True,45.998,,,"LINESTRING (28.9687368 41.0326653, 28.9682409 41.0328419)",,,
62730202,False,,residential,False,32.769000000000005,,,"LINESTRING (28.9698248 41.0308467, 28.9698418 41.0307696, 28.9698575 41.0306553, 28.9698682 41.030554)",,,
62730202,False,,residential,True,60.338,,,"LINESTRING (28.9698248 41.0308467, 28.9697088 41.0312337, 28.9696564 41.0313741)",,,
62730223,False,,residential,False,4.531,,,"LINESTRING (28.9705726 41.0290704, 28.9705281 41.0290473)",,,
229236716,True,,residential,False,26.385,,,"LINESTRING (28.9705726 41.0290704, 28.9704598 41.0292919)",,,
23236899,True,,primary_link,False,53.271,,,"LINESTRING (28.9700411 41.0286737, 28.9698443 41.0287499, 28.9694697 41.0288826)",,,
62730223,False,,residential,True,58.313,,,"LINESTRING (28.9700411 41.0286737, 28.9701643 41.028764, 28.9703575 41.0289016, 28.9705281 41.0290473)",,,
761265534,False,Tepebaşı Çamlık Sokağı,residential,True,20.863,,,"LINESTRING (28.9722476 41.0314887, 28.9723893 41.0316429)",,,
153677551,True,Tepebasi Caddesi,residential,False,44.351,,,"LINESTRING (28.9722476 41.0314887, 28.9719926 41.0316946, 28.9718834 41.0317778)",,,
112888226,False,Arıkay Sokağı,residential,False,28.040999999999997,,,"LINESTRING (28.9696011 41.032351, 28.9695944 41.0322535, 28.9696145 41.0320997)",,,
112888226,False,Arıkay Sokağı,residential,True,36.946000000000005,,,"LINESTRING (28.9696011 41.032351, 28.9696704 41.0325186, 28.9697107 41.03264, 28.969713 41.0326715)",,,
153665466,False,Söğüt Özü Sokağı,residential,False,52.095,,,"LINESTRING (28.9696011 41.032351, 28.9692786 41.0323259, 28.9690214 41.0322573, 28.9689987 41.0322513)",,,
153665466,False,Söğüt Özü Sokağı,residential,True,75.10900000000001,,,"LINESTRING (28.9696011 41.032351, 28.970022 41.0322948, 28.9702057 41.0326195)",,,
62730202,False,,residential,False,40.286,,,"LINESTRING (28.9689987 41.0322513, 28.9691773 41.0320257, 28.9692549 41.0319452)",,,
62730202,False,,residential,True,32.582,,,"LINESTRING (28.9689987 41.0322513, 28.9689325 41.0323677, 28.9688615 41.0325252)",,,
153665466,False,Söğüt Özü Sokağı,residential,True,52.095,,,"LINESTRING (28.9689987 41.0322513, 28.9690214 41.0322573, 28.9692786 41.0323259, 28.9696011 41.032351)",,,
361636818,False,,residential,True,20.836,,,"LINESTRING (28.970501 41.0310366, 28.9706226 41.0312)",,,
112888215,False,Akarca Sokağı,residential,True,16.708000000000002,,,"LINESTRING (28.970501 41.0310366, 28.9706638 41.0310311, 28.9706997 41.0310274)",,,
112888217,False,Derviş Ahmet Sokağı,residential,True,45.025,,,"LINESTRING (28.970501 41.0310366, 28.9703919 41.0308514, 28.970124 41.0308596)",,,
153677551,True,Tepebasi Caddesi,residential,False,14.787,,,"LINESTRING (28.9706655 41.0324073, 28.970615 41.0324303, 28.9705099 41.0324696)",,,
229236712,False,Çatma Mescid Sokağı,residential,True,57.334,,,"LINESTRING (28.9706655 41.0324073, 28.9706185 41.0321588, 28.9708803 41.0319827)",,,
112888226,False,Arıkay Sokağı,residential,False,36.946,,,"LINESTRING (28.969713 41.0326715, 28.9697107 41.03264, 28.9696704 41.0325186, 28.9696011 41.032351)",,,
1148715011,True,Tepebasi Caddesi,residential,False,80.077,,,"LINESTRING (28.969713 41.0326715, 28.9691686 41.0326527, 28.9689296 41.032643, 28.9688615 41.0325252)",,,
153677551,True,Tepebasi Caddesi,residential,False,11.073,,,"LINESTRING (28.9707765 41.0323534, 28.9706655 41.0324073)",,,
112888220,False,Yunus Kaptan Sokağı,residential,True,102.234,,,"LINESTRING (28.9707765 41.0323534, 28.9708747 41.032383, 28.9711242 41.0324943, 28.9712958 41.0325631, 28.9713495 41.0324296, 28.9713656 41.0323001, 28.9713466 41.0321597, 28.9713734 41.0320993)",,,
112888215,False,Akarca Sokağı,residential,False,20.649,,,"LINESTRING (28.9711698 41.0309788, 28.9709259 41.031004)",,,
112888215,False,Akarca Sokağı,residential,True,37.480000000000004,,,"LINESTRING (28.9711698 41.0309788, 28.9713978 41.0309444, 28.9715507 41.0309444, 28.9716121 41.0309439)",,,
229127975,False,Çatma Mescit Çeşme Sokak,residential,False,17.486,,,"LINESTRING (28.9711698 41.0309788, 28.9712661 41.0310978, 28.9712814 41.0311114)",,,
112888222,False,Arıkay Sokağı,residential,False,9.233,,,"LINESTRING (28.9696145 41.0320997, 28.9697142 41.0321349)",,,
112888222,False,Arıkay Sokağı,residential,True,34.711999999999996,,,"LINESTRING (28.9696145 41.0320997, 28.969271 41.0319521, 28.9692549 41.0319452)",,,
112888226,False,Arıkay Sokağı,residential,False,54.08,,,"LINESTRING (28.9696145 41.0320997, 28.9696704 41.0319682, 28.9696978 41.0318148, 28.9694992 41.0317111, 28.9694869 41.0317047)",,,
112888226,False,Arıkay Sokağı,residential,True,28.040999999999997,,,"LINESTRING (28.9696145 41.0320997, 28.9695944 41.0322535, 28.9696011 41.032351)",,,
153677542,False,Derviş Ahmet Sokağı,residential,True,22.486,,,"LINESTRING (28.970124 41.0308596, 28.9702143 41.03105)",,,
112888217,False,Derviş Ahmet Sokağı,residential,False,45.025,,,"LINESTRING (28.970124 41.0308596, 28.9703919 41.0308514, 28.970501 41.0310366)",,,
112888217,False,Derviş Ahmet Sokağı,residential,True,41.82599999999999,,,"LINESTRING (28.970124 41.0308596, 28.9700649 41.03075, 28.9699331 41.0305688, 28.9699086 41.0305632, 28.9698682 41.030554)",,,
112888215,False,Akarca Sokağı,residential,False,34.726,,,"LINESTRING (28.9720258 41.0309556, 28.9716121 41.0309439)",,,
112888215,False,Akarca Sokağı,residential,True,30.567,,,"LINESTRING (28.9720258 41.0309556, 28.9721386 41.0309548, 28.9723902 41.0309531)",,,
229238490,False,,residential,False,14.663,,,"LINESTRING (28.9720258 41.0309556, 28.9720462 41.030926, 28.9720499 41.0308998, 28.972048 41.0308777, 28.9720471 41.0308277)",,,
112888222,False,Arıkay Sokağı,residential,True,9.233,,,"LINESTRING (28.9697142 41.0321349, 28.9696145 41.0320997)",,,
153677542,False,Derviş Ahmet Sokağı,residential,False,22.486,,,"LINESTRING (28.9702143 41.03105, 28.970124 41.0308596)",,,
28585046,True,Refik Saydam Caddesi,primary,False,32.118,,3,"LINESTRING (28.9723902 41.0309531, 28.9721167 41.0308655, 28.9720471 41.0308277)",,,
112888215,False,Akarca Sokağı,residential,False,30.567,,,"LINESTRING (28.9723902 41.0309531, 28.9721386 41.0309548, 28.9720258 41.0309556)",,,
132270011,False,Bereketzade Medresesi Sokağı,residential,False,21.525,,,"LINESTRING (28.9739481 41.024216, 28.9738266 41.0240455)",,,
132270011,False,Bereketzade Medresesi Sokağı,residential,True,45.647,,,"LINESTRING (28.9739481 41.024216, 28.9741578 41.0245948)",,,
"[1037533497, 61671985, 132148727]",False,"['Haci Ali Sokağı', 'Felek Sokağı']",residential,False,124.21300000000001,,,"LINESTRING (28.9739481 41.024216, 28.9743391 41.0240878, 28.9747983 41.0240844, 28.9746563 41.0244701, 28.974639 41.024517)",,,
132148715,True,Camekan Sokağı,residential,False,70.471,,,"LINESTRING (28.9744355 41.025424, 28.9745702 41.0253126, 28.9745642 41.0252899, 28.97452 41.0252434, 28.9744033 41.0251109, 28.974241 41.0249004)",,,
"[1037580676, 229238471]",False,Camekan Sokağı,residential,True,26.463,,,"LINESTRING (28.9744355 41.025424, 28.9743644 41.0254883, 28.9743349 41.0254988, 28.9743007 41.0255105, 28.9742608 41.0255248, 28.974174 41.0255065)",,,
24806146,True,Bankalar Caddesi,tertiary,False,54.798,,,"LINESTRING (28.9721329 41.0246698, 28.9723626 41.0244293, 28.9725618 41.0243029)",,,
1120732952,False,Sarı Zeybek Sokağı,living_street,False,29.677,,,"LINESTRING (28.9705027 41.0247181, 28.9706792 41.0244868)",,,
1120733245,True,Abdussalah Sokağı,residential,False,22.469,,,"LINESTRING (28.9705027 41.0247181, 28.9702811 41.0246046)",,,
24830098,False,Sarı Zeybek Sokağı,living_street,True,70.851,,,"LINESTRING (28.9705027 41.0247181, 28.9701488 41.0251167, 28.9700327 41.0252475)",,,
24806073,True,Okçu Musa Caddesi,tertiary,False,8.787,,,"LINESTRING (28.9719116 41.0249175, 28.9719504 41.0248441)",,,
132270025,True,Yanıkkapı Sokağı,residential,False,47.53,,,"LINESTRING (28.9719116 41.0249175, 28.9714627 41.0251783)",,,
229238486,False,Hoca Hanım Sokağı,living_street,True,80.87800000000001,,,"LINESTRING (28.970937 41.0249757, 28.971165 41.0248179, 28.9710872 41.0247669, 28.9709755 41.0246902, 28.9706792 41.0244868)",,,
"[1120737937, 1120737950]",True,Abdussalah Sokağı,residential,False,46.356,,,"LINESTRING (28.970937 41.0249757, 28.9708194 41.0249113, 28.9706346 41.0247986, 28.9705027 41.0247181)",,,
132270005,True,Abdussalah Sokağı,residential,False,6.075,,,"LINESTRING (28.9710815 41.025112, 28.971036 41.0250695)",,,
229130741,False,,residential,True,33.096,,,"LINESTRING (28.9710815 41.025112, 28.971234 41.0251512, 28.9713294 41.0251738, 28.9714627 41.0251783)",,,
331681239,False,Deve Dikeni Sokağı,residential,False,87.621,,,"LINESTRING (28.9710815 41.025112, 28.9709423 41.0252232, 28.9707324 41.0253384, 28.9704788 41.0254485, 28.9706316 41.0256341)",,,
42143402,True,Yanıkkapı Sokağı,residential,False,40.99,,,"LINESTRING (28.9712038 41.0253288, 28.9708187 41.0255557)",,,
132270005,True,Abdussalah Sokağı,residential,False,26.199,,,"LINESTRING (28.9712038 41.0253288, 28.9710815 41.025112)",,,
1120738047,False,Tenha Sokağı,residential,False,20.764,,,"LINESTRING (28.9712038 41.0253288, 28.9712711 41.0255085)",,,
132270047,False,Mürver Sokağı,residential,True,32.063,,,"LINESTRING (28.9712711 41.0255085, 28.9709725 41.0256885)",,,
1120738047,False,Tenha Sokağı,residential,True,20.764,,,"LINESTRING (28.9712711 41.0255085, 28.9712038 41.0253288)",,,
"[132270052, 132270007]",False,"['Anbar Sokağı', 'Tenha Sokağı']",residential,False,64.708,,,"LINESTRING (28.9712711 41.0255085, 28.9716824 41.0257357, 28.9714963 41.0258744)",,,
132270033,False,Porsuk Sokağı,residential,False,4.546,,,"LINESTRING (28.9709725 41.0256885, 28.9710141 41.0257147)",,,
132270033,False,Porsuk Sokağı,residential,True,19.609,,,"LINESTRING (28.9709725 41.0256885, 28.9708187 41.0255557)",,,
132270047,False,Mürver Sokağı,residential,False,32.063,,,"LINESTRING (28.9709725 41.0256885, 28.9712711 41.0255085)",,,
132270033,False,Porsuk Sokağı,residential,True,4.546,,,"LINESTRING (28.9710141 41.0257147, 28.9709725 41.0256885)",,,
183845412,False,Mürver Sokağı,residential,True,26.284,,,"LINESTRING (28.9710141 41.0257147, 28.9707467 41.0258379)",,,
132270033,False,Porsuk Sokağı,residential,False,33.894000000000005,,,"LINESTRING (28.9710141 41.0257147, 28.9711256 41.025835, 28.971223 41.0259749)",,,
132270034,False,Tutsak Sokağı,residential,True,35.795,,,"LINESTRING (28.9707467 41.0258379, 28.9708436 41.0261514)",,,
183845412,False,Mürver Sokağı,residential,False,26.284,,,"LINESTRING (28.9707467 41.0258379, 28.9710141 41.0257147)",,,
183845412,False,Mürver Sokağı,residential,True,33.158,,,"LINESTRING (28.9707467 41.0258379, 28.9703963 41.0259759)",,,
132270007,False,Anbar Sokağı,residential,False,17.823,,,"LINESTRING (28.9714963 41.0258744, 28.9713053 41.0259446)",,,
"[132270052, 132270007]",False,"['Anbar Sokağı', 'Tenha Sokağı']",residential,True,64.708,,,"LINESTRING (28.9714963 41.0258744, 28.9716824 41.0257357, 28.9712711 41.0255085)",,,
"[132270044, 333288527]",False,"['Yeni Merdiven Sokağı', 'Mürdüm Sokağı']",residential,True,62.25,,,"LINESTRING (28.9714963 41.0258744, 28.9716408 41.0261545, 28.9713039 41.0262057)",,,
132270027,False,Yolcu Hamam Sokağı,residential,False,25.02,,,"LINESTRING (28.9693099 41.0259487, 28.9694072 41.0261614)",,,
333289156,False,Yolcuzade Mektebi Sokağı,residential,True,11.045,,,"LINESTRING (28.9693099 41.0259487, 28.9691988 41.026002)",,,
132270027,False,Yolcu Hamam Sokağı,residential,True,51.251999999999995,,,"LINESTRING (28.9693099 41.0259487, 28.9692588 41.0257931, 28.9691646 41.0256468, 28.9690436 41.0255891, 28.96901 41.0255731)",,,
132270007,False,Anbar Sokağı,residential,True,7.682,,,"LINESTRING (28.971223 41.0259749, 28.9713053 41.0259446)",,,
132270007,False,Anbar Sokağı,residential,False,34.63,,,"LINESTRING (28.971223 41.0259749, 28.9711244 41.0260067, 28.9712105 41.0262279)",,,
132270033,False,Porsuk Sokağı,residential,True,33.894000000000005,,,"LINESTRING (28.971223 41.0259749, 28.9711256 41.025835, 28.9710141 41.0257147)",,,
183845412,False,Mürver Sokağı,residential,False,33.158,,,"LINESTRING (28.9703963 41.0259759, 28.9707467 41.0258379)",,,
"[183845272, 183845412]",False,"['Mürver Sokağı', 'Emek Yemez Sokağı']",residential,True,38.615,,,"LINESTRING (28.9703963 41.0259759, 28.9702389 41.0260357, 28.9700647 41.0258664)",,,
"[331868419, 331868631]",False,Dik Sokağı,residential,True,50.29600000000001,,,"LINESTRING (28.9703963 41.0259759, 28.9704941 41.0261463, 28.9706773 41.0261686, 28.9708436 41.0261514)",,,
333289156,False,Yolcuzade Mektebi Sokağı,residential,False,11.045,,,"LINESTRING (28.9691988 41.026002, 28.9693099 41.0259487)",,,
333289156,False,Yolcuzade Mektebi Sokağı,residential,True,12.625,,,"LINESTRING (28.9691988 41.026002, 28.9690583 41.0260427)",,,
132270017,False,Kartopu Sokağı,residential,True,40.339,,,"LINESTRING (28.9691988 41.026002, 28.9691625 41.0258991, 28.9690788 41.0257464, 28.9689974 41.0257499, 28.9689583 41.0257516)",,,
132270044,False,Yeni Merdiven Sokağı,residential,False,10.025,,,"LINESTRING (28.9711038 41.0262685, 28.9712105 41.0262279)",,,
132270050,False,Tutsak Sokağı,residential,True,24.691,,,"LINESTRING (28.9711038 41.0262685, 28.9708146 41.0262272)",,,
"[132270050, 183844924]",False,"['Tutsak Sokağı', 'Yüksek Minare Sokağı']",residential,"[False, True]",46.403999999999996,,,"LINESTRING (28.9711038 41.0262685, 28.9711664 41.0263608, 28.9711344 41.0263753, 28.97081 41.0265223)",,,
24806182,True,Yolcuzade Iskender Caddesi,tertiary,False,114.231,,,"LINESTRING (28.9703926 41.0271811, 28.970836 41.0273353, 28.9714412 41.0275471, 28.9716284 41.0276126)",,,
24806079,True,İlk Belediye Caddesi,residential,False,47.774,,,"LINESTRING (28.9734825 41.0272188, 28.9732563 41.0268245)",,,
"[25569552, 92410041]",True,"['Şah Değirmeni Sokağı', 'Galip Dede Caddesi']",residential,False,48.819,,1,"LINESTRING (28.9741884 41.0276049, 28.9743054 41.0275664, 28.9743151 41.0275598, 28.9743782 41.0275169, 28.9745218 41.0272709)",20,,
132270042,True,Şahkulu Sokağı,residential,False,59.877,,,"LINESTRING (28.9741884 41.0276049, 28.9741084 41.0274416, 28.973941 41.0270998)",,,
315553419,True,Meşrutiyet Caddesi,tertiary,False,80.67099999999999,,,"LINESTRING (28.9726328 41.0280231, 28.9719372 41.027785, 28.9718336 41.0277847, 28.9717407 41.0277966)",,,
333293077,False,Kıblelizade Sokağı,residential,True,21.653,,,"LINESTRING (28.9726328 41.0280231, 28.9725533 41.028168, 28.9725523 41.0282059)",,,
132270035,False,Kıblelizade Sokağı,residential,True,19.363,,,"LINESTRING (28.9725414 41.0286239, 28.9727721 41.0286297)",,,
333293077,False,Kıblelizade Sokağı,residential,False,46.489,,,"LINESTRING (28.9725414 41.0286239, 28.9725523 41.0282059)",,,
132270019,False,Bedrettin Sokağı,residential,True,72.453,,,"LINESTRING (28.9725414 41.0286239, 28.9725388 41.0287072, 28.9722974 41.0287185, 28.9722865 41.0286732, 28.9718488 41.0287533)",,,
229127960,True,Asmalı Mescit Sokak,residential,False,13.105,,,"LINESTRING (28.9740332 41.030485, 28.9741689 41.0304266)",,,
313763069,False,Minare Sokak,residential,False,65.83500000000001,,,"LINESTRING (28.9740332 41.030485, 28.9739038 41.0302861, 28.9736787 41.0299568)",,,
1046553129,False,Karabaşdere Sokağı,living_street,True,52.472,,,"LINESTRING (28.9792961 41.0277381, 28.9793742 41.0272699)",,,
1046553130,False,Karabaşdere Sokağı,living_street,False,5.542,,,"LINESTRING (28.9792961 41.0277381, 28.9792989 41.0277879)",,,
"[132277812, 334611526]",False,Tercüman Çıkmazı,residential,True,123.53999999999999,,,"LINESTRING (28.9770987 41.0293911, 28.9770893 41.0289597, 28.976791 41.0289315, 28.9761947 41.02888)",,,
61011826,False,Hoca Ali Sokağı,residential,False,16.919,,,"LINESTRING (28.9756795 41.0270338, 28.9758322 41.0269344)",,,
132277818,False,Serdar-ı Ekrem Caddesi,residential,False,119.63499999999999,,,"LINESTRING (28.9756795 41.0270338, 28.975425 41.0268107, 28.9752601 41.0266561, 28.9751279 41.0264964, 28.974992 41.0263563, 28.9748272 41.0261733)",,,
132277818,False,Serdar-ı Ekrem Caddesi,residential,True,105.941,,,"LINESTRING (28.9756795 41.0270338, 28.9757967 41.0271971, 28.9759273 41.0274548, 28.9760336 41.0275823, 28.9761715 41.0277133, 28.9761734 41.0277158, 28.9762862 41.0278634)",,,
24806073,True,Okçu Musa Caddesi,tertiary,False,62.436,,,"LINESTRING (28.9717493 41.026313, 28.9717823 41.0261581, 28.9718202 41.0257545)",,,
153665673,False,Havuzbaşı Değirmeni Sokağı,residential,True,51.643,,,"LINESTRING (28.9684663 41.0300779, 28.9683696 41.0300556, 28.9681638 41.0298617, 28.968048 41.0297526)",,,
