osmid,oneway,highway,reversed,length,lanes,name,maxspeed,geometry,access,ref,tunnel,bridge
49406850,False,residential,False,11.535,,904. Sokak,,"LINESTRING (27.1338857 38.4212097, 27.1339148 38.4211085)",,,,
49406850,False,residential,True,15.24,,904. Sokak,,"LINESTRING (27.1338857 38.4212097, 27.1338699 38.4213462)",,,,
711142687,False,residential,True,19.838,,906. Sokak,,"LINESTRING (27.1338857 38.4212097, 27.1336728 38.4211464)",,,,
153717199,False,residential,False,29.461,,,,"LINESTRING (27.1338148 38.4189296, 27.1335485 38.4187663)",,,,
153717199,False,residential,True,29.922,,,,"LINESTRING (27.1338148 38.4189296, 27.1340443 38.4191298)",,,,
404632576,False,residential,False,15.877,,875. Sokak,,"LINESTRING (27.1338148 38.4189296, 27.1339394 38.4188254)",,,,
404632576,False,residential,True,18.476,,875. Sokak,,"LINESTRING (27.1338148 38.4189296, 27.1336718 38.4190523)",,,,
49419561,False,residential,False,20.612,,871. Sokak,,"LINESTRING (27.1334585 38.4189377, 27.1334974 38.4188678, 27.1335485 38.4187663)",,,,
49419561,False,residential,True,59.477,,871. Sokak,,"LINESTRING (27.1334585 38.4189377, 27.1333742 38.4190985, 27.1331992 38.4194325)",,,,
153716998,False,residential,True,22.531999999999996,,874. Sokak,,"LINESTRING (27.1334585 38.4189377, 27.1336102 38.4190192, 27.1336718 38.4190523)",,,,
54376790,False,residential,False,17.202,,876. Sokak,,"LINESTRING (27.1340443 38.4191298, 27.1338929 38.4192291)",,,,
54376790,False,residential,True,17.073,,876. Sokak,,"LINESTRING (27.1340443 38.4191298, 27.1341874 38.4190249)",,,,
153717199,False,residential,False,29.922,,,,"LINESTRING (27.1340443 38.4191298, 27.1338148 38.4189296)",,,,
153717199,False,residential,True,113.352,,,,"LINESTRING (27.1340443 38.4191298, 27.1341152 38.4191943, 27.1342768 38.4193198, 27.1344329 38.4195056, 27.1344994 38.419672, 27.1345145 38.420031)",,,,
54376790,False,residential,True,17.202,,876. Sokak,,"LINESTRING (27.1338929 38.4192291, 27.1340443 38.4191298)",,,,
54376790,False,residential,False,43.231,,876. Sokak,,"LINESTRING (27.1338929 38.4192291, 27.1338279 38.4192825, 27.133626 38.4195549)",,,,
153716998,False,residential,False,28.119,,874. Sokak,,"LINESTRING (27.1338929 38.4192291, 27.1338559 38.4191668, 27.1336718 38.4190523)",,,,
153716998,False,residential,True,111.765,,874. Sokak,,"LINESTRING (27.1338929 38.4192291, 27.13408 38.4195337, 27.1341476 38.4196929, 27.1341859 38.419855, 27.134188 38.419904, 27.1340465 38.419914, 27.1340636 38.4200876)",,,,
49419560,False,residential,False,33.435,,856. Sokak,,"LINESTRING (27.1320163 38.4195652, 27.1323914 38.4196288)",,,,
49419560,False,residential,True,30.502,,856. Sokak,,"LINESTRING (27.1320163 38.4195652, 27.1316786 38.4194928)",,,,
153717147,False,residential,True,42.579,,,,"LINESTRING (27.1320163 38.4195652, 27.1318933 38.4199358)",,,,
153717147,False,residential,False,60.992000000000004,,,,"LINESTRING (27.1320163 38.4195652, 27.1321117 38.4192511, 27.1322196 38.4190419)",,,,
153717147,False,residential,False,42.579,,,,"LINESTRING (27.1318933 38.4199358, 27.1320163 38.4195652)",,,,
867516367,False,residential,False,23.83,,864. Sokak,,"LINESTRING (27.1318933 38.4199358, 27.1321568 38.4199933)",,,,
867516367,False,residential,True,30.061,,864. Sokak,,"LINESTRING (27.1318933 38.4199358, 27.1315607 38.4198638)",,,,
23615834,False,residential,True,39.783,,,,"LINESTRING (27.1345145 38.420031, 27.1340636 38.4200876)",,,,
153717199,False,residential,True,9.607,,,,"LINESTRING (27.1345145 38.420031, 27.1345237 38.4201171)",,,,
153717199,False,residential,False,113.352,,,,"LINESTRING (27.1345145 38.420031, 27.1344994 38.419672, 27.1344329 38.4195056, 27.1342768 38.4193198, 27.1341152 38.4191943, 27.1340443 38.4191298)",,,,
23615834,False,residential,False,39.783,,,,"LINESTRING (27.1340636 38.4200876, 27.1345145 38.420031)",,,,
23615834,False,residential,True,36.871,,,,"LINESTRING (27.1340636 38.4200876, 27.1339965 38.4200972, 27.133653 38.4201443, 27.1336468 38.4201452)",,,,
153716998,False,residential,False,111.76499999999999,,874. Sokak,,"LINESTRING (27.1340636 38.4200876, 27.1340465 38.419914, 27.134188 38.419904, 27.1341859 38.419855, 27.1341476 38.4196929, 27.13408 38.4195337, 27.1338929 38.4192291)",,,,
25524336,False,residential,True,9.995,,864. Sokak,,"LINESTRING (27.1345237 38.4201171, 27.1344108 38.4201331)",,,,
153717199,False,residential,False,9.607,,,,"LINESTRING (27.1345237 38.4201171, 27.1345145 38.420031)",,,,
153717199,False,residential,True,62.287000000000006,,,,"LINESTRING (27.1345237 38.4201171, 27.13456 38.4202976, 27.1344403 38.4206632)",,,,
25524336,False,residential,True,56.978,,864. Sokak,,"LINESTRING (27.1336175 38.4202453, 27.132976 38.4201455)",,,,
54376790,False,residential,False,21.638,,876. Sokak,,"LINESTRING (27.1336175 38.4202453, 27.1335313 38.4204278)",,,,
54376790,False,residential,True,11.42,,876. Sokak,,"LINESTRING (27.1336175 38.4202453, 27.1336468 38.4201452)",,,,
25524336,False,residential,False,70.231,,864. Sokak,,"LINESTRING (27.1336175 38.4202453, 27.1336627 38.4202389, 27.1341723 38.4201647, 27.1344108 38.4201331)",,,,
25524336,False,residential,False,9.995,,864. Sokak,,"LINESTRING (27.1344108 38.4201331, 27.1345237 38.4201171)",,,,
25524336,False,residential,True,70.231,,864. Sokak,,"LINESTRING (27.1344108 38.4201331, 27.1341723 38.4201647, 27.1336627 38.4202389, 27.1336175 38.4202453)",,,,
153717166,False,residential,True,60.141999999999996,,,,"LINESTRING (27.1344108 38.4201331, 27.134416 38.4202551, 27.1343366 38.4205137, 27.1342661 38.4206562)",,,,
153716994,True,residential,False,59.334,,Mucibur Rahman Caddesi,,"LINESTRING (27.1287249 38.4203438, 27.1285819 38.4204257, 27.1285399 38.4204786, 27.1285356 38.4205719, 27.1286249 38.4208006)",,,,
404563493,False,residential,False,144.564,,Mucibur Rahman Sokağı,,"LINESTRING (27.1287249 38.4203438, 27.1294875 38.4199856, 27.1302363 38.4198442)",,,,
49419561,False,residential,False,10.668,,871. Sokak,,"LINESTRING (27.1329087 38.4204677, 27.1329275 38.4203729)",,,,
49419561,False,residential,True,45.335,,871. Sokak,,"LINESTRING (27.1329087 38.4204677, 27.1327941 38.4208654)",,,,
153717216,False,residential,True,50.006,,,,"LINESTRING (27.1329087 38.4204677, 27.1334704 38.4205603)",,,,
54376790,False,residential,True,15.659,,876. Sokak,,"LINESTRING (27.1334704 38.4205603, 27.1335313 38.4204278)",,,,
153717216,False,residential,False,50.006,,,,"LINESTRING (27.1334704 38.4205603, 27.1329087 38.4204677)",,,,
153717216,False,residential,True,41.419,,,,"LINESTRING (27.1334704 38.4205603, 27.1339179 38.4206861)",,,,
54376790,False,residential,False,53.579,,876. Sokak,,"LINESTRING (27.1334704 38.4205603, 27.133333 38.4208307, 27.1332214 38.4210003)",,,,
23615877,False,residential,False,15.196,,892. Sokak,,"LINESTRING (27.1342661 38.4206562, 27.1344403 38.4206632)",,,,
23615877,False,residential,True,68.868,,892. Sokak,,"LINESTRING (27.1342661 38.4206562, 27.1335313 38.4204278)",,,,
153717166,False,residential,True,17.234,,,,"LINESTRING (27.1342661 38.4206562, 27.1341807 38.420796)",,,,
153717166,False,residential,False,60.142,,,,"LINESTRING (27.1342661 38.4206562, 27.1343366 38.4205137, 27.134416 38.4202551, 27.1344108 38.4201331)",,,,
153717216,False,residential,False,15.897,,,,"LINESTRING (27.1340848 38.4207439, 27.1339179 38.4206861)",,,,
153717216,False,residential,True,10.167,,,,"LINESTRING (27.1340848 38.4207439, 27.1341807 38.420796)",,,,
49406850,False,residential,True,43.239,,904. Sokak,,"LINESTRING (27.1340848 38.4207439, 27.1339889 38.4209159, 27.1339148 38.4211085)",,,,
404574002,False,residential,False,82.55,,,,"LINESTRING (27.1299017 38.4207677, 27.1300934 38.4207083, 27.1308284 38.4207846)",,,,
153717166,False,residential,False,17.234,,,,"LINESTRING (27.1341807 38.420796, 27.1342661 38.4206562)",,,,
153717216,False,residential,False,10.167,,,,"LINESTRING (27.1341807 38.420796, 27.1340848 38.4207439)",,,,
153717216,False,residential,True,36.566,,,,"LINESTRING (27.1341807 38.420796, 27.1343758 38.4208918, 27.1345363 38.4209707)",,,,
23615829,False,residential,False,28.552,,853. Sokak,,"LINESTRING (27.1308284 38.4207846, 27.1309358 38.420542)",,,,
23615829,False,residential,True,55.027,,853. Sokak,,"LINESTRING (27.1308284 38.4207846, 27.1307331 38.4212738)",,,,
404574002,False,residential,True,82.55,,,,"LINESTRING (27.1308284 38.4207846, 27.1300934 38.4207083, 27.1299017 38.4207677)",,,,
153717216,False,residential,True,26.094,,,,"LINESTRING (27.1345363 38.4209707, 27.1344307 38.4211903)",,,,
153717216,False,residential,False,36.566,,,,"LINESTRING (27.1345363 38.4209707, 27.1343758 38.4208918, 27.1341807 38.420796)",,,,
1271261116,False,residential,False,12.291,,860. Sokak,,"LINESTRING (27.1312113 38.4214125, 27.1313463 38.4214446)",,,,
153717108,False,living_street,True,91.655,,862. Sokak,,"LINESTRING (27.1312113 38.4214125, 27.1309836 38.4220247, 27.1308636 38.4221859)",,,,
"[404574000, 1271261116, 1271261117]",False,residential,True,45.348000000000006,,860. Sokak,,"LINESTRING (27.1312113 38.4214125, 27.1311405 38.4213971, 27.1308396 38.4213329, 27.1307671 38.4213094, 27.1307331 38.4212738)",,,building_passage,
527125296,True,primary,False,24.162,3,Birleşmiş Milletler Caddesi,50,"LINESTRING (27.1308636 38.4221859, 27.1310395 38.4223539)",,,,
153717108,False,living_street,False,91.655,,862. Sokak,,"LINESTRING (27.1308636 38.4221859, 27.1309836 38.4220247, 27.1312113 38.4214125)",,,,
733622715,True,primary,False,184.328,,Mustafa Kemal Sahil Bulvarı,50,"LINESTRING (27.1260787 38.4171638, 27.125706 38.4169751, 27.1253775 38.4168163, 27.1249844 38.4166263, 27.1244333 38.4163311, 27.1243183 38.4162479)",,,,
153717216,False,residential,False,41.419,,,,"LINESTRING (27.1339179 38.4206861, 27.1334704 38.4205603)",,,,
153717216,False,residential,True,15.897,,,,"LINESTRING (27.1339179 38.4206861, 27.1340848 38.4207439)",,,,
153887270,False,residential,True,55.561,,,,"LINESTRING (27.1339179 38.4206861, 27.1337921 38.4208833, 27.1336728 38.4211464)",,,,
153896955,False,residential,True,27.805,,908 sokak,,"LINESTRING (27.1341149 38.4211773, 27.1341084 38.4214273)",,,,
711142690,False,living_street,True,19.037,,911. Sokak,,"LINESTRING (27.1341149 38.4211773, 27.1339148 38.4211085)",,,,
"[153717216, 711142690]",False,"['living_street', 'residential']",False,35.095,,911. Sokak,,"LINESTRING (27.1341149 38.4211773, 27.1343971 38.4212639, 27.1344307 38.4211903)",,,,
711142692,False,residential,True,22.219,,İpek Pazarı Caddesi,,"LINESTRING (27.1341117 38.4216433, 27.1338569 38.4216344)",,,,
153896955,False,residential,False,24.051000000000002,,908 sokak,,"LINESTRING (27.1341117 38.4216433, 27.134103 38.4214923, 27.1341084 38.4214273)",,,,
208885373,False,residential,False,26.405,,,,"LINESTRING (27.1293864 38.4140689, 27.1296074 38.4142314)",,,,
209965224,False,residential,True,43.807,,,,"LINESTRING (27.1293864 38.4140689, 27.1289649 38.4142837)",,,,
209965224,False,residential,False,43.807,,,,"LINESTRING (27.1289649 38.4142837, 27.1293864 38.4140689)",,,,
404391667,True,primary,False,83.00099999999999,,Halil Rıfat Paşa Caddesi,,"LINESTRING (27.1289649 38.4142837, 27.1288357 38.4146053, 27.1286695 38.4148592, 27.1286012 38.414971)",,,,
208885373,False,residential,False,27.854,,,,"LINESTRING (27.1296074 38.4142314, 27.1299101 38.414312)",,,,
208885373,False,residential,True,26.405,,,,"LINESTRING (27.1296074 38.4142314, 27.1293864 38.4140689)",,,,
208885373,False,residential,False,23.434,,,,"LINESTRING (27.1299101 38.414312, 27.1299232 38.4145225)",,,,
208885373,False,residential,True,27.854,,,,"LINESTRING (27.1299101 38.414312, 27.1296074 38.4142314)",,,,
209965117,False,residential,False,22.391,,,,"LINESTRING (27.1299101 38.414312, 27.1301658 38.4142918)",,,,
209965262,False,residential,True,37.911,,,,"LINESTRING (27.1335717 38.4140688, 27.1337309 38.4143861)",,,,
209965536,False,residential,False,78.821,,,,"LINESTRING (27.1324326 38.414089, 27.1330166 38.4143011, 27.1330086 38.4145055)",,,,
209965355,False,residential,True,94.15700000000001,,,,"LINESTRING (27.1328883 38.4141303, 27.1333538 38.4141644, 27.1333341 38.4146446)",,,,
209965138,False,residential,True,21.556,,,,"LINESTRING (27.1317144 38.414137, 27.1316324 38.4143199)",,,,
209965285,False,residential,False,61.337999999999994,,,,"LINESTRING (27.1317144 38.414137, 27.1320237 38.4142786, 27.1323411 38.4143861)",,,,
209965231,False,residential,True,22.346,,,,"LINESTRING (27.1324239 38.4141959, 27.1323411 38.4143861)",,,,
570366723,False,primary,True,24.862,,Eşrefpaşa Caddesi,,"LINESTRING (27.1341923 38.4142955, 27.1342937 38.4145045)",,,,
209965469,False,residential,True,42.269999999999996,,,,"LINESTRING (27.1341923 38.4142955, 27.1341396 38.4142992, 27.1338949 38.4143164, 27.1337309 38.4143861)",,,,
209965283,False,residential,True,18.159,,,,"LINESTRING (27.132711 38.4143209, 27.132664 38.41448)",,,,
209965117,False,residential,True,7.249,,,,"LINESTRING (27.1302428 38.4143165, 27.1301658 38.4142918)",,,,
209965210,False,residential,False,30.666,,,,"LINESTRING (27.1302428 38.4143165, 27.1301161 38.4145738)",,,,
209965117,False,residential,False,60.045,,,,"LINESTRING (27.1302428 38.4143165, 27.1304208 38.4142961, 27.1308681 38.4144869)",,,,
209965117,False,residential,False,7.249,,,,"LINESTRING (27.1301658 38.4142918, 27.1302428 38.4143165)",,,,
209965117,False,residential,True,22.391,,,,"LINESTRING (27.1301658 38.4142918, 27.1299101 38.414312)",,,,
209965138,False,residential,False,21.556,,,,"LINESTRING (27.1316324 38.4143199, 27.1317144 38.414137)",,,,
209965138,False,residential,True,46.221,,,,"LINESTRING (27.1316324 38.4143199, 27.1315834 38.4144386, 27.1318999 38.4145907)",,,,
209965453,False,residential,True,82.086,,,,"LINESTRING (27.1316324 38.4143199, 27.1312943 38.4142226, 27.131003 38.4142995, 27.1308681 38.4144869)",,,,
209965262,False,residential,False,37.911,,,,"LINESTRING (27.1337309 38.4143861, 27.1335717 38.4140688)",,,,
209965469,False,residential,True,31.719,,,,"LINESTRING (27.1337309 38.4143861, 27.1335304 38.4146242)",,,,
209965469,False,residential,False,42.269999999999996,,,,"LINESTRING (27.1337309 38.4143861, 27.1338949 38.4143164, 27.1341396 38.4142992, 27.1341923 38.4142955)",,,,
209965231,False,residential,False,22.346,,,,"LINESTRING (27.1323411 38.4143861, 27.1324239 38.4141959)",,,,
209965285,False,residential,False,30.008,,,,"LINESTRING (27.1323411 38.4143861, 27.132664 38.41448)",,,,
209965285,False,residential,True,61.337999999999994,,,,"LINESTRING (27.1323411 38.4143861, 27.1320237 38.4142786, 27.1317144 38.414137)",,,,
209965283,False,residential,False,18.159,,,,"LINESTRING (27.132664 38.41448, 27.132711 38.4143209)",,,,
209965285,False,residential,False,30.157,,,,"LINESTRING (27.132664 38.41448, 27.1330086 38.4145055)",,,,
209965285,False,residential,True,30.008,,,,"LINESTRING (27.132664 38.41448, 27.1323411 38.4143861)",,,,
209965264,False,residential,False,48.019,,,,"LINESTRING (27.1345621 38.4144518, 27.1348145 38.4148357)",,,,
209965559,False,residential,True,24.108,,773. Sokak,,"LINESTRING (27.1345621 38.4144518, 27.1342937 38.4145045)",,,,
209965285,False,residential,False,13.339,,,,"LINESTRING (27.1330086 38.4145055, 27.1330316 38.4146241)",,,,
209965285,False,residential,True,30.157,,,,"LINESTRING (27.1330086 38.4145055, 27.132664 38.41448)",,,,
209965536,False,residential,True,78.821,,,,"LINESTRING (27.1330086 38.4145055, 27.1330166 38.4143011, 27.1324326 38.414089)",,,,
209965559,False,residential,False,24.108,,773. Sokak,,"LINESTRING (27.1342937 38.4145045, 27.1345621 38.4144518)",,,,
570366723,False,primary,False,24.862,,Eşrefpaşa Caddesi,,"LINESTRING (27.1342937 38.4145045, 27.1341923 38.4142955)",,,,
570366723,False,primary,True,64.669,,Eşrefpaşa Caddesi,,"LINESTRING (27.1342937 38.4145045, 27.1345933 38.4150366)",,,,
209965117,False,residential,False,35.744,,,,"LINESTRING (27.1308681 38.4144869, 27.1312217 38.4146499)",,,,
209965117,False,residential,True,60.045,,,,"LINESTRING (27.1308681 38.4144869, 27.1304208 38.4142961, 27.1302428 38.4143165)",,,,
209965453,False,residential,False,82.086,,,,"LINESTRING (27.1308681 38.4144869, 27.131003 38.4142995, 27.1312943 38.4142226, 27.1316324 38.4143199)",,,,
208885373,False,residential,True,23.434,,,,"LINESTRING (27.1299232 38.4145225, 27.1299101 38.414312)",,,,
209965467,False,residential,False,17.748,,,,"LINESTRING (27.1299232 38.4145225, 27.1301161 38.4145738)",,,,
208885373,False,residential,False,55.80200000000001,,,,"LINESTRING (27.1299232 38.4145225, 27.1299243 38.4146738, 27.1298665 38.4150214)",,,,
209965138,False,residential,False,46.221,,,,"LINESTRING (27.1318999 38.4145907, 27.1315834 38.4144386, 27.1316324 38.4143199)",,,,
209965210,False,residential,True,30.666,,,,"LINESTRING (27.1301161 38.4145738, 27.1302428 38.4143165)",,,,
209965467,False,residential,True,17.748,,,,"LINESTRING (27.1301161 38.4145738, 27.1299232 38.4145225)",,,,
209965467,False,residential,False,92.024,,,,"LINESTRING (27.1301161 38.4145738, 27.1310349 38.4149138, 27.1310368 38.4149452)",,,,
209965285,False,residential,False,26.454,,,,"LINESTRING (27.1330316 38.4146241, 27.1333341 38.4146446)",,,,
209965285,False,residential,True,13.339,,,,"LINESTRING (27.1330316 38.4146241, 27.1330086 38.4145055)",,,,
"[209965449, 209965125]",False,residential,True,224.45300000000003,,,,"LINESTRING (27.1330316 38.4146241, 27.1329782 38.4147386, 27.132934 38.4153772, 27.1328936 38.415842, 27.1326019 38.4157534, 27.1323298 38.4157229, 27.1320262 38.4157012, 27.1319136 38.4156756)",,,,
209965285,False,residential,True,17.252,,,,"LINESTRING (27.1335304 38.4146242, 27.1333341 38.4146446)",,,,
209965469,False,residential,False,31.719,,,,"LINESTRING (27.1335304 38.4146242, 27.1337309 38.4143861)",,,,
209965285,False,residential,False,174.63700000000003,,,,"LINESTRING (27.1335304 38.4146242, 27.1336712 38.4146509, 27.1336849 38.4147349, 27.1337008 38.4148844, 27.1337362 38.4152904, 27.1337598 38.4156001, 27.1337545 38.4157929, 27.1337257 38.4159221, 27.1337045 38.4161025)",,,,
209965285,False,residential,False,17.252,,,,"LINESTRING (27.1333341 38.4146446, 27.1335304 38.4146242)",,,,
209965285,False,residential,True,26.454,,,,"LINESTRING (27.1333341 38.4146446, 27.1330316 38.4146241)",,,,
209965355,False,residential,False,94.15700000000001,,,,"LINESTRING (27.1333341 38.4146446, 27.1333538 38.4141644, 27.1328883 38.4141303)",,,,
209965117,False,residential,False,10.5,,,,"LINESTRING (27.1312217 38.4146499, 27.1313297 38.4146918)",,,,
209965117,False,residential,True,35.744,,,,"LINESTRING (27.1312217 38.4146499, 27.1308681 38.4144869)",,,,
209965348,False,residential,True,36.575,,,,"LINESTRING (27.1312217 38.4146499, 27.1310368 38.4149452)",,,,
209965117,False,residential,True,10.5,,,,"LINESTRING (27.1313297 38.4146918, 27.1312217 38.4146499)",,,,
"[1076100205, 209965117, 209965287]",False,residential,False,130.816,1,,,"LINESTRING (27.1313297 38.4146918, 27.131834 38.4148403, 27.1318533 38.4147969, 27.1322364 38.4148794, 27.1327405 38.4149202)",,,,
209965491,False,residential,True,28.397,,,,"LINESTRING (27.1313297 38.4146918, 27.1312666 38.4148395, 27.1313863 38.4148731)",,,,
209965264,False,residential,True,48.019,,,,"LINESTRING (27.1348145 38.4148357, 27.1345621 38.4144518)",,,,
209965424,False,residential,True,68.67,,,,"LINESTRING (27.1313863 38.4148731, 27.1313444 38.4149239, 27.1312213 38.4151188, 27.131059 38.4154337)",,,,
209965491,False,residential,False,28.397,,,,"LINESTRING (27.1313863 38.4148731, 27.1312666 38.4148395, 27.1313297 38.4146918)",,,,
"[209965491, 1076100203]",False,residential,True,111.626,,,,"LINESTRING (27.1313863 38.4148731, 27.1318153 38.4149774, 27.1317499 38.4152466, 27.1316595 38.4156178)",,,,
"[209965117, 1076100205, 209965287]",False,residential,True,130.816,1,,,"LINESTRING (27.1327405 38.4149202, 27.1322364 38.4148794, 27.1318533 38.4147969, 27.131834 38.4148403, 27.1313297 38.4146918)",,,,
209965348,False,residential,False,36.575,,,,"LINESTRING (27.1310368 38.4149452, 27.1312217 38.4146499)",,,,
209965348,False,residential,True,49.521,,,,"LINESTRING (27.1310368 38.4149452, 27.1308113 38.415354)",,,,
209965467,False,residential,True,92.024,,,,"LINESTRING (27.1310368 38.4149452, 27.1310349 38.4149138, 27.1301161 38.4145738)",,,,
208885373,False,residential,False,23.208,,,,"LINESTRING (27.1298665 38.4150214, 27.1298504 38.4151188, 27.1298057 38.4152236)",,,,
208885373,False,residential,True,55.80200000000001,,,,"LINESTRING (27.1298665 38.4150214, 27.1299243 38.4146738, 27.1299232 38.4145225)",,,,
209965125,False,residential,False,90.241,,,,"LINESTRING (27.1298665 38.4150214, 27.1302472 38.4151552, 27.1308113 38.415354)",,,,
209965269,False,residential,True,32.678,,,,"LINESTRING (27.1314779 38.415248, 27.1313085 38.4155102)",,,,
209965348,False,residential,False,49.521,,,,"LINESTRING (27.1308113 38.415354, 27.1310368 38.4149452)",,,,
209965125,False,residential,False,23.336,,,,"LINESTRING (27.1308113 38.415354, 27.1308932 38.4153829, 27.131059 38.4154337)",,,,
209965125,False,residential,True,90.241,,,,"LINESTRING (27.1308113 38.415354, 27.1302472 38.4151552, 27.1298665 38.4150214)",,,,
209965482,False,residential,True,84.456,,,,"LINESTRING (27.1335555 38.4153731, 27.1335293 38.4158387, 27.1335162 38.416132)",,,,
570366723,False,primary,False,45.859,,Eşrefpaşa Caddesi,,"LINESTRING (27.1348146 38.4154108, 27.1345933 38.4150366)",,,,
209965301,False,residential,True,57.853,,,,"LINESTRING (27.1348146 38.4154108, 27.1347842 38.4154162, 27.1341668 38.4155251)",,,,
209965125,False,residential,False,23.343,,,,"LINESTRING (27.131059 38.4154337, 27.1313085 38.4155102)",,,,
209965125,False,residential,True,23.336,,,,"LINESTRING (27.131059 38.4154337, 27.1308932 38.4153829, 27.1308113 38.415354)",,,,
209965424,False,residential,False,68.67,,,,"LINESTRING (27.131059 38.4154337, 27.1312213 38.4151188, 27.1313444 38.4149239, 27.1313863 38.4148731)",,,,
209965125,False,residential,False,32.838,,,,"LINESTRING (27.1313085 38.4155102, 27.1316595 38.4156178)",,,,
209965125,False,residential,True,23.343,,,,"LINESTRING (27.1313085 38.4155102, 27.131059 38.4154337)",,,,
209965269,False,residential,False,32.678,,,,"LINESTRING (27.1313085 38.4155102, 27.1314779 38.415248)",,,,
209965125,False,residential,False,23.052,,,,"LINESTRING (27.1316595 38.4156178, 27.1319136 38.4156756)",,,,
209965125,False,residential,True,32.838,,,,"LINESTRING (27.1316595 38.4156178, 27.1313085 38.4155102)",,,,
"[1076100203, 209965491]",False,residential,False,111.626,,,,"LINESTRING (27.1316595 38.4156178, 27.1317499 38.4152466, 27.1318153 38.4149774, 27.1313863 38.4148731)",,,,
209965125,False,residential,True,23.052,,,,"LINESTRING (27.1319136 38.4156756, 27.1316595 38.4156178)",,,,
209965227,False,residential,True,85.793,,,,"LINESTRING (27.1319136 38.4156756, 27.1316153 38.4164109)",,,,
"[209965449, 209965125]",False,residential,False,224.453,,,,"LINESTRING (27.1319136 38.4156756, 27.1320262 38.4157012, 27.1323298 38.4157229, 27.1326019 38.4157534, 27.1328936 38.415842, 27.132934 38.4153772, 27.1329782 38.4147386, 27.1330316 38.4146241)",,,,
209965312,False,residential,False,57.639,,,,"LINESTRING (27.1329332 38.4159505, 27.1331916 38.4159187, 27.1332781 38.4162247)",,,,
209965275,False,residential,True,16.73,,,,"LINESTRING (27.1337045 38.4161025, 27.1335162 38.416132)",,,,
209965285,False,residential,False,27.035,,,,"LINESTRING (27.1337045 38.4161025, 27.133676 38.4163446)",,,,
209965285,False,residential,True,174.637,,,,"LINESTRING (27.1337045 38.4161025, 27.1337257 38.4159221, 27.1337545 38.4157929, 27.1337598 38.4156001, 27.1337362 38.4152904, 27.1337008 38.4148844, 27.1336849 38.4147349, 27.1336712 38.4146509, 27.1335304 38.4146242)",,,,
209965275,False,residential,False,16.73,,,,"LINESTRING (27.1335162 38.416132, 27.1337045 38.4161025)",,,,
209965482,False,residential,True,19.015,,,,"LINESTRING (27.1335162 38.416132, 27.1334324 38.4162899)",,,,
209965482,False,residential,False,84.456,,,,"LINESTRING (27.1335162 38.416132, 27.1335293 38.4158387, 27.1335555 38.4153731)",,,,
209965126,False,residential,False,22.994999999999997,,,,"LINESTRING (27.1330208 38.4161908, 27.1331733 38.4162264, 27.1332781 38.4162247)",,,,
209965126,False,residential,False,15.614,,,,"LINESTRING (27.1332781 38.4162247, 27.1333042 38.4162243, 27.1334324 38.4162899)",,,,
209965126,False,residential,True,22.994999999999997,,,,"LINESTRING (27.1332781 38.4162247, 27.1331733 38.4162264, 27.1330208 38.4161908)",,,,
209965312,False,residential,True,57.639,,,,"LINESTRING (27.1332781 38.4162247, 27.1331916 38.4159187, 27.1329332 38.4159505)",,,,
209965126,False,residential,False,22.078,,,,"LINESTRING (27.1334324 38.4162899, 27.133676 38.4163446)",,,,
209965482,False,residential,False,19.015,,,,"LINESTRING (27.1334324 38.4162899, 27.1335162 38.416132)",,,,
209965126,False,residential,True,15.614,,,,"LINESTRING (27.1334324 38.4162899, 27.1333042 38.4162243, 27.1332781 38.4162247)",,,,
209965126,False,residential,True,22.078,,,,"LINESTRING (27.133676 38.4163446, 27.1334324 38.4162899)",,,,
209965285,False,residential,True,27.035,,,,"LINESTRING (27.133676 38.4163446, 27.1337045 38.4161025)",,,,
209965126,False,residential,False,50.728,,,,"LINESTRING (27.133676 38.4163446, 27.1340842 38.4164294, 27.1342416 38.4164517)",,,,
23615835,False,residential,False,31.385,,,,"LINESTRING (27.1342416 38.4164517, 27.134099 38.4167109)",,,,
23615835,False,residential,True,23.657,,,,"LINESTRING (27.1342416 38.4164517, 27.1343136 38.4163209, 27.1343052 38.4162509)",,,,
209965126,False,residential,True,50.728,,,,"LINESTRING (27.1342416 38.4164517, 27.1340842 38.4164294, 27.133676 38.4163446)",,,,
209965389,False,residential,True,37.778,,,,"LINESTRING (27.1345226 38.4167774, 27.1342608 38.4167508, 27.134099 38.4167109)",,,,
209965229,False,residential,True,21.07,,,,"LINESTRING (27.1344742 38.417026, 27.1344536 38.4172148)",,,,
209965229,False,residential,False,21.07,,,,"LINESTRING (27.1344536 38.4172148, 27.1344742 38.417026)",,,,
"[209965473, 23615835]",False,residential,"[False, True]",94.13800000000002,,,,"LINESTRING (27.1344536 38.4172148, 27.1339766 38.4171666, 27.1340057 38.4169383, 27.1340378 38.4168165, 27.134099 38.4167109)",,,,
209965243,False,residential,True,166.87099999999998,,,,"LINESTRING (27.134355 38.4175105, 27.1339792 38.4173986, 27.133553 38.4173233, 27.1332877 38.4172596, 27.132903 38.4170967, 27.1327829 38.417364)",,,,
209965565,False,residential,True,89.26700000000001,,919. Sokak,,"LINESTRING (27.1344165 38.4180192, 27.1342075 38.4182417, 27.1341067 38.418349, 27.1342139 38.4184226, 27.1341517 38.418503, 27.1339698 38.418625)",,,,
