osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,width
34698616,Kolonnawa Road,secondary,50,False,True,165.737,2,B96,"LINESTRING (79.8872672 6.932576, 79.8878503 6.9326124, 79.8883368 6.9326219, 79.8887674 6.9326277)",
201356060,Gunathilaka Road,residential,30,False,False,182.025,,,"LINESTRING (79.8872672 6.932576, 79.8873209 6.9324523, 79.8873933 6.93221, 79.8876669 6.9315311, 79.8877313 6.9314458, 79.8881229 6.9313101)",
50739970,Nagahamulla Road,tertiary,40,False,False,27.944,,,"LINESTRING (79.8923385 6.9352368, 79.8920857 6.9352502)",
50739970,Nagahamulla Road,tertiary,40,False,True,31.212,,,"LINESTRING (79.8923385 6.9352368, 79.8926199 6.9352093)",
201239391,,residential,30,False,False,61.605,,,"LINESTRING (79.8923385 6.9352368, 79.8923542 6.9354198, 79.8923793 6.9356814, 79.8924861 6.9356631)",
34698616,Kolonnawa Road,secondary,50,False,True,22.064,2,B96,"LINESTRING (79.89044 6.932654, 79.8906398 6.9326598)",
34698616,Kolonnawa Road,secondary,50,False,False,146.191,2,B96,"LINESTRING (79.89044 6.932654, 79.8901132 6.9326214, 79.8891174 6.9326036)",
34698620,Perakumba Mawatha,secondary,50,False,False,395.614,2,,"LINESTRING (79.89044 6.932654, 79.8904519 6.932572, 79.8904994 6.932351, 79.8906699 6.931865, 79.8906927 6.931726, 79.8906765 6.9315417, 79.8905657 6.931199, 79.890555 6.9311136, 79.8905795 6.9309553, 79.8908301 6.9306078, 79.8908947 6.9302777, 79.8908523 6.92988, 79.8908784 6.9297378, 79.8910421 6.929418, 79.8911278 6.9293124)",
"[201356057, 201356058, 201356059]",,residential,30,False,"[False, True]",200.067,,,"LINESTRING (79.89044 6.932654, 79.8904322 6.9328158, 79.8904179 6.9328332, 79.890388 6.932849, 79.8901266 6.9329542, 79.8897134 6.9331765, 79.8896893 6.9338928, 79.889676 6.93401)",
192884227,Gnanasiri Mawatha,residential,40,False,True,58.919,,,"LINESTRING (79.8905633 6.9331842, 79.8906398 6.9326598)",
192884227,Gnanasiri Mawatha,residential,40,False,False,114.834,,,"LINESTRING (79.8905633 6.9331842, 79.8905441 6.9333292, 79.8904015 6.9342043)",
199656255,,residential,30,False,False,53.699,,,"LINESTRING (79.8905633 6.9331842, 79.8906603 6.9331792, 79.8910492 6.9331979)",
34698616,Kolonnawa Road,secondary,50,False,False,84.991,2,B96,"LINESTRING (79.89355 6.9328166, 79.8927877 6.932709)",
34698616,Kolonnawa Road,secondary,50,False,True,18.731,2,B96,"LINESTRING (79.89355 6.9328166, 79.8937164 6.9328496)",
199656436,,residential,30,False,False,129.857,,,"LINESTRING (79.89355 6.9328166, 79.893511 6.9329059, 79.8934578 6.9330248, 79.8934471 6.93311, 79.8936751 6.9335067, 79.8937797 6.933765, 79.8937945 6.9338835)",
590324565,C T B Road,tertiary,40,False,False,38.31,,,"LINESTRING (79.888216 6.9359504, 79.8883778 6.9362552)",
376590620,,residential,30,False,False,71.324,,,"LINESTRING (79.888216 6.9359504, 79.8879949 6.9360315, 79.8876164 6.9361891)",
"[590324565, 201237421]",C T B Road,tertiary,40,False,True,204.019,,,"LINESTRING (79.888216 6.9359504, 79.8879657 6.9354257, 79.887848 6.93533, 79.8876125 6.9352429, 79.8874759 6.9352053, 79.8873361 6.9351736, 79.8867618 6.9351988)",
376590620,,residential,30,False,True,71.324,,,"LINESTRING (79.8876164 6.9361891, 79.8879949 6.9360315, 79.888216 6.9359504)",
50739964,Vihara Mawatha,tertiary,40,False,False,25.082,2,,"LINESTRING (79.8928209 6.9340446, 79.8925956 6.9340739)",
50739964,Vihara Mawatha,tertiary,40,False,True,108.95,2,,"LINESTRING (79.8928209 6.9340446, 79.8937945 6.9338835)",
388994648,,residential,30,False,False,126.574,,,"LINESTRING (79.8928209 6.9340446, 79.8928331 6.9345035, 79.8928579 6.9351823)",
50739964,Vihara Mawatha,tertiary,40,False,False,8.716,2,,"LINESTRING (79.8904793 6.9342177, 79.8904015 6.9342043)",
50739964,Vihara Mawatha,tertiary,40,False,True,74.622,2,,"LINESTRING (79.8904793 6.9342177, 79.8911552 6.934231)",
199146903,Gnanasiri Mawatha,residential,40,False,False,109.69000000000001,,,"LINESTRING (79.8904793 6.9342177, 79.8904567 6.9344625, 79.8903787 6.934834, 79.8902775 6.9351809)",
50739970,Nagahamulla Road,tertiary,40,False,False,26.442,,,"LINESTRING (79.8928579 6.9351823, 79.8926199 6.9352093)",
50739970,Nagahamulla Road,tertiary,40,False,True,96.00399999999999,,,"LINESTRING (79.8928579 6.9351823, 79.8934776 6.9351583, 79.8937266 6.9351752)",
388994648,,residential,30,False,True,126.574,,,"LINESTRING (79.8928579 6.9351823, 79.8928331 6.9345035, 79.8928209 6.9340446)",
50739970,Nagahamulla Road,tertiary,40,False,False,8.597,,,"LINESTRING (79.8903549 6.9351895, 79.8902775 6.9351809)",
228885214,Pansalhena 1st Lane,unclassified,40,False,True,48.165,1,,"LINESTRING (79.8903549 6.9351895, 79.8903085 6.9356202)",
50739970,Nagahamulla Road,tertiary,40,False,True,162.69,,,"LINESTRING (79.8903549 6.9351895, 79.8904927 6.9351935, 79.8906803 6.9351514, 79.8908012 6.9351469, 79.8913295 6.9352619, 79.8914516 6.9352734, 79.8918102 6.9352526)",
34698618,Wijaya Road,tertiary,40,False,False,50.434,,,"LINESTRING (79.8916182 6.9284545, 79.8911683 6.9285336)",
34698618,Wijaya Road,tertiary,40,False,True,17.218,,,"LINESTRING (79.8916182 6.9284545, 79.8917663 6.9284059)",
48730442,Ranasinghe Road,residential,30,False,False,81.778,,,"LINESTRING (79.8936742 6.9298137, 79.8937106 6.9298794, 79.8941656 6.9302261, 79.8942055 6.9303081)",
48730442,Ranasinghe Road,residential,30,False,True,46.326,,,"LINESTRING (79.8936742 6.9298137, 79.8935543 6.9295841, 79.8935229 6.9294292)",
437058272,,residential,,False,False,89.754,,,"LINESTRING (79.8936742 6.9298137, 79.8938343 6.9297061, 79.8939829 6.9291088)",
437058272,,residential,,False,True,89.754,,,"LINESTRING (79.8939829 6.9291088, 79.8938343 6.9297061, 79.8936742 6.9298137)",
437058273,,residential,,False,False,20.768,,,"LINESTRING (79.8935229 6.9294292, 79.8933671 6.9295339)",
48730442,Ranasinghe Road,residential,30,False,False,46.326,,,"LINESTRING (79.8935229 6.9294292, 79.8935543 6.9295841, 79.8936742 6.9298137)",
48730442,Ranasinghe Road,residential,30,False,True,90.99000000000001,,,"LINESTRING (79.8935229 6.9294292, 79.8934528 6.9291105, 79.8934944 6.9288141, 79.8934876 6.9286214)",
437058273,,residential,,False,False,35.162,,,"LINESTRING (79.8933671 6.9295339, 79.893176 6.9292809)",
437058273,,residential,,False,True,20.768,,,"LINESTRING (79.8933671 6.9295339, 79.8935229 6.9294292)",
572259966,,living_street,,False,True,53.817,,,"LINESTRING (79.8933671 6.9295339, 79.8929415 6.92977)",
437058273,,residential,,False,True,35.162,,,"LINESTRING (79.893176 6.9292809, 79.8933671 6.9295339)",
34698618,Wijaya Road,tertiary,40,False,False,37.77,,,"LINESTRING (79.8922171 6.9281914, 79.8919204 6.9283606)",
437058274,,residential,,False,False,41.553,,,"LINESTRING (79.8922171 6.9281914, 79.8924078 6.9285136)",
34698618,Wijaya Road,tertiary,40,False,False,17.74,,,"LINESTRING (79.8919204 6.9283606, 79.8917663 6.9284059)",
34698618,Wijaya Road,tertiary,40,False,True,37.77,,,"LINESTRING (79.8919204 6.9283606, 79.8922171 6.9281914)",
437058275,,residential,,False,False,71.797,,,"LINESTRING (79.8919204 6.9283606, 79.8919974 6.9287539, 79.8920328 6.9289964)",
437058275,,residential,,False,True,71.797,,,"LINESTRING (79.8920328 6.9289964, 79.8919974 6.9287539, 79.8919204 6.9283606)",
437058285,,residential,,False,False,51.742,,,"LINESTRING (79.8941588 6.9319202, 79.8944749 6.9322638)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,False,85.875,2,B231,"LINESTRING (79.8941588 6.9319202, 79.8938936 6.9322463, 79.8937975 6.9324011, 79.8937218 6.9325551)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,True,26.743,2,B231,"LINESTRING (79.8941588 6.9319202, 79.8942961 6.9317448, 79.8943062 6.9317294)",
437058285,,residential,,False,True,51.742,,,"LINESTRING (79.8944749 6.9322638, 79.8941588 6.9319202)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,False,82.42699999999999,2,B231,"LINESTRING (79.8946314 6.9310671, 79.8946074 6.9311578, 79.8944691 6.9314804, 79.8943062 6.9317294)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,True,41.158,2,B231,"LINESTRING (79.8946314 6.9310671, 79.8946858 6.9308607, 79.8947265 6.9307092)",
508751888,,living_street,,False,True,61.458,,,"LINESTRING (79.8946314 6.9310671, 79.8943772 6.9309833, 79.8942572 6.9312442)",
508751888,,living_street,,False,False,61.458,,,"LINESTRING (79.8942572 6.9312442, 79.8943772 6.9309833, 79.8946314 6.9310671)",
572264205,Kappettipola Mawatha,tertiary,40,False,False,17.323,,,"LINESTRING (79.8925226 6.9306729, 79.8923874 6.930752)",
572264205,Kappettipola Mawatha,tertiary,40,False,True,45.954,,,"LINESTRING (79.8925226 6.9306729, 79.8929388 6.930663)",
511900657,,living_street,,False,True,132.064,,,"LINESTRING (79.8925226 6.9306729, 79.8924118 6.9299309, 79.8924574 6.929843, 79.8927657 6.9296979)",
572248534,,living_street,,False,False,31.378,,,"LINESTRING (79.8938331 6.9316699, 79.8940153 6.9314533)",
572248534,,living_street,,False,True,8.01,,,"LINESTRING (79.8940618 6.931398, 79.8940153 6.9314533)",
572248534,,living_street,,False,False,8.01,,,"LINESTRING (79.8940153 6.9314533, 79.8940618 6.931398)",
572248534,,living_street,,False,True,31.378,,,"LINESTRING (79.8940153 6.9314533, 79.8938331 6.9316699)",
572248535,,living_street,,False,False,44.547,,,"LINESTRING (79.8940153 6.9314533, 79.8941633 6.9316141, 79.8943062 6.9317294)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,False,26.743,2,B231,"LINESTRING (79.8943062 6.9317294, 79.8942961 6.9317448, 79.8941588 6.9319202)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,True,82.42699999999999,2,B231,"LINESTRING (79.8943062 6.9317294, 79.8944691 6.9314804, 79.8946074 6.9311578, 79.8946314 6.9310671)",
572248535,,living_street,,False,True,44.547,,,"LINESTRING (79.8943062 6.9317294, 79.8941633 6.9316141, 79.8940153 6.9314533)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,False,41.158,2,B231,"LINESTRING (79.8947265 6.9307092, 79.8946858 6.9308607, 79.8946314 6.9310671)",
572252992,,living_street,,False,False,47.0,,,"LINESTRING (79.8927786 6.9312198, 79.8923596 6.9311446)",
572252992,,living_street,,False,True,47.0,,,"LINESTRING (79.8923596 6.9311446, 79.8927786 6.9312198)",
34698622,,tertiary,40,False,False,44.229,,,"LINESTRING (79.8923596 6.9311446, 79.8924055 6.9308815, 79.8923874 6.930752)",
34698622,,tertiary,40,False,True,153.65,,,"LINESTRING (79.8923596 6.9311446, 79.8922858 6.9315244, 79.8922102 6.9317771, 79.8920894 6.9324986)",
572259959,,living_street,,False,False,81.945,,,"LINESTRING (79.8887132 6.9348076, 79.8889852 6.9348982, 79.8890072 6.9348864, 79.8891788 6.9344945)",
50739970,Nagahamulla Road,tertiary,40,False,True,117.284,,,"LINESTRING (79.8891788 6.9344945, 79.8900723 6.9350653)",
50739970,Nagahamulla Road,tertiary,40,False,False,90.369,,,"LINESTRING (79.8891788 6.9344945, 79.8885442 6.9341019, 79.8884989 6.9340477)",
572259959,,living_street,,False,True,81.945,,,"LINESTRING (79.8891788 6.9344945, 79.8890072 6.9348864, 79.8889852 6.9348982, 79.8887132 6.9348076)",
572259960,,living_street,,False,False,89.371,,,"LINESTRING (79.8882798 6.9347947, 79.8883998 6.9341405, 79.8884471 6.9340751, 79.8884989 6.9340477)",
50739970,Nagahamulla Road,tertiary,40,False,False,44.412,,,"LINESTRING (79.8884989 6.9340477, 79.8884626 6.9340042, 79.8884513 6.9339141, 79.8884918 6.9336652)",
50739970,Nagahamulla Road,tertiary,40,False,True,90.369,,,"LINESTRING (79.8884989 6.9340477, 79.8885442 6.9341019, 79.8891788 6.9344945)",
572259960,,living_street,,False,True,89.371,,,"LINESTRING (79.8884989 6.9340477, 79.8884471 6.9340751, 79.8883998 6.9341405, 79.8882798 6.9347947)",
572259961,,living_street,,False,False,32.703,,,"LINESTRING (79.8901554 6.934783, 79.8900723 6.9350653)",
50739970,Nagahamulla Road,tertiary,40,False,False,117.284,,,"LINESTRING (79.8900723 6.9350653, 79.8891788 6.9344945)",
50739970,Nagahamulla Road,tertiary,40,False,True,26.044,,,"LINESTRING (79.8900723 6.9350653, 79.8902775 6.9351809)",
572259961,,living_street,,False,True,32.703,,,"LINESTRING (79.8900723 6.9350653, 79.8901554 6.934783)",
572259962,,living_street,,False,False,130.55,,,"LINESTRING (79.8912892 6.9315206, 79.8912537 6.9319952, 79.8912723 6.9320204, 79.8914325 6.9320184, 79.8914622 6.9320423, 79.8914183 6.9325102)",
34698616,Kolonnawa Road,secondary,50,False,False,88.293,2,B96,"LINESTRING (79.8914183 6.9325102, 79.8912665 6.9325376, 79.8908958 6.9326565, 79.8906398 6.9326598)",
34698616,Kolonnawa Road,secondary,50,False,True,74.583,2,B96,"LINESTRING (79.8914183 6.9325102, 79.8916397 6.9324703, 79.8918094 6.9324775, 79.8920894 6.9324986)",
572259962,,living_street,,False,True,130.55,,,"LINESTRING (79.8914183 6.9325102, 79.8914622 6.9320423, 79.8914325 6.9320184, 79.8912723 6.9320204, 79.8912537 6.9319952, 79.8912892 6.9315206)",
572259963,,living_street,,False,False,44.251,,,"LINESTRING (79.8918989 6.9309995, 79.891962 6.9306065)",
572259963,,living_street,,False,True,44.251,,,"LINESTRING (79.891962 6.9306065, 79.8918989 6.9309995)",
572264205,Kappettipola Mawatha,tertiary,40,False,False,50.92,,,"LINESTRING (79.891962 6.9306065, 79.891655 6.9302647)",
572264205,Kappettipola Mawatha,tertiary,40,False,True,51.167,,,"LINESTRING (79.891962 6.9306065, 79.8920972 6.9306997, 79.8923088 6.9307156, 79.8923874 6.930752)",
572259964,,living_street,,False,False,50.161,,,"LINESTRING (79.8927235 6.930077, 79.8928792 6.9305008)",
572259964,,living_street,,False,True,19.198,,,"LINESTRING (79.8929388 6.930663, 79.8928792 6.9305008)",
572264205,Kappettipola Mawatha,tertiary,40,False,False,45.954,,,"LINESTRING (79.8929388 6.930663, 79.8925226 6.9306729)",
572264205,Kappettipola Mawatha,tertiary,40,False,True,62.916999999999994,,,"LINESTRING (79.8929388 6.930663, 79.8931514 6.9306497, 79.8933073 6.9306024, 79.8934787 6.9305123)",
572259964,,living_street,,False,False,19.198,,,"LINESTRING (79.8928792 6.9305008, 79.8929388 6.930663)",
572259964,,living_street,,False,True,50.161,,,"LINESTRING (79.8928792 6.9305008, 79.8927235 6.930077)",
572259965,,living_street,,False,False,84.378,,,"LINESTRING (79.8928792 6.9305008, 79.8933098 6.930347, 79.8934213 6.9303286, 79.8934787 6.9305123)",
572259965,,living_street,,False,True,84.37800000000001,,,"LINESTRING (79.8934787 6.9305123, 79.8934213 6.9303286, 79.8933098 6.930347, 79.8928792 6.9305008)",
572264205,Kappettipola Mawatha,tertiary,40,False,False,62.917,,,"LINESTRING (79.8934787 6.9305123, 79.8933073 6.9306024, 79.8931514 6.9306497, 79.8929388 6.930663)",
572264205,Kappettipola Mawatha,tertiary,40,False,True,83.551,,,"LINESTRING (79.8934787 6.9305123, 79.8940071 6.9303865, 79.8942055 6.9303081)",
572259966,,living_street,,False,False,53.817,,,"LINESTRING (79.8929415 6.92977, 79.8933671 6.9295339)",
511900657,,living_street,,False,False,132.064,,,"LINESTRING (79.8927657 6.9296979, 79.8924574 6.929843, 79.8924118 6.9299309, 79.8925226 6.9306729)",
572259967,,living_street,,False,False,50.403999999999996,,,"LINESTRING (79.8923033 6.9290542, 79.8925057 6.9289177, 79.8925245 6.9288931, 79.8925292 6.9288565, 79.8924918 6.9287188)",
437058274,,residential,,False,False,55.976000000000006,,,"LINESTRING (79.8924918 6.9287188, 79.8925536 6.9287316, 79.8926572 6.928724, 79.892731 6.9287353, 79.8927806 6.9287886, 79.8928128 6.9288805, 79.8927887 6.928971)",
437058274,,residential,,False,True,24.879,,,"LINESTRING (79.8924918 6.9287188, 79.8924625 6.9286814, 79.8924078 6.9285136)",
572259967,,living_street,,False,True,50.403999999999996,,,"LINESTRING (79.8924918 6.9287188, 79.8925292 6.9288565, 79.8925245 6.9288931, 79.8925057 6.9289177, 79.8923033 6.9290542)",
48730442,Ranasinghe Road,residential,30,False,False,232.975,,,"LINESTRING (79.8942055 6.9303081, 79.8942018 6.9304413, 79.8941612 6.9305383, 79.893936 6.9309718, 79.8936797 6.9313685, 79.8936298 6.9315376, 79.8936026 6.9320039, 79.8936521 6.9322537)",
48730442,Ranasinghe Road,residential,30,False,True,81.77799999999999,,,"LINESTRING (79.8942055 6.9303081, 79.8941656 6.9302261, 79.8937106 6.9298794, 79.8936742 6.9298137)",
572264205,Kappettipola Mawatha,tertiary,40,False,False,83.551,,,"LINESTRING (79.8942055 6.9303081, 79.8940071 6.9303865, 79.8934787 6.9305123)",
572264212,,living_street,,False,False,41.83,,,"LINESTRING (79.8909626 6.9370283, 79.8906461 6.9368214)",
228885214,Pansalhena 1st Lane,unclassified,40,False,False,13.574,1,,"LINESTRING (79.8906461 6.9368214, 79.8906865 6.9367061)",
572264212,,living_street,,False,True,41.83,,,"LINESTRING (79.8906461 6.9368214, 79.8909626 6.9370283)",
624353934,,living_street,,False,False,82.865,,,"LINESTRING (79.8938714 6.934433, 79.8938411 6.9345465, 79.8938388 6.9351743)",
50739970,Nagahamulla Road,tertiary,40,False,False,12.385,,,"LINESTRING (79.8938388 6.9351743, 79.8937266 6.9351752)",
50739970,Nagahamulla Road,tertiary,40,False,True,82.579,,,"LINESTRING (79.8938388 6.9351743, 79.8945869 6.935168)",
624353934,,living_street,,False,True,82.865,,,"LINESTRING (79.8938388 6.9351743, 79.8938411 6.9345465, 79.8938714 6.934433)",
679821248,,residential,,False,True,91.771,,,"LINESTRING (79.8942503 6.9287698, 79.8942312 6.9286895, 79.8941801 6.9286726, 79.8934876 6.9286214)",
437058274,,residential,,False,True,41.553,,,"LINESTRING (79.8924078 6.9285136, 79.8922171 6.9281914)",
437058274,,residential,,False,False,24.879,,,"LINESTRING (79.8924078 6.9285136, 79.8924625 6.9286814, 79.8924918 6.9287188)",
1111257580,,residential,,False,True,93.98,,,"LINESTRING (79.8924078 6.9285136, 79.8928953 6.9283067, 79.8929456 6.9283007, 79.8929798 6.9283166, 79.8931146 6.928505)",
1111257580,,residential,,False,False,93.98,,,"LINESTRING (79.8931146 6.928505, 79.8929798 6.9283166, 79.8929456 6.9283007, 79.8928953 6.9283067, 79.8924078 6.9285136)",
437058274,,residential,,False,True,55.976000000000006,,,"LINESTRING (79.8927887 6.928971, 79.8928128 6.9288805, 79.8927806 6.9287886, 79.892731 6.9287353, 79.8926572 6.928724, 79.8925536 6.9287316, 79.8924918 6.9287188)",
