osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry,width
1016062409,,,,residential,,,False,False,121.12299999999999,"LINESTRING (79.9265018 6.8485107, 79.9267555 6.8483793, 79.9272993 6.8480591, 79.9274335 6.8479419)",
1016062409,,,,residential,,,False,True,58.331,"LINESTRING (79.9265018 6.8485107, 79.926266 6.8486596, 79.9260458 6.8487748)",
139507134,,,,residential,30,,False,False,181.745,"LINESTRING (79.9295205 6.8491781, 79.9295162 6.8486689, 79.9293338 6.8485903, 79.9292801 6.8485437, 79.9292761 6.8485078, 79.929315 6.8483214, 79.9294998 6.847986, 79.9295202 6.8477386)",
494228262,,,,living_street,,,False,False,79.064,"LINESTRING (79.9297847 6.848563, 79.929991 6.8478821)",
28485290,,,Temple Road,tertiary,40,,False,True,36.715,"LINESTRING (79.929991 6.8478821, 79.9296734 6.8477842)",
494228262,,,,living_street,,,False,True,79.064,"LINESTRING (79.929991 6.8478821, 79.9297847 6.848563)",
28485290,,,Temple Road,tertiary,40,,False,False,35.32,"LINESTRING (79.929991 6.8478821, 79.9301564 6.847931, 79.9302952 6.8479801)",
345510960,,B94,Maharagama-Dehiwala Road,primary,60,,False,False,75.87,"LINESTRING (79.926129 6.845607, 79.9260395 6.8449305)",
345510960,,B94,Maharagama-Dehiwala Road,primary,60,,False,True,34.843,"LINESTRING (79.926129 6.845607, 79.9261729 6.8459173)",
494228264,,,,living_street,,,False,False,124.36999999999999,"LINESTRING (79.926129 6.845607, 79.9271572 6.8455753, 79.9272548 6.8455687)",
48675110,,,Library Road,residential,30,,False,False,192.03699999999998,"LINESTRING (79.9272548 6.8455687, 79.9270945 6.8449308, 79.9270459 6.8448813, 79.9260395 6.8449305)",
48675110,,,Library Road,residential,30,,False,True,112.593,"LINESTRING (79.9272548 6.8455687, 79.92737 6.8459174, 79.9276378 6.8465057)",
494228264,,,,living_street,,,False,True,124.36999999999999,"LINESTRING (79.9272548 6.8455687, 79.9271572 6.8455753, 79.926129 6.845607)",
494228672,,,,living_street,,,False,False,82.721,"LINESTRING (79.9240315 6.8512565, 79.9234526 6.8507842)",
494228672,,,,living_street,,,False,True,82.721,"LINESTRING (79.9234526 6.8507842, 79.9240315 6.8512565)",
1016062409,,,,residential,,,False,False,65.51,"LINESTRING (79.9234526 6.8507842, 79.9238902 6.8503863)",
1016062409,,,,residential,,,False,True,50.958,"LINESTRING (79.9234526 6.8507842, 79.9231121 6.8510936)",
54033362,,,,residential,30,,False,False,11.828,"LINESTRING (79.9297846 6.8431333, 79.9296777 6.8431262)",
54033362,,,,residential,30,,False,True,6.045,"LINESTRING (79.9297846 6.8431333, 79.9298384 6.8431434)",
30091824,,,Mahamegawatte Road,residential,30,,False,False,14.528,"LINESTRING (79.9295658 6.8437185, 79.9295126 6.843599)",
580590644,,,,residential,,,False,False,70.676,"LINESTRING (79.9295658 6.8437185, 79.9298384 6.8431434)",
30091824,,,Mahamegawatte Road,residential,30,,False,True,166.053,"LINESTRING (79.9295658 6.8437185, 79.9297166 6.8440573, 79.9298773 6.8448228, 79.9299152 6.8451617)",
54033362,,,,residential,30,,False,False,6.045,"LINESTRING (79.9298384 6.8431434, 79.9297846 6.8431333)",
54033362,,,,residential,30,,False,True,129.906,"LINESTRING (79.9298384 6.8431434, 79.9310149 6.843162)",
580590644,,,,residential,,,False,True,70.676,"LINESTRING (79.9298384 6.8431434, 79.9295658 6.8437185)",
581082384,,,,residential,,,False,True,76.845,"LINESTRING (79.9299748 6.8471643, 79.9297428 6.8475757, 79.9296734 6.8477842)",
28485290,,,Temple Road,tertiary,40,,False,False,36.715,"LINESTRING (79.9296734 6.8477842, 79.929991 6.8478821)",
28485290,,,Temple Road,tertiary,40,,False,True,17.657,"LINESTRING (79.9296734 6.8477842, 79.9295202 6.8477386)",
581082384,,,,residential,,,False,False,76.845,"LINESTRING (79.9296734 6.8477842, 79.9297428 6.8475757, 79.9299748 6.8471643)",
581082387,,,,residential,,,False,True,73.567,"LINESTRING (79.9290682 6.8482521, 79.9293849 6.84767)",
28485290,,,Temple Road,tertiary,40,,False,False,16.772,"LINESTRING (79.9293849 6.84767, 79.9295202 6.8477386)",
28485290,,,Temple Road,tertiary,40,,False,True,44.796,"LINESTRING (79.9293849 6.84767, 79.9290217 6.8474904)",
581082387,,,,residential,,,False,False,73.567,"LINESTRING (79.9293849 6.84767, 79.9290682 6.8482521)",
581082390,,,,residential,,,False,True,43.806,"LINESTRING (79.9288537 6.8478473, 79.9290217 6.8474904)",
28485290,,,Temple Road,tertiary,40,,False,False,44.796,"LINESTRING (79.9290217 6.8474904, 79.9293849 6.84767)",
581082390,,,,residential,,,False,False,43.806,"LINESTRING (79.9290217 6.8474904, 79.9288537 6.8478473)",
28485290,,,Temple Road,tertiary,40,,False,True,85.9,"LINESTRING (79.9290217 6.8474904, 79.9286565 6.8472724, 79.9283752 6.8470624)",
581082412,,,,residential,,,False,True,61.407,"LINESTRING (79.9301773 6.8485198, 79.9302952 6.8479801)",
581082412,,,,residential,,,False,False,61.407,"LINESTRING (79.9302952 6.8479801, 79.9301773 6.8485198)",
28485290,,,Temple Road,tertiary,40,,False,False,82.979,"LINESTRING (79.9302952 6.8479801, 79.9305927 6.8480438, 79.9310285 6.8481437)",
28485290,,,Temple Road,tertiary,40,,False,True,35.32,"LINESTRING (79.9302952 6.8479801, 79.9301564 6.847931, 79.929991 6.8478821)",
581225499,,,,residential,,,False,False,54.881,"LINESTRING (79.9282655 6.8486068, 79.9278553 6.8488856)",
22364299,1,B504,Pamunuwa Road,secondary,40,,False,False,114.11699999999999,"LINESTRING (79.9282655 6.8486068, 79.9280034 6.8483666, 79.9274623 6.8479627)",
22364299,1,B504,Pamunuwa Road,secondary,40,,False,True,91.412,"LINESTRING (79.9282655 6.8486068, 79.9284993 6.8488021, 79.9287115 6.8489823, 79.9288981 6.8491372)",
581426732,,,,living_street,,,False,True,46.539,"LINESTRING (79.9222366 6.8437688, 79.9221334 6.8441746)",
48859919,,AA004,High Level Road,trunk,50,,False,False,187.211,"LINESTRING (79.9257199 6.8478543, 79.9248562 6.8486058, 79.9244796 6.8490001)",
48859919,,AA004,High Level Road,trunk,50,,False,True,95.96300000000001,"LINESTRING (79.9257199 6.8478543, 79.9257726 6.8478076, 79.9260011 6.8476223, 79.9262676 6.8474062, 79.9263968 6.8473134)",
967529967,,,,trunk_link,,,True,False,48.593,"LINESTRING (79.9257199 6.8478543, 79.9256705 6.8479819, 79.9257101 6.8480471, 79.9257745 6.8481456, 79.9258735 6.8481872)",
494228259,,,,residential,,,False,False,77.175,"LINESTRING (79.9259111 6.8510674, 79.9253936 6.851534)",
"[160293176, 637093305]",,AA004,Old Road,trunk,"['60', '50']",,True,False,61.986999999999995,"LINESTRING (79.9298976 6.8453641, 79.9300863 6.8451946, 79.9302846 6.8449619)",
637096891,,,,trunk_link,,,True,False,23.124000000000002,"LINESTRING (79.9298976 6.8453641, 79.9299044 6.8453237, 79.9299048 6.8453031, 79.9298999 6.8452768, 79.9298905 6.8452597, 79.9298766 6.8452462, 79.9298546 6.8452339, 79.929834 6.8452274, 79.9297996 6.8452239)",
48859919,,AA004,High Level Road,trunk,50,,False,True,14.516,"LINESTRING (79.9297996 6.8452239, 79.9299152 6.8451617)",
48859919,,AA004,High Level Road,trunk,50,,False,False,105.649,"LINESTRING (79.9297996 6.8452239, 79.9296039 6.8453346, 79.9294712 6.8454097, 79.9289744 6.8457049)",
48675107,,,Vidyakara Mawtha,residential,30,,False,True,165.654,"LINESTRING (79.9234958 6.8443312, 79.9230938 6.8457665)",
156131760,,,,residential,30,,False,True,57.932,"LINESTRING (79.9234958 6.8443312, 79.922983 6.8442207)",
48675107,,,Vidyakara Mawtha,residential,30,,False,False,104.14699999999999,"LINESTRING (79.9234958 6.8443312, 79.9235444 6.8442101, 79.9236413 6.8440619, 79.9240833 6.8436105)",
637097365,,,,residential,30,,False,False,53.932,"LINESTRING (79.9231251 6.8436961, 79.9232393 6.8435599, 79.9233647 6.8432784)",
54031101,,,Damba Hena Road,residential,30,,False,False,6.171,"LINESTRING (79.9297444 6.8497165, 79.9297926 6.8497446)",
684179427,,,,residential,,,False,True,47.701,"LINESTRING (79.9297444 6.8497165, 79.9297386 6.849656, 79.9297444 6.8495908, 79.9298112 6.8495646, 79.9298598 6.8495928, 79.9298558 6.8496732, 79.9297926 6.8497446)",
54031101,,,Damba Hena Road,residential,30,,False,True,115.938,"LINESTRING (79.9297444 6.8497165, 79.92949 6.8495947, 79.9292071 6.8492912, 79.929024 6.8491669, 79.9288981 6.8491372)",
345510960,,B94,Maharagama-Dehiwala Road,primary,60,,False,True,15.642,"LINESTRING (79.9257745 6.8444719, 79.9258883 6.8445557)",
345510960,,B94,Maharagama-Dehiwala Road,primary,60,,False,False,128.531,"LINESTRING (79.9257745 6.8444719, 79.9257488 6.844453, 79.9255754 6.8443524, 79.9250129 6.8440404, 79.9247537 6.8439179)",
345510960,,B94,Maharagama-Dehiwala Road,primary,60,,False,False,15.642,"LINESTRING (79.9258883 6.8445557, 79.9257745 6.8444719)",
345510960,,B94,Maharagama-Dehiwala Road,primary,60,,False,True,20.395,"LINESTRING (79.9258883 6.8445557, 79.9259095 6.8445713, 79.9259861 6.8447089)",
694363353,,B367,Piliyandala-Maharagama Road,secondary,50,,True,False,37.682,"LINESTRING (79.9258883 6.8445557, 79.9259394 6.8444679, 79.9259562 6.8443793, 79.9259088 6.8442397)",
22362995,2,B367,Piliyandala-Maharagama Road,secondary,50,,False,False,83.482,"LINESTRING (79.9259088 6.8442397, 79.9258961 6.8442062, 79.9258901 6.8441794, 79.9258729 6.844084, 79.9258576 6.8439619, 79.9258542 6.8438294, 79.9258595 6.8436495, 79.9258747 6.8434952)",
694363352,,B367,Piliyandala-Maharagama Road,secondary,50,,True,False,29.912999999999997,"LINESTRING (79.9259088 6.8442397, 79.9258932 6.8442868, 79.9257745 6.8444719)",
708992280,,,BOC Lane,residential,,,False,True,144.716,"LINESTRING (79.9274804 6.8451004, 79.927958 6.8463124)",
48859919,,AA004,High Level Road,trunk,50,,False,True,130.977,"LINESTRING (79.927958 6.8463124, 79.9289744 6.8457049)",
708992280,,,BOC Lane,residential,,,False,False,144.716,"LINESTRING (79.927958 6.8463124, 79.9274804 6.8451004)",
48859919,,AA004,High Level Road,trunk,50,,False,False,41.377,"LINESTRING (79.927958 6.8463124, 79.9276966 6.8464678, 79.9276378 6.8465057)",
581225499,,,,residential,,,False,True,54.881,"LINESTRING (79.9278553 6.8488856, 79.9282655 6.8486068)",
796735349,,,,residential,,,False,True,175.496,"LINESTRING (79.9280673 6.8445247, 79.9286056 6.8447981, 79.9288067 6.8452894, 79.9289744 6.8457049)",
259787604,,AA004,Old Road,trunk,50,,True,False,136.934,"LINESTRING (79.9258735 6.8481872, 79.9266673 6.8476544, 79.9267365 6.847608, 79.9269037 6.8475015)",
22364299,1,B504,Pamunuwa Road,secondary,40,,False,True,3.932,"LINESTRING (79.9274335 6.8479419, 79.9274623 6.8479627)",
22364299,1,B504,Pamunuwa Road,secondary,40,,False,False,76.304,"LINESTRING (79.9274335 6.8479419, 79.927381 6.8479041, 79.9269037 6.8475015)",
1016062409,,,,residential,,,False,True,121.12299999999999,"LINESTRING (79.9274335 6.8479419, 79.9272993 6.8480591, 79.9267555 6.8483793, 79.9265018 6.8485107)",
1040123893,2,B94,Maharagama-Dehiwala Road,primary,60,,True,False,9.95,"LINESTRING (79.9265142 6.8469204, 79.9264478 6.8468599)",
48859919,,AA004,High Level Road,trunk,50,,False,True,26.203,"LINESTRING (79.926654 6.8471317, 79.9268538 6.8470045)",
48859919,,AA004,High Level Road,trunk,50,,False,False,14.427,"LINESTRING (79.926654 6.8471317, 79.9265804 6.8471835, 79.9265478 6.8472073)",
1040123893,2,B94,Maharagama-Dehiwala Road,primary,60,,True,False,28.171,"LINESTRING (79.926654 6.8471317, 79.9266135 6.8470817, 79.9265826 6.8470343, 79.9265554 6.8469837, 79.9265142 6.8469204)",
1040123894,2,B94,Maharagama-Dehiwala Road,primary,60,,True,False,29.507,"LINESTRING (79.9264611 6.8469564, 79.9265197 6.8471365, 79.9265478 6.8472073)",
1052934893,,,,trunk_link,,,True,False,40.544,"LINESTRING (79.9264611 6.8469564, 79.9264491 6.8470398, 79.9264249 6.8472435, 79.9263968 6.8473134)",
48859919,,AA004,High Level Road,trunk,50,,False,False,20.423,"LINESTRING (79.9265478 6.8472073, 79.9263968 6.8473134)",
48859919,,AA004,High Level Road,trunk,50,,False,True,14.427,"LINESTRING (79.9265478 6.8472073, 79.9265804 6.8471835, 79.926654 6.8471317)",
48859919,,AA004,High Level Road,trunk,50,,False,True,20.423,"LINESTRING (79.9263968 6.8473134, 79.9265478 6.8472073)",
48859919,,AA004,High Level Road,trunk,50,,False,False,95.96300000000001,"LINESTRING (79.9263968 6.8473134, 79.9262676 6.8474062, 79.9260011 6.8476223, 79.9257726 6.8478076, 79.9257199 6.8478543)",
48859919,,AA004,High Level Road,trunk,50,,False,False,26.203,"LINESTRING (79.9268538 6.8470045, 79.926654 6.8471317)",
48859919,,AA004,High Level Road,trunk,50,,False,True,102.801,"LINESTRING (79.9268538 6.8470045, 79.9268651 6.8469973, 79.9275914 6.8465352, 79.9276378 6.8465057)",
1052934894,,,,trunk_link,,,True,False,39.04,"LINESTRING (79.9268538 6.8470045, 79.9267468 6.8469958, 79.9266656 6.8469825, 79.9265885 6.8469545, 79.9265142 6.8469204)",
1245200462,,,,residential,,,False,True,182.764,"LINESTRING (79.9273986 6.8509937, 79.9276433 6.8510264, 79.9276688 6.851019, 79.9276882 6.8509931, 79.9278894 6.8507035, 79.9279055 6.8506981, 79.927927 6.8506968, 79.9282689 6.8507727, 79.9288601 6.850906)",
