osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,tunnel,junction
43618311,,Weite Gasse,living_street,20,False,False,15.734000000000002,"LINESTRING (8.3080294 47.4729088, 8.3080073 47.4728633, 8.307954 47.4727769)",,8,,,
"[35275932, 43618311]",,Weite Gasse,living_street,20,False,True,14.666,"LINESTRING (8.3080294 47.4729088, 8.3080291 47.4729248, 8.3079793 47.4730357)",,"['4.7', '8']",,,
26326944,,Kirchplatz,living_street,,True,False,28.263,"LINESTRING (8.3083893 47.4728358, 8.3082944 47.4728519, 8.3082395 47.4728662, 8.308108 47.4728933, 8.3080294 47.4729088)",,,,,
"[23295514, 19205859, 43662710, 404249903]",,Kanalstrasse,residential,20,False,True,56.257,"LINESTRING (8.3115225 47.4725532, 8.3113769 47.4726168, 8.3112557 47.4727056, 8.3111902 47.4727417, 8.3111383 47.472768, 8.3110813 47.4727764, 8.3109917 47.4727853, 8.3109069 47.4727695, 8.3108971 47.4727677)",,,,building_passage,
27582734,,Kanalstrasse,residential,30,False,False,80.29100000000001,"LINESTRING (8.3115225 47.4725532, 8.3115708 47.4726117, 8.3115821 47.4726299, 8.3115865 47.472649, 8.3115865 47.4726643, 8.3115771 47.4726808, 8.3115564 47.4726965, 8.311447 47.4727632, 8.3112991 47.4728551, 8.3111661 47.4729586, 8.3111308 47.4729921, 8.3111184 47.4730193, 8.3111196 47.4730409, 8.3111277 47.4730993, 8.3111413 47.4731379)",,,,,
35275931,,Kanalstrasse,residential,30,False,False,276.591,"LINESTRING (8.3115225 47.4725532, 8.3114506 47.4724553, 8.3113949 47.4723767, 8.3113877 47.4723483, 8.3113862 47.4722567, 8.3113973 47.4721645, 8.3114485 47.4719243, 8.3115091 47.4717407, 8.3115627 47.4715352, 8.3116121 47.4713443, 8.3116128 47.4712548, 8.3116055 47.4711792, 8.3115655 47.4707914, 8.3115145 47.4705981, 8.3114793 47.4704572, 8.3114159 47.4703301, 8.3113152 47.4701236)",,,,,
23295396,,Sonnenbergstrasse,secondary,50,True,False,24.448000000000004,"LINESTRING (8.3109934 47.4737039, 8.3109505 47.4736919, 8.3109159 47.4736709, 8.3108934 47.4736434, 8.3108856 47.4736125, 8.3108932 47.4735815, 8.3109156 47.4735539, 8.3109501 47.4735329)",,,,,roundabout
"[125357492, 125357494]",2,Sonnenbergstrasse,secondary,50,False,True,97.46799999999999,"LINESTRING (8.3109934 47.4737039, 8.3109449 47.4737878, 8.310899 47.473869, 8.3108652 47.4740939, 8.3108452 47.4745672)",295,,,,
20006302,2,Schlösslistrasse,residential,50,False,False,17.359,"LINESTRING (8.3108452 47.4745672, 8.3110017 47.4745934, 8.3110679 47.4746082)",,,,,
"[125357492, 125357494]",2,Sonnenbergstrasse,secondary,50,False,False,97.468,"LINESTRING (8.3108452 47.4745672, 8.3108652 47.4740939, 8.310899 47.473869, 8.3109449 47.4737878, 8.3109934 47.4737039)",295,,,,
"[989208338, 30076051, 125357494]","['2', '3']",Sonnenbergstrasse,secondary,50,False,True,325.20700000000005,"LINESTRING (8.3108452 47.4745672, 8.3108487 47.4746041, 8.3108616 47.4747892, 8.310873 47.4748584, 8.3109571 47.475156, 8.3110106 47.4752809, 8.3110278 47.475312, 8.3110805 47.4754071, 8.3113082 47.4757488, 8.311586 47.4761595, 8.3120993 47.4769279, 8.3122611 47.477112, 8.3123981 47.477268)",295,,,,
16129289,,Mittlere Gasse,living_street,20,True,False,88.982,"LINESTRING (8.3076854 47.4727858, 8.3074233 47.4726042, 8.3071355 47.472449, 8.3070141 47.4723783, 8.3068124 47.4722469)",,,,,
"[24491524, 254165926]",,Obere Gasse,living_street,20,False,False,68.253,"LINESTRING (8.3076854 47.4727858, 8.3075861 47.4727739, 8.3074787 47.4727483, 8.3068643 47.4725311)",,,,,
254165925,,Mittlere Gasse,living_street,20,False,False,20.228,"LINESTRING (8.3076854 47.4727858, 8.3078721 47.4727829, 8.307954 47.4727769)",,,,,
24380897,2,Mellingerstrasse,secondary,50,True,False,3.646,"LINESTRING (8.3025518 47.4700803, 8.3026001 47.4700773)",279,,,,roundabout
"[25962684, 43618310]",,Burghaldenstrasse,residential,,False,False,153.34899999999996,"LINESTRING (8.3027159 47.4725478, 8.3027047 47.4725948, 8.3027034 47.4726271, 8.3027126 47.4726508, 8.30273 47.4726699, 8.3027534 47.4726874, 8.3027817 47.4727015, 8.3036985 47.4730284, 8.3037282 47.4730536, 8.3037502 47.4730853, 8.303755 47.4731145, 8.303731 47.4731682, 8.3036745 47.4732206, 8.3036247 47.4732582, 8.3035472 47.4732977, 8.3034596 47.4733456, 8.3034381 47.4733644, 8.3034241 47.4733849, 8.3034018 47.4734306)",,,,,
412995224,,Mansbergweg,residential,,False,True,36.595,"LINESTRING (8.3027159 47.4725478, 8.3028097 47.4724854, 8.3028823 47.4724426, 8.3030945 47.4723423)",,,,,
"[24491513, 24491514, 368618933]",,"['Mansbergweg', 'Schlossbergweg']",residential,,False,True,390.90599999999995,"LINESTRING (8.3030945 47.4723423, 8.3032923 47.4723198, 8.3041902 47.4722808, 8.3049209 47.4723272, 8.3051157 47.4722793, 8.3053027 47.4722797, 8.3054963 47.4722931, 8.3058377 47.4723167, 8.3060015 47.4721972, 8.3054508 47.471925, 8.3054629 47.4718769, 8.3056051 47.4716748, 8.3052483 47.4715451, 8.3051679 47.471498, 8.3051169 47.4714409, 8.3051974 47.4713267, 8.3052644 47.4712386, 8.3052814 47.47122, 8.3053434 47.4711414)",,,,,
33882352,,Mansbergweg,residential,,False,True,99.274,"LINESTRING (8.3030945 47.4723423, 8.303312 47.4724283, 8.3035826 47.4725206, 8.3039385 47.4726042, 8.3043156 47.4726686)",,,,,
412995224,,Mansbergweg,residential,,False,False,36.595,"LINESTRING (8.3030945 47.4723423, 8.3028823 47.4724426, 8.3028097 47.4724854, 8.3027159 47.4725478)",,,,,
