osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,junction,tunnel
24523748,,,Route de la Conversion,secondary,50,False,True,281.349,"LINESTRING (6.6874797 46.5054629, 6.687403 46.5055052, 6.6873079 46.5055391, 6.6867434 46.5056576, 6.6864091 46.5057035, 6.6859101 46.5057655, 6.6855457 46.5058, 6.6851772 46.5058275, 6.6846327 46.5058621, 6.684217 46.5059077, 6.6841058 46.5059262, 6.6839739 46.5059624, 6.6839112 46.5059838)",,,,
35605210,,,,secondary,50,True,False,18.031,"LINESTRING (6.6874797 46.5054629, 6.6874572 46.5054457, 6.6874434 46.5054245, 6.6874395 46.5054015, 6.687446 46.5053788, 6.6874621 46.5053585, 6.6874865 46.5053425, 6.6875167 46.5053323)",,,roundabout,
24519438,,,Chemin du Moulin,residential,30,False,False,74.681,"LINESTRING (6.6875572 46.5054797, 6.6875753 46.5055458, 6.6876142 46.5056083, 6.687686 46.5057402, 6.6876805 46.5058486, 6.687594 46.5061294)",,,,
35605210,,,,secondary,50,True,False,6.353000000000001,"LINESTRING (6.6875572 46.5054797, 6.6875295 46.5054787, 6.6875032 46.505473, 6.6874797 46.5054629)",,,roundabout,
"[550155170, 418399573, 25811259, 25811260, 431442719]",3,,Route de la Conversion,secondary,50,False,False,117.48299999999999,"LINESTRING (6.6875167 46.5053323, 6.6874959 46.5052986, 6.6874018 46.5051456, 6.6873277 46.5050591, 6.6870671 46.5048201, 6.6870405 46.504794, 6.686991 46.5047509, 6.6868056 46.5045895, 6.6867987 46.5045834, 6.6866612 46.5044616)",,,,yes
35605210,,,,secondary,50,True,False,11.533999999999999,"LINESTRING (6.6875167 46.5053323, 6.6875541 46.505329, 6.6875909 46.5053346, 6.6876227 46.5053485, 6.6876459 46.5053689)",,,roundabout,
35875507,,,Chemin de la Toffeyre,residential,30,False,False,103.16999999999999,"LINESTRING (6.6808801 46.5041362, 6.6808866 46.5042124, 6.6809 46.5044363, 6.680905 46.5045192, 6.6808667 46.5045507, 6.6803968 46.5049364)",,,,
"[24438785, 36270655]",,,Chemin de la Combe,residential,30,False,True,110.552,"LINESTRING (6.6833091 46.5041617, 6.683136 46.5040369, 6.6829299 46.5039421, 6.6828329 46.5038917, 6.6827366 46.5038275, 6.6826385 46.5037449, 6.6823408 46.5034387)",,,,
36817154,,,Chemin des Toises,residential,,False,False,102.28999999999999,"LINESTRING (6.6875278 46.504926, 6.6885395 46.5044942, 6.6886492 46.5044278)",,,,
36817367,,,,residential,,False,True,108.60300000000001,"LINESTRING (6.6928027 46.5005518, 6.6928333 46.5006832, 6.6929436 46.5009653, 6.6929944 46.5010365, 6.6930712 46.5012204, 6.6930316 46.501346, 6.6930602 46.501497)",,,,
"[24693253, 1214637215]","['2', '3']",9,Route de Lavaux,primary,50,False,True,129.631,"LINESTRING (6.6928027 46.5005518, 6.6926906 46.5005574, 6.6925288 46.5005656, 6.6921943 46.5005825, 6.6920526 46.5005984, 6.6917831 46.5006498, 6.6911541 46.5007882)",,,,
36817367,,,,residential,,False,False,108.60300000000001,"LINESTRING (6.6930602 46.501497, 6.6930316 46.501346, 6.6930712 46.5012204, 6.6929944 46.5010365, 6.6929436 46.5009653, 6.6928333 46.5006832, 6.6928027 46.5005518)",,,,
"[88967844, 24605364, 88967853, 112167102]",,,Rue du Voisinand,residential,50,False,"[False, True]",46.532,"LINESTRING (6.6870397 46.5041343, 6.6869879 46.5041803, 6.6868331 46.5043177, 6.6868233 46.5043268, 6.6867712 46.5043731, 6.6867554 46.5043873, 6.6866612 46.5044616)",,yes,,
"[37666435, 25836021]",,,"['Quai Vaudaire', 'Rue Friporte']",residential,,False,True,145.704,"LINESTRING (6.6896945 46.5009846, 6.6896816 46.5009728, 6.689615 46.5009111, 6.6888247 46.5013253, 6.6884498 46.5014755, 6.6883409 46.5015437, 6.6884516 46.5016552)",,,,
24438809,,,Rue du Lac,residential,,False,False,44.033,"LINESTRING (6.68753 46.5016963, 6.6875274 46.5020111, 6.6875996 46.5020753)",,,,
24438830,,,Chemin des Champs,residential,30,False,False,164.25300000000001,"LINESTRING (6.6866612 46.5044616, 6.6865724 46.5045439, 6.6862958 46.5048003, 6.6861571 46.5049184, 6.686072 46.5049909, 6.685435 46.5055544, 6.6852989 46.5055765)",,,,
"[24605364, 88967844, 88967853, 112167102]",,,Rue du Voisinand,residential,50,False,"[False, True]",46.532000000000004,"LINESTRING (6.6866612 46.5044616, 6.6867554 46.5043873, 6.6867712 46.5043731, 6.6868233 46.5043268, 6.6868331 46.5043177, 6.6869879 46.5041803, 6.6870397 46.5041343)",,yes,,
"[550155170, 418399573, 25811259, 25811260, 431442719]",3,,Route de la Conversion,secondary,50,False,True,117.483,"LINESTRING (6.6866612 46.5044616, 6.6867987 46.5045834, 6.6868056 46.5045895, 6.686991 46.5047509, 6.6870405 46.504794, 6.6870671 46.5048201, 6.6873277 46.5050591, 6.6874018 46.5051456, 6.6874959 46.5052986, 6.6875167 46.5053323)",,,,yes
819249713,3,,Route de la Conversion,secondary,50,False,False,40.312999999999995,"LINESTRING (6.6866612 46.5044616, 6.6865253 46.5043699, 6.68632 46.5042282, 6.6862859 46.5042073)",,,,
24438839,,,Chemin de la Combe,residential,30,False,True,38.915,"LINESTRING (6.6838299 46.5045475, 6.684092 46.5047311, 6.6841671 46.5048079)",,,,
117206522,,,Chemin de la Combe,residential,30,True,False,27.375,"LINESTRING (6.6838299 46.5045475, 6.683707 46.5044692, 6.6836471 46.5044401, 6.6835516 46.5043937)",,,,
24438831,,,Chemin de Burquenet,residential,30,False,True,152.816,"LINESTRING (6.6860567 46.5042675, 6.6857974 46.5042902, 6.6855353 46.5043132, 6.6853943 46.5043391, 6.6853283 46.5043603, 6.6852752 46.5043773, 6.6848383 46.5045684, 6.6843318 46.5047688, 6.684246 46.5047914)",,,,
117206352,,,Chemin de Burquenet,residential,30,True,False,18.859,"LINESTRING (6.6860567 46.5042675, 6.6861237 46.5042565, 6.6861706 46.5042456, 6.6862859 46.5042073)",,,,
919970692,,,Grand-Rue,living_street,,False,False,4.548,"LINESTRING (6.6859347 46.5022116, 6.6859935 46.5022057)",destination,,,
89339158,,,Rue du Port,living_street,,False,False,37.65,"LINESTRING (6.6859347 46.5022116, 6.68591 46.5020862, 6.6858588 46.5018771)",,,,
24438806,1,,Rue du Bourg,living_street,30,True,False,70.701,"LINESTRING (6.6861908 46.502808, 6.6861198 46.5026137, 6.686087 46.5025378, 6.6860303 46.5024351, 6.6859922 46.5023533, 6.686031 46.5023231, 6.6859935 46.5022057)",,,,
847292816,,,Route de Savuit,tertiary,50,True,False,15.478,"LINESTRING (6.6927178 46.5065674, 6.6927181 46.5067066)",,,,
"[89502332, 666212463]",,,Route de Sermotier,residential,50,False,False,198.101,"LINESTRING (6.6891821 46.5048949, 6.6892968 46.5048423, 6.6894471 46.5047774, 6.6895864 46.5047325, 6.6906669 46.5042704, 6.6907709 46.5041935, 6.6909852 46.5040994, 6.6911243 46.504055, 6.6912567 46.5040184, 6.6913946 46.503989)",,,,
"[157395589, 666212462]",,,"['Route de Crochet', ""Route de l'Ancienne Ciblerie""]",unclassified,50,False,"[False, True]",111.95699999999998,"LINESTRING (6.6891821 46.5048949, 6.6891516 46.5048629, 6.689115 46.5048496, 6.6890735 46.5048501, 6.6889735 46.5048621, 6.6886859 46.5049132, 6.6885463 46.5049408, 6.6883967 46.5049924, 6.6882665 46.5050546, 6.6881859 46.5050985, 6.6880128 46.5051929, 6.6879098 46.5052487)",,,,
102814822,1,,,primary,50,True,False,15.861,"LINESTRING (6.6897816 46.5014805, 6.6898105 46.5015009, 6.6898286 46.5015266, 6.6898338 46.5015549, 6.6898256 46.5015828, 6.6898049 46.5016076)",,,roundabout,
"[1214637216, 1214637217]","['2', '3']",9,Route de Lavaux,primary,50,False,False,132.13299999999998,"LINESTRING (6.6897816 46.5014805, 6.6898635 46.5014149, 6.6899914 46.5013126, 6.6901282 46.501227, 6.6903361 46.5010968, 6.6906396 46.5009427, 6.6906916 46.5009265, 6.6910308 46.5008208, 6.6911541 46.5007882)",,,,
24519439,,,Route de Savuit,tertiary,50,False,True,91.98599999999999,"LINESTRING (6.6898049 46.5016076, 6.6898904 46.5016761, 6.6899037 46.5016907, 6.6899278 46.5017173, 6.6899394 46.5017301, 6.6900716 46.5019179, 6.6902768 46.5022211, 6.6903375 46.5023443)",,,,
102814822,1,,,primary,50,True,False,15.2,"LINESTRING (6.6898049 46.5016076, 6.6897753 46.5016258, 6.689739 46.501637, 6.6896996 46.5016399, 6.6896606 46.5016345, 6.689626 46.5016211)",,,roundabout,
1092637037,,,Route de Vevey,residential,30,False,True,6.228,"LINESTRING (6.6895772 46.5015554, 6.6895025 46.5015776)",,,,
102814822,1,,,primary,50,True,False,21.988999999999997,"LINESTRING (6.6895772 46.5015554, 6.6895821 46.5015273, 6.6895996 46.5015018, 6.6896279 46.5014813, 6.6896641 46.501468, 6.6897045 46.5014633, 6.6897451 46.5014676, 6.6897816 46.5014805)",,,roundabout,
30998112,2,9,Route de Lavaux,primary,50,False,True,262.704,"LINESTRING (6.689626 46.5016211, 6.6895083 46.5016938, 6.6891192 46.5019342, 6.688911 46.502077, 6.6887566 46.5021829, 6.6885216 46.5023394, 6.6884176 46.5024086, 6.6883703 46.5024401, 6.6877314 46.5028785, 6.687154 46.5032595)",,,,
102814822,1,,,primary,50,True,False,8.432,"LINESTRING (6.689626 46.5016211, 6.6896007 46.5016027, 6.689584 46.5015802, 6.6895772 46.5015554)",,,roundabout,
24438831,,,Chemin de Burquenet,residential,30,False,True,6.311,"LINESTRING (6.684246 46.5047914, 6.6841671 46.5048079)",,,,
24438831,,,Chemin de Burquenet,residential,30,False,False,152.816,"LINESTRING (6.684246 46.5047914, 6.6843318 46.5047688, 6.6848383 46.5045684, 6.6852752 46.5043773, 6.6853283 46.5043603, 6.6853943 46.5043391, 6.6855353 46.5043132, 6.6857974 46.5042902, 6.6860567 46.5042675)",,,,
24438834,,,Sentier des Chenalettes,residential,30,False,True,106.588,"LINESTRING (6.684246 46.5047914, 6.6842918 46.5048439, 6.6843141 46.5049612, 6.6843877 46.5051239, 6.6844248 46.505295, 6.6841675 46.5053187, 6.6838947 46.5054, 6.6838249 46.5054208)",,,,
26495697,,,,living_street,,False,True,31.446,"LINESTRING (6.6844809 46.5020967, 6.684334 46.5021, 6.6841012 46.5021855)",,,,
1092637037,,,Route de Vevey,residential,30,False,False,6.228,"LINESTRING (6.6895025 46.5015776, 6.6895772 46.5015554)",,,,
24438814,,,Route de Vevey,residential,30,False,True,173.18999999999997,"LINESTRING (6.6895025 46.5015776, 6.6894387 46.5015984, 6.6890232 46.5018481, 6.6886091 46.5020522, 6.6885368 46.5020824, 6.6880877 46.5022071, 6.6879493 46.502225, 6.6877012 46.502154, 6.6875996 46.5020753)",,,,
24438805,,,Rue du Rivage,living_street,,False,True,44.006,"LINESTRING (6.6855257 46.5018776, 6.6856974 46.5022553)",,,,
24478808,,,Route de Savuit,tertiary,50,False,False,9.311,"LINESTRING (6.6903715 46.5024247, 6.6903375 46.5023443)",,,,
24478808,,,Route de Savuit,tertiary,50,False,True,120.231,"LINESTRING (6.6903715 46.5024247, 6.6904272 46.5025362, 6.6904699 46.5026107, 6.6905289 46.5026935, 6.6907146 46.5029541, 6.691088 46.5033839)",,,,
24478813,,,Chemin de la Culturaz,residential,50,False,True,255.444,"LINESTRING (6.6903715 46.5024247, 6.6902184 46.502503, 6.6899532 46.5026279, 6.689833 46.5026845, 6.6897088 46.502743, 6.6894882 46.502847, 6.6889706 46.5030519, 6.6888056 46.5031172, 6.6884368 46.5033104, 6.6884123 46.5033287, 6.688192 46.5034933, 6.6879378 46.5036697, 6.6878254 46.5037571, 6.6877574 46.5038245)",,,,
"[157395589, 666212462]",,,"['Route de Crochet', ""Route de l'Ancienne Ciblerie""]",unclassified,50,False,"[False, True]",111.95700000000004,"LINESTRING (6.6879098 46.5052487, 6.6880128 46.5051929, 6.6881859 46.5050985, 6.6882665 46.5050546, 6.6883967 46.5049924, 6.6885463 46.5049408, 6.6886859 46.5049132, 6.6889735 46.5048621, 6.6890735 46.5048501, 6.689115 46.5048496, 6.6891516 46.5048629, 6.6891821 46.5048949)",,,,
157395589,,,Route de l'Ancienne Ciblerie,unclassified,50,False,True,24.259999999999998,"LINESTRING (6.6879098 46.5052487, 6.6877663 46.5053216, 6.6877525 46.505327, 6.6876459 46.5053689)",,,,
418392604,,,,residential,,False,False,28.753,"LINESTRING (6.6879098 46.5052487, 6.6879451 46.5052819, 6.688132 46.5054572)",,,,
30998111,4,9,Route de Lavaux,primary,50,False,False,36.581,"LINESTRING (6.6853529 46.5039691, 6.6856113 46.5039053, 6.6856242 46.5039018, 6.6858007 46.5038542)",,,,
422326342,,,,residential,30,True,False,44.991,"LINESTRING (6.6853529 46.5039691, 6.6855003 46.5038417, 6.6855547 46.5037914, 6.6855832 46.5037501, 6.6856667 46.5036298)",,,,
"[550155176, 550155177]",4,9,Route de Lavaux,primary,50,False,True,145.76,"LINESTRING (6.6853529 46.5039691, 6.684157 46.5042626, 6.684001 46.5043009, 6.6835516 46.5043937)",,,,
553762446,3,,Route de la Conversion,secondary,50,False,True,29.52,"LINESTRING (6.6860028 46.504027, 6.6862859 46.5042073)",,,,
27219727,3,,Route de la Conversion,secondary,50,False,False,24.938000000000002,"LINESTRING (6.6860028 46.504027, 6.6859068 46.5039658, 6.685869 46.5039383, 6.6858007 46.5038542)",,,,
24558273,,,Chemin de Plantaz,residential,,False,False,74.956,"LINESTRING (6.6911681 46.501989, 6.6910808 46.5020245, 6.6906274 46.5022001, 6.6903723 46.5023271, 6.6903375 46.5023443)",,,,
24709055,,,Chemin de Curtinaux,residential,,False,True,150.82899999999998,"LINESTRING (6.6911681 46.501989, 6.6913802 46.5018259, 6.6915353 46.5016993, 6.6915639 46.5016444, 6.6915776 46.501618, 6.6915859 46.5015603, 6.6915208 46.5014217, 6.6914255 46.5012571, 6.6911912 46.5008524, 6.6911541 46.5007882)",,,,
418392604,,,,residential,,False,True,28.753,"LINESTRING (6.688132 46.5054572, 6.6879451 46.5052819, 6.6879098 46.5052487)",,,,
422326343,,,,secondary_link,50,True,False,44.477,"LINESTRING (6.6863 46.503707, 6.6860689 46.5038542, 6.6860199 46.5039129, 6.6860012 46.5039691, 6.6860028 46.504027)",,,,
"[550155179, 551480453]","['5', '6']",9,Route de Lavaux,primary,50,False,True,41.576,"LINESTRING (6.6863 46.503707, 6.6862155 46.5037322, 6.6859854 46.5037977, 6.6859641 46.5038038, 6.6858007 46.5038542)",,,,
"[550155182, 550155183]","['4', '6']",9,Route de Lavaux,primary,50,False,False,39.101,"LINESTRING (6.6863 46.503707, 6.6863962 46.5036698, 6.6864443 46.5036487, 6.6866042 46.5035743, 6.6866473 46.5035521, 6.6866738 46.5035381, 6.686724 46.5035116)",,,,
89339158,,,Rue du Port,living_street,,False,True,37.65,"LINESTRING (6.6858588 46.5018771, 6.68591 46.5020862, 6.6859347 46.5022116)",,,,
