osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,bridge,width,tunnel,junction
44865935,,Lilienweg,residential,30,False,True,129.55599999999998,"LINESTRING (7.4084429 46.9224588, 7.4086196 46.9225351, 7.408685 46.9225645, 7.4090198 46.9227125, 7.4091492 46.9227642, 7.4092611 46.9228087, 7.4093556 46.9228443, 7.4096051 46.922918, 7.4099385 46.9230119)",,,,,,
105576671,1,Lilienweg,residential,30,False,True,163.20499999999998,"LINESTRING (7.4084429 46.9224588, 7.4082104 46.9226865, 7.4082338 46.9227078, 7.4082719 46.922733, 7.4088229 46.9229587, 7.4090706 46.9230571, 7.4093035 46.9231437, 7.4097132 46.9232809)",,,,,,
105576634,1,Narzissenweg,residential,30,False,False,34.459,"LINESTRING (7.4099385 46.9230119, 7.4097132 46.9232809)",,,,,,
44865935,,Lilienweg,residential,30,False,False,129.556,"LINESTRING (7.4099385 46.9230119, 7.4096051 46.922918, 7.4093556 46.9228443, 7.4092611 46.9228087, 7.4091492 46.9227642, 7.4090198 46.9227125, 7.408685 46.9225645, 7.4086196 46.9225351, 7.4084429 46.9224588)",,,,,,
44865935,,Lilienweg,residential,30,False,True,92.101,"LINESTRING (7.4099385 46.9230119, 7.4102884 46.9231197, 7.4108778 46.9232945, 7.4110392 46.9233581)",,,,,,
35280192,,Schulhausgässli,residential,30,False,True,55.213,"LINESTRING (7.4128551 46.9209472, 7.4123927 46.9211278, 7.4123428 46.9211496, 7.4122393 46.9212089)",,,,,,
113749702,,Sonnenweg,residential,30,False,False,75.96,"LINESTRING (7.4156234 46.9238084, 7.4156736 46.9237649, 7.4157815 46.9237081, 7.4159484 46.9236526, 7.4164848 46.9234732)",,,,,,
113749734,2,Sonnenweg,unclassified,30,False,True,71.78999999999999,"LINESTRING (7.4156234 46.9238084, 7.4154749 46.9239321, 7.4154019 46.9240096, 7.4151936 46.9242772, 7.4151714 46.9243048, 7.4151538 46.9243227, 7.4151397 46.9243348, 7.4151246 46.9243449, 7.4151162 46.9243497)",,,,,,
"[113749776, 648786158]",2,Schwarzenburgstrasse,secondary,30,False,False,192.137,"LINESTRING (7.4156234 46.9238084, 7.4157278 46.9238866, 7.4160253 46.9241215, 7.4160643 46.9241536, 7.4161425 46.9242179, 7.4162079 46.9242752, 7.4162708 46.9243366, 7.4162991 46.9243671, 7.416398 46.9244785, 7.4164615 46.9245653, 7.4165112 46.92464, 7.4165739 46.9247518, 7.41666 46.9249383, 7.4167794 46.925188, 7.4168319 46.9252975)",232,,,,,
648786157,2,Schwarzenburgstrasse,secondary,30,False,True,106.40999999999998,"LINESTRING (7.4156234 46.9238084, 7.4154032 46.923656, 7.4153284 46.9236054, 7.4153106 46.9235939, 7.4151405 46.9234811, 7.4150601 46.9234266, 7.4149993 46.9233866, 7.4148969 46.9233191, 7.4146801 46.9231746, 7.414622 46.9231392)",232,,,,,
"[25960968, 627388297, 627388294]",2,Landorfstrasse,residential,50,False,True,101.16400000000002,"LINESTRING (7.4141016 46.9227247, 7.4139114 46.9227819, 7.4137291 46.9228366, 7.4136848 46.9228497, 7.4136375 46.922862, 7.4135812 46.922876, 7.4135176 46.9228885, 7.4134205 46.9229093, 7.4132375 46.9229451, 7.4130242 46.9229762, 7.4128368 46.9229973)",,,,,,
401577546,2,Schwarzenburgstrasse,secondary,50,False,False,41.549,"LINESTRING (7.4141016 46.9227247, 7.4141357 46.9227646, 7.4141777 46.9228115, 7.4142444 46.9228692, 7.4143039 46.9229114, 7.4143481 46.9229405, 7.4144031 46.922977, 7.4144515 46.9230091)",232,,,,,
"[648786160, 881755889, 113749758, 648786159]",2,Schwarzenburgstrasse,secondary,50,False,True,280.35999999999996,"LINESTRING (7.4141016 46.9227247, 7.4140794 46.9226918, 7.4140399 46.9226336, 7.4140061 46.9225661, 7.4139757 46.9225044, 7.4138694 46.9222847, 7.4138219 46.9221999, 7.4137172 46.922049, 7.4136256 46.9219406, 7.4133756 46.921698, 7.413218 46.9215487, 7.4131371 46.9214647, 7.413073 46.9213814, 7.4130343 46.9213188, 7.4129955 46.9212325, 7.4129726 46.921153, 7.412966 46.9210787, 7.4129799 46.9209838, 7.4129941 46.9209314, 7.4130386 46.9208409, 7.4131049 46.9207318, 7.4131381 46.9206851, 7.4131843 46.9206201, 7.4132494 46.9205276, 7.4133043 46.9204435)",232,,,,,
"[310660702, 917133854, 310664271]",2,Landorfstrasse,tertiary,40,False,False,129.20999999999998,"LINESTRING (7.4117371 46.9217841, 7.4118116 46.9218572, 7.4118659 46.9219166, 7.4118946 46.921948, 7.4119443 46.9220019, 7.4120464 46.9221172, 7.4120676 46.9221415, 7.4120951 46.9221753, 7.4121161 46.9222033, 7.4122276 46.9223533, 7.4123134 46.9224673, 7.412482 46.9226914, 7.4124951 46.922708, 7.4125074 46.9227222, 7.4125187 46.9227342, 7.4125295 46.9227445, 7.4125334 46.9227479, 7.4125475 46.9227587, 7.4125644 46.9227723, 7.412585 46.9227889)",,,,,,
607585872,,Landorfstrasse,tertiary,40,True,False,20.171999999999997,"LINESTRING (7.4117371 46.9217841, 7.4117023 46.9217944, 7.4116645 46.9217969, 7.4116275 46.9217912, 7.4115949 46.9217779, 7.4115699 46.9217584, 7.4115549 46.9217346, 7.4115516 46.9217088)",,,,,,roundabout
44865978,1,Buchseeweg,residential,30,False,False,59.273,"LINESTRING (7.4099577 46.9241369, 7.4094492 46.9245413)",,,,,,
391773751,,Buchseeweg,residential,30,False,False,67.925,"LINESTRING (7.4099577 46.9241369, 7.4107251 46.9244507)",,,,,,
"[1092314776, 44865978]",1,Buchseeweg,residential,30,False,True,119.43400000000001,"LINESTRING (7.4099577 46.9241369, 7.4101521 46.9239888, 7.4103818 46.9238214, 7.4104572 46.9237647, 7.4106582 46.9236261, 7.4109372 46.9234196, 7.4109655 46.9233989, 7.4110392 46.9233581)",,,,,,
391773751,,Buchseeweg,residential,30,False,True,67.925,"LINESTRING (7.4107251 46.9244507, 7.4099577 46.9241369)",,,,,,
966186942,1,Schwarzenburgstrasse,secondary,50,True,False,22.715,"LINESTRING (7.4132728 46.9202692, 7.4132699 46.9201593, 7.4132647 46.920065)",232,,,,,
1184967983,,Schwarzenburgstrasse,secondary,50,True,False,11.766,"LINESTRING (7.4132728 46.9202692, 7.4133104 46.9202588, 7.4133508 46.9202561, 7.4133871 46.9202607, 7.4134203 46.9202716)",,,,,,roundabout
1092314815,1,Buchseeweg,residential,30,False,True,88.83,"LINESTRING (7.4079591 46.9256897, 7.4087277 46.9250875)",,,,,,
1066226231,1,Schwarzenburgstrasse,secondary,50,True,False,26.068999999999996,"LINESTRING (7.4132647 46.920065, 7.4133455 46.9201439, 7.4134065 46.9202321, 7.4134203 46.9202716)",232,,,,,
446639682,,Landorfstrasse,tertiary,40,True,False,18.369999999999997,"LINESTRING (7.4117368 46.9216447, 7.4117668 46.9216631, 7.4117863 46.9216872, 7.4117931 46.9217143, 7.4117864 46.9217415, 7.411767 46.9217656, 7.4117371 46.9217841)",,,,,,roundabout
1066226611,2,Dorfbachstrasse,residential,30,False,True,17.721,"LINESTRING (7.4117368 46.9216447, 7.4117726 46.9215735, 7.411801 46.9215219, 7.4118118 46.9214939)",,,,,,
