osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,lanes,access,width,tunnel
687841371,Rue des Châteaux,living_street,,,False,False,226.72500000000002,"LINESTRING (7.3620326 46.2344083, 7.3621814 46.2344547, 7.3623071 46.2345354, 7.3625311 46.2346704, 7.3627277 46.2347487, 7.3632075 46.2348673, 7.3636935 46.2349391, 7.363906 46.2349567, 7.3640724 46.2349566, 7.3641543 46.2349565, 7.3647746 46.2349578)",,,,,
"[687841370, 687841371, 33138116]",Rue des Châteaux,living_street,,,False,True,146.027,"LINESTRING (7.3620326 46.2344083, 7.3616273 46.2341582, 7.3614889 46.2340705, 7.3614432 46.2340393, 7.3613525 46.2339669, 7.3612519 46.2338878, 7.3611487 46.2338512, 7.3608686 46.2338614, 7.3608296 46.2338828, 7.360801 46.2339056, 7.3607559 46.2339176, 7.3604826 46.2339001)",,,,,building_passage
"[687841370, 687841371, 33138116]",Rue des Châteaux,living_street,,,False,False,146.027,"LINESTRING (7.3604826 46.2339001, 7.3607559 46.2339176, 7.360801 46.2339056, 7.3608296 46.2338828, 7.3608686 46.2338614, 7.3611487 46.2338512, 7.3612519 46.2338878, 7.3613525 46.2339669, 7.3614432 46.2340393, 7.3614889 46.2340705, 7.3616273 46.2341582, 7.3620326 46.2344083)",,,,,building_passage
156291709,Rue du Grand-Pont,living_street,20,,True,False,46.66499999999999,"LINESTRING (7.3604826 46.2339001, 7.3604234 46.2341183, 7.360414 46.2342098, 7.3604307 46.2343151)",,,no,,
"[1085747557, 981294375, 979563752, 318453877, 318299897]",Avenue de la Gare,tertiary,50,,False,False,159.51899999999998,"LINESTRING (7.3576583 46.2313527, 7.3576945 46.2312769, 7.3577407 46.2311753, 7.3578038 46.2310446, 7.3580408 46.2305673, 7.3580816 46.2304826, 7.3581257 46.2303899, 7.3581718 46.230295, 7.3582507 46.230131, 7.3583219 46.2299936)",,"['2', '3']",,,
"[318299896, 1047100038, 979563751]",Avenue de la Gare,tertiary,50,,False,True,82.84700000000001,"LINESTRING (7.3576583 46.2313527, 7.3576073 46.2314287, 7.3574047 46.2318567, 7.3573888 46.23189, 7.3573088 46.2320569)",,3,,,
"[156291683, 980977455]",Avenue de Pratifori,residential,"['50', '30']",,True,False,182.94500000000002,"LINESTRING (7.3576583 46.2313527, 7.3575591 46.2312785, 7.3574887 46.2312376, 7.3567774 46.23102, 7.3561051 46.2308029, 7.3560122 46.230774, 7.355544 46.2306194)",,1,,,
156291721,Rue de Savièse,living_street,,,False,True,89.075,"LINESTRING (7.3594187 46.2345861, 7.3598338 46.2346027, 7.3599157 46.2345906, 7.3600433 46.2345202, 7.3601916 46.2344582, 7.3602977 46.2344018, 7.3603222 46.2343662, 7.3604307 46.2343151)",,,,,
1012696492,Rue Mathieu-Schiner,living_street,20,,False,True,107.133,"LINESTRING (7.3594187 46.2345861, 7.3593249 46.234535, 7.3590781 46.2344198, 7.3585159 46.234223, 7.3582075 46.234115)",,,,,
687841371,Rue des Châteaux,living_street,,,False,True,226.72500000000002,"LINESTRING (7.3647746 46.2349578, 7.3641543 46.2349565, 7.3640724 46.2349566, 7.363906 46.2349567, 7.3636935 46.2349391, 7.3632075 46.2348673, 7.3627277 46.2347487, 7.3625311 46.2346704, 7.3623071 46.2345354, 7.3621814 46.2344547, 7.3620326 46.2344083)",,,,,
47089810,Place de la Gare,living_street,20,,True,False,9.617,"LINESTRING (7.3579152 46.2280878, 7.3579365 46.2280566, 7.3579689 46.2280097)",,,,,
207516960,Avenue de France,primary,,,False,False,35.834,"LINESTRING (7.3579152 46.2280878, 7.3577938 46.228109, 7.3577679 46.2281139, 7.357594 46.2281446, 7.3574648 46.22817)",9,4,,,
"[981291064, 27835248, 318992686]",Avenue de France,primary,50,,False,True,101.87,"LINESTRING (7.3579152 46.2280878, 7.358049 46.2280633, 7.358218 46.2280361, 7.3583827 46.2280176, 7.3585234 46.2280152, 7.3586748 46.2280376, 7.3590504 46.2281124, 7.359204 46.2281411)",9,"['2', '3']",,,
936900536,Place de la Gare,living_street,,,False,True,5.525,"LINESTRING (7.3599558 46.2277963, 7.3598856 46.2277858)",,,,,
237141890,Rue de la Majorie,residential,,,False,False,10.975,"LINESTRING (7.3614955 46.2347665, 7.3613859 46.2347033)",,,,2.5,
321021835,Rue de la Majorie,residential,,,False,True,30.926,"LINESTRING (7.3614955 46.2347665, 7.361818 46.2349326)",,,,2.5,
687847036,Rue des Erables,residential,30,,False,True,76.89800000000001,"LINESTRING (7.3533753 46.2303588, 7.3533719 46.2302953, 7.3533578 46.2299302, 7.3533578 46.2297873, 7.3533638 46.229734, 7.3533695 46.2297075, 7.35339 46.2296705)",,,,,
975579833,Avenue de Pratifori,residential,30,,False,True,103.28200000000001,"LINESTRING (7.3533753 46.2303588, 7.3534723 46.2303663, 7.3535646 46.2303692, 7.3539164 46.2303579, 7.354134 46.2303509, 7.3544711 46.23034, 7.3546113 46.2303423, 7.3547162 46.2303453)",,,,,
976966310,Rue des Érables,residential,30,,False,False,10.108,"LINESTRING (7.3533753 46.2303588, 7.3533265 46.2304157, 7.3533149 46.2304391)",,,,,
149350867,Avenue Ritz,tertiary,50,,False,True,48.647999999999996,"LINESTRING (7.3561634 46.2345738, 7.3562123 46.2346244, 7.3562989 46.2346687, 7.3567064 46.2347775)",,2,,,
