osmid,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry,lanes,tunnel
30277116,,Route Neuve,tertiary,,False,False,97.249,,"LINESTRING (6.556603 46.5232301, 6.5565092 46.5231704, 6.5564503 46.5231329, 6.5563983 46.5230978, 6.5563641 46.5230719, 6.5562295 46.5229829, 6.5560903 46.5228974, 6.5558856 46.5227838, 6.5557556 46.5227225, 6.5556266 46.5226762)",2,
85291279,,,tertiary,,True,False,21.922,roundabout,"LINESTRING (6.556603 46.5232301, 6.5566353 46.5232144, 6.5566734 46.523207, 6.5567128 46.5232086, 6.5567493 46.5232192, 6.5567785 46.5232375, 6.5567973 46.5232615, 6.5568017 46.5232952)",,
23365092,,Route Neuve,tertiary,50,False,True,108.93599999999999,,"LINESTRING (6.5566801 46.5233682, 6.5566745 46.5234467, 6.5566992 46.5235379, 6.5567228 46.5235979, 6.5568722 46.5239783, 6.556923 46.5241077, 6.5569358 46.5241402, 6.5569778 46.5242423, 6.5570141 46.5243165)",2,
85291279,,,tertiary,,True,False,20.665,roundabout,"LINESTRING (6.5566801 46.5233682, 6.5566424 46.5233625, 6.5566094 46.5233487, 6.5565846 46.5233284, 6.5565708 46.5233036, 6.5565694 46.5232771, 6.5565805 46.5232516, 6.556603 46.5232301)",,
37713540,,Chemin de Chantemerle,residential,,False,False,124.609,,"LINESTRING (6.5619526 46.5284978, 6.5618387 46.5283498, 6.5616014 46.5280446, 6.5614986 46.5279147, 6.5614627 46.5278633, 6.561366 46.527741, 6.5611841 46.5275098)",,
151411933,,Chemin de la Cocarde,residential,,False,False,208.58200000000002,,"LINESTRING (6.5623095 46.5288416, 6.5625829 46.5287711, 6.5629524 46.5286835, 6.5633648 46.5285946, 6.5636744 46.5285211, 6.5640005 46.5284506, 6.5640451 46.5284049, 6.5639657 46.5282221, 6.5637268 46.5278548)",,
36527973,,Chemin de la Cocarde,residential,,False,False,203.96399999999997,,"LINESTRING (6.5647687 46.5290269, 6.5647376 46.528847, 6.5647291 46.5288183, 6.5646673 46.5286099, 6.5645733 46.5283873, 6.5644226 46.5281328, 6.56428 46.5279302, 6.5641722 46.5278189, 6.5640305 46.5276726, 6.5639626 46.5276025, 6.5639019 46.5275595, 6.5636732 46.5273977)",,
151411928,,Chemin de Veilloud,residential,30,False,True,209.82599999999996,,"LINESTRING (6.5634261 46.5302347, 6.5635242 46.5302577, 6.5636218 46.5302449, 6.5637953 46.5302221, 6.5639759 46.5301984, 6.5641049 46.530176, 6.5643963 46.5301348, 6.5644938 46.5301101, 6.5645684 46.5300848, 6.5646936 46.5300366, 6.5651676 46.5298994, 6.5654663 46.5298217, 6.5654951 46.5298142, 6.5658179 46.5297351, 6.5660266 46.5297127)",,
23365092,,Route Neuve,tertiary,50,False,False,108.936,,"LINESTRING (6.5570141 46.5243165, 6.5569778 46.5242423, 6.5569358 46.5241402, 6.556923 46.5241077, 6.5568722 46.5239783, 6.5567228 46.5235979, 6.5566992 46.5235379, 6.5566745 46.5234467, 6.5566801 46.5233682)",2,
23365092,,Route Neuve,tertiary,50,False,True,209.349,,"LINESTRING (6.5570141 46.5243165, 6.5570302 46.5243467, 6.5571113 46.5244981, 6.5571514 46.52457, 6.5574714 46.5250544, 6.5576444 46.5252824, 6.5577919 46.5254569, 6.5578071 46.525476, 6.5581772 46.525942, 6.5582247 46.5260019)",2,
209222546,,Chemin de Rosemont,residential,,False,True,147.528,,"LINESTRING (6.5640934 46.5288424, 6.5634479 46.5289904, 6.563537 46.5291814, 6.5635557 46.5292308, 6.5635443 46.5292787, 6.563383 46.5293101, 6.5632895 46.529327, 6.5629215 46.5293935, 6.5628307 46.5294214, 6.5627921 46.5294595)",,
273472036,,Chemin de la Cerisaie,residential,50,True,False,183.92000000000002,,"LINESTRING (6.5683141 46.5283622, 6.5677573 46.5284872, 6.5674638 46.5285511, 6.5673327 46.5285654, 6.5672141 46.5285318, 6.5670974 46.528424, 6.5669476 46.5281928, 6.5668677 46.5280723, 6.5666842 46.5277569)",,
27335915,136,Avenue du Tir Fédéral,secondary,60,False,False,194.961,,"LINESTRING (6.5632597 46.5224901, 6.5633753 46.5227109, 6.5634162 46.5227857, 6.5640691 46.5239793, 6.5641739 46.5241259)",2,
703965212,,Avenue du Tir Fédéral,secondary,,True,False,36.251,roundabout,"LINESTRING (6.5632597 46.5224901, 6.5632134 46.5224973, 6.563166 46.5224943, 6.5631224 46.5224812, 6.5630869 46.5224594, 6.563063 46.5224311, 6.5630532 46.5223994, 6.5630582 46.5223671, 6.5630774 46.5223374, 6.563109 46.5223133, 6.56315 46.5222971)",,
23380868,,Route de la Sorge,tertiary,50,False,False,76.099,,"LINESTRING (6.5633469 46.522362, 6.5635845 46.5222921, 6.5637321 46.5222515, 6.5637592 46.5222441, 6.5638271 46.5222286, 6.5642878 46.5221447)",2,
703965212,,Avenue du Tir Fédéral,secondary,,True,False,17.245,roundabout,"LINESTRING (6.5633469 46.522362, 6.5633542 46.5223926, 6.563348 46.5224233, 6.5633289 46.5224514, 6.5632986 46.5224744, 6.5632597 46.5224901)",,
47371692,,Chemin de la Colline,residential,50,False,True,142.869,,"LINESTRING (6.5568017 46.5232952, 6.5569245 46.5233039, 6.5570567 46.5233136, 6.5575479 46.5233527, 6.5576966 46.5233645, 6.5581597 46.5233981, 6.558386 46.5234402, 6.558602 46.5234988, 6.5586341 46.5235075)",,
85291279,,,tertiary,,True,False,13.633,roundabout,"LINESTRING (6.5568017 46.5232952, 6.5567964 46.5233151, 6.5567782 46.5233375, 6.5567509 46.5233548, 6.556717 46.5233654, 6.5566801 46.5233682)",,
703965212,,Avenue du Tir Fédéral,secondary,,True,False,18.601,roundabout,"LINESTRING (6.56315 46.5222971, 6.5631976 46.5222904, 6.5632459 46.5222945, 6.5632898 46.5223089, 6.5633246 46.5223323, 6.5633469 46.522362)",,
33823435,,Chemin des Vignes,residential,,False,True,19.633,,"LINESTRING (6.5588771 46.5302654, 6.5589315 46.5302566, 6.5589886 46.5302253, 6.5590176 46.5301397)",,
936238326,,Route de la Sorge,tertiary,50,True,False,71.167,,"LINESTRING (6.5664956 46.522056, 6.56665 46.5220295, 6.5667492 46.5220297, 6.5668892 46.52203, 6.5669936 46.5220313, 6.567164 46.5220326, 6.5672808 46.5220343, 6.5674169 46.5220574)",,
"[23380868, 1104019708]",,Route de la Sorge,tertiary,50,False,True,169.76,,"LINESTRING (6.5664956 46.522056, 6.566353 46.5220529, 6.5663216 46.5220525, 6.5658385 46.5220469, 6.5650572 46.5220621, 6.5646182 46.5220943, 6.5644532 46.5221193, 6.5642878 46.5221447)",2,
936238327,,Route de la Sorge,tertiary,50,True,False,71.06899999999999,,"LINESTRING (6.5674169 46.5220574, 6.5673088 46.5220795, 6.5667483 46.5220766, 6.5666397 46.522076, 6.5664956 46.522056)",,
27335921,,Route du Bois,unclassified,,False,True,63.01700000000001,,"LINESTRING (6.5659516 46.5291516, 6.5659795 46.5292323, 6.5660068 46.5293368, 6.5660181 46.5293798, 6.5660366 46.5294793, 6.5660365 46.5295125, 6.5660364 46.5295938, 6.5660266 46.5297127)",,
27362516,,,secondary,50,True,False,18.906000000000002,roundabout,"LINESTRING (6.5659516 46.5291516, 6.565911 46.5291562, 6.5658704 46.5291515, 6.5658343 46.5291378, 6.5658066 46.5291168, 6.5657904 46.5290908, 6.5657875 46.5290625)",,
151411927,,Chemin de Veilloud,residential,30,True,False,85.862,,"LINESTRING (6.5633045 46.5294671, 6.5633112 46.5295117, 6.5633497 46.5297705, 6.5633707 46.5299118, 6.5634261 46.5302347)",,
151411932,138,Rue du Villars,secondary,50,False,False,39.208,,"LINESTRING (6.5633045 46.5294671, 6.5631528 46.5294648, 6.5627921 46.5294595)",,
151411932,138,Rue du Villars,secondary,50,False,True,86.64399999999999,,"LINESTRING (6.5633045 46.5294671, 6.5633328 46.5294675, 6.5634057 46.5294711, 6.563762 46.5294721, 6.5639451 46.5294661, 6.564149 46.5294482, 6.5644263 46.5293999)",,
