osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,bridge,tunnel,geometry,name,junction
"[949987808, 949987810]",,,"['living_street', 'tertiary']","['20', '50']",False,False,168.141,,,"LINESTRING (8.2025196 47.4827504, 8.2026075 47.4826621, 8.2027529 47.482524, 8.2030214 47.482269, 8.2030647 47.4822278, 8.2032559 47.4820462, 8.2035348 47.4817813, 8.2035593 47.481758, 8.2035681 47.4817497, 8.2038133 47.4815167)",Fröhlichstrasse,
27212408,,,residential,,False,True,58.067,,,"LINESTRING (8.2062944 47.4829717, 8.2055227 47.4829449)",Renggerstrasse,
27212407,,,residential,,True,False,78.949,,,"LINESTRING (8.2062944 47.4829717, 8.2062896 47.4830473, 8.2062182 47.4836798)",Stapferstrasse,
27212408,,,residential,,False,False,86.788,,,"LINESTRING (8.2062944 47.4829717, 8.2063992 47.482962, 8.2064337 47.482963, 8.2071639 47.4829938, 8.2073461 47.4830021, 8.2074463 47.483006)",Renggerstrasse,
27212408,,,residential,,False,False,42.698,,,"LINESTRING (8.2049545 47.482944, 8.2054346 47.4829448, 8.2055227 47.4829449)",Renggerstrasse,
80859150,,,residential,,False,False,8.405,,,"LINESTRING (8.2062458 47.4817903, 8.206223 47.4817163)",Wildenrainweg,
35793636,,,residential,,False,False,36.157,,,"LINESTRING (8.206223 47.4817163, 8.2066996 47.4817609)",,
80859150,,,residential,,False,True,8.405,,,"LINESTRING (8.206223 47.4817163, 8.2062458 47.4817903)",Wildenrainweg,
80859150,,,residential,,False,False,117.21700000000001,,,"LINESTRING (8.206223 47.4817163, 8.2062483 47.4815481, 8.2062986 47.4814074, 8.2063596 47.4812435, 8.2064428 47.4810229, 8.2064893 47.4809291, 8.2065267 47.4808009, 8.2065736 47.4806913)",Wildenrainweg,
27212408,,,residential,,False,False,58.067,,,"LINESTRING (8.2055227 47.4829449, 8.2062944 47.4829717)",Renggerstrasse,
27212408,,,residential,,False,True,42.698,,,"LINESTRING (8.2055227 47.4829449, 8.2054346 47.4829448, 8.2049545 47.482944)",Renggerstrasse,
27483842,,,residential,,False,False,71.14,,,"LINESTRING (8.2055227 47.4829449, 8.2056182 47.4826495, 8.2057428 47.4824526, 8.2058388 47.4823478)",Wildenrainweg,
27483845,,,residential,50,False,False,44.821,,,"LINESTRING (8.2065941 47.4799391, 8.2068236 47.4800348, 8.2071059 47.480146)",Frickerstrasse,
27483845,,,residential,50,False,True,68.147,,,"LINESTRING (8.2065941 47.4799391, 8.2060901 47.4797639, 8.2059885 47.4797258, 8.2057967 47.4796478)",Frickerstrasse,
27487895,,,residential,,False,True,78.469,,,"LINESTRING (8.2065941 47.4799391, 8.2062794 47.4802462, 8.2060165 47.4805268)",Bachstrasse,
27483845,,,residential,50,False,True,44.821,,,"LINESTRING (8.2071059 47.480146, 8.2068236 47.4800348, 8.2065941 47.4799391)",Frickerstrasse,
27494966,,,residential,50,True,False,74.82300000000001,,,"LINESTRING (8.2071059 47.480146, 8.2071192 47.4801937, 8.2070309 47.4808152)",Stapferstrasse,
27475015,,,tertiary,50,False,False,59.109,,,"LINESTRING (8.2057967 47.4796478, 8.2061392 47.4793187, 8.2062492 47.479213)",Fröhlichstrasse,
27475015,,,tertiary,50,False,True,85.516,,,"LINESTRING (8.2057967 47.4796478, 8.2057745 47.4796696, 8.2056975 47.4797349, 8.205201 47.4801929, 8.2051272 47.4802694)",Fröhlichstrasse,
27483845,,,residential,50,False,False,68.147,,,"LINESTRING (8.2057967 47.4796478, 8.2059885 47.4797258, 8.2060901 47.4797639, 8.2065941 47.4799391)",Frickerstrasse,
27483847,,,residential,,False,True,98.92500000000001,,,"LINESTRING (8.2051027 47.4818199, 8.2048475 47.4817278, 8.2047621 47.4816933, 8.2043313 47.4815191, 8.2039657 47.4813719)",Süssbachweg,
4988515,2,5,primary,50,False,False,15.622,,,"LINESTRING (8.2065165 47.4787387, 8.2066777 47.4788274)",Aarauerstrasse,
"[198967147, 27487885]",,,residential,,True,False,291.39700000000005,,,"LINESTRING (8.2065165 47.4787387, 8.206414 47.4787237, 8.206375 47.478718, 8.2062472 47.4786719, 8.2062215 47.4786627, 8.2060318 47.4785848, 8.2054091 47.4783292, 8.2049608 47.4781539, 8.2045996 47.478055, 8.2043335 47.4780273, 8.2035323 47.4780333, 8.203119 47.4780809, 8.2030116 47.478108, 8.2029377 47.4781495)",Hummelstrasse,
27487894,,,residential,,False,False,56.679,,,"LINESTRING (8.2052945 47.4808725, 8.2053971 47.4807445, 8.2056575 47.4804257)",Seidenweg,
"[79859345, 44980990]",,,living_street,20,True,False,40.283,,,"LINESTRING (8.2063185 47.4857557, 8.2064913 47.4858037, 8.2066188 47.4858296, 8.2066555 47.485837, 8.2068267 47.4858695)",Rathausplatz,
"[609994011, 79992444]",,,living_street,20,False,True,74.92500000000001,,,"LINESTRING (8.2063185 47.4857557, 8.206143 47.4857277, 8.2054969 47.4856527, 8.2053384 47.4856328)",Spiegelgasse,
35793613,,,living_street,20,True,False,81.55,,,"LINESTRING (8.2082131 47.485619, 8.2078861 47.4856065, 8.2076828 47.485596, 8.20741 47.4856159, 8.2071354 47.485651)",Albulagasse,
79992452,,,living_street,20,False,True,18.886000000000003,,,"LINESTRING (8.2082131 47.485619, 8.2082717 47.4855727, 8.2083219 47.4854692)",Falkengasse,
27488617,,,living_street,20,True,False,24.768,,,"LINESTRING (8.2083219 47.4854692, 8.2080262 47.4853708)",Untere Hofstatt,
"[27494023, 79992447, 27513839]",,,"['living_street', 'residential']",20,False,"[False, True]",234.077,,,"LINESTRING (8.2083219 47.4854692, 8.2083989 47.4854647, 8.2085231 47.4854163, 8.2088466 47.4853099, 8.2089035 47.4852448, 8.2087456 47.4851349, 8.2084733 47.4849458, 8.208254 47.4847995, 8.2077233 47.4845326, 8.2075119 47.4844383, 8.2071649 47.4842872, 8.2071241 47.4842593, 8.2070985 47.4842369, 8.2070716 47.4841933)","['Törlirain', 'Schulthess-Allee']",
79992452,,,living_street,20,False,False,18.886000000000003,,,"LINESTRING (8.2083219 47.4854692, 8.2082717 47.4855727, 8.2082131 47.485619)",Falkengasse,
258942271,,,living_street,20,True,False,86.45500000000001,,,"LINESTRING (8.2068631 47.4849538, 8.2068819 47.4847396, 8.2069609 47.4845494, 8.2070262 47.4843989, 8.2070484 47.4843476, 8.2070597 47.4842809, 8.2070649 47.484243, 8.2070716 47.4841933)",Hauptstrasse,
27494019,,,living_street,20,True,False,60.92,,,"LINESTRING (8.2060608 47.4850217, 8.2063675 47.4850265, 8.206595 47.4850369, 8.2068709 47.4850383)",Kirchgasse,
"[28459400, 79859343]",,,living_street,20,True,False,89.104,,,"LINESTRING (8.2060608 47.4850217, 8.2060425 47.4852259, 8.2060787 47.4853039, 8.2061637 47.485342, 8.2062115 47.48538, 8.2062705 47.485458, 8.2063163 47.4855181, 8.2063411 47.4855672, 8.2063185 47.4857557)",Spitalrain,
"[79859347, 27488623]",,,"['living_street', 'residential']",20,False,True,105.016,,,"LINESTRING (8.2060608 47.4850217, 8.206072 47.4848656, 8.20614 47.4847008, 8.2063585 47.4844459, 8.2064693 47.4841838, 8.2064986 47.484138)",Storchengasse,
"[79859347, 27488623]",,,"['residential', 'living_street']",20,False,False,105.016,,,"LINESTRING (8.2064986 47.484138, 8.2064693 47.4841838, 8.2063585 47.4844459, 8.20614 47.4847008, 8.206072 47.4848656, 8.2060608 47.4850217)",Storchengasse,
27549610,2,,tertiary,50,False,False,20.465,,,"LINESTRING (8.2064986 47.484138, 8.2064373 47.4841412, 8.2062319 47.4841734)",Eisi,
27549610,2,,tertiary,50,False,True,43.883,,,"LINESTRING (8.2064986 47.484138, 8.2066175 47.4841476, 8.2067436 47.48417, 8.2068893 47.484189, 8.2069844 47.4842014, 8.2070293 47.4842007, 8.2070716 47.4841933)",Eisi,
79992441,,,residential,,False,False,48.446,,,"LINESTRING (8.2024827 47.4832223, 8.2024836 47.4831727, 8.2025424 47.4828687, 8.2025622 47.4828463, 8.2025697 47.4828378, 8.2026026 47.4828004)",Freudensteinstrasse,
27488625,,,residential,,True,False,121.763,,,"LINESTRING (8.2023006 47.4843104, 8.2024827 47.4832223)",Freudensteinstrasse,
24408417,,,tertiary,50,False,False,67.459,,,"LINESTRING (8.2032082 47.4832482, 8.202947 47.4830559, 8.202814 47.4829595, 8.2027651 47.482923, 8.2027355 47.4829009, 8.2026026 47.4828004)",Laurstrasse,
24408417,,,tertiary,50,False,True,89.72299999999998,,,"LINESTRING (8.2032082 47.4832482, 8.2033636 47.4833371, 8.203465 47.4833854, 8.2035669 47.4834426, 8.2039238 47.483643, 8.2041314 47.4837595)",Laurstrasse,
27488624,,,residential,,True,False,55.427,,,"LINESTRING (8.2032082 47.4832482, 8.2031328 47.4832676, 8.2031174 47.4832735, 8.2024827 47.4832223)",,
"[115568594, 77981038, 27488630]",,,residential,,False,"[False, True]",198.74200000000002,,,"LINESTRING (8.2127168 47.4842803, 8.2128753 47.4842339, 8.2134566 47.4840655, 8.2137265 47.483984, 8.2140774 47.4838797, 8.2142194 47.4838219, 8.213904 47.4835402, 8.2137713 47.4834632, 8.2135299 47.483346)","['Friedhofweg', 'Gaswerkstrasse']",
77662309,,,residential,,False,False,104.97200000000001,,,"LINESTRING (8.2103239 47.4841624, 8.2099479 47.4843993, 8.2093143 47.4848148)",Rottweilerstrasse,
"[609997696, 80186434, 27513838, 24408414]",,,residential,,False,False,208.612,,,"LINESTRING (8.2103239 47.4841624, 8.2107904 47.4844421, 8.2106395 47.4846297, 8.2104368 47.484884, 8.2100225 47.4850222, 8.209666 47.4851141, 8.2093143 47.4848148)","['Annerstrasse', 'Promenade', 'Paradiesstrasse']",
"[28613811, 24408413, 77662309, 198966399]",,,residential,,False,True,286.38899999999995,,,"LINESTRING (8.2103239 47.4841624, 8.2107766 47.4838299, 8.2109247 47.48372, 8.2110337 47.48364, 8.2114151 47.4834246, 8.2117481 47.4832531, 8.2118619 47.4832061, 8.2119616 47.4832117, 8.212086 47.4832288, 8.2126498 47.4833237, 8.2128578 47.4833469, 8.2131874 47.4833751, 8.2133889 47.4833906, 8.2134251 47.483387, 8.2134568 47.48338, 8.2135299 47.483346)","['Rottweilerstrasse', 'Stahlrain']",
"[609997696, 27513837]",,,residential,,False,True,192.01100000000002,,,"LINESTRING (8.2103239 47.4841624, 8.2098698 47.4839152, 8.2095444 47.48375, 8.2091523 47.4835517, 8.2089336 47.4834068, 8.2088422 47.483349, 8.2087133 47.4832765, 8.2085077 47.4831523, 8.2084798 47.483129, 8.2084569 47.4831043, 8.2084194 47.4830323)",Paradiesstrasse,
27488617,,,living_street,20,True,False,27.419,,,"LINESTRING (8.2072142 47.4850168, 8.2071391 47.4849965, 8.2069995 47.4849672, 8.2068631 47.4849538)",Untere Hofstatt,
27494022,,,living_street,20,True,False,129.54299999999998,,,"LINESTRING (8.2072142 47.4850168, 8.2072949 47.4848912, 8.207366 47.4847972, 8.2073942 47.4847667, 8.2074208 47.4847535, 8.2078695 47.4849599, 8.2079866 47.4850244, 8.2080757 47.4850909, 8.2080986 47.4851226, 8.208092 47.4851683, 8.2080902 47.4852136, 8.2081125 47.4852824, 8.2080885 47.4853291, 8.2080262 47.4853708)",Obere Hofstatt,
42364885,2,5,primary,50,False,False,43.305,,,"LINESTRING (8.2078758 47.4800126, 8.2078866 47.4800471, 8.2079414 47.4801938, 8.2080397 47.4803855)",Aarauerstrasse,
42364885,2,5,primary,50,False,True,100.04899999999999,,,"LINESTRING (8.2078758 47.4800126, 8.2078131 47.4798209, 8.2077488 47.4796577, 8.2076704 47.4795105, 8.2075356 47.479359, 8.2073413 47.4792064)",Aarauerstrasse,
80859096,,,residential,,False,True,30.973,,,"LINESTRING (8.2078758 47.4800126, 8.2078016 47.4800197, 8.207466 47.4800419)",Aarauerstrasse,
27513832,,,residential,,False,True,86.723,,,"LINESTRING (8.2053732 47.478708, 8.2058249 47.4790003, 8.2060325 47.4790965, 8.2062492 47.479213)",Schorrerweg,
27475015,,,tertiary,50,False,False,53.635000000000005,,,"LINESTRING (8.2062492 47.479213, 8.206306 47.4791659, 8.2063287 47.4791425, 8.2066091 47.4788891, 8.2066777 47.4788274)",Fröhlichstrasse,
27475015,,,tertiary,50,False,True,59.109,,,"LINESTRING (8.2062492 47.479213, 8.2061392 47.4793187, 8.2057967 47.4796478)",Fröhlichstrasse,
27513832,,,residential,,False,False,86.723,,,"LINESTRING (8.2062492 47.479213, 8.2060325 47.4790965, 8.2058249 47.4790003, 8.2053732 47.478708)",Schorrerweg,
"[4957276, 798081165, 798081166]",,,tertiary,50,False,False,150.54499999999996,,,"LINESTRING (8.2084194 47.4830323, 8.2089974 47.4829126, 8.2093914 47.4828323, 8.2096393 47.4827857, 8.2097292 47.48277, 8.2098058 47.4827569, 8.2099365 47.4827314, 8.2100681 47.4827033, 8.2100841 47.4827001, 8.2101539 47.4826842, 8.2103383 47.4826441)",Badenerstrasse,
"[609997696, 27513837]",,,residential,,False,False,192.011,,,"LINESTRING (8.2084194 47.4830323, 8.2084569 47.4831043, 8.2084798 47.483129, 8.2085077 47.4831523, 8.2087133 47.4832765, 8.2088422 47.483349, 8.2089336 47.4834068, 8.2091523 47.4835517, 8.2095444 47.48375, 8.2098698 47.4839152, 8.2103239 47.4841624)",Paradiesstrasse,
"[28459403, 609997695]",2,,tertiary,50,False,"[False, True]",70.065,,,"LINESTRING (8.2084194 47.4830323, 8.2082901 47.4830565, 8.2080744 47.4831021, 8.2079481 47.4831315, 8.2078263 47.4831673, 8.2077485 47.4831942, 8.2076785 47.4832286, 8.2076321 47.4832617, 8.2075919 47.4832957)",Badenerstrasse,
24408417,,,tertiary,50,False,False,89.723,,,"LINESTRING (8.2041314 47.4837595, 8.2039238 47.483643, 8.2035669 47.4834426, 8.203465 47.4833854, 8.2033636 47.4833371, 8.2032082 47.4832482)",Laurstrasse,
24408417,,,tertiary,50,False,True,149.665,,,"LINESTRING (8.2041314 47.4837595, 8.2044772 47.483939, 8.2045937 47.4839814, 8.2051029 47.4841192, 8.2055141 47.4841902, 8.205846 47.4842194, 8.2059617 47.4842184)",Laurstrasse,
27513840,,,residential,,False,True,94.857,,,"LINESTRING (8.2041314 47.4837595, 8.2041001 47.4837799, 8.2040663 47.4838154, 8.2040538 47.4838442, 8.204035 47.4838933, 8.2039097 47.4845122, 8.2038869 47.4845867)",Pestalozzistrasse,
79992451,,,residential,,False,True,23.893,,,"LINESTRING (8.2038869 47.4845867, 8.2041947 47.4846406)",Museumstrasse,
27513840,,,residential,,False,False,94.857,,,"LINESTRING (8.2038869 47.4845867, 8.2039097 47.4845122, 8.204035 47.4838933, 8.2040538 47.4838442, 8.2040663 47.4838154, 8.2041001 47.4837799, 8.2041314 47.4837595)",Pestalozzistrasse,
"[79992427, 609994005]",,,residential,,True,False,124.33099999999999,,,"LINESTRING (8.2038869 47.4845867, 8.2026207 47.4843896, 8.2023293 47.4843426, 8.2023006 47.4843104)",Museumstrasse,
"[44980992, 27549431]",2,3,primary,50,False,True,227.612,,,"LINESTRING (8.2094384 47.4865477, 8.2091736 47.4865149, 8.2089447 47.4864897, 8.2086683 47.4864674, 8.2082776 47.4864448, 8.2082305 47.4864424, 8.2081929 47.4864407, 8.2075707 47.4864094, 8.2070144 47.4863896, 8.2068583 47.4863934, 8.2064313 47.4864508)","['Baslerstrasse', 'Vorstadt']",
"[27549548, 1174517734]","['4', '3']",3,primary,50,False,False,113.272,,,"LINESTRING (8.2094384 47.4865477, 8.2099334 47.4866378, 8.210284 47.4867161, 8.2104835 47.4867664, 8.2106234 47.486806, 8.2108545 47.4868879)",Zurzacherstrasse,
"[609994011, 79992444]",,,living_street,20,False,False,74.925,,,"LINESTRING (8.2053384 47.4856328, 8.2054969 47.4856527, 8.206143 47.4857277, 8.2063185 47.4857557)",Spiegelgasse,
27494966,,,residential,50,True,False,10.113,,,"LINESTRING (8.2071192 47.4800555, 8.2071059 47.480146)",Stapferstrasse,
27483842,,,residential,,False,True,71.14,,,"LINESTRING (8.2058388 47.4823478, 8.2057428 47.4824526, 8.2056182 47.4826495, 8.2055227 47.4829449)",Wildenrainweg,
24408417,,,tertiary,50,False,False,8.355,,,"LINESTRING (8.2026026 47.4828004, 8.2025196 47.4827504)",Laurstrasse,
24408417,,,tertiary,50,False,True,67.459,,,"LINESTRING (8.2026026 47.4828004, 8.2027355 47.4829009, 8.2027651 47.482923, 8.202814 47.4829595, 8.202947 47.4830559, 8.2032082 47.4832482)",Laurstrasse,
79992441,,,residential,,False,True,48.446,,,"LINESTRING (8.2026026 47.4828004, 8.2025697 47.4828378, 8.2025622 47.4828463, 8.2025424 47.4828687, 8.2024836 47.4831727, 8.2024827 47.4832223)",Freudensteinstrasse,
27488617,,,living_street,20,True,False,72.62700000000001,,,"LINESTRING (8.2080262 47.4853708, 8.207662 47.4852042, 8.2072142 47.4850168)",Untere Hofstatt,
24211651,,,living_street,20,False,True,18.602999999999998,,,"LINESTRING (8.2067955 47.4860319, 8.206789 47.485983, 8.2067881 47.4859542, 8.2067938 47.4859257, 8.2068068 47.4858967, 8.2068267 47.4858695)",Hauptstrasse,
258942271,,,living_street,20,True,False,71.077,,,"LINESTRING (8.2071354 47.485651, 8.2071221 47.4856036, 8.2071118 47.4855792, 8.2070666 47.4854806, 8.2070114 47.4853709, 8.2069618 47.4852723, 8.2069044 47.4851529, 8.2068709 47.4850383)",Hauptstrasse,
35793636,,,residential,,False,True,36.157,,,"LINESTRING (8.2066996 47.4817609, 8.206223 47.4817163)",,
27494966,,,residential,50,True,False,138.05499999999998,,,"LINESTRING (8.2066996 47.4817609, 8.2066947 47.4817746, 8.2064368 47.4825011, 8.2063062 47.4829329, 8.2062944 47.4829717)",Stapferstrasse,
35793782,,,residential,,False,False,55.592,,,"LINESTRING (8.2062182 47.4836798, 8.2062162 47.4837171, 8.2062137 47.4837619, 8.206202 47.4838888, 8.2061798 47.4840614, 8.2062037 47.4841127, 8.2062319 47.4841734)",Stapferstrasse,
"[4988514, 28898178, 28898180, 134932231, 28025168]",1,5,primary,50,True,False,259.702,yes,yes,"LINESTRING (8.2091153 47.4816274, 8.2092067 47.4816613, 8.2093427 47.4817515, 8.2096987 47.4820137, 8.2103437 47.4825127, 8.2105228 47.4826617, 8.2106155 47.4827546, 8.2107058 47.4828901, 8.2107411 47.4829841, 8.2107701 47.483089, 8.2107955 47.4832877, 8.2108384 47.4834744, 8.210811 47.4835452)",,
"[460603923, 72293947, 42364888]",2,5,primary,50,False,True,87.014,,,"LINESTRING (8.2091153 47.4816274, 8.2090028 47.4815196, 8.2088958 47.4814109, 8.2087916 47.4813024, 8.2086871 47.4811921, 8.2085705 47.4810392, 8.2085075 47.4809625)",Bahnhofplatz,
"[694512872, 610026172, 43660543]",2,5,primary,50,False,True,145.931,,,"LINESTRING (8.2091153 47.4816274, 8.2092785 47.4817879, 8.2093557 47.4818542, 8.2094358 47.4819196, 8.2096209 47.4820644, 8.2098094 47.482208, 8.2099981 47.4823512, 8.2101878 47.482494, 8.2102609 47.4825615, 8.2103383 47.4826441)",,
25972100,1,,primary,50,True,False,19.584,,,"LINESTRING (8.2127267 47.4816164, 8.2127726 47.4816477, 8.212799 47.4816879, 8.2128026 47.4817319, 8.2127827 47.4817738)",Zürcherstrasse,roundabout
27494965,,,residential,,True,False,26.106,,,"LINESTRING (8.207466 47.4800419, 8.2071192 47.4800555)",,
80859096,,,residential,,False,False,30.973,,,"LINESTRING (8.207466 47.4800419, 8.2078016 47.4800197, 8.2078758 47.4800126)",Aarauerstrasse,
87686513,,,residential,30,False,False,86.737,,,"LINESTRING (8.2097341 47.47865, 8.2098661 47.47849, 8.2100759 47.4782251, 8.2102928 47.4779675)",Florasteig,
87686516,,,residential,30,False,False,111.949,,,"LINESTRING (8.2101608 47.4789139, 8.2104778 47.4784896, 8.210834 47.4780158)",Gartensteig,
87686516,,,residential,30,False,True,111.949,,,"LINESTRING (8.210834 47.4780158, 8.2104778 47.4784896, 8.2101608 47.4789139)",Gartensteig,
328829482,,,residential,30,False,False,41.049,,,"LINESTRING (8.210834 47.4780158, 8.2106659 47.4779954, 8.2104943 47.477981, 8.2103886 47.4779732, 8.2102928 47.4779675)",Klosterzelgstrasse,
328829482,,,residential,30,False,True,41.863,,,"LINESTRING (8.210834 47.4780158, 8.2109706 47.4780359, 8.2110932 47.4780599, 8.2113697 47.4781181)",Klosterzelgstrasse,
87686513,,,residential,30,False,True,86.737,,,"LINESTRING (8.2102928 47.4779675, 8.2100759 47.4782251, 8.2098661 47.47849, 8.2097341 47.47865)",Florasteig,
328829482,,,residential,30,False,True,41.049,,,"LINESTRING (8.2102928 47.4779675, 8.2103886 47.4779732, 8.2104943 47.477981, 8.2106659 47.4779954, 8.210834 47.4780158)",Klosterzelgstrasse,
620110159,,,residential,30,False,False,35.3,,,"LINESTRING (8.2127732 47.4781708, 8.2126339 47.4783887, 8.2125858 47.4784619)",Birkenstrasse,
27475018,,,residential,,False,False,22.814,,,"LINESTRING (8.202589 47.4812006, 8.2027536 47.4810282)",Stäblistrasse,
25972100,1,,primary,50,True,False,13.599,,,"LINESTRING (8.2124729 47.4817827, 8.2124532 47.4817552, 8.2124443 47.4817252, 8.2124467 47.4816946, 8.2124603 47.4816655)",Zürcherstrasse,roundabout
1173549284,,,residential,20,False,False,10.365,,,"LINESTRING (8.2124603 47.4816655, 8.2123312 47.4816327)",Bahnhofstrasse,
25972100,1,,primary,50,True,False,12.995000000000001,,,"LINESTRING (8.2124603 47.4816655, 8.2124925 47.4816331, 8.2125381 47.4816094, 8.2125925 47.4815965)",Zürcherstrasse,roundabout
24443142,1,3,primary,50,True,False,73.21000000000001,,,"LINESTRING (8.2126098 47.4818378, 8.2125058 47.4819361, 8.2123873 47.4820397, 8.2122807 47.4821168, 8.2122047 47.4821647, 8.2121425 47.4822016, 8.2120879 47.4822246, 8.2119008 47.4822605)",Zürcherstrasse,
25972100,1,,primary,50,True,False,12.355,,,"LINESTRING (8.2126098 47.4818378, 8.2125565 47.4818293, 8.2125094 47.4818104, 8.2124729 47.4817827)",Zürcherstrasse,roundabout
"[26350691, 348386316]",,,residential,30,False,True,169.03999999999996,,,"LINESTRING (8.2106756 47.4814568, 8.2107153 47.4814199, 8.2108693 47.4812748, 8.2109458 47.4812067, 8.2115455 47.480619, 8.2117112 47.4804603, 8.2117764 47.4804006, 8.2119675 47.4802125)",Steinackerstrasse,
"[1173549284, 1173549283, 407227076]",,,residential,20,False,True,132.019,,,"LINESTRING (8.2106756 47.4814568, 8.2107283 47.4814701, 8.2107937 47.4814726, 8.210846 47.4814649, 8.2109048 47.4814498, 8.2109677 47.4814287, 8.2110906 47.481387, 8.2111675 47.4813733, 8.2112557 47.4813732, 8.2113531 47.4813873, 8.2115145 47.4814226, 8.2117573 47.4814835, 8.2120017 47.4815473, 8.2123312 47.4816327)",Bahnhofstrasse,
1173549284,,,residential,20,False,True,10.365,,,"LINESTRING (8.2123312 47.4816327, 8.2124603 47.4816655)",Bahnhofstrasse,
"[407227076, 1173549283, 1173549284]",,,residential,20,False,False,132.01900000000003,,,"LINESTRING (8.2123312 47.4816327, 8.2120017 47.4815473, 8.2117573 47.4814835, 8.2115145 47.4814226, 8.2113531 47.4813873, 8.2112557 47.4813732, 8.2111675 47.4813733, 8.2110906 47.481387, 8.2109677 47.4814287, 8.2109048 47.4814498, 8.210846 47.4814649, 8.2107937 47.4814726, 8.2107283 47.4814701, 8.2106756 47.4814568)",Bahnhofstrasse,
610055865,1,3,primary,50,True,False,16.502000000000002,,,"LINESTRING (8.2123857 47.4819165, 8.2124457 47.481856, 8.2124729 47.4817827)",Zürcherstrasse,
610055866,,,residential,,True,False,32.687,,,"LINESTRING (8.2123857 47.4819165, 8.2124045 47.4818553, 8.2124102 47.4818166, 8.2124057 47.4817778, 8.212385 47.4817323, 8.2123634 47.4816902, 8.2123312 47.4816327)",,
"[407227096, 407227083, 24443141]","['2', '4']",3,primary,50,False,"[False, True]",125.192,,yes,"LINESTRING (8.2119008 47.4822605, 8.2118323 47.482286, 8.2117618 47.482309, 8.2115839 47.4823641, 8.2113559 47.4824287, 8.2105296 47.4826093, 8.2103383 47.4826441)",Zürcherstrasse,
610057900,2,3,primary,50,True,False,52.946,,,"LINESTRING (8.2119008 47.4822605, 8.2119857 47.4821932, 8.2120528 47.4821515, 8.2121403 47.4820995, 8.2122268 47.4820432, 8.2123115 47.4819805, 8.2123857 47.4819165)",Zürcherstrasse,
79992451,,,residential,,False,False,23.893,,,"LINESTRING (8.2041947 47.4846406, 8.2038869 47.4845867)",Museumstrasse,
"[24408409, 114798698, 114798699]",1,,residential,,False,False,52.966,,yes,"LINESTRING (8.213522 47.4828704, 8.2135298 47.482902, 8.2135354 47.4829415, 8.2135304 47.4830342, 8.2135263 47.4832824, 8.2135299 47.483346)",Gaswerkstrasse,
"[257902136, 24665831]",,,residential,,False,False,135.495,,,"LINESTRING (8.213522 47.4828704, 8.213493 47.4827952, 8.2130954 47.4820933, 8.2130228 47.4819688, 8.2129456 47.4818833, 8.2127827 47.4817738)",Gaswerkstrasse,
"[28613811, 77662309, 24408413, 198966399]",,,residential,,False,False,286.389,,,"LINESTRING (8.2135299 47.483346, 8.2134568 47.48338, 8.2134251 47.483387, 8.2133889 47.4833906, 8.2131874 47.4833751, 8.2128578 47.4833469, 8.2126498 47.4833237, 8.212086 47.4832288, 8.2119616 47.4832117, 8.2118619 47.4832061, 8.2117481 47.4832531, 8.2114151 47.4834246, 8.2110337 47.48364, 8.2109247 47.48372, 8.2107766 47.4838299, 8.2103239 47.4841624)","['Rottweilerstrasse', 'Stahlrain']",
"[24408409, 114798698, 114798699]",1,,residential,,False,True,52.965999999999994,,yes,"LINESTRING (8.2135299 47.483346, 8.2135263 47.4832824, 8.2135304 47.4830342, 8.2135354 47.4829415, 8.2135298 47.482902, 8.213522 47.4828704)",Gaswerkstrasse,
"[115568594, 77981038, 27488630]",,,residential,,False,"[False, True]",198.742,,,"LINESTRING (8.2135299 47.483346, 8.2137713 47.4834632, 8.213904 47.4835402, 8.2142194 47.4838219, 8.2140774 47.4838797, 8.2137265 47.483984, 8.2134566 47.4840655, 8.2128753 47.4842339, 8.2127168 47.4842803)","['Friedhofweg', 'Gaswerkstrasse']",
335818154,,,residential,30,False,True,45.201,,,"LINESTRING (8.2125858 47.4784619, 8.2131404 47.4786192)",Klosterzelgstrasse,
620110159,,,residential,30,False,True,35.3,,,"LINESTRING (8.2125858 47.4784619, 8.2126339 47.4783887, 8.2127732 47.4781708)",Birkenstrasse,
"[1172262904, 328829482]",,,residential,30,False,False,29.433,,,"LINESTRING (8.2125858 47.4784619, 8.2125391 47.4784484, 8.2122261 47.4783572)",Klosterzelgstrasse,
"[335818154, 24860262]",,,residential,30,False,False,108.40700000000001,,,"LINESTRING (8.2150024 47.4791671, 8.2149423 47.4791394, 8.2148572 47.4791089, 8.2146996 47.4790603, 8.2144643 47.4789936, 8.2140524 47.4788804, 8.214031 47.4788743, 8.2136837 47.4787749)",Klosterzelgstrasse,
328829482,,,residential,30,False,False,6.462,,,"LINESTRING (8.2114497 47.4781394, 8.2113697 47.4781181)",Klosterzelgstrasse,
328829482,,,residential,30,False,True,37.535,,,"LINESTRING (8.2114497 47.4781394, 8.2119119 47.4782673)",Klosterzelgstrasse,
