osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,name,bridge,access,width
26472182,tertiary,50,,False,False,46.825,"LINESTRING (8.2467707 46.8956858, 8.2466576 46.8957472, 8.246506 46.8958374, 8.2463534 46.8959366, 8.2462989 46.895954)",,,Poststrasse,,,
26472182,tertiary,50,,False,True,42.858,"LINESTRING (8.2467707 46.8956858, 8.246996 46.8956333, 8.247133 46.8956012, 8.2473063 46.8955651)",,,Poststrasse,,,
"[30630258, 319876732]",tertiary,50,,False,False,44.184,"LINESTRING (8.2473385 46.8925272, 8.2473772 46.8924905, 8.2474012 46.892472, 8.2474328 46.8924522, 8.247482 46.8924303, 8.2478078 46.8923)",,,Flüelistrasse,,,
"[261578752, 319876732]",tertiary,50,,False,True,168.407,"LINESTRING (8.2473385 46.8925272, 8.2473258 46.892542, 8.247294 46.892581, 8.2472737 46.8926174, 8.24726 46.8926568, 8.2472523 46.8926969, 8.2472505 46.8927689, 8.2472525 46.8928243, 8.247263 46.8929974, 8.2472879 46.8934181, 8.2472803 46.8934987, 8.2471917 46.8937473, 8.2471624 46.893845, 8.2471761 46.8940195)",,,,,,
40797469,residential,,,False,False,79.895,"LINESTRING (8.2463445 46.8960264, 8.2464026 46.896055, 8.2465538 46.8961062, 8.246708 46.8961152, 8.2468161 46.8961057, 8.2469926 46.8960848, 8.2470817 46.8960887, 8.247297 46.8961569, 8.2473355 46.8961678)",,,Waagstrasse,,,
40797469,residential,,,False,True,8.765,"LINESTRING (8.2463445 46.8960264, 8.2463218 46.8959904, 8.2462989 46.895954)",,,Waagstrasse,,,
430230074,residential,,,False,True,60.976,"LINESTRING (8.2463445 46.8960264, 8.2463055 46.8960561, 8.2462602 46.8961457, 8.2462404 46.8962849, 8.2461942 46.8963542, 8.2461505 46.896379, 8.2459382 46.8964437)",,,Milchstrasse,,,
30628527,residential,,,False,False,98.922,"LINESTRING (8.2473355 46.8961678, 8.2473013 46.8962256, 8.2472042 46.896381, 8.2471474 46.8965324, 8.2470765 46.8967216, 8.2470002 46.8968683, 8.2468841 46.8969968)",,,Lindenstrasse,,,
30628527,residential,,,False,True,62.939,"LINESTRING (8.2473355 46.8961678, 8.247394 46.8960803, 8.2475114 46.8957757, 8.2475202 46.8957437, 8.2475448 46.895655, 8.2475499 46.8956232)",,,Lindenstrasse,,,
40797469,residential,,,False,True,79.895,"LINESTRING (8.2473355 46.8961678, 8.247297 46.8961569, 8.2470817 46.8960887, 8.2469926 46.8960848, 8.2468161 46.8961057, 8.246708 46.8961152, 8.2465538 46.8961062, 8.2464026 46.896055, 8.2463445 46.8960264)",,,Waagstrasse,,,
30628527,residential,,,False,False,12.498000000000001,"LINESTRING (8.2466179 46.8972309, 8.2465695 46.8972543, 8.2465249 46.8972676, 8.2464688 46.8972724)",,,Lindenstrasse,,,
30628527,residential,,,False,True,32.967,"LINESTRING (8.2466179 46.8972309, 8.2466519 46.8972025, 8.2468841 46.8969968)",,,Lindenstrasse,,,
40797495,residential,,,False,False,58.096000000000004,"LINESTRING (8.2466179 46.8972309, 8.246819 46.8973319, 8.2468685 46.8973663, 8.246901 46.8974252, 8.2469134 46.8976658)",,,Gewerbestrasse,,,
30649422,residential,,,False,True,26.028,"LINESTRING (8.2469134 46.8976658, 8.2472557 46.8976567)",,,Museumstrasse,,,
30649422,residential,,,False,False,34.061,"LINESTRING (8.2469134 46.8976658, 8.2465093 46.8976934, 8.2464672 46.8976917)",,,Museumstrasse,,,
40797495,residential,,,False,True,58.096,"LINESTRING (8.2469134 46.8976658, 8.246901 46.8974252, 8.2468685 46.8973663, 8.246819 46.8973319, 8.2466179 46.8972309)",,,Gewerbestrasse,,,
30783980,residential,,,False,False,96.455,"LINESTRING (8.2458642 46.8977057, 8.2458994 46.8975489, 8.2459451 46.8971942, 8.2459539 46.8971327, 8.2460217 46.8970875, 8.2463212 46.8969911)",,,Batzenhofstrasse,,,
430230075,residential,,,False,True,74.866,"LINESTRING (8.2458642 46.8977057, 8.2459512 46.8980391, 8.2464311 46.8979724)",,,Schmiedgasse,,,
1049607399,residential,,,False,True,46.578,"LINESTRING (8.2458642 46.8977057, 8.2464202 46.8976545, 8.2464721 46.8976567)",,,Kronengasse,,,
"[153814528, 430228313]",residential,50,,False,True,360.41499999999996,"LINESTRING (8.2477255 46.8940947, 8.2482298 46.8940656, 8.2487301 46.8940367, 8.2487633 46.8940348, 8.2489631 46.8940234, 8.2491832 46.8940107, 8.2492911 46.894009, 8.2493807 46.8940595, 8.2494065 46.894117, 8.2494075 46.8941562, 8.249414 46.8943982, 8.2494411 46.8945688, 8.2494868 46.8948234, 8.2494792 46.8949091, 8.2493989 46.8949845, 8.249286 46.8950222, 8.2487567 46.895168, 8.2486111 46.8952365, 8.2485182 46.8953318, 8.2483047 46.8956972, 8.2482856 46.89573)",,,"['Gesellenweg', 'St. Antonistrasse']",,,
30788611,residential,,,False,False,118.344,"LINESTRING (8.2494284 46.8926567, 8.2493652 46.8934498, 8.2493811 46.8937196)",,,St. Antonistrasse,,,
30788611,residential,,,False,True,109.90899999999998,"LINESTRING (8.2494284 46.8926567, 8.2494615 46.8923301, 8.2494817 46.8921317, 8.2494844 46.8921048, 8.2494874 46.8920751, 8.2494939 46.8920386, 8.2495103 46.8919475, 8.2495611 46.8917936, 8.2495637 46.8917636, 8.2494992 46.8916862)",,,St. Antonistrasse,,,
"[1075685619, 430228319]",residential,,,False,False,167.04800000000003,"LINESTRING (8.2494284 46.8926567, 8.2494985 46.8926961, 8.2498078 46.8928991, 8.2498589 46.892907, 8.2499035 46.8929002, 8.2502835 46.8926604, 8.2506705 46.8924162, 8.2508967 46.8922735, 8.2510648 46.8921674)",,,"['Professorenweg', 'Freiteilmattlistrasse']",,,
30788611,residential,,,False,True,118.344,"LINESTRING (8.2493811 46.8937196, 8.2493652 46.8934498, 8.2494284 46.8926567)",,,St. Antonistrasse,,,
1049607376,residential,30,,False,True,16.003,"LINESTRING (8.2447733 46.8962548, 8.2449413 46.8963018, 8.2449701 46.8963046)",,,Kirchstrasse,,,
73509030,residential,,,True,False,138.126,"LINESTRING (8.2430099 46.8963152, 8.2431986 46.8962504, 8.2434616 46.8962018, 8.2438573 46.8961668, 8.2440472 46.8961707, 8.2446012 46.8962681, 8.2447733 46.8962548)",,,Landenbergstrasse,,,
309434518,residential,,,False,False,41.455000000000005,"LINESTRING (8.2430099 46.8963152, 8.2429701 46.8963282, 8.2429293 46.8963416, 8.2426462 46.8964343, 8.24253 46.8964904)",,,Landenbergstrasse,,,
33901198,primary,50,,False,False,7.945,"LINESTRING (8.2456919 46.8959935, 8.2456879 46.8959221)",2,4,Brünigstrasse,,,
261585652,primary,50,,False,True,53.647000000000006,"LINESTRING (8.2456919 46.8959935, 8.2457039 46.8960484, 8.2457273 46.8961062, 8.2457658 46.8961692, 8.2459382 46.8964437)",2,4,Brünigstrasse,,,
"[1191560225, 30731503, 30731501, 30629599]",residential,,,False,False,65.696,"LINESTRING (8.2456919 46.8959935, 8.2456316 46.8959958, 8.2455806 46.8960065, 8.2453597 46.8961043, 8.2451198 46.8962319, 8.2449893 46.8962951, 8.2449701 46.8963046)",,,Dorfplatz,yes,,
