osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,bridge,tunnel,access
24424293,Rue du Cours-Supérieur,unclassified,30,False,True,43.3,"LINESTRING (6.8261487 47.1057904, 6.8265437 47.1055087)",,,,,,
4719172,Rue du Doubs,residential,30,False,True,122.626,"LINESTRING (6.8261487 47.1057904, 6.8261844 47.1058163, 6.8270393 47.106371, 6.827276 47.1065242, 6.8273181 47.1065536)",,,,,,
37612042,Rue du Modulor,tertiary,50,True,False,75.016,"LINESTRING (6.8267924 47.101013, 6.826728 47.1010588, 6.8264476 47.1012585, 6.8261919 47.1014463, 6.8261093 47.1015017)",,,,,,
1165378545,Rue du 1er-Mars,residential,,False,True,75.1,"LINESTRING (6.8295292 47.1058715, 6.8288304 47.106351)",,,,,,
37614520,Rue Numa-Droz,secondary,50,False,False,65.547,"LINESTRING (6.8295292 47.1058715, 6.8290452 47.1055536, 6.828909 47.1054601)",,2,,,,
1165378544,Rue Numa-Droz,secondary,50,False,True,105.842,"LINESTRING (6.8295292 47.1058715, 6.8295797 47.105906, 6.8302831 47.1063861, 6.8304288 47.1064856, 6.8305167 47.1065455)",,2,,,,
23901876,Rue de la Charrière,secondary,40,False,True,14.075,"LINESTRING (6.8310113 47.1070483, 6.8309425 47.1069307)",168,,,,,
23927166,Rue du Sentier,unclassified,30,False,False,2.631,"LINESTRING (6.8316466 47.1063696, 6.83167 47.1063521)",,,,,,
31561394,Rue des Sagnes,residential,,False,False,84.895,"LINESTRING (6.8316466 47.1063696, 6.8324934 47.1068703)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,True,36.695,"LINESTRING (6.8316466 47.1063696, 6.8315998 47.1064046, 6.8313298 47.1066194)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,False,27.98,"LINESTRING (6.8324934 47.1068703, 6.8327411 47.1066835)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,True,36.707,"LINESTRING (6.8324934 47.1068703, 6.8321703 47.1071165)",,,,,,
31561394,Rue des Sagnes,residential,,False,True,84.895,"LINESTRING (6.8324934 47.1068703, 6.8316466 47.1063696)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,False,27.425,"LINESTRING (6.8329741 47.1064958, 6.8332149 47.1063115)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,True,27.324,"LINESTRING (6.8329741 47.1064958, 6.8327411 47.1066835)",,,,,,
252191330,Rue du Soleil,unclassified,30,False,True,84.501,"LINESTRING (6.8329741 47.1064958, 6.8321233 47.1060037)",,,,,,
351513979,Rue du Grenier,unclassified,50,False,False,2.584,"LINESTRING (6.8322255 47.0992608, 6.8322145 47.0992828)",,,,,,
351513979,Rue du Grenier,unclassified,50,False,True,30.955,"LINESTRING (6.8322255 47.0992608, 6.8323999 47.099009)",,,,,,
875858191,Rue du Grenier,unclassified,50,False,True,56.573,"LINESTRING (6.8318755 47.1029213, 6.8318423 47.1028522, 6.8318209 47.1027851, 6.8318014 47.1026518, 6.8317519 47.1024208)",,,,,,
"[1125221456, 874893189]",Avenue Léopold-Robert,primary,50,True,False,72.95400000000001,"LINESTRING (6.8318755 47.1029213, 6.8323593 47.1031467, 6.8324208 47.103172, 6.8326826 47.1032795)",18,2,,,,
24047982,Rue de la Balance,primary,,False,False,24.597,"LINESTRING (6.8318758 47.104129, 6.8318823 47.1041216, 6.831901 47.1041002, 6.8319773 47.1040146, 6.8320463 47.1039407)",18,,,,,
24047982,Rue de la Balance,primary,,False,True,49.603,"LINESTRING (6.8318758 47.104129, 6.8318433 47.1041651, 6.8318027 47.1042114, 6.831734 47.1042891, 6.8316871 47.1043453, 6.8316344 47.1044071, 6.8315436 47.1045135)",18,,,,,
24521004,Rue de la Ronde,unclassified,,True,False,147.57399999999998,"LINESTRING (6.8318758 47.104129, 6.8320956 47.1042513, 6.8328484 47.1046702, 6.8328778 47.1046867, 6.8333856 47.1049688)",,,,,,
"[1073421674, 24521011]","['Rue des Forains', 'Rue de la Ronde']",unclassified,,False,False,67.555,"LINESTRING (6.8352931 47.1060695, 6.8354246 47.1061462, 6.8361105 47.1062939)",,,,,,
25275629,Rue du Marais,unclassified,50,False,True,113.269,"LINESTRING (6.8371098 47.1065569, 6.8370425 47.1066091, 6.8367159 47.1068533, 6.8366768 47.1068774, 6.8365789 47.1069553, 6.8362718 47.1071999, 6.8362009 47.1072564, 6.8361749 47.107277, 6.8361161 47.1073181)",,,,,,
875873253,Rue des Forains,unclassified,,False,True,81.16,"LINESTRING (6.8371098 47.1065569, 6.8369955 47.1065161, 6.8361105 47.1062939)",,,,,,
875873254,Rue du Marais,unclassified,50,False,False,54.92,"LINESTRING (6.8371098 47.1065569, 6.8375263 47.1062767, 6.8376253 47.1062093)",,,,,,
24498121,Rue de l'Etoile,residential,30,False,True,48.247,"LINESTRING (6.8369294 47.1031774, 6.8374017 47.102886)",,,,,,
781129561,Rue de l'Etoile,residential,30,False,False,3.715,"LINESTRING (6.8369294 47.1031774, 6.8368903 47.1031976)",,,,,,
4719143,Rue des Régionaux,residential,,False,False,87.125,"LINESTRING (6.8310018 47.0996728, 6.8303231 47.0996758, 6.829858 47.0996198)",,,,,,
4719143,Rue des Régionaux,residential,,False,True,74.374,"LINESTRING (6.8310018 47.0996728, 6.8310475 47.0996686, 6.8311071 47.0996631, 6.8312978 47.0996453, 6.8318411 47.0995841, 6.8319652 47.0995513)",,,,,,
875858195,Rue de la Promenade,residential,30,False,True,49.787,"LINESTRING (6.8335393 47.1007915, 6.8339282 47.1004304)",,,,,,
24826947,Rue du Banneret,residential,30,False,True,138.113,"LINESTRING (6.8335393 47.1007915, 6.8334625 47.1007556, 6.8332652 47.1006638, 6.832033 47.1000905)",,,,,,
37614514,Rue de la Promenade,residential,30,False,False,35.567,"LINESTRING (6.8335393 47.1007915, 6.8333789 47.100954, 6.8333569 47.1009762, 6.8332768 47.1010568)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,False,26.845,"LINESTRING (6.8318911 47.1061862, 6.8321233 47.1060037)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,True,24.906,"LINESTRING (6.8318911 47.1061862, 6.83167 47.1063521)",,,,,,
737409010,Rue de l'Industrie,residential,30,False,True,84.831,"LINESTRING (6.8318911 47.1061862, 6.8327411 47.1066835)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,True,27.828,"LINESTRING (6.8323554 47.1058096, 6.8321233 47.1060037)",,,,,,
23927166,Rue du Sentier,unclassified,30,False,False,29.933,"LINESTRING (6.8323554 47.1058096, 6.8323912 47.1057818, 6.8326124 47.105605)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,True,27.425,"LINESTRING (6.8332149 47.1063115, 6.8329741 47.1064958)",,,,,,
24827044,Rue du Puits,unclassified,,False,False,85.951,"LINESTRING (6.8332149 47.1063115, 6.8340791 47.106813)",,,,,,
24453521,Rue Saint-Hubert,residential,30,False,False,29.83,"LINESTRING (6.8332149 47.1063115, 6.8332495 47.1062841, 6.8334761 47.1061106)",,,,,,
23962999,Rue du Gazomètre,residential,30,False,True,57.918,"LINESTRING (6.8340791 47.106813, 6.8345776 47.1064178)",,,,,,
24827044,Rue du Puits,unclassified,,False,True,85.951,"LINESTRING (6.8340791 47.106813, 6.8332149 47.1063115)",,,,,,
23962999,Rue du Gazomètre,residential,30,False,False,55.946,"LINESTRING (6.8340791 47.106813, 6.8338379 47.1070042, 6.8335975 47.1071947)",,,,,,
24950582,Rue de L'Arsenal,unclassified,,True,False,93.159,"LINESTRING (6.8297585 47.1025479, 6.8305237 47.1018917)",,,,,,
37612039,Avenue Léopold-Robert,primary,50,True,False,36.77,"LINESTRING (6.8297585 47.1025479, 6.8299866 47.1026736, 6.8301547 47.1027372)",18,,,,,
28228581,Rue des Musées,unclassified,,False,False,23.487,"LINESTRING (6.8306834 47.1014319, 6.8309241 47.1015652)",,,,,,
28228581,Rue des Musées,unclassified,,False,True,118.3,"LINESTRING (6.8306834 47.1014319, 6.829939 47.1009852, 6.8296176 47.1007927, 6.8295077 47.100731)",,,,,,
37612039,Avenue Léopold-Robert,primary,50,True,False,23.94,"LINESTRING (6.8295127 47.1024124, 6.8297585 47.1025479)",18,,,,,
24950583,Rue du Sapin,unclassified,,True,False,93.502,"LINESTRING (6.8295127 47.1024124, 6.8299475 47.1020424, 6.8299735 47.1020202, 6.8302839 47.1017555)",,,,,,
121843120,Rue du 1er-Mars,living_street,20,True,False,19.97,"LINESTRING (6.8297563 47.1057057, 6.8298195 47.1056591, 6.8298516 47.1056331, 6.8299265 47.1055686)",,,,,,
1219244614,Rue du 1er-Mars,living_street,20,True,False,25.206,"LINESTRING (6.8297563 47.1057057, 6.8297246 47.1057289, 6.8295292 47.1058715)",,,,,,
24955550,Rue Guillaume-Ritter,residential,,True,False,39.115,"LINESTRING (6.8282912 47.1050505, 6.8286444 47.1047937)",,,,,,
37614520,Rue Numa-Droz,secondary,50,False,False,167.336,"LINESTRING (6.8282912 47.1050505, 6.8277427 47.1046869, 6.8276916 47.1046532, 6.8274136 47.10447, 6.8267048 47.1040023)",,2,,,,
37614520,Rue Numa-Droz,secondary,50,False,True,65.277,"LINESTRING (6.8282912 47.1050505, 6.8285771 47.1052373, 6.8287549 47.1053545, 6.828909 47.1054601)",,2,,,,
252180817,Rue Guillaume-Ritter,residential,,False,False,43.322,"LINESTRING (6.8286444 47.1047937, 6.8290421 47.1045135)",,,,,,
24002542,Rue de la Paix,residential,,True,False,167.01500000000001,"LINESTRING (6.8286444 47.1047937, 6.8281106 47.1044387, 6.8280811 47.1044191, 6.8280601 47.1044052, 6.8271379 47.1037912, 6.8270651 47.1037447)",,,,,,
24955549,Rue Guillaume-Ritter,unclassified,,False,False,35.602,"LINESTRING (6.8290421 47.1045135, 6.8293669 47.1042819)",,,,,,
25000865,Rue Jardinière,residential,,True,False,72.542,"LINESTRING (6.8290421 47.1045135, 6.8297387 47.1049616)",,,,,,
252180817,Rue Guillaume-Ritter,residential,,False,True,43.322,"LINESTRING (6.8290421 47.1045135, 6.8286444 47.1047937)",,,,,,
24395040,Rue du Parc,residential,50,True,False,59.391,"LINESTRING (6.8293669 47.1042819, 6.8288024 47.1039109)",,1,,,,
24955549,Rue Guillaume-Ritter,unclassified,,False,False,51.946,"LINESTRING (6.8293669 47.1042819, 6.829846 47.1039474)",,,,,,
24955549,Rue Guillaume-Ritter,unclassified,,False,True,35.602,"LINESTRING (6.8293669 47.1042819, 6.8290421 47.1045135)",,,,,,
24955549,Rue Guillaume-Ritter,unclassified,,False,False,25.469,"LINESTRING (6.829846 47.1039474, 6.8300852 47.1037863)",,,,,,
24955549,Rue Guillaume-Ritter,unclassified,,False,True,51.946,"LINESTRING (6.829846 47.1039474, 6.8293669 47.1042819)",,,,,,
252128415,Rue de la Serre,residential,50,True,False,73.856,"LINESTRING (6.829846 47.1039474, 6.8305468 47.1044096)",,,,,,
31284080,Rue Jean-Paul-Zimmerman,unclassified,,True,False,52.045,"LINESTRING (6.8292802 47.1035743, 6.8288024 47.1039109)",,,,,,
252128415,Rue de la Serre,residential,50,True,False,59.624,"LINESTRING (6.8292802 47.1035743, 6.829846 47.1039474)",,,,,,
24395040,Rue du Parc,residential,50,True,False,107.98,"LINESTRING (6.8288024 47.1039109, 6.8277762 47.1032363)",,1,,,,
31284080,Rue Jean-Paul-Zimmerman,unclassified,,True,False,35.112,"LINESTRING (6.8288024 47.1039109, 6.8284819 47.1041392)",,,,,,
25000865,Rue Jardinière,residential,,True,False,59.414,"LINESTRING (6.8284819 47.1041392, 6.8290421 47.1045135)",,,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,True,52.221,"LINESTRING (6.828252 47.1028962, 6.8277762 47.1032363)",,,,,,
252128415,Rue de la Serre,residential,50,True,False,108.359,"LINESTRING (6.828252 47.1028962, 6.8292802 47.1035743)",,,,,,
"[24955840, 24956004]","['Rue du Collège-Indutriel', 'Rue Charles-Edouard-Guillaume']","['unclassified', 'residential']",,False,False,87.986,"LINESTRING (6.828252 47.1028962, 6.8284845 47.1027301, 6.8290891 47.1031126)",,,,,,
44384789,Rue du Stand,unclassified,50,False,False,37.708,"LINESTRING (6.8305468 47.1044096, 6.8302653 47.1046894)",,,,,,
44384789,Rue du Stand,unclassified,50,False,True,28.613,"LINESTRING (6.8305468 47.1044096, 6.8307823 47.1042083)",,,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,False,39.549,"LINESTRING (6.8267048 47.1040023, 6.8270651 47.1037447)",,,,,,
37614520,Rue Numa-Droz,secondary,50,False,True,167.336,"LINESTRING (6.8267048 47.1040023, 6.8274136 47.10447, 6.8276916 47.1046532, 6.8277427 47.1046869, 6.8282912 47.1050505)",,2,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,False,42.371,"LINESTRING (6.8270651 47.1037447, 6.827452 47.1034693)",,,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,True,39.549,"LINESTRING (6.8270651 47.1037447, 6.8267048 47.1040023)",,,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,True,42.371,"LINESTRING (6.827452 47.1034693, 6.8270651 47.1037447)",,,,,,
25000865,Rue Jardinière,residential,,True,False,107.819,"LINESTRING (6.827452 47.1034693, 6.8284819 47.1041392)",,,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,False,35.685,"LINESTRING (6.827452 47.1034693, 6.8277374 47.1032636, 6.8277762 47.1032363)",,,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,False,52.221,"LINESTRING (6.8277762 47.1032363, 6.828252 47.1028962)",,,,,,
24956004,Rue du Collège-Indutriel,unclassified,,False,True,35.685,"LINESTRING (6.8277762 47.1032363, 6.8277374 47.1032636, 6.827452 47.1034693)",,,,,,
24955838,Passage Louis-Robert,unclassified,,False,False,39.963,"LINESTRING (6.8306452 47.1048644, 6.8310796 47.1050687)",,,,,,
24955838,Passage Louis-Robert,unclassified,,False,True,34.719,"LINESTRING (6.8306452 47.1048644, 6.8302653 47.1046894)",,,,,,
252187201,Rue du Stand,unclassified,20,False,True,31.516,"LINESTRING (6.8310378 47.1039845, 6.8307823 47.1042083)",,,,,,
31284080,Rue Jean-Paul-Zimmerman,unclassified,,True,False,26.225,"LINESTRING (6.8295253 47.1034076, 6.8292802 47.1035743)",,,,,,
24955549,Rue Guillaume-Ritter,unclassified,,False,False,27.302,"LINESTRING (6.8300852 47.1037863, 6.8303397 47.1036123)",,,,,,
24955549,Rue Guillaume-Ritter,unclassified,,False,True,25.469,"LINESTRING (6.8300852 47.1037863, 6.829846 47.1039474)",,,,,,
252180659,Rue Charles-Edouard-Guillaume,residential,,True,False,59.742,"LINESTRING (6.8300852 47.1037863, 6.8295253 47.1034076)",,,,,,
44384789,Rue du Stand,unclassified,50,False,False,28.613,"LINESTRING (6.8307823 47.1042083, 6.8305468 47.1044096)",,,,,,
252180659,Rue Charles-Edouard-Guillaume,residential,,True,False,70.609,"LINESTRING (6.8307823 47.1042083, 6.8300852 47.1037863)",,,,,,
252187201,Rue du Stand,unclassified,20,False,False,31.516,"LINESTRING (6.8307823 47.1042083, 6.8310378 47.1039845)",,,,,,
28228582,Rue du Midi,unclassified,,True,False,48.467999999999996,"LINESTRING (6.8277808 47.1002621, 6.8277263 47.1003035, 6.8274161 47.1005393, 6.8273536 47.1005868)",,1,,,,
25000866,Rue Jaquet-Droz,unclassified,50,True,False,133.984,"LINESTRING (6.8291111 47.101057, 6.8277808 47.1002621)",,,,,,
252130318,Rue du Casino,unclassified,50,True,False,44.955999999999996,"LINESTRING (6.8291111 47.101057, 6.8290477 47.1011001, 6.8289356 47.10119, 6.8287527 47.1013368, 6.8287211 47.1013617)",,,,,,
747419771,Rue Jaquet-Droz,unclassified,,False,False,73.606,"LINESTRING (6.8291111 47.101057, 6.8296065 47.1013576, 6.8298159 47.1012031)",,,,,,
"[31545467, 24521013]","['Rue des Musées', 'Rue du Roulage']",unclassified,,True,False,154.33299999999997,"LINESTRING (6.8263645 47.0999936, 6.826413 47.0999544, 6.826724 47.0997031, 6.8267505 47.0996826, 6.8267601 47.0996752, 6.827149 47.0996808, 6.827398 47.0996894, 6.8276248 47.0997398, 6.8278027 47.0997968, 6.8279606 47.0998471, 6.8280241 47.09987, 6.8281141 47.0999089)",,,,,,
25006300,Rue Daniel-Jean Richard,unclassified,,True,False,134.687,"LINESTRING (6.8273536 47.1005868, 6.8277237 47.1008028, 6.8278515 47.1008772, 6.8285213 47.1012504, 6.8287211 47.1013617)",,,,,,
28228582,Rue du Midi,unclassified,,True,False,50.034,"LINESTRING (6.8273536 47.1005868, 6.8273102 47.1006198, 6.8270292 47.1008333, 6.8269825 47.1008688, 6.8269126 47.100922)",,1,,,,
252130317,Rue du Casino,unclassified,50,True,False,53.123,"LINESTRING (6.8287211 47.1013617, 6.8282674 47.1017262)",,,,,,
25006301,Rue Daniel-Jean Richard,unclassified,,False,False,91.75200000000001,"LINESTRING (6.8287211 47.1013617, 6.8287755 47.101392, 6.8296592 47.1018843)",,,,,,
25006301,Rue Daniel-Jean Richard,unclassified,,False,True,91.75200000000001,"LINESTRING (6.8296592 47.1018843, 6.8287755 47.101392, 6.8287211 47.1013617)",,,,,,
25020915,Rue du Casino,unclassified,50,True,False,24.383,"LINESTRING (6.8295077 47.100731, 6.8294561 47.1007734, 6.8293131 47.1008915, 6.8293026 47.1009001)",,,,,,
28228581,Rue des Musées,unclassified,,False,False,118.30000000000001,"LINESTRING (6.8295077 47.100731, 6.8296176 47.1007927, 6.829939 47.1009852, 6.8306834 47.1014319)",,,,,,
875873258,Rue des Musées,unclassified,,False,True,124.393,"LINESTRING (6.8295077 47.100731, 6.8283893 47.100071, 6.828263 47.1000006)",,,,,,
37614516,Rue du Grenier,unclassified,50,False,True,63.15,"LINESTRING (6.8317519 47.1024208, 6.8316175 47.1018603)",,,,,,
26189599,Rue de la Promenade,residential,30,True,False,127.47100000000002,"LINESTRING (6.8317519 47.1024208, 6.8318226 47.1023967, 6.8318885 47.1023742, 6.8319366 47.1023429, 6.8319772 47.1023109, 6.8322015 47.1020931, 6.8327397 47.1015917, 6.8327735 47.1015582, 6.8327959 47.1015357)",,,,,,
875858191,Rue du Grenier,unclassified,50,False,False,56.57299999999999,"LINESTRING (6.8317519 47.1024208, 6.8318014 47.1026518, 6.8318209 47.1027851, 6.8318423 47.1028522, 6.8318755 47.1029213)",,,,,,
26189604,Rue de la Loge,unclassified,,False,True,68.516,"LINESTRING (6.8309193 47.101049, 6.8312706 47.1012086, 6.8316641 47.1013039, 6.8317255 47.1013188)",,,,,,
351516337,Rue du Grenier,unclassified,50,False,False,33.666,"LINESTRING (6.8317255 47.1013188, 6.83163 47.1016145)",,,,,,
26189604,Rue de la Loge,unclassified,,False,False,68.51599999999999,"LINESTRING (6.8317255 47.1013188, 6.8316641 47.1013039, 6.8312706 47.1012086, 6.8309193 47.101049)",,,,,,
351516337,Rue du Grenier,unclassified,50,False,True,99.398,"LINESTRING (6.8317255 47.1013188, 6.8317557 47.1012412, 6.8319296 47.100699, 6.8319412 47.1006556, 6.831971 47.1005569, 6.8319906 47.1004687, 6.8319937 47.1004442)",,,,,,
26189951,Rue de L'Eperon,unclassified,,True,False,102.246,"LINESTRING (6.8357166 47.1045745, 6.8346875 47.1051702)",,,,,,
31563484,Rue Fritz-Courvoisier,primary,50,False,False,37.645,"LINESTRING (6.8357166 47.1045745, 6.836039 47.1048323)",18,,,,,
31563484,Rue Fritz-Courvoisier,primary,50,False,True,55.387,"LINESTRING (6.8357166 47.1045745, 6.8353408 47.1042749, 6.8352379 47.1041978)",18,,,,,
26189952,Rue du Pont,unclassified,,False,True,104.851,"LINESTRING (6.8346875 47.1051702, 6.8347408 47.1052125, 6.8353582 47.1056861, 6.835606 47.1058761)",,,,,,
252146210,Rue du Pont,unclassified,,True,False,110.969,"LINESTRING (6.8346875 47.1051702, 6.8340875 47.1047121, 6.8337118 47.1044253)",,,,,,
31907237,Rue de la Terrasse,residential,,False,True,60.17999999999999,"LINESTRING (6.8327275 47.103561, 6.8324673 47.1038473, 6.8324765 47.1038909, 6.8326485 47.1040007)",,,,,,
"[375613770, 742277262]",Place de l'Hôtel-de-Ville,residential,,True,False,22.36,"LINESTRING (6.8327275 47.103561, 6.8327199 47.1035107, 6.8325366 47.1034265)",,,,,,
252132120,Passage Henri-Louis-Jacot,residential,,False,True,30.998,"LINESTRING (6.8326579 47.1023194, 6.8323278 47.1021544)",,,,,,
49256806,Rue du Rocher,residential,,True,False,81.512,"LINESTRING (6.8326579 47.1023194, 6.8332831 47.1019936, 6.8334435 47.1018783, 6.8334822 47.1018505)",,,,,,
49256806,Rue du Rocher,residential,,True,False,62.918,"LINESTRING (6.8334822 47.1018505, 6.8339248 47.1014318, 6.8339495 47.101408, 6.8339673 47.101391)",,,,,,
49256893,Passage des Petites-Lessiveries,residential,,False,True,62.64,"LINESTRING (6.8334822 47.1018505, 6.8328319 47.1015522, 6.8327959 47.1015357)",,,,,,
"[28174672, 28174673, 875873259]","['Rue du Manège', 'Rue du Crêt']","['residential', 'unclassified']",,False,"[False, True]",88.696,"LINESTRING (6.8339673 47.101391, 6.8340363 47.1014277, 6.8347837 47.1018678, 6.8348574 47.1019097)",,,,yes,,
875873259,Rue du Manège,residential,,False,True,64.136,"LINESTRING (6.8339673 47.101391, 6.8338054 47.1013085, 6.8333926 47.1011116, 6.8332768 47.1010568)",,,,,,
28171909,,primary,,True,False,15.138,"LINESTRING (6.83781 47.1060969, 6.8378317 47.1061197, 6.8378417 47.1061461, 6.8378388 47.1061733, 6.8378232 47.1061984, 6.8377968 47.1062188)",18,,roundabout,,,
30969654,Les Cornes-Morel,residential,,False,False,166.97699999999998,"LINESTRING (6.83781 47.1060969, 6.8378571 47.1060564, 6.8378781 47.1060196, 6.8377976 47.105872, 6.8377944 47.105832, 6.8378055 47.1057855, 6.8378375 47.1057394, 6.8378903 47.1057117, 6.8379592 47.1056897, 6.8380424 47.1056886, 6.8381356 47.105723, 6.8382145 47.1057687, 6.8383796 47.1058866, 6.838825 47.1061669, 6.839096 47.1063246)",,,,,,
28171909,,primary,,True,False,14.768,"LINESTRING (6.8376253 47.1062093, 6.8376045 47.1061868, 6.837595 47.106161, 6.8375977 47.1061345, 6.8376124 47.1061099, 6.8376376 47.1060897)",18,,roundabout,,,
875873254,Rue du Marais,unclassified,50,False,True,54.92,"LINESTRING (6.8376253 47.1062093, 6.8375263 47.1062767, 6.8371098 47.1065569)",,,,,,
28171909,,primary,,True,False,14.338,"LINESTRING (6.8377968 47.1062188, 6.8377641 47.1062319, 6.8377272 47.1062377, 6.8376895 47.1062356, 6.8376544 47.1062258, 6.8376253 47.1062093)",18,,roundabout,,,
28171909,,primary,,True,False,14.407,"LINESTRING (6.8376376 47.1060897, 6.83767 47.106076, 6.8377069 47.1060697, 6.8377448 47.1060713, 6.8377803 47.1060806, 6.83781 47.1060969)",18,,roundabout,,,
31563484,Rue Fritz-Courvoisier,primary,50,False,True,117.034,"LINESTRING (6.8376376 47.1060897, 6.8375459 47.106013, 6.8373886 47.1058897, 6.8371222 47.1056804, 6.8366274 47.1052929)",18,,,,,
28171915,Rue du Géneral-Dufour,residential,30,False,False,70.275,"LINESTRING (6.8380886 47.0998864, 6.8388485 47.0995233)",,,,,,
28171915,Rue du Géneral-Dufour,residential,30,False,True,28.767,"LINESTRING (6.8380886 47.0998864, 6.8377776 47.1000351)",,,,,,
28171915,Rue du Géneral-Dufour,residential,30,False,True,70.275,"LINESTRING (6.8388485 47.0995233, 6.8380886 47.0998864)",,,,,,
28171916,Rue du Jura,residential,30,False,True,50.016,"LINESTRING (6.8348574 47.1019097, 6.8349007 47.1018761, 6.8352929 47.1015714)",,,,,,
"[28174672, 28174673, 875873259]","['Rue du Manège', 'Rue du Crêt']","['unclassified', 'residential']",,False,"[False, True]",88.696,"LINESTRING (6.8348574 47.1019097, 6.8347837 47.1018678, 6.8340363 47.1014277, 6.8339673 47.101391)",,,,yes,,
28174672,Rue du Crêt,unclassified,,False,True,89.65899999999999,"LINESTRING (6.8348574 47.1019097, 6.8349536 47.1019692, 6.8357461 47.1024428)",,,,,,
37614514,Rue de la Promenade,residential,30,False,True,35.567,"LINESTRING (6.8332768 47.1010568, 6.8333569 47.1009762, 6.8333789 47.100954, 6.8335393 47.1007915)",,,,,,
252130840,Rue du Manège,residential,,False,True,118.631,"LINESTRING (6.8332768 47.1010568, 6.8331626 47.101002, 6.8322012 47.1005394, 6.8319937 47.1004442)",,,,,,
875873259,Rue du Manège,residential,,False,False,64.136,"LINESTRING (6.8332768 47.1010568, 6.8333926 47.1011116, 6.8338054 47.1013085, 6.8339673 47.101391)",,,,,,
37614515,Rue du Grenier,unclassified,50,False,True,39.444,"LINESTRING (6.8319937 47.1004442, 6.832019 47.1001939, 6.832033 47.1000905)",,,,,,
252130840,Rue du Manège,residential,,False,False,118.631,"LINESTRING (6.8319937 47.1004442, 6.8322012 47.1005394, 6.8331626 47.101002, 6.8332768 47.1010568)",,,,,,
351516337,Rue du Grenier,unclassified,50,False,False,99.39800000000001,"LINESTRING (6.8319937 47.1004442, 6.8319906 47.1004687, 6.831971 47.1005569, 6.8319412 47.1006556, 6.8319296 47.100699, 6.8317557 47.1012412, 6.8317255 47.1013188)",,,,,,
28228578,,unclassified,,True,False,9.853000000000002,"LINESTRING (6.8281141 47.0999089, 6.8281395 47.0998951, 6.8281701 47.0998875, 6.8282026 47.099887, 6.8282337 47.0998936)",,,roundabout,,,
28228578,,unclassified,,True,False,12.023,"LINESTRING (6.828263 47.1000006, 6.8282382 47.1000141, 6.8282084 47.1000217, 6.8281767 47.1000225, 6.8281462 47.1000166, 6.8281199 47.1000044)",,,roundabout,,,
875873258,Rue des Musées,unclassified,,False,False,124.393,"LINESTRING (6.828263 47.1000006, 6.8283893 47.100071, 6.8295077 47.100731)",,,,,,
28228578,,unclassified,,True,False,4.872999999999999,"LINESTRING (6.8282886 47.099961, 6.8282805 47.0999822, 6.828263 47.1000006)",,,roundabout,,,
"[351516336, 31561390]",Rue de la Tranchée,unclassified,,True,False,211.653,"LINESTRING (6.8282886 47.099961, 6.8284071 47.0999893, 6.8288067 47.1000313, 6.8293591 47.1000902, 6.829426 47.1000976, 6.8297048 47.10012, 6.8299613 47.1001297, 6.8302824 47.1001289, 6.8304998 47.1001247, 6.8308567 47.1001064, 6.8309158 47.1000998, 6.8309764 47.1000954, 6.8310595 47.1000852)",,,,,,
28228578,,unclassified,,True,False,9.069999999999999,"LINESTRING (6.8282337 47.0998936, 6.8282581 47.0999054, 6.8282764 47.0999215, 6.8282869 47.0999406, 6.8282886 47.099961)",,,roundabout,,,
"[24521015, 49804621, 49804623]",Rue du Midi,unclassified,,False,True,55.76800000000001,"LINESTRING (6.8282337 47.0998936, 6.8282682 47.0998284, 6.8284113 47.0995497, 6.8284512 47.0994762, 6.8284803 47.099421)",,,,,yes,
28228578,,unclassified,,True,False,11.725999999999999,"LINESTRING (6.8281199 47.1000044, 6.8281008 47.0999878, 6.8280902 47.099968, 6.8280889 47.0999469, 6.8280936 47.0999354, 6.8280972 47.0999266, 6.8281141 47.0999089)",,,roundabout,,,
28228582,Rue du Midi,unclassified,,True,False,38.469,"LINESTRING (6.8281199 47.1000044, 6.8280881 47.1000286, 6.8277808 47.1002621)",,1,,,,
4719143,Rue des Régionaux,residential,,False,False,106.6,"LINESTRING (6.829858 47.0996198, 6.8284803 47.099421)",,,,,,
4719143,Rue des Régionaux,residential,,False,True,87.125,"LINESTRING (6.829858 47.0996198, 6.8303231 47.0996758, 6.8310018 47.0996728)",,,,,,
