osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,access,ref
25815275,residential,,,False,False,48.201,"LINESTRING (7.4932652 46.9253386, 7.4933838 46.9254099, 7.4934809 46.9255024, 7.4936364 46.9256856)",Dr. Haasstrasse,permissive,
25815275,residential,,,False,False,29.842,"LINESTRING (7.492989 46.9251477, 7.4932652 46.9253386)",Dr. Haasstrasse,permissive,
25815275,residential,,,False,True,49.305,"LINESTRING (7.492989 46.9251477, 7.4925382 46.9248286)",Dr. Haasstrasse,permissive,
25815275,residential,,,False,True,48.201,"LINESTRING (7.4936364 46.9256856, 7.4934809 46.9255024, 7.4933838 46.9254099, 7.4932652 46.9253386)",Dr. Haasstrasse,permissive,
25361633,residential,,,False,True,42.328,"LINESTRING (7.4807905 46.9293783, 7.4806039 46.929737)",Florastrasse,,
25361645,residential,,,False,False,64.227,"LINESTRING (7.4807905 46.9293783, 7.4808487 46.9294143, 7.481577 46.9295792)",Gurtenweg,,
25361586,residential,30,,False,True,57.078,"LINESTRING (7.4858407 46.9296983, 7.4858122 46.9297244, 7.4857649 46.9297558, 7.4857091 46.929788, 7.4855725 46.9298413, 7.485215 46.9299751)",Elfenaustrasse,,
"[211616877, 1025660775]",residential,30,,False,"[False, True]",14.535,"LINESTRING (7.4858407 46.9296983, 7.4859303 46.9297237, 7.4860137 46.9297539)","['Pourtalèsstrasse', 'Belpstrasse']",,
211616877,residential,30,,False,True,128.718,"LINESTRING (7.4858407 46.9296983, 7.4857367 46.9296677, 7.4849307 46.9294307, 7.4842738 46.9292572)",Pourtalèsstrasse,,
25588150,residential,30,,False,False,117.79599999999999,"LINESTRING (7.4903852 46.9269725, 7.4911966 46.9266674, 7.4917489 46.9264677)",Kräyigenweg,permissive,
25588150,residential,30,,False,True,233.23899999999995,"LINESTRING (7.4903852 46.9269725, 7.4901937 46.9270531, 7.4899189 46.9271916, 7.4897487 46.9273222, 7.4896257 46.9275258, 7.4895029 46.9278571, 7.4894718 46.9279684, 7.489359 46.9282981, 7.4892878 46.9285405, 7.4892087 46.9288099)",Kräyigenweg,permissive,
25588152,residential,30,,False,True,114.56,"LINESTRING (7.4903852 46.9269725, 7.490587 46.9270026, 7.4908471 46.9270154, 7.490992 46.9270337, 7.4912031 46.9270779, 7.4913695 46.9271458, 7.4916097 46.9272407, 7.4917188 46.9273566)",Hübeliweg,,
25588149,residential,,,False,True,463.885,"LINESTRING (7.4909625 46.9257619, 7.4905736 46.925909, 7.4899432 46.9261508, 7.4893607 46.9263794, 7.4891836 46.9264581, 7.4890447 46.9265574, 7.4885592 46.9269348, 7.4884197 46.9270483, 7.4882803 46.9271491, 7.4882722 46.9272187, 7.4881837 46.927281, 7.488122 46.9273469, 7.4879825 46.9274348, 7.487894 46.9274458, 7.4878002 46.9274623, 7.4877197 46.9275209, 7.4876002 46.9276536, 7.4875534 46.9277548, 7.4874407 46.9279512, 7.4873866 46.9280455, 7.4873048 46.9282216, 7.4872715 46.9282934, 7.4872276 46.9285777, 7.4872504 46.9287292)",Aarwilweg,,
25815265,residential,,,False,False,82.58200000000001,"LINESTRING (7.4909625 46.9257619, 7.4908742 46.9256035, 7.4907927 46.9254424, 7.4906936 46.9252809, 7.4906834 46.9252297, 7.4906945 46.9251731, 7.4907563 46.925062)",Kriegliweg,no,
25815265,residential,,,False,True,98.65200000000002,"LINESTRING (7.4909625 46.9257619, 7.4912548 46.9260065, 7.4915086 46.9262455, 7.4917489 46.9264677)",Kriegliweg,no,
"[25588148, 25815269]",residential,,,False,True,258.19100000000003,"LINESTRING (7.4891836 46.9270516, 7.4888712 46.9272269, 7.4885659 46.927472, 7.4880799 46.9278984, 7.487895 46.9281112, 7.4876281 46.928495, 7.4874436 46.9288374, 7.4873995 46.9289808)",Kirchackerstrasse,,
197532256,residential,30,,False,True,142.33100000000002,"LINESTRING (7.4885567 46.9296009, 7.4886765 46.9292378, 7.4888478 46.9286979, 7.4889102 46.9286513, 7.4890882 46.9286644, 7.4891555 46.928715, 7.4892087 46.9288099)",,,
1132520282,primary,50,,False,False,52.453,"LINESTRING (7.4885567 46.9296009, 7.4890344 46.9294341, 7.4891662 46.9293794)",Thunstrasse,,6
"[27667489, 1132520282]",primary,50,,False,True,57.696999999999996,"LINESTRING (7.4885567 46.9296009, 7.4883584 46.929664, 7.4882154 46.9297175, 7.488086 46.9297754, 7.4879866 46.9298253, 7.4879102 46.9298693)",Thunstrasse,,6
211616875,residential,30,circular,True,False,10.663,"LINESTRING (7.482516 46.9289363, 7.4825711 46.9288481)",Pourtalèsstrasse,,
25350161,residential,30,,False,True,43.606,"LINESTRING (7.482516 46.9289363, 7.4823457 46.9288949, 7.481976 46.9288029)",Pourtalèsstrasse,,
25815263,residential,30,,False,True,92.917,"LINESTRING (7.482795 46.9289987, 7.4823841 46.9297858)",Oberer Wehrliweg,,
211616873,residential,30,circular,True,False,22.293,"LINESTRING (7.482795 46.9289987, 7.482516 46.9289363)",Pourtalèsstrasse,,
25568614,residential,30,,False,True,109.112,"LINESTRING (7.4848599 46.9328651, 7.4849991 46.9329211, 7.4851733 46.9329854, 7.4852466 46.9330189, 7.4853851 46.9330958, 7.48567 46.9332736, 7.4857097 46.9332939, 7.4857342 46.933299, 7.4857801 46.9332817, 7.4860201 46.9331621)",Egghölzliweg,destination,
245191695,living_street,,,False,True,21.398,"LINESTRING (7.4873786 46.9324032, 7.487167 46.9322761)",,,
25568614,residential,30,,False,False,133.952,"LINESTRING (7.4873786 46.9324032, 7.4873275 46.9324632, 7.487256 46.9325163, 7.4867902 46.9327784, 7.4861048 46.9331199, 7.4860201 46.9331621)",Egghölzliweg,destination,
25568614,residential,30,,False,True,31.744,"LINESTRING (7.4873786 46.9324032, 7.4874232 46.9323511, 7.4875011 46.93226, 7.4875895 46.9321567)",Egghölzliweg,destination,
245191695,living_street,,,False,False,21.398,"LINESTRING (7.487167 46.9322761, 7.4873786 46.9324032)",,,
245192094,living_street,,,False,True,18.12,"LINESTRING (7.4860201 46.9331621, 7.4858391 46.9330559)",,,
25568614,residential,30,,False,False,109.112,"LINESTRING (7.4860201 46.9331621, 7.4857801 46.9332817, 7.4857342 46.933299, 7.4857097 46.9332939, 7.48567 46.9332736, 7.4853851 46.9330958, 7.4852466 46.9330189, 7.4851733 46.9329854, 7.4849991 46.9329211, 7.4848599 46.9328651)",Egghölzliweg,destination,
25568614,residential,30,,False,True,133.952,"LINESTRING (7.4860201 46.9331621, 7.4861048 46.9331199, 7.4867902 46.9327784, 7.487256 46.9325163, 7.4873275 46.9324632, 7.4873786 46.9324032)",Egghölzliweg,destination,
245192094,living_street,,,False,False,18.12,"LINESTRING (7.4858391 46.9330559, 7.4860201 46.9331621)",,,
245198582,living_street,,,False,True,24.974,"LINESTRING (7.4862086 46.9286647, 7.48646 46.9285199)",,,
37859805,residential,,,False,False,128.579,"LINESTRING (7.4862086 46.9286647, 7.4861493 46.9284806, 7.4859977 46.92808, 7.4859549 46.9279468, 7.4859853 46.927857, 7.486269 46.9275954)",Rainweg,,
37859805,residential,,,False,True,43.760999999999996,"LINESTRING (7.4862086 46.9286647, 7.4862634 46.9288351, 7.4862442 46.9290538)",Rainweg,,
245198582,living_street,,,False,False,24.974,"LINESTRING (7.48646 46.9285199, 7.4862086 46.9286647)",,,
25588144,residential,,,True,False,38.935,"LINESTRING (7.4867385 46.9294988, 7.4866956 46.9294519, 7.4864297 46.9292196)",Rainweg,,
245198585,living_street,,,False,True,17.064999999999998,"LINESTRING (7.4867385 46.9294988, 7.4868315 46.9294495, 7.4868852 46.9293863)",,,
245198585,living_street,,,False,False,17.064999999999998,"LINESTRING (7.4868852 46.9293863, 7.4868315 46.9294495, 7.4867385 46.9294988)",,,
245198583,living_street,,,False,False,16.112,"LINESTRING (7.4865601 46.9291053, 7.4864297 46.9292196)",,,
25588144,residential,,,True,False,23.201,"LINESTRING (7.4864297 46.9292196, 7.4862442 46.9290538)",Rainweg,,
245198583,living_street,,,False,True,16.112,"LINESTRING (7.4864297 46.9292196, 7.4865601 46.9291053)",,,
245198586,living_street,,,False,False,19.601,"LINESTRING (7.4870692 46.9288523, 7.4871579 46.9287748, 7.4872504 46.9287292)",,,
246297059,living_street,,,False,False,14.870000000000001,"LINESTRING (7.4864748 46.9264623, 7.4864144 46.9265328, 7.4863556 46.9265659)",,,
246299751,living_street,,,False,False,60.944,"LINESTRING (7.4843022 46.9286549, 7.4845208 46.9286997, 7.4845825 46.9286942, 7.484624 46.9286796, 7.4846442 46.9286411, 7.4847596 46.9283756)",,,
247619532,residential,,,False,False,28.473,"LINESTRING (7.4923321 46.9246147, 7.4923659 46.9246508, 7.4925382 46.9248286)",,,
25568613,primary,50,,False,True,123.329,"LINESTRING (7.4866367 46.9313317, 7.4865858 46.9313532, 7.4863892 46.9314371, 7.4863154 46.9314676, 7.4855039 46.9317939, 7.4854464 46.9318112, 7.4853909 46.9318245, 7.4852117 46.9318494)",Thunstrasse,,6
313110358,primary,50,,False,False,53.018,"LINESTRING (7.4866367 46.9313317, 7.4866484 46.9313239, 7.4867125 46.9312829, 7.4867334 46.9312655, 7.4867491 46.9312525, 7.4867838 46.9312157, 7.4868239 46.9311536, 7.4868552 46.9310955, 7.4869393 46.9309115)",Thunstrasse,,6
313110362,residential,50,,False,False,113.94000000000001,"LINESTRING (7.4866367 46.9313317, 7.4866901 46.9313377, 7.4867386 46.9313456, 7.4867872 46.9313561, 7.4868446 46.9313731, 7.4868894 46.9313928, 7.4869323 46.9314258, 7.4869596 46.9314512, 7.4870121 46.9315168, 7.4870729 46.9315791, 7.4871239 46.9316235, 7.4873418 46.9317733, 7.4875609 46.9319203, 7.4877205 46.9320036)",Thorackerstrasse,,
27667488,residential,40,,False,True,10.601,"LINESTRING (7.4811573 46.9305354, 7.4810177 46.9305347)",Elfenaustrasse,,
8464239,residential,,,False,False,111.43499999999999,"LINESTRING (7.4811573 46.9305354, 7.4811787 46.9303736, 7.4815453 46.9296476, 7.481577 46.9295792)",Parkweg,,
27667488,residential,40,,False,False,78.17399999999999,"LINESTRING (7.4811573 46.9305354, 7.4813564 46.930535, 7.4814884 46.9305384, 7.4815787 46.9305472, 7.4817034 46.9305661, 7.4818182 46.9305895, 7.481959 46.9306234, 7.4821535 46.930678)",Elfenaustrasse,,
