osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,access
1232200693,,,Finkenherdstrasse,residential,30,False,False,126.16499999999999,"LINESTRING (7.9491269 47.2874648, 7.9491212 47.287588, 7.9491542 47.2877052, 7.9492053 47.2878107, 7.9493068 47.2879558, 7.9495039 47.2881096, 7.9495621 47.2881473, 7.9499013 47.288367, 7.9499481 47.2883973)",,,
28741471,,,Kunzenbadstrasse,residential,,False,True,80.136,"LINESTRING (7.9505837 47.2878198, 7.9499481 47.2883973)",,,
42967485,,,Im Schürli,residential,30,False,False,116.756,"LINESTRING (7.9505837 47.2878198, 7.950041 47.2876876, 7.9491269 47.2874648)",,,
37611331,,,Pestalozziweg,residential,,False,False,93.468,"LINESTRING (7.9475903 47.2903293, 7.9470856 47.2901099, 7.9465448 47.289878)",,,
28272106,,,Gerbergasse,unclassified,30,True,False,37.265,"LINESTRING (7.9478859 47.2875287, 7.9482628 47.287509, 7.9483781 47.2875001)",,,
438906246,,,Ringmauergasse,residential,30,False,False,99.96799999999999,"LINESTRING (7.9478859 47.2875287, 7.9478331 47.2875545, 7.9476899 47.2878036, 7.9473349 47.2882242, 7.9472596 47.2883135)",,,
181305677,2,2,General-Guisan-Strasse,primary,50,False,True,12.786,"LINESTRING (7.9483781 47.2875001, 7.9483538 47.2873863)",,,
181305677,2,2,General-Guisan-Strasse,primary,50,False,False,158.788,"LINESTRING (7.9483781 47.2875001, 7.9483738 47.2875936, 7.9483056 47.2877401, 7.9482974 47.2877576, 7.9481877 47.2879372, 7.947985 47.2881627, 7.947964 47.2881861, 7.9475428 47.2886853, 7.9475211 47.288711, 7.9474691 47.2887735)",,,
28568978,,,Bahnhofstrasse,residential,30,False,False,9.318,"LINESTRING (7.9445319 47.2884201, 7.9444173 47.2883888)",,,
37611328,,,Bifangstrasse,residential,30,False,True,45.87,"LINESTRING (7.9475133 47.2925048, 7.9473187 47.292466, 7.9470083 47.2924041, 7.9469298 47.2923884)",,,
28418022,,,Hintere Hauptgasse,residential,30,False,False,18.137,"LINESTRING (7.9453998 47.2902046, 7.9452917 47.2903503)",,,
28418022,,,Hintere Hauptgasse,residential,30,False,True,44.739,"LINESTRING (7.9453998 47.2902046, 7.9456682 47.2898458)",,,
50292219,,,Bachgasse,residential,30,False,True,28.919,"LINESTRING (7.9453998 47.2902046, 7.9450351 47.2901243)",,,
28418022,,,Hintere Hauptgasse,residential,30,False,True,3.024,"LINESTRING (7.9452737 47.2903746, 7.9452917 47.2903503)",,,
28516449,,,Rebbergstrasse,residential,30,False,False,56.084999999999994,"LINESTRING (7.9452737 47.2903746, 7.9455865 47.2904811, 7.9457946 47.2905492, 7.9459375 47.2906018)",,,
222061882,2,2,General-Guisan-Strasse,primary,50,False,True,3.167,"LINESTRING (7.9459375 47.2906018, 7.9459584 47.2905771)",,,
28516449,,,Rebbergstrasse,residential,30,False,True,56.084999999999994,"LINESTRING (7.9459375 47.2906018, 7.9457946 47.2905492, 7.9455865 47.2904811, 7.9452737 47.2903746)",,,
222061882,2,2,General-Guisan-Strasse,primary,50,False,False,56.974999999999994,"LINESTRING (7.9459375 47.2906018, 7.9457588 47.2908156, 7.945723 47.290855, 7.9456741 47.2908932, 7.9456385 47.2909155, 7.945565 47.290951, 7.9455198 47.2909678, 7.9454647 47.290984)",,,
28741471,,,Kunzenbadstrasse,residential,,False,False,139.935,"LINESTRING (7.949245 47.2895619, 7.9493581 47.2893746, 7.9499481 47.2883973)",,,
1232473893,2,K 316,Rosengartenstrasse,tertiary,50,False,True,158.565,"LINESTRING (7.949245 47.2895619, 7.9482542 47.2892272, 7.9478487 47.2890918, 7.9475076 47.288969, 7.9473694 47.288918)",,,
1232473894,2,K 316,Rosengartenstrasse,tertiary,50,False,False,30.733,"LINESTRING (7.949245 47.2895619, 7.9492864 47.2895756, 7.949611 47.2896834)",,,
28741471,,,Kunzenbadstrasse,residential,,False,False,80.136,"LINESTRING (7.9499481 47.2883973, 7.9505837 47.2878198)",,,
181305678,,,Finkenherdstrasse,residential,,False,False,57.163,"LINESTRING (7.9499481 47.2883973, 7.9506233 47.2886308)",,,
28741471,,,Kunzenbadstrasse,residential,,False,True,139.935,"LINESTRING (7.9499481 47.2883973, 7.9493581 47.2893746, 7.949245 47.2895619)",,,
1232200693,,,Finkenherdstrasse,residential,30,False,True,126.16500000000002,"LINESTRING (7.9499481 47.2883973, 7.9499013 47.288367, 7.9495621 47.2881473, 7.9495039 47.2881096, 7.9493068 47.2879558, 7.9492053 47.2878107, 7.9491542 47.2877052, 7.9491212 47.287588, 7.9491269 47.2874648)",,,
28741467,,,Pomernweg,residential,30,False,False,87.628,"LINESTRING (7.9490993 47.2866836, 7.9490519 47.2869791, 7.9490407 47.2871186, 7.9490481 47.2871484, 7.9491269 47.2874648)",,,
28741467,,,Pomernweg,residential,30,False,True,94.30099999999999,"LINESTRING (7.9490993 47.2866836, 7.9491311 47.2865278, 7.9491817 47.2863076, 7.9492545 47.286083, 7.9493299 47.2858506)",,,
248698852,,,Pomernhalde,residential,30,False,False,182.984,"LINESTRING (7.9490993 47.2866836, 7.9494163 47.2867989, 7.9499507 47.286948, 7.9504253 47.2870768, 7.95069 47.2871276, 7.9509248 47.2871445, 7.9511845 47.2871344, 7.9513843 47.2871005)",,,
762928461,,,Bottensteinerstrasse,residential,,False,True,27.366,"LINESTRING (7.9493299 47.2858506, 7.9490124 47.2857315)",,,
28741467,,,Pomernweg,residential,30,False,False,94.30100000000002,"LINESTRING (7.9493299 47.2858506, 7.9492545 47.286083, 7.9491817 47.2863076, 7.9491311 47.2865278, 7.9490993 47.2866836)",,,
1170374332,2,2,Luzernerstrasse,primary,50,False,False,23.348,"LINESTRING (7.9476463 47.2853776, 7.9475639 47.28558)",,,
181305680,,,Bottensteinerstrasse,residential,30,False,False,110.72800000000001,"LINESTRING (7.9476463 47.2853776, 7.9477994 47.2854044, 7.9483072 47.2855024, 7.9484071 47.2855338, 7.9490124 47.2857315)",,,
1170379234,2,2,Aeussere Luzernerstrasse,primary,50,False,True,10.307,"LINESTRING (7.9407968 47.2928272, 7.9409129 47.2927783)",,,
164809580,,,Buschgutweg,residential,,False,True,84.51400000000001,"LINESTRING (7.9431064 47.2928341, 7.9427774 47.2926458, 7.9422505 47.2923435)",,,
"[28568970, 164918907]",,,Bündtengasse,residential,,False,True,83.769,"LINESTRING (7.9431064 47.2928341, 7.9432921 47.2927166, 7.9434863 47.2925743, 7.9435603 47.2925201, 7.9437709 47.2923415, 7.9438356 47.2923173, 7.9438813 47.2923021)",,,
28568976,,,Rebbergstrasse,unclassified,30,False,True,110.534,"LINESTRING (7.9488551 47.2910208, 7.9485156 47.2910423, 7.9483445 47.2910524, 7.9480927 47.2910667, 7.9479037 47.2910851, 7.9477 47.2911346, 7.94755 47.2911409, 7.9474079 47.2911487)",,,
28568977,,,Schützenstrasse,residential,,False,False,160.32999999999998,"LINESTRING (7.9488551 47.2910208, 7.9488805 47.2908919, 7.9489403 47.2908252, 7.9491345 47.2906084, 7.9492602 47.290393, 7.949611 47.2896834)",,,
1232473894,2,K 316,Rosengartenstrasse,tertiary,50,False,False,24.018,"LINESTRING (7.949611 47.2896834, 7.9499024 47.2897705)",,,
28568977,,,Schützenstrasse,residential,,False,True,160.33,"LINESTRING (7.949611 47.2896834, 7.9492602 47.290393, 7.9491345 47.2906084, 7.9489403 47.2908252, 7.9488805 47.2908919, 7.9488551 47.2910208)",,,
1232473894,2,K 316,Rosengartenstrasse,tertiary,50,False,True,30.733,"LINESTRING (7.949611 47.2896834, 7.9492864 47.2895756, 7.949245 47.2895619)",,,
28568978,,,Bahnhofstrasse,residential,30,False,True,59.135000000000005,"LINESTRING (7.9436643 47.2882407, 7.9438408 47.2882746, 7.9440625 47.2883185, 7.9444173 47.2883888)",,,
98658074,2,,Untere Grabenstrasse,tertiary,,False,True,71.621,"LINESTRING (7.9436643 47.2882407, 7.9435327 47.2886258, 7.9434942 47.2887386, 7.9434489 47.288868)",,,
"[181305672, 98653543, 785118589, 181305671]",2,,Untere Grabenstrasse,tertiary,50,False,False,209.637,"LINESTRING (7.9436643 47.2882407, 7.9436915 47.2881761, 7.9437328 47.2880777, 7.9438042 47.2879418, 7.9438384 47.2878847, 7.9440816 47.2874939, 7.9442402 47.2873249, 7.9443617 47.2872226, 7.9444232 47.2871822, 7.9445086 47.2871318, 7.9449526 47.2868505, 7.9450331 47.2867914, 7.9450729 47.2867556, 7.9451006 47.2867235, 7.9451208 47.2866811)",,,
28418022,,,Hintere Hauptgasse,residential,30,False,False,63.288,"LINESTRING (7.9460435 47.2893368, 7.9458218 47.2896288, 7.9456682 47.2898458)",,,
28418022,,,Hintere Hauptgasse,residential,30,False,True,99.954,"LINESTRING (7.9460435 47.2893368, 7.9460753 47.289295, 7.9461877 47.2891508, 7.9463423 47.2889527, 7.9463346 47.2888943, 7.9463086 47.2886984, 7.9462612 47.2884916)",,,
28803874,,,Schulgasse,residential,30,False,False,111.58000000000001,"LINESTRING (7.9460435 47.2893368, 7.9457537 47.2892465, 7.9455686 47.2891888, 7.9453836 47.289131, 7.9451985 47.2890732, 7.9451855 47.2890467, 7.9451463 47.2890263, 7.9447195 47.2889123)",,,
37611331,,,Pestalozziweg,residential,,False,True,93.468,"LINESTRING (7.9465448 47.289878, 7.9470856 47.2901099, 7.9475903 47.2903293)",,,
222061882,2,2,General-Guisan-Strasse,primary,50,False,False,89.458,"LINESTRING (7.9465448 47.289878, 7.9463213 47.2901499, 7.9462004 47.290297, 7.9460468 47.2904838, 7.9459584 47.2905771)",,,
222061883,2,2,General-Guisan-Strasse,primary,50,False,True,123.544,"LINESTRING (7.9465448 47.289878, 7.9467816 47.2896021, 7.9468105 47.2895684, 7.947318 47.2889781, 7.9473694 47.288918)",,,
41292634,,,Schafgasse,residential,30,False,True,24.717,"LINESTRING (7.9472596 47.2883135, 7.9469586 47.2882256)",,,
438906246,,,Ringmauergasse,residential,30,False,False,39.028,"LINESTRING (7.9472596 47.2883135, 7.9470072 47.2886199)",,,
438906246,,,Ringmauergasse,residential,30,False,True,99.968,"LINESTRING (7.9472596 47.2883135, 7.9473349 47.2882242, 7.9476899 47.2878036, 7.9478331 47.2875545, 7.9478859 47.2875287)",,,
438906246,,,Ringmauergasse,residential,30,False,True,39.028,"LINESTRING (7.9470072 47.2886199, 7.9472596 47.2883135)",,,
28272108,,,Niklaus-Thut-Platz,unclassified,30,False,False,38.802,"LINESTRING (7.9470072 47.2886199, 7.947357 47.2887378, 7.9474691 47.2887735)",,,
28272108,,,Niklaus-Thut-Platz,unclassified,30,False,True,58.047,"LINESTRING (7.9470072 47.2886199, 7.9468834 47.2885986, 7.9462612 47.2884916)",,,
41292634,,,Schafgasse,residential,30,False,False,41.054,"LINESTRING (7.9464441 47.2881051, 7.9469586 47.2882256)",,,
75225349,,,Engelgasse,residential,30,False,True,82.897,"LINESTRING (7.9464441 47.2881051, 7.9454585 47.2877752)",,,
