osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,width,bridge,access
26975642,,living_street,20,,False,True,87.18500000000002,"LINESTRING (7.0708555 46.105854, 7.070902 46.1058152, 7.0709207 46.1057926, 7.0709351 46.1057631, 7.0709484 46.1057188, 7.0709515 46.1056873, 7.0709532 46.1056509, 7.0709501 46.1056017, 7.0709506 46.105551, 7.0709437 46.1054931, 7.0709304 46.1054458, 7.0709283 46.1054382, 7.0709185 46.1053818, 7.0709072 46.1053214, 7.0708894 46.1052, 7.0708868 46.1051756, 7.0708871 46.1051503, 7.0708904 46.1051202, 7.0708897 46.1050907)",,Rue de la Bâtiaz,,,
1020220042,,living_street,20,,False,True,67.569,"LINESTRING (7.0708555 46.105854, 7.0708891 46.1058752, 7.0709153 46.1058855, 7.0709699 46.1058973, 7.0710741 46.1059066, 7.0711861 46.1059145, 7.0712662 46.1059174, 7.071342 46.1059145, 7.0714434 46.1059012, 7.071561 46.1058776, 7.0716985 46.1058472)",,,,,
1020220038,,residential,,,False,True,35.1,"LINESTRING (7.0697679 46.1045511, 7.0697391 46.1045377, 7.0697176 46.1045248, 7.0696914 46.1045066, 7.0696786 46.1044943, 7.0696623 46.1044826, 7.0696432 46.1044703, 7.069612 46.1044575, 7.0695843 46.1044472, 7.0695553 46.1044378, 7.0695361 46.10443, 7.0695177 46.1044157, 7.0694993 46.1044029, 7.0694801 46.1043907, 7.0694624 46.1043759, 7.0694603 46.1043631, 7.0694631 46.1043553, 7.0694795 46.1043431)",,Chemin de la Chapelle,,,
1020220042,,living_street,20,,False,False,67.56899999999999,"LINESTRING (7.0716985 46.1058472, 7.071561 46.1058776, 7.0714434 46.1059012, 7.071342 46.1059145, 7.0712662 46.1059174, 7.0711861 46.1059145, 7.0710741 46.1059066, 7.0709699 46.1058973, 7.0709153 46.1058855, 7.0708891 46.1058752, 7.0708555 46.105854)",,,,,
711557544,,residential,20,,False,True,56.633,"LINESTRING (7.0731238 46.10218, 7.0727817 46.1026307)",,Rue Marc Morand,,,
"[711557544, 711557545]",,residential,20,,False,False,52.91100000000001,"LINESTRING (7.0731238 46.10218, 7.0731608 46.1021313, 7.073167 46.1021231, 7.0733593 46.1019071, 7.0734251 46.1018343, 7.0734801 46.1017735)",,Rue Marc Morand,,,
26470499,,residential,30,,False,False,139.529,"LINESTRING (7.0690977 46.1015245, 7.0691995 46.101497, 7.0695013 46.1014154, 7.0697366 46.1013564, 7.0697849 46.1013443, 7.0705913 46.1011267, 7.0706791 46.1010907, 7.0707468 46.1010327)",,Rue des Petits Epineys,,,
1023374922,,residential,,roundabout,True,False,8.264,"LINESTRING (7.0690977 46.1015245, 7.0691031 46.1015447, 7.0690981 46.1015591, 7.0690868 46.1015717, 7.0690702 46.1015811, 7.0690577 46.1015844)",,,,,
483959157,,residential,30,,False,True,77.984,"LINESTRING (7.0690041 46.1015023, 7.0689502 46.1014359, 7.0688804 46.1013592, 7.0686179 46.1011228, 7.0685124 46.1010178, 7.0684884 46.1009939, 7.0684327 46.100925)",,Avenue de la Fusion,,,
1023374922,,residential,,roundabout,True,False,8.73,"LINESTRING (7.0690041 46.1015023, 7.069013 46.1014986, 7.0690347 46.1014955, 7.0690566 46.1014975, 7.0690764 46.1015044, 7.0690917 46.1015155, 7.0690977 46.1015245)",,,,,
26470496,,residential,30,,False,False,189.441,"LINESTRING (7.0690577 46.1015844, 7.0690677 46.1016129, 7.0690771 46.1016415, 7.0690916 46.1016953, 7.069104 46.1017535, 7.0691131 46.1018443, 7.0691174 46.1019268, 7.0691261 46.102174, 7.0692488 46.1024053, 7.0694656 46.1025728, 7.0695361 46.1026026, 7.0697983 46.1027136, 7.0700275 46.1027763, 7.0703035 46.102827)",,Avenue de la Fusion,,,
1023374922,,residential,,roundabout,True,False,14.875999999999998,"LINESTRING (7.0690577 46.1015844, 7.0690501 46.1015864, 7.0690287 46.1015869, 7.0690082 46.1015827, 7.0689907 46.1015741, 7.0689752 46.1015561, 7.0689716 46.101548, 7.0689721 46.1015326, 7.0689799 46.1015183, 7.0689941 46.1015065, 7.0690041 46.1015023)",,,,,
483959157,,residential,30,,False,False,77.984,"LINESTRING (7.0684327 46.100925, 7.0684884 46.1009939, 7.0685124 46.1010178, 7.0686179 46.1011228, 7.0688804 46.1013592, 7.0689502 46.1014359, 7.0690041 46.1015023)",,Avenue de la Fusion,,,
483959158,,residential,30,roundabout,True,False,20.516000000000002,"LINESTRING (7.0684327 46.100925, 7.068408 46.1009303, 7.068378 46.1009304, 7.0683494 46.100924, 7.0683253 46.1009116, 7.068308 46.1008945, 7.0682994 46.1008746, 7.0683003 46.1008538, 7.0683106 46.1008342, 7.0683292 46.1008179)",,,,,
26424681,,residential,30,,False,False,192.882,"LINESTRING (7.0684673 46.1008266, 7.0685016 46.1008088, 7.068628 46.1007534, 7.0689208 46.1006437, 7.0689409 46.1006364, 7.0693074 46.1005071, 7.0694649 46.10045, 7.069913 46.1002907, 7.0703686 46.1001286, 7.0706791 46.1000178)",,Rue de Plaisance,,,
483959158,,residential,30,roundabout,True,False,12.847999999999999,"LINESTRING (7.0684673 46.1008266, 7.0684804 46.100843, 7.0684862 46.1008614, 7.0684843 46.1008801, 7.0684747 46.1008977, 7.0684583 46.1009126, 7.0684327 46.100925)",,,,,
26424681,,residential,30,,False,True,192.882,"LINESTRING (7.0706791 46.1000178, 7.0703686 46.1001286, 7.069913 46.1002907, 7.0694649 46.10045, 7.0693074 46.1005071, 7.0689409 46.1006364, 7.0689208 46.1006437, 7.068628 46.1007534, 7.0685016 46.1008088, 7.0684673 46.1008266)",,Rue de Plaisance,,,
1023374924,,residential,30,,True,False,16.833000000000002,"LINESTRING (7.0706791 46.1000178, 7.0707317 46.099986, 7.0707994 46.099946, 7.0708457 46.09992)",,Rue de Plaisance,,,
1023374929,,residential,30,,True,False,9.235,"LINESTRING (7.070956 46.0998613, 7.0710495 46.0998094)",,Rue de Plaisance,,,
1023374923,,residential,30,,False,True,18.290999999999997,"LINESTRING (7.070956 46.0998613, 7.0709238 46.0998644, 7.0708828 46.0998651, 7.0708481 46.0998625, 7.0707218 46.099845)",,Rue de l'Hôpital,,,
132564572,,residential,30,roundabout,True,False,10.613999999999999,"LINESTRING (7.0710823 46.0998968, 7.0710602 46.0998785, 7.0710467 46.0998566, 7.071043 46.0998328, 7.0710495 46.0998094)",,,,,
1023374926,,residential,,,True,False,18.815,"LINESTRING (7.0710823 46.0998968, 7.0709945 46.0999133, 7.0709664 46.0999189, 7.0709492 46.0999223, 7.0709076 46.0999271, 7.0708729 46.0999271, 7.0708457 46.09992)",,,,,
1023374927,,residential,,,True,False,12.716,"LINESTRING (7.0708457 46.09992, 7.0708246 46.0999103, 7.0707663 46.0998767, 7.0707218 46.099845)",,,,,
1023374928,,residential,30,,True,False,10.723000000000003,"LINESTRING (7.0708457 46.09992, 7.0708872 46.0998968, 7.0709316 46.0998743, 7.070956 46.0998613)",,Rue de Plaisance,,,
58114792,,residential,30,,False,True,60.587999999999994,"LINESTRING (7.0703474 46.1032849, 7.0704743 46.1034967, 7.0706687 46.103782)",,,,,
"[1037427836, 1057386398]",,secondary,50,,False,False,192.332,"LINESTRING (7.0755225 46.1053235, 7.075716 46.1059844, 7.0757714 46.1061874, 7.0758627 46.1064795, 7.0760235 46.1070179)","['2', '3']",Avenue de Fully,,,
1094514986,,secondary,50,,False,True,17.592,"LINESTRING (7.0755225 46.1053235, 7.0755034 46.1052641, 7.0754633 46.1051708)",2,Avenue de Fully,,,
1094514987,,secondary,50,,True,False,30.786,"LINESTRING (7.0755225 46.1053235, 7.0754351 46.1052755, 7.0753541 46.1052522, 7.0751692 46.1051991)",1,,,,
208028226,9;21,primary,50,,False,True,12.671,"LINESTRING (7.0751692 46.1051991, 7.0753105 46.1051409)",3,Rue du Léman,,,
"[208028226, 1020941907, 1020941908]",9;21,primary,50,,False,False,114.79500000000002,"LINESTRING (7.0751692 46.1051991, 7.0751265 46.1052167, 7.0744066 46.1055069, 7.0743401 46.1055337, 7.074288 46.1055547, 7.0741219 46.1056244, 7.0738864 46.1057232)","['2', '3']",Rue du Léman,,,
26532592,,residential,,,False,False,7.932,"LINESTRING (7.071124 46.1047709, 7.0711057 46.1048411)",,Pont de la Bâtiaz,,,
26470517,,residential,30,,False,False,124.74500000000002,"LINESTRING (7.071124 46.1047709, 7.0711797 46.1048154, 7.0718385 46.1053416, 7.071931 46.1054101, 7.0719546 46.1054419, 7.0720804 46.1056035, 7.0721083 46.1056325, 7.0721234 46.1056472)",,Rue des Follaterres,,,
"[711557540, 26532590]",,residential,30,,False,False,185.53199999999998,"LINESTRING (7.071124 46.1047709, 7.0711724 46.1047008, 7.0713399 46.1044863, 7.071618 46.1041195, 7.0719725 46.1036674, 7.0721812 46.1034031, 7.0722594 46.1032999)",,Rue Marc Morand,,,
1145589801,,residential,30,,False,True,81.19500000000001,"LINESTRING (7.071124 46.1047709, 7.0710619 46.1047392, 7.0708411 46.1046538, 7.0706248 46.1045648, 7.0704355 46.1044845, 7.0702691 46.1044073, 7.070232 46.1043845)",,Chemin des Barrières,,,destination
