osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access,tunnel
204958173,Via alla Cervia,residential,,False,False,62.953,"LINESTRING (9.0231183 46.1895464, 9.0233128 46.1898518, 9.0233413 46.189898, 9.0233646 46.1899516, 9.0233793 46.1900169, 9.0233839 46.1900769)",,,,,
160670765,Via Fulgenzio Bonzanigo,residential,50,False,False,39.829,"LINESTRING (9.0227241 46.1897784, 9.0227882 46.1897402, 9.0231183 46.1895464)",,,,,
160670765,Via Fulgenzio Bonzanigo,residential,50,False,True,17.658,"LINESTRING (9.0227241 46.1897784, 9.0227102 46.1897935, 9.022601 46.1899124)",,,,,
204958181,Vicolo Von Mentlen,residential,,False,False,108.744,"LINESTRING (9.0227241 46.1897784, 9.0227381 46.189735, 9.0227465 46.1895577, 9.0227406 46.189391, 9.0228223 46.1892201, 9.0229326 46.1890951, 9.02322 46.1889821, 9.0232669 46.1889719)",,,,,
"[325063792, 318258571, 204846877]",Via Orico,residential,50,True,False,65.86500000000001,"LINESTRING (9.0196032 46.1912127, 9.0196319 46.1912017, 9.0197581 46.1911534, 9.0202457 46.1909505, 9.0203398 46.1909114)",,,,,building_passage
205800543,Via Canonico Ghiringhelli,residential,50,True,False,20.26,"LINESTRING (9.0195779 46.1913274, 9.0195329 46.1912999, 9.0194668 46.1911669)",,,,,
990136227,Via Canonico Ghiringhelli,residential,50,True,False,13.038,"LINESTRING (9.0195779 46.1913274, 9.0195783 46.1912697, 9.0196032 46.1912127)",,,,,
205800543,Via Canonico Ghiringhelli,residential,50,True,False,48.088,"LINESTRING (9.019776 46.1917292, 9.0197522 46.1916156, 9.0197174 46.1915283, 9.0196449 46.1913779, 9.0195779 46.1913274)",,,,,
180319943,Via Dogana,residential,50,False,False,56.13400000000001,"LINESTRING (9.0218153 46.1903189, 9.0222723 46.190146, 9.0223424 46.1900919, 9.0223496 46.1900863, 9.0224115 46.1900386)",,,,,
180319943,Via Dogana,residential,50,False,True,63.001999999999995,"LINESTRING (9.0218153 46.1903189, 9.0213993 46.1904964, 9.0211287 46.1906269)",,,,,
183556073,Via Dogana,residential,,False,True,11.032,"LINESTRING (9.0218153 46.1903189, 9.0218711 46.1903863, 9.0218865 46.190405)",,,,,
180319943,Via Dogana,residential,50,False,False,63.001999999999995,"LINESTRING (9.0211287 46.1906269, 9.0213993 46.1904964, 9.0218153 46.1903189)",,,,,
180319943,Via Dogana,residential,50,False,True,68.47200000000001,"LINESTRING (9.0211287 46.1906269, 9.0205844 46.1908232, 9.0203398 46.1909114)",,,,,
183553444,Via Giovanni Jauch,residential,,True,False,89.104,"LINESTRING (9.0203398 46.1909114, 9.0198126 46.190198)",,,,,
180319943,Via Dogana,residential,50,False,False,68.47200000000001,"LINESTRING (9.0203398 46.1909114, 9.0205844 46.1908232, 9.0211287 46.1906269)",,,,,
183551913,Piazza Governo,residential,,True,False,40.079,"LINESTRING (9.0203398 46.1909114, 9.0204298 46.1909584, 9.0204681 46.1910092, 9.0205112 46.1911084, 9.020561 46.1912249)",,,,,
183554522,Largo Elvezia,residential,,False,False,60.258,"LINESTRING (9.0247004 46.1933385, 9.0254307 46.1931433)",,,,,
183552919,Via Cancelliere Molo,residential,,True,False,104.473,"LINESTRING (9.0247004 46.1933385, 9.0252097 46.1936926, 9.0256466 46.194012)",,,,,
990136226,Via Canonico Ghiringhelli,residential,,False,False,16.073,"LINESTRING (9.019384 46.1910342, 9.0194668 46.1911669)",,,,,
183552920,Vicolo Sottocorte,residential,,False,False,129.846,"LINESTRING (9.019384 46.1910342, 9.0185614 46.1912933, 9.0178252 46.1914781)",,,,,
363102851,Viale Stefano Franscini,residential,50,False,False,97.141,"LINESTRING (9.0198126 46.190198, 9.020924 46.1897842)",,,,,
292332329,Viale Stefano Franscini,residential,50,False,True,68.63300000000001,"LINESTRING (9.0198126 46.190198, 9.0191225 46.1904466, 9.0190215 46.1904827)",,,,,
183556073,Via Dogana,residential,,False,False,11.032,"LINESTRING (9.0218865 46.190405, 9.0218711 46.1903863, 9.0218153 46.1903189)",,,,,
196383750,Via Bernardino Luini,residential,,False,False,160.357,"LINESTRING (9.0142757 46.190605, 9.0144367 46.190815, 9.0152524 46.1918788)",,,,,
990136226,Via Canonico Ghiringhelli,residential,,False,True,16.073,"LINESTRING (9.0194668 46.1911669, 9.019384 46.1910342)",,,,,
990136228,Via Canonico Ghiringhelli,residential,,True,False,11.852,"LINESTRING (9.0194668 46.1911669, 9.0195259 46.1911971, 9.0196032 46.1912127)",,,,,
204958151,Via Dragonato,residential,,False,True,55.028999999999996,"LINESTRING (9.024073 46.188046, 9.0244852 46.1883056, 9.0246018 46.188379)",,,,,
160670771,Via Ravecchia,residential,,False,False,13.642,"LINESTRING (9.0246018 46.188379, 9.0246085 46.1885016)",,,,,
204958151,Via Dragonato,residential,,False,False,55.028999999999996,"LINESTRING (9.0246018 46.188379, 9.0244852 46.1883056, 9.024073 46.188046)",,,,,
204958168,Via Nocca,residential,,False,True,37.96,"LINESTRING (9.0250148 46.1886854, 9.0248138 46.1885586, 9.0246085 46.1885016)",,,,,
204958169,Via Nocca,residential,,True,False,95.712,"LINESTRING (9.0250148 46.1886854, 9.0249825 46.1888732, 9.0249274 46.189111, 9.0247721 46.1893488, 9.0246129 46.189478)",,,,,
204958156,Via Fulgenzio Bonzanigo,residential,50,False,True,3.348,"LINESTRING (9.0239601 46.1890033, 9.0239304 46.1890253)",,,,,
204958154,Via Dragonato,residential,,True,False,124.4,"LINESTRING (9.0239601 46.1890033, 9.0236684 46.1888019, 9.0236328 46.1886433, 9.0237541 46.1884249, 9.0239255 46.1881999, 9.024073 46.188046)",,,,,
204958156,Via Fulgenzio Bonzanigo,residential,50,False,False,75.70599999999999,"LINESTRING (9.0239601 46.1890033, 9.0244638 46.1886837, 9.0246085 46.1885016)",,,,,
204958181,Vicolo Von Mentlen,residential,,False,True,108.744,"LINESTRING (9.0232669 46.1889719, 9.02322 46.1889821, 9.0229326 46.1890951, 9.0228223 46.1892201, 9.0227406 46.189391, 9.0227465 46.1895577, 9.0227381 46.189735, 9.0227241 46.1897784)",,,,,
204958156,Via Fulgenzio Bonzanigo,residential,50,False,False,3.348,"LINESTRING (9.0239304 46.1890253, 9.0239601 46.1890033)",,,,,
"[204958155, 204958156, 160670765]",Via Fulgenzio Bonzanigo,residential,50,False,True,85.34299999999999,"LINESTRING (9.0239304 46.1890253, 9.0236967 46.1891867, 9.0236557 46.189215, 9.0234993 46.1893209, 9.0231456 46.1895239, 9.0231183 46.1895464)",,,,,
204958166,Via Nocca,residential,,True,False,72.761,"LINESTRING (9.0246129 46.189478, 9.0239304 46.1890253)",,,,,
204958167,Via Nocca,residential,,False,False,29.473,"LINESTRING (9.0246129 46.189478, 9.0243517 46.1896718)",,,,,
8102093,Via Lugano,residential,50,True,False,12.996,"LINESTRING (9.0219183 46.1895214, 9.0218589 46.18949, 9.0218162 46.1894652, 9.0217937 46.1894437)",,,,,
990062473,Via Lugano,residential,50,False,False,64.27499999999999,"LINESTRING (9.0219183 46.1895214, 9.0222306 46.1899008, 9.0222438 46.1899169, 9.0223655 46.1899778, 9.0223876 46.1899889)",,,,,
204958176,Vicolo Cusa,residential,,False,True,41.973,"LINESTRING (9.0238994 46.189957, 9.0234933 46.1900631, 9.0233839 46.1900769)",,,,,
204958173,Via alla Cervia,residential,,False,False,25.726,"LINESTRING (9.0233839 46.1900769, 9.0233825 46.1900984, 9.0233811 46.1901267, 9.0233706 46.1901662, 9.0233335 46.1903052)",,,,,
204958173,Via alla Cervia,residential,,False,True,62.953,"LINESTRING (9.0233839 46.1900769, 9.0233793 46.1900169, 9.0233646 46.1899516, 9.0233413 46.189898, 9.0233128 46.1898518, 9.0231183 46.1895464)",,,,,
204958176,Vicolo Cusa,residential,,False,False,41.973,"LINESTRING (9.0233839 46.1900769, 9.0234933 46.1900631, 9.0238994 46.189957)",,,,,
270041005,Via Generale Henri Guisan,primary,50,False,False,7.208,"LINESTRING (9.0250665 46.1956656, 9.0250325 46.1956052)",2,2;13,,,
160670762,Piazza Indipendenza,residential,,True,False,35.247,"LINESTRING (9.022601 46.1899124, 9.02263 46.1899334, 9.0226482 46.1899596, 9.0226537 46.1899884, 9.0226459 46.1900169, 9.0226258 46.1900424, 9.0225951 46.1900622, 9.0225571 46.1900745, 9.0225154 46.1900779, 9.0224754 46.1900725, 9.0224397 46.190059, 9.0224115 46.1900386)",,,roundabout,,
160670765,Via Fulgenzio Bonzanigo,residential,50,False,False,17.658,"LINESTRING (9.022601 46.1899124, 9.0227102 46.1897935, 9.0227241 46.1897784)",,,,,
204958173,Via alla Cervia,residential,,False,True,25.726000000000003,"LINESTRING (9.0233335 46.1903052, 9.0233706 46.1901662, 9.0233811 46.1901267, 9.0233825 46.1900984, 9.0233839 46.1900769)",,,,,
33222601,Via Vincenzo Vela,residential,,True,False,47.543,"LINESTRING (9.0226887 46.1947255, 9.0223847 46.1950977)",,,,,
214443380,Vicolo Posta Vecchia,residential,,False,True,151.95600000000002,"LINESTRING (9.0226887 46.1947255, 9.0235144 46.1950027, 9.023607 46.1949674, 9.0236821 46.1946471, 9.0236714 46.194571, 9.0238603 46.1943495)",,,,,
160670762,Piazza Indipendenza,residential,,True,False,5.885,"LINESTRING (9.0224115 46.1900386, 9.0223944 46.190015, 9.0223876 46.1899889)",,,roundabout,,
180319943,Via Dogana,residential,50,False,True,56.134,"LINESTRING (9.0224115 46.1900386, 9.0223496 46.1900863, 9.0223424 46.1900919, 9.0222723 46.190146, 9.0218153 46.1903189)",,,,,
8102090,Viale Portone,primary,50,True,False,57.673,"LINESTRING (9.0238603 46.1943495, 9.0233505 46.1941379, 9.0232326 46.1940684)",2,2;13,,,
214443380,Vicolo Posta Vecchia,residential,,False,False,151.95600000000002,"LINESTRING (9.0238603 46.1943495, 9.0236714 46.194571, 9.0236821 46.1946471, 9.023607 46.1949674, 9.0235144 46.1950027, 9.0226887 46.1947255)",,,,,
"[183551913, 183552921]","['Piazza Governo', 'Via Orico']",residential,,True,False,107.988,"LINESTRING (9.020561 46.1912249, 9.0206084 46.191364, 9.0206397 46.1914425, 9.0206504 46.1915055, 9.0205947 46.1915809, 9.0205887 46.191589, 9.0205069 46.1916308, 9.0202145 46.1917014, 9.0198528 46.1917243, 9.019776 46.1917292)",,,,,
"[183552918, 205800548, 325935782]","['Piazza Governo', 'Via Giuseppe Maria Bonzanigo', 'Via Orico']",residential,,True,False,148.872,"LINESTRING (9.020561 46.1912249, 9.0206574 46.1913167, 9.0206901 46.1913299, 9.0207455 46.1913387, 9.0208738 46.1913261, 9.0213065 46.1912078, 9.0215252 46.1911405, 9.0211287 46.1906269)",,,,,
205800538,Salita al Castel Grande,residential,,False,False,248.03200000000004,"LINESTRING (9.0212842 46.1916807, 9.021237 46.1916965, 9.0211653 46.191725, 9.0210711 46.1917653, 9.0210329 46.191786, 9.0210048 46.1918039, 9.0209735 46.1918297, 9.0209514 46.1918572, 9.0209348 46.1918867, 9.0208645 46.1920619, 9.0208491 46.1921082, 9.0208375 46.1921321, 9.0208239 46.1921517, 9.0208073 46.192169, 9.0207875 46.1921863, 9.0207673 46.1922, 9.0207418 46.1922124, 9.0207039 46.1922248, 9.0206684 46.1922305, 9.0203601 46.192255, 9.020187 46.1922766, 9.0201102 46.1922849, 9.0200326 46.1922961, 9.0199719 46.1923103, 9.0199276 46.1923224, 9.0198876 46.1923385, 9.0198379 46.1923622, 9.0197935 46.1923871, 9.0197536 46.1924099, 9.0197136 46.1924264, 9.0196707 46.1924379, 9.0196117 46.1924486, 9.0195533 46.1924515, 9.0195028 46.1924486, 9.0194471 46.1924388, 9.019392 46.1924254, 9.0193373 46.1924093, 9.0192468 46.1923826, 9.0190558 46.1923262, 9.0187769 46.1922668, 9.0186334 46.1922538)",,,,,
363102850,Via Lugano,residential,50,False,True,104.269,"LINESTRING (9.0218282 46.189301, 9.0213297 46.1884291)",,,,,
990062472,Via Lugano,residential,50,True,False,28.314999999999998,"LINESTRING (9.0218282 46.189301, 9.021922 46.1893482, 9.021934 46.189451, 9.0219183 46.1895214)",,,,,
1101400108,Via Lugano,residential,50,False,False,16.466,"LINESTRING (9.0218282 46.189301, 9.0218333 46.1893754, 9.0217937 46.1894437)",,,,,
