osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,access,bridge,tunnel
895190772,Grand-Rue,primary,False,False,41.469,"LINESTRING (6.8578355 46.4522671, 6.8579345 46.4521951, 6.8580762 46.452075, 6.8580922 46.4520612, 6.8581249 46.452033, 6.858183 46.4519815)",3,9,50,,,,
32139869,Rue du Bourg-Dessous,residential,False,True,58.317,"LINESTRING (6.8567115 46.4522086, 6.8569538 46.4520851, 6.8571539 46.4520138, 6.8573567 46.4519326)",,,30,,,,
32139870,Rue du Bourg-Dessous,residential,True,False,156.495,"LINESTRING (6.8567115 46.4522086, 6.8563622 46.4524385, 6.8562315 46.4525402, 6.8560667 46.4526771, 6.8557975 46.4529006, 6.8555878 46.4530257, 6.8553122 46.4532306)",,,30,,,,
32139873,Rue Saint-Théodule,residential,False,False,67.117,"LINESTRING (6.8567115 46.4522086, 6.8568908 46.4523482, 6.8570266 46.4524854, 6.8571623 46.4526045, 6.8572481 46.4526848)",,,30,,,,
32139875,Rue du Château,residential,False,True,37.313,"LINESTRING (6.8553122 46.4532306, 6.8556729 46.4534561)",,,30,,,,
154671965,Rue du Château,residential,False,False,66.745,"LINESTRING (6.8553122 46.4532306, 6.855213 46.4531736, 6.8550376 46.4531011, 6.8548481 46.4530317, 6.854678 46.4530002, 6.854533 46.4529845)",,,30,,,,
154671961,Grand-Rue,primary,False,False,64.67,"LINESTRING (6.8572481 46.4526848, 6.8578355 46.4522671)",,9,50,,,,
"[24757617, 921319447]",Grand-Rue,primary,False,True,146.706,"LINESTRING (6.8572481 46.4526848, 6.857168 46.452741, 6.8568437 46.4529966, 6.8566529 46.4531925, 6.8565154 46.4533654, 6.8564251 46.4534699, 6.8562981 46.453617, 6.8561753 46.4537705)",2,9,50,,,,
32139873,Rue Saint-Théodule,residential,False,True,67.11699999999999,"LINESTRING (6.8572481 46.4526848, 6.8571623 46.4526045, 6.8570266 46.4524854, 6.8568908 46.4523482, 6.8567115 46.4522086)",,,30,,,,
32139875,Rue du Château,residential,False,False,52.064,"LINESTRING (6.8561753 46.4537705, 6.8560608 46.4537074, 6.8559896 46.4536698, 6.8556729 46.4534561)",,,30,,,,
"[24757617, 921319447]",Grand-Rue,primary,False,False,146.70600000000002,"LINESTRING (6.8561753 46.4537705, 6.8562981 46.453617, 6.8564251 46.4534699, 6.8565154 46.4533654, 6.8566529 46.4531925, 6.8568437 46.4529966, 6.857168 46.452741, 6.8572481 46.4526848)",2,9,50,,,,
"[32473971, 921319447]","['Grand-Rue', ""Rue d'Entre-deux-Villes""]",primary,False,True,43.909000000000006,"LINESTRING (6.8561753 46.4537705, 6.8560155 46.4539743, 6.8558903 46.4541129)",2,9,50,,,,
32139878,Place du Four,residential,False,False,54.45,"LINESTRING (6.854533 46.4529845, 6.8545312 46.4530695, 6.854396 46.4534633)",,,30,,,,
"[32139884, 44858500, 154671965]","['Avenue du Lac', 'Rue du Château']",residential,False,"[False, True]",72.877,"LINESTRING (6.854533 46.4529845, 6.854396 46.4530076, 6.8542335 46.4531008, 6.8541639 46.4531709, 6.8540777 46.4533965, 6.8541842 46.4534558)",,,30,,,,
154671965,Rue du Château,residential,False,True,66.745,"LINESTRING (6.854533 46.4529845, 6.854678 46.4530002, 6.8548481 46.4530317, 6.8550376 46.4531011, 6.855213 46.4531736, 6.8553122 46.4532306)",,,30,,,,
"[200809264, 32139876]",Quai Emile-Louis Roussy,residential,True,False,173.54599999999996,"LINESTRING (6.8529289 46.4558544, 6.8529176 46.4558808, 6.85246 46.456828, 6.8524342 46.4568754, 6.8524201 46.4569013, 6.8523991 46.4569446, 6.8523855 46.4569795, 6.8523863 46.4570031, 6.8523921 46.457026, 6.852411 46.4570546, 6.8524355 46.4570788, 6.8524621 46.4570903, 6.8524891 46.4571019, 6.8525301 46.4571051, 6.8526788 46.4571018, 6.8528132 46.4571017)",,,30,,,,
32139883,Avenue des Alpes,residential,False,False,62.639,"LINESTRING (6.8529289 46.4558544, 6.8534779 46.4560984, 6.8535616 46.4561356, 6.853616 46.4561598)",,,30,,,,
32139879,Rue du Léman,residential,True,False,16.247,"LINESTRING (6.854396 46.4534633, 6.8541842 46.4534558)",,,30,,,,
32139878,Place du Four,residential,False,True,54.45,"LINESTRING (6.854396 46.4534633, 6.8545312 46.4530695, 6.854533 46.4529845)",,,30,,,,
32139879,Rue du Léman,residential,True,False,78.383,"LINESTRING (6.8552588 46.4538422, 6.854396 46.4534633)",,,30,,,,
32139880,,residential,True,False,53.385999999999996,"LINESTRING (6.8552588 46.4538422, 6.8554833 46.4536271, 6.8556729 46.4534561)",,,30,,,,
32139879,Rue du Léman,residential,True,False,56.978,"LINESTRING (6.8558903 46.4541129, 6.8557777 46.4540661, 6.8552588 46.4538422)",,,30,,,,
"[32473971, 921319447]","['Grand-Rue', ""Rue d'Entre-deux-Villes""]",primary,False,False,43.909000000000006,"LINESTRING (6.8558903 46.4541129, 6.8560155 46.4539743, 6.8561753 46.4537705)",2,9,50,,,,
32473971,Rue d'Entre-deux-Villes,primary,False,True,69.796,"LINESTRING (6.8558903 46.4541129, 6.8556263 46.4544246, 6.8555293 46.4545392, 6.8555028 46.4545705, 6.8554351 46.4546566)",,9,50,,,,
32139875,Rue du Château,residential,False,False,37.313,"LINESTRING (6.8556729 46.4534561, 6.8553122 46.4532306)",,,30,,,,
32139875,Rue du Château,residential,False,True,52.064,"LINESTRING (6.8556729 46.4534561, 6.8559896 46.4536698, 6.8560608 46.4537074, 6.8561753 46.4537705)",,,30,,,,
32139883,Avenue des Alpes,residential,False,False,22.79,"LINESTRING (6.853616 46.4561598, 6.8536461 46.4561732, 6.8538345 46.4562569, 6.853866 46.4562709)",,,30,,,,
32139883,Avenue des Alpes,residential,False,True,62.639,"LINESTRING (6.853616 46.4561598, 6.8535616 46.4561356, 6.8534779 46.4560984, 6.8529289 46.4558544)",,,30,,,,
32139884,Avenue du Lac,residential,False,False,307.483,"LINESTRING (6.853616 46.4561598, 6.853996 46.4552558, 6.8541449 46.4548747, 6.8542006 46.454701, 6.8542433 46.454534, 6.8542588 46.454429, 6.8542682 46.4542937, 6.854271 46.4541272, 6.854256 46.4538803, 6.8541842 46.4534558)",,,30,,,,
"[44858500, 32139884, 154671965]","['Avenue du Lac', 'Rue du Château']",residential,False,"[False, True]",72.87700000000001,"LINESTRING (6.8541842 46.4534558, 6.8540777 46.4533965, 6.8541639 46.4531709, 6.8542335 46.4531008, 6.854396 46.4530076, 6.854533 46.4529845)",,,30,,,,
32139884,Avenue du Lac,residential,False,True,307.483,"LINESTRING (6.8541842 46.4534558, 6.854256 46.4538803, 6.854271 46.4541272, 6.8542682 46.4542937, 6.8542588 46.454429, 6.8542433 46.454534, 6.8542006 46.454701, 6.8541449 46.4548747, 6.853996 46.4552558, 6.853616 46.4561598)",,,30,,,,
32473971,Rue d'Entre-deux-Villes,primary,False,True,5.302,"LINESTRING (6.8554351 46.4546566, 6.8554 46.4546977)",,9,50,,,,
32139886,Chemin du Paradis,residential,False,False,84.14000000000001,"LINESTRING (6.8554351 46.4546566, 6.8551183 46.4545581, 6.8547113 46.4544315, 6.854434 46.4543453)",,,30,,,,
32473971,Rue d'Entre-deux-Villes,primary,False,False,69.79599999999999,"LINESTRING (6.8554351 46.4546566, 6.8555028 46.4545705, 6.8555293 46.4545392, 6.8556263 46.4544246, 6.8558903 46.4541129)",,9,50,,,,
385969940,Avenue des Alpes,residential,False,False,60.217999999999996,"LINESTRING (6.856063 46.4573446, 6.8561392 46.4573923, 6.8563556 46.4575085, 6.8564585 46.4575541, 6.8565999 46.4576168, 6.8566987 46.4576616)",,,50,,,,
996609637,Avenue des Alpes,residential,False,True,60.717,"LINESTRING (6.856063 46.4573446, 6.8559432 46.4572756, 6.8558993 46.4572503, 6.8554439 46.4570037)",,,50,,,,
199778354,,primary_link,True,False,23.771,"LINESTRING (6.8528132 46.4571017, 6.8529291 46.4571503, 6.8530566 46.4572325)",1,,50,,,,
"[199778349, 1212831887]",Rue d'Entre-deux-Villes,primary,True,False,123.863,"LINESTRING (6.8528132 46.4571017, 6.853134 46.4569466, 6.8532117 46.4568916, 6.8537734 46.456352, 6.853866 46.4562709)",2,9,50,,,,
"[24757618, 931804412, 996612278]",Route de Saint-Maurice,primary,False,True,328.52600000000007,"LINESTRING (6.8617594 46.4492632, 6.8614242 46.4493143, 6.8613189 46.4493347, 6.8611163 46.449383, 6.8609821 46.4494186, 6.8606803 46.4495116, 6.8605267 46.4495673, 6.8603948 46.4496214, 6.8602565 46.4496841, 6.8602091 46.4497071, 6.8600065 46.4498161, 6.8599476 46.4498523, 6.8597903 46.449965, 6.8597403 46.4500045, 6.8596328 46.4500969, 6.8595439 46.4501825, 6.8593833 46.4503649, 6.8589856 46.451007, 6.8589446 46.4510693, 6.8588644 46.4512032)",2,9,60,,,,
30567502,,residential,True,False,6.747,"LINESTRING (6.8611781 46.4532459, 6.861188 46.4532312, 6.8612041 46.4532194, 6.861222 46.4532125, 6.861242 46.4532093)",1,,50,roundabout,,,
31899727,Avenue des Baumes,residential,True,False,31.677999999999997,"LINESTRING (6.8611781 46.4532459, 6.8610933 46.4531647, 6.8609612 46.4530038)",,,50,,,,
32071305,Chemin Adolphe Burnat,residential,False,True,81.17099999999999,"LINESTRING (6.8616324 46.4570376, 6.8617303 46.4570408, 6.8619887 46.4570663, 6.8622395 46.4571193, 6.8626236 46.4572647)",,,,,,,
197898848,Chemin Adolphe Burnat,residential,False,True,106.66300000000001,"LINESTRING (6.8616324 46.4570376, 6.8615033 46.4570034, 6.8609347 46.4569036, 6.8605272 46.4567951, 6.8603122 46.4567379)",,,,,,,
199096731,Rue d'Entre-deux-Villes,primary,True,False,146.558,"LINESTRING (6.8540883 46.4561275, 6.8540157 46.4562636, 6.853907 46.456367, 6.853874 46.4564027, 6.8534709 46.4567961, 6.85321 46.4570646, 6.8530566 46.4572325)",1,9,50,,,,
"[1221481166, 1221481167]",Rue d'Entre-deux-Villes,primary,False,False,43.837,"LINESTRING (6.8540883 46.4561275, 6.8542664 46.4559504, 6.8544141 46.4558034)","['4', '3']",9,50,,,,
1212831887,Rue d'Entre-deux-Villes,primary,True,False,36.909,"LINESTRING (6.8525221 46.4573578, 6.8525474 46.4573124, 6.8525771 46.4572671, 6.8526129 46.4572338, 6.8526515 46.4571972, 6.8527229 46.45715, 6.8528132 46.4571017)",2,9,50,,,,
1221481169,Rue d'Entre-deux-Villes,primary,True,False,18.899,"LINESTRING (6.8529233 46.4573856, 6.8528054 46.4575349)",1,9,50,,,,
200714072,Rue d'Entre-deux-Villes,residential,True,False,22.176,"LINESTRING (6.8529233 46.4573856, 6.8529493 46.4574882, 6.8529571 46.4575066, 6.8529705 46.457528, 6.8530094 46.4575735)",1,,50,,,,
200815103,Rue de l'Oyonne,residential,True,False,12.304,"LINESTRING (6.8530094 46.4575735, 6.8531663 46.4575972)",,,50,,,,
1226462439,Avenue de la Cressire,residential,True,False,61.894999999999996,"LINESTRING (6.86216 46.4558313, 6.8620231 46.4557952, 6.8613661 46.4557427)",,,,,,,
32071305,Chemin Adolphe Burnat,residential,False,False,81.17099999999999,"LINESTRING (6.8626236 46.4572647, 6.8622395 46.4571193, 6.8619887 46.4570663, 6.8617303 46.4570408, 6.8616324 46.4570376)",,,,,,,
32071305,Chemin Adolphe Burnat,residential,False,True,42.372,"LINESTRING (6.8626236 46.4572647, 6.8628558 46.4573654, 6.863046 46.4575058)",,,,,,,
200815102,Rue d'Italie,tertiary,True,False,26.250999999999998,"LINESTRING (6.8524862 46.4577554, 6.852367 46.4577828, 6.8521617 46.4578313)",,,50,,,,
197898848,Chemin Adolphe Burnat,residential,False,False,106.66300000000001,"LINESTRING (6.8603122 46.4567379, 6.8605272 46.4567951, 6.8609347 46.4569036, 6.8615033 46.4570034, 6.8616324 46.4570376)",,,,,,,
792189455,Avenue de Bel-Air,residential,False,False,137.334,"LINESTRING (6.8603122 46.4567379, 6.860408 46.4566496, 6.8604235 46.4566362, 6.8605963 46.4564765, 6.8608727 46.4562033, 6.8609542 46.4561295, 6.8609918 46.4561156, 6.8613661 46.4557427)",,,30,,,,
32139883,Avenue des Alpes,residential,False,True,22.79,"LINESTRING (6.853866 46.4562709, 6.8538345 46.4562569, 6.8536461 46.4561732, 6.853616 46.4561598)",,,30,,,,
199778349,Rue d'Entre-deux-Villes,primary,True,False,23.331,"LINESTRING (6.853866 46.4562709, 6.8538986 46.4562514, 6.8540883 46.4561275)",2,9,50,,,,
1221481168,Rue d'Entre-deux-Villes,primary,True,False,19.851,"LINESTRING (6.8530566 46.4572325, 6.8529233 46.4573856)",2,9,50,,,,
1225611619,Rond-Point d'Entre-Deux-Villes,primary,True,False,2.407,"LINESTRING (6.8528054 46.4575349, 6.8528181 46.4575547)",,,50,roundabout,,,
648023659,Rond-Point d'Entre-Deux-Villes,primary,True,False,4.222,"LINESTRING (6.8524732 46.4576074, 6.8524862 46.4575705)",,,50,roundabout,,,
200815102,Rue d'Italie,tertiary,True,False,4.656,"LINESTRING (6.8525392 46.4577349, 6.8524862 46.4577554)",,,50,,,,
648023662,Rond-Point d'Entre-Deux-Villes,primary,True,False,15.578000000000001,"LINESTRING (6.8525392 46.4577349, 6.8525126 46.4577137, 6.8524922 46.4576894, 6.8524785 46.4576631, 6.8524721 46.4576354, 6.8524732 46.4576074)",,,50,roundabout,,,
32071292,Rue des Remparts,residential,False,True,96.392,"LINESTRING (6.8566631 46.4542281, 6.8564783 46.4543979, 6.8562422 46.4546158, 6.8559658 46.4548701, 6.8559107 46.4549229)",,,30,,,,
32139886,Chemin du Paradis,residential,False,True,84.14,"LINESTRING (6.854434 46.4543453, 6.8547113 46.4544315, 6.8551183 46.4545581, 6.8554351 46.4546566)",,,30,,,,
792183074,Avenue des Baumes,residential,True,False,31.430999999999997,"LINESTRING (6.8609612 46.4530038, 6.8611537 46.4531338, 6.861242 46.4532093)",,,,,,,
921428898,Avenue des Baumes,residential,False,False,63.239,"LINESTRING (6.8609612 46.4530038, 6.8608348 46.4528965, 6.8606723 46.4527659, 6.8605055 46.4526248, 6.8604388 46.4525636)",,,50,,,,
200815103,Rue de l'Oyonne,residential,True,False,14.924,"LINESTRING (6.8528181 46.4575547, 6.8528796 46.4575527, 6.8530094 46.4575735)",,,50,,,,
648023664,Rond-Point d'Entre-Deux-Villes,primary,True,False,13.934999999999999,"LINESTRING (6.8528181 46.4575547, 6.8528262 46.4575673, 6.8528306 46.4575915, 6.8528267 46.4576156, 6.8528075 46.4576471, 6.8527928 46.457674)",,,50,roundabout,,,
153236756,Rue des Chenevières,primary,True,False,43.934,"LINESTRING (6.8527394 46.4577194, 6.8527364 46.4577614, 6.8527273 46.4578761, 6.8527138 46.4580428, 6.8527039 46.4581137)",2,9,,,,,
706221372,Rond-Point d'Entre-Deux-Villes,primary,True,False,10.288,"LINESTRING (6.8527394 46.4577194, 6.8527118 46.4577324, 6.8526785 46.4577411, 6.8526439 46.4577457, 6.8526139 46.4577449)",,,50,roundabout,,,
706221372,Rond-Point d'Entre-Deux-Villes,primary,True,False,5.856,"LINESTRING (6.8526139 46.4577449, 6.8525753 46.4577423, 6.8525392 46.4577349)",,,50,roundabout,,,
153236757,Rue des Chenevières,primary,True,False,9.855,"LINESTRING (6.8526169 46.4578335, 6.852615 46.4577775, 6.8526139 46.4577449)",1,9,,,,,
1225644418,Rue des Chenevières,primary,True,False,13.385,"LINESTRING (6.8526169 46.4578335, 6.8525559 46.4577859, 6.8524862 46.4577554)",,9,,,,,
