osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,name,bridge,access
24292489,primary,50,roundabout,True,False,11.950000000000001,"LINESTRING (7.0781591 47.4167635, 7.0781275 47.4167613, 7.0780981 47.416753, 7.0780734 47.4167395, 7.0780553 47.4167219, 7.0780453 47.4167015)",,,,,
24295595,primary,50,,False,False,32.269999999999996,"LINESTRING (7.0781591 47.4167635, 7.0781658 47.4168105, 7.0781821 47.4168693, 7.0782068 47.4169584, 7.0782447 47.4170473)",2,6,Faubourg St-Germain,,
753433460,primary,,roundabout,True,False,3.8819999999999997,"LINESTRING (7.0792329 47.41828, 7.079257 47.4182864, 7.0792789 47.4182955)",,,,,
151486867,primary,,,True,False,43.708,"LINESTRING (7.0790545 47.4183477, 7.0789553 47.4179604)",1,6,Faubourg St-Germain,,
753433460,primary,,roundabout,True,False,17.05,"LINESTRING (7.0790545 47.4183477, 7.0790732 47.4183198, 7.0791039 47.4182972, 7.0791434 47.4182822, 7.0791879 47.4182763, 7.0792329 47.41828)",,,,,
"[24295593, 73095123]",living_street,20,,False,False,65.69899999999998,"LINESTRING (7.0763741 47.4169844, 7.0763877 47.416876, 7.0763963 47.4167864, 7.0764116 47.4167475, 7.0764474 47.4167295, 7.0764737 47.4167143, 7.0766299 47.4166345, 7.076832 47.4165404)",2,,"['Route de Fontenais', 'Place des Bennelats']",,
"[24295593, 576056990]","['living_street', 'residential']","['20', '50']",,False,True,195.92200000000003,"LINESTRING (7.0763741 47.4169844, 7.0763673 47.4170256, 7.0763021 47.4172995, 7.0762756 47.4174252, 7.0762688 47.4174374, 7.07626 47.4174493, 7.0762487 47.41746, 7.0762354 47.4174704, 7.0748834 47.4181834, 7.0748297 47.4182117, 7.0747597 47.4182433)",2,,"['Allée des Soupirs', 'Place des Bennelats']",,
156955729,living_street,20,,False,False,148.668,"LINESTRING (7.0763741 47.4169844, 7.075548 47.4170585, 7.0753406 47.4170743, 7.0752287 47.4170984, 7.0750255 47.4172682, 7.0749439 47.4173714, 7.0749041 47.4174317, 7.0747498 47.4175406)",,,,,
997225138,secondary,50,,False,False,24.207,"LINESTRING (7.0742215 47.4178693, 7.0740509 47.4177548, 7.0740253 47.4177409, 7.0739874 47.4177203)",,,Rue Joseph-Trouillat,,
997225138,secondary,50,,False,True,58.047,"LINESTRING (7.0742215 47.4178693, 7.0742548 47.4178936, 7.0744381 47.4180216, 7.074462 47.4180381, 7.0746522 47.4181689, 7.0747597 47.4182433)",,,Rue Joseph-Trouillat,,
"[151486872, 151486869, 73095142]",residential,30,,False,False,131.681,"LINESTRING (7.080148 47.4141789, 7.0797846 47.4141828, 7.0797619 47.4141843, 7.0796525 47.4141912, 7.079521 47.4142034, 7.0793978 47.4142268, 7.0792624 47.4142562, 7.0791471 47.4142938, 7.0790276 47.414342, 7.0789861 47.4143674, 7.0789457 47.4144057, 7.0789173 47.4144343, 7.0789099 47.4144448, 7.078905 47.4144551, 7.0788453 47.4146598, 7.0788209 47.4147013)",,,La Schliff,yes,
73095142,residential,30,,False,True,93.361,"LINESTRING (7.080148 47.4141789, 7.0807415 47.4141724, 7.0810336 47.4141693, 7.0813873 47.4141902)",,,La Schliff,,
73095144,residential,30,,False,False,143.297,"LINESTRING (7.080148 47.4141789, 7.0802128 47.4137269, 7.0802237 47.4136513, 7.0802298 47.4136083, 7.0802347 47.4135744, 7.0802404 47.4135569, 7.0802506 47.4135409, 7.0802668 47.4135252, 7.0802881 47.4135119, 7.0803109 47.4135003, 7.0803367 47.4134916, 7.0803621 47.413486, 7.080389 47.4134834, 7.0811751 47.4134788)",,,Chemin du Val,,
73095142,residential,30,,False,False,28.128,"LINESTRING (7.0817597 47.4142122, 7.0813873 47.4141902)",,,La Schliff,,
73095127,residential,30,,False,True,80.7,"LINESTRING (7.0811751 47.4134788, 7.0813873 47.4141902)",,,Rue de la Molière,,
73095127,residential,30,,False,False,71.227,"LINESTRING (7.0811751 47.4134788, 7.0810063 47.4129131, 7.0810049 47.4129069, 7.0810037 47.4129002, 7.0809967 47.41285)",,,Rue de la Molière,,
73095144,residential,30,,False,True,143.297,"LINESTRING (7.0811751 47.4134788, 7.080389 47.4134834, 7.0803621 47.413486, 7.0803367 47.4134916, 7.0803109 47.4135003, 7.0802881 47.4135119, 7.0802668 47.4135252, 7.0802506 47.4135409, 7.0802404 47.4135569, 7.0802347 47.4135744, 7.0802298 47.4136083, 7.0802237 47.4136513, 7.0802128 47.4137269, 7.080148 47.4141789)",,,Chemin du Val,,
73095127,residential,30,,False,True,71.227,"LINESTRING (7.0809967 47.41285, 7.0810037 47.4129002, 7.0810049 47.4129069, 7.0810063 47.4129131, 7.0811751 47.4134788)",,,Rue de la Molière,,
88300963,residential,30,,False,True,73.88199999999999,"LINESTRING (7.0809967 47.41285, 7.0810874 47.4128589, 7.0810926 47.4128592, 7.0810985 47.4128595, 7.0819775 47.4128513)",,,Rue des Marchands,,
88300963,residential,30,,False,False,73.88199999999999,"LINESTRING (7.0819775 47.4128513, 7.0810985 47.4128595, 7.0810926 47.4128592, 7.0810874 47.4128589, 7.0809967 47.41285)",,,Rue des Marchands,,
73094254,tertiary,,,False,False,134.13300000000004,"LINESTRING (7.0809533 47.4194457, 7.0811441 47.4195696, 7.0813457 47.4197106, 7.0815732 47.4198696, 7.081585 47.4198771, 7.0815981 47.4198846, 7.0820869 47.4201388, 7.0821804 47.420183, 7.0821932 47.4201885, 7.0822076 47.4201938, 7.0823027 47.4202253)",,,Route de Coeuve,,
73094254,tertiary,,,False,True,30.451,"LINESTRING (7.0809533 47.4194457, 7.0807969 47.419344, 7.0806614 47.419256)",,,Route de Coeuve,,
73094254,tertiary,,,False,True,134.133,"LINESTRING (7.0823027 47.4202253, 7.0822076 47.4201938, 7.0821932 47.4201885, 7.0821804 47.420183, 7.0820869 47.4201388, 7.0815981 47.4198846, 7.081585 47.4198771, 7.0815732 47.4198696, 7.0813457 47.4197106, 7.0811441 47.4195696, 7.0809533 47.4194457)",,,Route de Coeuve,,
749237828,residential,30,,False,True,58.232,"LINESTRING (7.0811479 47.4158477, 7.0819138 47.4157725)",,,Route de Courgenay,,
749237828,residential,30,,False,False,17.14,"LINESTRING (7.0811479 47.4158477, 7.0811353 47.4158925, 7.0811084 47.4159995)",,,Route de Courgenay,,
772955117,residential,30,,False,False,92.327,"LINESTRING (7.0811479 47.4158477, 7.081172 47.4157629, 7.0812025 47.415686, 7.0812978 47.4155228, 7.0813553 47.4154195, 7.0814134 47.4153307, 7.0816098 47.4150827)",,,Chemin de la Perche,,
151487112,residential,30,,False,True,78.138,"LINESTRING (7.0816098 47.4150827, 7.0815294 47.4143821)",,,,,
772955117,residential,30,,False,False,28.215,"LINESTRING (7.0816098 47.4150827, 7.0817865 47.4148589)",,,Chemin de la Perche,,
772955117,residential,30,,False,True,92.32700000000001,"LINESTRING (7.0816098 47.4150827, 7.0814134 47.4153307, 7.0813553 47.4154195, 7.0812978 47.4155228, 7.0812025 47.415686, 7.081172 47.4157629, 7.0811479 47.4158477)",,,Chemin de la Perche,,
772955117,residential,30,,False,True,28.215,"LINESTRING (7.0817865 47.4148589, 7.0816098 47.4150827)",,,Chemin de la Perche,,
192648694,residential,30,,False,False,64.14,"LINESTRING (7.0817865 47.4148589, 7.0821421 47.4149705, 7.0825598 47.4151016)",,,Chemin de la Perche,,
772955117,residential,30,,False,False,43.156,"LINESTRING (7.0817865 47.4148589, 7.0818197 47.4148168, 7.0820245 47.4145059)",,,Chemin de la Perche,,
772955117,residential,30,,False,True,43.156,"LINESTRING (7.0820245 47.4145059, 7.0818197 47.4148168, 7.0817865 47.4148589)",,,Chemin de la Perche,,
151487286,residential,30,,False,False,109.06200000000001,"LINESTRING (7.0796396 47.4169931, 7.0791665 47.4168726, 7.0789414 47.4168153, 7.0783867 47.4167003, 7.0782662 47.4166825)",,,Chemin des Vauches,,
"[151487124, 151487286]",residential,30,,False,True,118.249,"LINESTRING (7.0796396 47.4169931, 7.079681 47.4169962, 7.0797217 47.4169948, 7.0797607 47.4169871, 7.0797898 47.4169729, 7.0798068 47.4169586, 7.0798187 47.4169412, 7.0798267 47.416905, 7.0798157 47.4166534, 7.0798028 47.4163561, 7.0797965 47.416213, 7.0797883 47.4160236)",,,"['Chemin des Vanniers', 'Chemin des Vauches']",,
840895752,residential,30,,False,False,87.63,"LINESTRING (7.0796396 47.4169931, 7.0804274 47.4171663, 7.0804572 47.4171734, 7.0805123 47.4171865, 7.0805567 47.4172014, 7.0805871 47.4172217, 7.0806223 47.4172705, 7.0806373 47.4173194)",,,Chemin des Vauches,,
840895752,residential,30,,False,True,87.63000000000001,"LINESTRING (7.0806373 47.4173194, 7.0806223 47.4172705, 7.0805871 47.4172217, 7.0805567 47.4172014, 7.0805123 47.4171865, 7.0804572 47.4171734, 7.0804274 47.4171663, 7.0796396 47.4169931)",,,Chemin des Vauches,,
24295595,primary,50,,False,False,25.647,"LINESTRING (7.0782447 47.4170473, 7.078317 47.4172169, 7.0783392 47.4172689)",2,6,Faubourg St-Germain,,
24295595,primary,50,,False,True,32.27,"LINESTRING (7.0782447 47.4170473, 7.0782068 47.4169584, 7.0781821 47.4168693, 7.0781658 47.4168105, 7.0781591 47.4167635)",2,6,Faubourg St-Germain,,
151487106,residential,,,False,True,23.610999999999997,"LINESTRING (7.0782447 47.4170473, 7.0783262 47.4170765, 7.0784128 47.4171074, 7.0784333 47.4171177, 7.078453 47.4171293, 7.0784681 47.4171434, 7.0784772 47.4171581, 7.0784773 47.4171735)",,,Faubourg St-Germain,,
151487106,residential,,,False,False,23.610999999999997,"LINESTRING (7.0784773 47.4171735, 7.0784772 47.4171581, 7.0784681 47.4171434, 7.078453 47.4171293, 7.0784333 47.4171177, 7.0784128 47.4171074, 7.0783262 47.4170765, 7.0782447 47.4170473)",,,Faubourg St-Germain,,
151487106,residential,,,False,True,15.236,"LINESTRING (7.0784773 47.4171735, 7.0784716 47.4171894, 7.078462 47.417201, 7.0784491 47.4172097, 7.078392 47.4172404, 7.0783392 47.4172689)",,,Faubourg St-Germain,,
151487237,residential,30,,False,False,7.114000000000001,"LINESTRING (7.0784773 47.4171735, 7.0784986 47.4171739, 7.0785247 47.4171762, 7.078549 47.4171818, 7.0785679 47.4171884)",,,Faubourg St-Germain,,
840895754,residential,30,,False,True,22.335,"LINESTRING (7.0787952 47.4170668, 7.0786021 47.4171859, 7.0785925 47.4171892, 7.0785812 47.4171898, 7.0785679 47.4171884)",,,Chemin des Vauches,,
753584065,residential,50,,False,True,88.027,"LINESTRING (7.0795761 47.4182942, 7.0795305 47.418276, 7.079253 47.4181164, 7.0792322 47.4181026, 7.0792162 47.4180869, 7.0791408 47.4179948, 7.0791293 47.4179828, 7.0791183 47.4179705, 7.0789114 47.4177793, 7.0789022 47.4177721, 7.0788858 47.4177652, 7.0788645 47.4177622, 7.0788437 47.4177608, 7.0788222 47.4177611, 7.0788063 47.4177637, 7.0787756 47.4177726)",,,Faubourg St-Germain,,
753433460,primary,,roundabout,True,False,18.108999999999998,"LINESTRING (7.0791703 47.4184694, 7.0791373 47.418463, 7.0791074 47.4184514, 7.0790825 47.4184354, 7.0790638 47.4184159, 7.0790526 47.4183939, 7.0790494 47.4183707, 7.0790545 47.4183477)",,,,,
"[930742753, 930742754, 930742755, 930742756, 930742757, 1222998342, 1222998343, 846207832]",primary,50,,False,False,207.91700000000003,"LINESTRING (7.0791703 47.4184694, 7.0791506 47.4185628, 7.0791477 47.4185762, 7.0791477 47.4186953, 7.0791593 47.4187678, 7.0792144 47.419026, 7.0792338 47.4190986, 7.0792712 47.419293, 7.0792995 47.4194401, 7.079311 47.4195002, 7.0793303 47.4196004, 7.0793457 47.4196804, 7.0793643 47.4197774, 7.079384 47.419877, 7.0794403 47.4202209, 7.0794599 47.4203243)","['2', '3']",6,Rue du Jura,,
83801577,residential,30,,True,False,219.79299999999998,"LINESTRING (7.0794599 47.4203243, 7.0793917 47.4203276, 7.0793658 47.4203288, 7.0793327 47.4203259, 7.0793028 47.420321, 7.0792674 47.4203086, 7.0792343 47.4202895, 7.079192 47.4202584, 7.0790552 47.4201316, 7.0782492 47.4193897, 7.0781595 47.4193065, 7.0780933 47.419247, 7.0780544 47.4192113, 7.0776381 47.4188336)",,,Rue Gustave Amweg,,
"[930742753, 930742754, 930742755, 930742756, 930742757, 1222998342, 1222998343, 846207832]",primary,50,,False,True,207.91700000000003,"LINESTRING (7.0794599 47.4203243, 7.0794403 47.4202209, 7.079384 47.419877, 7.0793643 47.4197774, 7.0793457 47.4196804, 7.0793303 47.4196004, 7.079311 47.4195002, 7.0792995 47.4194401, 7.0792712 47.419293, 7.0792338 47.4190986, 7.0792144 47.419026, 7.0791593 47.4187678, 7.0791477 47.4186953, 7.0791477 47.4185762, 7.0791506 47.4185628, 7.0791703 47.4184694)","['2', '3']",6,Rue du Jura,,
"[997215065, 997215066, 997215067]",primary,50,,False,False,69.304,"LINESTRING (7.0794599 47.4203243, 7.0795025 47.4204783, 7.0795355 47.4205889, 7.0795864 47.4207702, 7.079597 47.4208282, 7.0795989 47.4208869, 7.0795857 47.4209382)",2,6,Rue du Jura,,
685474072,primary,50,roundabout,True,False,17.584,"LINESTRING (7.0795857 47.4209382, 7.0796169 47.4209423, 7.0796449 47.4209524, 7.0796672 47.4209677, 7.0796819 47.4209868, 7.0796877 47.4210079, 7.0796855 47.4210247, 7.0796776 47.4210408, 7.0796644 47.4210551)",,,,,
"[997215065, 997215066, 997215067]",primary,50,,False,True,69.304,"LINESTRING (7.0795857 47.4209382, 7.0795989 47.4208869, 7.079597 47.4208282, 7.0795864 47.4207702, 7.0795355 47.4205889, 7.0795025 47.4204783, 7.0794599 47.4203243)",2,6,Rue du Jura,,
930566617,residential,,,False,True,31.072,"LINESTRING (7.0761728 47.4179722, 7.0765217 47.4178227)",,,Rue Gustave Amweg,,
"[24295593, 576056990]","['residential', 'living_street']","['20', '50']",,False,False,195.92199999999997,"LINESTRING (7.0747597 47.4182433, 7.0748297 47.4182117, 7.0748834 47.4181834, 7.0762354 47.4174704, 7.0762487 47.41746, 7.07626 47.4174493, 7.0762688 47.4174374, 7.0762756 47.4174252, 7.0763021 47.4172995, 7.0763673 47.4170256, 7.0763741 47.4169844)",2,,"['Allée des Soupirs', 'Place des Bennelats']",,
"[156981218, 576056990]",residential,"['20', '50']",,False,True,56.093999999999994,"LINESTRING (7.0747597 47.4182433, 7.0746625 47.4183022, 7.0744201 47.4184274, 7.0742855 47.4184959, 7.0741729 47.4185541)",2,,Allée des Soupirs,,
997225138,secondary,50,,False,False,58.047,"LINESTRING (7.0747597 47.4182433, 7.0746522 47.4181689, 7.074462 47.4180381, 7.0744381 47.4180216, 7.0742548 47.4178936, 7.0742215 47.4178693)",,,Rue Joseph-Trouillat,,
"[997225138, 88300987, 84333095]",secondary,50,,False,True,95.31400000000001,"LINESTRING (7.0747597 47.4182433, 7.0748344 47.4182927, 7.0749592 47.4183786, 7.0756315 47.4188651)",2,,"['Rue Auguste-Cuenin', 'Rue Joseph-Trouillat']",yes,
156955729,living_street,20,,False,True,148.668,"LINESTRING (7.0747498 47.4175406, 7.0749041 47.4174317, 7.0749439 47.4173714, 7.0750255 47.4172682, 7.0752287 47.4170984, 7.0753406 47.4170743, 7.075548 47.4170585, 7.0763741 47.4169844)",,,,,
959068647,residential,20,,True,False,54.197,"LINESTRING (7.0747498 47.4175406, 7.0747033 47.4175798, 7.0746634 47.4176137, 7.0744435 47.4177288, 7.0742215 47.4178693)",,,,,
84333100,living_street,20,,False,False,71.974,"LINESTRING (7.0754891 47.4148097, 7.0754735 47.4147988, 7.0747914 47.4145317, 7.074722 47.4145166, 7.074649 47.4145135)",2,,Rue des Baîches,,
84333100,living_street,20,,False,True,55.357,"LINESTRING (7.0754891 47.4148097, 7.0754978 47.4148216, 7.0755025 47.4148343, 7.0755146 47.4148672, 7.0755247 47.4148761, 7.0755383 47.4148859, 7.0760503 47.4151105)",2,,Rue des Baîches,,
86112759,living_street,20,,False,True,206.354,"LINESTRING (7.0754891 47.4148097, 7.0754884 47.4148377, 7.0754854 47.4148514, 7.0754784 47.4148661, 7.075249 47.415189, 7.0751862 47.4152777, 7.0750274 47.4155018, 7.0749569 47.4156011, 7.0746062 47.416037, 7.0743868 47.416257, 7.0743471 47.4162924, 7.0741418 47.4164021)",2,,Rue des Annonciades,,
"[1014469536, 88300977]",living_street,20,,False,False,89.48599999999999,"LINESTRING (7.0754891 47.4148097, 7.0755874 47.4146988, 7.0756555 47.4145981, 7.0757043 47.4145667, 7.0757595 47.4145568, 7.0758302 47.4145442, 7.0759366 47.4145477, 7.0760732 47.4145831, 7.0761482 47.4146178, 7.0761663 47.4146284, 7.0761923 47.4146435, 7.0762432 47.4146696, 7.0762918 47.4147126, 7.076305 47.4147737)",2,,Rue du Séminaire,,
73095117,living_street,20,,False,False,41.024,"LINESTRING (7.0737525 47.4161438, 7.0740648 47.416351, 7.0741418 47.4164021)",2,247,Rue du 23-Juin,,
73095117,living_street,20,,False,True,24.089,"LINESTRING (7.0737525 47.4161438, 7.0736665 47.4160818, 7.0735333 47.4159859)",2,247,Rue du 23-Juin,,
